geoid,city,state,countyGEOID,totalCells,meanNDVI,standardDevNDVI,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate
0659451,Rancho Cucamonga city,California,06071,12848480,0.4281217683342275,0.220338758658941,116789,99137,39409,0.010125,0.009493868073,0.003212018401,0.8746374246846893,0.8162564725190253,0.9048887326224053,-0.14333090693038258,-0.22510513994937048,-0.10510824585245775,-169.48716705611108,-266.18426741916363,-124.28930511423471,-145.12254326701236,-227.91895419873757,-106.42209892561345,0.8630001316770939,0.7998513862743688,0.895890019852547,-0.15874837476173984,-0.25023225209110944,-0.11620843835785588,-187.71814739299444,-295.89679170586936,-137.41515648717825,-160.73272944626157,-253.3601552422483,-145.12254326701236,-18.230980336883363,-29.71252428670573,-13.125851372943544,-15.610186179249212,-25.44120104351072,-11.23894491171561,0.9200878952541222,0.8943826798198335,0.9462568513281684,-0.08685268565978324,-0.11808963049400983,-0.05679551867592567,-27.65648924919239,-37.60326547634861,-18.085389527457984,-27.897242451549257,-37.93060661140504,-18.242825108141243,0.9124566671561555,0.8844549529287573,0.9410440231460583,-0.09594245512687188,-0.13063983268862966,-0.06264954178959939,-30.550943342747036,-41.599624707314966,-19.94948533610157,-30.816893130462933,-41.961754649943984,-20.123148104241174,-2.8944540935546463,-3.9963592309663554,-1.8640958086435866,-2.9196506789136714,-4.031148038538947,-1.880322996099929,0.8943826798198335,0.8691376893858839,0.9462568513281684,-0.11808963049400983,-0.15056568390973926,-0.05679551867592567,-44.18250863071251,-56.33322418744152,-21.24969384345875,-112.11273726994472,-142.94507393600833,-53.92091614468459,0.8844549529287573,-0.13063983268862966,-48.878089559040546,0.8570327961762407,-0.1668164911093547,-62.413363708154776,0.9410440231460583,-0.06264954178959939,-23.43994057098492,-124.02773366246429,-158.37337589929908,-59.478648458435686,-4.6955809283280345,-6.080139520713253,-2.1902467275261692,-11.914996392519562,-15.428301963290753,-5.557732313751096
0677000,Sunnyvale city,California,06085,12009138,0.4833467103341899,0.2230482916910548,129093,82959,28162,0.007389,0.009493868073,0.003212018401,0.855140263103947,0.7888356159399957,0.8897948309209626,-0.16939880291713563,-0.2676912398388296,-0.12385458450570229,-161.58412732455045,-255.34215494393413,-118.14094673554668,-125.16877547547152,-197.79705711691113,-91.51615249126341,0.8418623563301698,0.770344811578598,0.8794656191959016,-0.18784263541510604,-0.2981199911644635,-0.13705411351304828,-179.17711220628283,-284.3671724993029,-130.73155740704243,-138.79692330822184,-220.2808614714221,-125.16877547547152,-17.592984881732377,-29.025017555368777,-12.590610671495753,-13.628147832750326,-22.483804354510916,-9.753131983527963,0.9072804762341028,0.877737114456951,0.937499852706988,-0.10219499503698465,-0.13929328443481856,-0.06666683425340889,-27.23147463717206,-37.11690128114787,-17.76443362471172,-32.82522045488984,-44.74125927403641,-21.413509835836642,0.8984951184890287,0.8663650194882156,0.9314688352004201,-0.11297210126379857,-0.15424789494701208,-0.07357322350439596,-30.103205241702963,-41.10179405132907,-19.604750400055064,-36.286846805895635,-49.54470768853177,-23.631854771700556,-2.871730604530903,-3.9848927701812045,-1.840316775343343,-3.4616263510058016,-4.803448414495358,-2.2183449358639122,0.877737114456951,0.8488614506491298,0.937499852706988,-0.13929328443481856,-0.1780485487181608,-0.06666683425340889,-37.24233183928529,-47.60418394734462,-17.82446565183772,-132.24320658790316,-169.0369432119332,-63.29261292464214,0.8663650194882156,-0.15424789494701208,-41.2406909093738,0.8350654057701243,-0.19751098906769782,-52.8077848591957,0.9314688352004201,-0.07357322350439596,-19.67100147975047,-146.44091651648958,-187.51432731764683,-69.8494477656078,-3.9983590700885046,-5.203600911851076,-1.8465358279127493,-14.19770992858641,-18.477384105713643,-6.55683484096566
0680000,Torrance city,California,06037,13868961,0.4023406420640304,0.2437712477986076,93118,95010,39797,0.009245,0.009493868073,0.003212018401,0.8838910413470892,0.8293819510331855,0.9120225498717779,-0.131361166955551,-0.2057170990449824,-0.0964641171872241,-113.08566414152189,-177.09689484290934,-83.04363466589818,-121.4433988504069,-190.1854580670862,-89.18107633958867,0.8730489721104115,0.8140105583082399,0.9036622371990304,-0.14541111890059402,-0.2284852939479095,-0.10660815383807098,-125.18092930766707,-196.69748534902408,-91.77639144876935,-134.43257942359915,-211.23465425484235,-121.4433988504069,-12.095265166145182,-19.60059050611474,-8.732756782871164,-12.989180573192275,-21.049196187756117,-9.378161883707945,0.9261286378396477,0.9022611896349425,0.9503729151188242,-0.07976360857674132,-0.10832651507996581,-0.05221853873536686,-24.341768977256972,-33.05842164413768,-15.93573346174923,-25.620217847865458,-34.794675975305424,-16.772690729132965,0.9190485307054203,0.8930288810970745,0.9455477288946218,-0.0880818222215589,-0.11978461298083988,-0.05758807243822033,-26.880270412417197,-36.555133703667025,-17.57437483270354,-28.292043376925797,-38.47503810511212,-18.497394834968468,-2.5385014351602244,-3.4967120595293437,-1.6386413709543106,-2.671825529060335,-3.6803621298066984,-1.7247041058355022,0.9022611896349425,0.878768547270153,0.9503729151188242,-0.10832651507996581,-0.1379560671651779,-0.05221853873536686,-40.92873287755727,-52.123591511033204,-19.72959825743969,-102.84376429770403,-130.9736701536126,-49.57559177184132,0.8930288810970745,-0.11978461298083988,-45.25791699211674,0.8674849616184537,-0.15275773557424557,-57.716068403783815,0.9455477288946218,-0.05758807243822033,-21.758355579124963,-113.7219312815457,-145.02617886721063,-54.673356230683126,-4.329184114559467,-5.592476892750611,-2.028757321685273,-10.878166983841666,-14.052508713598035,-5.097764458841804
1150000,Washington city,District of Columbia,11001,20998162,0.6327730362444097,0.24309218786019943,471408,276583,94097,0.009004,0.007854737205,0.0031274249989999997,0.8045367929502036,0.7191714690010534,0.8502044368016856,-0.24295123450232867,-0.3904889766956748,-0.17618769876315643,-1031.2205166106808,-1657.4529662454966,-747.8388414496726,-218.75329154589673,-351.5962746167856,-158.63940396634607,0.7872279426455371,0.6958501011287224,0.836518796006277,-0.2702801130755431,-0.43709111829964975,-0.19543040129428998,-1147.2195167326195,-1855.2584420581932,-829.5156013385013,-243.36021381321902,-393.55684291700464,-218.75329154589673,-115.9990001219387,-197.8054758126966,-81.67675988882866,-24.606922267322297,-41.960568300219045,-17.326129359032656,0.8735132006918778,0.8342347152615842,0.9142095370772965,-0.14480239017331012,-0.19870341248798082,-0.0938411375547157,-125.25299429676924,-171.87697911144718,-81.17188848108952,-45.28586149429619,-62.14300196015199,-29.348111952321556,0.8617800176571024,0.8192511961445532,0.906046156311298,-0.16038893860485698,-0.22062684156710644,-0.10369653138997638,-138.73524317032891,-190.8405827793615,-89.69673110532301,-50.16043761559059,-68.99938997673809,-32.43031245786003,-13.48224887355967,-18.963603667914327,-8.524842624233486,-4.8745761212943925,-6.856388016586099,-3.082200505538477,0.8342347152615842,0.7963386837099101,0.9142095370772965,-0.19870341248798082,-0.2557471091838602,-0.0938411375547157,-146.86312418142413,-189.02453151065743,-69.35866105901904,-156.07630868298045,-200.88263335776637,-73.70974745105481,0.8192511961445532,-0.22062684156710644,-163.06688861111164,0.7784085440534548,-0.2846724353674721,-210.403448551395,0.906046156311298,-0.10369653138997638,-76.64285366830441,-173.29658608787915,-223.60271693188412,-81.45090031382978,-16.20376442968751,-21.378917040737576,-7.28419260928537,-17.220277404898678,-22.720083574117748,-7.741152862774976
1255775,Pembroke Pines city,Florida,12011,4588155,0.6394991367251169,0.25733691860075303,114035,112393,48056,0.010462,0.008241179256,0.003436880739,0.8023307833908093,0.7161846394749214,0.8484643916412435,-0.24636873057992525,-0.39628797502996005,-0.17859984443852808,-293.92631400137475,-472.78509537084915,-213.07571717184848,-257.7509659327178,-414.5964794763442,-186.8511572515881,0.7848538641612678,0.6926717925549953,0.8346357493944387,-0.27412254135825354,-0.44368517781183364,-0.19812744748297634,-327.0375586076347,-529.3315778520434,-236.3728148620713,-286.78700276900486,-464.1834330267404,-257.7509659327178,-33.11124460625996,-56.54648248119429,-23.297097690222813,-29.036036836287067,-49.58695355039618,-20.429778305101777,0.8720231552896811,0.8323280791166121,0.9131748916209957,-0.14675853953420046,-0.20144931438735766,-0.09508048148901597,-56.690084852531605,-77.81611047882005,-36.727815502523235,-50.43915978088636,-69.23572685026652,-32.67802754844451,0.860163121710026,0.8171918010820954,0.9049182728449924,-0.16257018553873223,-0.22370292834049074,-0.1050721706127981,-62.797828609726814,-86.41226622745778,-40.58741853513126,-55.87343394137252,-76.88402856713299,-36.11205193840476,-6.107743757195209,-8.596155748637727,-3.859603032608028,-5.434274160486159,-7.648301716866467,-3.4340243899602543,0.8323280791166121,0.7940524724716568,0.9131748916209957,-0.20144931438735766,-0.2593626172931467,-0.09508048148901597,-79.7816057965051,-102.7174808420705,-37.65549421782806,-166.01799108645145,-213.74538214181476,-78.35752916977704,0.8171918010820954,-0.22370292834049074,-88.59488501443572,0.7759506881236445,-0.28874168849329523,-114.3527126833202,0.9049182728449924,-0.1050721706127981,-41.61258389737893,-184.3575932546107,-237.95720135533588,-86.59185928370844,-8.813279217930614,-11.635231841249706,-3.957089679550876,-18.33960216815926,-24.211819213521114,-8.234330113931405
2404000,Baltimore city,Maryland,24510,18237816,0.5700202596639997,0.26640119241317495,384524,277692,115004,0.014642,0.007381444272,0.003640901028,0.8254128078472884,0.7476450593420488,0.8666115462784381,-0.21151500254526262,-0.33753308137959404,-0.15391954364603502,-1190.8718536284587,-1900.3788924968878,-866.5978774350802,-309.7002667267735,-494.21593775600167,-225.36899580652448,0.8097264461905632,0.726214664635527,0.8542931383772808,-0.23498498129164141,-0.3770033141672794,-0.170558389242699,-1323.012537542072,-2122.604213241969,-960.2779127020668,-344.06500960722144,-552.0082526037305,-309.7002667267735,-132.14068391361343,-222.22532074508104,-93.68003526698658,-34.364742880447885,-57.79231484772889,-24.36259772263541,0.8875382099516551,0.8522349415238304,0.9239191777249652,-0.12671205452041415,-0.17338535570010746,-0.08234575502845846,-128.11210719535077,-175.30110579950835,-83.25560054421163,-46.134604956336794,-63.12789198086669,-29.981274413455065,0.8770124631425718,0.8387166601592904,0.9166369925503303,-0.14023465118925538,-0.1922977657437715,-0.09094440670317207,-141.78411622839016,-194.42248073109363,-91.94925948025957,-51.058048567618144,-70.0137132978601,-33.11195838564293,-13.672009033039387,-19.12137493158528,-8.693658936047939,-4.923443611281344,-6.885821316993388,-3.1306839721878696,0.8522349415238304,0.8179881768393374,0.9239191777249652,-0.17338535570010746,-0.22251155739676642,-0.08234575502845846,-147.18606851570541,-188.88908581866167,-69.90295052691505,-127.98343406812407,-164.24566608001604,-60.78306017783299,0.8387166601592904,-0.1922977657437715,-163.24073050975827,0.8017181748133122,-0.24732110536580967,-209.94980235075008,0.9166369925503303,-0.09094440670317207,-77.20230824618002,-141.94352414677599,-182.55869565471644,-67.1301069929568,-16.05466199405285,-21.060716532088406,-7.299357719264975,-13.960090078651916,-18.313029574700366,-6.3470468151238
2743000,Minneapolis city,Minnesota,27053,16458330,0.610616066921203,0.23440349417495027,300594,188210,67771,0.009929,0.007945813797,0.0033407135929999997,0.8118467705409186,0.7290990006326752,0.8559617338603553,-0.23175953429452997,-0.37155585062145285,-0.16827652503814333,-691.7090022102267,-1108.944784002369,-502.2377507956772,-230.11404160103885,-368.91780408204056,-167.08176171037255,0.795099488695821,0.7064235246064661,0.8427519862518369,-0.2577042423210099,-0.41558139723203485,-0.18658871923580753,-769.1435213822634,-1240.3433347047737,-556.8922857873156,-255.87454220053078,-412.63076931168746,-230.11404160103885,-77.43451917203674,-131.3985507024047,-54.6545349916384,-25.76050059949192,-43.71296522964686,-18.182177618860788,0.8784397064794736,0.8405464588722731,0.9176261414842363,-0.1383820569856799,-0.189702234117623,-0.0897684305097566,-87.00850784622781,-119.276362016921,-56.44241284229482,-46.22948187993614,-63.37408321392115,-29.989061602621977,0.8671278880591673,0.8260719872535685,0.9097715571757935,-0.15323242830792955,-0.21054825176276454,-0.09917703198405424,-96.34576354148797,-132.3834145448914,-62.35812469851597,-51.190565613669825,-70.33814066462537,-33.13220588625258,-9.337255695260154,-13.107052527970396,-5.915711856221151,-4.961083733733677,-6.964057450704211,-3.1431442836305994,0.8405464588722731,0.8039165286097181,0.9176261414842363,-0.189702234117623,-0.24391023745883908,-0.0897684305097566,-102.15384623771949,-131.34462548146243,-48.339918029690665,-150.73386291735326,-193.80653300299898,-71.32832336794597,0.8260719872535685,-0.21054825176276454,-113.37933807810658,0.7865603564545205,-0.271358252159535,-146.12526465689257,0.9097715571757935,-0.09917703198405424,-53.406409907279446,-167.2977203790804,-215.61621439390382,-78.80422290844085,-11.225491840387093,-14.780639175430139,-5.066491877588781,-16.563857461727128,-21.80968139090487,-7.475899540494874
2758000,St. Paul city,Minnesota,27123,16146055,0.6488017874233318,0.23545600271571865,202130,139273,54374,0.011923,0.007945813797,0.0033407135929999997,0.7992896881063045,0.7120740845988406,0.8460636590430236,-0.25111084864515515,-0.40434825761615456,-0.1819441590613792,-605.1761382803209,-974.4776794184194,-438.484693741846,-299.39946483961853,-482.10442755574104,-216.93202084888242,0.7815821477608556,0.6882998870083542,0.8320383523721785,-0.27945604037257876,-0.4528550983008698,-0.20186767490820026,-673.4879366791929,-1091.378970956152,-486.50028703938625,-333.19543693622563,-539.939133704127,-299.39946483961853,-68.31179839887204,-116.90129153773262,-48.01559329754025,-33.79597209660715,-57.834706148386,-23.75480794416477,0.8699665097692435,0.8296982518137516,0.9117458365681432,-0.14946953563217918,-0.20525745090334035,-0.09679689217342613,-69.54387084046206,-95.50038136059653,-45.03680658801507,-49.93349094258188,-68.57063562973191,-32.337069344392,0.8579318437383324,0.8143520472833353,0.9033606473685736,-0.16559375584268218,-0.22797014305543054,-0.10697759849615998,-77.04600619519971,-106.06794298968398,-49.77359607878574,-55.32013110595716,-76.15829557034313,-35.7381517442618,-7.502135354737646,-10.56756162908745,-4.7367894907706685,-5.386640163375275,-7.58765994061121,-3.401082399869801,0.8296982518137516,0.7909013005840053,0.9117458365681432,-0.20525745090334035,-0.2643802700306539,-0.09679689217342613,-88.68059482705132,-114.22435338484118,-41.820679042690394,-163.0937485324812,-210.07163972641555,-76.91300813383307,0.8143520472833353,-0.22797014305543054,-98.49351533886052,0.7725640919510135,-0.2943909902343839,-127.19035538448735,0.9033606473685736,-0.10697759849615998,-46.219209222648246,-181.14083079939036,-233.917599191686,-85.00240781007143,-9.812920511809196,-12.966001999646167,-4.398530179957852,-18.047082266909175,-23.845959465270475,-8.089399676238372
2965000,St. Louis city,Missouri,29510,20108272,0.5515090374885886,0.2628325962297455,203739,146197,60717,0.013247,0.007869701533,0.0036546127410000003,0.8316737898577832,0.75625773637677,0.8715116254354057,-0.20239451115923796,-0.32230052255861735,-0.14743162433478924,-546.2487258792765,-869.8667211353077,-397.9077124469485,-268.11200893264254,-426.95150223340045,-195.30267275629532,0.8164851990919362,0.7354223317662976,0.8596081079735494,-0.22476194438326869,-0.3597628965090768,-0.16332080947609046,-606.6168743524518,-970.9750660288665,-440.7915193692963,-297.74214772451603,-476.5779090055741,-268.11200893264254,-60.36814847317521,-101.10834489355886,-42.88380692234779,-29.630138791873527,-49.626406772173645,-21.04840355668173,0.8917182476893267,0.8576185757147406,0.92680303863674,-0.1214304547330498,-0.1660195200023489,-0.07897790394702142,-64.87949281741436,-88.70313694552405,-42.197374317092155,-44.37812870128276,-60.67370530552888,-28.86336540222587,0.8815570426660642,0.8445465594726631,0.9197847271237493,-0.13435654370786113,-0.18406734215388007,-0.08721092067607082,-71.7858170887199,-98.34596954649219,-46.59622097308374,-49.10211364714727,-67.26948538375767,-31.87221418571088,-6.906324271305536,-9.642832600968134,-4.3988466559915835,-4.723984945864509,-6.595780078228783,-3.0088487834850124,0.8576185757147406,0.8244861928967685,0.92680303863674,-0.1660195200023489,-0.2128765874011514,-0.07897790394702142,-79.32822202318205,-101.71768469549201,-37.73759073117558,-130.65240710704094,-167.52752062106495,-62.15325317650012,0.8445465594726631,-0.18406734215388007,-87.95191665048438,0.8087265964861282,-0.23651182531271261,-113.01118440319223,0.9197847271237493,-0.08721092067607082,-41.67152921620049,-144.85550447236255,-186.12774742360827,-68.63239161388161,-8.623694627302328,-11.29349970770022,-3.9339384850249104,-14.20309736532162,-18.600226802543308,-6.479138437381476
3451000,Newark city,New Jersey,34013,13692406,0.4294241711585988,0.26708417112158245,201016,156556,55809,0.009407,0.007584416469,0.003080367673,0.8741725325903527,0.8155989433358236,0.9045298330264759,-0.143938939647068,-0.22609280967183534,-0.10554673100619515,-272.1824191949379,-427.53189685814334,-199.58438386320805,-135.40336052599687,-212.68550605829552,-99.28780985752779,0.8624955678550267,0.799142669217455,0.8954991640543583,-0.15942624782054055,-0.25134101646609686,-0.11669562646213523,-301.4682609262248,-475.2751831602816,-220.66647147612062,-149.9722713247825,-236.4364941896573,-135.40336052599687,-29.285841731286894,-47.743286302138245,-21.082087612912574,-14.568910798785616,-23.750988131361805,-10.48776595540284,0.9197837785913228,0.8939865062681692,0.9460493909906821,-0.08721204186872142,-0.11858511620535568,-0.057027264668308736,-42.0580108030068,-57.187677201139074,-27.50140074802975,-26.864515446873195,-36.5285758457926,-17.56649425638733,0.912124918895252,0.8840240088855317,0.9408170764274266,-0.09634105952414998,-0.13119099701904763,-0.0629058773011532,-46.460479945408075,-63.26686374560433,-30.336361933676958,-29.676588534076032,-40.41165062061137,-19.37732308801768,-4.402469142401273,-6.079186544465259,-2.8349611856472094,-2.8120730872028368,-3.883074774818761,-1.8108288316303494,0.8939865062681692,0.8686539712412895,0.9460493909906821,-0.11858511620535568,-0.15120638724648847,-0.057027264668308736,-50.1945536747757,-64.0024428316073,-24.13842638027271,-89.93989083261785,-114.68122136502588,-43.251852533234256,0.8840240088855317,-0.13119099701904763,-55.53035450179473,0.8565081314895863,-0.16753123903314437,-70.9124048526341,0.9408170764274266,-0.0629058773011532,-26.626717885772784,-99.50071583757949,-127.0626688394956,-47.71043717997596,-5.335800827019035,-6.9099620210268,-2.488291505500076,-9.560825004961629,-12.38144747446971,-4.4585846467417
3611000,Buffalo city,New York,36029,16160145,0.5904111261935985,0.23929417403840336,183273,124643,53847,0.013718,0.00825263846,0.002817342485,0.8185706224976846,0.7382713314124904,0.8612457921140516,-0.22164169164625566,-0.3545155520081754,-0.16110872082794883,-557.2380240968092,-891.3013803734998,-405.0497205291805,-304.0480726003335,-486.324434244815,-221.0089432317802,0.8023461438904127,0.7162054222174764,0.8484765118145705,-0.24634486949884757,-0.39624745775290865,-0.17858300857542658,-619.3452473057913,-996.2211927349043,-448.9825090969765,-337.9358919785191,-543.57226254544,-304.0480726003335,-62.10722320898208,-104.91981236140452,-43.932788567796024,-33.88781937818559,-57.24782830062503,-23.971227931989993,0.882956404127415,0.8463437574547173,0.9207528726761242,-0.13255874845627708,-0.18155299332198815,-0.08606774920348373,-46.5495977914562,-63.75451575541253,-30.223724611880762,-37.34633937842976,-51.149696136495855,-24.24823264192996,0.8720335358659609,0.8323413580897788,0.9131821016582908,-0.1467448886664247,-0.20143014675492912,-0.09507183527146712,-51.53123143454531,-70.73461709400999,-33.38561765798574,-41.34306092965133,-56.74977102124467,-26.784992063722587,-4.981633643089111,-6.980101338597464,-3.1618930461049786,-3.9967215512215777,-5.600074884748814,-2.5367594217926226,0.8463437574547173,0.810889608227776,0.9207528726761242,-0.18155299332198815,-0.23321348535410452,-0.08606774920348373,-80.67848706579855,-103.63536737916274,-38.24677117044635,-149.82912152171625,-192.46265786239297,-71.02860172423041,0.8323413580897788,-0.20143014675492912,-89.51149299316599,0.7940683903950885,-0.25933737206495566,-115.24429553586822,0.9131821016582908,-0.09507183527146712,-42.248005345014796,-166.23301761131722,-214.02175708185828,-78.4593484224094,-8.833005927367438,-11.608928156705474,-4.001234174568445,-16.403896089600977,-21.55909921946529,-7.430746698178998
3673000,Syracuse city,New York,36067,13137728,0.7011478305417815,0.22470563828898515,92407,67516,29639,0.013125999999999999,0.00825263846,0.002817342485,0.7823911008914979,0.689379992391941,0.832680832087659,-0.27813314704186565,-0.45057879694230907,-0.20094033807989325,-337.35722900762573,-546.5224695536434,-243.72742469377258,-365.07756880715283,-591.4297288664748,-263.7542877636679,0.7634248496732232,0.6642086733397791,0.817572780945529,-0.3098866252887112,-0.5055509512873303,-0.22313269632520372,-375.87211134596595,-613.2000801141149,-270.645296807935,-406.7571843539623,-663.5861786597497,-365.07756880715283,-38.514882338340215,-66.67761056047152,-26.917872114162407,-41.67961554680945,-72.15644979327487,-29.129689432794496,0.8584838699230805,0.8150543789177467,0.9037461363723402,-0.16484425046867718,-0.2269120022737987,-0.10650542199165043,-31.355963705467566,-43.1622242656511,-20.25900288854944,-46.442271025338535,-63.928882436238965,-30.00622502599301,0.8454839224617959,0.7985557543514992,0.8946457414374777,-0.18275460175315875,-0.252260715110734,-0.11776086743926566,-34.762793626630575,-47.98394730079143,-22.39996526934751,-51.488230384842964,-71.07048299779522,-33.17726949070963,-3.406829921163009,-4.82172303514033,-2.140962380798072,-5.045959359504427,-7.1416005615562685,-3.1710444647166187,0.8150543789177467,0.7734013878331023,0.9037461363723402,-0.2269120022737987,-0.29298966323525266,-0.10650542199165043,-55.50266470917363,-71.66525736341646,-26.05122103404134,-187.26227170003585,-241.7937763197694,-87.89507417268241,0.7985557543514992,-0.252260715110734,-61.70295863500974,0.7537814433762109,-0.32664449196436623,-79.89722683210393,0.8946457414374777,-0.11776086743926566,-28.80430244256724,-208.18164794699467,-269.56788971322896,-97.18378637122454,-6.200293925836114,-8.231969468687467,-2.753081408525901,-20.919376246958784,-27.774113393459523,-9.288712198542127
5305210,Bellevue city,Washington,53033,15544904,0.7639242107682603,0.2227246434810954,111329,92038,32093,0.0085,0.007304099850999999,0.0031786736109999996,0.7625958260119928,0.6631157055850456,0.8169102421400875,-0.3113106128963702,-0.5080324467925733,-0.22412469377329156,-294.59214339669,-480.7493262862484,-212.0884132812376,-264.6140209619147,-431.8275797736874,-190.50598970729783,0.742204983832826,0.636426486338006,0.8005561076954734,-0.34733668162115133,-0.5712733857982462,-0.24913168532141644,-328.6834861397098,-540.5940055240301,-235.75244185875775,-295.23617937797866,-485.5823779285093,-264.6140209619147,-34.09134274301982,-59.84467923778169,-23.664028577520156,-30.622158416063936,-53.75479815482192,-21.25594281590615,0.8449129195272604,0.7978330445461438,0.8942449444463986,-0.18355392240837407,-0.25339506408745094,-0.11826184336895676,-53.70030826501918,-74.13294619799208,-34.598538465297665,-58.34580093550401,-80.5460203372434,-37.59158007051182,0.8307936071481908,0.7800154803754408,0.8843051269340216,-0.20366838574099352,-0.2820258381521803,-0.13083139466476304,-59.58497075206725,-82.50913000800877,-38.2758708288962,-64.73953231498648,-89.64680893544923,-41.587030171120844,-5.884662487048068,-8.376183810016684,-3.6773323635985378,-6.393731379482462,-9.100788598205833,-3.995450100609028,0.7978330445461438,0.7529243658768802,0.8942449444463986,-0.25339506408745094,-0.3281546531375267,-0.11826184336895676,-59.39845772008476,-76.92288861361355,-27.721815058031144,-185.08228498452857,-239.6874353086765,-86.37963125301825,0.7800154803754408,-0.2820258381521803,-66.10981111168125,0.7318574313213477,-0.3663863441196853,-85.88479751483574,0.8843051269340216,-0.13083139466476304,-30.668249566900332,-205.994488242549,-267.6122441493028,-95.56055702770178,-6.7113533915964965,-8.961908901222188,-2.9464345088691886,-20.91220325802043,-27.924808840626266,-9.18092577468354
0602000,Anaheim city,California,06059,18733610,0.46278581292399174,0.2562120350415059,254960,198152,76373,0.009319,0.009493868073,0.003212018401,0.8623479765607335,0.7989354009344748,0.8953848228225475,-0.15962468421188666,-0.2516656526051418,-0.11683822922938436,-379.2638185062089,-597.9506043513005,-277.6043892197738,-148.75424321705717,-234.52722166273162,-108.88154581886327,0.8496710153863531,0.7812010741218973,0.8855451350208636,-0.17692610656524618,-0.2800801651790377,-0.12924791798041982,-420.3715177303066,-665.4626974400081,-307.0894651992743,-164.87743870815288,-261.0067059303452,-148.75424321705717,-41.1076992240977,-67.51209308870762,-29.485075979500493,-16.12319549109574,-26.47948426761359,-11.564588947089932,0.9120278644620434,0.8838979443649123,0.940750676897927,-0.09645772784568007,-0.13135233131298651,-0.06298089871956758,-61.39224460578432,-83.60153855591824,-40.08531847100716,-30.982399675897454,-42.190610519156124,-20.229580559876844,0.9036680296605458,0.8730564722910391,0.9350223530474091,-0.10660106054171281,-0.14540127899841448,-0.0694931482020904,-67.8481499635071,-92.54324236774288,-44.23015602932664,-34.240456802609664,-46.70315836718422,-22.32132707685345,-6.455905357722777,-8.941703811824638,-4.14483755831948,-3.258057126712209,-4.512547848028099,-2.091746516976604,0.8838979443649123,0.8563546631703814,0.940750676897927,-0.13135233131298651,-0.16774047366988962,-0.06298089871956758,-95.24031610285583,-121.62445520282574,-45.66588687490257,-124.70417045664806,-159.2505927524462,-59.79323435625492,0.8730564722910391,-0.14540127899841448,-105.4268594637376,0.8431775479296075,-0.18598983387954818,-134.85661345741562,0.9350223530474091,-0.0694931482020904,-50.38775738193035,-138.04205604564126,-176.57629457716158,-65.97587810080834,-10.186543360881771,-13.232158254589876,-4.721870507027781,-13.337885588993192,-17.32570182471538,-6.182643744553417
