geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
31055005000,31055005000,Census Tract 50; Douglas County; Nebraska,2587,960,442,Omaha city,Nebraska,51613,0.5433850941163917,0.23967920482011237,31055,2587,960,442,0.010699,0.007989355967,0.00345486942399999,0.8344364945100952,0.7600688049198423,0.8736708415396877,-0.1984135480401161,-0.3156703623765497,-0.14459582768915571,-5.4917522860948695,-8.737223094681566,-4.002168577274518,-212.28265504812015,-337.7357207066705,-154.70307604462766,0.8194691694263903,0.7395000355846735,0.8619510949277204,-0.2203021630453495,-0.35226497887774477,-0.16015862835449596,-6.097592223346217,-9.750100344316609,-4.432920645246414,-235.70128424221943,-376.88830090129915,-212.28265504812015,-0.6058399372513472,-1.0128772496350429,-0.4307520679718957,-23.418629194099235,-39.15258019462864,-16.650640431847535,0.893558933842459,0.8599919940519346,0.9280715071510452,-0.11912036478649024,-0.16280152247511545,-0.07750317976010052,-0.39508349383350855,-0.5399596820927282,-0.25705283137530904,-41.154530607657144,-56.24580021799251,-26.77633660159469,0.8835589316482785,0.8471178813030941,0.921169571043028,-0.1317864198763752,-0.18047325180024804,-0.08557645783687062,-0.437092677628142,-0.5985710587147487,-0.2838292680910363,-45.53048725293146,-62.351151949452984,-29.56554875948295,-0.04200918379463342,-0.05861137662202054,-0.02677643671572727,-4.375956645274314,-6.105351731460472,-2.789212157888257,0.8599919940519346,0.8273542242237454,0.9280715071510452,-0.16280152247511545,-0.20867213911699953,-0.07750317976010052,-0.5749002572402758,-0.7368829519120661,-0.2736866173216021,-130.06793150232485,-166.71559998010545,-61.92004916778328,0.8471178813030941,-0.18047325180024804,-0.6373043526101587,0.8118216657005967,-0.23179762532822612,-0.8185458735452023,0.921169571043028,-0.08557645783687062,-0.302195746551747,-144.18650511542052,-185.1913741052494,-68.37007840537264,-0.06240409536988289,-0.08166292163313615,-0.02850912923014492,-14.11857361309568,-18.475774125143925,-6.45002923758935,0.566
31153010622,31153010622,Census Tract 106.22; Sarpy County; Nebraska,2168,1557,611,Omaha city,Nebraska,88718,0.6332388279073188,0.2066484939089437,31153,2168,1557,611,0.009391,0.007989355967,0.00345486942399999,0.804383828485202,0.7189642261188073,0.8500838213716707,-0.24318759849160335,-0.3908897879360581,-0.1763545839355334,-4.951223630758315,-7.958394124764307,-3.5905243062972723,-228.3774737434647,-367.0845998507521,-165.61458977385942,0.7870633032740784,0.695629529679993,0.8363882556448968,-0.2705458326415847,-0.43754679370788785,-0.19561697961546623,-5.50822874228288,-8.908316205292959,-3.982700672473253,-254.0695914337122,-410.90019397107744,-228.3774737434647,-0.5570051115245658,-0.949922080528652,-0.3921763661759803,-25.6921176902475,-43.81559412032529,-18.08931578302492,0.8734099310042098,0.8341025374565083,0.9141378486989674,-0.1449377485898772,-0.19889336753413472,-0.09392691859683368,-0.779653730751083,-1.0698935062005288,-0.5052546573576986,-50.07409959865659,-68.71506141300763,-32.45052391507377,0.8616679475134409,0.8191084131105526,0.9059680035524792,-0.16053986095891226,-0.22083961535996705,-0.10379174107562594,-0.8635811080869648,-1.1879474580513651,-0.5583198230830939,-55.46442569601573,-76.29720347150707,-35.858691270590484,-0.08392737733588174,-0.11805395185083634,-0.05306516572539532,-5.390326097359135,-7.582142058499444,-3.4081673555167193,0.8341025374565083,0.7961801485344118,0.9141378486989674,-0.19889336753413472,-0.2559971532080706,-0.09392691859683368,-0.9708972766630992,-1.2496492063294442,-0.4585039239952109,-158.90299127055633,-204.5252383517912,-75.04155875535366,0.8191084131105526,-0.22083961535996705,-1.07802780852167,0.7782380835444549,-0.2849538221588169,-1.3910010843436245,0.9059680035524792,-0.10379174107562594,-0.5066590203574893,-176.43662987261374,-227.6597519384001,-82.92291658878713,-0.10713053185857067,-0.14135187801418023,-0.04815509636227849,-17.533638602057398,-23.13451358660888,-7.881357833433469,0.1348
31055007471,31055007471,Census Tract 74.71; Douglas County; Nebraska,2245,1515,594,Omaha city,Nebraska,88899,0.6489720771707899,0.20147904064383015,31055,2245,1515,594,0.010699,0.007989355967,0.00345486942399999,0.7992341268782224,0.7119990591076905,0.8460197757834489,-0.25119782347878633,-0.40449623803329937,-0.18200546680360885,-6.033584577581956,-9.715698287862516,-4.371635718549916,-268.7565513399535,-432.770525071827,-194.72764893318111,0.7815223846173353,0.6882201147729092,0.8319908811140743,-0.2795538805835231,-0.45302350009047354,-0.20193625038408325,-6.71467594397519,-10.881286969665608,-4.850358291719144,-299.09469683631136,-484.6898427467976,-268.7565513399535,-0.6810913663932343,-1.1655886818030918,-0.4787225731692279,-30.33814549635788,-51.919317674970685,-21.323945352749575,0.8699289070715652,0.8296501890133856,0.9117196978436718,-0.14951922148016905,-0.20532727315977983,-0.09682833700436864,-0.7826026206870619,-1.074709060698824,-0.5068118302531388,-51.656938659212,-70.93789179530192,-33.452926089316094,0.8578910530529074,0.8143001562264773,0.9033321592457968,-0.16564917706203025,-0.22804839512013417,-0.10701250892574472,-0.8670288595676912,-1.1936343026516256,-0.56011708128572,-57.229627694237045,-78.78774274928222,-36.97142450730826,-0.08442623888062928,-0.11892524195280152,-0.05330525103258121,-5.572689035025035,-7.849850953980299,-3.5184984179921592,0.8296501890133856,0.7908437334866104,0.9117196978436718,-0.20532727315977983,-0.26447230679982464,-0.09682833700436864,-0.9744170089541142,-1.255100261047836,-0.45951605490020053,-164.04326750069262,-211.29634024374343,-77.35960520205397,0.8143001562264773,-0.22804839512013417,-1.0822441249527837,0.7725022365444347,-0.2944946340520782,-1.3975765423171909,0.9033321592457968,-0.10701250892574472,-0.5078468498773465,-182.19598063178177,-235.28224618134524,-85.49610267295395,-0.10782711599866944,-0.14247628126935497,-0.04833079497714598,-18.152713131089133,-23.98590593760185,-8.136497470899997,0.4365
31055007469,31055007469,Census Tract 74.69; Douglas County; Nebraska,3049,2149,840,Omaha city,Nebraska,88215,0.6478038684240593,0.2024039755805603,31055,3049,2149,840,0.010699,0.007989355967,0.00345486942399999,0.7996153614279342,0.7125139021995357,0.8463208661337032,-0.25060128686650496,-0.40348138739888806,-0.181584952015136,-8.174927479795262,-13.162067612167364,-5.923528297508708,-268.1183168184736,-431.6847363780703,-194.277740160994,0.7819324590526335,0.6887675480770653,0.8323165942700957,-0.2788828349849688,-0.4518686352047924,-0.2014658927675893,-9.097506959636249,-14.740520168042968,-6.572069455910616,-298.3767451504181,-483.4542528056073,-268.1183168184736,-0.9225794798409872,-1.5784525558756035,-0.6485411584019083,-30.25842833194448,-51.76951642753702,-21.270618511049797,0.8701868989055852,0.829979961745541,0.9118990277929682,-0.1491784135772187,-0.20484836513027108,-0.09661263969132526,-1.1075772786060438,-1.520899635123422,-0.7173019338543586,-51.53919397887593,-70.77243532449613,-33.37840548414884,0.8581709211922623,0.8146562017741618,0.9035276093541476,-0.165269033598451,-0.2275116764865912,-0.10677304118555056,-1.2270423185327182,-1.6891637164627862,-0.792737980978521,-57.0982930913317,-78.60231346965035,-36.888691529945135,-0.11946503992667434,-0.16826408133936432,-0.07543604712416241,-5.559099112455763,-7.829878145154225,-3.5102860457962963,0.829979961745541,0.7912387351405529,0.9118990277929682,-0.20484836513027108,-0.2638410578096426,-0.09661263969132526,-1.37474946695833,-1.7706529088228908,-0.6483731263006289,-163.6606508283726,-210.7920129551061,-77.18727694055106,0.8146562017741618,-0.2275116764865912,-1.5268442868842698,0.7729266718584858,-0.2937837914113135,-1.971600361012683,0.9035276093541476,-0.10677304118555056,-0.7165601803168329,-181.7671770100321,-234.7143286919861,-85.30478337105153,-0.15209481992593976,-0.20094745218979249,-0.06818705401620395,-18.106526181659497,-23.92231573688006,-8.11750643050047,0.1246
31055006605,31055006605,Census Tract 66.05; Douglas County; Nebraska,1948,933,308,Omaha city,Nebraska,60087,0.63133473072581,0.22378523367662737,31055,1948,933,308,0.010699,0.007989355967,0.00345486942399999,0.8050093114103412,0.7198117858182296,0.8505769899587247,-0.2422216561048762,-0.389252051302929,-0.1756725279489706,-5.048299463401505,-8.112655793541792,-3.661305693472719,-259.152949866607,-416.4607696890037,-187.95203765260365,0.7877365455162674,0.6965316392716162,0.8369220166733048,-0.26945995547866736,-0.43568496191462264,-0.19485445486894537,-5.615990620021878,-9.080394357857818,-4.061088739028265,-288.2952063666262,-466.1393407524547,-259.152949866607,-0.5676911566203735,-0.9677385643160256,-0.3997830455555462,-29.142256500019176,-49.67857106345102,-20.522743611681015,0.8738321614472309,0.8346429957549445,0.9144309371723988,-0.14438452155824913,-0.1981170453548084,-0.0935762990392668,-0.4654080810188227,-0.6386091313707891,-0.3016332034395999,-49.88296688304638,-68.4468522369549,-32.329389436184336,0.8621261680362753,0.819692249131436,0.9062875246611836,-0.15992303339750089,-0.21997005712768672,-0.10340258779778616,-0.5154948139937068,-0.7090499803200576,-0.33330719553572874,-55.251319827835665,-75.99678245659781,-35.72424389450469,-0.05008673297488408,-0.0704408489492685,-0.03167399209612887,-5.368352944789291,-7.549930219642926,-3.3948544583203506,0.8346429957549445,0.7968284194675072,0.9144309371723988,-0.1981170453548084,-0.2549753191135745,-0.0935762990392668,-0.48751090032871336,-0.6274232848569119,-0.2302652238345359,-158.28275984698485,-203.7088587197766,-74.76143630991425,0.819692249131436,-0.21997005712768672,-0.5412850792501198,0.7789351401466709,-0.2838039375290006,-0.6983624899806684,0.9062875246611836,-0.10340258779778616,-0.2544449852022492,-175.7419088474415,-226.7410681755417,-82.61200818254842,-0.05377417892140646,-0.07093920512375651,-0.02417976136771327,-17.45914900045664,-23.0322094557651,-7.850571872634179,0.5644
31055006606,31055006606,Census Tract 66.06; Douglas County; Nebraska,1878,1134,514,Omaha city,Nebraska,81945,0.5621693317045523,0.24612163680246812,31055,1878,1134,514,0.010699,0.007989355967,0.00345486942399999,0.828062421409472,0.7512858003791008,0.8686863806643708,-0.20763842694113263,-0.3310513781777819,-0.15116343741362753,-4.1720211890454895,-6.651723309443039,-3.0372849245164173,-222.15235298431784,-354.19186951240886,-161.7297616888401,0.8125860902268743,0.7301056320725388,0.8565432834440118,-0.23063883572114757,-0.36966482118665017,-0.16748332434430366,-4.634162008548688,-7.427572485283073,-3.365195875685926,-246.76049033805575,-395.5043921875971,-222.15235298431784,-0.4621408195031984,-0.7758491758400341,-0.32791095116950864,-24.608137353737938,-41.312522675188184,-17.460647027130385,0.8893086376774304,0.8545140939893304,0.9251411753058328,-0.1244690061840145,-0.17025571261377712,-0.08091610955422059,-0.4876474016367283,-0.6670315640439394,-0.31701490824417106,-43.00241637008186,-58.821125577066965,-27.9554592807911,0.8789370294609105,0.8411842900324079,0.9179706832957192,-0.13773793398298695,-0.1888001379120781,-0.0893594078732202,-0.5396326979128809,-0.7396853200978242,-0.35009424753299645,-47.586657664275215,-65.22798237194216,-30.87250860079334,-0.05198529627615261,-0.0726537560538848,-0.03307933928882539,-4.584241294193352,-6.406856794875203,-2.9170493200022394,0.8545140939893304,0.8207378196408003,0.9251411753058328,-0.17025571261377712,-0.21841588881289112,-0.08091610955422059,-0.6991600156521729,-0.8969311742714886,-0.33228434778442717,-136.02334934867176,-174.50022845748808,-64.64676026934382,0.8411842900324079,-0.1888001379120781,-0.775313235316718,0.8046831194003093,-0.24272521181412468,-0.9967581133451372,0.9179706832957192,-0.0893594078732202,-0.36695699690874234,-150.83915083982842,-193.92181193485163,-71.39241184994988,-0.07615321966454514,-0.0998269390736487,-0.03467264912431517,-14.81580149115664,-19.42158347736356,-6.745651580606063,0.3617
31055007520,31055007520,Census Tract 75.20; Douglas County; Nebraska,2581,2126,338,Omaha city,Nebraska,88556,0.659858094452092,0.2079972073892132,31055,2581,2126,338,0.010699,0.007989355967,0.00345486942399999,0.7956902988530775,0.7072193149339844,0.8432191936309128,-0.2567703809401952,-0.41398853069128255,-0.1859312591000058,-7.090487854957883,-11.431928551144228,-5.134327914607392,-274.7186305679149,-442.9263289866031,-198.92785411109617,0.7777114078375236,0.6831396998069822,0.8289618265703189,-0.285824008651955,-0.46382943383695185,-0.20632816608373983,-7.892778187972115,-12.808241181676214,-5.6975705312881555,-305.80310685672663,-496.2511112621548,-274.7186305679149,-0.8022903330142324,-1.3763126305319862,-0.5632426166807631,-31.084476288811793,-53.32478227555158,-21.82265078189706,0.8675284703599521,0.8265834761879783,0.9100502964452464,-0.15269992186548448,-0.209799165852892,-0.0988403650942227,-1.1215889268791344,-1.5409858657057411,-0.725987660399903,-52.75582911002513,-72.48287232858613,-34.14805552210268,0.8552874705201626,0.8109897984531176,0.9015128781467148,-0.16919753237099,-0.2330611333304076,-0.10924649468763,-1.2427647404413698,-1.7118462356487425,-0.802421227497052,-58.45553812047835,-80.51957834660124,-37.743237417547135,-0.1211758135622354,-0.17086036994300113,-0.07643356709714899,-5.699709010453217,-8.036706018015105,-3.595181895444449,0.8265834761879783,0.7871723562210026,0.9100502964452464,-0.209799165852892,-0.27036981430690005,-0.0988403650942227,-0.5665421535415078,-0.7301072729595758,-0.26690875089834354,-167.61602175784253,-216.00806892295145,-78.96708606459867,0.8109897984531176,-0.2330611333304076,-0.6293588244121873,0.7685583010122271,-0.30113746567170424,-0.813192309989003,0.9015128781467148,-0.10924649468763,-0.29500948736178034,-186.20083562490748,-240.5894408251488,-87.28091342064508,-0.06281667087067944,-0.08308503702942727,-0.0281007364634368,-18.584813867064923,-24.581371902197414,-8.313827356046392,0.1363
31055005300,31055005300,Census Tract 53; Douglas County; Nebraska,1283,820,316,Omaha city,Nebraska,80783,0.6746482993126485,0.19393394655994717,31055,1283,820,316,0.010699,0.007989355967,0.00345486942399999,0.7909006676785495,0.7007767227547403,0.8394290523782126,-0.2643812818304966,-0.4269880370298524,-0.1912859069707783,-3.629113473912651,-5.861186645498007,-2.625746639666898,-282.8615334304483,-456.834500818239,-204.6567918680357,0.7725634118964863,0.6762972702737646,0.8248640867318326,-0.29439212963140865,-0.4786397106041856,-0.2123209339396357,-4.041066889690624,-6.5701997163966155,-2.914490605458468,-314.97013949264414,-512.0966263754182,-282.8615334304483,-0.4119534157779725,-0.7090130708986084,-0.28874396579157,-32.10860606219583,-55.26212555717915,-22.505375353980515,0.8642777446143075,0.8224350650608631,0.907787073577186,-0.15703546253671022,-0.21590146442260036,-0.101579906904208,-0.4448803547614576,-0.6116473217849819,-0.2877751578540141,-54.25370180017775,-74.59113680304657,-35.09453144561147,0.8517627886642894,0.8065137581460641,0.8990469949518448,-0.17403579178208994,-0.23990445283748588,-0.11228890771562224,-0.49304216728184985,-0.6796476182075376,-0.31811368141526997,-60.1270935709573,-82.883855878968,-38.794351392106094,-0.04816181252039225,-0.06800029642255567,-0.03033852356125588,-5.873391770779543,-8.292719075921424,-3.6998199464946193,0.8224350650608631,0.7822115610883773,0.907787073577186,-0.21590146442260036,-0.2784265149553525,-0.101579906904208,-0.545072714369722,-0.7029257382069412,-0.2564523391713707,-172.49136530687406,-222.44485386295605,-81.15580353524389,0.8065137581460641,-0.23990445283748588,-0.6056715346847041,0.7632321456257011,-0.31021735094791586,-0.7831860426606022,0.8990469949518448,-0.11228890771562224,-0.2834886733438872,-191.66820717870385,-247.84368438626652,-89.7116054885719,-0.06059882031498209,-0.08026030445366106,-0.02703633417251649,-19.176841871829776,-25.398830523310465,-8.555801953328004,0.9853
31055006202,31055006202,Census Tract 62.02; Douglas County; Nebraska,3027,2037,864,Omaha city,Nebraska,112494,0.7075732820494878,0.17779272985091424,31055,3027,2037,864,0.010699,0.007989355967,0.00345486942399999,0.7803415801382184,0.6866446145252558,0.8310527514980081,-0.2814900877419277,-0.45635745019481033,-0.20329304992668312,-9.116302232368929,-14.779534424612956,-6.583822896708219,-301.1662448750885,-488.2568359634277,-217.50323411655827,0.7612253167644693,0.6613101980090969,0.8158145579482925,-0.3136714951237099,-0.5121496734974654,-0.22576876112007485,-10.15852520479659,-16.586414282880384,-7.311718425002082,-335.59713263285727,-547.9489356749383,-301.1662448750885,-1.0422229724276608,-1.806879858267429,-0.7278955282938631,-34.43088775776877,-59.69209971151071,-24.046763405809813,0.8570848656701325,0.8132747533005948,0.9027690261664798,-0.16674560484523993,-0.22959675797336543,-0.10770304586811312,-1.173483702327761,-1.61580303024537,-0.7579676186043595,-57.60842917662056,-79.32268189717084,-37.20999600414136,0.8439684448381137,0.7966380019036915,0.8935818008071322,-0.18487842302186497,-0.25527529142514305,-0.11909172623787212,-1.301094661712814,-1.7965174816595866,-0.8381162427155382,-63.873081085557885,-88.1942799047416,-41.14463636306029,-0.12761095938505318,-0.1807144514142165,-0.08014862411117873,-6.264651908937318,-8.871598007570764,-3.934640358918936,0.8132747533005948,0.7712801386822418,0.9027690261664798,-0.22959675797336543,-0.2965457683229518,-0.10770304586811312,-1.584861317267065,-2.0469971839445926,-0.7434529679552986,-183.4330228318362,-236.92097036395748,-86.04779721704844,0.7966380019036915,-0.25527529142514305,-1.762115189277713,0.7515075753754946,-0.3306585758637827,-2.2824711931251183,0.8935818008071322,-0.11909172623787212,-0.8220667913039873,-203.94851727751308,-264.17490661170353,-95.14661936388742,-0.17725387201064802,-0.23547400918052563,-0.07861382334868872,-20.515494445676858,-27.253936247746022,-9.098822146838971,0.8967
31055007101,31055007101,Census Tract 71.01; Douglas County; Nebraska,2084,1625,667,Omaha city,Nebraska,116050,0.554318928197925,0.25074247846309006,31055,2084,1625,667,0.010699,0.007989355967,0.00345486942399999,0.830720362503926,0.7549440254259716,0.8707660435022709,-0.2037745132258919,-0.32460151523916936,-0.14841409752031978,-4.543502449435955,-7.237547798457431,-3.3091469828068742,-218.01835170038177,-347.2911611543873,-158.78824293699012,0.815455641391031,0.7340171848135506,0.8587992043197553,-0.2263082738555431,-0.3623659236997459,-0.16441654227205318,-5.04593131060727,-8.079570088810906,-3.6659489487419648,-242.1272221980456,-387.6953017663582,-218.01835170038177,-0.5024288611713148,-0.8420222903534746,-0.3568019659350905,-24.108870497663855,-40.40414061197095,-17.121015639879584,0.8910824783645821,0.8567991887856274,0.9263647073367804,-0.12223057267977704,-0.16713462511249136,-0.07948844777875308,-0.6862223358727285,-0.9383209972383796,-0.4462610876620563,-42.229066822937135,-57.74283059928489,-27.46222077920347,0.8808656901705987,0.8436590144727111,0.919306225250866,-0.1352468499554437,-0.1853130030561013,-0.08777681748768072,-0.7592978357304895,-1.0403773707082322,-0.49279334467060193,-46.72602066033781,-64.0232228128143,-30.325744287421657,-0.07307549985776096,-0.10205637346985276,-0.04653225700854557,-4.496953837400675,-6.2803922135294,-2.863523508218189,0.8567991887856274,0.8234965206775801,0.9263647073367804,-0.16713462511249136,-0.2143342137950885,-0.07948844777875308,-0.8906437756280057,-1.1421656840540015,-0.42358602354735553,-133.52980144347913,-171.2392329916044,-63.50615045687489,0.8436590144727111,-0.1853130030561013,-0.9875145416682112,0.8076588298959366,-0.2381465576607956,-1.269059293519014,0.919306225250866,-0.08777681748768072,-0.4677539204531678,-148.05315467289523,-190.2637621467787,-70.1280240559472,-0.0968707660402055,-0.12689360946501238,-0.0441678969058123,-14.523353229416118,-19.02452915517427,-6.621873599072309,0.8018
31055006803,31055006803,Census Tract 68.03; Douglas County; Nebraska,1162,870,531,Omaha city,Nebraska,75833,0.6589299939554537,0.22189148323541336,31055,1162,870,531,0.010699,0.007989355967,0.00345486942399999,0.7959918184620707,0.7076255635272248,0.8434575986943875,-0.2562943196226462,-0.4131767583627248,-0.18559605313643388,-3.1863119795968076,-5.136711796033885,-2.307374304452793,-274.20929256426916,-442.0578137722793,-198.56921725067065,0.77803559131779,0.6835713703740972,0.8292196416688473,-0.28528824536967523,-0.46290503572835606,-0.20595310307344916,-3.5467713650382,-5.754945575573426,-2.5604579942476513,-305.2298937210155,-495.26209772576817,-274.20929256426916,-0.36045938544139267,-0.6182337795395405,-0.25308368979485873,-31.020601156746356,-53.20428395348886,-21.780007727612627,0.8677328639399161,0.8268444898614061,0.9101925039959882,-0.15242840458932114,-0.2094172631755916,-0.09866868339360405,-0.45815960389732974,-0.629453090480708,-0.2965720531057222,-52.66202343647467,-72.35092994031126,-34.088741736289904,0.8555091336315267,0.8112715014531965,0.9016678401686262,-0.16889459234073642,-0.23263296961466304,-0.109055857878866,-0.5076526237725507,-0.6992333843503377,-0.3277931615375918,-58.350876295695485,-80.37165337360203,-37.67737488937837,-0.04949301987522098,-0.0697802938696297,-0.03122110843186959,-5.688852859220803,-8.020723433290769,-3.588633153088459,0.8268444898614061,0.7874846981829631,0.9101925039959882,-0.2094172631755916,-0.2698659444524996,-0.09866868339360405,-0.8884209114678475,-1.144865254702486,-0.4185868934805905,-167.31090611447223,-215.60550936016685,-78.82992344267241,0.8112715014531965,-0.23263296961466304,-0.986910017677186,0.7688937593708101,-0.3005697962983929,-1.2751216797405227,0.9016678401686262,-0.109055857878866,-0.46265290257571656,-185.8587603911838,-240.13590955565397,-87.12860688808222,-0.09848910620933836,-0.1302564250380367,-0.04406600909512603,-18.54785427671156,-24.53040019548714,-8.298683445409798,0.1596
31055002700,31055002700,Census Tract 27; Douglas County; Nebraska,1505,991,261,Omaha city,Nebraska,72452,0.5747096364884545,0.2707176366245937,31055,1505,991,261,0.010699,0.007989355967,0.00345486942399999,0.8238342338732859,0.7454788584501648,0.86537460786062,-0.21383642349804335,-0.34141966423967995,-0.1555689188433677,-3.443193021983377,-5.497537726489005,-2.504969953371313,-228.7835895005566,-365.2848987700336,-166.4431862705191,0.8080231773980376,0.7239004800982797,0.852951942523244,-0.23758826228247323,-0.3814053554215573,-0.17239899476839368,-3.825645011331072,-6.141387125971138,-2.775967751765701,-254.1956818160181,-408.0655897655242,-228.7835895005566,-0.3824519893476954,-0.643849399482133,-0.2709977983943883,-25.412092315461493,-42.780690995490566,-18.00649823218527,0.8864824113005042,0.8508764995709318,0.9231900459621196,-0.12805396616156328,-0.17525868972085387,-0.08320058732634131,-0.438428044722694,-0.6000464254112192,-0.2848601407257049,-44.24097323135156,-60.54958884068811,-28.74471652126185,0.8758649262611848,0.8372461938670142,0.9158413006084488,-0.14172855884150087,-0.1943918136925412,-0.0918922299481793,-0.4852467814690444,-0.6655539484016446,-0.3146183746511815,-48.96536644490862,-67.1598333402265,-31.747565555114175,-0.04681873674635045,-0.065507522990425393,-0.02975823392547655,-4.724393213557059,-6.610244499538384,-3.002849033852326,0.8508764995709318,0.8163502054221643,0.9231900459621196,-0.17525868972085387,-0.2249644740186765,-0.08320058732634131,-0.3654532592658654,-0.4691008496075379,-0.17349168740035212,-140.02040584899058,-179.732126286413,-66.47191088136097,0.8372461938670142,-0.1943918136925412,-0.4053500685283792,0.799952420824216,-0.25007434688386676,-0.521460506597735,0.9158413006084488,-0.0918922299481793,-0.1916156910065873,-155.3065396660457,-199.7932975470249,-73.41597356574225,-0.03989680926251376,-0.05235965699019712,-0.01812400360623517,-15.286133817055084,-20.061171260611925,-6.944062684381293,0.9166
31055007318,31055007318,Census Tract 73.18; Douglas County; Nebraska,6072,4868,1721,Omaha city,Nebraska,640624,0.7669743042704656,0.1860418153349191,31055,6072,4868,1721,0.010699,0.007989355967,0.00345486942399999,0.7616469019634143,0.6618654155655451,0.816151656928731,-0.3129443544274207,-0.5108811798929371,-0.22526247604901103,-20.33021968677121,-33.18905253959177,-14.634025380140098,-334.8191648018974,-546.5917743674534,-241.00832312483692,0.7411891409333095,0.6351066459521117,0.7997384070874353,-0.34918328503949003,-0.5745387115275155,-0.250408872623608,-22.684457461422923,-37.32452130437089,-16.267644135230288,-373.5911966637504,-614.6989674632887,-334.8191648018974,-2.3542377746517147,-4.1354687647791195,-1.6336187550901895,-38.77203186185301,-68.1071930958353,-26.904129695161224,0.8442590450983454,0.7970056496139714,0.8937858664557132,-0.18447057903124128,-0.254696250251612,-0.1188362196478631,-3.10248234288087,-4.283559055071702,-1.9986237105580311,-63.732176312261096,-87.99422874017466,-41.05636217251502,0.8300863922111257,0.7791257176321545,0.8838057670423448,-0.20469388413448197,-0.28348991359071773,-0.13147032672857417,-3.4426040431920675,-4.767819648633902,-2.211107968708129,-70.71906415760203,-97.94206344769728,-45.42128119778408,-0.3401217003111974,-0.4842605935622002,-0.21248425815009764,-6.986887845340949,-9.9478347075226,-4.364919025269056,0.7970056496139714,0.7519433844648964,0.8937858664557132,-0.254696250251612,-0.3298873567610779,-0.1188362196478631,-3.501992350565536,-4.535846125666575,-1.6339601849882692,-203.4859006720242,-263.5587522176976,-94.94248605393778,0.7791257176321545,-0.28348991359071773,-3.8978960541288727,0.7308086129290488,-0.3683473105113581,-5.064658244822354,0.8838057670423448,-0.13147032672857417,-1.8076751348910152,-226.49018327303153,-294.2857783162321,-105.03632393323736,-0.3959037035633366,-0.5288121191557789,-0.17371494990274594,-23.00428260100736,-30.727026098534505,-10.09383787929959,0.0145
