geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06001441523,06001441523,Census Tract 4415.23; Alameda County; California,2688,1847,257,Fremont city,California,32835,0.5640929282012234,0.22246943963246013,06001,2688,1847,257,0.008356,0.009493868073,0.003212018401,0.8274124402474817,0.7503921270985262,0.8681775557521213,-0.20858709799057015,-0.3326365827778739,-0.15183811580302606,-4.685059789695142,-7.471326335939867,-3.4104249867074308,-174.29537908092047,-277.9511285691915,-126.8759295650086,0.8118845013200586,0.7291503620783357,0.8559914161824306,-0.23170229062641393,-0.371459238050225,-0.16823601393086637,-5.204248467194959,-8.343319200780966,-3.778736995908187,-193.6104340474315,-310.39133931476806,-174.29537908092047,-0.5191886774998169,-0.8719928648410997,-0.3683120092007562,-19.315054966511045,-32.44021074557663,-13.702083675623369,0.8888745296456041,0.8539551039186483,0.9248416179467864,-0.12501817371086316,-0.17102174975145373,-0.08126621963668801,-0.7416825656513517,-1.0146032882483216,-0.4821198109990282,-40.1560674418707,-54.93250071728867,-26.102859285274945,0.8784650912347269,0.840579012583065,0.9176437294519444,-0.1383491614839807,-0.18965615965956703,-0.08974754352350027,-0.8207699568741645,-1.1251537509515497,-0.5324360960140317,-44.438005244946645,-60.91790746895233,-28.827076124203124,-0.07908739122281283,-0.11055046270322788,-0.05031628501500357,-4.281937803075952,-5.985406751663664,-2.7242168389281844,0.8539551039186483,0.8200632617327552,0.9248416179467864,-0.17102174975145373,-0.2194181188985919,-0.08126621963668801,-0.417280087946758,-0.5353635551278083,-0.1982834073816946,-162.36579297539222,-208.31266736490596,-77.153076802215793,0.840579012583065,-0.18965615965956703,-0.4627466336732168,0.8039556503590647,-0.24384970682571544,-0.594974775184469,0.9176437294519444,-0.08974754352350027,-0.21897719388859985,-180.05705590397542,-231.50769462430696,-85.20513380879372,-0.04546654572645881,-0.05961122005666064,-0.02069378650690526,-17.691262928583193,-23.195027259401023,-8.052057006577922,0.0974
06001441800,06001441800,Census Tract 4418; Alameda County; California,4480,3118,1322,Fremont city,California,75721,0.5146198406673668,0.21064682006860713,06001,4480,3118,1322,0.008356,0.009493868073,0.003212018401,0.844292661941598,0.7737180870879976,0.8813592882216071,-0.18442341746797353,-0.29246041508949056,-0.13461106425483324,-6.903868502103493,-10.948220543625268,-5.039149037051971,-154.1042076362387,-244.37992284877828,-112.48100529133863,0.8301227500492034,0.7541209819438416,0.8702985987231466,-0.2046411207748824,-0.3260471780302072,-0.1490309204991758,-7.66071579927323,-12.205536983899444,-5.578954625176186,-170.99812051949175,-272.44502196204115,-154.1042076362387,-0.7568472971697373,-1.2573164402741757,-0.5398055881242145,-16.893912883253066,-28.065099113262853,-12.049231877772646,0.9001070322997043,0.8684487189947966,0.9325768723034704,-0.11097898818219072,-0.1514784674418889,-0.07229766220772121,-1.1114627096522105,-1.5170679660597577,-0.7240663918019854,-35.646655216555814,-48.65516247786265,-23.22214213604828,0.8906838346523027,0.856285513552511,0.9260898086247558,-0.12273284985616828,-0.16783477493535312,-0.0798088810468619,-1.2291784967486796,-1.6808775857397091,-0.7992917996065391,-39.42201721451827,-53.90883854200478,-25.634759448574055,-0.11771578709646936,-0.16380961967995167,-0.07522540780455367,-3.775361997962455,-5.253676064142131,-2.412617312525775,0.8684487189947966,0.837589786820357,0.9325768723034704,-0.1514784674418889,-0.19390185474464972,-0.07229766220772121,-1.901190126419032,-2.433641546289653,-0.9074002653560512,-143.8116585793519,-184.08786280557132,-68.6384466986423,0.856285513552511,-0.16783477493535312,-2.1064764013358097,0.8228762170494409,-0.2152496077546946,-2.7015749227578256,0.9260898086247558,-0.0798088810468619,-1.0016727737561324,-159.34012112978894,-204.3551378788068,-75.76949877126569,-0.20528627491677787,-0.26793337646817283,-0.09427250840008115,-15.528462550437055,-20.267275073235464,-7.131052072623387,0.3999
06001442800,06001442800,Census Tract 4428; Alameda County; California,2023,1515,544,Fremont city,California,56523,0.4087228910052758,0.19701471140907403,06001,2023,1515,544,0.008356,0.009493868073,0.003212018401,0.8815911831047797,0.8261131452011016,0.9102513162247332,-0.13431261469540703,-0.21048794079722455,-0.0985976973342916,-2.2704456895827234,-3.558127722969154,-1.666714012105964,-112.23162083948212,-175.88372333016085,-82.38823589253406,0.8705504852061293,0.8104822089979262,0.9017319279225812,-0.14869845803741016,-0.23383337585706176,-0.1089770352302038,-2.513626689974493,-3.9527633461624334,-1.8421682912139885,-124.25243153605994,-195.39116886616085,-112.23162083948212,-0.24318100039176915,-0.3946356231932793,-0.17545427910802425,-12.020810696577811,-19.507445535999963,-8.672974745824233,0.924629537581229,0.9003043843158486,0.9493522980779304,-0.08151422743419515,-0.1107354550538052,-0.05334974384600058,-0.3966651756698298,-0.5388617437030352,-0.2596109437668154,-26.182519846193383,-35.56843192759308,-17.13603589219904,0.91741225934886,0.8908986515442872,0.9444308101546616,-0.09002249513185837,-0.12246213221514721,-0.05883881513378247,-0.43806817496420497,-0.5959261924826328,-0.2863219057076611,-28.9153910867462,-39.33506221007477,-18.899135690274655,-0.04140299929437519,-0.0570644487795976,-0.02671096194084565,-2.7328712405528175,-3.7666302824816897,-1.763099798075621,0.9003043843158486,0.8763744855832992,0.9493522980779304,-0.1107354550538052,-0.14106471200427273,-0.05334974384600058,-0.5719114438987396,-0.7285518724452218,-0.27553351381243657,-105.13078012844478,-133.92497655243048,-50.64954298022731,0.8908986515442872,-0.12246213221514721,-0.6324757939907565,0.8648856624884698,-0.15622219603314502,-0.8068351880518844,0.9444308101546616,-0.05883881513378247,-0.30388272395776106,-116.26393271888908,-148.31529192130228,-55.86079484517667,-0.06056435009201688,-0.07828331560666257,-0.02834921014532448,-11.13315259044428,-14.390315368871796,-5.211251864949355,0.3348
06001440337,06001440337,Census Tract 4403.37; Alameda County; California,2091,1611,496,Fremont city,California,54653,0.5477144401965252,0.23855677355978244,06001,2091,1611,496,0.008356,0.009493868073,0.003212018401,0.8329630760707517,0.7580354570099658,0.8725195046301478,-0.2005334074556988,-0.3191995054485336,-0.14610618409486428,-3.503799106295322,-5.5771801622009365,-2.55282510655437,-167.56571526998192,-266.72310675279465,-122.0863274296686,0.8178776213953818,0.737324172683242,0.8607016955982294,-0.22267680865738695,-0.35625554816796273,-0.16184272101956476,-3.890697380878094,-6.224638014787719,-2.827780111371359,-186.06874131411257,-297.6871360491496,-167.56571526998192,-0.3868982745827716,-0.6474578525867827,-0.2749550048169893,-18.503026044130635,-30.964029296354983,-13.149450254279737,0.8925775379038836,0.8587263548527283,0.9273953092679176,-0.12035084632354268,-0.1645153247584909,-0.07828882678886545,-0.6227628732100663,-0.8512946893473003,-0.4051103602562841,-38.65691329671423,-52.842625037076374,-25.14651522385376,0.8824915360590682,0.845746620472794,0.9204313119399032,-0.133155343863906,-0.1823872254328068,-0.08644717647903308,-0.6890205350532637,-0.9437739410821896,-0.4473262436414545,-42.76974146823486,-58.58311241975107,-27.766992156514867,-0.06625766184319737,-0.09247925173488925,-0.0422158833851704,-4.112828171520632,-5.740487382674689,-2.6204769326611053,0.8587263548527283,0.8258245767315354,0.9273953092679176,-0.1645153247584909,-0.21091092245985155,-0.07828882678886545,-0.774695847464956,-0.9931707946023272,-0.3686588413892246,-156.1886789243863,-200.2360472988563,-74.32637931234368,0.845746620472794,-0.1823872254328068,-0.8588538872039505,0.8101707951444349,-0.23430763734420085,-1.1033449555313166,0.9204313119399032,-0.08644717647903308,-0.4070761720325431,-173.15602564595775,-222.44857974421703,-82.07180887752885,-0.0841580397389945,-0.11017416092898936,-0.03841733064331854,-16.96734672157147,-22.21253244536075,-7.745429565185188,0.049
06001442501,06001442501,Census Tract 4425.01; Alameda County; California,2281,1795,900,Fremont city,California,48254,0.48008493653368856,0.19075130569893087,06001,2281,1795,900,0.008356,0.009493868073,0.003212018401,0.8562796588230236,0.7904292798010816,0.890679290670712,-0.16784275989286418,-0.2651353202043056,-0.12273857770619737,-3.1990890458973475,-5.0534887479655914,-2.3394017096689192,-140.2494101664773,-221.54707356271777,-102.56035553129853,0.8430963130415497,0.7720569225156203,0.8804272786914914,-0.1861041075988167,-0.2952412844660012,-0.13581214962605426,-3.5471509905813208,-5.627309510608224,-2.588584461109981,-155.50859230957127,-246.7036172997906,-140.2494101664773,-0.3480619446839732,-0.5738207626426322,-0.2491827514410616,-15.25918214309396,-25.15654373707287,-10.924276696232424,0.9080319478005628,0.8787115929210374,0.9380148116725512,-0.10128283748408028,-0.13802982463879,-0.06608124685891117,-0.5839535961793234,-0.7958210342447409,-0.38099625466496384,-32.532233770435845,-44.33543366265966,-21.225418087184615,0.8993137668096437,0.8674231164721525,0.9320316614642586,-0.11195895904890378,-0.1528399243808989,-0.07292492449125645,-0.6455075547362825,-0.8812097458864181,-0.4204539778466251,-35.961423662188444,-49.09246495188959,-23.42361993574513,-0.06155395855695911,-0.08538871164167716,-0.03945772318166124,-3.4291898917525967,-4.757031289229926,-2.198201848560515,0.8787115929210374,0.8500457808008396,0.9380148116725512,-0.13802982463879,-0.17640722721767588,-0.06608124685891117,-1.1793932507339973,-1.507308248095515,-0.5646299758000635,-131.04369452599968,-167.47869423283495,-62.73666397778483,0.8674231164721525,-0.1528399243808989,-1.3059378705235951,0.8363470852612699,-0.19567583557442053,-1.67194851121583,0.9320316614642586,-0.07292492449125645,-0.6231056511181279,-145.10420783595504,-185.77205680175888,-69.23396123534754,-0.12654461978959808,-0.1646402631203152,-0.05847567531806441,-14.060513309955343,-18.29336256892391,-6.497297257562713,0.7814
06001441929,06001441929,Census Tract 4419.29; Alameda County; California,2728,1138,254,Fremont city,California,36515,0.5305564281820577,0.23274110928228872,06001,2728,1138,254,0.008356,0.009493868073,0.003212018401,0.8388178317650551,0.7661260794742683,0.8770913976436779,-0.1921539601700915,-0.30526818860705135,-0.14013203491280188,-4.380181803942545,-6.958639644353422,-3.1943332780191844,-160.56384911812847,-255.08209840005213,-117.09432837313726,0.8242034339593295,0.7459853022956575,0.8656639593926735,-0.21329268818521477,-0.3405089844567319,-0.15518266545551124,-4.862042660353586,-7.761959506200593,-3.537414929746175,-178.22737024756546,-284.5293074120452,-160.56384911812847,-0.4818608564110409,-0.8033198618471706,-0.3430816517269908,-17.663521129436987,-29.44720901199306,-12.576306881487932,0.8964733349944083,0.8637532845316669,0.9300781049736412,-0.11548214650047282,-0.1577379998528249,-0.07517851958071878,-0.422119227123913,-0.5765760734770697,-0.2747983090321502,-37.09307795464965,-50.66573580642089,-24.147478825320754,0.8867294121323227,0.8511942535701221,0.923360650275548,-0.12773974373455702,-0.17481996125531776,-0.08300045025914994,-0.4669241396376118,-0.6390153730873457,-0.30338963186994194,-41.03024074144216,-56.152493241418775,-26.65989735236748,-0.04480491251369883,-0.06243929961027594,-0.02859132283779175,-3.9371627867925167,-5.4867574349978865,-2.512418527046727,0.8637532845316669,0.831903514104711,0.9300781049736412,-0.1577379998528249,-0.2020624784548402,-0.07517851958071878,-0.38037611521820974,-0.48726204629022907,-0.181288676492989,-149.7543760701613,-191.83545129536577,-71.37349468227913,0.8511942535701221,-0.17481996125531776,-0.4215682827659794,0.8167332842715316,-0.22438991927692695,-0.5411033857936711,0.923360650275548,-0.08300045025914994,-0.2001508124890319,-165.97176486849585,-213.03282905262645,-78.79953247599681,-0.04119216754776966,-0.05384133950344205,-0.01886213599604291,-16.217388798334515,-21.197377757260657,-7.4260377937176845,0.1191
06001443104,06001443104,Census Tract 4431.04; Alameda County; California,3394,2615,1055,Fremont city,California,73472,0.6161205577075917,0.2100593995663788,06001,3394,2615,1055,0.008356,0.009493868073,0.003212018401,0.8100245640520398,0.726619967563092,0.8545278100551449,-0.23453046287588297,-0.3762352325022923,-0.17023692878464355,-6.65134584320224,-10.67013051986639,-4.8279642428816905,-195.97365477908775,-314.3821602789154,-142.24997769244817,0.7931366305889682,0.703781847448442,0.8411991423599091,-0.26081681444648314,-0.42089484635827945,-0.1887791482936957,-7.396833713341276,-11.936688958960245,-5.353826483304359,-217.9385301514813,-351.69973361697834,-195.97365477908775,-0.7454878701390362,-1.2665584390938545,-0.5258622404226685,-21.96487537239352,-37.31757333806289,-15.493878621763953,0.8772132190523514,0.8389739782820111,0.9167761588853364,-0.13997370112627178,-0.19193208119246563,-0.09077880168246476,-1.1756990411066193,-1.6121197196322932,-0.7624900194258692,-44.95981036736594,-61.64893765324257,-29.15831814248066,0.8657962179567603,0.8243722041704776,0.9088446223962806,-0.15500620037351803,-0.21304429593941415,-0.1002980876570266,-1.3019634379769984,-1.7894502498240508,-0.8424465777097413,-49.7882767868833,-68.43021987854878,-32.21593031394804,-0.12626439687037916,-0.1773305301917576,-0.07995655828387205,-4.828466419517367,-6.781282225306218,-3.0576121714673823,0.8389739782820111,0.802027247262722,0.9167761588853364,-0.19193208119246563,-0.24684043268224223,-0.09077880168246476,-1.9223976399975609,-2.472361380630655,-0.90924327518326,-182.21778578175932,-234.34705029674453,-86.18419669983507,0.8243722041704776,-0.21304429593941415,-2.1338582335184353,0.784527253614584,-0.2746529778190111,-2.750932689820152,0.9088446223962806,-0.1002980876570266,-1.00458873686045,-202.2614439353967,-260.75191372702864,-95.221681219,-0.21146059352087465,-0.278571309189497,-0.09534546167719005,-20.04365815363741,-26.404863430284077,-9.037484519164932,0.2123
06001440306,06001440306,Census Tract 4403.06; Alameda County; California,2727,1862,891,Fremont city,California,40094,0.48428985353317866,0.17611871158161108,06001,2727,1862,891,0.008356,0.009493868073,0.003212018401,0.8548110890383828,0.7883754065469756,0.8895392527628899,-0.16984911967502325,-0.2684312469612974,-0.12417748502274784,-3.870319958400256,-6.116692359432655,-2.829609005846171,-141.92592440044945,-224.3011499608601,-103.76270648500812,0.8415058939749518,0.7698504620277544,0.8791877507890028,-0.1883458062027144,-0.29895356218406516,-0.137413480911873,-4.291800476929687,-6.812198618218602,-3.1312151558044388,-157.38175566298816,-249.80559656100485,-141.92592440044945,-0.4214805185294308,-0.6955062587859473,-0.3016061499582676,-15.455831262538718,-25.50444660014475,-11.059998164952974,0.907063303862964,0.8774555450889843,0.9373510048135644,-0.10245888654214227,-0.13965887570815716,-0.06683621702512207,-0.6127838814477968,-0.8352687680231604,-0.39973259394241,-32.90998289193323,-44.858687863757275,-21.46791589379216,0.8982585449228407,0.866059310948322,0.9313061571156416,-0.1132652237512516,-0.15465533059741018,-0.07376075242228708,-0.6774141881270334,-0.9249592394417964,-0.4411467047248081,-36.38099828824025,-49.67557676916199,-23.692089405199145,-0.06463030667923653,-0.08969047141863584,-0.04141411078239804,-3.4710153963070103,-4.816888905404718,-2.224173511406984,0.8774555450889843,0.8485193087529859,0.9373510048135644,-0.13965887570815716,-0.17852356414803988,-0.06683621702512207,-1.181379520606303,-1.5101373368554296,-0.5653699961990007,-132.59029411967484,-169.4879165943243,-63.45342269349054,0.866059310948322,-0.15465533059741018,-1.3082350791809092,0.8346951738403542,-0.1980421492065107,-1.6752457593768548,0.9313061571156416,-0.07376075242228708,-0.6239448935440062,-146.82773054780125,-188.01860374599943,-70.02748524624087,-0.1268555585746063,-0.1651084225214252,-0.05857489734500543,-14.237436428126408,-18.53068715167511,-6.574062552750328,0.4231
06001442602,06001442602,Census Tract 4426.02; Alameda County; California,3017,2192,694,Fremont city,California,58349,0.4902644935177742,0.19350416417180943,06001,3017,2192,694,0.008356,0.009493868073,0.003212018401,0.8527287732061851,0.785466295196194,0.8879219164163967,-0.17270582560511946,-0.2731291032038741,-0.12622515731557135,-4.353922844207993,-6.885598894483033,-3.1821427796337343,-144.31298787563782,-228.2266786371572,-105.47374145289145,0.8392512739386855,0.7667262096209932,0.8774295436506634,-0.1915382568404163,-0.30424653214126884,-0.13969264795822325,-4.828689414936251,-7.670070896101059,-3.5216589190445022,-160.0493674158519,-254.22840225724423,-144.31298787563782,-0.47476657072825823,-0.7844720016180258,-0.33951613941076797,-15.73637954021406,-26.00172362008703,-11.253435180999931,0.9056887637304,0.8756739518053087,0.9364086294720912,-0.10413205954012934,-0.14197755675885754,-0.067909851027066,-0.7331672082982154,-0.9996276784459314,-0.4781358989089656,-33.44740913769231,-45.603452483847235,-21.81276911081047,0.8967613410313213,0.8641252077399161,0.930276281001916,-0.11512389556172097,-0.15723970443526217,-0.07494947514193402,-0.8105579154983976,-1.1070845582383886,-0.5277000925161958,-36.978007093905,-50.50568240138634,-24.073909330118425,-0.07739070720018226,-0.10745687979245722,-0.04956419360723019,-3.5305979562126946,-4.902229917539106,-2.2611402193079466,0.8756739518053087,0.8463551038347538,0.9364086294720912,-0.14197755675885754,-0.18153715322220657,-0.067909851027066,-0.9354538380776511,-1.1961019094294931,-0.44744065355658535,-134.7916193195463,-172.34897830396156,-64.4727166508048,0.8641252077399161,-0.15723970443526217,-1.036012228763649,0.8323536326228841,-0.2014124295329071,-1.3270550257679936,0.930276281001916,-0.07494947514193402,-0.4938229378218515,-149.2813009745892,-191.21830342478293,-71.15604291381146,-0.1005583906859978,-0.13095311633850026,-0.04638228426526614,-14.489681655042912,-18.86932512082136,-6.683326263006649,0.7595
06001441926,06001441926,Census Tract 4419.26; Alameda County; California,3009,1864,420,Fremont city,California,32183,0.4880148951695542,0.1971291152717485,06001,3009,1864,420,0.008356,0.009493868073,0.003212018401,0.8535122200769331,0.7865603847632586,0.8885305377332687,-0.17162938793057111,-0.2713582064026567,-0.12545372109674602,-4.315312713133488,-6.822814740656103,-3.154308502094589,-143.41351655478525,-226.74691727005992,-104.82912934844096,0.8400994837108712,0.7679010762017888,0.8780911386334,-0.19033521551854712,-0.3022510724248813,-0.13883395014819352,-4.785637152166796,-7.599560373197566,-3.49073033070186,-159.044106087298,-252.5609961182308,-143.41351655478525,-0.4703244390333081,-0.7767456325414628,-0.3364218286072713,-15.630589532512731,-25.814078848170915,-11.180519395389542,0.9062060671106036,0.8763443403393985,0.936763345621442,-0.10350177105793822,-0.14110396332646033,-0.06750547475425314,-0.6196860416766842,-0.8448179736916672,-0.40416893367507345,-33.24495931741868,-45.32285266586197,-21.682882707890208,0.8973247818415221,0.8648529374841339,0.9306639208474088,-0.11442369612010954,-0.1562659461029412,-0.07450173752245351,-0.6850778165234899,-0.935595831835447,-0.44605697420849705,-36.753101744822416,-50.19290943323214,-23.930095182859286,-0.0653917748468057,-0.0907778581437798,-0.0418880405334236,-3.508142427403739,-4.870056767370162,-2.247212474969077,0.8763443403393985,0.8471693313411831,0.936763345621442,-0.14110396332646033,-0.18040155964671828,-0.06750547475425314,-0.5626414132075147,-0.7193376151287412,-0.2691729900392868,-133.96224123988446,-171.27086074493835,-64.08880715221115,0.8648529374841339,-0.1562659461029412,-0.6230986761736179,0.8332345082639068,-0.20014232497830528,-0.7980524282503596,0.9306639208474088,-0.07450173752245351,-0.29707006024392796,-148.35682766038522,-190.01248291675228,-70.73096672474476,-0.06045726296610321,-0.07871481312161843,-0.02789707020464116,-14.394586420500763,-18.741622171813912,-6.642159572533609,0.4516
06001442400,06001442400,Census Tract 4424; Alameda County; California,4433,2804,939,Fremont city,California,65522,0.4830569617264121,0.19442874330830892,06001,4433,2804,939,0.008356,0.009493868073,0.003212018401,0.8552414160690319,0.7889770535293507,0.8898733633445006,-0.16926049324917597,-0.26746398456922815,-0.12375540295036964,-6.269772241488978,-9.907440501083066,-4.58416595188723,-141.43406815901145,-223.49290550604707,-103.4100147053289,0.8419718975585853,0.7704967473639711,0.8795510024278113,-0.18768809612249435,-0.29786401230272164,-0.13694373292704484,-6.952370234407663,-11.033522827591238,-5.072690022756069,-156.8321731199563,-248.89516868015423,-141.43406815901145,-0.6825979929186854,-1.126082326508172,-0.4885240708688387,-15.398104960944854,-25.40226317410719,-11.020168528509783,0.907347205484604,0.8778236351915915,0.9375455858958608,-0.10211393604933328,-0.1391809925256144,-0.06661480256926573,-0.919689123815544,-1.253533553009054,-0.5999661924546239,-32.79918415889957,-44.70519090617169,-21.39679716314636,0.8985678101656092,0.8664589596859864,0.9315188182039832,-0.11288206486686468,-0.15412275309890064,-0.07351561821161283,-1.0166722716646668,-1.388106513581922,-0.6621183857522814,-36.257926949524496,-49.504511896644864,-23.61335184565911,-0.09698314784912276,-0.13457296057286783,-0.06215219329765753,-3.4587427906249206,-4.799320990473175,-2.2165546825127507,0.8778236351915915,0.8489665897867918,0.9375455858958608,-0.1391809925256144,-0.1779026548631772,-0.06661480256926573,-1.2407626564476315,-1.585956290665901,-0.5938537863161556,-132.13659813073818,-168.89843351074558,-63.24321473015501,0.8664589596859864,-0.15412275309890064,-1.373964598785435,0.8351791798852352,-0.1973478555073816,-1.7593052398912776,0.9315188182039832,-0.07351561821161283,-0.6553727781891169,-146.32210849685146,-187.3594504676547,-69.79475806060883,-0.13320194233780347,-0.17334894922537658,-0.06151899187296128,-14.185510366113254,-18.461016956909116,-6.551543330453811,0.3827
06001443002,06001443002,Census Tract 4430.02; Alameda County; California,4694,3556,1382,Fremont city,California,62576,0.45415303281733,0.19470470479130544,06001,4694,3556,1382,0.008356,0.009493868073,0.003212018401,0.8653923148852034,0.8032143864119864,0.8977423142126608,-0.15554527443735464,-0.24499762070630784,-0.11390538706758116,-6.100962254153925,-9.609557356811235,-4.467718286896508,-129.97363131985352,-204.72001186219083,-95.1793414336708,0.8529711406623646,0.785804707850851,0.8881102149232565,-0.17237260714760164,-0.27258082066594613,-0.12598637330887152,-6.760981801997237,-10.691454974152927,-4.9415715834217595,-144.03455053253592,-227.7685337484646,-129.97363131985352,-0.6600195478433122,-1.0818976173416903,-0.47385329652525154,-14.060919212682409,-23.04852188627376,-10.094872103222231,0.9140285187334884,0.8864975270462766,0.9421189386274904,-0.09405776680320305,-0.1280347316161192,-0.06143710629236751,-1.0743219276038087,-1.4624046938926618,-0.7017307841947262,-30.21152777288551,-41.124991391807136,-19.733711591527733,0.9058488161189882,0.8758813544485267,0.9365183850597408,-0.10393697293152346,-0.14170714437644474,-0.06778469697229678,-1.1871616018986395,-1.618570137012322,-0.7742325677972406,-33.38474696002923,-45.516595529030425,-21.772569398122627,-0.11283967429483076,-0.1561654431196602,-0.07250178360251436,-3.1732191871437223,-4.39160413722329,-2.038857806594892,0.8864975270462766,0.8595204758872403,0.9421189386274904,-0.1280347316161192,-0.16343941541095877,-0.06143710629236751,-1.6798829837024996,-2.1444110465147217,-0.8060871306225823,-121.55448507253978,-155.16722478398853,-58.327578192661534,0.8758813544485267,-0.14170714437644474,-1.8592722263893344,0.8466069898395275,-0.18118561741327904,-2.3772505455533706,0.9365183850597408,-0.06778469697229678,-0.8893708571249564,-134.534893371153,-172.01523484467225,-64.3538970423268,-0.1793892426868351,-0.23283949903864887,-0.08328372650237414,-12.980408298613249,-16.84801006068371,-6.026318849665278,0.6366
06001441521,06001441521,Census Tract 4415.21; Alameda County; California,3906,3049,1181,Fremont city,California,63438,0.4741822037106641,0.19387332527255036,06001,3906,3049,1181,0.008356,0.009493868073,0.003212018401,0.8583454495301893,0.7933214745146638,0.8922821062423371,-0.16503209814573436,-0.26052304409354027,-0.12072179079248237,-5.386406076485084,-8.503090753476602,-3.940182514764905,-137.90082121057563,-217.69305564456224,-100.87512838619828,0.8453339669355364,0.7751649573331584,0.8821702387195318,-0.18296441301791216,-0.290047996287595,-0.13356805309086126,-5.971690581003995,-9.466741968560536,-4.3594657092559865,-152.8850635177674,-242.3641056979144,-137.90082121057563,-0.5852845045189108,-0.9636512150839334,-0.419283194491082,-14.984242307191776,-24.671050053352108,-10.734336776525396,0.90939344575834,0.8804778282329343,0.9389474364693742,-0.09963405241622726,-0.1357469409615225,-0.0650223443393119,-0.9757605232579905,-1.3294300786837587,-0.6367926948402914,-32.00264097271205,-43.6021672247871,-20.885296649402804,0.9007971465231382,0.8693412087759114,0.9330510557531156,-0.11012785049304503,-0.1502963277308166,-0.07175271260246996,-1.0785309481687786,-1.4719186847657602,-0.7027061802292336,-35.373268224623764,-48.27545702741096,-23.047103320079817,-0.10277042491078814,-0.14248860608200142,-0.06591348538894215,-3.3706272519117135,-4.673289802623858,-2.161806670677014,0.8804778282329343,0.8521932294430928,0.9389474364693742,-0.1357469409615225,-0.17344278908845437,-0.0650223443393119,-1.522029751135179,-1.9446853331841796,-0.7290473131253891,-128.87635488020143,-164.66429578189496,-61.731355895460545,0.8693412087759114,-0.1502963277308166,-1.685161232159971,0.838671504788751,-0.192361960898964,-2.15681197234429,0.9330510557531156,-0.07175271260246996,-0.8045099398340542,-142.6893507332744,-182.62590790383487,-68.12107873277343,-0.1631314810247919,-0.2121266391601102,-0.0754626267086651,-13.812995853072982,-17.9616121219399,-6.3897228373128785,0.4972
