geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
12011041700,12011041700,Census Tract 417; Broward County; Florida,3238,2207,1035,Fort Lauderdale city,Florida,62848,0.4899939374355438,0.24565984544948863,12011,3238,2207,1035,0.010462,0.008241179256,0.003436880739,0.8528229592211921,0.7855977992841834,0.887995092400478,-0.17257631163355602,-0.2729159894683697,-0.12613234978218635,-5.846187539540632,-9.245290050926956,-4.272853931397955,-180.54933723102633,-285.5247081818084,-131.95966434212338,0.8393532416326347,0.7668674140534418,0.8775090863864233,-0.1913935044259669,-0.30400637929611063,-0.1395893393172639,-6.48363793461986,-10.298506728754356,-4.7287223167807015,-200.23588433044657,-318.051474019591,-180.54933723102633,-0.6374503950792274,-1.0532166778274004,-0.4558683853827468,-19.68654709942024,-32.52676583778259,-14.078702451598108,0.9057509634672148,0.8757545513693671,0.9364512835861492,-0.10405623657522796,-0.14187245551434183,-0.06786120914959966,-0.7892869276949097,-1.0761303524223895,-0.5147405580118818,-35.76288752582282,-48.759870975187575,-23.323088265150965,0.8968290865576849,0.864212698385213,0.93032289336717,-0.11503966027497822,-0.1571225484981955,-0.07489561648928561,-0.8725983469127286,-1.1918052935354635,-0.5680979149568572,-39.53775926201761,-54.00114605960415,-25.740730174755655,-0.08331141921781893,-0.11567494111307396,-0.05335735694497545,-3.7748717361947857,-5.241275084416582,-2.4176419096046873,0.8757545513693671,0.8464529884366712,0.9364512835861492,-0.14187245551434183,-0.18140051917935512,-0.06786120914959966,-1.210118209190967,-1.5472775925376303,-0.5788303627503347,-116.91963373825767,-149.49541956885318,-55.925638913075815,0.864212698385213,-0.1571225484981955,-1.3401957153898445,0.8324595250340209,-0.20125960473469515,-1.716668056396691,0.93032289336717,-0.07489561648928561,-0.6388311880110213,-129.4875087333183,-165.86164796103296,-61.722820097683226,-0.13007750619887726,-0.16939046385906065,-0.06000082526068662,-12.567874995060604,-16.36622839217977,-5.797181184607402,0.9086
12011041200,12011041200,Census Tract 412; Broward County; Florida,2494,1543,614,Fort Lauderdale city,Florida,74377,0.5683492789885705,0.27208288785684004,12011,2494,1543,614,0.010462,0.008241179256,0.003436880739,0.8259760368129149,0.7484184687919986,0.8670527356314413,-0.21068887646979265,-0.33615088576591673,-0.15333238556907194,-5.497342201913665,-8.770925553806254,-4.000783564052135,-220.42270256269703,-351.6810566883021,-160.41634178236308,0.8103342446584696,0.7270410719674961,0.8547715604503908,-0.23405866973012915,-0.37543811286180967,-0.1699032189057464,-6.107112175975229,-9.796016840680071,-4.433153525622646,-244.87218027166116,-392.7833536760253,-220.42270256269703,-0.6097699740615639,-1.025091286873817,-0.4323699615705108,-24.449477708964068,-41.102296987723214,-17.33640583682882,0.8879147298595862,0.8527195234128915,0.9241791307193852,-0.12623427269658974,-0.17271854641915418,-0.08204131294503009,-0.6694338526874754,-0.9159449291387136,-0.43507385934987886,-43.38521404325829,-59.361304545606835,-28.196620826304528,0.8774217318554438,0.8392412599852188,0.9169206910355228,-0.13970279478415187,-0.19155247445485765,-0.09060686466858071,-0.7408588661840411,-1.015823264370887,-0.4804978964849638,-48.01418445781212,-65.83430099616898,-31.140498800062467,-0.07142501349656571,-0.09987833523217382,-0.04542403713508497,-4.628970414553837,-6.472996450562141,-2.9438779737579375,0.8527195234128915,0.8185726343013046,0.9241791307193852,-0.17271854641915418,-0.2216386892209674,-0.08204131294503009,-0.873970364151868,-1.1215103991120086,-0.41513594015583793,-142.34045018760065,-182.65641679348673,-67.61171663775862,0.8392412599852188,-0.19155247445485765,-0.9692716232524856,0.8023483130122133,-0.24634150004722205,-1.2465086984897888,0.9169206910355228,-0.09060686466858071,-0.4584783519245547,-157.8618278912843,-203.01444600810893,-74.67074135579067,-0.09530125910061749,-0.12499829937778029,-0.04334241176871678,-15.521377703683628,-20.358029214622196,-7.05902471803205,0.959
12011042000,12011042000,Census Tract 420; Broward County; Florida,1723,1566,955,Fort Lauderdale city,Florida,57352,0.5525029195775804,0.25352390392017427,12011,1723,1566,955,0.010462,0.008241179256,0.003436880739,0.8313364295372718,0.7557928046232453,0.871247833865138,-0.20288244863347032,-0.3231139458895609,-0.14777903729605338,-3.657164294010601,-5.824460389567818,-2.663868768553628,-212.25561776033663,-338.04181018965863,-154.60642881913105,0.8161208873426541,0.7349250122254101,0.8593219048670149,-0.22530867118971673,-0.3606830402627368,-0.16370826152133977,-4.061419964891285,-6.5016818615351415,-2.9510093785984703,-235.7179317986817,-377.3465967228753,-212.25561776033663,-0.4042556708806839,-0.6772214719673233,-0.28714061004484215,-23.462314038344974,-39.30478653321668,-16.66515438449461,0.8914933188760727,0.857328662106329,0.9266479734503978,-0.12171339798791118,-0.1664138202765189,-0.0791584600098719,-0.6550804024270509,-0.8956650143560404,-0.4260431201166765,-41.83144332228933,-57.19444536117754,-27.20581865368305,0.8813124434478508,0.8442325206336473,0.9196154485067848,-0.13467137271751486,-0.1845077932433115,-0.08741104950307066,-0.7248222339824515,-0.9930495857223574,-0.4704598378785686,-46.284944698751694,-63.41312807933316,-30.0421352412879,-0.06974183155540059,-0.09738457136631697,-0.0444167177618921,-4.453501376462362,-6.218682718155616,-2.8363165876048595,0.857328662106329,0.8241360015977226,0.9266479734503978,-0.1664138202765189,-0.21339196208069572,-0.0791584600098719,-1.3097310480137043,-1.6794643477882223,-0.6230029009346001,-137.14461235745597,-175.8601411296568,-65.23590585702618,0.8442325206336473,-0.1845077932433115,-1.4521365173259957,0.8083487571662777,-0.23708979711377165,-1.8659740394830169,0.9196154485067848,-0.08741104950307066,-0.6879534721539498,-152.0561798247116,-195.38995177832635,-72.03701279098951,-0.14240546931229114,-0.18650969169479417,-0.06495057121934966,-14.911567467255615,-19.529810648669542,-6.8011069339633154,0.195
12011040902,12011040902,Census Tract 409.02; Broward County; Florida,3185,2133,1104,Fort Lauderdale city,Florida,52197,0.5737714048225304,0.22509772980960988,12011,3185,2133,1104,0.010462,0.008241179256,0.003436880739,0.8241498268375178,0.7459117603893748,0.8656219481650823,-0.21337160724436005,-0.3406411496689476,-0.15523872993258545,-7.109855609644727,-11.350663849459348,-5.172782682286749,-223.22937549904952,-356.378770783653,-162.4107592554709,0.8083636736208846,0.7243629019590976,0.8532201149962103,-0.23706696952464884,-0.38052348801328695,-0.17203050235687614,-7.899419913006501,-12.679601990130102,-5.732309223369579,-248.01946351668764,-398.1036731595009,-223.22937549904952,-0.7895643033617743,-1.328938140670754,-0.5595265410828301,-24.790088017638126,-41.724902375847854,-17.56755231029294,0.8866935506976774,0.8511481177907321,0.9233358816539338,-0.1277853540416186,-0.17488364139914067,-0.0830295019064362,-0.9367773859941168,-1.2820486484676674,-0.6086782036928309,-43.91830220319347,-60.10542186908896,-28.536249587099434,0.8760944006100814,0.8375401924029146,0.9160004441625326,-0.14142950725816206,-0.193972550894526,-0.0917025274089963,-1.03680085331678,-1.4219868978287116,-0.6722589968117545,-48.60763494218378,-66.66605240640936,-31.51706501695989,-0.10002346732266332,-0.13993824936104415,-0.06358079311892362,-4.68933273899031,-6.560630537320401,-2.9808154298604603,0.8511481177907321,0.8166776614791723,0.9233358816539338,-0.17488364139914067,-0.22447331079044452,-0.0830295019064362,-1.5911371712344244,-2.042316970822686,-0.7554241536570573,-144.1247437712341,-184.9924792411853,-68.42610087473345,0.8375401924029146,-0.193972550894526,-1.7648130691825707,0.8003053943011734,-0.24952300349443465,-2.270225635523638,0.9160004441625326,-0.0917025274089963,-0.8343336111327941,-159.8562562665372,-205.63638002931503,-75.57369666057919,-0.1736758979481463,-0.22790866470095272,-0.07890945747573685,-15.731512495303107,-20.643900788129777,-7.14759578584573,0.6478
12011050701,12011050701,Census Tract 507.01; Broward County; Florida,2366,1672,647,Fort Lauderdale city,Florida,63584,0.526773798987389,0.2649195702224093,12011,2366,1672,647,0.010462,0.008241179256,0.003436880739,0.8401140884059547,0.7679213107179903,0.8781025286614015,-0.19031452251612072,-0.30221675846581336,-0.1388191781253855,-4.710872884777608,-7.480799226246058,-3.436203887502055,-199.10705345636552,-316.17917270693397,-145.2326241547783,0.8256045818736579,0.7479083672449186,0.8667617755727193,-0.2112335880338292,-0.33706219076504673,-0.15371954345730415,-5.2286844380914745,-8.343331417728752,-3.805034001396648,-220.9925798009922,-352.63446397839186,-199.10705345636552,-0.5178115533138667,-0.8625321914826944,-0.3688301138945933,-21.88552634462666,-36.45529127145792,-15.588762210253307,0.8973344814263128,0.8648654666502135,0.9306705933160624,-0.11441164994629474,-0.15624919546526467,-0.07449403385241898,-0.6574624957414786,-0.8978804698333774,-0.4280773281169495,-39.32191960176308,-53.70098503788142,-25.602711011779274,0.8876664222530403,0.8523999431655511,0.924007700909532,-0.1265493150702254,-0.17315821993876218,-0.08224206250193164,-0.7272111586494922,-0.9950475803166,-0.4726011004371304,-43.493490349850006,-59.51241509070575,-28.2656160548523,-0.06974866290801351,-0.09716711048322269,-0.04452377232018095,-4.171570748086933,-5.811430052824323,-2.6629050430730237,0.8648654666502135,0.8332496757752741,0.9306705933160624,-0.15624919546526467,-0.20012047897837787,-0.07449403385241898,-0.8331274255974633,-1.0670509948171325,-0.3972053901527651,-128.76776284350282,-164.92287400573915,-61.3918686480317,0.8523999431655511,-0.17315821993876218,-0.9232870708168924,0.818187176855748,-0.22221421734198943,-1.18485575733056,0.924007700909532,-0.08224206250193164,-0.4385182119116387,-142.70279301652124,-183.1307198347079,-67.77715794615744,-0.0901596452194291,-0.11780476251342752,-0.04131282175887357,-13.935030173018408,-18.207845828968704,-6.385289298125746,0.9273
12011040506,12011040506,Census Tract 405.06; Broward County; Florida,951,887,619,Fort Lauderdale city,Florida,14910,0.3916743015149317,0.23551943011392412,12011,951,887,619,0.010462,0.008241179256,0.003436880739,0.8877480822645664,0.8348738431412811,0.9149904227712988,-0.12644568879167722,-0.19778575914825433,-0.0929076142362521,-1.2580539311277394,-1.9678421162107944,-0.9243714865928258,-132.28747961385272,-206.9234612209037,-97.19994601396697,0.8772405875082407,0.8199416360836298,0.9068974967624822,-0.13993813583164386,-0.21959900070010005,-0.10266044792259632,-1.392295170994196,-2.184869952803549,-1.021405959464059,-146.40327770706585,-229.74447453244468,-132.28747961385272,-0.13424123986645653,-0.2170278365927547,-0.09703447287123323,-14.115798093213096,-22.82101331154098,-10.203414602653336,0.928639438013271,0.9055410009185932,0.9520810722601248,-0.07684420784389433,-0.10431222770209894,-0.05033072196900359,-0.23426058314620268,-0.3179972046873636,-0.1534338710678113,-26.41043778423931,-35.8508686231526,-17.29806889152326,0.9217896679773886,0.8966004054077921,0.9474173298334652,-0.08484617992542948,-0.11532405514046104,-0.0555010643258739,-0.2586547007867686,-0.3515669061599389,-0.16919572807135366,-29.160620156343697,-39.63550238556245,-19.0750538975596,-0.02439411764056592,-0.03356970147257532,-0.01576185700354235,-2.7501823721043888,-3.784633762409844,-1.7769850060363417,0.9055410009185932,0.8827842328844756,0.9520810722601248,-0.10431222770209894,-0.13277963374189952,-0.05033072196900359,-0.5321269198260399,-0.6773474124288594,-0.2567516066330522,-85.96557670856863,-109.426076321302,-41.47845018304559,0.8966004054077921,-0.11532405514046104,-0.5883014445727066,0.871846492206193,-0.14699090830716843,-0.7498432446798519,0.9474173298334652,-0.0555010643258739,-0.2831270221851461,-95.04062109413675,-121.13784243616348,-45.73942200083136,-0.05617452474666673,-0.07249583225099243,-0.02637541555209394,-9.075044385568132,-11.711766114861458,-4.260971817785774,0.1598
12011042601,12011042601,Census Tract 426.01; Broward County; Florida,2372,1432,571,Fort Lauderdale city,Florida,38410,0.5772637608107077,0.27345832836679174,12011,2372,1432,571,0.010462,0.008241179256,0.003436880739,0.8229757152905577,0.744301652954082,0.8647016376232403,-0.2151026833725495,-0.34354128602438117,-0.15646826198762293,-5.337958936608251,-8.525273832366144,-3.882895109801221,-225.04042734436135,-359.4128934387076,-163.69709569145112,0.8070969796259659,0.7226431358731816,0.8522223303580924,-0.23900847759761332,-0.3838088959243811,-0.17340271942864188,-5.931201874909419,-9.524549363249596,-4.303138302571335,-250.05066926262307,-401.5408669160875,-225.04042734436135,-0.5932429383011684,-0.9992755308834518,-0.42024319277011424,-25.010241918261737,-42.127973477379925,-17.716829374794024,0.8859078865548595,0.8501375192442505,0.922793157840078,-0.12878552632466644,-0.1762802809702755,-0.08366646577726577,-0.6338325486785041,-0.8675833609397793,-0.4117739838934852,-44.262049488722354,-60.585430233224805,-28.755166473008742,0.8752405385305978,0.8364463718585773,0.9154082082096852,-0.1425430564252146,-0.1955339082624124,-0.09240881940064267,-0.7015417906718066,-0.9623422675199804,-0.4548004670448953,-48.99034851060102,-67.20267231284781,-31.75980915117984,-0.06770924199330242,-0.09475890658020124,-0.04302648315141011,-4.7282990218786605,-6.617242079622992,-3.004642678171097,0.8501375192442505,0.8154594451520035,0.922793157840078,-0.1762802809702755,-0.22630255366482105,-0.08366646577726577,-0.8295244724160031,-1.064914949090982,-0.3937104053884553,-145.27573947740862,-186.499991084235,-68.95103421864366,0.8364463718585773,-0.1955339082624124,-0.92012652350019275,0.7989923186090792,-0.2515764879202391,-1.183846839054543,0.9154082082096852,-0.09240881940064267,-0.43484941558965134,-161.14299886167998,-207.32869335456095,-76.15576455160269,-0.09060205108418962,-0.11893188996356097,-0.04113901020119603,-15.867259384271383,-20.828702270325916,-7.204730332959025,0.431
12011043302,12011043302,Census Tract 433.02; Broward County; Florida,1563,1139,504,Fort Lauderdale city,Florida,6241,0.6280580249219115,0.23316221604867352,12011,1563,1139,504,0.010462,0.008241179256,0.003436880739,0.8060868257696493,0.7212726666281478,0.8514263394348566,-0.2405611505251968,-0.3864382310158304,-0.1744997232100675,-3.9336814328699745,-6.319078916023347,-2.8534379709016844,-251.67507567946095,-404.29167728876183,-182.56161042237264,0.7888964571242943,0.6980867932882956,0.8378413481874973,-0.26759347309686965,-0.4324866329150284,-0.19354338642190505,-4.375716836988161,-7.072067265009635,-3.164841970369952,-279.95629155394505,-452.4675153557028,-251.67507567946095,-0.44203540411818665,-0.7529883489862881,-0.3114039994682676,-28.28121587448411,-48.17583806694102,-19.923480452224418,0.8745592435352989,0.835573874791082,0.9149355246665258,-0.14343311489982333,-0.19678227164537584,-0.09297319105024184,-0.5614842988147994,-0.7703252898827155,-0.3639535195333315,-49.29625099339766,-67.6317199194658,-31.95377695639434,0.8629152770360349,0.8206979300731724,0.9068376431470604,-0.15886232010496731,-0.21847510924127864,-0.10273322634648475,-0.621883576010519,-0.8552442272936872,-0.4021602236026538,-54.59908481216146,-75.08728949022715,-35.30818468855608,-0.06039927719571958,-0.08491893741097167,-0.0382067040693223,-5.302833818763791,-7.455569570761341,-3.3544077321617474,0.835573874791082,0.797945246163232,0.9149355246665258,-0.19678227164537584,-0.25321882022395625,-0.09297319105024184,-0.817345859416344,-1.0517581309830646,-0.38616920165747853,-162.17179750324286,-208.68216884584615,-76.6208733447378,0.8206979300731724,-0.21847510924127864,-0.907448239268706,0.7801361466923473,-0.2818275428460023,-1.1705860151354506,0.9068376431470604,-0.10273322634648475,-0.4267080386697759,-180.04925382315596,-232.25912998719255,-84.6642933868603,-0.09010237985236214,-0.118827884152386,-0.04053883701229738,-17.877456319913122,-23.576961141346423,-8.043420042122495,0.7276
12011040204,12011040204,Census Tract 402.04; Broward County; Florida,2117,1454,560,Fort Lauderdale city,Florida,59661,0.512863613212844,0.2564692135053014,12011,2117,1454,560,0.010462,0.008241179256,0.003436880739,0.8448981752388808,0.774559322500582,0.8818308824826604,-0.18357457656630255,-0.291056696305206,-0.13400428570232478,-4.065819634817604,-6.446339426829303,-2.9679341559665176,-192.05572200366575,-304.5035156745065,-140.1952837017722,0.8307776594753453,0.7550229519747818,0.8708108559713174,-0.20369149145334792,-0.3244630476258696,-0.14835499941555377,-4.511370152049288,-7.186225099822332,-3.285774538225653,-213.1020383584926,-339.4532404261848,-192.05572200366575,-0.445550517231684,-0.7398856729930294,-0.31784038225913536,-21.046316354826832,-34.949724751678296,-15.013716686780128,0.9005083691823236,0.8689677193483717,0.9328526492348164,-0.11048384914847206,-0.15079073449343758,-0.07198066149060298,-0.5521126082604354,-0.7535351670342305,-0.3597035319296521,-37.97198131089652,-51.82497710001585,-24.73889490575324,0.8911206932167325,0.8568484349165442,0.926391057549021,-0.12218244690316782,-0.16706754572924976,-0.07945774287343436,-0.6105731286814337,-0.8348740484619628,-0.3970681869110601,-41.99264984053877,-57.419123002886025,-27.308678604612105,-0.05846052042099825,-0.08133888142773227,-0.03736465498140795,-4.020668529642245,-5.59414590287017,-2.5697836988588687,0.8689677193483717,0.8382187924067315,0.9328526492348164,-0.15079073449343758,-0.1930059419555067,-0.07198066149060298,-0.69590834493842,-0.8907340764719387,-0.33219509921332857,-124.26934731043217,-159.0596565128462,-59.320553430951534,0.8568484349165442,-0.16706754572924976,-0.7710268116402458,0.823555994302802,-0.21424651986969048,-0.9887606261233596,0.926391057549021,-0.07945774287343436,-0.3667022812863923,-137.68335922147244,-176.56439752202851,-65.48255022971291,-0.07511846670182576,-0.098026549651421,-0.03450718207306375,-13.414011911040314,-17.504741009182318,-6.1619967987613835,0.413
12011042100,12011042100,Census Tract 421; Broward County; Florida,1925,1601,941,Fort Lauderdale city,Florida,27177,0.5482219516408948,0.2957545121834518,12011,1925,1601,941,0.010462,0.008241179256,0.003436880739,0.8327905237425971,0.757797452482819,0.8723846375310004,-0.2007821552843279,-0.3196138318011464,-0.1462833674262917,-4.04362209902543,-6.436814823484418,-2.946051935776688,-210.05829085846383,-334.37999083035936,-153.0416590013864,0.8176912532922573,0.7370695248198798,0.8605553522930854,-0.2229554810250395,-0.3567241166894988,-0.16204030029601502,-4.49017846678163,-7.1841918394506585,-3.26338632176655,-233.25602424839636,-373.20477088055367,-210.05829085846383,-0.4465563677561999,-0.747377015966241,-0.3173343859898621,-23.197733389932463,-38.824780050194335,-16.484903168304523,0.8924625634979991,0.8585781111968618,0.9273160736393384,-0.12049517918209236,-0.1647163920892363,-0.07838096246450978,-0.6630182243177324,-0.9063430631858782,-0.4312870183378875,-41.41275604732869,-56.611059536906815,-26.93860201985556,0.8823664941322225,0.8455860186270608,0.9203448076138636,-0.1333159255819954,-0.1826117958095547,-0.0865492929684201,-0.7335636898723824,-1.004811556935027,-0.4762328163615471,-45.81909368347173,-62.761496373205944,-29.745959797723113,-0.07054546555465002,-0.0984684937491489,-0.04494579802365955,-4.4063376361430375,-6.150436836299119,-2.807357777867555,0.8585781111968618,0.8256454477382809,0.9273160736393384,-0.1647163920892363,-0.21117363723052623,-0.07838096246450978,-1.277367332106047,-1.6376409304433437,-0.6078404197740904,-135.74573136089768,-174.03197985582824,-64.59515619278326,0.8455860186270608,-0.1826117958095547,-1.4161452874585398,0.809977490343597,-0.2346022104587059,-1.8193283368996356,0.9203448076138636,-0.0865492929684201,-0.6711854118006745,-150.493654352661,-193.33988702440337,-71.32682378328103,-0.13877795535249282,-0.1816874064562919,-0.06334499202658406,-14.747922991763316,-19.30790716857512,-6.731667590497774,0.6376
12011042502,12011042502,Census Tract 425.02; Broward County; Florida,4903,2473,741,Fort Lauderdale city,Florida,47345,0.5099075710172756,0.27412370405370856,12011,4903,2473,741,0.010462,0.008241179256,0.003436880739,0.8459183422659158,0.7759773367550638,0.8826252291241354,-0.18214720030937503,-0.288697430496799,-0.1329837024853009,-9.34327451924865,-14.808788395055378,-6.821423753952172,-190.56240096366815,-302.03525178575114,-139.1275495401218,0.831881155095926,0.7565435642099653,0.8716737566965141,-0.2020947870668953,-0.3218009475029619,-0.14721820212853384,-10.366489692226788,-16.506839457140668,-7.55158506076874,-211.43156622938585,-336.6681512775988,-190.56240096366815,-1.0232151729781371,-1.698051062085289,-0.7301613068165675,-20.869165265717665,-34.63289949184763,-14.892133526750309,0.9011842944416942,0.8698419894513136,0.933317014873278,-0.109650940620891,-0.14963408541681064,-0.07144730468218889,-0.9319678700254368,-1.2718008535034864,-0.6072596549256755,-37.6857205833173,-51.42745060669172,-24.55558653156795,0.8918564875385909,0.85779676715988,0.9268983342007228,-0.12125663037992944,-0.16577730096949125,-0.0788669728944048,-1.0306093399814762,-1.409008597721659,-0.6703224279477689,-41.674457742882176,-56.975681266545045,-27.105638008401492,-0.0986414699560394,-0.13720774421817272,-0.0630627730220934,-3.988737159564877,-5.548230659853324,-2.5500514768335383,0.8698419894513136,0.8392785871795755,0.933317014873278,-0.14963408541681064,-0.19149947976217807,-0.07144730468218889,-0.913772538659116,-1.1694325212517829,-0.43630824352577935,-123.3161320727552,-157.81815401508538,-58.88100452439667,0.85779676715988,-0.16577730096949125,-1.012354536314291,0.8247014482712149,-0.21256001441037312,-1.2980431794276468,0.9268983342007228,-0.0788669728944048,-0.4816180340016543,-136.620045386544,-175.17451814138283,-64.9956861000883,-0.09858199765517496,-0.12861065817586417,-0.04530979047587497,-13.303913313788792,-17.356364126297457,-6.114681575691628,0.2824
12011050100,12011050100,Census Tract 501; Broward County; Florida,2987,1964,746,Fort Lauderdale city,Florida,75074,0.5170610811131424,0.2646457218137861,12011,2987,1964,746,0.010462,0.008241179256,0.003436880739,0.8434516901892024,0.7725502469811322,0.8807041684831828,-0.18560435841403175,-0.2944141871776824,-0.1354550549275562,-5.800135086812342,-9.200441582817453,-4.232969653755801,-194.17927977276003,-308.01612262529136,-141.7130784652093,0.8292132520275324,0.7528689899429448,0.8695870370889837,-0.2059623957466577,-0.32825234318096125,-0.14997114417388832,-6.436323631308679,-10.25788375489098,-4.686597355607145,-215.4778584301533,-343.41760143592165,-194.17927977276003,-0.6361885444963367,-1.057442172073527,-0.45362770185134416,-21.29857865739326,-35.401478810630294,-15.186732569512692,0.8995494518782572,0.8677277984737458,0.9321936645569876,-0.11166762195452656,-0.15243513202977815,-0.07273846414225156,-0.7537602193645356,-1.0289422891482105,-0.490987089439675,-38.37882990654458,-52.39013692200664,-24.999342639494653,0.8900769360150522,0.8555036401131421,0.9256712208840548,-0.12349838484421628,-0.16890209826313304,-0.08029716970671083,-0.8336182684113197,-1.1400948673357936,-0.542008607267814,-42.44492201686964,-58.04963682972472,-27.59717959612087,-0.07985804904678406,-0.11115257818758306,-0.05102151782813896,-4.066092110325054,-5.659499907718079,-2.59783695662622,0.8677277984737458,0.8367162228676365,0.9321936645569876,-0.15243513202977815,-0.19514833424975203,-0.07273846414225156,-0.937158954985194,-1.19975629343026,-0.4471902384646078,-125.6245247969429,-160.8252404062011,-59.94507218024235,0.8555036401131421,-0.16890209826313304,-1.0383965415017502,0.8219322260094385,-0.2166453247065126,-1.331918065086999,0.9256712208840548,-0.08029716970671083,-0.4936605534996328,-139.19524685010057,-178.5412955880696,-66.17433693024569,-0.10123758651655625,-0.13216177165673892,-0.04647031503502497,-13.570722053157672,-17.71605518186849,-6.229264750003347,0.8393
12011030902,12011030902,Census Tract 309.02; Broward County; Florida,2299,1787,1025,Fort Lauderdale city,Florida,73043,0.4892271306882477,0.24170657612498136,12011,2299,1787,1025,0.010462,0.008241179256,0.003436880739,0.8530899566037478,0.7859706262034512,0.8882025196502434,-0.17220932242728368,-0.2723121789301406,-0.125869357355325,-4.142002387907523,-6.549690106708435,-3.0274271530815926,-180.16539312342425,-284.89300159671313,-131.68452166514103,0.8396423045457222,0.767267755244521,0.877734564619485,-0.1909833444386027,-0.3033259812688329,-0.1392965941058952,-4.5935577561388055,-7.295638360463386,-3.3503809043649784,-199.8067749516662,-317.33964160345306,-180.16539312342425,-0.45155536823128273,-0.7459482537549507,-0.32295375128338577,-19.64138182824196,-32.44664000673992,-14.047575088446532,0.905927272413125,0.8759830259810667,0.9365721839128052,-0.10384136834328082,-0.1415746314034329,-0.06772336097171539,-0.6377631426027516,-0.8695097462332502,-0.4159369643335068,-35.68903987704262,-48.6575123801483,-23.27571149040329,0.8970211179103924,0.8644607114379507,0.93045501425448085,-0.11480095622441593,-0.15679057100997942,-0.07474298561466884,-0.7050737079411948,-0.9629615719935248,-0.4590494342826896,-39.45571952664772,-53.887049356100995,-25.68827276344094,-0.06731056533844326,-0.09345182576027466,-0.04311246994918277,-3.766679649605107,-5.229536975952695,-2.412561273037648,0.8759830259810667,0.8467304732958619,0.9365721839128052,-0.1415746314034329,-0.18101335848648867,-0.06772336097171539,-1.1959104633852629,-1.5290576233931856,-0.5720733665263684,-116.67419154978172,-149.1763535017742,-55.812035758670085,0.8644607114379507,-0.15679057100997942,-1.3244426813774337,0.8327597172164899,-0.20082657617315225,-1.6964240089519782,0.93045501425448085,-0.07474298561466884,-0.6313696011435932,-129.21392013438376,-165.5047813611686,-61.59703425791153,-0.12853221799217063,-0.16736638555879255,-0.05929623461722477,-12.539728584602011,-16.3284278593944,-5.784998499241442,0.5673
