geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06111004717,06111004717,Census Tract 47.17; Ventura County; California,2579,1592,501,Oxnard city,California,48360,0.5521952173095643,0.25784678232396796,06111,2579,1592,501,0.01049299999999999,0.009493868073,0.003212018401,0.8314408604335932,0.7559367152417428,0.8713294942382631,-0.2027313638140226,-0.32286205953127656,-0.14767146827070704,-5.48620405709089,-8.737114512316484,-3.99620361201992,-212.7260200500539,-338.77915906616846,-154.9516716564529,0.8162336595547661,0.7350789445878302,0.8594105021189753,-0.22513938048753537,-0.36039810058865857,-0.16358829399266725,-6.092597412676271,-9.752894097980652,-4.426935947702983,-236.2387519455708,-378.1657269476794,-212.7260200500539,-0.6063933555853813,-1.015779585664168,-0.430732335683063,-23.51273189551692,-39.38656788151097,-16.70152523005285,0.8915629499515969,0.8574184078260503,0.9266959782932986,-0.1216257921600378,-0.1662917321024861,-0.07910255728281654,-0.6219375376671546,-0.8503383086881776,-0.4044935603372327,-39.06642824542429,-53.41321034473478,-25.407886955856327,0.8813881632191908,0.8443297334303067,0.919667853219061,-0.13457389346776588,-0.18437141368602855,-0.08734908641174854,-0.688148084803383,-0.942789362417628,-0.4466624616012,-43.22538221126778,-59.2204373377907,-28.056687286507536,-0.06621054713622831,-0.09245105372945028,-0.04216890126396727,-4.158953965843487,-5.807226993055922,-2.6488003306512105,0.8574184078260503,0.8242444036467833,0.9266959782932986,-0.1662917321024861,-0.21323238056043137,-0.07910255728281654,-0.7909546348720428,-1.014224445056165,-0.3762456107830728,-157.8751766211662,-202.44000899324652,-75.09892430799856,0.8443297334303067,-0.18437141368602855,-0.8769493368617985,0.8084657159710239,-0.23691083028663748,-1.1268492840709208,0.919667853219061,-0.08734908641174854,-0.415469632047799,-175.03978779676618,-224.92001678062292,-82.92807026902176,-0.0859947019897559,-0.11262483901475571,-0.03922402126472624,-17.16461117559998,-22.48000778737639,-7.829145961023201,0.6405
06111003802,06111003802,Census Tract 38.02; Ventura County; California,1635,878,267,Oxnard city,California,39384,0.38617659927372866,0.17346355230756577,06111,1635,878,267,0.01049299999999999,0.009493868073,0.003212018401,0.8897426675275585,0.8377186906987075,0.9165239095577772,-0.12392047329687766,-0.19371814321814895,-0.09107901012915218,-2.1259864555072645,-3.3234391195484405,-1.5625565071212917,-130.02975263041373,-203.26844767880368,-95.56920532851936,0.8794089057238602,0.823015521550272,0.9085695525035344,-0.13712744263930177,-0.2150439132865337,-0.10063120346101394,-2.352565947929206,-3.6893052037590017,-1.726434461293345,-143.88782556141933,-225.64557821155972,-130.02975263041373,-0.22657949242194153,-0.3658660842105612,-0.16387795417205364,-13.858072931005596,-22.37713053275604,-10.023116463122546,0.929936225310432,0.907236152289996,0.9529626984286684,-0.0753425587503911,-0.10224884389346088,-0.04935901651648165,-0.2124774795043489,-0.2883572975626265,-0.13919993685084536,-24.200168508467986,-32.84251680667728,-15.8542069306202,0.923205711020528,0.8984468343847283,0.9483824128045208,-0.08318220745686479,-0.11303191433115468,-0.05442697639535255,-0.2345864817068047,-0.3187671969066297,-0.1534923548301599,-26.718278098724912,-36.30605887319245,-17.482044969266504,-0.02210900220245587,-0.03040989934400317,-0.01429241797931454,-2.518109590256933,-3.4635420665151684,-1.627838038646304,0.907236152289996,0.8848611803746759,0.9529626984286684,-0.10224884389346088,-0.1301207716859847,-0.04935901651648165,-0.25918678822252417,-0.32983830046496593,-0.1251183336024748,-97.0737034541289,-123.53494399436926,-46.86079910205048,0.8984468343847283,-0.11303191433115468,-0.2865203920805317,0.8741030928536816,-0.14402981544808768,-0.365095817740196,0.9483824128045208,-0.05442697639535255,-0.1379649164471065,-107.31100826986209,-136.74000664426816,-51.67225335097623,-0.02733360385800753,-0.03525751727523008,-0.01284658284463172,-10.23730481573316,-13.205062649898906,-4.811454248925738,0.8808
06111008700,06111008700,Census Tract 87; Ventura County; California,3979,2750,937,Oxnard city,California,65775,0.4393749535934456,0.22250761542546668,06111,3979,2750,937,0.01049299999999999,0.009493868073,0.003212018401,0.870628751956973,0.810592657727002,0.9017924174530833,-0.14859519370596275,-0.23366525771910976,-0.10890264837697652,-6.20409407350798,-9.755909356452296,-4.546864932400647,-155.92093675566673,-245.1849549246619,-114.27154894196148,0.8586502602545598,0.7937485266869223,0.8925185212946681,-0.16461852547920375,-0.25984485813657365,-0.12042492804454248,-6.873094565468221,-10.8489507916833,-5.027939085716138,-172.7342187853285,-272.6552096427067,-155.92093675566673,-0.669000491960241,-1.0930414352310045,-0.4810741533154914,-16.81328202966175,-27.47025471804485,-12.090328055176965,0.9174635435543956,0.890965397836418,0.944465826927988,-0.08996156525832665,-0.12237804344406292,-0.05879955789681147,-0.7946350582293957,-1.080971450406946,-0.5193794703218642,-28.89582029925075,-39.30805274207077,-18.886526193522332,0.9095942319886328,0.8807383790633678,0.9390849350505313,-0.09939131629464536,-0.13541095037037268,-0.06486640630241924,-0.8779285263045333,-1.1960917767879709,-0.5729682492878108,-31.924673683801213,-43.49424642865348,-20.835209065011306,-0.0832934680751376,-0.11512032638102498,-0.0535887789659466,-3.028853384550458,-4.186193686582726,-1.9486828714889672,0.890965397836418,0.8649670819239981,0.944465826927988,-0.12237804344406292,-0.15611336072540485,-0.05879955789681147,-1.0886450165219388,-1.388746113136595,-0.5230664249614011,-116.1840999489796,-148.2119651159653,-55.82352454230534,0.8807383790633678,-0.13541095037037268,-1.204582555453149,0.852510109546727,-0.1730066175188142,-1.5390243763233782,0.9390849350505313,-0.06486640630241924,-0.5770356182650827,-128.5573698455869,-164.25020024795927,-61.58331038047841,-0.11593753893121028,-0.15027826318678317,-0.05396919330368155,-12.373269896607288,-16.038235131993936,-5.759785838173057,0.9372
06111008800,06111008800,Census Tract 88; Ventura County; California,3266,2268,857,Oxnard city,California,52385,0.4311960181626181,0.18194026107005656,06111,3266,2268,857,0.01049299999999999,0.009493868073,0.003212018401,0.8735404693384928,0.8147052616177821,0.9040417985242868,-0.14476665375019357,-0.22743775830571308,-0.1061435451683216,-4.961173201817351,-7.794323363547432,-3.637553940727614,-151.90364978007813,-238.65043979018472,-111.37642194511984,0.8618096103095823,0.7981795070348313,0.8949677001391,-0.16034909339288583,-0.2528510080582181,-0.11735876037154797,-5.495185558749085,-8.665238939594245,-4.021900913441879,-168.25430369715508,-265.3165627554882,-151.90364978007813,-0.5340123569317345,-0.8709155760468121,-0.384346972714265,-16.35065391707699,-26.666122965303497,-11.768125312745408,0.9193702060836236,0.893447815817703,0.9457672257054238,-0.08770111689810688,-0.11925954968592996,-0.05734262387251295,-0.638890159668955,-0.8687888528194582,-0.4177328569750228,-28.16976012649713,-38.306386808618086,-18.41855630401335,0.9116737873918956,0.8834380704717494,0.9405084158455568,-0.09688357154677764,-0.1319412570323208,-0.0632547068714509,-0.7057830354285435,-0.9611732866553914,-0.4608015405307406,-31.119181456284984,-42.37977454388851,-20.31752824209615,-0.06689287575958847,-0.0923844338359332,-0.04306868355571786,-2.9494213297878513,-4.0733877352704235,-1.898971938082798,0.893447815817703,0.8679963316879579,0.9457672257054238,-0.11925954968592996,-0.15207860159424852,-0.05734262387251295,-0.9703249075072116,-1.2373487524846392,-0.46655363324654064,-113.22344311636074,-144.3814180262123,-54.44033060052983,0.8834380704717494,-0.1319412570323208,-1.073506384716596,0.8557948698821306,-0.1685043170891301,-1.3709923970421127,0.9405084158455568,-0.0632547068714509,-0.5146557886230021,-125.2632887650637,-159.97577561751606,-60.053184203384134,-0.10318147720938442,-0.13364364455747357,-0.04810215537646145,-12.039845648702968,-15.5943575913038,-5.612853602854313,0.7974
06111004711,06111004711,Census Tract 47.11; Ventura County; California,1771,1226,592,Oxnard city,California,43403,0.4398862989145806,0.21395298762535517,06111,1771,1226,592,0.01049299999999999,0.009493868073,0.003212018401,0.8704470346947423,0.810336229225332,0.9016519726594088,-0.14883497805319165,-0.2340556474390679,-0.1090753753363566,-2.7658157271651995,-4.3494802040918845,-2.026958934639174,-156.17254247121397,-245.5945908578139,-114.45279134043896,0.8584531234838254,0.7934723211525319,0.8923656219565184,-0.16488597064186877,-0.2602834066694138,-0.12061690342518176,-3.064092975692823,-4.836873355328603,-2.241436339891205,-173.01484899451287,-273.11537861821586,-156.17254247121397,-0.2982772485276235,-0.4873931512367182,-0.21447740525203107,-16.842306523298898,-27.52078776040193,-12.11052542360424,0.917344470835092,0.8908104268755437,0.9443845232546582,-0.09010304394124034,-0.12257329935778956,-0.05889071175549627,-0.35481989066371045,-0.482685631628423,-0.23190776906294192,-28.94126351253756,-39.37076930085016,-18.915804980664102,0.9094643762878576,0.8805698692034463,0.9389960109239311,-0.09954829026033953,-0.13562822778002717,-0.06496725051690432,-0.3920146525678713,-0.5340950854357962,-0.25583678105439767,-31.975094010429963,-43.56403633244667,-20.867600412267347,-0.03719476190416088,-0.05140945380737327,-0.02392901199145572,-3.0338304978924042,-4.193267031596514,-1.95179543160324,0.8908104268755437,0.8647780453873064,0.9443845232546582,-0.12257329935778956,-0.15636608183332407,-0.05889071175549627,-0.6889072821581123,-0.8788352195943603,-0.33098758369399706,-116.36947333751895,-148.45189520175003,-55.91006481317518,0.8805698692034463,-0.13562822778002717,-0.762280808898876,0.8523051662824899,-0.1732886758879012,-0.9739464578353572,0.9389960109239311,-0.06496725051690432,-0.3651399792400341,-128.76365015183714,-164.517982742459,-61.67905054730306,-0.0733735267407637,-0.095111238240997,-0.03415239554603705,-12.394176814318191,-16.06608754070895,-5.76898573412788,0.8622
06111004507,06111004507,Census Tract 45.07; Ventura County; California,1613,1016,196,Oxnard city,California,24677,0.4328982280660508,0.23674756300639083,06111,1613,1016,196,0.01049299999999999,0.009493868073,0.003212018401,0.8729336778489026,0.8138476256436182,0.903573192744114,-0.14556240110270033,-0.22873123726221625,-0.10671720678547576,-2.463674061205033,-3.871323995491597,-1.8062110287403952,-152.73862747706343,-240.00768725924345,-111.9783650799997,0.8611511260743339,0.7972552923600812,0.8944574208758168,-0.16123636110031728,-0.25430337005320114,-0.11799620268211328,-2.72895911002234,-4.30413768755477,-1.997110391601128,-169.18531370256292,-266.840526196824,-152.73862747706343,-0.26528504881730663,-0.4328136920631733,-0.1908993628607325,-16.44668622549948,-26.83283893758049,-11.835050394341756,0.9189730629365012,0.8929306026864118,0.9454962293369388,-0.08817117751480544,-0.11990785957101968,-0.05764567744631192,-0.28773876372923884,-0.3913085913885054,-0.18812152032279525,-28.320744461539256,-38.51462513666392,-18.51589766956646,0.9112405963977744,0.882875526372142,0.9402119816098448,-0.09740501460657072,-0.1326624989925123,-0.06358993456750593,-0.3178725664542346,-0.43293221809277904,-0.2075200725884025,-31.286669926597895,-42.61143878865936,-20.425203994921507,-0.03013380272499577,-0.04162362670427366,-0.01939855226560724,-2.965925465058639,-4.09681365199544,-1.9093063253550435,0.8929306026864118,0.8673650075954585,0.9454962293369388,-0.11990785957101968,-0.1529171585699971,-0.05764567744631192,-0.2231243223378819,-0.28454796459406845,-0.1072669695041834,-113.8389399683071,-145.17753295615736,-54.72804566539969,0.882875526372142,-0.1326624989925123,-0.2468581316792038,0.855110200290874,-0.16943991506573106,-0.3152934791871376,0.9402119816098448,-0.06358993456750593,-0.11832803211270228,-125.94802636694072,-160.86401999343755,-60.37144495546035,-0.02373380934132191,-0.03074551459306918,-0.01106106260851889,-12.109086398633629,-15.686487037280193,-5.643399290060662,0.9827
06111004508,06111004508,Census Tract 45.08; Ventura County; California,1876,955,253,Oxnard city,California,31892,0.4262093956964566,0.235819365867948,06111,1876,955,253,0.01049299999999999,0.009493868073,0.003212018401,0.8753204932956645,0.8172229109196256,0.9054159780158936,-0.14243869263805914,-0.22365634472324605,-0.1044647148721358,-2.8038868626727655,-4.402645623239594,-2.05637412291563,-149.46092018511544,-234.682602518102,-109.6148253153321,0.8637415388336085,0.8008931643826163,0.8964642389698199,-0.1577537434987718,-0.2486059870056065,-0.11549346480252153,-3.105361617279181,-4.893776038215078,-2.273473609500282,-165.53100305326123,-260.86226216498284,-149.46092018511544,-0.3014747546064154,-0.49113041497548426,-0.21709948658465184,-16.07008286814581,-26.179659646880825,-11.572467301953722,0.9205346247225048,0.8949647162251938,0.946561556481084,-0.08632524311776965,-0.11736248577243004,-0.05645532839678972,-0.2648007472436464,-0.36000679301317945,-0.17317545373096205,-27.727826936507473,-37.6970463888146,-18.133555364498644,0.9129440056983892,0.8850881068506407,0.9413773577334842,-0.09535743020188212,-0.12983102163494648,-0.06227326564095312,-0.2925067785588952,-0.3982537471390337,-0.19102184574829287,-30.62898204805185,-41.70196305120772,-20.00228751291025,-0.02770603131524879,-0.03824695412585427,-0.01784639201733082,-2.901155111544376,-4.004916662393117,-1.868732148411604,0.8949647162251938,0.8698484411834134,0.946561556481084,-0.11736248577243004,-0.1496255584932907,-0.05645532839678972,-0.28189866103062594,-0.3593929041091144,-0.13560279827370408,-111.42239566427902,-142.05253126842467,-53.597943981701214,0.8850881068506407,-0.12983102163494648,-0.3118474435698026,0.8578037657926927,-0.1657677896481422,-0.3981657139950861,0.9413773577334842,-0.06227326564095312,-0.14957718462293343,-123.25985911849904,-157.3777525672277,-59.121416847009264,-0.02994878253917665,-0.0387728098859717,-0.01397438634922934,-11.83746345422002,-15.325221298803044,-5.523472865308042,0.932
06111002901,06111002901,Census Tract 29.01; Ventura County; California,3606,2422,1142,Oxnard city,California,121163,0.6293585139058637,0.2494592993329511,06111,3606,2422,1142,0.01049299999999999,0.009493868073,0.003212018401,0.8056589995018788,0.7206925043672213,0.851089140382799,-0.2412199213541684,-0.387554323016048,-0.1749650565982131,-9.127221008978054,-14.664186686135054,-6.620285470019489,-253.1120634769288,-406.66075114073914,-183.59083388850496,0.7884358965197732,0.6974691543944684,0.8374763546816567,-0.2683339310324273,-0.43375516135646747,-0.19406356300067973,-10.153154345593672,-16.412322826656965,-7.342930133437473,-281.56279383232595,-455.1392908113412,-253.1120634769288,-1.0259333366156191,-1.7481361405219111,-0.7226446634179835,-28.450730355397095,-48.47853967060208,-20.04006276810825,0.8742706001647235,0.8352042948080526,0.9147352260489336,-0.14381062317729493,-0.19731185078474833,-0.09321251824897483,-1.1187759750653008,-1.5349892335943789,-0.7251475842902368,-46.19223679047485,-63.3769295455978,-29.94003238192555,0.8626020018271163,0.8202986386278646,0.9066192671343704,-0.15928318956118204,-0.2190682184633717,-0.1029988400321407,-1.2391449378056616,-1.704243082341861,-0.801280358443967,-51.162053584048785,-70.3651148778638,-33.08341694648914,-0.1203689627403608,-0.1692538487474824,-0.0761327741537301,-4.969816793573939,-6.988185332265995,-3.143384564563588,0.8352042948080526,0.7975018025410894,0.9147352260489336,-0.19731185078474833,-0.2539156611479601,-0.09321251824897483,-2.1392545612336225,-2.752952922589542,-1.0106098748509895,-187.3252680589862,-241.0641788607305,-88.4947351007872,0.8202986386278646,-0.2190682184633717,-2.3751370417195257,0.7796592587546776,-0.28261158803817066,-3.064074085583846,0.9066192671343704,-0.1029988400321407,-1.1167131495862537,-207.98047650783937,-268.30771327354165,-97.78573989371748,-0.2358824804859032,-0.3111211629943038,-0.10610327473526392,-20.65520844885317,-27.243534412811194,-9.291004792930291,0.701
06111004504,06111004504,Census Tract 45.04; Ventura County; California,3271,2061,620,Oxnard city,California,43124,0.4293555219973631,0.2120755841628879,06111,3271,2061,620,0.01049299999999999,0.009493868073,0.003212018401,0.8741970307069403,0.8156335882236223,0.9045487469343968,-0.14390688240078567,-0.22604073010027873,-0.10552361427628595,-4.939258793609852,-7.758306241062016,-3.6218451199300943,-151.00149170314438,-237.18453809422243,-110.7259284601068,0.8625221558572532,0.7991800097435212,0.8955197616581123,-0.1593905074891772,-0.25128254937323496,-0.11666994165314212,-5.470697110519555,-8.624671182965441,-4.00441608939396,-167.2484595083936,-263.6707790573354,-151.00149170314438,-0.5314383169097026,-0.8663649419034254,-0.3825709694638655,-16.246967805249238,-26.486240963112973,-11.695841316535171,0.9197998059559884,0.8940073840446718,0.946060325011126,-0.08719309737259197,-0.1185589938595316,-0.05701504815587698,-0.5772156822271584,-0.7848569736244556,-0.3774379040336012,-28.00658332009502,-38.08136698808615,-18.313338381057797,0.9121424022092112,0.8840467185403333,0.9408290373367716,-0.09632004561787434,-0.1311619386485811,-0.06289236440950541,-0.6376358051130397,-0.8682880890876059,-0.4163455608691672,-30.938175890977185,-42.129456045007565,-20.20114317657289,-0.06042012288588139,-0.0834311154631503,-0.03890765683556602,-2.9315925708821635,-4.048089056921412,-1.8878047955150905,0.8940073840446718,0.8686794611196997,0.946060325011126,-0.1185589938595316,-0.1511726071099141,-0.05701504815587698,-0.6978617368734062,-0.8898319286548514,-0.3356018741279355,-112.558344657001,-143.5212788152986,-54.12933453676379,0.8840467185403333,-0.1311619386485811,-0.7720451678717003,0.8565357783466461,-0.16749355401157912,-0.9859002570155758,0.9408290373367716,-0.06289236440950541,-0.3701969225117886,-124.52341417285488,-159.0161704863832,-59.709181050288485,-0.07418343099829405,-0.09606832836072444,-0.03459504838385308,-11.96506951585388,-15.494891671084584,-5.57984651352469,0.932
06111003608,06111003608,Census Tract 36.08; Ventura County; California,2341,1706,629,Oxnard city,California,46478,0.4541941280856868,0.23142663283041076,06111,2341,1706,629,0.01049299999999999,0.009493868073,0.003212018401,0.8653777972649482,0.8031939626461121,0.8977310769793558,-0.15556465992139984,-0.2450292787379937,-0.11391933023501194,-3.8213078851158366,-6.018926891228575,-2.79832730077715,-163.23399765552483,-257.1092221797768,-119.53555321559804,0.8529554005054903,0.7857827286901594,0.8880979865980347,-0.17239424172397058,-0.27261641607588477,-0.1260018771471595,-4.234711634256928,-6.69658045014305,-3.0951243484549433,-180.8932778409623,-286.0564053884259,-163.23399765552483,-0.4134037491410911,-0.677653558914475,-0.29679704767779347,-17.659280185437467,-28.947183208649083,-12.678216474916423,0.9140189844808566,0.8864851339652954,0.9421124204770682,-0.09406917906412936,-0.1280505015656005,-0.0614444500090749,-0.5154711996103365,-0.7016787677898958,-0.33669736114081533,-30.215193412094756,-41.13005672859882,-19.73607040684732,0.905838422301448,0.8758678853223297,0.9365112577195722,-0.10394963978158184,-0.1417247015878293,-0.06779282337195221,-0.5696131937193308,-0.7766093280360389,-0.3714845641917295,-33.38881557557625,-45.52223493763417,-21.77517961264534,-0.05414199410899434,-0.07493056024614309,-0.03478720305091415,-3.1736221634814967,-4.39217820903535,-2.039109205798016,0.8864851339652954,0.8595053777426339,0.9421124204770682,-0.1280505015656005,-0.16345985248673464,-0.0614444500090749,-0.7646718836149881,-0.9761238868121516,-0.3669243208864423,-121.5694568545291,-155.18662747410997,-58.33455022042007,0.8758678853223297,-0.1417247015878293,-0.8463293247033311,0.8465906314137792,-0.1812084411211025,-1.082112122208455,0.9365112577195722,-0.06779282337195221,-0.4048345403539988,-134.55156195601447,-172.0369033717735,-64.36161213895053,-0.08165744108834305,-0.10598823539630364,-0.03791021946755651,-12.98210510148538,-16.850275897663536,-6.027061918530448,0.6384
06111003201,06111003201,Census Tract 32.01; Ventura County; California,2395,1429,290,Oxnard city,California,34172,0.34536294508307874,0.2036181004210359,06111,2395,1429,290,0.01049299999999999,0.009493868073,0.003212018401,0.9046908028248338,0.8591435029128726,0.9279888062183024,-0.1053500233201994,-0.1639499066332484,-0.07759920518347022,-2.647523518303751,-4.120181656874908,-1.9501250616764163,-110.54377946988522,-172.03263703026755,-81.42484599901529,0.8956744645882726,0.8461985585561818,0.9210792769579432,-0.11647706788167082,-0.18175573556428704,-0.08568287770267596,-2.9271543265112805,-4.567655225196173,-2.1532736935833583,-122.2193873282372,-190.7162933276064,-110.54377946988522,-0.2796308082075294,-0.4474735683212652,-0.203148631906942,-11.675607858351958,-18.68365629733884,-8.482197574402589,0.9396200629475644,0.9199201802227116,0.9595332621081611,-0.0642599487105726,-0.0870508349516814,-0.04217335603659077,-0.2949515127814102,-0.3995610947890296,-0.19357462014305776,-20.640413770567545,-27.96088836872146,-13.546159562145402,0.9337863248696012,0.91227371242432,0.9555777688694048,-0.07090880790061388,-0.09616224427047444,-0.04648730074910974,-0.325469605554967,-0.4413822293537774,-0.2133755154836961,-22.7760395769746,-30.887489807822075,-14.931806541896156,-0.03051809277355682,-0.04182113456474778,-0.01980089534063833,-2.135625806407056,-2.9266014391006148,-1.3856469797507585,0.9199201802227116,0.9004335151625106,0.9595332621081611,-0.0870508349516814,-0.11057616488155668,-0.04217335603659077,-0.23967025137597053,-0.30444070120710043,-0.11611260073804476,-82.64491426757604,-104.97955214037944,-40.038827840705096,0.91227371242432,-0.09616224427047444,-0.2647559816051705,0.8910392125107527,-0.12228506440498817,-0.33667789794018704,0.9555777688694048,-0.04648730074910974,-0.12798984711075737,-91.29516607074844,-116.09582687592656,-44.13443003819219,-0.02508573022919996,-0.03223719673308661,-0.01187724637271259,-8.650251803172402,-11.11627473554711,-4.095602197487101,0.9611
06111008601,06111008601,Census Tract 86.01; Ventura County; California,2753,1974,505,Oxnard city,California,42488,0.43550183391531694,0.22385890857198773,06111,2753,1974,505,0.01049299999999999,0.009493868073,0.003212018401,0.872006378543658,0.8125375794502918,0.9028569091880646,-0.14678060230488765,-0.2307123083175213,-0.10759522336634247,-4.240084871539216,-6.664639283486842,-3.1081278566896855,-154.01688599851855,-242.0864251175751,-112.89966787830316,0.8601449182980083,0.795843734670002,0.8936774887998592,-0.16259478923473344,-0.2565280801194618,-0.11897190265240298,-4.69691291083048,-7.41038539534124,-3.436768596485672,-170.6107123440058,-269.1749144693513,-154.01688599851855,-0.45682803929126337,-0.7457461118543982,-0.32864073979598674,-16.593826345487226,-27.08848935177618,-11.937549574863304,0.9183659466600722,0.8921400813317044,0.9450818785321952,-0.08889054917249034,-0.12090020494011686,-0.05810937942551385,-0.5636126891640257,-0.7665706901478925,-0.3684439336752612,-28.55180796170343,-38.833368295232646,-18.664839598544138,0.9105784096414123,0.882015783008277,0.9397587529815212,-0.0982030645705756,-0.13376655981066024,-0.06410288473223,-0.6226589195592427,-0.8481501261603076,-0.40644589985596474,-31.543005043528,-42.966065155030776,-20.589964531710475,-0.05904623039521695,-0.08157943601241513,-0.03800196618070356,-2.991197081824567,-4.132696859798132,-1.9251249331663405,0.8921400813317044,0.8664002574714568,0.9450818785321952,-0.12090020494011686,-0.1542009497070638,-0.05810937942551385,-0.5796443508285668,-0.7393015539913367,-0.27859980494521314,-114.78105957001324,-146.39634732501716,-55.1682782069729,0.882015783008277,-0.13376655981066024,-0.6413308460678434,0.8540640271728012,-0.17087240322050454,-0.8192312270134248,0.9397587529815212,-0.06410288473223,-0.3073350870269913,-126.9962071421472,-162.22400534919302,-60.85843307465174,-0.0616864952392766,-0.07992967302208809,-0.02873528208177817,-12.215147572133985,-15.82765802417586,-5.690154867678846,0.7038
06111003902,06111003902,Census Tract 39.02; Ventura County; California,2445,1557,517,Oxnard city,California,54886,0.38425813245141494,0.2066078446175565,06111,2445,1557,517,0.01049299999999999,0.009493868073,0.003212018401,0.8904397481366885,0.8387137027388285,0.917059636622551,-0.1230406123407839,-0.19230196995051993,-0.09044162458497355,-3.1566542802385613,-4.933581075339019,-2.3203146987529615,-129.1065145291845,-201.7824570690805,-94.90039667701274,0.8801668183416584,0.8240908883486782,0.9091537549114848,-0.1361482609445808,-0.21345838685804464,-0.09992396181365376,-3.4929360516136834,-5.476357096322075,-2.5635877110545846,-142.86037020914858,-223.9818853301462,-129.1065145291845,-0.33628177137512205,-0.5427760209830561,-0.24327301230162313,-13.75385567996409,-22.19942826106569,-9.949816454054115,0.930389175616998,0.9078284353883534,0.953270540985725,-0.07481903939481961,-0.10152971753106316,-0.04902014381557902,-0.3741784444049911,-0.5077615547317729,-0.24515526135841173,-24.032013128130448,-32.611532095810716,-15.745360395530618,0.9237003622976876,0.8990920549968893,0.9487194174961948,-0.08260215197114201,-0.11223316282497887,-0.0540524221999609,-0.41310266716958977,-0.5612906903935788,-0.270322252446662,-26.531963209350657,-36.049498419626126,-17.361737472489533,-0.03892422276459867,-0.05352913566180595,-0.02516699108825029,-2.4999500812202102,-3.4379663238154112,-1.6163770769589143,0.9078284353883534,0.8855870972019139,0.953270540985725,-0.10152971753106316,-0.1291944103065449,-0.04902014381557902,-0.4983413375078252,-0.6341287732924136,-0.2406070323834751,-96.39097437288687,-122.65546872193686,-46.539077830459405,0.8990920549968893,-0.11223316282497887,-0.5508773769396286,0.8748919254941403,-0.14299831883257863,-0.7018829087808204,0.9487194174961948,-0.0540524221999609,-0.2653071143079355,-106.55268412758774,-135.76071736572928,-51.31665653925253,-0.0525360394318034,-0.06775413548840681,-0.02470008192446041,-10.161709754700851,-13.10524864379242,-4.777578708793117,0.8634
