geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
51087200501,51087200501,Census Tract 2005.01; Henrico County; Virginia,1800,1069,416,Richmond city,Virginia,95789,0.6431601948800522,0.2464186719879325,51087,1800,1069,416,0.012606,0.00741752448699999,0.003469242894,0.8011325820171504,0.7145641065254964,0.8475187714808661,-0.24823284241183471,-0.3994545637933172,-0.17991486873229262,-5.63260178059846,-9.0639436161214,-4.082412303430705,-312.9223211443589,-503.5524231178556,-226.8006835239281,0.7835646490145738,0.6909479250615144,0.8336125775991383,-0.2762188815659557,-0.4472870729164879,-0.19959802295698192,-6.267627397836788,-10.149301514133445,-4.5290388193122855,-348.2015221020437,-563.8500841185247,-312.9223211443589,-0.6350256172383277,-1.0853578980120435,-0.4466265158815803,-35.27920095768487,-60.29766100066909,-24.812584215643348,0.8712131828826638,0.8312921173348594,0.9126122199096725,-0.14782468820226907,-0.20294656853720897,-0.09575565413640531,-0.5482256917916283,-0.7526518356717945,-0.3551213966374861,-51.28397491034877,-70.40709407593961,-33.219962267304595,0.8592843106065945,0.8160730361744467,0.9043049490984362,-0.16375917453219888,-0.2253805182533153,-0.10582166004617004,-0.6073206569006832,-0.8358508449326996,-0.3924523940545649,-56.81203525731367,-78.18997613963514,-36.71210421464592,-0.05909496510905487,-0.08319900926090507,-0.03733099741707879,-5.528060346964909,-7.782882063695516,-3.492141947341328,0.8312921173348594,0.7928108332921341,0.9126122199096725,-0.20294656853720897,-0.26133493389276263,-0.09575565413640531,-0.6262302349377863,-0.8063986409265667,-0.29547228227940353,-150.5361141677371,-193.8458271458093,-71.02699093254893,0.8160730361744467,-0.2253805182533153,-0.6954544534232739,0.7746161252422128,-0.29096202288238254,-0.8978186586791247,0.9043049490984362,-0.10582166004617004,-0.32653285793334164,-167.17655130367163,-215.82179295171264,-78.49347546474559,-0.06922421848548765,-0.09142001775255804,-0.0310605756539381,-16.640437135934533,-21.975965805903375,-7.46648453219666,0.5415
51760040400,51760040400,Census Tract 404; Richmond city; Virginia,3091,1448,909,Richmond city,Virginia,33878,0.43505081060405776,0.20260392890444712,51760,3091,1448,909,0.010877,0.00741752448699999,0.003469242894,0.872166944271365,0.8127643679833789,0.9029809504985444,-0.14656948026782954,-0.2303688982837521,-0.10744307446119468,-4.927784208175006,-7.745188268000661,-3.612322869946456,-159.42362368731824,-250.5722506632372,-116.86583209144146,0.8603191396988619,0.7960880800787008,0.8938125479170984,-0.16235935463441012,-0.25614241065026444,-0.1188028209386366,-5.458652526808059,-8.611714552987287,-3.9942467138334607,-176.59827003584792,-278.6061000642927,-159.42362368731824,-0.5308683186330532,-0.8665262849866258,-0.3819238438870052,-17.174646348529702,-28.03384940105551,-12.355996243513593,0.9184710888391392,0.8922769734147271,0.945153643623158,-0.0887658981883747,-0.1207282377500104,-0.05802903765634706,-0.4459122682803033,-0.6064739211712422,-0.29150676482259386,-30.795046151954647,-41.883558091936614,-20.13168265349405,0.9106930859545378,0.882164656595822,0.939837250245066,-0.0980647766221434,-0.13357522603420982,-0.06401400853099426,-0.4926248466408031,-0.6710103006062909,-0.3215720488198553,-34.02105294480684,-46.34049037336263,-22.208014421260724,-0.0467125783604998,-0.06453637943504864,-0.03006528399726144,-3.2260067928521963,-4.4569322814260115,-2.076331767766674,0.8922769734147271,0.866567304506933,0.945153643623158,-0.1207282377500104,-0.15397845591346043,-0.05802903765634706,-0.8140137357428014,-1.0382043211925651,-0.3912625132656565,-89.550465978306,-114.21389672085424,-43.043180777299945,0.882164656595822,-0.13357522603420982,-0.9006349365584678,0.8542451643108576,-0.17062412733319562,-1.1504382560933888,0.939837250245066,-0.06401400853099426,-0.4316163574928162,-99.07975099653112,-126.56086425669844,-47.48254757896768,-0.08662120081566638,-0.11223393490082367,-0.04035384422715971,-9.529285018225124,-12.346967535844188,-4.439366801667735,0.5055
51760070901,51760070901,Census Tract 709.01; Richmond city; Virginia,3997,2910,1060,Richmond city,Virginia,137300,0.7338620963394751,0.20739946012518237,51760,3997,2910,1060,0.010877,0.00741752448699999,0.003469242894,0.7720120268683669,0.67556579045659,0.8244247809088833,-0.2953166080280593,-0.480240731734117,-0.21296693544019216,-12.838998505848243,-20.878643020970753,-9.258816103061534,-321.21587455212017,-522.3578439071991,-231.64413567829703,0.7522920506074545,0.6495826467498877,0.8086603347879425,-0.329270991488649,-0.5394499914728099,-0.23661314519925483,-14.315177855964878,-23.45278743632727,-10.286843797788183,-358.1480574422036,-586.7597557249754,-321.21587455212017,-1.4761793501166345,-2.5741444153565176,-1.0280276947266511,-36.932182890083425,-64.40191181777627,-25.719982354932476,0.8513847456133133,0.8060340498781818,0.8987823105055414,-0.174557102593644,-0.24064237751635031,-0.11261646820521684,-1.762240674411365,-2.4294043573441435,-1.1369191968188272,-60.558098777022856,-83.48468581938637,-39.06938820683255,0.8377963251121487,0.7888396418609891,0.8892420021600846,-0.1936075273022216,-0.26768477005142954,-0.12455326848132428,-1.954564176505797,-2.7024107452288733,-1.2574271260656276,-67.16715383181433,-92.86634863329462,-43.21055416033085,-0.19232350209443205,-0.27300638788472975,-0.12050792924680032,-6.6090550547914795,-9.38166281390824,-4.141165953498293,0.8060340498781818,0.7626617774132958,0.8987823105055414,-0.24064237751635031,-0.31119721692580343,-0.11261646820521684,-1.892068971507672,-2.4468117554434015,-0.8854555351847521,-178.49707278374265,-230.83129768333976,-83.53354105516529,0.7888396418609891,-0.26768477005142954,-2.1046918368526493,0.7422755908773436,-0.34720851970631983,-2.729953358837648,0.8892420021600846,-0.12455326848132428,-0.9793095340298744,-198.55583366534427,-257.5427697016649,-92.3876918896108,-0.2126228653449771,-0.28314160339424665,-0.09385399884512248,-20.058760881601614,-26.711472018325157,-8.854150834445516,0.7518
51760040202,51760040202,Census Tract 402.02; Richmond city; Virginia,3168,581,228,Richmond city,Virginia,106774,0.47613436112344226,0.24777973611151055,51760,3168,581,228,0.010877,0.00741752448699999,0.003469242894,0.8576616982882953,0.7923637958255807,0.8917517025907079,-0.1659608934336006,-0.2620465564786169,-0.12138838321789602,-5.718736228795204,-9.02968829078316,-4.182841695419023,-180.5156637877274,-285.02803948179167,-132.0341444261055,0.8445932714085912,0.7741356828512977,0.8815934237822477,-0.184001854919144,-0.29176321690378415,-0.1343097317012185,-6.340397741427117,-10.053674960511474,-4.628089863030438,-200.13881759555295,-317.350851026246,-180.5156637877274,-0.6216615126319134,-1.0239866697283144,-0.4452481676114157,-19.62315380782555,-32.32281154445437,-14.05455074530984,0.908942944080173,0.879893304653832,0.9386388953322324,-0.10017906680817514,-0.13650143115183772,-0.06537242913426106,-0.20192394459370328,-0.2751363962457634,-0.1317666372730187,-34.75455156518129,-47.35566200443432,-22.679283523755373,0.900306291181676,0.8687063865207312,0.9327137973706692,-0.11073310249501124,-0.15113692671826073,-0.07214024582783207,-0.2231969768265684,-0.3046361419512667,-0.14540805245678898,-38.41600289613914,-52.43307090383249,-25.02720352096196,-0.02127303223286511,-0.02949974570550329,-0.01364141518377026,-3.661451330957851,-5.077408899398156,-2.3479199972065863,0.879893304653832,0.8514824234556058,0.9386388953322324,-0.13650143115183772,-0.17442236322584245,-0.06537242913426106,-0.23085061744208055,-0.2949823302702455,-0.11055756340419622,-101.25027080793006,-129.37821503080943,-48.49015938780536,0.8687063865207312,-0.15113692671826073,-0.25560210289955815,0.8379020564725858,-0.19345691095426704,-0.32717347331364516,0.9327137973706692,-0.07214024582783207,-0.12200326510316084,-112.10618548226236,-143.49713741826542,-53.51020399261439,-0.02475148545747757,-0.03219114304339965,-0.01144570169896461,-10.85591467433227,-14.118922387455989,-5.02004460480904,0.3737
51760060200,51760060200,Census Tract 602; Richmond city; Virginia,1962,1171,488,Richmond city,Virginia,67684,0.5467778925259571,0.26332886003809963,51760,1962,1171,488,0.010877,0.00741752448699999,0.003469242894,0.8332815932640347,0.758474860290582,0.8727684394095424,-0.2000745103259933,-0.31843526048692833,-0.14577928674475682,-4.269724900576658,-6.795623084156619,-3.111028234372377,-217.62104488158295,-346.36203283163195,-158.56413019227205,0.8182216514962732,0.7377943238487286,0.8609718188515862,-0.22216272103202184,-0.3553912895174726,-0.16147820184620856,-4.741102204497323,-7.584289652032002,-3.446053663706136,-241.6463916665302,-386.55910560815505,-217.62104488158295,-0.471377303920665,-0.7886665678753824,-0.3350254293337587,-24.02534678494725,-40.19707277652305,-17.075709955849067,0.8927897474009585,0.858999986823513,0.9275415462944164,-0.12008454724210958,-0.16414437175708174,-0.0781188228118293,-0.4878414832349072,-0.6668337902060781,-0.31735642315620083,-41.6602462198896,-56.945669530835026,-27.101317092758396,0.8827223315176602,0.8460430707913644,0.9205909659922716,-0.13285907050828186,-0.18197292138404808,-0.08625875871173279,-0.5397377723154975,-0.7392619776264866,-0.35042477786165527,-46.09203862643019,-63.13082644120295,-29.92525857059396,-0.05189628908059024,-0.07242818742040846,-0.03306835470545444,-4.431792406540584,-6.1851569103679305,-2.8239414778355627,0.858999986823513,0.8261552384894099,0.9275415462944164,-0.16414437175708174,-0.21042626544190168,-0.0781188228118293,-0.5941619096927558,-0.7616908845921545,-0.2827707611779507,-121.75448969113847,-156.08419766232674,-57.9448281102358,0.8460430707913644,-0.18197292138404808,-0.658696836964506,0.8105276356362087,-0.2337642247263642,-0.8461685082130801,0.9205909659922716,-0.08625875871173279,-0.3122353100217012,-134.97886003371025,-173.39518610923773,-63.982645496250235,-0.06453492727175014,-0.08447762362092559,-0.02946454884375049,-13.224370342571753,-17.31098844691098,-6.037817386014445,0.8775
51760061002,51760061002,Census Tract 610.02; Richmond city; Virginia,3367,1164,275,Richmond city,Virginia,81624,0.5087541115311314,0.2690828555774915,51760,3367,1164,275,0.010877,0.00741752448699999,0.003469242894,0.8463167495391462,0.776531355446211,0.8829353804022178,-0.18159069939776168,-0.28777800533937137,-0.1325857160061407,-6.650370579755612,-10.539253312845046,-4.855667982706934,-197.5162037349454,-313.0161364076343,-144.21348329987924,0.8323121409472579,0.7571377434934757,0.8720106958835344,-0.201472321263866,-0.3207636372556786,-0.14677492457450295,-7.378492414049268,-11.747281459541863,-5.375317367427657,-219.1414438387071,-348.89460824300164,-197.5162037349454,-0.7281218342936562,-1.2080281466968188,-0.5196493847207231,-21.625240103761698,-35.87847183536736,-15.433602159807636,0.9014481807699424,0.8701833716695934,0.9334982748931818,-0.10932610585101292,-0.149183071702843,-0.07123925870610508,-0.4414805416520986,-0.6024308904814502,-0.2876782839345398,-37.92788158523184,-51.75523114101805,-24.714629203998264,0.8921437621824164,0.8581670948098773,0.92709635091221,-0.12089558027479684,-0.16527422928228808,-0.07863653979012764,-0.4882003785609781,-0.6674101825607249,-0.3175499750032549,-41.941613278434545,-57.337644549890456,-27.280925687564853,-0.04671983690887948,-0.06497929207927478,-0.02987169106871506,-4.013731693202705,-5.582413408872403,-2.5662964835665867,0.8701833716695934,0.8396924866794971,0.9334982748931818,-0.149183071702843,-0.1909121682801132,-0.07123925870610508,-0.3043064990354715,-0.38942631284810114,-0.14531521011927215,-110.65690874017147,-141.6095683084004,-52.84189458882624,0.8581670948098773,-0.16527422928228808,-0.33712955176214165,0.8251488409863941,-0.2119025687590938,-0.4322429354729143,0.92709635091221,-0.07863653979012764,-0.16040432635321092,-122.59256427714244,-157.17924926287793,-58.32884594662215,-0.03282305272667013,-0.04281662262481317,-0.01508911623393877,-11.935655536970955,-15.569680954477516,-5.486951357795917,0.0858
51760070902,51760070902,Census Tract 709.02; Richmond city; Virginia,1332,962,394,Richmond city,Virginia,100380,0.6574197254501228,0.2534196295403668,51760,1332,962,394,0.010877,0.00741752448699999,0.003469242894,0.7964827160212149,0.7082871378817902,0.8438456917889117,-0.2555200255888092,-0.4118567830987428,-0.18505078562414512,-3.702016036014865,-5.967048618047015,-2.681046130451457,-277.9291318329478,-447.9766229765026,-201.2797395233827,0.7785634137058745,0.6842743973564965,0.8296393474156861,-0.2844168919267761,-0.4614020396835266,-0.20534302418874503,-4.120678574605408,-6.684868420869442,-2.975043410702505,-309.3602533487544,-501.866998563772,-277.9291318329478,-0.4186625385905436,-0.7178198028224276,-0.2939972802510482,-31.431121515806577,-53.89037558726934,-22.07186788671533,0.8680655700757745,0.8272694053330895,0.9104239613372112,-0.15198670984348434,-0.2087960627497916,-0.09838936854344375,-0.5072422182088839,-0.6968384152242769,-0.32836582619323884,-52.72788131069479,-72.43642569898928,-34.133661766448945,0.855869961792519,0.8117301169976104,0.901920061893929,-0.16840179541482872,-0.23193655016614811,-0.10874571067874277,-0.5620261162607064,-0.7740677478389182,-0.3629292032322504,-58.422673207973645,-80.4644228522784,-37.72652840252083,-0.05478389805182249,-0.07722933261464127,-0.03456337703901152,-5.694791897278845,-8.027997153289114,-3.592866636071884,0.8272694053330895,0.7879932273002427,0.9104239613372112,-0.2087960627497916,-0.26904644019101204,-0.09838936854344375,-0.6102074638448924,-0.7862894719532629,-0.2875433868699958,-154.87499082357678,-199.56585582570128,-72.98055504314614,0.8117301169976104,-0.23193655016614811,-0.6778356458733567,0.7694399531404598,-0.29964657530261096,-0.8757185090426056,0.901920061893929,-0.10874571067874277,-0.3178098448954219,-172.03950402877072,-222.26358097528063,-80.66239718157917,-0.06762818202846421,-0.08942903708934269,-0.0302664580254261,-17.164513205193963,-22.69772514957936,-7.68184213843302,0.779
51760050300,51760050300,Census Tract 503; Richmond city; Virginia,862,512,241,Richmond city,Virginia,46392,0.750002710092482,0.1730066711408831,51760,862,512,241,0.010877,0.00741752448699999,0.003469242894,0.7669420222985776,0.6688524467864009,0.8203816057393802,-0.30387952534264817,-0.4950980665536111,-0.21894493124176792,-2.8491665287450108,-4.642026599456928,-2.052821982754604,-330.52975971519845,-538.5181669903629,-238.14640171167105,0.7468592904691022,0.6424855317437663,0.8042989572550717,-0.3389402967350118,-0.5564552827919809,-0.24331878212651287,-3.177895409739756,-5.217310263620261,-2.2813505749298497,-368.6653607586723,-605.2564110928378,-330.52975971519845,-0.32872888099474507,-0.575283664163333,-0.22852859217524557,-38.135601043473905,-66.73824410247482,-26.511437607337072,0.8479038264988886,0.8016204328349152,0.8963433040377536,-0.17937903892843293,-0.24747319184906408,-0.11564396754603344,-0.3186224415411279,-0.4395748414862665,-0.20541287047323809,-62.23094561350154,-85.85446122778643,-40.11970126430431,0.8340291977477305,0.7840895330727677,0.8865879337678219,-0.19899879128988332,-0.2753645570055003,-0.12791970419696497,-0.35347207300967265,-0.4891169447172044,-0.2272176766914062,-69.0375142597017,-95.53065326507898,-44.37845247879027,-0.03484963146854475,-0.04954210323093788,-0.0218048062181681,-6.806568646200146,-9.676192037292555,-4.258751214485958,0.8016204328349152,0.7574181226544459,0.8963433040377536,-0.24747319184906408,-0.3202747202501602,-0.11564396754603344,-0.4423888689603721,-0.5725305847854557,-0.2067278626122152,-183.56384604164816,-237.5645580022638,-85.77919610465361,0.7840895330727677,-0.2753645570055003,-0.4922481260100895,0.7366636854992548,-0.357471556809911,-0.6390245202764898,0.8865879337678219,-0.12791970419696497,-0.228672256718439,-204.25233444402056,-265.1554026043526,-94.88475382507842,-0.0498592570497175,-0.0664939354910341,-0.02194439410622378,-20.688488402372403,-27.59084460208884,-9.105557720424809,0.0444
51760011100,51760011100,Census Tract 111; Richmond city; Virginia,2390,999,553,Richmond city,Virginia,83763,0.5858257151379187,0.23156073385377457,51760,2390,999,553,0.010877,0.00741752448699999,0.003469242894,0.8201043040012143,0.7403689598803845,0.8624495171864562,-0.21935709289792896,-0.35067791086428307,-0.1594881556224539,-5.7024135676873495,-9.11623349116523,-4.146058878205981,-238.59470994507737,-381.4323636470808,-173.47526687054312,0.8039999102015826,0.7184441665245513,0.8497810687528801,-0.2437812334447592,-0.391896610195146,-0.1767736853300085,-6.337344258066964,-10.187756035531322,-4.595414027049462,-265.1608476178646,-426.2659429092604,-238.59470994507737,-0.6349306903796146,-1.0715225443660916,-0.44935514884348127,-26.56613767278722,-44.83357926217957,-18.801470662907164,0.8839846752749257,0.8476649825398606,0.9214639508143389,-0.1312413302741845,-0.17971134893846585,-0.08522964909940911,-0.4548527444003688,-0.6228388579556512,-0.29538667214174236,-45.53080524528216,-62.34623202759272,-29.56823544962386,0.8731507065742351,0.8337707721742552,0.9139578861358438,-0.14527766223021454,-0.19937041855312657,-0.0941423179003759,-0.503499493851755,-0.6909727434314009,-0.32627596483316756,-50.400349734910414,-69.16644078392402,-32.660256740056816,-0.04864674945138614,-0.06813388547574972,-0.0308892926914252,-4.869544489628242,-6.820208756331304,-3.0920212904329536,0.8476649825398606,0.8124805161164875,0.9214639508143389,-0.17971134893846585,-0.23079874552539703,-0.08522964909940911,-0.737156372232608,-0.9467113066164432,-0.3496027340949463,-133.30133313428715,-171.19553465035142,-63.21930092132844,0.8337707721742552,-0.19937041855312657,-0.8177957337654941,0.7957822548416186,-0.2566251558336471,-1.0526484276890762,0.9139578861358438,-0.0941423179003759,-0.386161530403804,-147.8834961601255,-190.3523377376268,-69.83029482889766,-0.08063936153288609,-0.10593712107263288,-0.03655879630885772,-14.582163025838351,-19.15680308727538,-6.610993907569209,0.7704
51760040900,51760040900,Census Tract 409; Richmond city; Virginia,1966,650,180,Richmond city,Virginia,40458,0.558736681361395,0.21080339746990115,51760,1966,650,180,0.010877,0.00741752448699999,0.003469242894,0.8292235790458388,0.7528832018821906,0.8695951177234684,-0.2059473768831661,-0.328227270179522,-0.14996045817037393,-4.404016189692217,-7.0188716828820725,-3.2067817303186636,-224.00896183581975,-357.01280177426617,-163.11199035191575,0.8138395794695463,0.7318134179995984,0.8575289724983166,-0.22874338533865785,-0.3664685224459068,-0.16614135740114958,-4.891490183377991,-7.836629581254357,-3.55279702439323,-248.80418023285816,-398.6078118644129,-224.00896183581975,-0.48747399368577415,-0.8177578983722844,-0.34601529407456644,-24.79521839703836,-41.595010090146715,-17.59996409331467,0.8900838285403802,0.8555125188028337,0.9256759753089516,-0.12348968483099829,-0.16888996715016588,-0.08029162112178861,-0.2784702125284562,-0.38084820696234417,-0.18105823841592855,-42.84157115822403,-58.59203184036064,-27.855113602450544,0.879779831357441,0.8422654882875151,0.9185544205858877,-0.1366480161940828,-0.1872741005133535,-0.0886671247656327,-0.3081423534543371,-0.4223045725835257,-0.19994506514097873,-47.40651591605186,-64.96993424361935,-30.760779252458267,-0.02967214092588088,-0.04145636562118154,-0.01888682672505018,-4.564944757827829,-6.3779024032587,-2.90566565000772,0.8555125188028337,0.821942944409812,0.9256759753089516,-0.16888996715016588,-0.21662945926014385,-0.08029162112178861,-0.22549418405009655,-0.2892337773601834,-0.1072017118389228,-125.2745466944981,-160.68543186676857,-59.55650657717934,0.8422654882875151,-0.1872741005133535,-0.2500398407409658,0.8059829208346154,-0.240721080000647,-0.3213998109795393,0.9185544205858877,-0.0886671247656327,-0.11838430244537364,-138.9110226338699,-178.5554505441885,-65.76905691409647,-0.02454565669086922,-0.03216603361935588,-0.01118259060645082,-13.63647593937179,-17.870018677419935,-6.212550336917126,0.0366
51087200202,51087200202,Census Tract 2002.02; Henrico County; Virginia,2320,1895,704,Richmond city,Virginia,107923,0.8033989677738381,0.13383441694971154,51087,2320,1895,704,0.012606,0.00741752448699999,0.003469242894,0.7504055478852582,0.647115197878469,0.8071467741015743,-0.33261274895705656,-0.545319911011894,-0.238932040722195,-9.72756584697816,-15.94838249186097,-6.987787348398057,-419.2916313352655,-687.4302798215936,-301.197730534399,0.7291647070559718,0.6195548478458154,0.7900376107235589,-0.3714322571062651,-0.6140621019704514,-0.26576252374130166,-10.86287807674926,-17.958811109259663,-7.772469508336209,-468.2275033081577,-774.086685743951,-419.2916313352655,-1.1353122297711007,-2.010428617398693,-0.7846821599381517,-48.935871972892265,-86.65640592235746,-33.82250689388585,0.8364893759784662,0.7871908369224903,0.8883216685024992,-0.195472445576814,-0.2703399901216885,-0.12571834669502566,-1.2850779393373604,-1.7772732949695582,-0.826499476337992,-67.81413927901637,-93.78750896936982,-43.61474809171462,0.8216871067451758,0.7685781490981097,0.8778640845674495,-0.2170082648140215,-0.30110386454969207,-0.13912850244093383,-1.4266590513228707,-1.9795216284331951,-0.9146607272053052,-75.28543806453143,-104.46024424449578,-48.26705684460714,-0.14158111198551038,-0.2022483334636369,-0.0881612508673133,-7.47129878551506,-10.67273527512596,-4.652308752892522,0.7871908369224903,0.7403266637298395,0.8883216685024992,-0.2703399901216885,-0.35075507744365225,-0.12571834669502566,-1.4116984615662456,-1.8316210006180216,-0.6564933162131579,-200.52534965429624,-260.1734375877872,-93.25189150755084,0.7685781490981097,-0.30110386454969207,-1.5723454830530812,0.718399018670956,-0.3919840840679433,-2.0469162856301177,0.8778640845674495,-0.13912850244093383,-0.7265203078814672,-223.3445288427672,-290.7551542088235,-103.1989073695266,-0.16064702148683563,-0.2152952850120959,-0.07002699166830928,-22.81917918847097,-30.581716621036357,-9.94701586197575,0.0652
51760071004,51760071004,Census Tract 710.04; Richmond city; Virginia,952,515,299,Richmond city,Virginia,58876,0.6985720591511413,0.23294424770761848,51760,952,515,299,0.010877,0.00741752448699999,0.003469242894,0.7832142031313531,0.690479580828567,0.8333343761269991,-0.2767899203077777,-0.44826875082969486,-0.19999849837900033,-2.866133052954689,-4.641779881041411,-2.070965250858704,-301.06439631876987,-487.5819202774591,-217.53836668683869,0.7643083601335323,0.6653741493395213,0.8182786634839126,-0.30837244777132883,-0.502913813217184,-0.2220775692016562,-3.1931670929171245,-5.207624256137872,-2.299591909636507,-335.4167114408744,-547.0193546363311,-301.06439631876987,-0.3270340399624354,-0.5658443750964608,-0.22862665877780275,-34.35231512210456,-59.437434358871926,-24.01540533380281,0.8590453298780382,0.815768870571445,0.9041381275235296,-0.16408292463678684,-0.22583741066204371,-0.10602569403752472,-0.2931604129662988,-0.40349468855140735,-0.1894318760948669,-56.924352032291026,-78.3484832138655,-36.782888562110074,0.8460921959448197,0.7993258196154921,0.8950725990304746,-0.181904294582594,-0.25105429533233425,-0.11722781044038293,-0.3250011434049047,-0.4485486899962872,-0.2094462503999809,-63.1070181368747,-87.0968330089878,-40.669174834947746,-0.03184073043860591,-0.04505400144487981,-0.02001437430511402,-6.182666104583673,-8.748349795122293,-3.8862862728376735,0.815768870571445,0.7742533704031221,0.9041381275235296,-0.22583741066204371,-0.2915668671604759,-0.10602569403752472,-0.5008712025762488,-0.6466486086514511,-0.2351480063505783,-167.5154523666384,-216.2704376760706,-78.64481817745094,0.7993258196154921,-0.25105429533233425,-0.5567982135750417,0.7546948997328464,-0.32503876779078383,-0.7208839227744214,0.8950725990304746,-0.11722781044038293,-0.25999250619518144,-186.22013831941192,-241.0983019312446,-86.95401544989346,-0.05592701099879282,-0.07423531412297024,-0.02484449984460313,-18.70468595277352,-24.827864255173996,-8.30919727244252,0.931
51087201003,51087201003,Census Tract 2010.03; Henrico County; Virginia,4566,3394,1577,Richmond city,Virginia,133654,0.7490464643811012,0.16649410870772127,51087,4566,3394,1577,0.012606,0.00741752448699999,0.003469242894,0.7672414631319778,0.6692483111015002,0.8206205888792714,-0.3033706441227408,-0.49421370724734937,-0.2185899471102823,-17.461709691578257,-28.44644479859535,-12.581817891360949,-382.42903398112696,-623.0057993560085,-275.55448732722186,0.7471800565503993,0.642903828908648,0.8045566889705577,-0.3383654866496658,-0.5554425950418361,-0.24292049734806753,-19.475977692606165,-31.97071810624266,-13.982259935175428,-426.54353247056866,-700.1909353097385,-382.42903398112696,-2.014268001027908,-3.5242733076473094,-1.4004420438144791,-44.1144984894417,-77.18513595372995,-30.671091629752063,0.8481096553055085,0.8018812414257835,0.8964876176056366,-0.179092813935454,-0.24706745630057603,-0.11546437492447148,-2.108748106348257,-2.9091230360694023,-1.359548027764072,-62.131647211203806,-85.71370171094291,-40.05739622168745,0.83425190726243,0.7843701530078798,0.8867449522528793,-0.19867870998517323,-0.27490827661561207,-0.1277199802033076,-2.339364401320676,-3.236937848000792,-1.503853004920842,-68.9264702805149,-95.37235851504984,-44.30916337421456,-0.23061629497241887,-0.3278148119313897,-0.14430497715677015,-6.794823069311104,-9.658656804106943,-4.251767152527111,0.8018812414257835,0.7577277742341272,0.8964876176056366,-0.24706745630057603,-0.3197351793139024,-0.11546437492447148,-2.8900557864183627,-3.740081834061858,-1.3506371493527618,-183.2628907050325,-237.16435219162065,-85.64598283784159,0.7843701530078798,-0.27490827661561207,-3.2157220034705034,0.7369949755783872,-0.3568613533833236,-4.174362883470371,0.8867449522528793,-0.1277199802033076,-1.4939963091648474,-203.91388734752715,-264.70278271847627,-94.73660806371892,-0.3256662170521407,-0.4342810494085132,-0.14335915981208558,-20.650996642494658,-27.538430526855624,-9.090625225877336,0.5925
