geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06073003208,06073003208,Census Tract 32.08; San Diego County; California,4239,2675,850,San Diego city,California,1044,0.6180833395841706,0.17949459215300967,06073,4239,2675,850,0.009244,0.009493868073,0.003212018401,0.8093757944819425,0.7257380383694784,0.8540170851633144,-0.2355200227356322,-0.37790765693735473,-0.17093676153887383,-9.228926515222932,-14.808430955909838,-6.698211016917417,-217.7147090168184,-349.33783807289075,-158.01394236653496,0.792437890631389,0.7028422739245649,0.8406461242549774,-0.2619285521584943,-0.4227943268354525,-0.1895611853159377,-10.263753085753082,-16.567329300054485,-7.428014947939579,-242.12675361531217,-390.8310757266923,-217.7147090168184,-1.03482657053015,-1.7588983441446473,-0.729803931022162,-24.41204459849375,-41.49323765380154,-17.216417339517857,0.8767762945699666,0.8384139776439625,0.916473264012031,-0.14054178493782274,-0.19272820666720317,-0.09113930462337252,-1.207555988206871,-1.6559495111031566,-0.7830825053748504,-45.14227993296714,-61.904654620678755,-29.274112350461696,0.8653218681097424,0.8237669447485422,0.9085143260544052,-0.1556393486096174,-0.21393557531645507,-0.10069810824327752,-1.3372765081737676,-1.838166387157809,-0.8652131724673201,-49.991645165374486,-68.71650045449752,-32.344417662329725,-0.1297205199668967,-0.1822168760546521,-0.08213066709246974,-4.8493652324073535,-6.81184583381877,-3.0703053118680277,0.8384139776439625,0.801354644975498,0.916473264012031,-0.19272820666720317,-0.24788694527449293,-0.09113930462337252,-1.5552757428376598,-2.000395062136755,-0.735474854205369,-182.97361680443055,-235.34059554550063,-86.52645343592576,0.8237669447485422,-0.21393557531645507,-1.7264147089494126,0.7838035650306957,-0.27582986938932524,-2.2258885319888133,0.9085143260544052,-0.10069810824327752,-0.8126123716329979,-203.10761281757797,-261.86923905750746,-95.60145548623504,-0.17113896611175283,-0.22549346985205787,-0.07713751742762898,-20.133996013147392,-26.52864351200681,-9.07500205030929,0.8846
06073014200,06073014200,Census Tract 142; San Diego County; California,4869,3334,1754,San Diego city,California,0,NA,NA,06073,4869,3334,1754,0.009244,0.009493868073,0.003212018401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4029
06073003209,06073003209,Census Tract 32.09; San Diego County; California,3718,2368,991,San Diego city,California,9427,0.5037118395891425,0.2010722254579258,06073,3718,2368,991,0.009244,0.009493868073,0.003212018401,0.8480605647585778,0.7789578591935118,0.8842924662733103,-0.17916106650316374,-0.283766494166119,-0.1308475850917492,-6.157621093572004,-9.752825121162225,-4.497125774754667,-165.6164898755246,-262.3137472071604,-120.955507658813,0.8341987901448685,0.7597406426129972,0.873485133035239,-0.1987550351473635,-0.31623865291801695,-0.14483917605459348,-6.831049963946486,-10.868866979960686,-4.978005450942127,-183.72915449022287,-292.3310107574149,-165.6164898755246,-0.6734288703744822,-1.1160418587984609,-0.4808796761874597,-18.11266461469828,-30.01726355025446,-12.933826686053246,0.9026026499218764,0.8716772751664419,0.9342910544796448,-0.10790722815466323,-0.14721357145516453,-0.07033027363935541,-0.8207488057629628,-1.1197151945256911,-0.5349362511262764,-34.660000243368366,-47.285270039091685,-22.59021330769748,0.8934006510878764,0.8597878356111297,0.9279624646601042,-0.11931863804030109,-0.1630776321570178,-0.0776297943972139,-0.9075446691715272,-1.2403781853026858,-0.5904568408690443,-38.32536609677057,-52.38083552798504,-24.934832806969776,-0.08679586340856427,-0.12066299077699472,-0.05552058974276785,-3.665365853402208,-5.0955654888933575,-2.3446194992722913,0.8716772751664419,0.8415042187752285,0.9342910544796448,-0.14721357145516453,-0.188348171867106,-0.07033027363935541,-1.3850475899169363,-1.7720593212375608,-0.6616969824147996,-139.76262259504907,-178.81526954970343,-66.77063394700299,0.8597878356111297,-0.1630776321570178,-1.5343033876277457,0.8271074398996198,-0.20903277102834789,-1.9666687851170608,0.9279624646601042,-0.0776297943972139,-0.7303739633023919,-154.8237525355949,-198.4529551076751,-73.70070265412633,-0.14925579771080932,-0.19460946387949973,-0.06867698088759233,-15.061129940545843,-19.63768555797172,-6.930068707123343,0.6635
06073003115,06073003115,Census Tract 31.15; San Diego County; California,3114,2169,943,San Diego city,California,1930,0.514409644094928,0.176996540723889,06073,3114,2169,943,0.009244,0.009493868073,0.003212018401,0.8443651107918103,0.773818723389462,0.8814157183603,-0.18432179067920249,-0.29229232864749544,-0.13453842400303762,-5.3058531512820375,-8.413873190658332,-3.872798318281424,-170.38706330385477,-270.1950286017448,-124.36731914840796,0.8302011066066739,0.7542288787158216,0.8703598930798905,-0.2045274235869841,-0.3258574793670558,-0.14895000097185063,-5.887488782328983,-9.380073443283864,-4.287647321175514,-189.06515036380807,-301.2226539269064,-170.38706330385477,-0.5816356310469457,-0.9662002526255318,-0.4148490028940901,-18.6780870599533,-31.027625325161587,-13.32206174997078,0.9001550574489904,0.8685108199542675,0.9326098747610329,-0.11091971513659755,-0.15139613350200545,-0.07225971658967793,-0.7727630041677198,-1.0547568644610177,-0.5034239008221493,-35.62761660524296,-48.62871666486941,-23.20995393370905,0.8907361094044964,0.8563528681066999,0.9261258588679624,-0.1226669598794554,-0.16774292145583378,-0.07976684856023422,-0.8546045066184332,-1.1686427769170362,-0.5557250976572331,-39.40085323275395,-53.87933503536358,-25.62125853652527,-0.08184150245071342,-0.11388591245601876,-0.05230119683508383,-3.773236627510992,-5.25061837049418,-2.411304602816221,0.8685108199542675,0.8376650453727604,0.9326098747610329,-0.15139613350200545,-0.19379459071853788,-0.07225971658967793,-1.355406827891206,-1.7349882417228877,-0.6469208359659697,-143.73349182303352,-183.98602775428287,-68.60242162947718,0.8563528681066999,-0.16774292145583378,-1.5017550039918537,0.8229575475853379,-0.2151295081187689,-1.9259937320737024,0.9261258588679624,-0.07976684856023422,-0.7141300684305331,-159.25291664812866,-204.24111686889745,-75.72959368298336,-0.14634817610064754,-0.19100549035081515,-0.06720923246456334,-15.51942482509518,-20.255089114614545,-7.127172053506186,0.9067
06073003103,06073003103,Census Tract 31.03; San Diego County; California,4142,2467,1038,San Diego city,California,0,NA,NA,06073,4142,2467,1038,0.009244,0.009493868073,0.003212018401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6618
06073021304,06073021304,Census Tract 213.04; San Diego County; California,1960,1395,893,San Diego city,California,844702,0.7684461588610977,0.14045999506320772,06073,1960,1395,893,0.009244,0.009493868073,0.003212018401,0.7611894111871593,0.6612629185550023,0.8157858457053137,-0.3137334614789098,-0.5122577902677637,-0.22581190304352255,-5.684298151105643,-9.281209585941008,-4.091314254199273,-290.0152117911042,-473.5311013235208,-208.74052317343228,0.7406994327630071,0.6344707225936506,0.7993441159064384,-0.3500752879879122,-0.5761168551830156,-0.25102565978861596,-6.342748085834111,-10.43822345025112,-4.548143150208493,-323.6095962160261,-532.5624209311796,-290.0152117911042,-0.658449934728468,-1.1570138643101124,-0.4568288960092204,-33.59438442492184,-59.0313196076588,-23.307596735164307,0.8439436921764031,0.7966066885076338,0.8935644178711843,-0.1849131752156963,-0.25532463438563896,-0.11911349646440302,-0.8285526073253147,-1.144049856306001,-0.5337196657192999,-59.39445213801539,-82.01074238752697,-38.2594742451111,0.8297453336113387,0.7786967164261568,0.8835648965715214,-0.20518906162165937,-0.2841970165092243,-0.13177877921619494,-0.9194041030497064,-1.2734202349190165,-0.5904698298667097,-65.90710416126927,-91.28460465369294,-42.32758637037345,-0.09085149572439176,-0.12937037861301515,-0.05675016414740985,-6.5126520232538905,-9.27386226616596,-4.068112125262354,0.7966066885076338,0.7514704589027337,0.8935644178711843,-0.25532463438563896,-0.3307242994756693,-0.11911349646440302,-2.1646484264172847,-2.803888610907311,-1.0098471042840873,-242.4018394644216,-313.9852867757347,-113.08478211467944,0.7786967164261568,-0.2841970165092243,-2.409429180460549,0.7303030324137634,-0.36929460185157226,-3.1308885674345506,0.8835648965715214,-0.13177877921619494,-1.1172236778166973,-269.81289814787783,-350.6034230049889,-125.1090344699549,-0.24478075404326427,-0.32699995652723945,-0.10737657353261,-27.411058683456243,-36.61813622925414,-12.024252355275474,0.2595
06073013308,06073013308,Census Tract 133.08; San Diego County; California,2793,1626,579,San Diego city,California,0,NA,NA,06073,2793,1626,579,0.009244,0.009493868073,0.003212018401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8034
06073010001,06073010001,Census Tract 100.01; San Diego County; California,2587,1867,785,San Diego city,California,0,NA,NA,06073,2587,1867,785,0.009244,0.009493868073,0.003212018401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.746
06073003105,06073003105,Census Tract 31.05; San Diego County; California,3044,2015,861,San Diego city,California,0,NA,NA,06073,3044,2015,861,0.009244,0.009493868073,0.003212018401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5339
06073013317,06073013317,Census Tract 133.17; San Diego County; California,10988,7397,1817,San Diego city,California,282406,0.5937881454765566,0.2631798239057049,06073,10988,7397,1817,0.009244,0.009493868073,0.003212018401,0.8174429458232689,0.7367302913454958,0.8603603586913048,-0.22332696747767872,-0.3573488313799244,-0.16230366717627628,-22.684006147151923,-36.29701857886892,-16.48568207195995,-206.44344873636624,-330.3332597276021,-150.0335099377498,0.8011303695589687,0.7145611153948028,0.8475170250776061,-0.2482362896197673,-0.39946042186676933,-0.17991730007834503,-25.21412251856148,-40.57442219142374,-18.27475287490335,-229.4696261245129,-369.2612139736417,-206.44344873636624,-2.530116371409555,-4.277403612554821,-1.7890708029433997,-23.02617738814666,-38.927954246039505,-16.282042254672366,0.882199877821159,0.8453720313415083,0.9202295356071032,-0.13352996882042367,-0.18291114790385823,-0.08668539892090056,-3.1725786031767544,-4.345840856914221,-2.059584408307195,-42.89007169361572,-58.75139728152253,-27.84350964319582,0.8712116868589618,0.8312902042105412,0.9126111804888468,-0.1478266592191473,-0.20294933698837328,-0.09575690215009498,-3.512257960971195,-4.821934205078165,-2.27511697599839,-47.482194957025754,-65.1877004877405,-30.75729317288616,-0.3396793577944406,-0.4760933481639435,-0.21553256769119455,-4.592123263410039,-6.436303206217974,-2.9137835296903414,0.8453720313415083,0.8097199439919367,0.9202295356071032,-0.18291114790385823,-0.234994898445972,-0.08668539892090056,-3.1552828363281606,-4.053746194195823,-1.4953541897793086,-173.65343072802204,-223.1010563674091,-82.29797412104065,0.8312902042105412,-0.20294933698837328,-3.50094877749158,0.7928085407076406,-0.26133858132686816,-4.50818416253362,0.9126111804888468,-0.09575690215009498,-1.651840870699476,-192.6774230870435,-248.1114013502268,-90.91033960921716,-0.34566594116341953,-0.45443796833779704,-0.1564866809201675,-19.02399235902144,-25.010344982817667,-8.612365488176525,0.3751
06073010017,06073010017,Census Tract 100.17; San Diego County; California,4064,2307,700,San Diego city,California,0,NA,NA,06073,4064,2307,700,0.009244,0.009493868073,0.003212018401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6232
06073013425,06073013425,Census Tract 134.25; San Diego County; California,1371,1018,557,San Diego city,California,88338,0.629783211403249,0.21873681132887507,06073,1371,1018,557,0.009244,0.009493868073,0.003212018401,0.8055193345171168,0.7205031433006133,0.8509790510447321,-0.2414351302932638,-0.3879189970206322,-0.1751170593122327,-3.0598339182148058,-4.9163007187969106,-2.219350254003005,-223.18263444309304,-358.5923208458724,-161.87820962822792,0.7882855506211625,0.6972675719669372,0.83735719409256,-0.26857583424180276,-0.43416966485201414,-0.19423348489134937,-3.403802281083509,-5.502459667573958,-2.4616227323741535,-248.2715011731225,-401.3464381892018,-223.18263444309304,-0.34396836286870336,-0.5861589487770473,-0.2422724783711487,-25.088866730029423,-42.7541173433295,-17.67122380533543,0.8741763592438554,0.835083637391339,0.91466982451931,-0.14393393212438216,-0.1974848448998858,-0.09329068609597337,-0.470640170405013,-0.6457428049403314,-0.3050451255890606,-46.23184385118006,-63.432495573706426,-29.965140038218134,0.8624997209478245,0.8201682850839849,0.9065479640069596,-0.15942066497259005,-0.21926197121557855,-0.1030855946992374,-0.5212792273606646,-0.7169504089352822,-0.3370728579389143,-51.20621093916155,-70.42734861839708,-33.111282705197866,-0.05063905695565157,-0.07120760399495074,-0.03202773234985368,-4.9743670879814905,-6.994853044690642,-3.146142666979733,0.835083637391339,0.7973570416315359,0.91466982451931,-0.1974848448998858,-0.2541433106978277,-0.09329068609597337,-1.0443165505902852,-1.3439313063141485,-0.4933290326927984,-187.48950638963828,-241.28030634006257,-88.56894662348265,0.8201682850839849,-0.21926197121557855,-1.1594758350776708,0.7795035857837227,-0.28286773561738965,-1.4958284929812755,0.9065479640069596,-0.1030855946992374,-0.5451253372198286,-208.16442281466263,-268.5508964059741,-97.8681036301308,-0.11515928448738566,-0.15189718666712704,-0.05179630452703021,-20.674916425024357,-27.2705900659115,-9.299157006648151,0.1653
06073013320,06073013320,Census Tract 133.20; San Diego County; California,4127,2737,647,San Diego city,California,200359,0.7227707565228225,0.2256455590916892,06073,4127,2737,647,0.009244,0.009493868073,0.003212018401,0.7755153955835853,0.680218016405113,0.8272146732887898,-0.28946505213798773,-0.4701168976454109,-0.20887604184323855,-11.043088265483606,-17.934954003769654,-7.968618489807048,-267.58149419635583,-434.57606018341784,-193.0850130798897,0.7560481695384904,0.6545049623146542,0.8116710428294933,-0.3226670472734873,-0.5278722967408895,-0.23202621164602605,-12.309743981478972,-20.138321786197373,-8.851797189981355,-298.27341849961164,-487.96515110727825,-267.58149419635583,-1.2666557159953662,-2.203367782427719,-0.8831787001743061,-30.691924303255785,-53.38909092386041,-21.400016965696786,0.8537850079063402,0.8090810322891044,0.9004621678180409,-0.17125504751156226,-0.2359701440172627,-0.11054082641045838,-1.5055535339156585,-2.074482997061976,-0.9717969441629848,-55.00743638712672,-75.7940444670068,-35.50591684921392,0.8403948395689433,0.7921204433764226,0.8910704016521954,-0.1899168734935612,-0.2624342779710221,-0.12224578231510176,-1.669615139484514,-2.307136988725549,-1.074698657032925,-61.00164923217077,-84.2943729896072,-39.26557022407472,-0.16406160556885552,-0.23265399166357303,-0.10290171286994032,-5.9942128450440455,-8.500328522600404,-3.759653374860808,0.8090810322891044,0.7662860864836946,0.9004621678180409,-0.2359701440172627,-0.30499563758068904,-0.11054082641045838,-1.4494543124539565,-1.8734456598824336,-0.6790006346359719,-224.02694164667025,-289.55883460315823,-104.9460022621286,0.7921204433764226,-0.2624342779710221,-1.612011119139761,0.7461566847085042,-0.3402010871090206,-2.0896962828298316,0.8910704016521954,-0.12224578231510176,-0.7508987083678234,-249.15164128898937,-322.9824239304222,-116.05853297802524,-0.16255680668580474,-0.21625062294739772,-0.07189807373185142,-25.12469964231913,-33.42358932726395,-11.112530715896664,0.2353
06073010003,06073010003,Census Tract 100.03; San Diego County; California,3411,2328,1341,San Diego city,California,0,NA,NA,06073,3411,2328,1341,0.009244,0.009493868073,0.003212018401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5125
06073010015,06073010015,Census Tract 100.15; San Diego County; California,3263,2113,540,San Diego city,California,194966,0.6022540668763675,0.29637726542115955,06073,3263,2113,540,0.009244,0.009493868073,0.003212018401,0.8146227733653651,0.7328811504062432,0.85814464624989,-0.22756204797566051,-0.364477718448196,-0.165304712171801,-6.8639931937621,-10.993804111720513,-4.986114465648528,-210.35835714870055,-336.9232029335124,-152.8076759316129,0.7980906109485162,0.7104555430738407,0.8451164342012287,-0.2529905580664809,-0.40754760765666326,-0.1832689077276804,-7.6309977173352515,-12.292928587936451,-5.527971586042153,-233.86447187665496,-376.7370085178195,-210.35835714870055,-0.7670045235731511,-1.2991244762159404,-0.5418571203936251,-23.50611472795437,-39.81380558430709,-16.60610237185489,0.8803061740703094,0.8429408919789257,0.9189188779598738,-0.13596840446575206,-0.18632280094082904,-0.0882353426236464,-0.9228168651293548,-1.2645718962573078,-0.598852818737587,-43.67330170986062,-59.84722651478031,-28.341354412569192,0.8691547792764874,0.8286608758756184,0.9111814946160952,-0.1505430607335927,-0.2067662769083109,-0.09747619536690244,-1.0217349826160855,-1.4033216630048524,-0.6615704390050329,-48.35470812191602,-66.4137086135756,-31.309533317796163,-0.09891811748673064,-0.13874976674754458,-0.06271762026744587,-4.681406412055401,-6.566482098795294,-2.96817890522697,0.8429408919789257,0.8067950989645117,0.9189188779598738,-0.18632280094082904,-0.23947208068499523,-0.0882353426236464,-0.9552190092069984,-1.2276988242426845,-0.4523551392122204,-176.8924091124071,-227.3516341190156,-83.76947022448525,0.8286608758756184,-0.2067662769083109,-1.0600263476529606,0.7896589762613848,-0.26636944562381604,-1.3655932427325543,0.9111814946160952,-0.09747619536690244,-0.49973011509852655,-196.30117549128897,-252.8876375430656,-92.54261390713457,-0.10480733844596224,-0.13789441848987005,-0.04737497588630618,-19.408766378881896,-25.53600342405001,-8.773143682649293,0.7373
06073010016,06073010016,Census Tract 100.16; San Diego County; California,3072,2030,547,San Diego city,California,329677,0.6741969661795306,0.27707938563475,06073,3072,2030,547,0.009244,0.009493868073,0.003212018401,0.7910463991626642,0.7009724519331627,0.8395444587172247,-0.26414834965245615,-0.4265895859989507,-0.19112214918069023,-7.501170721343399,-12.114106776497051,-5.427404227664796,-244.17873441873044,-394.3394132974301,-176.67331470263005,0.7727200012633116,0.676505054363235,0.8249888319004246,-0.2941298249884961,-0.4781855561171775,-0.21213762093775723,-8.352571705938917,-13.579306846455363,-6.024192515938185,-271.89361021936577,-442.0347280747188,-244.17873441873044,-0.8514009845955179,-1.4652000699583123,-0.5967882882733893,-27.71487580063535,-47.695314777288814,-19.426702092232723,0.8643767623012243,0.8225613481362635,0.90785605402943,-0.15690291966862563,-0.2157147941193348,-0.10149620698303212,-1.0230693822468884,-1.4065461728008368,-0.661795599456244,-50.39750651462504,-69.28798880792299,-32.60076844612039,0.8518701315540582,0.8066499814253874,0.8991221431846157,-0.1738878532760738,-0.23969506356766332,-0.11219594309854648,-1.1338178983992686,-1.5629070582606448,-0.7315621305126631,-55.853098443313726,-76.99049548081993,-36.03754337500803,-0.11074851615238024,-0.15636088545980795,-0.06976653105641906,-5.455591928688682,-7.702506672896945,-3.4367749288876386,0.8225613481362635,0.782362479660395,0.90785605402943,-0.2157147941193348,-0.27817990509217205,-0.10149620698303212,-1.1202383848295363,-1.444628815769094,-0.5270846046567241,-204.79677967633205,-264.1003319504742,-96.35915990068084,0.8066499814253874,-0.23969506356766332,-1.244771421259627,0.7633941295756055,-0.30993933704458937,-1.6095601775643238,0.8991221431846157,-0.11219594309854648,-0.582649894710568,-227.5633311260744,-294.25231765344125,-106.51734821034152,-0.12453303643009073,-0.16493136179522994,-0.05556529005384392,-22.76655144974236,-30.15198570296708,-10.15818830966068,-999
06073010004,06073010004,Census Tract 100.04; San Diego County; California,3076,2077,921,San Diego city,California,0,NA,NA,06073,3076,2077,921,0.009244,0.009493868073,0.003212018401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6248
06073014102,06073014102,Census Tract 141.02; San Diego County; California,2052,1445,493,San Diego city,California,0,NA,NA,06073,2052,1445,493,0.009244,0.009493868073,0.003212018401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.662
