geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
36029004401,36029004401,Census Tract 44.01; Erie County; New York,2965,1529,560,Buffalo city,New York,54812,0.6150439140140642,0.1782731154809226,36029,2965,1529,560,0.013718,0.00825263846,0.002817342485,0.8103806541124601,0.7271041868025346,0.8548080874123842,-0.23398799678308413,-0.375318720687793,-0.16985322755559165,-9.51719736271558,-15.265664853821605,-6.908588096676553,-320.9847339870348,-514.8622210395145,-233.00465756076065,0.793520171680528,0.7042977645532111,0.8415026435794972,-0.26020740957622557,-0.41985400256718824,-0.1883503963175957,-10.583642350140154,-17.077087119397483,-7.660939534270367,-356.95252445666625,-575.955720721669,-320.9847339870348,-1.066444987424573,-1.81142226557588,-0.7523514375938136,-35.96779046963147,-61.09349968215446,-25.374416107717153,0.877452977470847,0.8392813139742711,0.9169423481622656,-0.13966221059774628,-0.191495608623375,-0.09058110578511114,-0.6016252313035871,-0.8249088235004516,-0.3901977384323429,-39.34762794660478,-53.95087138655668,-25.519799766667287,0.8660565232513157,0.8247043956490319,0.9090258506687492,-0.1546590472476773,-0.2125556808909849,-0.100078726324805,-0.6662273543812699,-0.9156296476592776,-0.4311107966574088,-43.57275045005035,-59.88421502022744,-28.195604751956104,-0.06460212307768276,-0.09072082415882587,-0.04091305822506597,-4.2251225034455695,-5.9333436336707575,-2.675804985288814,0.8392813139742711,0.802396429168065,0.9169423481622656,-0.191495608623375,-0.24626676247402168,-0.09058110578511114,-0.8849926538019683,-1.1381163110311658,-0.4186185457168605,-158.0344024646372,-203.2350555412796,-74.75331173515367,0.8247043956490319,-0.2125556808909849,-0.98232130472696,0.7849245018697536,-0.27400787925197795,-1.2663212590884292,0.9090258506687492,-0.100078726324805,-0.462511585701704,-175.41451870124286,-226.12879626579095,-82.59135458959001,-0.09732865092499166,-0.12820494805726337,-0.04389303998484351,-17.380116236605655,-22.89374072451131,-7.838042854436341,0.6693
36029002502,36029002502,Census Tract 25.02; Erie County; New York,1187,973,428,Buffalo city,New York,58425,0.5262662292098101,0.25525209546818856,36029,1187,973,428,0.013718,0.00825263846,0.002817342485,0.840288178169874,0.7681625226124446,0.8782382953275376,-0.1900679147694,-0.3018078473798737,-0.13864312831752748,-3.094926414255468,-4.914417459773886,-2.257562937466432,-260.73516548066283,-414.02000503571065,-190.19064342598415,0.8257927752126506,0.7481667894910121,0.8669091912658664,-0.21095755499009924,-0.33660035976779107,-0.15352335639652584,-3.435077982613413,-5.480953193794639,-2.4998616494174315,-289.39157393541814,-461.74837352945576,-260.73516548066283,-0.3401515683579448,-0.5665357340207535,-0.2422987119509994,-28.65640845475525,-47.72836849374503,-20.412696878769957,0.8974500967610631,0.8650148130576295,0.9307501247162332,-0.11426808421888188,-0.15604956690305538,-0.07440221972022788,-0.3132401554839798,-0.4277746575875784,-0.20395688816200805,-32.1932328349414,-43.96450746018277,-20.96165345961028,0.8877922297029693,0.8525618577875447,0.924094559498182,-0.12638967378051086,-0.17293541913201138,-0.08214033912615787,-0.34646875667173144,-0.47406340928788626,-0.22516919553931664,-35.60829976071238,-48.72183034818975,-23.141746715243233,-0.03322860118775161,-0.04628875170030783,-0.02121230737730861,-3.415066925770978,-4.757322888006971,-2.180093255632951,0.8650148130576295,0.8334304753347278,0.9307501247162332,-0.15604956690305538,-0.1998601318224816,-0.07440221972022788,-0.5511872414059331,-0.7059318196935213,-0.26279825734823986,-128.7820657490498,-164.93734104988815,-61.401461997252305,0.8525618577875447,-0.17293541913201138,-0.6108302541587243,0.8183824633817696,-0.2219225664584007,-0.7838591906373035,0.924094559498182,-0.08214033912615787,-0.2901302953261085,-142.71734910250566,-183.1446707096503,-67.78745217899731,-0.05964301275279116,-0.07792737094378221,-0.02733203797786865,-13.935283353455878,-18.2073296597622,-6.3859901817450115,0.8593
36029004003,36029004003,Census Tract 40.03; Erie County; New York,1785,1155,400,Buffalo city,New York,49365,0.6003368069159215,0.22992261907285771,36029,1785,1155,400,0.013718,0.00825263846,0.002817342485,0.8152605986536932,0.7337510922687059,0.8586459337964591,-0.2266016555336811,-0.36285998145239073,-0.16462439364098666,-5.548710896440702,-8.885218107631554,-4.031096616061193,-310.8521510611037,-497.7713225563896,-225.83174319670547,0.7987780070607765,0.7113832526427255,0.8456594948483867,-0.2519122849659444,-0.4057120353692457,-0.18250904305081345,-6.168482914415643,-9.934520496633631,-4.4690314088393395,-345.57327251628254,-556.5557701195312,-310.8521510611037,-0.6197720179749409,-1.0493023890020794,-0.4379347927781465,-34.72112145517876,-58.7844475631417,-24.53416206040036,0.8807346809343866,0.8434908540446664,0.9192155363225883,-0.13541571786304907,-0.18554930999529937,-0.08788413651122312,-0.4406468856085545,-0.6037831269995818,-0.2859776668409529,-38.15124550723416,-52.2755954112192,-24.759971155060857,0.8696201771680743,0.8292556051226725,0.911505076357218,-0.14992732028885158,-0.2059008028677348,-0.09708659440103976,-0.4878680835243415,-0.6700075069551853,-0.31592274613516436,-42.2396609111984,-58.009307961487906,-27.352618713001245,-0.04722119791578705,-0.06622437995560349,-0.02994507929421147,-4.088415403964246,-5.7337125502687005,-2.592647557940387,0.8434908540446664,0.8074565558933731,0.9192155363225883,-0.18554930999529937,-0.2384567227813218,-0.08788413651122312,-0.612508548757468,-0.7871588485882777,-0.290110401998564,-153.127137189367,-196.78971214706945,-72.527600499641,0.8292556051226725,-0.2059008028677348,-0.6796899538764585,0.7903711539743381,-0.2652283613484054,-0.875533510218651,0.911505076357218,-0.09708659440103976,-0.3204882251617765,-169.92248846911465,-218.88337755466276,-80.12205629044412,-0.06718140511899051,-0.08837466163037333,-0.03037782316321247,-16.795351279747628,-22.093665407593335,-7.594455790803118,0.9813
36029001000,36029001000,Census Tract 10; Erie County; New York,4201,2591,1364,Buffalo city,New York,90536,0.6794578432060796,0.20765561063247767,36029,4201,2591,1364,0.013718,0.00825263846,0.002817342485,0.7893493748379102,0.6986943640037916,0.8382002319656868,-0.2668661455586077,-0.4312409710443483,-0.1930323589327481,-15.37931396583129,-24.852123054943537,-11.12432319722548,-366.086978477298,-591.576364078637,-264.8017899839438,0.7708967172188169,0.6740870191679234,0.8235359349814603,-0.2971906322389394,-0.48348799422717814,-0.2142760959453607,-17.12689345191889,-27.863083368500213,-12.348585273033702,-407.68610930537704,-663.248830480843,-366.086978477298,-1.7475794860875986,-3.0109603135566765,-1.2242620758082232,-41.59913082807899,-71.67246640220606,-29.142158433902004,0.8632232860672714,0.8210905574864713,0.907052322219103,-0.15844882331182797,-0.2178924612910026,-0.10247223396496084,-1.1566343227836131,-1.5905570905313275,-0.7480200891295536,-44.64046016146713,-61.38776883563595,-28.869937828234416,0.8506197497235585,0.8050635491917748,0.8982465823791415,-0.17561342812107095,-0.2421379666287552,-0.11328004984037822,-1.281931378605328,-1.7675428393726986,-0.8269142742332951,-49.4763171981987,-68.21855806147042,-31.914869711821503,-0.1252970558217148,-0.17698574884137108,-0.07889418510374147,-4.8358570367315625,-6.83078922583447,-3.0449318835870884,0.8210905574864713,0.7806051335776838,0.907052322219103,-0.2178924612910026,-0.28105742197310646,-0.10247223396496084,-2.4527280312488737,-3.1637506556196167,-1.153488831974247,-179.8187706194189,-231.94652900437072,-84.56662991013539,0.8050635491917748,-0.2421379666287552,-2.725649958980366,0.7615081283401437,-0.3131836191685782,-3.525382370328308,0.8982465823791415,-0.11328004984037822,-1.2751480798305077,-199.82770960266612,-258.4591180592601,-93.4859296063422,-0.27292192773149226,-0.3616317147086914,-0.12165924785626105,-20.008938983247234,-26.512589054889396,-8.91929969620682,0.6322
36029016400,36029016400,Census Tract 164; Erie County; New York,2508,1461,658,Buffalo city,New York,96525,0.5224368851461204,0.2725256700013841,36029,2508,1461,658,0.013718,0.00825263846,0.002817342485,0.8416027561542984,0.7699847818674076,0.8792632594444754,-0.18820903649305695,-0.2987269664924382,-0.13731580304152244,-6.4752837190302825,-10.277624808068914,-4.724315050798001,-258.18515626117556,-409.79365263432675,-188.3698186123605,0.8272139772432768,0.750119328116551,0.8680221726916099,-0.2088770590319803,-0.33312122820627194,-0.15204430423608442,-7.186361743468171,-11.460950577402365,-5.2310453639006,-286.5375495800706,-456.9757008533638,-258.18515626117556,-0.7110780244378887,-1.1833257693334502,-0.5067303131025991,-28.35239331889509,-47.18204821903709,-20.204557938700123,0.8983228332479768,0.8661423838341535,0.9313503659402418,-0.11318555310945304,-0.1545445860451936,-0.07370978374014295,-0.46588728496415294,-0.6361267460422105,-0.303399595430541,-31.888246746348592,-43.54050280918621,-20.766570529126696,0.8887419548974899,0.8537844092374127,0.9247501245834382,-0.12518599407782316,-0.1712558687891535,-0.08137319846316189,-0.5152827484975604,-0.704912681455036,-0.33494326315825057,-35.26918196424096,-48.24864349452677,-22.92561691706027,-0.04939546353340746,-0.06878593541282552,-0.03154366772770956,-3.380935217892365,-4.708140685340556,-2.159046387933577,0.8661423838341535,0.83479577692118,0.9313503659402418,-0.1545445860451936,-0.1978977705039568,-0.07370978374014295,-0.8392135912345243,-1.0746316188220584,-0.4002615290812986,-127.5400594581344,-163.31787520092072,-60.83001961721863,0.8537844092374127,-0.1712558687891535,-0.9299598021797136,0.8198572995218467,-0.2197244576381954,-1.1931556833876087,0.9247501245834382,-0.08137319846316189,-0.4418756804106992,-141.3312769270082,-181.3306509707612,-67.15435872503026,-0.09074621094518942,-0.11852406456555031,-0.0416141513294006,-13.791217468873771,-18.012775769840474,-6.324339107811642,0.911
36029007104,36029007104,Census Tract 71.04; Erie County; New York,2128,1290,513,Buffalo city,New York,29314,0.5714939027140689,0.21777045963550132,36029,2128,1290,513,0.013718,0.00825263846,0.002817342485,0.824916413187183,0.7469636503994292,0.8662226463121457,-0.21224403347286597,-0.33875323044871436,-0.15443760822624258,-6.19580744971269,-9.888851782948745,-4.508327833330084,-291.15636511807753,-464.70168152954625,-211.85751096475957,0.8091908051501426,0.7254866329788777,0.8538714386776614,-0.23580247530673976,-0.37838514804050793,-0.1711364904635281,-6.883523222116717,-11.045782916624296,-4.995800000508228,-323.47383562578557,-519.0687460819687,-291.15636511807753,-0.6877157724040277,-1.1569311336755508,-0.48747216717814457,-32.317470507708066,-54.3670645524225,-22.9075266531083,0.8872062883700121,0.8518078157710182,0.9236899850487345,-0.12713357998985111,-0.1739737314981607,-0.08261431452809287,-0.46205069866646387,-0.6322852246806385,-0.3002511354640019,-35.81788361755534,-49.014358502375075,-23.275281818914877,0.8766516862110336,0.8382542860675614,0.9163868708156384,-0.1407039029629758,-0.19295542727401255,-0.0912421727626249,-0.5113702978735527,-0.7012717646318202,-0.3316079801747303,-39.64110836229091,-54.36215229704032,-25.706044974785293,-0.04931959920708884,-0.06898653995118165,-0.03135684471072841,-3.823224744735569,-5.347793794665244,-2.43076315587042,0.8518078157710182,0.8174730882846523,0.9236899850487345,-0.1739737314981607,-0.2232818600773192,-0.08261431452809287,-0.7365358037944059,-0.945286871003839,-0.34975625361301194,-143.57423075914343,-184.2664465894423,-68.17860694210759,0.8382542860675614,-0.19295542727401255,-0.8168967780360586,0.801162864663929,-0.2481856612506359,-1.0507196915611126,0.9163868708156384,-0.0912421727626249,-0.3862831846908938,-159.23913801872487,-204.81865332575293,-75.29886641148026,-0.08036097424165278,-0.10543282055727354,-0.03652693107788185,-15.66490725958144,-20.552206736310634,-7.120259469372681,0.9839
36029000200,36029000200,Census Tract 2; Erie County; New York,2639,2075,1038,Buffalo city,New York,63688,0.5865655471875391,0.23564114386340856,36029,2639,2075,1038,0.013718,0.00825263846,0.002817342485,0.8198566582550939,0.74003011573309,0.8622551886896828,-0.21972541166928655,-0.35129635772914214,-0.15974947221789393,-7.954455847620001,-12.717561185831574,-5.783218762836697,-301.4193197279273,-481.9083435328373,-219.1443259885069,0.8037328532367396,0.718082483975834,0.8495704497019099,-0.2441945056406073,-0.39259767828239295,-0.17706542212111023,-8.840281142689149,-14.21274341483889,-6.410087352674853,-334.9860228377851,-538.5654950677866,-301.4193197279273,-0.8858252950691474,-1.495182229007316,-0.6268685898381561,-33.566703109857805,-56.65715153494945,-23.754020077232138,0.8838186881306359,0.8474516703336057,0.9213491849398572,-0.13145378506885735,-0.18000829428578802,-0.08536482839052711,-0.7684769419887422,-1.0523259064232464,-0.4990415623299349,-37.035033348855045,-50.714501514373325,-24.050195774936626,0.8729703601506463,0.8335399777289674,0.9138326728000408,-0.14551426445616375,-0.19970250584088783,-0.09429223726039158,-0.8506743028086917,-1.167457984687975,-0.5512310665317575,-40.99635194258755,-56.263035406649394,-26.56535260394012,-0.08219736081994955,-0.11513207826472847,-0.05218950420182261,-3.961318593732509,-5.548533892276072,-2.5151568290034994,0.8474516703336057,0.8122236204518913,0.9213491849398572,-0.18000829428578802,-0.2311880310051027,-0.08536482839052711,-1.5419940206984843,-1.9804118631386296,-0.7312554984114286,-148.55433725418925,-190.7911236164383,-70.4485065906964,0.8335399777289674,-0.19970250584088783,-1.7106993383107991,0.7955054817345595,-0.2570623621845453,-2.202057560780368,0.9138326728000408,-0.09429223726039158,-0.8077298139549456,-164.80725802608856,-212.1442736782628,-77.81597436945526,-0.16870531761231478,-0.22164569764173803,-0.07647431554351702,-16.252920771899305,-21.353150061824472,-7.367467778758866,0.5922
36029001900,36029001900,Census Tract 19; Erie County; New York,2210,1641,622,Buffalo city,New York,60495,0.6110987743286271,0.24832128348134008,36029,2210,1641,622,0.013718,0.00825263846,0.002817342485,0.8116868112528516,0.728881267933417,0.8558358920417373,-0.23200227740116167,-0.37196556420674753,-0.16844830802122068,-7.0335620034699895,-11.27679817763184,-5.106810295651583,-318.2607241389136,-510.2623609788162,-231.07738894351053,0.7949271648907491,0.7061914709015229,0.8426156975316133,-0.2579768866465082,-0.4160465556506957,-0.18678064380883672,-7.821028517547126,-12.613191897419895,-5.662587686610864,-353.8926931016799,-570.7326650416243,-318.2607241389136,-0.7874665140771366,-1.3363937197880578,-0.5557773909592818,-35.631968962766365,-60.47030406280805,-25.148298233451666,0.8783320830890715,0.8404084449167032,0.91755157212349,-0.1385215447021194,-0.189897609964063,-0.08985699592416319,-0.6404209807154336,-0.8779458377411625,-0.41543216672644306,-39.02626329771076,-53.5006604351714,-25.315793219161677,0.8670110275189196,0.8259227874350038,0.9096902333281038,-0.15338786735117785,-0.21076693271245436,-0.0992752954393032,-0.709151840965481,-0.9744301223348156,-0.458975404892956,-43.214615537201766,-59.38026339639339,-27.96925075520756,-0.06873086025004738,-0.096484284593653,-0.04354323816651295,-4.188352239491004,-5.879602961221998,-2.6534575360458836,0.8404084449167032,0.8037506732673797,0.91755157212349,-0.189897609964063,-0.24416692048895497,-0.08985699592416319,-0.9747712306988364,-1.2533432602232588,-0.46124864088849127,-156.71563194515053,-201.50213186869112,-74.15573004638124,0.8259227874350038,-0.21076693271245436,-1.0818964094893984,0.7863818562303879,-0.27164683680981055,-1.3944015487222594,0.9096902333281038,-0.0992752954393032,-0.5095941014300993,-173.93832949990326,-224.18031329939865,-81.92831212702562,-0.10712517879056203,-0.1410582884990006,-0.04834546054160804,-17.22269755475274,-22.67818143070749,-7.77258208064438,0.3512
36029980500,36029980500,Census Tract 9805; Erie County; New York,194,20,17,Buffalo city,New York,61202,0.6589634048021971,0.20576045976256568,36029,194,20,17,0.013718,0.00825263846,0.002817342485,0.7959809620243686,0.7076109348670103,0.8434490151407202,-0.25631145430509106,-0.4132059734039325,-0.1856081186284401,-0.6821196228505044,-1.0996617513720983,-0.4939574012409186,-351.60805301572395,-566.8359543155146,-254.6172171344941,0.778023918637408,0.6835558258603917,0.8292103591483577,-0.2853075285286212,-0.4629383031609746,-0.20596660300656655,-0.7592866432129913,-1.2320140026958764,-0.5481372728485516,-391.38486763556256,-635.0587642762249,-351.60805301572395,-0.0771670203624869,-0.13235225132377804,-0.05417987160763304,-39.77681461983861,-68.22280996071032,-27.92776886991394,0.867725505105346,0.8268350921560447,0.9101873842567544,-0.15243817787584257,-0.20943100926257585,-0.09867486332672629,-0.00858941109731196,-0.01180077760143766,-0.00556001769303908,-42.94705548655982,-59.00388800718833,-27.800088465195437,0.8555011529469659,0.8112613586815756,0.9016622612024312,-0.16890549656803538,-0.23264838057263537,-0.10906272007705912,-0.00951729262862295,-0.01310900333307468,-0.00614534069605522,-47.58646314311477,-65.54501666537341,-30.72670348027611,-9.278815313109902e-4,-0.00130822573163701,-5.853230030161347e-4,-4.639407656554951,-6.54112865818509,-2.926615015080673,0.8268350921560447,0.7874734519816875,0.9101873842567544,-0.20943100926257585,-0.26988407988039037,-0.09867486332672629,-0.02938209282986813,-0.03786334753516456,-0.01384357552613154,-172.83584017569493,-222.72557373626216,-81.43279721253847,0.8112613586815756,-0.23264838057263537,-0.0326393705438976,0.7688816806083845,-0.3005902276261038,-0.04217126204452475,0.9016622612024312,-0.10906272007705912,-0.01530093837042258,-191.9962973170447,-248.06624732073385,-90.00551982601522,-0.00325727771402946,-0.00430791450936018,-0.00145736284429104,-19.160457141349784,-25.3406735844717,-8.572722613476737,0.0067
36029004002,36029004002,Census Tract 40.02; Erie County; New York,965,703,365,Buffalo city,New York,54036,0.5984826160782202,0.22857118022244813,36029,965,703,365,0.013718,0.00825263846,0.002817342485,0.8158779174166542,0.7345933992326423,0.8591310098013438,-0.22567357033799704,-0.361297285062188,-0.16396683228932593,-2.9874373865702606,-4.782806491006187,-2.170571610157899,-309.5790037896643,-495.6276156483095,-224.9297005344973,0.7994433541268996,0.7122815970545326,0.84618502320409,-0.250870364782925,-0.4039391220203594,-0.181774638616845,-3.320989275848939,-5.347293585219655,-2.4063090353067738,-344.1439664092165,-554.1236875875289,-309.5790037896643,-0.3335518892786786,-0.5644870942134679,-0.23573742514887464,-34.56496261955219,-58.49607193921947,-24.428748720090635,0.8811492902777555,0.8440230661624785,0.9195025270732275,-0.134881467911959,-0.18480174309299652,-0.08754459129437692,-0.26714512486123104,-0.3660168108889219,-0.1733900967590833,-38.000728998752635,-52.06498021179544,-24.664309638560923,0.8700705026272673,0.8298311764884843,0.9118181230354956,-0.14933214834935477,-0.2050643893997844,-0.09670994109103888,-0.29576602356243475,-0.4061488413408671,-0.19154291310761465,-42.07198059209598,-57.773661641659615,-27.246502575763103,-0.02862089870120371,-0.04013203045194519,-0.01815281634853136,-4.071251593343344,-5.70868142986418,-2.582192937202185,0.8440230661624785,0.8080967697314341,0.9195025270732275,-0.18480174309299652,-0.23747555671128817,-0.08754459129437692,-0.5566622199713703,-0.7153269681083029,-0.26370295929454896,-152.51019725243023,-195.9799912625487,-72.24738610809561,0.8298311764884843,-0.2050643893997844,-0.617697627359033,0.7910605152306475,-0.2641257915754177,-0.7956031530291311,0.9118181230354956,-0.09670994109103888,-0.29131094544896824,-169.23222667370766,-217.9734665833236,-79.81121793122418,-0.06103540738766266,-0.08027618492082822,-0.02760798615441928,-16.722029421277444,-21.993475320774856,-7.563831823128571,0.8445
36029016802,36029016802,Census Tract 168.02; Erie County; New York,1586,945,404,Buffalo city,New York,49863,0.613840553111856,0.22040835431389844,36029,1586,945,404,0.013718,0.00825263846,0.002817342485,0.8107788399934929,0.7276457788546258,0.8551214612333251,-0.23338196641642223,-0.374295060948587,-0.1694245149194588,-5.077632631066561,-8.143443318703047,-3.6861264761249046,-320.15338153004797,-513.4579646092716,-232.4165495665135,0.7939490737248335,0.7048748509041893,0.8418419954286598,-0.2595266284630487,-0.4186915573980746,-0.1878713647337198,-5.6464554547601775,-9.109366704037445,-4.0874699389276286,-356.0186289256102,-574.3610784386788,-320.15338153004797,-0.5688228236936164,-0.9659233853343974,-0.4013434628027239,-35.86524739556219,-60.903113829407154,-25.30538857520327,0.8777210321733226,0.8396249552479603,0.9171281329912206,-0.139314159447567,-0.19100795390803657,-0.09036018417458432,-0.3709084366641414,-0.5085374082245414,-0.2405739286069696,-39.24957001736946,-53.81348235180333,-25.457558582748103,0.8663475581931734,0.8250758433292842,0.9092284516454068,-0.15427115889328272,-0.21200979047559432,-0.09983359868504592,-0.41072978220141826,-0.564452459495984,-0.26579583986049987,-43.4634690160231,-59.73041899428402,-28.126543900581996,-0.03982134553727684,-0.05591505127144258,-0.02522191125353029,-4.213898998653634,-5.916936642480697,-2.6689853178338936,0.8396249552479603,0.8028092636172787,0.9171281329912206,-0.19100795390803657,-0.2456258856483843,-0.09036018417458432,-0.6368331129812974,-0.818932898792061,-0.30126681219343054,-157.63195865873698,-202.7061630673418,-74.57099311718578,0.8250758433292842,-0.21200979047559432,-0.7068546209132742,0.7853687429171161,-0.27328724120808945,-0.911157682158155,0.9092284516454068,-0.09983359868504592,-0.3328518008277998,-174.9640150775431,-225.53407974211757,-82.38905961084153,-0.07002150793197681,-0.09222478336609397,-0.03158498863436926,-17.332056418806143,-22.827916674775732,-7.818066493655757,0.6583
36029004402,36029004402,Census Tract 44.02; Erie County; New York,1632,895,386,Buffalo city,New York,42164,0.621412864296472,0.18758578713230284,36029,1632,895,386,0.013718,0.00825263846,0.002817342485,0.8082764556561868,0.7242444432212976,0.8531514254619894,-0.23720045660387995,-0.38074928894475973,-0.17212486571008273,-5.310390689545385,-8.524129793054557,-3.8534929375474127,-325.3915863692025,-522.3118745744214,-236.12089078109145,0.7912540049565397,0.7012513154351533,0.8397088546712562,-0.2638166678915272,-0.42602228044230006,-0.19088895447160353,-5.906268465821903,-9.537691385551394,-4.273579153584458,-361.903705013597,-584.4173643107472,-325.3915863692025,-0.5958777762765175,-1.0135615924968366,-0.4200862160370451,-36.512118644394455,-62.10548973632577,-25.74057696305423,0.876035624335164,0.8374648867678604,0.9159596833609248,-0.1415060897311275,-0.1940799140360774,-0.09175110888145915,-0.3568106510447262,-0.4893766806325949,-0.23135239590234813,-39.86711184857276,-54.67895872989887,-25.84942970975957,0.8645178087564357,0.8227412414685653,0.9079543091355649,-0.1567141704558388,-0.2154489766612815,-0.10137700756337507,-0.3951581539319559,-0.5432592319913535,-0.2556243066173643,-44.151749042676634,-60.69935552976016,-28.561375041046286,-0.03834750288722971,-0.05388255135875863,-0.02427191071501616,-4.284637194103878,-6.0203967998613,-2.711945331286722,0.8374648867678604,0.8002149796259111,0.9159596833609248,-0.1940799140360774,-0.24966418457635653,-0.09175110888145915,-0.6182451460746237,-0.7953098651636801,-0.29227484974247203,-160.1671362887626,-206.03882517193784,-75.71887299027773,0.8227412414685653,-0.2154489766612815,-0.6863166892315381,0.7825774771241655,-0.2778287508028266,-0.8850286103892967,0.9079543091355649,-0.10137700756337507,-0.3229383275488069,-177.8022510962534,-229.28202341691625,-83.662779157722,-0.06807154315691444,-0.08971874522561663,-0.03066347780633488,-17.635114807490787,-23.2431982449784,-7.94390616744427,0.9119
36029006302,36029006302,Census Tract 63.02; Erie County; New York,1696,890,444,Buffalo city,New York,57180,0.6759581041609951,0.20260247564151532,36029,1696,890,444,0.013718,0.00825263846,0.002817342485,0.7904778952516741,0.7002090104170662,0.8390942237685266,-0.26505751268556066,-0.428145004024397,-0.19176127265995935,-6.1667559944988035,-9.961105208190526,-4.4614656106404516,-363.6058959020521,-587.3293165206678,-263.05811383493227,0.7721091566783848,0.675694625508766,0.8245021730665678,-0.2951536597519477,-0.47995849344968133,-0.21285307991451835,-6.866964765993362,-11.166583759890068,-4.952181861253447,-404.89179044772186,-658.4070613142727,-363.6058959020521,-0.7002087714945588,-1.2054785516995403,-0.4907162506129952,-41.28589454566974,-71.07774479360498,-28.933741191803964,0.8639904515872227,0.822068691239199,0.9075869164628894,-0.15742019852524575,-0.21644335887866573,-0.10182284678283962,-0.3947208858390552,-0.5427176128028206,-0.2553141506445963,-44.35066133023093,-60.97950705649669,-28.686983218493964,0.8514513475930373,0.8061185575354659,0.8988289443310404,-0.174465226729506,-0.24051231751478952,-0.11255874246935474,-0.4374601829239735,-0.6030689575672012,-0.28223370922320734,-49.15282954201949,-67.76055703002261,-31.71165272170869,-0.04273929708491825,-0.06035134476438064,-0.02691955857861105,-4.802168211788567,-6.781049973525914,-3.0246695032147257,0.822068691239199,0.7817737481386047,0.9075869164628894,-0.21644335887866573,-0.2791424659385018,-0.10182284678283962,-0.7930855818247847,-1.022825861499154,-0.3730963708112368,-178.62287878936593,-230.36618502233196,-84.03071414667495,0.8061185575354659,-0.24051231751478952,-0.88127837352207,0.7627622498344764,-0.31102450366022377,-1.1396471147234954,0.8988289443310404,-0.11255874246935474,-0.4124345335576535,-198.4861201626283,-256.67727809087734,-92.89066071118322,-0.08819279169728522,-0.11682125322434156,-0.03933816274641671,-19.863241373262436,-26.311093068545393,-8.85994656450827,0.1391
