geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06075032700,06075032700,Census Tract 327; San Francisco County; California,4574,3657,1597,San Francisco city,California,44513,0.4594579661989394,0.2992101672381646,06075,4574,3657,1597,0.009311,0.009493868073,0.003212018401,0.8635202666959935,0.8005821985696908,0.8962928770192452,-0.15805041128473582,-0.24909097627524857,-0.11570673564387592,-6.731132153705729,-10.608414530372093,-4.927777930863508,-147.1607379472175,-231.92860800988393,-107.73454155801286,0.8509416642628357,0.7829725237833104,0.88653306790761,-0.17516868899149793,-0.27718402577911216,-0.12798950902101597,-7.460174163476055,-11.804855762470078,-5.450882996794665,-163.09956631998372,-258.0860464029313,-147.1607379472175,-0.7290420097703265,-1.1964412320979871,-0.5231050659311567,-15.93882837276621,-26.15743839304738,-11.436490291455108,0.9127985766235976,0.8848991522560646,0.9412778920046314,-0.09553194495433665,-0.1300722771069267,-0.06238551706585674,-1.1221517850853031,-1.5278746603077735,-0.7328021990171246,-30.68503650766484,-41.77945475274196,-20.03834287714314,0.9045080775653892,0.8741443541859751,0.93559877452213,-0.10557332190071826,-0.14397581499136347,-0.06883423453687602,-1.240101326157481,-1.6911905005063523,-0.808551099817522,-33.91034525998034,-46.24529670512312,-22.109682795119554,-0.1179495410721778,-0.1633158401985786,-0.07574890080039742,-3.2253087523154993,-4.465841952381148,-2.071339917976413,0.8848991522560646,0.8575736675081191,0.9412778920046314,-0.1300722771069267,-0.16608058046573873,-0.06238551706585674,-1.9721177949761528,-2.518065151325088,-0.9458709502965468,-123.488903880786,-157.67471204289845,-59.22798686891339,0.8741443541859751,-0.14397581499136347,-2.1829191669893646,0.8444979135238895,-0.18413554845533864,-2.7918092915214205,0.93559877452213,-0.06883423453687602,-1.0436445171336688,-136.68873932306602,-174.81586045844836,-65.35031415990413,-0.21080137201321203,-0.27374414019633253,-0.09777356683712202,-13.199835442280028,-17.14114841554994,-6.122327290990734,0.5455
06075061102,06075061102,Census Tract 611.02; San Francisco County; California,1218,860,466,San Francisco city,California,16311,0.26495450634645673,0.1962477832876953,06075,1218,860,466,0.009311,0.009493868073,0.003212018401,0.9348794209676164,0.9029697128152662,0.9509975094229922,-0.06965666113923305,-0.10745685686645476,-0.05152746467941807,-0.7899621233344919,-1.2186465074373765,-0.5843625683814151,-64.85731718673989,-100.05307942835604,-47.97722236300616,0.9286053040859384,0.8938003119849064,0.94623131681193,-0.07688379077732944,-0.11881813710631932,-0.05682403682138627,-0.8719235406799561,-1.347492491659072,-0.6444299231359037,-71.58649759277144,-110.63156745969394,-64.85731718673989,-0.08196141734546425,-0.12884598422169558,-0.06006735475448865,-6.729180406031547,-10.578488031337896,-4.93163832138659,0.958994573334037,0.945430626103464,0.9726110075363082,-0.04275876819970278,-0.0577190672587374,-0.0281602739959421,-0.11811407722492354,-0.1594394472663142,-0.07778813369686435,-13.7341950261539,-18.539470612362116,-9.045131825216783,0.9549876704915274,0.9401402216141256,0.969913710411353,-0.04713393785000903,-0.06367111736066469,-0.0310195528382489,-0.1301997650898047,-0.17588100849422958,-0.08568642207623264,-15.13950756858194,-20.451280057468555,-9.963537450724727,-0.01208568786488115,-0.01644156122791537,-0.00789828837936829,-1.4053125424280406,-1.911809445106439,-0.9184056255079408,0.945430626103464,0.9319195071099098,0.9726110075363082,-0.0577190672587374,-0.07305404852101767,-0.0281602739959421,-0.25535737979059703,-0.3232015224674004,-0.1245850656171252,-54.79772098510666,-69.35654988570825,-26.734992621700684,0.9401402216141256,-0.06367111736066469,-0.2816900977397151,0.9253717621665424,-0.08064676369498554,-0.35679277652612296,0.969913710411353,-0.0310195528382489,-0.13723492272568108,-60.44851882826504,-76.56497350345985,-29.449554232978773,-0.02633271794911806,-0.03359125405872254,-0.01264985710855588,-5.650797843158383,-7.208423617751618,-2.714561611278087,0.9635
06075012406,06075012406,Census Tract 124.06; San Francisco County; California,1022,761,503,San Francisco city,California,17450,0.29477109312497474,0.198919231663066,06075,1022,761,503,0.009311,0.009493868073,0.003212018401,0.92356929685002,0.8864634355285314,0.9423997499904014,-0.08275578606895995,-0.12807811345740994,-0.06112082479880246,-0.7874909848180239,-1.2187710913187866,-0.581616111695086,-77.0539124088086,-119.2535314401944,-56.909599970164976,0.9162551642950496,0.8758443029361968,0.9368254458813712,-0.0913990326803584,-0.14175544288817246,-0.06743471198008912,-0.8697387539391269,-1.3489223971638726,-0.6416980645180351,-85.1016393286817,-131.98849287317736,-77.0539124088086,-0.08224776912110299,-0.13015130584508605,-0.06008195282294915,-8.04772691987309,-12.73496143298298,-5.878860354496003,0.951764061487004,0.9358894945972106,0.9677409302460198,-0.05068056303537423,-0.06850221716654846,-0.03333440670508714,-0.12388083169346611,-0.1674431207387196,-0.081480823797323,-16.278690104266246,-22.003038204825177,-10.707072772315769,0.947070331915852,0.9297089880465104,0.9645728214477388,-0.05588779027326871,-0.07560539142596005,-0.03672836074635425,-0.1366090967799646,-0.1848057363494684,-0.08977682179300639,-17.951261074896795,-24.284590847499135,-11.797217055585596,-0.01272826508649847,-0.01736261561074884,-0.00829599799568339,-1.672570970630549,-2.2815526426739603,-1.0901442832698287,0.9358894945972106,0.9201176299398142,0.9677409302460198,-0.06850221716654846,-0.0868175627342463,-0.03333440670508714,-0.32712655928106504,-0.4145899469702227,-0.1591856471535614,-65.0351012487207,-82.42344870183355,-31.647245954982385,0.9297089880465104,-0.07560539142596005,-0.36104716873821174,0.9124891040807191,-0.09590349685045609,-0.4579790588593132,0.9645728214477388,-0.03672836074635425,-0.17539318836610984,-71.77876118055899,-91.0495146837601,-34.8694211463439,-0.0339206094571467,-0.0433891118890905,-0.01620754121254844,-6.74365993183831,-8.626065981926542,-3.2221751913615195,0.9469
06075010901,06075010901,Census Tract 109.01; San Francisco County; California,1691,722,190,San Francisco city,California,20862,0.3272672047505461,0.2043681715458483,06075,1691,722,190,0.009311,0.009493868073,0.003212018401,0.9113985365504732,0.8688172279050955,0.933117834792998,-0.09721484059528115,-0.1509900677398102,-0.07167601208891175,-1.5306380409034832,-2.3773236685466053,-1.128531714414719,-90.5167380782663,-140.58685207253728,-66.73753485598573,0.9029821380317168,0.8566852044973563,0.9266807452328674,-0.10744161803660798,-0.16728991553756423,-0.07912029589943417,-1.691657639266207,-2.633963158437311,-1.245741226027297,-100.03889055388568,-155.76364035702608,-90.5167380782663,-0.16101959836272384,-0.2566394898907056,-0.11720951161257842,-9.522152475619388,-15.1767882844888,-6.931372655977435,0.943945836379172,0.9256005537045752,0.9624609611338396,-0.05938281780641451,-0.08037964756789782,-0.03900318078557405,-0.13771334392514725,-0.18640661489297555,-0.0904513906229329,-19.073870349743387,-25.818090705398276,-12.527893438079351,0.9385162198939336,0.9184720954262342,0.9587854508648124,-0.06551168621573193,-0.08876470497008539,-0.0429862062445905,-0.15192666343914865,-0.2058522110521868,-0.0996883344925938,-21.042474160546902,-28.511386572325044,-13.80724854468058,-0.01421331951400139,-0.01944559615921126,-0.00923694386966088,-1.9686038108035175,-2.693295866926768,-1.2793551066012303,0.9256005537045752,0.9074252999680824,0.9624609611338396,-0.08037964756789782,-0.10201908634812562,-0.03900318078557405,-0.14499161625513288,-0.18402559187624895,-0.07035530003306562,-76.31137697638572,-96.85557467171,-37.02910528056085,0.9184720954262342,-0.08876470497008539,-0.16011687571970404,0.8986528832661997,-0.11277671125412628,-0.20343057148716295,0.9587854508648124,-0.0429862062445905,-0.07754002049853308,-84.2720398524758,-107.06872183534892,-40.81053710449109,-0.01512525946457116,-0.01940497961091397,-0.00718472046546746,-7.960662876090084,-10.213147163638936,-3.781431823930243,0.1063
06075012601,06075012601,Census Tract 126.01; San Francisco County; California,1598,853,180,San Francisco city,California,22801,0.3597654261578478,0.23676780398760827,06075,1598,853,180,0.009311,0.009493868073,0.003212018401,0.8993873874549375,0.8515211793880627,0.9239267456092154,-0.11186793805255972,-0.17436891084569398,-0.08233688953405467,-1.6644805891893992,-2.594431188357042,-1.2250887679656297,-104.1602371207384,-162.35489288842567,-76.66387784515831,0.8899005439822241,0.8379440081598611,0.9166452516126316,-0.12372107957715238,-0.19339716050481284,-0.0909345771886392,-1.8408432211646997,-2.877552096413579,-1.3530135734290645,-115.19669719428656,-180.0720961460312,-104.1602371207384,-0.17636263197530022,-0.2831209080565369,-0.12792480546343477,-11.0364600735482,-17.71720325760556,-8.005306975183652,0.9361913323981654,0.9154240699076976,0.957209459399237,-0.06815772096327903,-0.0923898910598126,-0.04470342429296426,-0.1867420473803472,-0.25313459971837954,-0.12248075286845504,-21.892385390427577,-29.675803015050356,-14.358822141671164,0.9300388223134516,0.9073703007304406,0.9530324317445,-0.0752239326015675,-0.10208588400456987,-0.04928223499123423,-0.2061024193221813,-0.2797001824329906,-0.13502601512601564,-24.162065571181863,-32.790173790503005,-15.829544563425046,-0.01936037194183409,-0.02656558271461107,-0.01254526225756061,-2.2696801807542903,-3.1143707754526457,-1.470722421753882,0.9154240699076976,0.8949072440925148,0.957209459399237,-0.0923898910598126,-0.11743424427640552,-0.04470342429296426,-0.15788473866012653,-0.2006829400342769,-0.07639351427677428,-87.7137437000703,-111.49052224126493,-42.4408412648746,0.9073703007304406,-0.10208588400456987,-0.1744541846738941,0.8850255853785199,-0.12991083706614676,-0.2220041427046192,0.9530324317445,-0.04928223499123423,-0.08421822672288518,-96.91899148549672,-123.33563483589955,-46.78790373493621,-0.01656944601376755,-0.02132120267034235,-0.00782471244611089,-9.20524778542642,-11.845112594634635,-4.3470624700616085,0.0701
06075040200,06075040200,Census Tract 402; San Francisco County; California,3487,2411,1038,San Francisco city,California,35710,0.5097626449796103,0.2912685186379424,06075,3487,2411,1038,0.009311,0.009493868073,0.003212018401,0.8459683897128213,0.7760469245338322,0.8826641919942507,-0.18207726454113424,-0.28858187357767756,-0.13293368992418983,-5.9115857571668995,-9.369519571362682,-4.316018861464966,-169.53214101425004,-268.69858248817553,-123.77455868841314,0.831935293910419,0.75661819404992,0.8717160841575106,-0.20201655984519137,-0.3216705702612567,-0.14716249725559702,-6.558963970061676,-10.44382540812283,-4.777992051658714,-188.09761887185763,-299.50746797025613,-169.53214101425004,-0.6473782128947763,-1.074305836760148,-0.4619731901937483,-18.56547785760758,-30.808885482080537,-13.24844250627325,0.9012174461089107,0.8698848749502058,0.9333397872954358,-0.1096101216388918,-0.149577408225706,-0.07142116259473665,-0.8488401133399647,-1.158353829491199,-0.553098079313483,-35.20697276399688,-48.044538759485654,-22.9406088475107,0.8918925769849438,0.8578432880760708,0.9269232116219374,-0.1212112599709204,-0.1657140807649744,-0.07883801749898173,-0.9386813746157634,-1.283319067576496,-0.6105355117641703,-38.9332797434991,-53.22766767218979,-25.322916290508932,-0.08984126127579872,-0.12496523808529704,-0.05743743245068733,-3.726306979502228,-5.183128912704149,-2.38230744299823,0.8698848749502058,0.8393305802374622,0.9333397872954358,-0.149577408225706,-0.19142567129757315,-0.07142116259473665,-1.4740307712511702,-1.8864301317098375,-0.703829492915911,-142.00681803961177,-181.7370069084622,-67.80630952947119,0.8578432880760708,-0.1657140807649744,-1.6330517902047368,0.8247576474546195,-0.2124773902809101,-2.0938871396715397,0.9269232116219374,-0.07883801749898173,-0.7769198912885413,-157.32676206211335,-201.72323118222928,-74.84777372721979,-0.15902101895356657,-0.20745700796170197,-0.07309039837263032,-15.319944022501597,-19.98622427376705,-7.041464197748585,0.4407
06075061000,06075061000,Census Tract 610; San Francisco County; California,3357,2511,1038,San Francisco city,California,68900,0.40245309368472554,0.2657727811225831,06075,3357,2511,1038,0.009311,0.009493868073,0.003212018401,0.8838504672650359,0.8293242447323268,0.9119913119266944,-0.13141310327568667,-0.2058009956320047,-0.09650167377951924,-4.107582917241927,-6.432727277096453,-3.016355422871625,-122.35874045999186,-191.6213070329596,-89.85270845611038,0.8730048881844109,0.8139482580469752,0.9036281905043516,-0.14546895846104704,-0.22857932321084615,-0.10664984836502196,-4.546927162278826,-7.144710077243145,-3.333557189891397,-135.4461472230809,-212.8302078416189,-122.35874045999186,-0.4393442450368994,-0.7119828001466919,-0.317201767019772,-13.087406763089051,-21.208900808659276,-9.448965356561573,0.9261022035169169,0.9022266750493668,0.950354922930638,-0.07979442895444236,-0.10836891399301994,-0.0522384594129001,-0.6435722481624787,-0.8740362770091779,-0.4213229320069325,-25.630117409895607,-34.808294584196645,-16.77908928741268,0.919019675286441,0.8929913036090343,0.9455280379902063,-0.0881159858610415,-0.1198317340364781,-0.05761009702639602,-0.71068875186789,-0.9664882559545022,-0.46464722093950256,-28.303016800792115,-38.49017347489057,-18.504469173217945,-0.06711650370541133,-0.09245197894532432,-0.04332428893257012,-2.6728993908965086,-3.6818788906939193,-1.7253798858052618,0.9022266750493668,0.8787263087073153,0.950354922930638,-0.10836891399301994,-0.1380107663683009,-0.0522384594129001,-1.0679360992252471,-1.3600457368793364,-0.5147909535989464,-102.88401726640149,-131.0256008554274,-49.594504200283865,0.8929913036090343,-0.1198317340364781,-1.1808980075093902,0.8674390958974663,-0.15281868747843805,-1.5059723954136617,0.9455280379902063,-0.05761009702639602,-0.5677264819533041,-113.76666739011468,-145.08404580093077,-54.69426608413334,-0.11296190828414288,-0.14592665853432507,-0.05293552835435766,-10.882650123713187,-14.058444945503378,-5.099761883849486,0.7005
06075015300,06075015300,Census Tract 153; San Francisco County; California,1909,827,261,San Francisco city,California,26607,0.4123088210978595,0.21894774216981708,06075,1909,827,261,0.009311,0.009493868073,0.003212018401,0.880301611549462,0.8242821901699697,0.9092576407360786,-0.1359742920836542,-0.2131767638868877,-0.09979829170361658,-2.416902113525036,-3.789152811883498,-1.7738845957459817,-126.6056633590904,-198.4888848550811,-92.9221894052374,0.8691498240808088,0.8085064855488958,0.9006491742125875,-0.15054962020797177,-0.2368484580814451,-0.1103102391386437,-2.6759741837610154,-4.209910051011804,-1.960731297307411,-140.17675137564248,-220.52959931963355,-126.6056633590904,-0.25907207023597945,-0.42075723912830654,-0.18684670156142924,-13.571088016552094,-22.040714464552465,-9.78767425675376,0.9237883181390324,0.899206796461342,0.9487793352291704,-0.08249907512848367,-0.11209123856193091,-0.05398585621435101,-0.2191455286817474,-0.29775235294444097,-0.14340474705935288,-26.4988547378171,-36.00391208518029,-17.340356355423566,0.91649418257327,0.8897039912471723,0.9438038372385084,-0.09111439986696691,-0.1239693311909466,-0.05954220627658915,-0.24203075365717253,-0.3293045962255015,-0.15816429763654027,-29.26611289687697,-39.81917729449837,-19.125066219654205,-0.02288522497542511,-0.03155224328106054,-0.01475955057718739,-2.7672581590598684,-3.8152652093180826,-1.7847098642306396,0.899206796461342,0.87503222111594,0.9487793352291704,-0.11209123856193091,-0.14281505968395874,-0.05398585621435101,-0.27775083150304314,-0.3538813745595297,-0.1337715297405259,-106.41794310461422,-135.58673354771256,-51.25345967069957,0.8897039912471723,-0.1239693311909466,-0.30718355208589654,0.8634286392576297,-0.1581733041190219,-0.39193756179586686,0.9438038372385084,-0.05954220627658915,-0.1475396071541407,-117.6948475424891,-150.16764819765015,-56.528585116528994,-0.0294327205828534,-0.03805618723633713,-0.01376807741361479,-11.276904437874864,-14.5809146499376,-5.275125445829425,0.3534
06075025900,06075025900,Census Tract 259; San Francisco County; California,2979,2336,990,San Francisco city,California,49166,0.45033567001931674,0.27888287176012616,06075,2979,2336,990,0.009311,0.009493868073,0.003212018401,0.8667419274741157,0.8051138281003428,0.898786760815602,-0.1537459632467865,-0.24206039580699903,-0.11261095912511242,-4.26452388943288,-6.714142724824367,-3.1235429877930727,-143.1528663790829,-225.3824345358968,-104.85206404139215,0.8544345201290919,0.7878490477750258,0.8892468455397532,-0.17036469903968224,-0.2692786807626566,-0.12454714347962864,-4.725485558307516,-7.469109060015084,-3.454622531304752,-158.62657127584814,-250.72537965810957,-143.1528663790829,-0.46096166887463585,-0.7549663351907174,-0.3310795435116791,-15.473704896765218,-25.342945122212736,-11.113781252490067,0.914914594701732,0.8876494832232,0.9427246100178436,-0.09299819435715354,-0.12657081302952705,-0.06075516579658661,-0.6977910253456469,-0.9496956152021476,-0.4558627157150166,-29.87119115349516,-40.654778048037144,-19.514671049444203,0.9068148239827628,0.8771334128912655,0.9371806843282288,-0.10276097561789364,-0.14007742186417632,-0.06703010072897524,-0.7710438577608073,-1.051039415399786,-0.5029452780240542,-33.00701445893867,-44.993125659237414,-21.530191696235196,-0.07325283241516045,-0.10134380019763822,-0.04708256230903762,-3.1358233054435125,-4.338347611200266,-2.015520646790994,0.8876494832232,0.8609241082739718,0.9427246100178436,-0.12657081302952705,-0.16154256849056675,-0.06075516579658661,-1.1896301347867324,-1.5183271950887771,-0.5710335135377748,-120.16466007946792,-153.36638334230074,-57.68015288260351,0.8771334128912655,-0.14007742186417632,-1.316577797552611,0.848127912499637,-0.17906743223762012,-1.683042152056484,0.9371806843282288,-0.06703010072897524,-0.630011183908384,-132.98765631844554,-170.00425778348324,-63.637493324079195,-0.12694766276587854,-0.16471495696770688,-0.05897767037060919,-12.822996238977632,-16.637874441182515,-5.957340441475676,0.6118
06075031000,06075031000,Census Tract 310; San Francisco County; California,2930,2220,1049,San Francisco city,California,44506,0.4624978970833863,0.2190070012210184,06075,2930,2220,1049,0.009311,0.009493868073,0.003212018401,0.8624493368521687,0.799077743226814,0.8954633487240256,-0.15948839806622594,-0.2514426893706577,-0.11674029029209523,-4.351039669976266,-6.859665840539469,-3.1848187097254175,-148.499647439463,-234.11828807301944,-108.69688429096988,0.8497808732989726,0.7813541764081031,0.8856305646445201,-0.17677395599391996,-0.2798293401297412,-0.12913898855939582,-4.8226109514800095,-7.6340885888277,-3.523070448856246,-164.5942304259389,-260.54909859480205,-148.499647439463,-0.47157128150374383,-0.7744227482882309,-0.3382517391308286,-16.0945829864759,-26.430810521782625,-11.54442795668357,0.9120945185652208,0.8839845212439302,0.9407962783792824,-0.09637760083577712,-0.1312415273887539,-0.06292937480865492,-0.687237912669823,-0.935841446104611,-0.4487292878643925,-30.95666273287491,-42.155020094802296,-20.213030984882543,0.9037406773777756,0.8731505392166974,0.935072209358614,-0.10651210577521322,-0.1452778817465991,-0.06943612481641548,-0.75950383296792,-1.035930209331,-0.4951268455418995,-34.21188436792433,-46.66352294283784,-22.303011060445925,-0.07226592029809698,-0.10008876322638915,-0.04639755767750708,-3.2552216350494136,-4.508502848035548,-2.0899800755633824,0.8839845212439302,0.8564600594540898,0.9407962783792824,-0.1312415273887539,-0.1675967711061775,-0.06292937480865492,-1.30704324431751,-1.669107574425626,-0.6267178982848766,-124.59897467278456,-159.11416343428274,-59.74431823497394,0.8731505392166974,-0.1452778817465991,-1.446832246345235,0.8432917005859838,-0.18582929169719475,-1.8506864796663391,0.935072209358614,-0.06943612481641548,-0.691519061524273,-137.92490432271066,-176.42387794722012,-65.92174085074099,-0.13978900202772504,-0.1815789052407133,-0.06480116323939644,-13.325929649926126,-17.309714512937397,-6.177422615767059,0.5479
06075047701,06075047701,Census Tract 477.01; San Francisco County; California,3345,2168,936,San Francisco city,California,31111,0.35057968439757087,0.2269262062185979,06075,3345,2168,936,0.009311,0.009493868073,0.003212018401,0.9027662440408992,0.856374763043269,0.9265154238254624,-0.10770645956351856,-0.1677130657684669,-0.07931284713116722,-3.354549456511357,-5.223472908713303,-2.4702220211901067,-100.28548449959214,-156.1576355370195,-73.84819196382979,0.8935787716136572,0.8431993176009462,0.919470751495752,-0.11909551991053176,-0.18595921406243535,-0.08758217526032985,-3.7092651007918858,-5.7917545799426975,-2.727772685224675,-110.88983858869614,-173.14662421353356,-100.28548449959214,-0.3547156442805286,-0.5682816712293945,-0.2575506640345684,-10.604354089103994,-16.988988676514037,-7.699571421063331,0.9383766904227628,0.9182890938759948,0.9586909039319196,-0.06567011969305661,-0.08898167980969132,-0.04308906645370022,-0.45730411601873566,-0.6196377990085413,-0.30005743155003495,-21.093363284997032,-28.58107929006187,-13.840287433119697,0.932427196640564,0.9104945887934494,0.95465503509799,-0.07246979024517268,-0.09830416600845436,-0.04749879614614454,-0.5046546819319395,-0.6845563849673996,-0.3307652717109847,-23.277429978410495,-31.575479011411417,-15.256700724676415,-0.04735056591320386,-0.06491858595885824,-0.03070784016094974,-2.1840666934134623,-2.99439972134955,-1.4164132915567222,0.9182890938759948,0.8984279073398368,0.9586909039319196,-0.08898167980969132,-0.11305536240621568,-0.04308906645370022,-0.7907143879694003,-1.0046394031095072,-0.3829006699129496,-84.47803290271371,-107.33326956298154,-40.90819123001599,0.9104945887934494,-0.09830416600845436,-0.8735564289914811,0.8888563043564165,-0.1250412413107178,-1.1111490455720732,0.95465503509799,-0.04749879614614454,-0.4220866767665968,-93.32867831105568,-118.71250486881124,-45.094730423781705,-0.08284204102208081,-0.106509642462566,-0.03918600685364715,-8.850645408341968,-11.3792353058297,-4.186539193765721,0.5106
06075015801,06075015801,Census Tract 158.01; San Francisco County; California,2356,1519,684,San Francisco city,California,31087,0.3981550663301185,0.20982580312994503,06075,2356,1519,684,0.009311,0.009493868073,0.003212018401,0.8854025799220795,0.8315327029988305,0.9131860227105382,-0.12942973363371693,-0.2025985224557144,-0.0950671332351088,-2.8392633086784964,-4.444346249130629,-2.085460702712743,-120.51202498635384,-188.6394842585157,-88.5170077552098,0.8746914098175218,0.8163328391257869,0.904930406342979,-0.1432603416199321,-0.22499053336002353,-0.1050573535717712,-3.1426614281794305,-4.935553433007362,-2.3046133290155306,-133.3897040823188,-209.4886856115179,-120.51202498635384,-0.3033981195009341,-0.4912071838767327,-0.21915262630278765,-12.877679095964943,-20.849201353002236,-9.30189415546637,0.9271130899435333,0.90354680093148,0.9510428469396424,-0.07861706500218449,-0.1067495330281562,-0.05147733692324885,-0.38357705885841753,-0.5208369444001998,-0.25116080706313515,-25.251945941962973,-34.2881464384595,-16.534615343195203,0.9201232065372618,0.8944286828054397,0.9462809382545784,-0.0868109758510949,-0.11803212399610022,-0.0567686186773525,-0.4235556083487324,-0.5758853370063886,-0.276977266794542,-27.883845184248347,-37.91213541845876,-18.234184779100858,-0.03997854949031487,-0.05504839260618877,-0.02581645973140683,-2.631899242285377,-3.6239889799992606,-1.6995694359056508,0.90354680093148,0.8803421591004496,0.9510428469396424,-0.1067495330281562,-0.1359219704095725,-0.05147733692324885,-0.693210732661791,-0.8826508746188325,-0.33428382712110827,-101.34659834236712,-129.04252552906908,-48.871904549869626,0.8944286828054397,-0.11803212399610022,-0.7664776868989478,0.8691938614598831,-0.1504913280455262,-0.9772614531828367,0.9462809382545784,-0.0567686186773525,-0.3686443830639122,-112.05814135949528,-142.87448145947906,-53.89537764092284,-0.07326695423715679,-0.09461057856400425,-0.0343605559428039,-10.711543017128186,-13.831955930409976,-5.023473091053202,0.7377
06075032801,06075032801,Census Tract 328.01; San Francisco County; California,2585,1965,838,San Francisco city,California,38411,0.3311414701135233,0.2170405962459089,06075,2585,1965,838,0.009311,0.009493868073,0.003212018401,0.9099582512564884,0.866736978586959,0.9320173393982162,-0.09895151631317178,-0.15375255089531278,-0.07294141184720745,-2.381657614293171,-3.7006601535834753,-1.755622100558666,-92.13375683919423,-143.15900013862574,-67.91574857093487,0.901412578796144,0.8544291536543086,0.9254786221288764,-0.10936991952732858,-0.17037204983362209,-0.08052198731473904,-2.6324174840585024,-4.100673793262211,-1.9380784787492784,-101.83433207189564,-158.63341560008553,-92.13375683919423,-0.25075986976533127,-0.4000136396787357,-0.18245637819061256,-9.700575232701402,-15.474415461459795,-7.058273817818668,0.943018023773154,0.9243814524347964,0.9618333954538412,-0.06042511891644744,-0.08180448381566553,-0.03968109729455776,-0.38138015690000626,-0.5163185018449409,-0.250451854850112,-19.408659384224237,-26.27575073002244,-12.745641468199084,0.9375015464102544,0.9171414994162568,0.9580977872899904,-0.066664907198346,-0.09034429325952537,-0.04373479749758238,-0.4207633054423179,-0.5702185011167487,-0.2760372545510682,-21.41289086220447,-29.01875323749357,-14.047697432624336,-0.03938314854231162,-0.05389999927180777,-0.02558539970095619,-2.0042314779802353,-2.7430025074711337,-1.3020559644252514,0.9243814524347964,0.9059238182745902,0.9618333954538412,-0.08180448381566553,-0.10384557710888533,-0.03968109729455776,-0.6508251388314138,-0.8261810231724243,-0.31569731206797036,-77.66409771257922,-98.5896209036306,-37.67271027064085,0.9171414994162568,-0.09034429325952537,-0.718766679534951,0.8970173557120517,-0.11480563183328912,-0.9133776999913056,0.9580977872899904,-0.04373479749758238,-0.34794798922350795,-85.77168013543567,-108.99495226626556,-41.52123976414176,-0.0679415407035372,-0.08719667681888132,-0.03225067715553759,-8.107582422856467,-10.405331362635003,-3.8485294935009056,0.7284
