geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
17197880304,17197880304,Census Tract 8803.04; Will County; Illinois,2962,2327,930,Naperville city,Illinois,92207,0.7800682222657841,0.13088539303133728,17197,2962,2327,930,0.009716,0.007676560355,0.00345826479,0.7575866092981332,0.6565247026912859,0.8129030787606153,-0.3199810922297729,-0.523171932298524,-0.23015895268183775,-9.20866929721345,-15.056256219857303,-6.623696626168452,-310.89362921044733,-508.31384942124595,-223.6224384256736,0.736843944335747,0.6294716552627704,0.7962375325365426,-0.35713946987985906,-0.5886338830976496,-0.2559066348132815,-10.27804251866273,-16.940172085819576,-7.3646838147113884,-346.9967089352711,-571.9166808176765,-310.89362921044733,-1.069373221449279,-1.8839158659622708,-0.7409871885429364,-36.103079724823736,-63.60283139643048,-25.01644795891075,0.8414577350157054,0.7934634167846965,0.8918177407855907,-0.1884138185280755,-0.26029754976258285,-0.12130534555088904,-1.516238003112972,-2.094713859898805,-0.9761904744667228,-65.15848745650933,-90.01778512672132,-41.950600535742275,0.8270571826912579,0.7753175217444976,0.8816652385700341,-0.2091062394815111,-0.28979414492008015,-0.13421733811564593,-1.682757822471843,-2.332084233736705,-1.080098213164133,-72.31447453682179,-100.21848877252708,-46.41590946128633,-0.16651981935887084,-0.23737037383790005,-0.1039077386974102,-7.155987080312455,-10.20070364580576,-4.465308925544057,0.7934634167846965,0.7477465743678934,0.8918177407855907,-0.26029754976258285,-0.3373514961875268,-0.12130534555088904,-1.8583165614403077,-2.408420182839785,-0.8660232600501434,-199.8189851011084,-258.96991213331023,-93.12078065055306,0.7753175217444976,-0.28979414492008015,-2.06889868692429,0.7263231311063523,-0.3767976774700494,-2.690034404832072,0.8816652385700341,-0.13421733811564593,-0.9582045719609442,-222.46222440046125,-289.2510112722658,-103.0327496732198,-0.2105821254839817,-0.28161422199228703,-0.0921813119108008,-22.64323929935287,-30.281099138955593,-9.9119690226667565,0.016
17043846413,17043846413,Census Tract 8464.13; DuPage County; Illinois,1959,1243,539,Naperville city,Illinois,161465,0.6622838692208666,0.23116061920168823,17043,1959,1243,539,0.009571,0.007676560355,0.00345826479,0.7949027568145205,0.7061586047337761,0.8425963928861516,-0.2580155137558997,-0.4161124615581268,-0.18680783402679027,-4.8376848385469655,-7.8019376319931775,-3.502570109982533,-246.9466482157716,-398.26123695728313,-178.79377794704098,0.7768647277662701,0.6820127300609878,0.8282883541515541,-0.28722538719876467,-0.4662482911581088,-0.20730901863800363,-5.385357960342699,-8.741963831166874,-3.886958895455908,-274.90341808793767,-446.246239467426,-246.9466482157716,-0.5476731217957331,-0.9400261991736968,-0.3843887854733752,-27.95676987216606,-47.98500251014275,-19.6216837913923,0.8669944745275403,0.8259016542221892,0.9096787137183078,-0.15340988827517002,-0.2107979138772542,-0.09928921598319516,-0.659451294719399,-0.9061407891853808,-0.42680692077910665,-53.05320150598544,-72.89950033671606,-34.33683996613891,0.8547083811974292,0.8102539736396799,0.9011079799199908,-0.1699896970695668,-0.23418092663955292,-0.10974491657347205,-0.7307216443597923,-1.0066555487873137,-0.47175203721833464,-58.786938403844914,-80.9859653087139,-37.952698086752584,-0.07127034964039325,-0.100514759601933,-0.04494511643922799,-5.733736897859473,-8.08646497199783,-3.615858120613676,0.8259016542221892,0.786356573468738,0.9096787137183078,-0.2107979138772542,-0.2716877225160699,-0.09928921598319516,-0.8722113677283035,-1.1241530605882286,-0.41082561625254377,-161.8202908586834,-208.5627199607103,-76.21996590956286,0.8102539736396799,-0.23418092663955292,-0.9689624653453736,0.7676822050555211,-0.30262235260185166,-1.252150228686391,0.9011079799199908,-0.10974491657347205,-0.45408781341884624,-179.77040173383557,-232.30987545202055,-84.2463475730698,-0.09675109761707013,-0.12799716809816242,-0.04326219716630247,-17.950110875152156,-23.74715549131028,-8.026381663506953,0.4055
17043846313,17043846313,Census Tract 8463.13; DuPage County; Illinois,3665,2718,1572,Naperville city,Illinois,134245,0.7715403769364383,0.1660896244439019,17043,3665,2718,1572,0.009571,0.007676560355,0.00345826479,0.760228543425209,0.6599981022402318,0.8150173507087765,-0.3153939149594423,-0.5151558718209941,-0.22696774385275867,-11.063297861681551,-18.07049085231336,-7.96150983306007,-301.8635160076822,-493.0556849198734,-217.23082764147532,0.7396709946582981,0.6331359231996975,0.7985158479044717,-0.35195243185379294,-0.5794396801026087,-0.2523232978084015,-12.34568709812427,-20.32541995833048,-8.850924728383232,-336.8536725272652,-554.5817178262068,-301.8635160076822,-1.2823892364427163,-2.2549291060171193,-0.8894148953231618,-34.99015651958298,-61.526032906333405,-24.26780069094575,0.84328112303016,0.7957686204426766,0.8930990547131844,-0.18584416594871997,-0.25664668637437843,-0.11969662796378892,-1.746854075963406,-2.412366876769708,-1.125096079127472,-64.26983355273754,-88.75521989586858,-41.39426339689006,0.829028797325378,0.7777956153274612,0.8830587387421923,-0.20623071626246417,-0.2856847998287932,-0.1324275001506423,-1.9384787542447983,-2.685312473889657,-1.2447607231944289,-71.32004246669604,-98.79736842861138,-45.7969360998686,-0.19162467828139215,-0.27294559711994903,-0.11966464406695664,-7.050208913958506,-10.04214853274279,-4.4026727029785375,0.7957686204426766,0.7504772170527443,0.8930990547131844,-0.25664668637437843,-0.33248548693746555,-0.11969662796378892,-3.097097458801693,-4.012286194805393,-1.444445387278498,-197.01637778636723,-255.23449076370184,-91.88583888540064,0.7777956153274612,-0.2856847998287932,-3.4475164283919484,0.7292413119863722,-0.3712881916633484,-4.480539885896733,0.8830587387421923,-0.1324275001506423,-1.5980758605771748,-219.3076608391825,-285.02162124025017,-101.65876975681772,-0.35041896959025554,-0.4682536910913404,-0.15363047329867663,-22.29128305281524,-29.787130476548377,-9.772930871417088,0.1761
17043841606,17043841606,Census Tract 8416.06; DuPage County; Illinois,1296,821,273,Naperville city,Illinois,33543,0.669905398189053,0.23885274678557344,17043,1296,821,273,0.009571,0.007676560355,0.00345826479,0.7924334508723206,0.7028363052865189,0.8406426100096767,-0.26193562235312945,-0.42280640951286536,-0.1895661581899697,-3.2490536506381753,-5.244497468500135,-2.351381659246915,-250.69858415418017,-404.6680145447634,-181.43377000361997,0.7742105410968493,0.6784839924553717,0.82617593277145,-0.29163831660476675,-0.4738741239584609,-0.21039594635182388,-3.617486345378592,-5.8779422155667325,-2.609754684883165,-279.1270328224222,-453.54492404064297,-250.69858415418017,-0.36843269474041707,-0.6334447470665978,-0.2583730256362502,-28.42844866824206,-48.87690949587947,-19.936190249710663,0.8653188536086737,0.8237630986758573,0.908512226820798,-0.1556433744967652,-0.21394124306785708,-0.10070065154692504,-0.4419081774933555,-0.6074295492529598,-0.2859128539289025,-53.8256001818947,-73.98654680304017,-34.824951757478985,0.8528914934434372,0.8079464307644323,0.8998370151957545,-0.17248208909040888,-0.23770582048844216,-0.1113123633644428,-0.4897172519333504,-0.6749027785554301,-0.31604200169716445,-59.648873560700416,-82.20496693732402,-38.49476269149384,-0.04780907443999493,-0.06747322930247035,-0.03012914776826197,-5.823273378805717,-8.218420134283843,-3.669810934014857,0.8237630986758573,0.7837989668453405,0.908512226820798,-0.21394124306785708,-0.27583735409199694,-0.10070065154692504,-0.4483568720997176,-0.5780726124402469,-0.21103845382286784,-164.23328648341305,-211.74820968507208,-77.30346293877943,0.8079464307644323,-0.23770582048844216,-0.4981603202160099,0.7649360966096446,-0.30729874617266384,-0.6440062825588063,0.8998370151957545,-0.1113123633644428,-0.23327742864558024,-182.4763077714322,-235.89973720102796,-85.4496075624836,-0.04980344811629228,-0.06593367011855944,-0.02223897482271242,-18.24302128801915,-24.15152751595584,-8.146144623704183,0.0263
17043846105,17043846105,Census Tract 8461.05; DuPage County; Illinois,2400,1980,805,Naperville city,Illinois,90956,0.6960098282612823,0.205785898522822,17043,2400,1980,805,0.009571,0.007676560355,0.00345826479,0.7840338375419967,0.6915751289460199,0.833984993475973,-0.2754551552711971,-0.4459744981344664,-0.1990623426353173,-6.327315098641506,-10.244212611947946,-4.572541635270293,-263.6381291100628,-426.8421921644977,-190.52256813626215,0.7651882405271658,0.6665355275187328,0.8189814399403915,-0.3068679666470879,-0.5002951211357526,-0.2210288917814593,-7.0488799410702665,-11.49197905053669,-5.077122055776831,-293.7033308779278,-478.8324604390288,-263.6381291100628,-0.7215648424287604,-1.2477664385887444,-0.5045804205065387,-30.065201767865016,-51.99026827453102,-21.02418418777245,0.8596042026213058,0.8164802276392606,0.9045282267112849,-0.16332609467306766,-0.22476940181559732,-0.10554869430203936,-1.1183532673422314,-1.5390779741731198,-0.7227303596077284,-56.48248824960764,-77.73121081682423,-36.501533313521634,0.8466977059819216,0.8000925734895761,0.8954974147486928,-0.1810590638606875,-0.24985537065859093,-0.11669780786651872,-1.2397773672103587,-1.710850741263188,-0.7990724016296341,-62.61501854597771,-86.40660309410042,-40.35719200149668,-0.1214240998681273,-0.1717727670900684,-0.07634204202190575,-6.132530296370066,-8.675392277276181,-3.855658687975038,0.8164802276392606,0.7751018053681303,0.9045282267112849,-0.22476940181559732,-0.2901531038558935,-0.10554869430203936,-1.3889919825907169,-1.7930391402219814,-0.652251992371845,-172.54558789946793,-222.73778139403495,-81.02509222010497,0.8000925734895761,-0.24985537065859093,-1.544014015469663,0.7556046524060182,-0.3234434129220501,-1.99876096898226,0.8954974147486928,-0.11669780786651872,-0.7211494011337374,-191.80298328815695,-248.29328807233043,-89.58377653835247,-0.15502203287894645,-0.20572182876027867,-0.06889740876189243,-19.257395388689,-25.555506678295483,-8.558684318247508,0.1345
17197880315,17197880315,Census Tract 8803.15; Will County; Illinois,2771,2117,787,Naperville city,Illinois,100361,0.7430490369787477,0.16854037641371186,17197,2771,2117,787,0.009716,0.007676560355,0.00345826479,0.7691221783035708,0.6717364601759639,0.8221210430880627,-0.30018354457762403,-0.48867905687008,-0.2163658969776347,-8.081852377270977,-13.156723840559213,-5.825226833501151,-291.65833191161954,-474.80057165496976,-210.22110550346983,0.7491949964922875,0.6455335424625114,0.8061750274203867,-0.33476598840352023,-0.5491061799597716,-0.2404254237442927,-9.01291675736356,-14.783605450879412,-6.472982338782849,-325.2586343328603,-533.5115644489141,-291.65833191161954,-0.9310643800925824,-1.6268816103201988,-0.6477555052816983,-33.60030242124079,-58.710992793944385,-23.376236206484965,0.8494017221048807,0.8035189292952355,0.8973932603115239,-0.1772992377763557,-0.24452575233927293,-0.11433865644684794,-1.298033704813227,-1.7902088706752262,-0.8370900613700284,-61.31477112958088,-84.56347995631678,-39.54133497260408,0.8356500641881512,0.786132450168357,0.8877303826113825,-0.19667315645038289,-0.2720502757338683,-0.12646814797344302,-1.439873002875632,-1.9917199404530432,-0.9258918465397248,-68.01478520905205,-94.08218896802282,-43.73603431930679,-0.14183929806240458,-0.20151106977781708,-0.08880178516969639,-6.700014079471167,-9.518709011706049,-4.194699346702711,0.8035189292952355,0.7596727506661642,0.8973932603115239,-0.24452575233927293,-0.31635628515448333,-0.11433865644684794,-1.4772908398969742,-1.9112516278208496,-0.6907716189364606,-187.71166961842113,-242.8528116671982,-87.7727597123838,0.786132450168357,-0.2720502757338683,-1.643578954315895,0.7390761766511348,-0.3530405005491454,-2.132877590947016,0.8877303826113825,-0.12646814797344302,-0.7640513719008234,-208.84103612654317,-271.0136710224925,-97.08403709032063,-0.16628811441892077,-0.22162596312616611,-0.07327975296436284,-21.12936650812208,-28.1608593552943,-9.311277377936827,0.0851
17043846410,17043846410,Census Tract 8464.10; DuPage County; Illinois,3601,2043,603,Naperville city,Illinois,105664,0.5991538584039551,0.2475190505283085,17043,3601,2043,603,0.009571,0.007676560355,0.00345826479,0.8156543856594933,0.734288361042713,0.8589553740464997,-0.22600946869359984,-0.3618627954009348,-0.16420483556560744,-7.789454986144064,-12.47166312203123,-5.659347736795542,-216.3136624866444,-346.33888147823467,-157.1604481198429,0.7992024254557669,0.7119562532175099,0.845994737081508,-0.2512474538972061,-0.4045806824236009,-0.18204045033397684,-8.659286461881823,-13.943942403026098,-6.274055249677518,-240.4689381250159,-387.2241711476284,-216.3136624866444,-0.869831475737759,-1.4722792809948668,-0.6147075128819761,-24.155275638371535,-40.88528966939369,-17.070466894806334,0.8809991735166383,0.8438303593626357,0.919398622168697,-0.13507484463163838,-0.18507231803714996,-0.08766749904538544,-0.9543355153144166,-1.3075794126291922,-0.6193914796345988,-46.712457920431554,-64.00290810715576,-30.317742517601506,0.8699074517571631,0.8296227656994233,0.9117047834626212,-0.14954757311258504,-0.2053671154466671,-0.09684627978152832,-1.056588742630991,-1.45096692491419,-0.6842417222365673,-51.71751065252036,-71.0213864373074,-33.492007941094826,-0.10225322731657438,-0.1433875122849979,-0.06485024260196848,-5.00505273208881,-7.018478330151636,-3.174265423493318,0.8438303593626357,0.8078649450085909,0.919398622168697,-0.18507231803714996,-0.23783066238796385,-0.08766749904538544,-0.8566934481295181,-1.1009100247567725,-0.4058098630990652,-142.07188194519372,-182.57214340908337,-67.29848475938063,0.8296227656994233,-0.2053671154466671,-0.9506373731651316,0.7908108876650657,-0.2645248258437392,-1.2244763969641528,0.9117047834626212,-0.09684627978152832,-0.4482981260757714,-157.6513056658593,-203.06407909853277,-74.34463119001184,-0.09394392503561357,-0.12356637220738032,-0.04248826297670621,-15.579423720665597,-20.491935689449473,-7.046146430631214,0.4314
17043846411,17043846411,Census Tract 8464.11; DuPage County; Illinois,3569,2016,244,Naperville city,Illinois,133214,0.6244018575162922,0.2470921037655397,17043,3569,2016,244,0.009571,0.007676560355,0.00345826479,0.8072908251213411,0.7229062260265766,0.8523750496992318,-0.23871096868924957,-0.3833052808196957,-0.17319248182224356,-8.154103869648239,-13.093286373686622,-5.9160644941253535,-228.4702681324808,-366.86148427253073,-165.7625243520693,0.7901927094204503,0.6998261421896886,0.8388683357398342,-0.2655140803987275,-0.4289263285751176,-0.1920821866736176,-9.069668655418011,-14.651651136238256,-6.56131601428325,-254.12352634962207,-410.5253890792451,-228.4702681324808,-0.9155647857697726,-1.5583647625516337,-0.6452515201578963,-25.65325821714129,-43.66390480671431,-18.07933651325011,0.8753712401069987,0.8366137806092143,0.9154988750033428,-0.14237246345649598,-0.19529467859328037,-0.09230063226057898,-0.992601141713318,-1.361567512677473,-0.6435072537092609,-49.23616774371618,-67.53807106535083,-31.920002664149848,0.8637966220653339,0.821821531268132,0.90745186273198,-0.15767991498855877,-0.21680919999373263,-0.10198682824827111,-1.0993225785597742,-1.51156378293257,-0.7110380736643432,-54.52988980951261,-74.97836224863939,-35.26974571747734,-0.10672143684645607,-0.14999627025509743,-0.06753081995508237,-5.293722065796432,-7.440291183288563,-3.349743053327498,0.8366137806092143,0.7991932557313294,0.9154988750033428,-0.19529467859328037,-0.25126181036765066,-0.09230063226057898,-0.36580269848452096,-0.47063365433529575,-0.1728865353421307,-149.9191387231643,-192.8826452193835,-70.85513743529947,0.821821531268132,-0.21680919999373263,-0.4061011338621617,0.7814784227834017,-0.27962586150272345,-0.5237618118452647,0.90745186273198,-0.10198682824827111,-0.1910295623609408,-166.43489092711545,-214.6564802644527,-78.29080424628722,-0.04029843537764072,-0.05312815750996896,-0.01814302701881012,-16.515752203951116,-21.773835045069248,-7.435666810987756,0.5493
17043846208,17043846208,Census Tract 8462.08; DuPage County; Illinois,2003,1521,675,Naperville city,Illinois,97190,0.7818651987806811,0.1440323705385968,17043,2003,1521,675,0.009571,0.007676560355,0.00345826479,0.7570310765952896,0.6557951274325632,0.8124582622285006,-0.320949734979773,-0.5248664684579135,-0.23083245809709552,-6.152835256723289,-10.062064430130212,-4.425222805263944,-307.18099134914075,-502.349696961069,-220.92974564473013,0.7362496116476543,0.6287022347675166,0.7957582787006372,-0.3582350118489002,-0.5905780903892969,-0.2566630178612294,-6.867620598706865,-11.321803074941268,-4.920413053131503,-342.86672984058237,-565.242290311596,-307.18099134914075,-0.7147853419835757,-1.2597386448110566,-0.4951902478675585,-35.685738491441626,-62.89259335052704,-24.722428750252547,0.8410740162667244,0.7929785197282866,0.8915479785559197,-0.18895600227754084,-0.26106820692021915,-0.12164462715707672,-0.9939124919836162,-1.3732241844143356,-0.6398532624357843,-65.34598895355794,-90.28429877806283,-42.06793309899963,0.8266423251089969,0.774796349053636,0.8813718826415332,-0.20971303987869844,-0.2906617348177179,-0.13459485115741385,-1.1030949403826968,-1.5288867550903755,-0.7079717093375951,-72.52432218163688,-100.51852433204309,-46.546463467297514,-0.10918244839908064,-0.15566257067603995,-0.06811844690181079,-7.178333228078937,-10.234225553980274,-4.478530368297882,0.7929785197282866,0.7471724454807822,0.8915479785559197,-0.26106820692021915,-0.3383791199052196,-0.12164462715707672,-1.3527714468564165,-1.7533717223563354,-0.6303233175071208,-200.4105847194691,-259.7587736824201,-93.38123222327717,0.774796349053636,-0.2906617348177179,-1.5061155863966211,0.7257097069840578,-0.3779614498417722,-1.9584746200622272,0.8813718826415332,-0.13459485115741385,-0.6974272114079372,-223.12823502172165,-290.144388157367,-103.32254983821292,-0.15334413954020465,-0.20510289770589196,-0.06710389390081639,-22.71765030225254,-30.38561447494696,-9.94131761493576,0.0469
17197880316,17197880316,Census Tract 8803.16; Will County; Illinois,2441,2045,771,Naperville city,Illinois,153451,0.7354906651626253,0.18779817558685147,17197,2441,2045,771,0.009716,0.007676560355,0.00345826479,0.7714989528202311,0.6748853768117001,0.8240159271055828,-0.29617803931486675,-0.4817330977361066,-0.21356877592472556,-7.024382290989102,-11.425146336131393,-5.065158547825391,-287.76658299832457,-468.0518777604011,-207.5034226884634,0.7517421037745909,0.6488630145514841,0.8082192063456567,-0.33024343718261245,-0.5411573438058164,-0.23728809232519413,-7.832303020261347,-12.83449668065066,-5.627703787382102,-320.86452356662625,-525.7884752417312,-287.76658299832457,-0.8079207292722446,-1.4093503445192663,-0.5625452395567114,-33.0979405683017,-57.73659748133005,-23.045687814695263,0.8510328777738532,0.8055876211004477,0.8985359169055597,-0.17504273467767503,-0.24132989858257925,-0.11292156627847372,-1.2379287378358814,-1.7067216031817178,-0.7985984238361565,-60.53441260811156,-83.45826910424047,-39.05126766924971,0.8374154558975813,0.7883590591119864,0.8889738498107352,-0.19415039805797824,-0.26845754918629017,-0.12489248161000743,-1.373061027987359,-1.89857245796951,-0.8832585506011651,-67.14234855683907,-92.83972899606408,-43.19112716876113,-0.13513229015147754,-0.19185085478779215,-0.08466012676500856,-6.6079359487275084,-9.381459891823578,-4.139859499511421,0.8055876211004477,0.7621310563886511,0.8985359169055597,-0.24132989858257925,-0.3121102881418953,-0.11292156627847372,-1.428341903122038,-1.8472647010043668,-0.6683407477856519,-185.25835319351987,-239.59334643377,-86.68492189178363,0.7883590591119864,-0.26845754918629017,-1.588900376473716,0.741707422495776,-0.3482405186604357,-2.061106096215624,0.8889738498107352,-0.12489248161000743,-0.7391921428559762,-206.08305790839376,-267.32893595533386,-95.87446729649496,-0.16055847335167783,-0.2138413952112572,-0.07085139507032434,-20.82470471487391,-27.73558952156384,-9.189545404711328,0.055
17043846102,17043846102,Census Tract 8461.02; DuPage County; Illinois,2819,1587,724,Naperville city,Illinois,52199,0.631089517339462,0.2444816095383031,17043,2819,1587,724,0.009571,0.007676560355,0.00345826479,0.805089897676824,0.7199210088233138,0.8506405219727201,-0.24209731470437104,-0.3890412805628019,-0.1755847201834453,-6.531942671881174,-10.49658623737548,-4.7373897050327525,-231.7113399035535,-372.3514096266576,-168.0521356875755,0.787823288825204,0.6966478997207864,0.8369907802238393,-0.26932018154882453,-0.43544536687872853,-0.1947562907832349,-7.266433286985111,-11.7485986024312,-5.254651122164395,-257.76634576038,-416.7647606396311,-231.7113399035535,-0.7344906151039376,-1.2520123650557196,-0.5172614171316425,-26.05500585682645,-44.41335101297338,-18.349110221058623,0.8738865519494233,0.8347126224876646,0.9144686885127962,-0.14431329532334486,-0.19801710559945193,-0.09353115373070206,-0.7920297840696595,-1.0867705919862145,-0.513323871699648,-49.907358794559514,-68.47955841122965,-32.345549571496406,0.8621851962862724,0.819767466924705,0.906328681408928,-0.15984362096141666,-0.21985811873142944,-0.10335248184516882,-0.8772643456815564,-1.2066398866068082,-0.567225935042803,-55.278156627697314,-76.0327590804542,-35.74202489242615,-0.08523456161189691,-0.1198692946205937,-0.05390206334315506,-5.370797833137801,-7.553200669224556,-3.396475320929745,0.8347126224876646,0.7969119434315278,0.9144686885127962,-0.19801710559945193,-0.25484378574371547,-0.09353115373070206,-1.1005453500185791,-1.416378360507424,-0.5198302238010389,-152.00902624566012,-195.63237023583207,-71.79975466865179,0.819767466924705,-0.21985811873142944,-1.221933981416488,0.7790249538367949,-0.28365592793257194,-1.5765113399994135,0.906328681408928,-0.10335248184516882,-0.5744154928597998,-168.77541179785746,-217.75018508279192,-79.33915647234802,-0.12138863139790868,-0.16013297949198946,-0.05458526905876082,-16.76638555219733,-22.11781484695987,-7.539401803696245,0.3457
17043846103,17043846103,Census Tract 8461.03; DuPage County; Illinois,3004,1962,980,Naperville city,Illinois,125088,0.7237585361031532,0.18660051273431053,17043,3004,1962,980,0.009571,0.007676560355,0.00345826479,0.7752027465213548,0.6798023992089562,0.8269658267862015,-0.2899851096856926,-0.4710156968607904,-0.2092398108955157,-8.337444244344498,-13.542306068902493,-6.0159132271632645,-277.5447484801764,-450.8091234654625,-200.263423008098,0.7557128953635209,0.6540650787498143,0.8114024592135299,-0.3232538522701396,-0.5288998487909011,-0.2324340265979382,-9.293963310712828,-15.206549760144254,-6.682776709980875,-309.3862620077506,-506.2100452777714,-277.5447484801764,-0.9565190663683296,-1.6642436912417615,-0.6668634828176101,-31.84151352757422,-55.40092181230897,-22.199183848788618,0.8535709696133409,0.8088092056140778,0.9003124347475906,-0.1715487470865955,-0.23638553203751328,-0.11072552305729018,-1.1639780659472856,-1.60390314165369,-0.7512854647324719,-59.32609918181884,-81.74837623107491,-38.29181777433598,0.8401630928617349,0.7918277070195184,0.8909074145074876,-0.19024509466826747,-0.26290099618268364,-0.12245109168029668,-1.2908349440532358,-1.7838136288915276,-0.8308448023535727,-65.79179123614861,-90.91812583544991,-42.3468298855032,-0.12685687810595023,-0.17991048723783765,-0.07955933762110079,-6.465692054329779,-9.169749604375008,-4.055012111167216,0.8088092056140778,0.7659626130262769,0.9003124347475906,-0.23638553203751328,-0.305546749924326,-0.11072552305729018,-1.7783352476600618,-2.298637105726817,-0.8329913373764677,-181.4627803734757,-234.55480670681808,-84.99911605882323,0.7918277070195184,-0.26290099618268364,-1.977811857294276,0.7458102181980786,-0.34082367819531745,-2.564026465357863,0.8909074145074876,-0.12245109168029668,-0.9212031319030471,-201.8175364585996,-261.6353536079452,-94.0003195819436,-0.1994766096342142,-0.26538935963104615,-0.08821179452657957,-20.3547560851239,-27.08054690112716,-9.001203523120365,0.2673
17043846205,17043846205,Census Tract 8462.05; DuPage County; Illinois,2370,1983,878,Naperville city,Illinois,89475,0.7514965614312585,0.16065568505019293,17043,2370,1983,878,0.009571,0.007676560355,0.00345826479,0.7664744683586349,0.66823449435285,0.8200084044869046,-0.3046748995324631,-0.49648066427406967,-0.21949969601313987,-6.911023008317733,-11.261804957508076,-4.978970869583975,-291.6043463425204,-475.1816437767121,-210.08315905417615,0.7463584638324258,0.641832610655548,0.8038964928378828,-0.33983876174615535,-0.5580386278263907,-0.24394123983529345,-7.708654389153713,-12.658140865415533,-5.533385007318717,-325.25967886724527,-534.0987706926385,-291.6043463425204,-0.7976313808359796,-1.3963359079074564,-0.5544141377347422,-33.65533252472488,-58.91712691592643,-23.393001592183214,0.847582379782391,0.8012131662421013,0.8961179032268466,-0.1798263199581152,-0.24810729794950928,-0.11592458581519526,-1.233201981732199,-1.7014551128267603,-0.7949805623119061,-62.18870306264242,-85.80207326408272,-40.08979134200232,0.8336813989268155,0.7836513482648728,0.8863426944292313,-0.19949899480459052,-0.27607768711705416,-0.12823178470936614,-1.368112052806874,-1.893268743663844,-0.8793801211161952,-68.99203493731083,-95.47497446615452,-44.34594660192613,-0.1349100710746749,-0.1918136308370837,-0.08439955880428918,-6.803331874668427,-9.672901202071795,-4.256155259923811,0.8012131662421013,0.7569346368018551,0.8961179032268466,-0.24810729794950928,-0.3211180350064662,-0.11592458581519526,-1.67224814826388,-2.1643419756357916,-0.7813340259227991,-190.4610647225376,-246.50819768061407,-88.99020796387234,0.7836513482648728,-0.27607768711705416,-1.860769130428482,0.7361464406664187,-0.3584253685920426,-2.4157941498392246,0.8863426944292313,-0.12823178470936614,-0.8642847925112159,-211.93270278228724,-275.14739747599367,-98.43790347508154,-0.1885209821646019,-0.251452174203433,-0.08295076658841682,-21.471638059749647,-28.639199795379614,-9.447695511209206,0.1829
