geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
39153530903,39153530903,Census Tract 5309.03; Summit County; Ohio,3339,2547,1164,Akron city,Ohio,228953,0.8116569272559059,0.1580167403867685,39153,3339,2547,1164,0.014877,0.007698481651,0.00363660615,0.7478801419757888,0.6438171016733043,0.805119101726501,-0.3371126519794306,-0.5532361557357878,-0.2420522601632423,-16.745836019559786,-27.48162043057471,-12.023777313183729,-501.52249234979894,-823.0494288881314,-360.1011474448556,0.7264658472674292,0.616082339408727,0.7878547243698365,-0.3765272018794248,-0.6231596590801977,-0.2692695354462047,-18.70372631390072,-30.955021722526443,-13.375776492424013,-560.1595182360203,-927.0746248136102,-501.52249234979894,-1.9578902943409344,-3.473401291951731,-1.351999179240284,-58.637025886221465,-104.0251959254786,-40.491140438463134,0.8347378545717632,0.7849825480689281,0.8870875141763281,-0.197980892471948,-0.2739136716606234,-0.12728449450504611,-1.8337853188287976,-2.5371078160429743,-1.1789644668410142,-71.99785311459748,-99.61161429301038,-46.288357551669186,0.8197947253123337,0.7662067994336166,0.8765225897520842,-0.2198175581320189,-0.30513067847897507,-0.1408719087124043,-2.036046033989907,-2.826253339565568,-1.304817019494951,-79.93898837808823,-110.96401019103132,-51.22956495857681,-0.20226071516110933,-0.2891455235225937,-0.1258525526539369,-7.941135263490747,-11.352395898020951,-4.941207406907614,0.7849825480689281,0.7377180533281004,0.8870875141763281,-0.2739136716606234,-0.35553141947476463,-0.12728449450504611,-2.454549352776273,-3.185928655086055,-1.1406005100501486,-210.8719375237348,-273.70521091804596,-97.98973454039076,0.7662067994336166,-0.30513067847897507,-2.734285969853691,0.7156150288417343,-0.3973993833228457,-3.561108845772904,0.8765225897520842,-0.1408719087124043,-1.2623577722794532,-234.904292942757,-305.93718606296426,-108.44998043637914,-0.27973661707741826,-0.37518019068684927,-0.1217572622293046,-24.03235541902219,-32.23197514491832,-10.460245895988368,0.0168
39153502102,39153502102,Census Tract 5021.02; Summit County; Ohio,3003,1636,705,Akron city,Ohio,111037,0.6237242868794189,0.26396272225068795,39153,3003,1636,705,0.014877,0.007698481651,0.00363660615,0.8075141509107784,0.7232093676904146,0.8525509832716867,-0.23836839128097115,-0.3827254522345619,-0.17295038023705503,-10.649258290932284,-17.09850107833941,-7.726667368780363,-354.6206557087008,-569.3806552893576,-257.29828067866674,0.7904331681627451,0.7001489586091498,0.8390587980120584,-0.26512909665008694,-0.4282674960861273,-0.1918115898066403,-11.844809689302618,-19.133120624437765,-8.569303807724822,-394.4325570863342,-637.1335539273315,-354.6206557087008,-1.195551398370334,-2.034619546098355,-0.8426364389444592,-39.8119013776335,-67.75289863797387,-28.059821476671967,0.875521804248129,0.8368066408116069,0.9156033146729124,-0.1421760088074209,-0.19501919706339105,-0.0921760373456459,-0.8458744101468484,-1.1602643066647802,-0.5484001968646659,-51.703814801152106,-70.92080114087898,-33.52079442938056,0.8639600541040908,0.8220299289146871,0.9075657372188164,-0.15746092108040788,-0.2165007195301076,-0.10184855927289978,-0.936811807120566,-1.288068359528597,-0.6059467467254838,-57.26233539856759,-78.73278481226143,-37.03830970204669,-0.0909373969737175,-0.1278040528638169,-0.05754654986081786,-5.558520597415495,-7.8119836713824515,-3.5175152726661287,0.8368066408116069,0.7994247544689281,0.9156033146729124,-0.19501919706339105,-0.25089946791091994,-0.0921760373456459,-1.0584529556806148,-1.3617391897203055,-0.5002789501779787,-150.13517101852693,-193.15449499578804,-70.96155321673457,0.8220299289146871,-0.2165007195301076,-1.1750424057952356,0.7817274304867295,-0.27921825562314817,-1.5154374153650187,0.9075657372188164,-0.10184855927289978,-0.5527758816439594,-166.67268167308308,-214.95566175390337,-78.40792647432048,-0.11658945011462074,-0.15369822564471303,-0.05249693146598067,-16.537510654556133,-21.80116675811532,-7.44637325758591,0.8004
39153504500,39153504500,Census Tract 5045; Summit County; Ohio,1172,765,188,Akron city,Ohio,41981,0.6617087238741075,0.18938313910408655,39153,1172,765,188,0.014877,0.007698481651,0.00363660615,0.7950894106067142,0.7064099525930906,0.8427440158249485,-0.25772018424559734,-0.41560859431439023,-0.18659994164552585,-4.493568928157493,-7.246486615524995,-3.2535274729404913,-383.4103181021751,-618.3009057615183,-277.60473318604875,0.7770653901660463,0.6822797636111452,0.8284479833363239,-0.2868929856550634,-0.46567442467769654,-0.2070763887586548,-5.002221342575923,-8.119426623470067,-3.6105516104792583,-426.81069475903774,-692.7838415930092,-383.4103181021751,-0.5086524144184299,-0.8729400079450729,-0.35702413753876705,-43.40037665686262,-74.48293583149086,-30.462810370201968,0.867121053916388,0.8260632616831542,0.9097668013624828,-0.15324151741381287,-0.21056103858491304,-0.09918277794087728,-0.42631846916673904,-0.5857815894192359,-0.27592685567891717,-55.7279044662404,-76.57275678682821,-36.068870023387866,0.854845646408671,0.8104283755246475,0.9012039638629228,-0.16980182820272083,-0.233915334408953,-0.10962672169527282,-0.4723893151332924,-0.6507533269235425,-0.3049819458958462,-61.75023727232581,-85.06579436909053,-39.86692103213676,-0.04607084596655336,-0.06497173750430663,-0.02905509021692903,-6.022332806085407,-8.493037582262303,-3.7980510087488937,0.8260632616831542,0.7865499170970106,0.9097668013624828,-0.21056103858491304,-0.27137512605784575,-0.09918277794087728,-0.30474805488875373,-0.3927651685568978,-0.14354867766173365,-162.10002919614558,-208.9176428494137,-76.35567960730512,0.8104283755246475,-0.233915334408953,-0.33854906704895243,0.7678898349294306,-0.3022701363039926,-0.4374799664205325,0.9012039638629228,-0.10962672169527282,-0.15866434942090418,-180.07929098348532,-232.70210979815553,-84.39593054303414,-0.03380101216019871,-0.04471479786363464,-0.01511567175917055,-17.979261787339738,-23.784466948741827,-8.04025093572902,0.5478
39153502500,39153502500,Census Tract 5025; Summit County; Ohio,740,452,252,Akron city,Ohio,85763,0.655715011872076,0.23925878678518395,39153,740,452,252,0.014877,0.007698481651,0.00363660615,0.7970371797195047,0.7090346321862938,0.8442839658963576,-0.25464661554674584,-0.41036834395030947,-0.18443561691749313,-2.8033994976218137,-4.517736891182078,-2.0304480179323434,-378.83776994889377,-610.5049852948754,-274.3848672881545,0.7791596227383162,0.685068806835349,0.830113344946261,-0.28343406256801623,-0.4597073900057784,-0.2046547692408643,-3.120319926130039,-5.060909462425814,-2.25304026147729,-421.66485488243774,-683.9066841115964,-378.83776994889377,-0.31692042850822544,-0.5431725712437361,-0.22259224354494656,-42.82708493354398,-73.4016988167211,-30.080032911479265,0.8684412649485755,0.8277492904606494,0.9106852892189548,-0.1514883508664396,-0.20809526691770605,-0.09807417758734796,-0.24900836772324195,-0.34205575841138725,-0.1612090351313945,-55.09034684142521,-75.67605274588213,-35.66571573703418,0.8562774289439333,0.8122480901692395,0.9022048415975452,-0.16784580113634787,-0.23115094033848776,-0.10839573663702312,-0.2758958608441821,-0.3799534289083789,-0.17817505632456632,-61.038907266411975,-84.06049312132276,-39.41926024879786,-0.02688749312094016,-0.03789767049699166,-0.01696602119317181,-5.948560424986761,-8.384440375440635,-3.7535445117636743,0.8277492904606494,0.7885676234108081,0.9106852892189548,-0.20809526691770605,-0.268122061205961,-0.09807417758734796,-0.40370843369452863,-0.5201614576424421,-0.19026560866146464,-160.20175940259074,-206.41327684223893,-75.50222565931138,0.8122480901692395,-0.23115094033848776,-0.4484368407474254,0.7700569347924174,-0.29860527815331966,-0.5792994281982807,0.9022048415975452,-0.10839573663702312,-0.2102896125657812,-177.95112728072436,-229.88072547550823,-83.44825895467507,-0.04472840705289677,-0.05913797055583858,-0.02002400390431652,-17.749367878133636,-23.46744863326928,-7.9460332953637,0.5693
39153508800,39153508800,Census Tract 5088; Summit County; Ohio,3349,2576,1221,Akron city,Ohio,152351,0.7671554999823609,0.18326104022379777,39153,3349,2576,1221,0.014877,0.007698481651,0.00363660615,0.7615905667746546,0.6617912143013885,0.8161066141269352,-0.31304147349804007,-0.5110505827062652,-0.2253301011042443,-15.596688186120415,-25.46211048886679,-11.226638076414146,-465.7118001230342,-760.2899518921108,-335.2235914127843,0.7411288369221035,0.6350283248980156,0.7996898565579672,-0.34929306509376207,-0.5747329068519866,-0.2504847870700895,-17.402853880560258,-28.63495957358873,-12.479921831582525,-519.6432929399898,-855.0301455237005,-465.7118001230342,-1.8061656944398423,-3.172849084721939,-1.253283755168379,-53.93149281695558,-94.7401936315897,-37.42262631138785,0.8442202165634284,0.7969565238966664,0.8937586016064867,-0.18452505682783243,-0.25477359180218,-0.11887035067696096,-1.728611807916166,-2.3866928790347037,-1.1135652540838936,-67.1044956489195,-92.65112108053974,-43.22846483244928,0.8300443979192242,0.7790728917946129,0.8837761106395667,-0.204754833002698,-0.2835769419424622,-0.1315082948738283,-1.9181222764050136,-2.656519709146405,-1.2319562192029214,-74.46126849398345,-103.12576510661508,-47.82438739141776,-0.18951046848884756,-0.2698268301117013,-0.1183909651190278,-7.356772845063958,-10.47464402607536,-4.5959225589684705,0.7969565238966664,0.7518851479218148,0.8937586016064867,-0.25477359180218,-0.32999036191094644,-0.11887035067696096,-2.394832552232754,-3.1018586150836684,-1.1173630017256482,-196.13698216484468,-254.04247461782705,-91.51212135345192,0.7790728917946129,-0.2835769419424622,-2.6655796105968905,0.7307463535041081,-0.3684638933944105,-3.463503889792878,0.8837761106395667,-0.1315082948738283,-1.2361577321444073,-218.31118841907377,-283.66125223528894,-101.24141950404646,-0.2707470583641367,-0.3616452747092094,-0.1187947304187591,-22.17420625422905,-29.618777617461863,-9.72929815059452,0.7979
39153502200,39153502200,Census Tract 5022; Summit County; Ohio,4778,2829,1169,Akron city,Ohio,137814,0.6874062940028524,0.23383311760379952,39153,4778,2829,1169,0.014877,0.007698481651,0.00363660615,0.7867923108911811,0.6952665262808085,0.8361733743033105,-0.27098344271733366,-0.4382973467014199,-0.1959242314229245,-19.262127996166985,-31.155186117218424,-13.926746170819136,-403.1420677305773,-652.0549626877025,-291.4764790878848,0.7681501465177453,0.6704500890282521,0.8213456624124165,-0.30182882153092017,-0.49153533777495106,-0.21751419136109967,-21.454688651680257,-34.93946528953243,-15.461410309672244,-449.03073779155,-731.2571220077947,-403.1420677305773,-2.1925606555132724,-3.784279172314005,-1.534664138853108,-45.88867006097263,-79.20215932009218,-32.11938340002319,0.8614834634855959,0.8188733848843681,0.905839345100215,-0.1607883869923176,-0.22119001357115609,-0.10394851516343416,-1.6541843006301185,-2.2755937462265305,-1.069418041151071,-58.472403698484214,-80.43809636714494,-37.8019809526713,0.8487340776528616,0.8026725875601182,0.896925349183954,-0.17822534328474,-0.24583798612046473,-0.11491998850275116,-1.8335749885351895,-2.52917107227668,-1.1822921068231595,-64.81353794751466,-89.40159322292965,-41.79187369470341,-0.1793906879050713,-0.2535773260501495,-0.11287406567208856,-6.3411342490304445,-8.963496855784712,-3.989892742032117,0.8188733848843681,0.7779575133681537,0.905839345100215,-0.22119001357115609,-0.28541724042295985,-0.10394851516343416,-1.9906050679476612,-2.568619604893722,-0.9354872661256056,-170.28272608619858,-219.72793882752111,-80.02457366343931,0.8026725875601182,-0.24583798612046473,-2.2124251143373455,0.7586674779900121,-0.3181005236304133,-2.862753630836065,0.896925349183954,-0.11491998850275116,-1.0342253152784044,-189.25792252671903,-244.8891044342228,-88.47094228215606,-0.22182004638968425,-0.2941340259423426,-0.09873804915279882,-18.975196440520463,-25.16116560670168,-8.446368618716752,0.9694
39153503600,39153503600,Census Tract 5036; Summit County; Ohio,2764,2096,868,Akron city,Ohio,132068,0.6548287852958626,0.22748932435325572,39153,2764,2096,868,0.014877,0.007698481651,0.00363660615,0.7973255803005884,0.7094235423947705,0.8445119006394601,-0.25419279740530104,-0.4095951716295503,-0.1841159363684574,-10.452414946704303,-16.842564926071912,-7.570852458717186,-378.16262469986634,-609.354736833282,-273.9092785353541,0.7794697532749647,0.6854821594428825,0.8303598682215236,-0.28292341787281816,-0.45882717183002714,-0.20429712257387145,-11.633818864785985,-18.866986152811528,-8.400703400557026,-420.9051687693916,-682.5971835315313,-378.16262469986634,-1.1814039180816778,-2.024421226739616,-0.8298509418398394,-42.742544069525245,-73.24244669824948,-30.02355071779448,0.8686366410420945,0.8279988774990853,0.9108211749377344,-0.1512293550043091,-0.20773110589283947,-0.09791035552984596,-1.1527195187754509,-1.583394311327078,-0.746304696639627,-54.99616024692036,-75.54362172362013,-35.606140106852436,0.8564893348381728,0.8125174985747655,0.9023529250643486,-0.16755686185974802,-0.2307427246232813,-0.1082138398661344,-1.2771731068018508,-1.7587963823631094,-0.8248412182395397,-60.93383143138602,-83.91204114327812,-39.353111557229944,-0.12445358802639994,-0.17540207103603156,-0.07853652159991276,-5.937671184465645,-8.368419419657993,-3.7469714503775178,0.8279988774990853,0.7888663991430059,0.9108211749377344,-0.20773110589283947,-0.26764177189744864,-0.09791035552984596,-1.3881178449263114,-1.7884578143544758,-0.6542646135248039,-159.92141070579623,-206.04352699936356,-75.37610754894054,0.8125174985747655,-0.2307427246232813,-1.5418879722410186,0.7703778794309665,-0.2980642704053783,-1.991749530751952,0.9023529250643486,-0.1082138398661344,-0.7231154021953211,-177.6368631614077,-229.4642316534507,-83.30822605936879,-0.15377012731470718,-0.2032917163974763,-0.0688507886705172,-17.715452455611427,-23.420704654087135,-7.932118510428248,0.5336
39153503800,39153503800,Census Tract 5038; Summit County; Ohio,2323,1268,546,Akron city,Ohio,214829,0.7097806151687556,0.2287851969922221,39153,2323,1268,546,0.014877,0.007698481651,0.00363660615,0.7796387486725121,0.6857074380075605,0.8304941924608754,-0.28264532990785296,-0.45834789674393783,-0.20410233939969424,-9.768016553169897,-15.840169175853768,-7.053628059048012,-420.4914573039129,-681.8841659859563,-303.6430503249252,0.7604711753467486,0.6603174074596965,0.8152114292006346,-0.31497423231595145,-0.5144231981511658,-0.22667563797598136,-10.885279852623924,-17.77809071359284,-7.833744801909831,-468.58716541644094,-765.3073918894894,-420.4914573039129,-1.1172632994540272,-1.937921537739072,-0.7801167428618196,-48.09570811252808,-83.42322590353302,-33.5822962919423,0.8566047925371153,0.8126642962711693,0.902433603688876,-0.16739949240556182,-0.23052040625926629,-0.10811476424670136,-0.7719153179107814,-1.0629795235665358,-0.4985405954048692,-60.87660235889443,-83.83119271029462,-39.31708165653542,0.8434484604504459,0.7959802604560505,0.893216597716966,-0.185608898338551,-0.2563125616043016,-0.11954928127843686,-0.8558828327923427,-1.1819127383969157,-0.5512676301340085,-67.49864611926994,-93.2107837852457,-43.475365152524326,-0.08396751488156129,-0.11893321483037966,-0.05272703472913931,-6.6220437603754965,-9.379591074951078,-4.158283495988905,0.8126642962711693,0.770552770147752,0.902433603688876,-0.23052040625926629,-0.29776965152983864,-0.10811476424670136,-0.9689627863013428,-1.2516363123958112,-0.45444646270046,-177.4657117768027,-229.2374198527127,-83.23195287554212,0.7959802604560505,-0.2563125616043016,-1.0773767836276116,0.7507280182867634,-0.33204033370447567,-1.3956887033630392,0.893216597716966,-0.11954928127843686,-0.502509979778507,-197.3217552431523,-255.62064164158224,-92.03479483122838,-0.10841399732626888,-0.144052390967228,-0.04806351707804701,-19.856043466349615,-26.38322178886959,-8.802841955686265,0.7901
39153505900,39153505900,Census Tract 5059; Summit County; Ohio,1541,1007,514,Akron city,Ohio,127656,0.6356807442011597,0.23578870390968912,39153,1541,1007,514,0.014877,0.007698481651,0.00363660615,0.8035823868862124,0.7178787305786118,0.8494517740122186,-0.2444274741696154,-0.3929929351632939,-0.17722986824395742,-5.603611548694128,-9.009542636389885,-4.063075723542511,-363.6347533221368,-584.6555896424323,-263.66487498653544,0.7862007433887201,0.6944743257553182,0.8357042300815004,-0.2719397792601315,-0.4399380407798209,-0.1965955944754246,-6.234343716017636,-10.08578063656203,-4.507043847535784,-404.5648096052976,-654.4958232681395,-363.6347533221368,-0.630732167323508,-1.0762380001721468,-0.44396812399327334,-40.93005628316081,-69.84023362570713,-28.810390914553757,0.8728687386335029,0.8334099369295994,0.913762113812157,-0.1456476280334248,-0.19988970096054057,-0.09437673644408837,-0.5333707012581398,-0.7320085566456059,-0.3456134973106873,-52.966305983926496,-72.69201158347626,-34.32110201695008,0.8610806573788756,0.8183602790779714,0.905558397421352,-0.16133139379067463,-0.22195569062403436,-0.10429101297892857,-0.5908056300191699,-0.8128155875577167,-0.38192019656322373,-58.66987388472392,-80.71654295508606,-37.926533918890144,-0.05743492876103007,-0.08080703091211072,-0.03630669925253643,-5.703567900797425,-8.024531371609804,-3.605431901940063,0.8334099369295994,0.7953495429819458,0.913762113812157,-0.19988970096054057,-0.25730882581609743,-0.09437673644408837,-0.7909674582652595,-1.0181760589313886,-0.37345059293118366,-153.88471950685982,-198.0887274185581,-72.6557573796077,0.8183602790779714,-0.22195569062403436,-0.8782830111645389,0.7773450536684314,-0.2864300033567072,-1.133409128320664,0.905558397421352,-0.10429101297892857,-0.412681579188197,-170.87218116041615,-220.5076125137479,-80.28824497824843,-0.08731555289927939,-0.11523306938927536,-0.03923098625701332,-16.987461653556302,-22.41888509518976,-7.632487598640724,0.4569
39153506500,39153506500,Census Tract 5065; Summit County; Ohio,1303,979,327,Akron city,Ohio,57202,0.7171778388412314,0.167500020704911,39153,1303,979,327,0.014877,0.007698481651,0.00363660615,0.7772880290456514,0.6825760842091536,0.82862508281137,-0.28652438045108286,-0.46503814466136784,-0.20681840405697943,-5.5541980399858994,-9.0146393389997,-4.009119128493855,-426.262320797076,-691.8372478127168,-307.68373971556827,0.7579493365430933,0.6570012174955734,0.8131934707599984,-0.3193493968355033,-0.5220671946574248,-0.22971966199558275,-6.190502152668482,-10.120132132358815,-4.453053853195295,-475.0960976721782,-776.6793654918507,-426.262320797076,-0.6363041126825824,-1.1054927933591152,-0.4439347247014398,-48.83377687510225,-84.84211767913393,-34.07020143526015,0.8549979291726727,0.8106218690627172,0.901310442893364,-0.1695934760539556,-0.233620801713938,-0.10949563259227876,-0.6037930397793212,-0.8317455205509399,-0.38983044857467375,-61.67446780176928,-84.95868442808374,-39.81924908832214,0.8417082213357879,0.7937799914995726,0.8919938155118174,-0.18806015511290075,-0.25979491888028833,-0.12108400597621816,-0.6695388016038047,-0.9249315919442928,-0.43108780914295697,-68.39007166535288,-94.47717997388077,-44.033484079975175,-0.06574576182448355,-0.09318607139335287,-0.04125736056828322,-6.7156038635836115,-9.518495545797023,-4.2142349916530355,0.8106218690627172,0.7681202073135128,0.901310442893364,-0.233620801713938,-0.30187956322290066,-0.10949563259227876,-0.5881178238787381,-0.7599526689986702,-0.2756446887090487,-179.85254552866607,-232.4014278283395,-84.29501183762956,0.7937799914995726,-0.25979491888028833,-0.6540086380394992,0.7481214544290458,-0.3366813557875892,-0.8475628234030105,0.8919938155118174,-0.12108400597621816,-0.30481730042365923,-200.00264160229332,-259.1935239764558,-93.216299823749,-0.06589081416076104,-0.08761015440434028,-0.02917261171461055,-20.15009607362723,-26.79209614811629,-8.921287986119435,0.8222
39153507102,39153507102,Census Tract 5071.02; Summit County; Ohio,1813,1398,705,Akron city,Ohio,144568,0.7923485090555444,0.17811315198062447,39153,1813,1398,705,0.014877,0.007698481651,0.00363660615,0.7537982871583218,0.6515550197409796,0.8098681123027895,-0.32661484781268546,-0.5347898023984864,-0.234768951646444,-8.8094560018186,-14.424351085081776,-6.332188398576839,-485.90490909093216,-795.606789028228,-349.2657693644147,0.7327919012503348,0.6242322535717016,0.7929681232839056,-0.3646439027147247,-0.6019678481498654,-0.261084740529943,-9.835175708665457,-16.236277402266015,-7.041977882658363,-542.4807340686959,-895.5475676925546,-485.90490909093216,-1.025719706846857,-1.8119263171842397,-0.7097894840815249,-56.575824977763766,-99.9407786643265,-39.14999912198152,0.8388389401351007,0.7901555991048519,0.8899758491433839,-0.19212396105376697,-0.26557351632118503,-0.12362599610148536,-0.9767534913060242,-1.3501692232575842,-0.6285115226961077,-69.867917833048935,-96.57862827307468,-44.95790577225377,0.8242262486558449,0.7717628762734023,0.8796624297509608,-0.21325910407586313,-0.2957347790926174,-0.1367997156399049,-1.0842040384572318,-1.5035083411511112,-0.6954863887256324,-77.55393694257738,-107.5470916417104,-49.74866872143293,-0.1074505471512076,-0.15333911789352703,-0.06697486602952474,-7.686019109528442,-10.968463368635698,-4.790762949179166,0.7901555991048519,0.7438318341136123,0.8899758491433839,-0.26557351632118503,-0.34438989316940255,-0.12362599610148536,-1.4413815538850854,-1.8691518877149196,-0.6709713861145873,-204.4512842390192,-265.1279273354496,-95.17324625738829,0.7717628762734023,-0.2957347790926174,-1.605079683136973,0.7221413894299182,-0.38477037133882097,-2.0883140887382607,0.8796624297509608,-0.1367997156399049,-0.742470821004657,-227.6708770407054,-296.21476436003695,-105.31501007158256,-0.16369812925188754,-0.21916220102334116,-0.07149943489006971,-23.219592801686176,-31.0868370245874,-10.141763814194286,0.0501
39153533400,39153533400,Census Tract 5334; Summit County; Ohio,4031,2574,1346,Akron city,Ohio,446526,0.833494197717848,0.1538678761381162,39153,4031,2574,1346,0.014877,0.007698481651,0.00363660615,0.7412428599225878,0.6351764173435887,0.7997816551963816,-0.34908550768966023,-0.5743657552372033,-0.25034125689524106,-20.934374089631177,-34.444247382216076,-15.01276164856575,-519.3345097899075,-854.4839340663874,-372.4326878830501,0.7193770446014258,0.6069931665704398,0.7821113388477664,-0.3900916181639555,-0.6474650046722609,-0.2785903366050603,-23.39347719680684,-38.82794994114669,-16.706835992261805,-580.3393003425165,-963.2336874509224,-519.3345097899075,-2.459103107175668,-4.383702558930608,-1.6940743436960553,-61.00479055260898,-108.74975338453504,-42.02615588429807,0.8301237997607164,0.7791727744392295,0.8838321838585629,-0.20463959747720825,-0.28341239941256907,-0.13143650826821116,-1.915554374583066,-2.652916973052073,-1.2303277640151562,-74.41936187191399,-103.06592746900051,-47.79828143027025,0.8148115037175993,0.7599712203097904,0.8729850232456727,-0.2272777144621465,-0.31583930190457166,-0.14549502382308696,-2.1274612809561178,-2.9564530222258023,-1.3619242453573643,-82.6519534170986,-114.8583147717872,-52.91080984294344,-0.21190690637305165,-0.30353604917372934,-0.13159648134220814,-8.232591545184603,-11.792387302786688,-5.112528412673199,0.7791727744392295,0.7308640740074901,0.8838321838585629,-0.28341239941256907,-0.368243474490103,-0.13143650826821116,-2.936763580707613,-3.815796439948584,-1.3619656424966526,-218.18451565435464,-283.4915631462544,-101.18615471743334,0.7599712203097904,-0.31583930190457166,-3.2727762127274342,0.7083049483787224,-0.41182128162305554,-4.267356488769369,0.8729850232456727,-0.14549502382308696,-1.5076421780538325,-243.1483070376994,-317.03985800663963,-112.00907712138428,-0.3360126320198211,-0.451560048820785,-0.14567653555717985,-24.96379138334481,-33.54829486038521,-10.822922403950956,0.384
39153531001,39153531001,Census Tract 5310.01; Summit County; Ohio,2418,1747,780,Akron city,Ohio,185554,0.7465667878673058,0.21216522895686768,39153,2418,1747,780,0.014877,0.007698481651,0.00363660615,0.7680184991320939,0.6702759335238812,0.8212406293771061,-0.30205197027162617,-0.4919228783027329,-0.21766990602800448,-10.865590477065515,-17.69573804511259,-7.830149414204309,-449.3627161730982,-731.8336660509756,-323.8275191978623,0.7480124890289492,0.643989800117572,0.8052254075434868,-0.33687607448663665,-0.5528196251205095,-0.2418882844875883,-12.118303560812942,-19.886351507135288,-8.701347116122236,-501.1705360137693,-822.429756291782,-449.3627161730982,-1.2527130837474267,-2.1906134620226965,-0.871197701917926,-51.80781984067108,-90.5960902408063,-36.02968163432283,0.8486436304854285,0.8025579493201996,0.8968619507698604,-0.17835091677762896,-0.24601594295719345,-0.11499880125542906,-1.1330902952979764,-1.5629764202498444,-0.7306047427605475,-64.85920408116637,-89.46630911561788,-41.82053478881211,0.834829700727475,0.7850983070313111,0.887152252323992,-0.19784909320858465,-0.27372583922807797,-0.127202233190967,-1.256965153297556,-1.739021573902742,-0.8081349878824602,-71.94992291342622,-99.54330703507397,-46.25844235160047,-0.12387485799957965,-0.17604515365289777,-0.07753024512191264,-7.090718832259854,-10.07699791945608,-4.43790756278836,0.8025579493201996,0.7585313332198524,0.8968619507698604,-0.24601594295719345,-0.3183371025098582,-0.11499880125542906,-1.4772803937133447,-1.9115556271536265,-0.6905466058544948,-189.39492227094163,-245.07123425046495,-88.53161613519164,0.7850983070313111,-0.27372583922807797,-1.6436732135475087,0.7378547505291001,-0.35528028962735697,-2.133392656713375,0.887152252323992,-0.127202233190967,-0.7638259653857684,-210.72733507019345,-273.5118790658173,-97.92640581868824,-0.166392819834164,-0.2218370295597485,-0.07327935953127362,-21.33241279925179,-28.440644815352368,-9.39478968349662,0.1355
