geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06037574000,06037574000,Census Tract 5740; Los Angeles County; California,3160,2710,1196,Long Beach city,California,66822,0.5349806454121022,0.2408535487797112,06037,3160,2710,1196,0.009245,0.009493868073,0.003212018401,0.8373042489209892,0.7640316756163215,0.8759102415282423,-0.19430899973178484,-0.3088462584922673,-0.14166949144840735,-5.6765819799643085,-9.022696364844796,-4.138760857072062,-179.63867025203507,-285.52836597610116,-130.97344484405258,0.8225676481303391,0.7437423309607706,0.8643817019819873,-0.21570548303590223,-0.3445516792195952,-0.15689630831731655,-6.301663122507455,-10.065801667057096,-4.58360013044375,-199.41971906669164,-318.5380274385157,-179.63867025203507,-0.6250811425431468,-1.0431053022123002,-0.44483927337168794,-19.781048814656547,-33.00966146241456,-14.07719219530658,0.8954671743128096,0.8624542749535234,0.9293856006981988,-0.11673551938674902,-0.15948175925487612,-0.07597965715065116,-1.0161324844286366,-1.3882201158998937,-0.6613702341165152,-37.49566363205301,-51.22583453505142,-24.40480568695628,0.8856347265848069,0.849786225422992,0.9226044254780096,-0.12913368229835517,-0.17676654443561635,-0.08388814575855866,-1.124053159711565,-1.5386767361367206,-0.7302102257441261,-41.47797637312048,-56.7777393408384,-26.94502678022605,-0.10792067528292848,-0.15045662023682715,-0.0688399916276109,-3.982312741067472,-5.55190480578698,-2.540221093269775,0.8624542749535234,0.830331783300054,0.9293856006981988,-0.15948175925487612,-0.2043378563995468,-0.07597965715065116,-1.8108621437692256,-2.3201881545683913,-0.8627236460991836,-151.40987824157403,-193.9956650976916,-72.13408412200532,0.849786225422992,-0.17676654443561635,-2.0071251100998335,0.8150360683591819,-0.22693956601599816,-2.5768230231585134,0.9226044254780096,-0.08388814575855866,-0.952521894509539,-167.8198252591834,-215.45343002997603,-79.64229887203503,-0.1962629663306079,-0.2566348685901221,-0.08979824841035533,-16.40994701760936,-21.457764932284455,-7.50821475002971,0.028
06037574602,06037574602,Census Tract 5746.02; Los Angeles County; California,761,612,228,Long Beach city,California,35376,0.4878863477299124,0.23577829123325575,06037,761,612,228,0.009245,0.009493868073,0.003212018401,0.8535570098425168,0.7866229496723274,0.8885653284111718,-0.17156790755488288,-0.2712570875494494,-0.12540965534642529,-1.207056577367463,-1.908414320314336,-0.8823127326587311,-158.61453053448923,-250.77717743946596,-115.9412263677702,0.8401479783339876,0.7679682652419552,0.8781289588195755,-0.1902665075538226,-0.3021371393321066,-0.13878490164388788,-1.3386095492370034,-2.1256692262283727,-0.9764135423459828,-175.901386233509,-279.32578531253256,-158.61453053448923,-0.1315529718695403,-0.21725490591403673,-0.09410080968725164,-17.28685569901975,-28.548607873066587,-12.365415202004158,0.9062356359878913,0.8763826634442172,0.93678361901006435,-0.10346576573309872,-0.14105406429419992,-0.06748237235055278,-0.2033883733658602,-0.27727776902987006,-0.13265382850066282,-33.233394340826834,-45.30682500488073,-21.67546217331092,0.8973569888898663,0.8648945402112715,0.9306860763950549,-0.11438369832848234,-0.15621032797331066,-0.07447615835559464,-0.2248503568089772,-0.3070712741004296,-0.14640190013726345,-36.740254380551825,-50.1750447876519,-23.921879107395988,-0.02146198344311697,-0.02979350507055955,-0.01374807163660063,-3.5068600397249967,-4.868219782771169,-2.246416934085071,0.8763826634442172,0.8472158819038786,0.93678361901006435,-0.14105406429419992,-0.1803367020844583,-0.06748237235055278,-0.3053258984858674,-0.3903571716946233,-0.1460724727996201,-133.91486775695938,-171.20928583097512,-64.06687403492109,0.8648945402112715,-0.15621032797331066,-0.3381331759554574,0.8332848717560452,-0.2000697887297813,-0.43307144894732386,0.9306860763950549,-0.07447615835559464,-0.16121123541870683,-148.30402454186728,-189.94361795935257,-70.7066822011872,-0.03280727746959,-0.0427142772527006,-0.01513876261908672,-14.389156784907897,-18.73433212837746,-6.639808166266109,0.1526
06037570601,06037570601,Census Tract 5706.01; Los Angeles County; California,3799,2183,841,Long Beach city,California,41997,0.4104627765417343,0.1898134293881146,06037,3799,2183,841,0.009245,0.009493868073,0.003212018401,0.8809652500091922,0.8252242623964567,0.9097690514745876,-0.13511855318875032,-0.21179180686713373,-0.0991800593559021,-4.745600721049757,-7.438499951794788,-3.4833777455834514,-124.91710242299966,-195.80152544866513,-91.6919648745315,0.8698706057741175,0.8095229900025259,0.901206415690375,-0.14959626565387557,-0.2352953681981036,-0.10962370283831543,-5.254083391210333,-8.263986274488586,-3.8501768332801194,-138.301747597008,-217.53056789914675,-124.91710242299966,-0.5084826701605758,-0.8254863226937976,-0.366799087696668,-13.384645174008313,-21.729042450481643,-9.65514839949113,0.9242212840978368,0.8997716698401703,0.9490742545407932,-0.08199196145556578,-0.11139307173077988,-0.05365833623191812,-0.574914200932793,-0.7810699693805574,-0.3762434627798778,-26.33596889293601,-35.779659614317794,-17.235156334396603,0.916966695680009,0.8903188047390295,0.9441265522499356,-0.09055214841626798,-0.1231931693199722,-0.05918004065971137,-0.6349368294805254,-0.8638103204587053,-0.4149607496033208,-29.085516696313576,-39.569872673325946,-19.008737957092112,-0.06002262854773244,-0.08274035107814792,-0.038717286823443,-2.749547803377574,-3.7902130590081504,-1.7735816226955106,0.8997716698401703,0.8757229648107504,0.9490742545407932,-0.11139307173077988,-0.14191364185145777,-0.05365833623191812,-0.8894004980241881,-1.1330871999307344,-0.4284265639353079,-105.755112725825,-134.73093934967113,-50.94251652025065,0.8903188047390295,-0.1231931693199722,-0.9836165251926148,0.8641784111510081,-0.15716845861503262,-1.254886890126747,0.9441265522499356,-0.05918004065971137,-0.47251374630416154,-116.9579697018567,-149.213661132788,-56.18474985780755,-0.0942160271684268,-0.12179969019601256,-0.04408718236885362,-11.202856976031724,-14.482721783116832,-5.24223333755691,0.8661
06037573300,06037573300,Census Tract 5733; Los Angeles County; California,2333,1459,430,Long Beach city,California,43766,0.34465429974697837,0.1981024585174997,06037,2333,1459,430,0.009245,0.009493868073,0.003212018401,0.904952552497404,0.8595203003208238,0.9281891321363408,-0.10503031041825672,-0.1634396530561766,-0.07736663291712713,-2.2653551778325554,-3.5251620493126548,-1.6686887982368543,-97.10052198167833,-151.09995925043526,-71.52545213188402,0.895959523834088,0.8466067996179636,0.9212979971043044,-0.11612184858607304,-0.18118588281036252,-0.08542513187162126,-2.504583961585846,-3.9079231141953423,-1.8424992179092723,-107.35464901782451,-167.50634865818014,-97.10052198167833,-0.23922878375329049,-0.382761064882688,-0.17381041967241795,-10.254127036146183,-16.40638940774488,-7.450082283429831,0.9397890905484528,0.9201419714692778,0.959647745687786,-0.0640685341605833,-0.0867888119517093,-0.04204902735773443,-0.30024660423673144,-0.40672143378414594,-0.19705582219148812,-20.578931064889066,-27.8767260989819,-13.506224961719544,0.9339711025226476,0.9125156578059996,0.9557031824246832,-0.07069693837315637,-0.09587160663559743,-0.04634997391442487,-0.3313095258785053,-0.4492864510199332,-0.21721149791544497,-22.707986694894128,-30.79413646469727,-14.887696909900267,-0.03106292164177387,-0.04256501723578726,-0.02015567572395682,-2.1290556300050634,-2.9174103657153707,-1.381471948180728,0.9201419714692778,0.90070630344334,0.959647745687786,-0.0867888119517093,-0.1102398153283338,-0.04204902735773443,-0.35430345827923143,-0.45003897314120617,-0.17165940488288833,-82.39615308819336,-104.6602263119084,-39.92079183322984,0.9125156578059996,-0.09587160663559743,-0.3913827256983128,0.8913361534903974,-0.1219111847803818,-0.4976857431190701,0.9557031824246832,-0.04634997391442487,-0.18921743113813264,-91.01923853449134,-115.740870492807,-44.00405375305411,-0.03707926741908135,-0.04764676997786393,-0.01755802625524433,-8.623085446297988,-11.08064418089859,-4.083261919824262,0.9623
06037576403,06037576403,Census Tract 5764.03; Los Angeles County; California,3450,1976,530,Long Beach city,California,28244,0.3187531487440651,0.1778108453877457,06037,3450,1976,530,0.009245,0.009493868073,0.003212018401,0.9145717112787202,0.8734063269318678,0.935540842775332,-0.09340797191489464,-0.14494247312454772,-0.06890042024616098,-2.979270616218544,-4.622976415925731,-2.1975961288563663,-86.35567003532012,-133.99931640364437,-63.69843851757583,0.9064409983380716,0.8616640363325013,0.9293280108419132,-0.10321576565211169,-0.1605451287677013,-0.0760463349146899,-3.2920926494155154,-5.120627018328025,-2.425516863687763,-95.42297534537724,-148.42397154573987,-86.35567003532012,-0.31282203319697155,-0.4976506024022944,-0.22792073483139672,-9.067305310057147,-14.42465514209549,-6.606398111054978,0.945987998852898,0.9282852932903672,0.9638415337214512,-0.05709586296295176,-0.0772550284142017,-0.03751494930804521,-0.3623844938169595,-0.4903336759243188,-0.23810544600028632,-18.339296245797545,-24.814457283619372,-12.049870749002343,0.9407499187893612,0.9214029895976242,0.9602983897209894,-0.06298175532864976,-0.08530144930037507,-0.04134299370276543,-0.399741948716776,-0.5414038937747121,-0.2624018460948024,-20.229855704290287,-27.398982478477333,-13.279445652570969,-0.03735745489981657,-0.05107021785039328,-0.02429640009451605,-1.8905594584927412,-2.5845251948579597,-1.2295749035686263,0.9282852932903672,0.9107336940360976,0.9638415337214512,-0.0772550284142017,-0.09801581576311388,-0.03751494930804521,-0.3887279953023576,-0.4931910886789128,-0.18876584913280783,-73.34490477402974,-93.0549223922477,-35.616197949586386,0.9214029895976242,-0.08530144930037507,-0.4292155742295333,0.902257591207816,-0.108330935361087,-0.5450941925277109,0.9602983897209894,-0.04134299370276543,-0.20802761181717017,-80.9840706093459,-102.84796085428508,-39.25049279569248,-0.04048757892717569,-0.05190310384879804,-0.01926176268436227,-7.639165835316168,-9.793038462037366,-3.63429484610609,0.9391
06037576801,06037576801,Census Tract 5768.01; Los Angeles County; California,3054,1669,504,Long Beach city,California,33755,0.38302102672492655,0.19263101030594265,06037,3054,1669,504,0.009245,0.009493868073,0.003212018401,0.8908895437771729,0.8393559537997528,0.917405261362404,-0.1224736074016798,-0.19138965473827144,-0.09003080984617169,-3.4579480003087304,-5.403739531500945,-2.5419505922830763,-113.226850042853,-176.93973580553194,-83.23348370278573,0.8806558977160054,0.8247850738094235,0.9095306716701728,-0.1355172918202392,-0.21243707209844837,-0.09946814455822392,-3.826226386229752,-5.997997154154174,-2.808406471130142,-125.28573628781112,-196.3980731550155,-113.226850042853,-0.36827838592102147,-0.5942576226532283,-0.26645587884706634,-12.058886244958137,-19.458337349483575,-8.724815941292283,0.930681373461451,0.9082105687554716,0.9534691031703636,-0.07448158791524394,-0.10106624432955937,-0.04880168290185514,-0.39928526940458337,-0.5418018563293595,-0.2616189269089976,-23.923623091946276,-32.462663650650654,-15.67519034805258,0.9240194741808874,0.8995083653041636,0.9489367953855208,-0.08222827325849041,-0.1117183992634196,-0.05381096492705183,-0.4408141550103861,-0.5989065539003312,-0.2884729800909765,-26.411872678872744,-35.88415541643686,-17.284180952125613,-0.04152888560580276,-0.05710469757097169,-0.02685405318197892,-2.4882495869264685,-3.421491765786201,-1.608990604073033,0.9082105687554716,0.8860555138001681,0.9534691031703636,-0.10106624432955937,-0.12859745741115014,-0.04880168290185514,-0.4835928335104041,-0.6153271967730864,-0.23351163656213855,-95.95095902984208,-122.08872951846952,-46.33167392105924,0.8995083653041636,-0.1117183992634196,-0.5345624309425575,0.8754009744754382,-0.14233366098229971,-0.6810536878553827,0.9489367953855208,-0.05381096492705183,-0.2574805977567231,-106.06397439336456,-135.12969997130608,-51.08742018982602,-0.05096959743215346,-0.06572649108229622,-0.02396896119458452,-10.11301536352251,-13.040970452836554,-4.755746268766771,0.6155
06037555002,06037555002,Census Tract 5550.02; Los Angeles County; California,2748,1951,633,Long Beach city,California,44360,0.4277931541264917,0.2258245503480496,06037,2748,1951,633,0.009245,0.009493868073,0.003212018401,0.8747547624310545,0.8164224599386386,0.9049793104397676,-0.14317754295029275,-0.22485606296911392,-0.104997637475334,-3.637462704813354,-5.712526742306711,-2.667492279446604,-132.36763845754564,-207.87943021494576,-97.07031584594628,0.8631274867200169,0.8000303046464383,0.8959886651139745,-0.1585774006573632,-0.2499526507835667,-0.11608554765901503,-4.028700093824483,-6.350112080845715,-2.949183520519668,-146.60480690773227,-231.0812256494074,-132.36763845754564,-0.3912373890111289,-0.6375853385390045,-0.2816912410730641,-14.237168450186642,-23.201795434461587,-10.250772964813104,0.9201646439702692,0.8944826676089546,0.9463092036217368,-0.08676203389565376,-0.11796464728948217,-0.05673705399120758,-0.543707117542381,-0.7392429092522798,-0.35555114026610235,-27.86812493810256,-37.89046177612915,-18.224046143828925,0.9125403908821068,0.8845637192441068,0.9411012935838784,-0.09584190463432558,-0.13050080875410294,-0.06258487456947928,-0.6006074704423373,-0.8178026191730067,-0.3921973728145581,-30.784596127234103,-41.91709990635606,-20.102376874144444,-0.05690035289995632,-0.07855970992072692,-0.03664623254845572,-2.916471189131539,-4.026638130226905,-1.8783307303155168,0.8944826676089546,0.8692597807000388,0.9463092036217368,-0.11796464728948217,-0.1504040819588736,-0.05673705399120758,-0.708922525541855,-0.9038711519429566,-0.34096804874554737,-111.99407986443208,-142.79165117582255,-53.86541054432029,0.8845637192441068,-0.13050080875410294,-0.7842600732758855,0.8571652270858585,-0.16663621948331128,-1.0014201057454326,0.9411012935838784,-0.06258487456947928,-0.3761112194201537,-123.89574617312569,-158.20222839580293,-59.417254252788894,-0.07533754773403056,-0.09754895380247595,-0.03514317067460632,-11.901666308693612,-15.410577219980404,-5.5518437084686125,0.5438
06037570306,06037570306,Census Tract 5703.06; Los Angeles County; California,2274,1596,646,Long Beach city,California,31582,0.44682007522529427,0.22273146598367008,06037,2274,1596,646,0.009245,0.009493868073,0.003212018401,0.8679867129470716,0.8068670891621078,0.8997497172189686,-0.15209136854722605,-0.2393614926572991,-0.1114201881506498,-3.197436612846244,-5.032127777128445,-2.3424011001155702,-140.6084702219105,-221.28969996167305,-103.00796394527572,0.8557844380050961,0.7897364838656935,0.8902949105788669,-0.1685185609720624,-0.26624515953104294,-0.1232233141148737,-3.5427876147285935,-5.597306600691854,-2.590539751667825,-155.79540961867167,-246.1436499864492,-140.6084702219105,-0.34535100188234935,-0.565178823563409,-0.2481386515522543,-15.186939396761185,-24.85395002477612,-10.911989953924992,0.9157313848814772,0.8887116996507939,0.943282746631214,-0.09202329035542396,-0.12522429984092165,-0.06012752122451365,-0.47174648109973144,-0.6419475175248452,-0.3082366045091308,-29.55805019421876,-40.22227553413817,-19.31307045796559,0.907705378741166,0.8782880774196458,0.937791042180463,-0.10167905073651869,-0.1385785890865513,-0.06633562811060187,-0.5212455912112093,-0.7104066970964704,-0.3400617279805011,-32.65949819619106,-44.51169781306206,-21.30712581331461,-0.04949911011147784,-0.06845917957162517,-0.03182512347137029,-3.1014480019722956,-4.289422278923883,-1.9940553553490157,0.8887116996507939,0.8622188089706149,0.943282746631214,-0.12522429984092165,-0.15979840568994225,-0.06012752122451365,-0.7680054865163841,-0.9800498183048444,-0.36876441912407776,-118.88629822235048,-151.71049818960438,-57.08427540620399,0.8782880774196458,-0.1385785890865513,-0.8499078602745063,0.8495310207991424,-0.17712005273134512,-1.086284151259369,0.937791042180463,-0.06633562811060187,-0.4068389793767822,-131.56468425301955,-168.15544137141936,-62.978170182164426,-0.08190237375812215,-0.10623433295452468,-0.03807456025270445,-12.678386030669063,-16.444943181814963,-5.893894775960441,0.5279
06037570100,06037570100,Census Tract 5701; Los Angeles County; California,2123,1370,427,Long Beach city,California,50058,0.3552260838000512,0.21899177137443265,06037,2123,1370,427,0.009245,0.009493868073,0.003212018401,0.9010555424429388,0.8539162399008047,0.925205094354983,-0.1098094988559787,-0.1710750460913651,-0.08084143299833547,-2.155245858328639,-3.357713024766445,-1.5866857190517851,-101.5188816923523,-158.15888011146703,-74.73790480696115,0.8917163272690998,0.8405369318886808,0.9180404495316552,-0.12143286987075956,-0.189715718681161,-0.0892766222993301,-2.38337933039083,-3.723576022177169,-1.7522443182129623,-112.26468819551718,-175.39218192073332,-101.5188816923523,-0.2281334720621908,-0.3658629974107237,-0.1655585991611772,-10.7458065031649,-17.233301809266308,-7.798332508769534,0.93727063973722,0.9168387674653472,0.9579412624342628,-0.06692769153674477,-0.09070431518134509,-0.04390534077095702,-0.29451297815089234,-0.3991411832952401,-0.1932039245681306,-21.497297675247616,-29.1343929412584,-14.102476245848948,0.9312183259978456,0.9089128962399003,0.9538339329627604,-0.07386202792825357,-0.10021543773547464,-0.04840052910871028,-0.3250272841917951,-0.4409945471967416,-0.2129848444579796,-23.72461928407264,-32.18938300706143,-15.546339011531355,-0.03051430604090277,-0.04185336390150146,-0.01978091988984898,-2.22732160882502,-3.0549900658030262,-1.4438627656824077,0.9168387674653472,0.8966453318937446,0.9579412624342628,-0.09070431518134509,-0.1152681717396185,-0.04390534077095702,-0.367704560446955,-0.4672835282235578,-0.17798705604227813,-86.11348019835012,-109.43408155118448,-41.68315129795741,0.9089128962399003,-0.10021543773547464,-0.40626152580335745,0.8869165541064515,-0.12750178736654372,-0.5168771583367666,0.9538339329627604,-0.04840052910871028,-0.19621001763517695,-95.1432144738542,-121.04851483296642,-45.950823802149166,-0.03855696535640246,-0.04959363011320888,-0.01822296159289882,-9.02973427550409,-11.614433281781942,-4.267672504191762,0.7223
06037572500,06037572500,Census Tract 5725; Los Angeles County; California,1980,1503,793,Long Beach city,California,36469,0.41189072259221354,0.2476830888045724,06037,1980,1503,793,0.009245,0.009493868073,0.003212018401,0.8804518708610117,0.8244954596718067,0.9093734416075444,-0.1357804249107674,-0.2128629554831672,-0.09965824186843476,-2.485474256034088,-3.896477686414924,-1.8242540832258851,-125.52900283000444,-196.79180234418808,-92.13404460736794,0.8693130168589698,0.808736595102096,0.9007753499856308,-0.15033363196749625,-0.23649653800290651,-0.11015471284372086,-2.7518721665282153,-4.329092777797004,-2.0163930340755947,-138.98344275395027,-218.64104938368703,-125.52900283000444,-0.2663979104941272,-0.4326150913820799,-0.19213895084970956,-13.454439923945818,-21.849247039498984,-9.703987416651998,0.9238863599849376,0.8993346998513442,0.9488461215383056,-0.08238420146856931,-0.11193307693486676,-0.05391166944832096,-0.39772321531631005,-0.5403752475013972,-0.2602674072678446,-26.461957106873587,-35.95311027953408,-17.316527429663644,0.916601177630582,0.8898431991167558,0.9438769171779386,-0.09098703384279344,-0.12379349641890176,-0.05946017091917197,-0.4392547965140599,-0.5976333635977251,-0.28705370616783515,-29.225202695546233,-39.76269884216401,-19.098716311898546,-0.04153158119774985,-0.05725811609632791,-0.02678629889999056,-2.763245588672645,-3.809588562629935,-1.7821888822349017,0.8993346998513442,0.8751886153780863,0.9488461215383056,-0.11193307693486676,-0.14261084117049952,-0.05391166944832096,-0.8427035472816953,-1.0736653098988571,-0.4058814099286723,-106.2677865424584,-135.39285118522793,-51.183027733754386,0.8898431991167558,-0.12379349641890176,-0.9319963447740858,0.8635983931674941,-0.15794564685584234,-1.1891155012255332,0.9438769171779386,-0.05946017091917197,-0.4476540655155872,-117.52791232964512,-149.95151339540143,-56.45070183046497,-0.0892927974923905,-0.11545019132667587,-0.04177265558691495,-11.260125787186697,-14.558662210173503,-5.2676740967105875,0.9879
06037576503,06037576503,Census Tract 5765.03; Los Angeles County; California,3020,1587,376,Long Beach city,California,27769,0.3585111335598206,0.19628059060806724,06037,3020,1587,376,0.009245,0.009493868073,0.003212018401,0.899848016227868,0.8521823003051073,0.9242797970279252,-0.11129877708900848,-0.17345783835450398,-0.08192346431844298,-3.1074507264474076,-4.842925501073916,-2.287294931424496,-102.89571941878832,-160.36177155873892,-75.73824276240052,0.8904019038260733,0.838659673498092,0.9170305548843082,-0.12308834437907384,-0.19237878200217892,-0.0904762056986849,-3.436614266229303,-5.371196355622635,-2.5260866154867125,-113.79517437845377,-177.8541839610144,-102.89571941878832,-0.3291635397818955,-0.5282708545487189,-0.23879168406221665,-10.899454959665414,-17.49241240227546,-7.907009406033663,0.936489437881302,0.9158147549809031,0.9574116123209148,-0.06781770252783974,-0.09192387932301035,-0.0444828401191462,-0.3456989212831162,-0.46857951150850186,-0.22675008547341313,-21.783170843296546,-29.52611918768128,-14.287970099143864,0.930364588515559,0.9077962824895114,0.9532538319356206,-0.07484744404937808,-0.10156873220237483,-0.04903853149948464,-0.38153284030886514,-0.5177438906020274,-0.24997260020303377,-24.04113675544204,-32.62406368002693,-15.75126655343628,-0.03583391902574895,-0.04916437909352555,-0.02322251472962061,-2.2579659121454916,-3.097944492345656,-1.463296454292414,0.9158147549809031,0.8953871683002604,0.9574116123209148,-0.09192387932301035,-0.11683530365789042,-0.0444828401191462,-0.3281401568271884,-0.41706632865803667,-0.15879014506692565,-87.27131830510329,-110.9218959196906,-42.23142156035256,0.9077962824895114,-0.10156873220237483,-0.3625693340955763,0.885547686693906,-0.129244664094137,-0.4613639530584001,0.9532538319356206,-0.04903853149948464,-0.1750525710547105,-96.42801438712137,-122.70317900489364,-46.5565348549762,-0.0344291772683879,-0.04429762440036344,-0.01626242598778488,-9.156696082018058,-11.781283085203045,-4.325113294623638,0.8328
06037554302,06037554302,Census Tract 5543.02; Los Angeles County; California,2823,1448,491,Long Beach city,California,38983,0.375018569898713,0.2128131488659468,06037,2823,1448,491,0.009245,0.009493868073,0.003212018401,0.8938046271690375,0.8435223754598941,0.9196441503809872,-0.11881273558329727,-0.18550500744546733,-0.08737711166403123,-3.100850219339988,-4.841427479991534,-2.280423344673794,-109.84237404675834,-171.49937938333454,-80.78013973339687,0.8838261734160849,0.8292896935717315,0.911972607942516,-0.1314442025798925,-0.2058512335936832,-0.09652416233869245,-3.4305142659986725,-5.3724362098612755,-2.51914888155828,-121.5201652851106,-190.3094654573601,-109.84237404675834,-0.32966404665868465,-0.5310087298697415,-0.23872553688448672,-11.677791238352272,-18.810086074025556,-8.45644834872429,0.932573729574029,0.9106863606668564,0.9547545404090352,-0.07230127580021935,-0.0980728856724538,-0.04738962495175021,-0.33627342495824464,-0.4561372506308435,-0.22040927097946708,-23.223302828608055,-31.50119134190908,-15.221634736151042,0.9260863756700756,0.9022060092150612,0.9503441498236492,-0.07981288384298241,-0.1083943021727617,-0.05225038759439426,-0.3712099338306948,-0.5041421860702892,-0.2430166908854108,-25.636045154053505,-34.81644931424649,-16.78292064125765,-0.03493650887245014,-0.04800493543944567,-0.0226074199059437,-2.412742325445452,-3.3152579723374087,-1.561285905106609,0.9106863606668564,0.8890915476239265,0.9547545404090352,-0.0980728856724538,-0.12474356850256128,-0.04738962495175021,-0.4571656997133298,-0.5814908003184104,-0.22090622603454493,-93.1091038112688,-118.42989823185547,-44.99108473208655,0.9022060092150612,-0.1083943021727617,-0.5052788715043105,0.8787010182893865,-0.13804352013470134,-0.6434883815292645,0.9503441498236492,-0.05225038759439426,-0.2435646187128888,-102.90812046930968,-131.05669684913738,-49.6058286584295,-0.04811317179098068,-0.06199758121085408,-0.02265839267834388,-9.799016658040872,-12.626798617281889,-4.61474392634295,0.8819
06037571102,06037571102,Census Tract 5711.02; Los Angeles County; California,2454,1879,785,Long Beach city,California,53873,0.4995658449913541,0.23057972825048265,06037,2454,1879,785,0.009245,0.009493868073,0.003212018401,0.8494971036541993,0.780958724799034,0.8854098890171263,-0.17716705059781487,-0.28047740328060533,-0.12942041014481742,-4.019429625334263,-6.363255358029847,-2.936190611649806,-163.79093827767986,-259.3013593329196,-119.6491691788837,0.8357532858411836,0.7618875718547651,0.8746993525612841,-0.19652535854944625,-0.31252961321519646,-0.14324996019696606,-4.458616010243753,-7.090431216824201,-3.2499447944794144,-181.68769397896304,-288.9336274174491,-163.79093827767986,-0.4391863849094894,-0.7271758587943538,-0.3137541828296082,-17.89675570128319,-29.632268084529493,-12.785419023211418,0.9035530166585156,0.8729075545034173,0.93494341974114,-0.10674191947049295,-0.1455966841401476,-0.06958344097108274,-0.6442283208453959,-0.8787316905069665,-0.4199626871787443,-34.28570094972836,-46.765922858273896,-22.35032928040151,0.8944354511090814,0.86112277830082,0.9286752305201852,-0.11802366370879055,-0.1612745884776322,-0.07680270468704456,-0.7123179634422278,-0.973353841165448,-0.4635337056178481,-37.909417958607115,-51.80169458038573,-24.66917007013561,-0.06808964259683181,-0.09462215065848134,-0.04357101843910377,-3.623717008878755,-5.035771722111833,-2.318840789734102,0.8729075545034173,0.8429968387789823,0.93494341974114,-0.1455966841401476,-0.1862440687777963,-0.06958344097108274,-1.0850864332078578,-1.388018645408782,-0.5185835667862013,-138.22757110928126,-176.8176618355136,-66.06160086448425,0.86112277830082,-0.1612745884776322,-1.2019289382291949,0.8287213750001586,-0.20667817938183217,-1.5403076643658702,0.9286752305201852,-0.07680270468704456,-0.5723864755694781,-153.1119666534006,-196.2175368618943,-72.91547459483797,-0.11684250502133686,-0.15228901895708824,-0.05380290878327676,-14.884395544119348,-19.399875026380663,-6.853873730353728,0.1055
