geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
41047001802,41047001802,Census Tract 18.02; Marion County; Oregon,5569,3282,1102,Salem city,Oregon,191636,0.7397950565598619,0.19973477822560984,41047,5569,3282,1102,0.012619,0.007941291117,0.00365738419599999,0.7701445126868899,0.673090305915797,0.8229362813218913,-0.298457605717643,-0.4856847457332109,-0.2151609094129248,-20.974171216362173,-34.131597985882756,-15.12047830794518,-376.6236526550938,-612.885580640739,-271.5115515881699,0.75029050066771,0.6469648254068803,0.8070544392980106,-0.33281708766146545,-0.5456790859860019,-0.23907378648436245,-23.388791059814984,-38.34771290595344,-16.80096078975752,-419.9818829200034,-688.592438605736,-376.6236526550938,-2.4146198434528117,-4.21611492007068,-1.6804824818123425,-43.35823026490953,-75.70685796499694,-30.175659576447163,0.8501035728900437,0.8044088768514301,0.8978850110596694,-0.1763272522198241,-0.24314888706119345,-0.1137283590688479,-2.116550331355866,-2.9186461593389454,-1.3651423307591604,-64.48965055928903,-88.92888968125976,-41.59483030954176,0.8364096323050004,0.7870902632250973,0.8882654985562857,-0.1955864224616505,-0.2705023130415899,-0.12578953209971397,-2.347728454100944,-3.246983963584597,-1.509919042547277,-71.53346904634198,-98.93308846997552,-46.00606467237285,-0.231178122745078,-0.32833780424565173,-0.14477671178811669,-7.043818487052955,-10.004198788715776,-4.4112343628311,0.8044088768514301,0.7607301107097928,0.8978850110596694,-0.24314888706119345,-0.3145266447609895,-0.1137283590688479,-2.127869538814096,-2.752517910410487,-0.99527130840212,-193.0916096927492,-249.77476501002604,-90.3150007624428,0.7870902632250973,-0.2705023130415899,-2.3672476524850143,0.7402078170553958,-0.35097195268496034,-3.0714618360908883,0.8882654985562857,-0.12578953209971397,-1.1008222858502994,-214.8137615685131,-278.717045017322,-99.89312938750447,-0.23937811367091832,-0.3189439256804012,-0.10555097744817954,-21.722151875763913,-28.942280007295935,-9.578128625061664,0.7715
41047000600,41047000600,Census Tract 6; Marion County; Oregon,3464,2221,1078,Salem city,Oregon,85754,0.6307494939673338,0.21086110004031705,41047,3464,2221,1078,0.012619,0.007941291117,0.00365738419599999,0.8052016553905395,0.7200724895394655,0.8507286260336432,-0.24192491819329323,-0.3887490697493067,-0.17546297303090125,-10.575074279847565,-16.993083306680763,-7.669875377128931,-305.28505426811677,-490.5624511166502,-221.41672566769432,0.7879435866142895,0.6968091435444624,0.8370861400536748,-0.26912639050327763,-0.4351132003137834,-0.1946201856070381,-11.76411091297962,-19.01976219656737,-8.50727959121494,-339.6105921760861,-549.0693474759634,-305.28505426811677,-1.1890366331320568,-2.0266788898866075,-0.8374042140860096,-34.325537907969306,-58.50689635931315,-24.17448654982707,0.8739619777486821,0.8348091795052044,0.9145210387153756,-0.1442145373143013,-0.19787853865323457,-0.0934685563983267,-1.1714619404966535,-1.6073773226353694,-0.759249785028062,-52.74479696067778,-72.37178399979152,-34.185042099417466,0.8622670540707107,0.8198717785561402,0.9063857542088214,-0.1597335132764964,-0.21970291715746085,-0.10328300655265032,-1.2975233628314402,-1.7846578469765104,-0.8389730572917625,-58.4206827029014,-80.35379770267944,-37.77456358810277,-0.12606142233478668,-0.17728052434114103,-0.07972327226370057,-5.675885742223623,-7.982013702887936,-3.589521488685303,0.8348091795052044,0.7970277758205537,0.9145210387153756,-0.19787853865323457,-0.2546614187573111,-0.0934685563983267,-1.6939811455895184,-2.1800830187044156,-0.8001573759431432,-157.14110812518723,-202.23404626200517,-74.22610166448453,0.8198717785561402,-0.21970291715746085,-1.8808133607048496,0.7791495104780037,-0.2834507197296521,-2.4265399279466573,0.9063857542088214,-0.10328300655265032,-0.8841760554265566,-174.47248244015304,-225.09646826963424,-82.02004224736147,-0.18683221511533143,-0.24645690924224173,-0.08401867948341346,-17.33137431496581,-22.862422007629103,-7.793940582876945,0.815
41053005203,41053005203,Census Tract 52.03; Polk County; Oregon,3912,2861,771,Salem city,Oregon,103733,0.6587355784999773,0.20607649473614084,41053,3912,2861,771,0.013871,0.007941291117,0.00365738419599999,0.7960549942758653,0.7077106927108389,0.843507547545174,-0.25619461870175697,-0.4130067699974496,-0.1855258472911827,-13.90197877511922,-22.411131738754644,-10.067254356659696,-355.3675556012071,-572.8816906634622,-257.3429027775996,0.7781035173292277,0.6836618298604307,0.8292736580888033,-0.2851760437125546,-0.46271146979808664,-0.20587455087463347,-15.474608041941735,-25.108275360090943,-11.171443221952144,-395.5676902336845,-641.827079756926,-355.3675556012071,-1.572629266822517,-2.6971436213362985,-1.104188865292448,-40.20013463247743,-68.94538909346366,-28.225686740604505,0.8677756857382738,0.8268991765918867,0.9102222959833582,-0.15237153614097207,-0.20933727872551336,-0.09863272347075444,-1.5943816511065916,-2.1904584317096556,-1.0320707428909044,-55.7281248202234,-76.56268548443396,-36.07377640303755,0.855555574171791,0.811330524070537,0.9017003044801049,-0.1688311433982959,-0.2325432981158985,-0.10901592805446816,-1.766611297536214,-2.4332810247497534,-1.1407182717354174,-61.748035565753725,-85.05001834148037,-39.871313237868485,-0.17222964642962246,-0.2428225930400978,-0.108647528844513,-6.0199107455303205,-8.487332857046411,-3.7975368348309337,0.8268991765918867,0.7875501422533934,0.9102222959833582,-0.20933727872551336,-0.26976042076347073,-0.09863272347075444,-1.2817167777119014,-1.651671691541019,-0.6039020726434848,-166.2408271999872,-214.2246033127132,-78.32711707438195,0.811330524070537,-0.2325432981158985,-1.4238010953148097,0.7689640486363636,-0.30045091415306374,-1.839581463432514,0.9017003044801049,-0.10901592805446816,-0.6674756874453239,-184.6694027645667,-238.59681756582543,-86.5727221070459,-0.14208431760290807,-0.18790977189149505,-0.0635736148018391,-18.42857556457952,-24.372214253112197,-8.245605032663956,0.5417
41047000200,41047000200,Census Tract 2; Marion County; Oregon,2805,1188,511,Salem city,Oregon,117767,0.6022228973114105,0.2624351576433836,41047,2805,1188,511,0.012619,0.007941291117,0.00365738419599999,0.8146331387225141,0.7328952851039927,0.8581527935159495,-0.22754642852876483,-0.3644514029833157,-0.16529364881851208,-8.054300510400576,-12.900229373161324,-5.850782755206455,-287.14083816044837,-459.9012254246461,-208.5840554440804,0.7981017814555635,0.7104706154937663,0.845125260138573,-0.2529730207796531,-0.4075177469584933,-0.18325655043849068,-8.954307670557732,-14.424618389078182,-6.486602920003196,-319.2266549218443,-514.2466448869227,-287.14083816044837,-0.9000071601571555,-1.5243890159168585,-0.6358201647967405,-32.08581676139592,-54.34541946227659,-22.667385554251,0.8803131387886808,0.8429498300363328,0.9189237000728366,-0.13595941709561382,-0.18631022199375497,-0.0882296320366283,-0.5907399181788497,-0.8095127770301745,-0.3833553182536356,-49.72558233828702,-68.14080614732109,-32.26896618296596,0.8691623434205489,0.8286705411851609,0.9111867542788256,-0.15053304779006588,-0.20675220162865263,-0.0974698603816593,-0.6540619416761624,-0.8983326148531093,-0.4235038556120942,-55.05571899630996,-75.61722347248396,-35.64847269462072,-0.06332202349731264,-0.08881983782293479,-0.04014853735845858,-5.3301366580229494,-7.476417325162861,-3.379506511654763,0.8429498300363328,0.8068058481667107,0.9189237000728366,-0.18631022199375497,-0.239455567002,-0.0882296320366283,-0.7560468362828304,-0.9717106336132316,-0.3580358256989627,-147.9543710925304,-190.15863671491817,-70.0657193148655,0.8286705411851609,-0.20675220162865263,-0.839000384751258,0.7896705492501604,-0.2663508863912425,-1.0808518332610677,0.9111867542788256,-0.0974698603816593,-0.39553267011271576,-164.18794222138123,-211.51699281038503,-77.40365364241013,-0.08295354846842762,-0.10914119964783586,-0.03749684441375306,-16.23357112885081,-21.358356095466903,-7.33793432754463,0.6978
41047001100,41047001100,Census Tract 11; Marion County; Oregon,3351,2214,664,Salem city,Oregon,32734,0.6021184742900472,0.23850855489740935,41047,3351,2214,664,0.012619,0.007941291117,0.00365738419599999,0.8146678652857099,0.7329426405856998,0.85818008872227,-0.22749410233493472,-0.36436324567075634,-0.16525658558319997,-9.61987680724858,-15.407562220146689,-6.988084431992717,-287.07480773645415,-459.7899797119274,-208.53728534744008,0.7981392055777554,0.7105211128381683,0.8451548291101154,-0.25291426985612364,-0.4074177134659822,-0.18321515248623135,-10.694800849074635,-17.228175026987447,-7.747485222908798,-319.15251713144244,-514.120412622723,-287.07480773645415,-1.0749240418260584,-1.8206128068407583,-0.7594007909160814,-32.07770939498832,-54.33043291079553,-22.66191557493529,0.880336472109238,0.8429797746469457,0.918939855105896,-0.13592930848821325,-0.18626808148370705,-0.08821050087632007,-1.1006805900685317,-1.508296217487179,-0.7142799977034219,-49.71457046379998,-68.12539374377502,-32.26196918262971,0.8691876849910818,0.8287029223374659,0.9112043752103396,-0.15049950346484764,-0.20670504838979945,-0.09744863743566104,-1.2186619951286926,-1.6737835067523883,-0.7890853337443301,-55.0434505478181,-75.59997772142675,-35.64071064789206,-0.11798140506016108,-0.1654872892652095,-0.07480533604090822,-5.328880084018116,-7.474583977651738,-3.378741465262341,0.8429797746469457,0.8068418607546637,0.918939855105896,-0.18626808148370705,-0.23940024512941063,-0.08821050087632007,-0.9821948164158172,-1.2623616345957307,-0.46513549731140014,-147.92090608671944,-190.11470400538113,-70.05052670352411,0.8287029223374659,-0.20670504838979945,-1.0899592965056677,0.7897093218470678,-0.26628871197959136,-1.4041449855125976,0.9112043752103396,-0.09744863743566104,-0.5138483512241615,-164.15049646169695,-211.46761830009,-77.38679988315685,-0.10776448008985053,-0.1417833509168669,-0.04871285391276137,-16.229590374977487,-21.352914294708867,-7.336273179632736,0.4376
41047001200,41047001200,Census Tract 12; Marion County; Oregon,2473,1645,864,Salem city,Oregon,83234,0.630779449013999,0.23073165689552816,41047,2473,1645,864,0.012619,0.007941291117,0.00365738419599999,0.805191809245604,0.7200591432592098,0.8507208639616759,-0.24194010485143247,-0.388774810182524,-0.175473698086061,-7.550173318856321,-12.13241269233146,-5.475970320274015,-305.30421831202267,-490.59493296932715,-221.43025961480043,0.7879329879994514,0.6967949369447185,0.8370777387002127,-0.2691434617288751,-0.435142460111384,-0.1946321754449804,-8.39910268261566,-13.57939806735196,-6.073844842458135,-339.6321343556676,-549.1062704145555,-305.30421831202267,-0.8489293637593383,-1.4469853750204995,-0.59787452218412,-34.3279160436449,-58.511337445228456,-24.176082579220378,0.8739553326988602,0.8348006726708234,0.9145164266980254,-0.14422323725847805,-0.1978907453448084,-0.0934740708929895,-0.8677042523212157,-1.1905892870991648,-0.5623771199245765,-52.747978864511595,-72.37624845587628,-34.187058961980334,0.862259842331468,0.8198625884788667,0.9063807261207264,-0.15974321301580716,-0.2197165891608147,-0.10328912694333237,-0.9610785879452416,-1.3219022284090722,-0.6214283937244437,-58.42423027022746,-80.35879807957886,-37.77680205011816,-0.09337433562402596,-0.13131294130990745,-0.05905127379986719,-5.676251405715865,-7.982549623702581,-3.589743088137823,0.8348006726708234,0.7970175706557224,0.9145164266980254,-0.1978907453448084,-0.2546774836811688,-0.0934740708929895,-1.3577829276757558,-1.747412385572602,-0.6413513548484094,-157.1508018143236,-202.24680388571784,-74.23048088523258,0.8198625884788667,-0.2197165891608147,-1.5075360556649131,0.779138536608878,-0.2834687966435331,-1.9449575165364208,0.9063807261207264,-0.10328912694333237,-0.7086951587039938,-174.48333977603164,-225.11082367319685,-82.02490262777707,-0.14975312798915752,-0.19754513096381876,-0.06734380385558436,-17.33253796170805,-22.864019787479023,-7.794421742544486,0.5514
41047001603,41047001603,Census Tract 16.03; Marion County; Oregon,5082,3125,1552,Salem city,Oregon,316146,0.8145839111916126,0.17668231371064275,41047,5082,3125,1552,0.012619,0.007941291117,0.00365738419599999,0.74698706863063,0.6426521506136275,0.8044016288484565,-0.33871126020051595,-0.5560517443926142,-0.24316008836475503,-21.72147114853412,-35.65946380337621,-15.593797622090358,-427.4197392470311,-701.68169624904,-306.84371550748443,0.7255116524083504,0.6148562071965927,0.7870824620767277,-0.3783376141244322,-0.6263965270180029,-0.2705149055938643,-24.26269963609722,-40.17065768970499,-17.348055431127367,-477.424235263621,-790.4497774440179,-427.4197392470311,-2.5412284875630995,-4.511193886328776,-1.754257809037009,-50.00449601658991,-88.76808119497788,-34.519043861413,0.834117919106674,0.7842013212993153,0.8866504873149835,-0.1988712591991584,-0.27518275325414593,-0.12784012900987549,-2.2729643763550675,-3.1451532898858776,-1.461126460797874,-72.73486004336216,-100.64490527634808,-46.75604674553197,0.8191250287844302,0.7653680462454925,0.8760475972398701,-0.22081485104170936,-0.30656094790668736,-0.14149048881666018,-2.523764832631381,-3.50378489370218,-1.617140867757399,-80.7604746442042,-112.12111659846975,-51.74850776823677,-0.25080045627631353,-0.3586316038163022,-0.15601440695952506,-8.025614600842033,-11.47621132212167,-4.992461022704802,0.7842013212993153,0.7367956551251067,0.8866504873149835,-0.27518275325414593,-0.3572284161070435,-0.12784012900987549,-3.3915954613595027,-4.40279872342995,-1.5756147367603048,-218.53063539687517,-283.68548475708445,-101.52156809022584,0.7653680462454925,-0.30656094790668736,-3.778328064732099,0.7146308522921471,-0.3993238562154767,-4.921620131848074,0.8760475972398701,-0.14149048881666018,-1.743853835392543,-243.4489732430476,-317.114699217015,-112.36171619797314,-0.3867326033725962,-0.5188214084181233,-0.16823909863223818,-24.918337846172435,-33.42921445993063,-10.840148107747304,0.6938
41047001701,41047001701,Census Tract 17.01; Marion County; Oregon,3984,2400,946,Salem city,Oregon,108997,0.5772560453971087,0.22910819492465775,41047,3984,2400,946,0.012619,0.007941291117,0.00365738419599999,0.8229783073271976,0.7443052062164623,0.8647036697210289,-0.21509885630852063,-0.3435348720497533,-0.15646554422814063,-10.813900551544776,-17.270905136777017,-7.866163791217789,-271.43324677572224,-433.5066550395838,-197.4438702614907,0.8070997758540406,0.7226469307262484,0.8522245334061326,-0.23900418500530513,-0.3838016290957138,-0.1733996861170437,-12.015719341358473,-19.295279946114313,-8.717512466218123,-301.5993810581946,-484.3192757558814,-271.43324677572224,-1.2018187898136985,-2.0243748093372957,-0.8513486750003336,-30.166134282472346,-50.81262071629758,-21.369193649606768,0.885909621499248,0.8501397505646686,0.922794356489516,-0.12878331573786708,-0.17627719364468392,-0.08366505816549306,-1.1304241528515675,-1.5473122131631163,-0.7343886275805481,-47.10100636881531,-64.47134221512985,-30.599526149189508,0.8752424239898152,0.8364487867833134,0.9154095161723156,-0.14254059514331371,-0.19553045661725071,-0.0924072585364746,-1.2511817279174158,-1.7163120044846312,-0.8111252327207719,-52.13257199655899,-71.51300018685963,-33.796884696698825,-0.12075757506584828,-0.16899979132151466,-0.07673660514022373,-5.031565627743678,-7.041657971729777,-3.1973585475093227,0.8501397505646686,0.8154621344668089,0.922794356489516,-0.17627719364468392,-0.2262985094382726,-0.08366505816549306,-1.3242756123711257,-1.7000588162817,-0.6285305197194208,-139.9868512020217,-179.71023427924945,-66.44085832129183,0.8364487867833134,-0.19553045661725071,-1.4689150072127004,0.7989952171179663,-0.25157194758570967,-1.889924544725751,0.9154095161723156,-0.0924072585364746,-0.6942059625284787,-155.2764278237527,-199.78060726487857,-73.38329413620282,-0.14463939484157495,-0.18986572844405125,-0.0656754428090579,-15.28957662173097,-20.070372985629096,-6.942435814910984,0.9914
41047001300,41047001300,Census Tract 13; Marion County; Oregon,2910,2041,765,Salem city,Oregon,117283,0.6974789401922317,0.24650679106541704,41047,2910,2041,765,0.012619,0.007941291117,0.00365738419599999,0.7835637771146262,0.6909467596995612,0.833611885480545,-0.2762203016611776,-0.44728951393421673,-0.1995990189409772,-10.143165801187584,-16.425047955137416,-7.329533458247117,-348.56239866624003,-564.4346376335882,-251.87400200161915,0.764683617766127,0.6658693778633412,0.8185784136767063,-0.3077303825617496,-0.5017960477606369,-0.2216300641357315,-11.300256619860953,-18.4265981906722,-8.138541857846796,-388.3249697546718,-633.2164326691478,-348.56239866624003,-1.1570908186733655,-2.0015502355347863,-0.8090083995996791,-39.76257108843181,-68.78179503555967,-27.80097593126045,0.859283716079127,0.816072279446732,0.9043045341052436,-0.16375997972236117,-0.2253816545244797,-0.10582216751731938,-1.222422583180416,-1.6824112020067004,-0.7899329713742534,-59.89331617738441,-82.43073013261638,-38.70323230643084,0.8463504703865004,0.7996528482296702,0.8952538125767471,-0.1815436216905899,-0.25054266012291826,-0.11700166584241538,-1.3551725113986188,-1.870231092502573,-0.8733848089013126,-66.39747728557661,-91.63307655573604,-42.7920043557723,-0.13274992821820297,-0.18781989049587255,-0.0834518375270592,-6.504161108192209,-9.202346423119677,-4.08877204934146,0.816072279446732,0.7746152227084312,0.9043045341052436,-0.2253816545244797,-0.2909635270315423,-0.10582216751731938,-1.3692133182226602,-1.767628945528731,-0.6428789487485354,-178.98213310100135,-231.0626072586577,-84.03646388869743,0.7996528482296702,-0.25054266012291826,-1.522068633966716,0.7550828914785996,-0.3243579099531773,-1.9705027506154875,0.8952538125767471,-0.11700166584241538,-0.7107953815658603,-198.9632201263681,-257.5820589039853,-92.91442896285756,-0.15285531574405575,-0.20287380508675645,-0.06791643281732496,-19.981087025366765,-26.51945164532764,-8.877965074160125,0.3991
41047001000,41047001000,Census Tract 10; Marion County; Oregon,2828,1593,653,Salem city,Oregon,203237,0.6094453069530735,0.26835806648065774,41047,2828,1593,653,0.012619,0.007941291117,0.00365738419599999,0.8122348672288703,0.729627360383097,0.8562670278477253,-0.2311709831070593,-0.37056263826913183,-0.16785998698741844,-8.249690686121532,-13.2240954485958,-5.990340797146093,-291.71466358279815,-467.6129932318176,-211.8225175794234,0.7955175985538423,0.7069866651481209,0.8430826328929977,-0.25704321540828606,-0.4144538352650397,-0.18612335373170705,-9.172980932050695,-14.790420054708571,-6.642097018893884,-324.36283352371623,-522.9992947209538,-291.71466358279815,-0.923290245929163,-1.5663246061127705,-0.6517562217477915,-32.648169940918066,-55.38630148913615,-23.046542494617803,0.8787007913505909,0.8408812924842618,0.9178070274066746,-0.13804381405298202,-0.1892285022130116,-0.0895536535883443,-0.804272667349592,-1.1024855641486049,-0.5217586629036141,-50.48792638729391,-69.20813334266195,-32.75321173280691,0.8674113873919426,0.8264339689026554,0.9099688304769256,-0.15285551300717112,-0.21001802639817277,-0.09893873999605889,-0.8905687807074327,-1.223609760723694,-0.576438175565746,-55.90513375439,-76.81166106237879,-36.18569840337388,-0.08629611335784071,-0.1211241965750891,-0.05467951266213189,-5.41720736709609,-7.603527719716831,-3.4324866705669734,0.8408812924842618,0.8043189368280363,0.9178070274066746,-0.1892285022130116,-0.2432878976387949,-0.0895536535883443,-0.9812752612809346,-1.2616090733163463,-0.46439507682961695,-150.27186237074037,-193.2020020392567,-71.11716337360137,0.8264339689026554,-0.21001802639817277,-1.0890827297020296,0.7869934597520691,-0.27065859011717264,-1.403544263306522,0.9099688304769256,-0.09893873999605889,-0.5130629730987923,-166.78142874456807,-214.93786574372464,-78.5701337057875,-0.107807468421095,-0.14193518999017574,-0.04866789626917539,-16.50956637382772,-21.735863704467953,-7.4529703321861245,0.9523
41047002400,41047002400,Census Tract 24; Marion County; Oregon,2472,2101,756,Salem city,Oregon,6672,0.7588484416474595,0.23033747547428293,41047,2472,2101,756,0.012619,0.007941291117,0.00365738419599999,0.7641775857491039,0.665201595486555,0.8181741940808714,-0.30859635070259933,-0.5033036703235206,-0.2222336114174193,-9.626406408003804,-15.70013924708852,-6.9323926098016955,-389.41773495161016,-635.1189015812507,-280.4365942476414,0.743898571389119,0.6386289625881448,0.801918726133612,-0.34426928409426844,-0.5658544453532798,-0.24700916366103737,-10.73919388527634,-17.651358631897033,-7.705245348781895,-434.43340959855743,-714.0517245913039,-389.41773495161016,-1.112787477272537,-1.951219384808514,-0.7728527389801991,-45.01567464694729,-78.93282301005316,-31.264269376221648,0.8460021780297527,0.7992118463838029,0.8950094352267451,-0.1820300537864943,-0.2512327044759209,-0.1173066569367016,-1.398748821865,-1.9305133525468687,-0.9014036131615272,-66.57538419157544,-91.88545228685716,-42.903551316588626,0.8319718445958101,0.7814984192381058,0.8851367550152546,-0.20196375213372952,-0.27959311929883945,-0.12976892478356733,-1.5519226329946223,-2.148439436707062,-0.9971657255488322,-73.86590352187636,-102.25794558339182,-47.46148146353318,-0.15317381112962236,-0.2179260841601931,-0.09576211238730514,-7.2905193303009215,-10.372493296534657,-4.557930146944557,0.7992118463838029,0.754559689716064,0.8950094352267451,-0.2512327044759209,-0.32527620230586873,-0.1173066569367016,-1.508304705532015,-1.9528334400529763,-0.7042641323984746,-199.51120443545167,-258.31130159430904,-93.1566312696395,0.7814984192381058,-0.27959311929883945,-1.6785697481246196,0.7336061450454768,-0.3631292577817886,-2.180088652753863,0.8851367550152546,-0.12976892478356733,-0.7790828040926666,-222.03303546621953,-288.37151491453216,-103.05328096463845,-0.1702650425926049,-0.22725521270088667,-0.07481867169419198,-22.52183103076784,-30.060213320223102,-9.896649694998938,0.2145
41047000502,41047000502,Census Tract 5.02; Marion County; Oregon,3812,2136,678,Salem city,Oregon,82956,0.5474749479196386,0.25473125410830116,41047,3812,2136,678,0.012619,0.007941291117,0.00365738419599999,0.8330445151233798,0.7581477961920177,0.8725831550242117,-0.20041604241508373,-0.3190040319615042,-0.1460225816211784,-9.640738749567412,-15.34525128397631,-7.024215945904804,-252.90500392359425,-402.55118793222215,-184.26589574776503,0.8179655823828289,0.7374443703708051,0.8607707629620976,-0.22254532652447753,-0.35603448907905483,-0.16174949595033242,-10.705237600272,-17.12655061782892,-7.780737582382298,-280.82994754123825,-449.2799217688593,-252.90500392359425,-1.0644988507045898,-1.7812993338526084,-0.756521636477494,-27.924943617644015,-46.72873383663716,-19.845793191959444,0.8926317989321976,0.8587963192295505,0.9274327025416992,-0.12028274277954318,-0.16442045408057548,-0.07824535112836171,-0.9396695525259756,-1.2844809732613487,-0.6112661915000001,-43.992020249343426,-60.13487702534404,-28.61733106273408,0.8825505489133156,0.8458224183256933,0.9204721357504146,-0.1330795740043444,-0.18228126653287516,-0.08639899151835845,-1.0396406073330535,-1.424012723676814,-0.6749638378927876,-48.67231307739016,-66.66726234442012,-31.59943061295822,-0.09997105480707812,-0.13953175041546517,-0.06369764639278752,-4.680292828046729,-6.532385319076085,-2.982099550224135,0.8587963192295505,0.8259091203619211,0.9274327025416992,-0.16442045408057548,-0.21078696837951208,-0.07824535112836171,-0.8852718487984763,-1.1349182207495307,-0.4212882578425749,-130.57106914431805,-167.39206795715793,-62.13691118622048,0.8458224183256933,-0.18228126653287516,-0.9814379526394348,0.810262030796725,-0.23416865407935628,-1.2608097848087212,0.9204721357504146,-0.08639899151835845,-0.4651890507387738,-144.75486027130307,-185.96014525202375,-68.61195438624982,-0.09616610384095858,-0.12589156405919044,-0.04390079289619897,-14.183791126985042,-18.568077294865848,-6.475043200029346,0.9974
41047002702,41047002702,Census Tract 27.02; Marion County; Oregon,2217,1848,792,Salem city,Oregon,99393,0.8534522154211558,0.13125000949963625,41047,2217,1848,792,0.012619,0.007941291117,0.00365738419599999,0.7352282953404417,0.6273807912578013,0.7949344873334232,-0.36012175583769923,-0.5939283030887109,-0.25796529894489933,-10.07488256064261,-16.615930046051677,-7.216920526074064,-454.4376436915927,-749.4781256676443,-325.52641073856853,0.712958799962541,0.5988035127570175,0.7768988393691146,-0.40260559243050265,-0.6699968832777707,-0.28716886848750606,-11.2634240954421,-18.744049215572215,-8.033929020350993,-508.0479970880514,-845.469067008219,-454.4376436915927,-1.188541534799489,-2.128119169520538,-0.8170084942769282,-53.610353396458684,-95.99094134057457,-36.85198440581544,0.8259291273949072,0.7739005889090402,0.8808674472215036,-0.2107576386779529,-0.29215562609881174,-0.13524458549838916,-1.424478421927219,-1.974634883143284,-0.9140973249341088,-77.08216568870233,-106.85253696662792,-49.46414095963792,0.8102836216161673,0.7543166515108609,0.8697643781701325,-0.23413576841826092,-0.3257032016952653,-0.1497366701817172,-1.5824876004745747,-2.2013777800787637,-1.0120470934437436,-85.63244591312633,-119.12217424668636,-54.76445310842768,-0.15800917854735563,-0.2267428969354799,-0.09794976850963466,-8.550280224424005,-12.269637280058436,-5.300312148789754,0.7739005889090402,0.7246556379504074,0.8808674472215036,-0.29215562609881174,-0.3799658039346353,-0.13524458549838916,-1.837513559629493,-2.3897958983315073,-0.8506211673490383,-232.0092878320067,-301.7419063549883,-107.40166254407048,0.7543166515108609,-0.3257032016952653,-2.048511122381647,0.7016892821117591,-0.4251322137776768,-2.673870148875982,0.8697643781701325,-0.1497366701817172,-0.9417691711321576,-258.65039424010695,-337.609867282321,-118.91024888032292,-0.2109975627521541,-0.2840742505444749,-0.09114800378311938,-26.641106408100264,-35.86796092733269,-11.508586336252447,0.3474
