geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
15003002003,15003002003,Census Tract 20.03; Honolulu County; Hawaii,1388,943,303,Urban Honolulu CDP,Hawaii,17405,0.5241382345533669,0.2819316365579242,15003,1388,943,303,0.01100299999999999,0.008491433381,0.003553763071,0.841018445133277,0.76917463244449,0.8788077278383141,-0.1890345637324626,-0.30009487809280844,-0.13790533278512918,-2.886966858990621,-4.5830981937933775,-2.106112858769069,-207.99473047482857,-330.1943943655171,-151.7372376634776,0.8265822459386223,0.7492512013015349,0.8675275069422439,-0.20980096646577964,-0.334665861413216,-0.15270120197649886,-3.2041147672238868,-5.111071920703906,-2.3320777995822146,-230.84400340229735,-368.2328473129615,-207.99473047482857,-0.3171479082332662,-0.5279737269105285,-0.22596494081314544,-22.849272927468743,-38.03845294744441,-16.27989487126408,0.897934978122763,0.8656412310970417,0.9310836354069584,-0.11366638382950146,-0.15521299595755525,-0.07401737284633915,-0.3809186236231524,-0.5201495710223579,-0.248046914478434,-40.39433972673939,-55.159021317323216,-26.304020623375823,0.8883198736213277,0.8532410223497752,0.9244588044448452,-0.12572062124806094,-0.17200178355942067,-0.08171396625998775,-0.4213147668944283,-0.5764121321257066,-0.2738397273659425,-44.67813010545369,-61.125358655960405,-29.03920756796845,-0.04039614327127588,-0.05626256110334871,-0.02579281288750845,-4.283790378714304,-5.9663373386371905,-2.735186944592625,0.8656412310970417,0.8341889075797713,0.9310836354069584,-0.15521299595755525,-0.1987692366963926,-0.07401737284633915,-0.3993481869568178,-0.5114142266746904,-0.19043961794008216,-131.79808150390025,-168.78357315996382,-62.85135905613273,0.8532410223497752,-0.17200178355942067,-0.44254413101192447,0.8192017128470633,-0.2207005726643175,-0.5678414556080633,0.9244588044448452,-0.08171396625998775,-0.21024221634057225,-146.05416865080016,-187.40642099276016,-69.38687007939677,-0.04319594405510668,-0.05642722893337293,-0.01980259840049006,-14.256087146899896,-18.622847832796342,-6.535511023264046,0.7674
15003005400,15003005400,Census Tract 54; Honolulu County; Hawaii,738,459,252,Urban Honolulu CDP,Hawaii,15956,0.436802281650924,0.23354731819666408,15003,738,459,252,0.01100299999999999,0.008491433381,0.003553763071,0.8715435805015188,0.8118840281440652,0.9024993529021488,-0.14738955385864072,-0.23170300847765216,-0.10803403546420325,-1.1968347186966883,-1.8814780132823496,-0.8772594872529196,-162.17272611066238,-254.94282022796065,-118.86984922126284,0.8596427785067083,0.7951396267209837,0.8932881834297601,-0.16327389120525992,-0.25764075439658884,-0.11945956360972136,-1.3258189371994284,-2.092098060821742,-0.9700372208575498,-179.6502624931475,-283.48212206256665,-162.17272611066238,-0.1289842185027401,-0.21062004753939223,-0.09277773360463026,-17.477536382485113,-28.53930183460599,-12.571508618513588,0.918062854745016,0.8917454942454464,0.9448749868056804,-0.0892500386346,-0.121396190340332,-0.05834106518226249,-0.14558263254569884,-0.1980187038699255,-0.09516461824209552,-31.71734913849648,-43.141329819155885,-20.733032296752835,0.9102478411569436,0.8815866723985639,0.9395324563973446,-0.09860189146834956,-0.1343184184934021,-0.06435918545541189,-0.16083716212961552,-0.21909714844721193,-0.10498123911694716,-35.04077606309706,-47.73358353969759,-22.87172965510831,-0.01525452958391668,-0.02107844457728641,-0.00981662087485163,-3.323426924600584,-4.592253720541702,-2.1386973583554756,0.8917454942454464,0.8659187864836239,0.9448749868056804,-0.121396190340332,-0.1548427122835172,-0.05834106518226249,-0.2597685710714955,-0.3313388171239869,-0.12484061562968368,-103.08276629821248,-131.4836575888837,-49.539926837176054,0.8815866723985639,-0.1343184184934021,-0.28742008742445657,0.8535419645560451,-0.17158855864823522,-0.3671722693052318,0.9395324563973446,-0.06435918545541189,-0.13771843740901366,-114.0555902478002,-145.70328147033007,-54.65017357500542,-0.02765151635296109,-0.03583345218124489,-0.01287782177932998,-10.972823949587736,-14.219623881446386,-5.1102467378293595,0.9978
15003005900,15003005900,Census Tract 59; Honolulu County; Hawaii,2277,1594,574,Urban Honolulu CDP,Hawaii,58838,0.2807067461108452,0.2316590391828799,15003,2277,1594,574,0.01100299999999999,0.008491433381,0.003553763071,0.9288870796422164,0.8942114337438292,0.9464455452531318,-0.07655712079144686,-0.11830375039297115,-0.05658482415123495,-1.9180491661554957,-2.963962169011683,-1.4176666214497589,-84.23580000682898,-130.16961655738618,-62.26028201360382,0.9220600680723448,0.884268674959847,0.9412504450773108,-0.08452804174742765,-0.13087801062884896,-0.06241649630015696,-2.1177512727009966,-3.278995559911386,-1.5637723499162577,-93.00620433469462,-144.00507509492252,-84.23580000682898,-0.1997021065455009,-0.3150333908997025,-0.14610572846649883,-8.770404327865652,-13.835458537536343,-6.416588865458886,0.9551678428384336,0.9403779453586364,0.970035077420064,-0.04693641803134894,-0.06340222560050073,-0.03089055568962686,-0.2658806490812133,-0.3591544818054828,-0.17498567938762902,-16.68009090848264,-22.531648795827024,-10.977771605246488,0.9507966921605684,0.9346148529871178,0.9670884198441232,-0.05174955723459979,-0.06995945635135703,-0.03403161435971042,-0.29314563071282906,-0.3962992159232103,-0.1927788292067352,-18.390566544092163,-24.8619332448689,-12.09402943580522,-0.02726498163161578,-0.03714473411772751,-0.0177931498191062,-1.710475635609522,-2.330284449041876,-1.1162578305587332,0.9403779453586364,0.9256657820007737,0.970035077420064,-0.06340222560050073,-0.08030351714909154,-0.03089055568962686,-0.30902769478903236,-0.39140598855948205,-0.15056312495506824,-53.837577489378454,-68.18919661315019,-26.2305095740537,0.9346148529871178,-0.06995945635135703,-0.34098818014967364,0.9185432942158404,-0.08868031185584893,-0.432235179229561,0.9670884198441232,-0.03403161435971042,-0.16587290486925094,-59.40560629785255,-75.30229603302456,-28.8977186183364,-0.03196048536064128,-0.04082919067007895,-0.01530977991418269,-5.56802880847409,-7.1130994198743815,-2.6672090442827,0.9442
15003002900,15003002900,Census Tract 29; Honolulu County; Hawaii,1546,1200,441,Urban Honolulu CDP,Hawaii,51739,0.7349695101948873,0.22456530897351995,15003,1546,1200,441,0.01100299999999999,0.008491433381,0.003553763071,0.7716631034831202,0.6751030399919083,0.824146741506792,-0.29590231214401275,-0.4812553651246865,-0.213376149703261,-5.033487115244804,-8.186460801693865,-3.6296644404359792,-325.58131405205717,-529.5252782466924,-234.777777518498,0.751918047377082,0.6490932157921177,0.8083603447653719,-0.32993216945424175,-0.5406107715663844,-0.23707206380868656,-5.612356699140763,-9.196134134016456,-4.032747057362467,-363.0243660505021,-594.8340319544926,-325.58131405205717,-0.5788695838959592,-1.0096733323225902,-0.40308261692648806,-37.44305199844497,-65.30875370780015,-26.072614290199745,0.8511454624541114,0.805730454949045,0.898614757465893,-0.17488730670865082,-0.24110984493349044,-0.11282392336846866,-0.7458096626014247,-1.0282167155750097,-0.48113939087063745,-62.15080521678539,-85.68472629791748,-40.09494923921979,0.8375373182311624,0.7885128175475947,0.8890596518948346,-0.19397664824291147,-0.26821020247986,-0.12478391958145948,-0.827216458994419,-1.143786615406031,-0.5321429823158693,-68.93470491620158,-95.31555128383592,-44.34524852632244,-0.08140679639299431,-0.11556989983102128,-0.05100359144523186,-6.783899699416192,-9.63082498591844,-4.2502992871026555,0.805730454949045,0.7623008511402125,0.898614757465893,-0.24110984493349044,-0.31181802893732663,-0.11282392336846866,-0.9028893699183848,-1.1676718706947733,-0.4224942416182827,-204.73681857559745,-264.7782019716039,-95.80368290664008,0.7885128175475947,-0.26821020247986,-1.0043726783098532,0.741889193560207,-0.34791018480962194,-1.3028269651850957,0.8890596518948346,-0.12478391958145948,-0.4672811040043968,-227.7489066462252,-295.42561568823027,-105.95943401460244,-0.10148330839146846,-0.13515509449032237,-0.04478686238611407,-23.01208807062777,-30.647413716626385,-10.155751107962374,0.3941
15003002403,15003002403,Census Tract 24.03; Honolulu County; Hawaii,1141,543,246,Urban Honolulu CDP,Hawaii,16843,0.417659193566659,0.22711802871601208,15003,1141,543,246,0.01100299999999999,0.008491433381,0.003553763071,0.878381017661373,0.8215578627782733,0.907777047563068,-0.13845811771118288,-0.21719971934573976,-0.1015920733890608,-1.7382617775299816,-2.7268171521477003,-1.2754298627733127,-152.34546691761452,-238.9848511961175,-111.78175834998358,0.8670641618926889,0.8055675657984872,0.8990360725246987,-0.1533171868355502,-0.24136080256507011,-0.1123024209604532,-1.9248088167035284,-3.030145611021375,-1.4098920966615955,-168.69490067515585,-265.5692910623466,-152.34546691761452,-0.18654703917354687,-0.30332845887367466,-0.13446223388828282,-16.349433757541355,-26.58443986622915,-11.784595432803052,0.9225346027154634,0.8975716321485322,0.9479250911536892,-0.08397018069188804,-0.11411720712059864,-0.05493567934037093,-0.16203669907395973,-0.22021121542194705,-0.10600901496641855,-29.841012720802897,-40.554551643084174,-19.522838852010786,0.9151260776132496,0.8879244808375357,0.942869138566794,-0.09274560572911564,-0.12622190465651867,-0.06059256698129672,-0.17897057839024788,-0.24356956973115315,-0.11692507341496786,-32.95959086376572,-44.85627435196191,-21.533162691522627,-0.01693387931628814,-0.0233583543092061,-0.01091605844854928,-3.1185781429628268,-4.301722708877735,-2.0103238395118392,0.8975716321485322,0.873033321929776,0.9479250911536892,-0.11411720712059864,-0.1454316517834319,-0.05493567934037093,-0.23837859082502416,-0.30379110292151923,-0.11475473469424947,-96.9018661890342,-123.49231826078017,-46.648266135873776,0.8879244808375357,-0.12622190465651867,-0.26366400407498547,0.8612592557235769,-0.16109056983063913,-0.33650090113795333,0.942869138566794,-0.06059256698129672,-0.1265713654927435,-107.1804894613762,-136.78898420242007,-51.45177459054614,-0.0252854132499613,-0.0327097982164341,-0.01181663079849401,-10.278623272341996,-13.29666594163988,-4.8035084546723645,0.5941
15003004401,15003004401,Census Tract 44.01; Honolulu County; Hawaii,1687,1013,587,Urban Honolulu CDP,Hawaii,31654,0.7073650569262218,0.2243122667432335,15003,1687,1013,587,0.01100299999999999,0.008491433381,0.003553763071,0.7804079132780258,0.6867330876098634,0.83110546162848,-0.28138116360148047,-0.456169824990441,-0.20321673502251525,-5.223014323021659,-8.467452117831888,-3.772121431708764,-309.6036943107089,-501.92365843698207,-223.5993735452735,0.7612964960395225,0.6614039282760509,0.8158714761293455,-0.31354867019916666,-0.5119353805570821,-0.2256832470038006,-5.820109542705812,-9.50257576195877,-4.189146197562613,-344.997601820143,-563.2824992269574,-309.6036943107089,-0.597095219684153,-1.035123644126882,-0.41702476585384973,-35.39390750943409,-61.358840789975226,-24.71990313300828,0.8571301664610442,0.8133323634198356,0.9028006741261408,-0.16668394035044043,-0.22950966293198893,-0.1076642149918004,-0.6000558497588622,-0.8262260631047097,-0.38758708175304374,-59.23552317461621,-81.562296456536,-38.261311130606494,0.844017513249756,0.7967000769034472,0.8936162593435785,-0.1848095380742255,-0.25517748647235394,-0.11904857319244344,-0.6653073126272491,-0.9186292522397425,-0.4285703385664113,-65.67693115767514,-90.68403279760535,-42.30704230665462,-0.0652514628683869,-0.09240318913503263,-0.04098325681336756,-6.441407983058924,-9.121736341069363,-4.045731176048131,0.8133323634198356,0.7713487892210478,0.9028006741261408,-0.22950966293198893,-0.2964303749149037,-0.1076642149918004,-1.143984349679574,-1.4775487242678234,-0.5366491998537538,-194.88660130827495,-251.7118780694759,-91.42235091205346,0.7967000769034472,-0.25517748647235394,-1.2719248818793705,0.7515811553753861,-0.3305283040266466,-1.6475088765420072,0.8936162593435785,-0.11904857319244344,-0.5933942076512742,-216.68226267110225,-280.6659074177184,-101.0893028366736,-0.1279405321997964,-0.16996015227418382,-0.05674500779752034,-21.795661362827325,-28.954029348242557,-9.66695192462016,0.4276
15003001202,15003001202,Census Tract 12.02; Honolulu County; Hawaii,2077,1392,699,Urban Honolulu CDP,Hawaii,31316,0.5595623947535343,0.2452587638446212,15003,2077,1392,699,0.01100299999999999,0.008491433381,0.003553763071,0.828944117537368,0.7524986419410319,0.8693764370474217,-0.20635393730859183,-0.32890605280104024,-0.1502497162175252,-4.715854197072767,-7.516566001960369,-3.433691472403549,-227.0512372206436,-361.89532989698455,-165.31976275414294,0.813537880011957,0.731402250863244,0.8572917644932275,-0.2291990632142445,-0.36723670021488336,-0.1664640224219719,-5.2379391366187305,-8.392545141688478,-3.804240757598502,-252.18772925463313,-404.0705412464361,-227.0512372206436,-0.5220849395459632,-0.8759791397281091,-0.37054928519495345,-25.13649203398956,-42.17521134945157,-17.840601116752694,0.8898972970837745,0.8552722443053993,0.9255473025951187,-0.12372517961009208,-0.16921834732534774,-0.08044180691373116,-0.612048444157653,-0.8370957838153777,-0.3979326029021462,-43.96899742511875,-60.13619136604725,-28.58711227745303,0.8795770241865251,0.8420052825309016,0.9184139704943556,-0.1369100971286146,-0.1876410050471388,-0.08883361112389114,-0.6772720977339898,-0.9282296906838504,-0.4394455004925176,-48.65460472226938,-66.68316743418465,-31.569360667565917,-0.06522365357633675,-0.09113390686847268,-0.04151289759037135,-4.685607297150629,-6.546976068137404,-2.9822483901128845,0.8552722443053993,0.8216528938498215,0.9255473025951187,-0.16921834732534774,-0.21705893995521672,-0.08044180691373116,-1.0043975198861208,-1.288355928337761,-0.47746330487419414,-143.690632315611,-184.31415283802016,-68.30662444552134,0.8420052825309016,-0.1876410050471388,-1.113745424637263,0.80567006598102,-0.2412028722729759,-1.431662526727067,0.9184139704943556,-0.08883361112389114,-0.5272729589056753,-159.33410939016636,-204.81581212118272,-75.43246908521822,-0.10934790475114207,-0.14330659838930604,-0.04980965403148113,-15.643477074555378,-20.501659283162525,-7.125844639696872,0.6814
15003003409,15003003409,Census Tract 34.09; Honolulu County; Hawaii,1388,952,372,Urban Honolulu CDP,Hawaii,16243,0.44510632363068736,0.228027868769846,15003,1388,952,372,0.01100299999999999,0.008491433381,0.003553763071,0.8685941581286042,0.8077231373265749,0.9002195048139029,-0.15128566159656331,-0.23804798177483016,-0.11084018359136102,-2.3104594347512166,-3.635507817534217,-1.6927694615973743,-166.45961345469863,-261.9241943468456,-121.9574540055745,0.8564432572508587,0.7906581934767397,0.8908062599636857,-0.16761967770048364,-0.2647690345213869,-0.1225785504030536,-2.559915207468929,-4.043596117332282,-1.8720397246377007,-184.43193137384213,-291.32536868388195,-166.45961345469863,-0.24945577271771224,-0.4080882997980648,-0.17927026304032645,-17.97231791914353,-29.40117433703637,-12.915725002905363,0.916129810986443,0.889229960430693,0.9435549420063116,-0.09154836793625323,-0.1245684969000102,-0.05982169715911564,-0.3097248311414328,-0.421437951736759,-0.20238771557459745,-32.53412091821773,-44.26869240932343,-21.25921382086108,0.9081398156624728,0.8788514942031047,0.9380887182217498,-0.10115202830361172,-0.13784866566876153,-0.065997256523466,-0.34221576629050027,-0.4663671855631373,-0.22328075959542776,-35.947034274212214,-48.98814974402703,-23.453861302040732,-0.03249093514906748,-0.04492923382637825,-0.02089304402083031,-3.4129133559944833,-4.719457334703598,-2.194647481179654,0.889229960430693,0.8628506441294983,0.9435549420063116,-0.1245684969000102,-0.1589491261362703,-0.05982169715911564,-0.3934886145207599,-0.5020906005862016,-0.18896556769337533,-105.77650927977416,-134.97059155543053,-50.79719561649874,0.8788514942031047,-0.13784866566876153,-0.4354381871612033,0.850215837167234,-0.1761719275093955,-0.5564942132100024,0.9380887182217498,-0.065997256523466,-0.20847300624037388,-117.05327611860304,-149.59521860483937,-56.04113070977792,-0.04194957264044335,-0.05440361262380078,-0.01950743854699854,-11.27676683882886,-14.624627049408812,-5.243935093279179,0.3827
15003002205,15003002205,Census Tract 22.05; Honolulu County; Hawaii,1323,1041,398,Urban Honolulu CDP,Hawaii,21077,0.5362049034468481,0.26117577147544907,15003,1323,1041,398,0.01100299999999999,0.008491433381,0.003553763071,0.8368858968149008,0.7634531296221798,0.8755836761085272,-0.1949060245917565,-0.30983810426565844,-0.14209529858349212,-2.8372409578954367,-4.510303678813957,-2.0684768565256384,-214.45509885830967,-340.91486612350394,-156.34745703141635,0.8221155714314966,0.743122853848198,0.8640272146304417,-0.21637399259907553,-0.3456725154146259,-0.157370952057009,-3.149749502670971,-5.031944091042731,-2.290844070594366,-238.07630405676275,-380.3434687107128,-214.45509885830967,-0.3125085447755347,-0.5216404122287734,-0.2223672140687274,-23.62120519845311,-39.42860258720887,-16.80780151691061,0.8951889516455191,0.862095161576004,0.929194063789936,-0.11708259821774966,-0.15996475165443563,-0.07620145131068265,-0.43314325016889094,-0.5917843770019595,-0.2819047816731134,-41.60838138029692,-56.847682709121955,-27.080190362450853,0.8853320468013807,0.8493970110821681,0.9223952743185472,-0.12951971366325618,-0.1773057674478477,-0.08413391508188964,-0.4791539527736759,-0.6559368988653657,-0.3112506724545728,-46.0282375382974,-63.01026886314752,-29.899200043666937,-0.04601070260478496,-0.06415252186340614,-0.02934589078145938,-4.419856158000476,-6.162586154025566,-2.819009681216079,0.862095161576004,0.8298973827729508,0.929194063789936,-0.15996475165443563,-0.20496825361550405,-0.07620145131068265,-0.5406153527287761,-0.692708759776794,-0.2575296998413904,-135.83300319818494,-174.0474270795965,-64.7059547340177,0.8493970110821681,-0.1773057674478477,-0.59922088471549,0.8145670424514839,-0.22764603511387532,-0.7693503743640671,0.9223952743185472,-0.08413391508188964,-0.28433817893022967,-150.55801123504773,-193.30411416182588,-71.4417535000577,-0.05860553198671381,-0.07664161458727303,-0.02680847908883926,-14.725008036862766,-19.256687082229405,-6.735798766040016,0.419
15003001801,15003001801,Census Tract 18.01; Honolulu County; Hawaii,620,392,220,Urban Honolulu CDP,Hawaii,19148,0.5010222035098502,0.3010023701776572,15003,620,392,220,0.01100299999999999,0.008491433381,0.003553763071,0.8489922153246043,0.7802552982356703,0.8850172124858238,-0.17786710166436476,-0.2816317970044177,-0.12992152682682206,-1.2133844661600632,-1.9212526907125569,-0.8863064669988242,-195.70717196130053,-309.8794662439608,-142.9526559675523,0.8352069102376811,0.7611327322247459,0.8742726429390978,-0.19730810143252103,-0.3138312907356635,-0.14380795061622492,-1.3460082448384578,-2.140913129017993,-0.9810377059908,-217.09810400620285,-345.3085691964505,-195.70717196130053,-0.1326237786783946,-0.21966043830543636,-0.09473123899197576,-21.390932044902353,-35.429102952489735,-15.279232095479964,0.9032190685214554,0.8724751980457686,0.9347142122986284,-0.10715111632549155,-0.14616438638011772,-0.06984572058749608,-0.1492695546438712,-0.2036179706563108,-0.09730033585656138,-38.07896802139571,-51.943359861303776,-24.8215142491228,0.8940718216602628,0.8606536185973135,0.9284247957594318,-0.1184783769865736,-0.16190762275512435,-0.07709316313770054,-0.1650492796919854,-0.2255494816189396,-0.10739656778465276,-42.10440808469015,-57.53813306605603,-27.397083618533863,-0.0157797250481142,-0.02193151096262882,-0.01009623192809137,-4.02544006329444,-5.594773204752252,-2.575569369411066,0.8724751980457686,0.8424722265332837,0.9347142122986284,-0.14616438638011772,-0.18698274970432255,-0.06984572058749608,-0.27305193291673296,-0.34930534375229955,-0.13047986232966588,-124.11451496215136,-158.77515625104525,-59.30902833166631,0.8606536185973135,-0.16190762275512435,-0.302462114350268,0.8281540914537424,-0.2075047510114925,-0.38764280928011774,0.9284247957594318,-0.07709316313770054,-0.1440189209611568,-137.4827792501218,-176.20127694550806,-65.4631458914349,-0.02941018143353502,-0.03833746552781819,-0.0135390586314909,-13.368264287970463,-17.426120694462814,-6.154117559768594,0.8216
15003001102,15003001102,Census Tract 11.02; Honolulu County; Hawaii,1267,1044,441,Urban Honolulu CDP,Hawaii,35013,0.7304074196706982,0.23845373901578568,15003,1267,1044,441,0.01100299999999999,0.008491433381,0.003553763071,0.7731015387352822,0.6770114211403887,0.8252927525996274,-0.2934911520625108,-0.4770799557791134,-0.21169124150194488,-4.0915017461642025,-6.650876724605419,-2.9511454712215546,-322.9283146143806,-524.9310753437584,-232.9238730245899,0.7534599829572084,0.6511118430634647,0.809596896077912,-0.327210499056847,-0.5358344509524283,-0.23518260117410889,-4.561576452462192,-7.469961449672063,-3.2786338416306178,-360.0297121122488,-589.5786463829568,-322.9283146143806,-0.4700747062979893,-0.8190847250666442,-0.3274883704090632,-37.10139749786814,-64.64757103919844,-25.84754304728202,0.8521316431941915,0.8069818766925786,0.8993052079887831,-0.1735275975100843,-0.23918520214915812,-0.11196954172700938,-0.6438097104152395,-0.8874078702225513,-0.4154214042547541,-61.66759678306891,-85.0007538527348,-39.79132224662395,0.8386048350617696,0.7898600702672077,0.8898111005005966,-0.19245675458852127,-0.2660470349662092,-0.12383403560307626,-0.7140393183389294,-0.9870687256444862,-0.4594402028561126,-68.39457072211968,-94.546812801196,-44.00768226591117,-0.07022960792368993,-0.09966085542193492,-0.04401879860135854,-6.72697393905076,-9.5460589484612,-4.216360019287217,0.8069818766925786,0.7637888176782769,0.8993052079887831,-0.23918520214915812,-0.3092624254957605,-0.11196954172700938,-0.8956821175088321,-1.158101845954583,-0.4192948197857159,-203.1025209770594,-262.6081283343726,-95.07819042759998,0.7898600702672077,-0.2660470349662092,-0.996272217070011,0.7434822855331901,-0.3450219587718188,-1.2920113612508253,0.8898111005005966,-0.12383403560307626,-0.4637240524581418,-225.91206736281427,-292.9730977893028,-105.15284636239043,-0.10059009956117893,-0.13390951529624195,-0.04442923267242588,-22.809546385754857,-30.36496945493015,-10.07465593479045,0.6717
15003005200,15003005200,Census Tract 52; Honolulu County; Hawaii,1616,1232,628,Urban Honolulu CDP,Hawaii,21029,0.4109126672188032,0.2726097205980298,15003,1616,1232,628,0.01100299999999999,0.008491433381,0.003553763071,0.8808034717670897,0.8249945753088316,0.9096443915110036,-0.13532704179034993,-0.21212918233511563,-0.0993306937658433,-2.40622956036386,-3.771836747464976,-1.7661839675850073,-148.90034408192204,-233.4057393233277,-109.29356235055738,0.8696948924530958,0.8092751448549288,0.9010705812739797,-0.1498285303014261,-0.2356736844787945,-0.10979097618096562,-2.664078323353051,-4.190477961317404,-1.95217665924537,-164.85633189065908,-259.3117550320176,-148.90034408192204,-0.257848762989191,-0.41864121385242825,-0.1859926916603627,-15.955987808737069,-25.90601570868987,-11.509448741359078,0.9241157493405232,0.8996339745614462,0.9490023727207164,-0.082115525802509,-0.1115631782219877,-0.05373814517773777,-0.35952115972413146,-0.48844993470958775,-0.2352782873507913,-29.18191231527041,-39.646910284869136,-19.09726358366812,0.9168515193282908,0.8901689323456237,0.9440478947524984,-0.09068914531834536,-0.12338227460372936,-0.05926829089764637,-0.3970584902257984,-0.5401967291985444,-0.2594905709991563,-32.228773557288825,-43.84713711027147,-21.062546347334116,-0.03753733050166691,-0.05174679448895669,-0.02421228364836503,-3.046861242018418,-4.200226825402329,-1.9652827636659929,0.8996339745614462,0.8755545767397078,0.9490023727207164,-0.1115631782219877,-0.142133256528323,-0.05373814517773777,-0.5949240536648331,-0.7579426696338785,-0.2865651165114275,-94.73312956446388,-120.69150790348384,-45.63138797952668,0.8901689323456237,-0.12338227460372936,-0.6579508053417166,0.8639956278546216,-0.15741326432760944,-0.8394251473192456,0.9440478947524984,-0.05926829089764637,-0.31605528308322234,-104.76923651938162,-133.66642473236394,-50.32727437630929,-0.06302675167688343,-0.0814824776853671,-0.02949016657179481,-10.036106954917743,-12.97491682888011,-4.6958863967826145,0.9607
15003004000,15003004000,Census Tract 40; Honolulu County; Hawaii,1144,799,341,Urban Honolulu CDP,Hawaii,23671,0.48659010198697367,0.28672616143830093,15003,1144,799,341,0.01100299999999999,0.008491433381,0.003553763071,0.8540087919279411,0.7872541194242496,0.888916226533107,-0.17094813244542947,-0.27023787532714333,-0.12496540185809714,-2.1517979926838366,-3.401600879504894,-1.572993498241471,-188.094230129706,-297.34273422245576,-137.49943166446425,0.8406371445282235,0.7686461142158606,0.8785104207826582,-0.18957389226622037,-0.30098881852822035,-0.13829042472724193,-2.386248477876374,-3.7886762859843137,-1.740721317505276,-208.5881536605222,-331.1779970266008,-188.094230129706,-0.23445048519253753,-0.3870754064794193,-0.16772781926380498,-20.493923530816215,-33.835262804145046,-14.661522662920015,0.9065338563412498,0.8767691993586109,0.9369880761804934,-0.10310276114339229,-0.14055101471577358,-0.06724944043724257,-0.29275582527054744,-0.3990885195451065,-0.19095187379905812,-36.64027850695212,-49.948500568849376,-23.898857797128674,0.897681822698538,0.8653141653433598,0.9309095178234692,-0.11398044910153288,-0.15564963576344132,-0.07421825736411981,-0.32364254915558516,-0.4419604001449842,-0.21073952766945167,-40.50595108330227,-55.31419275907187,-26.37541022145828,-0.03088672388503771,-0.04287188059987773,-0.01978765387039355,-3.865672576350152,-5.365692190222495,-2.476552424329606,0.8767691993586109,0.8476854310980783,0.9369880761804934,-0.14055101471577358,-0.17968289098069773,-0.06724944043724257,-0.4069765361290113,-0.5202859667776155,-0.19472605289338912,-119.3479578090942,-152.57652984680806,-57.10441433823728,0.8653141653433598,-0.15564963576344132,-0.4506957828860024,0.833792896921885,-0.19933859318267425,-0.5772006010370722,0.9309095178234692,-0.07421825736411981,-0.2149048113289156,-132.16885128621772,-169.2670384272939,-63.0219388061336,-0.04371924675699112,-0.05691463425945664,-0.02017875843552646,-12.820893477123496,-16.69050858048582,-5.917524467896325,0.5562
