geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06085503510,06085503510,Census Tract 5035.10; Santa Clara County; California,2984,1991,504,San Jose city,California,50381,0.4203808333478731,0.1809286064772251,06085,2984,1991,504,0.007389,0.009493868073,0.003212018401,0.8774056539985635,0.8201755025951806,0.9070248213890052,-0.13972367905625235,-0.2192512417596269,-0.10250566072559517,-3.080736101407199,-4.834221517279859,-2.2601243520706453,-103.24182645466487,-162.00474253618833,-75.74143271014226,0.8660051436769753,0.8040766910482259,0.8982166251898434,-0.15472755248784698,-0.24366246545010628,-0.11331717979350932,-3.411553145832781,-5.372459120317132,-2.4985051142188133,-114.32818853327014,-180.04219572108352,-103.24182645466487,-0.33081704442558113,-0.5382376030372731,-0.23838076214816795,-11.086362078605266,-18.03745318489521,-7.988631439281767,0.9218975129034086,0.8967409943216085,0.9474908474847452,-0.08471927302484712,-0.11514919729582317,-0.05541916595252409,-0.5417906489754274,-0.7363939290839557,-0.3544126951878919,-27.21198638751519,-36.98613405745634,-17.800738080758006,0.9144309306777534,0.8870206415806078,0.9423940291553462,-0.09357630680627237,-0.12736948062231226,-0.0611272663689149,-0.5984325193445024,-0.8145442129299977,-0.3909167316201482,-30.056881935936836,-40.911311548467985,-19.63419043797831,-0.05664187036907497,-0.07815028384604195,-0.03650403643225625,-2.844895548421646,-3.9251774910116497,-1.8334523572203036,0.8967409943216085,0.8720182701009548,0.9474908474847452,-0.11514919729582317,-0.14676496386277388,-0.05541916595252409,-0.5509784890705502,-0.7022570711445009,-0.2651756941355543,-109.32112878383931,-139.33672046517876,-52.614225026895696,0.8870206415806078,-0.12736948062231226,-0.6094514389596003,0.8601578210895313,-0.1625773497395345,-0.7779179066829012,0.9423940291553462,-0.0611272663689149,-0.2924884380950823,-120.92290455547624,-154.34879100851214,-58.033420256960774,-0.05847294988905005,-0.0756608355384003,-0.02731274395952798,-11.601775771636914,-15.012070543333394,-5.4191952300650765,0.8326
06085504101,06085504101,Census Tract 5041.01; Santa Clara County; California,3040,2125,926,San Jose city,California,50419,0.4987478978120925,0.1965464830730166,06085,3040,2125,926,0.007389,0.009493868073,0.003212018401,0.8497808000965374,0.7813540743869261,0.8856305077205008,-0.17677405736443708,-0.27982950723669053,-0.12913906113495527,-3.9707978699921096,-6.285687096074596,-2.900793909087601,-130.61835098658256,-206.76602289719065,-95.42085227261845,0.8360603082085101,0.7623118471796377,0.8749391004879239,-0.1960859643519927,-0.31179910649394826,-0.14293669061347686,-4.404592739414497,-7.003806137566703,-3.210723989106661,-144.8879190596874,-230.3883597883784,-130.61835098658256,-0.4337948694223872,-0.7181190414921073,-0.30993008001905986,-14.269568073104844,-23.62233689118774,-10.1950684216796,0.90374062897106755,0.8731504765370622,0.9350721761387504,-0.10651216504289084,-0.14527796396106463,-0.06943616280976284,-0.727002947352243,-0.9916004236933532,-0.4739392443595539,-34.21190340481144,-46.66354935027545,-22.30302326397901,0.894639744301186,0.8613863886528145,0.9288159139752784,-0.11776836024774666,-0.16091920324393974,-0.07663960635650363,-0.8038325478641383,-1.0983603140243108,-0.5231066299577832,-37.827414017135915,-51.68754418937933,-24.616782586248625,-0.07682960051189525,-0.10675989033095744,-0.04916738559822931,-3.6155106123244822,-5.023994839103881,-2.3137593222696142,0.8731504765370622,0.8432916245215689,0.9350721761387504,-0.14527796396106463,-0.18582939865830833,-0.06943616280976284,-1.2771853368021269,-1.6336860501208317,-0.6104356542896058,-137.92498237603962,-176.42397949469026,-65.92177692112374,0.8613863886528145,-0.16091920324393974,-1.41469250524548,0.8290401537382913,-0.20621419299272775,-1.8128953376671877,0.9288159139752784,-0.07663960635650363,-0.67376344483356565,-152.77456860102376,-195.77703430531184,-72.76063119152977,-0.1375071684433531,-0.1792092875463558,-0.06332779054395987,-14.849586224984137,-19.353054810621575,-6.838854270406033,0.7956
06085503511,06085503511,Census Tract 5035.11; Santa Clara County; California,2191,1525,572,San Jose city,California,44550,0.47282718243152655,0.23725424802230377,06085,2191,1525,572,0.007389,0.009493868073,0.003212018401,0.8588203718323755,0.7939868938953392,0.8926504527226968,-0.1643878426712262,-0.2594666331253282,-0.12025933213821095,-2.6613239369694393,-4.200582904189242,-1.946914285525806,-121.46617694976904,-191.719895216305,-88.85962051692407,0.8458484765243539,0.7758801964541914,0.8825708363636309,-0.18224484379172104,-0.2888587755816511,-0.13305352816800617,-2.950416267352465,-4.676421086665248,-2.154043350516774,-134.66071507770266,-213.43774927728197,-121.46617694976904,-0.28909233038302595,-0.4758381824760054,-0.20712906499096784,-13.194538127933637,-21.717854060976972,-9.453631446415692,0.9097062768976292,0.8808837829692625,0.9391616590564852,-0.09925590863272878,-0.13522353269942525,-0.06477941295499144,-0.4861880025278569,-0.6623692248001382,-0.3173108162865507,-31.88118049362996,-43.434047527877915,-20.80726664174103,0.9011380138010756,0.8697821210112172,0.9332852234728808,-0.10970793006713396,-0.14971321649770197,-0.07148380243165575,-0.5373854324196645,-0.7333444495518612,-0.35015111539548843,-35.23838901112554,-48.08816062635155,-22.960728878392683,-0.05119742989180764,-0.07097522475172302,-0.03284029910893771,-3.357208517495583,-4.6541130984736405,-2.153462236651653,0.8808837829692625,0.8526869592182552,0.9391616590564852,-0.13522353269942525,-0.17276333265000512,-0.06477941295499144,-0.7343303852532332,-0.9381899887537104,-0.35178411865229536,-128.3794379813345,-164.0192288030962,-61.50072004410758,0.8697821210112172,-0.14971321649770197,-0.813016504994219,0.8392060056265663,-0.19160253060079327,-1.0404961126427734,0.9332852234728808,-0.07148380243165575,-0.38819225567553073,-142.13575262136695,-181.90491479768764,-67.86577896425362,-0.07868611974098572,-0.10230612388906311,-0.03640813702323536,-13.756314640032468,-17.885685994591455,-6.365058920146042,0.554
06085503211,06085503211,Census Tract 5032.11; Santa Clara County; California,2895,2244,956,San Jose city,California,0,NA,NA,06085,2895,2244,956,0.007389,0.009493868073,0.003212018401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5874
06085503508,06085503508,Census Tract 5035.08; Santa Clara County; California,3773,2594,1052,San Jose city,California,48322,0.47407409473724793,0.1904933965608304,06085,3773,2594,1052,0.007389,0.009493868073,0.003212018401,0.85838333107278,0.7933745438349334,0.8923114888053986,-0.16498068380502223,-0.26043872691742964,-0.12068488699923809,-4.599446494653022,-7.260692354796765,-3.3645373971309978,-121.90422726353091,-192.43817531928875,-89.17406300373702,0.8453750050605553,0.7752219977359782,0.8822021933129083,-0.18290698685652376,-0.2899530752745431,-0.13352699367559837,-5.099208465756008,-8.08351392979718,-3.722558598002923,-135.1499725882854,-214.2463273203599,-121.90422726353091,-0.4997619711029859,-0.8228215750004146,-0.35802120087192524,-13.245745324754465,-21.808152001071154,-9.48903262316261,0.9094184007181724,0.8805102100434891,0.9389645262033453,-0.09960387783037487,-0.13570517251652223,-0.06500296027523922,-0.8298970929150996,-1.1306922041408638,-0.5416030875340638,-31.992948840212012,-43.58875112339491,-20.87907045235404,0.9008243375330492,0.869376378296951,0.9330697364257896,-0.11009434174319511,-0.1502497939487748,-0.0717312554049742,-0.9173033836561748,-1.2518776369483409,-0.5976630792740548,-35.36250515251252,-48.26051029099232,-23.040211228760786,-0.0874062907410752,-0.12118543280747708,-0.05605999173999099,-3.369556312300509,-4.67175916759742,-2.161140776406746,0.8805102100434891,0.8522326106665732,0.9389645262033453,-0.13570517251652223,-0.17338856491052443,-0.06500296027523922,-1.355362088939737,-1.7317268249799362,-0.6492202647263751,-128.83670046955675,-164.61281606273158,-61.71295292075808,0.869376378296951,-0.1502497939487748,-1.5006272112758468,0.8387141368863092,-0.19230135277373253,-1.920619224514898,0.9330697364257896,-0.0717312554049742,-0.7164194434528188,-142.64517217451015,-182.56836734932492,-68.10070755254931,-0.14526512233610966,-0.18889239953496184,-0.06719917872644376,-13.80847170495339,-17.95555128659333,-6.387754631791232,0.7241
06085504320,06085504320,Census Tract 5043.20; Santa Clara County; California,1964,1384,614,San Jose city,California,19705,0.5029408063918194,0.17734451630832412,06085,1964,1384,614,0.007389,0.009493868073,0.003212018401,0.8483275347916271,0.7793295729954607,0.884500167279181,-0.1787899826281459,-0.28315418104353735,-0.1305820360397546,-2.594599512739723,-4.10913234268709,-1.8950059846807743,-132.107918163937,-209.22262437306975,-96.48706642977469,0.8344876616620566,0.7601394499403028,0.8737108145444135,-0.1983400665365034,-0.3155480880232364,-0.14454346146721167,-2.8783102522174713,-4.579232591200855,-2.09761413463833,-146.55347516382236,-233.1584822403694,-132.107918163937,-0.2837107394777485,-0.47010024851376464,-0.20260814995755536,-14.44555699988536,-23.935857867299625,-10.316097248348033,0.902779314521318,0.8719059396594432,0.9344123407892054,-0.10769042213847284,-0.14691270527482464,-0.07019134524207929,-0.47873060664800193,-0.6530906567538624,-0.31203095523176744,-34.590361752023256,-47.188631268342654,-22.54558925085025,0.8935930028319885,0.8600359389941054,0.92809497675041,-0.11907769737541007,-0.16274210723053745,-0.07747593193678833,-0.5293519810840409,-0.72345920997013,-0.34441410071757333,-38.247975511852665,-52.27306430420015,-24.885411901558765,-0.05062137443603898,-0.07036855321626767,-0.0323831454858059,-3.6576137598294065,-5.08443303585749,-2.3398226507085185,0.8719059396594432,0.8417816020620396,0.9344123407892054,-0.14691270527482464,-0.1879565882057609,-0.07019134524207929,-0.8563886830658037,-1.0956431218522824,-0.409161846159144,-139.47698421267162,-178.44350518766814,-66.6387371594697,0.8600359389941054,-0.16274210723053745,-0.9486619869248076,0.8274073463190869,-0.20859453864983377,-1.2159465848435502,0.92809497675041,-0.07747593193678833,-0.45162541385732574,-154.50520959687418,-198.03690306898213,-73.55462766405957,-0.0922733038590038,-0.12030346299126782,-0.04246356769818177,-15.028225384202573,-19.593397881313976,-6.915890504589865,0.5207
06085513500,06085513500,Census Tract 5135; Santa Clara County; California,743,525,213,San Jose city,California,2808700,0.7437041790978524,0.12217816457538937,06085,743,525,213,0.007389,0.009493868073,0.003212018401,0.7689165101718436,0.6714642123216039,0.8219570042993416,-0.3005313148712492,-0.4892826477564241,-0.21660864834703497,-1.6499250329886594,-2.6861749468142575,-1.1891873278587273,-222.06258855836603,-361.53094842722174,-160.05213026362412,0.7489746260138894,0.64524575740468,0.8059980864183809,-0.33515871601964714,-0.5497970944004643,-0.2406977347101489,-1.840030400233195,-3.0184008927800976,-1.3214370623975549,-247.64877526691728,-406.2450730525031,-222.06258855836603,-0.19010536724453564,-0.3322259459658401,-0.13224973453882738,-25.58618670855123,-44.7141246252813,-17.799425913704894,0.8492604846437767,0.8033398702711602,0.897294285951951,-0.17749503018435056,-0.24480314871270983,-0.11446157147773112,-0.2993115840950468,-0.4128139146011808,-0.1930176537417708,-57.011730303818446,-78.63122182879636,-36.76526737938491,0.8354972195211697,0.7859397493006713,0.8876226837105952,-0.19689207412695897,-0.2723621637533912,-0.1266048269740309,-0.33202100668109535,-0.4592869478988355,-0.2134949427954044,-63.242096510684824,-87.48322817120678,-40.66570338960083,-0.03270942258604853,-0.04647303329765473,-0.02047728905363358,-6.230366206866386,-8.852006342410425,-3.90043601021592,0.8033398702711602,0.7594600442408115,0.897294285951951,-0.24480314871270983,-0.31672496477368006,-0.11446157147773112,-0.4950394339172284,-0.6404792916002077,-0.2314634915750597,-232.4128797733467,-300.69450309868904,-108.66830590378387,0.7859397493006713,-0.2723621637533912,-0.5507691060100733,0.7388485464571473,-0.3534573557667537,-0.7147593085822498,0.8876226837105952,-0.1266048269740309,-0.2560195087603419,-258.5770450751518,-335.56775050809847,-120.19695246964407,-0.0557296720928449,-0.07428001698204212,-0.02455601718528222,-26.16416530180512,-34.873247409409444,-11.528646565860196,0.3751
06085503507,06085503507,Census Tract 5035.07; Santa Clara County; California,1575,978,377,San Jose city,California,34727,0.4528419822548853,0.20685305550999855,06085,1575,978,377,0.007389,0.009493868073,0.003212018401,0.865855594208016,0.8038662326011983,0.8981008862787999,-0.15492699555135825,-0.24398806597975933,-0.1134606537840196,-1.802990022953153,-2.839453815750995,-1.3204182140259404,-114.4755570128986,-180.28278195244417,-83.83607708101209,0.8534734468504533,0.7865062254678469,0.8885004200584118,-0.17168261495453557,-0.2714457528993595,-0.12549187082461707,-1.9979864759910249,-3.1589974523730535,-1.4604336077988755,-126.85628418990632,-200.57126681733672,-114.4755570128986,-0.1949964530378716,-0.3195436366220581,-0.14001539377293515,-12.38072717700772,-20.288484864892578,-8.88986627129747,0.9143327394641194,0.8868929909001791,0.9423269089817908,-0.09369374718670716,-0.1275317431306109,-0.06120284846850716,-0.2943252271418538,-0.4006223509228907,-0.19225981261402156,-30.094604002234536,-40.96343056471275,-19.65846754744597,0.9061804697004062,0.8763111648465967,0.9367457950205684,-0.10353294231844525,-0.14114716337667088,-0.06752547523102846,-0.32523362208811435,-0.44339320572249413,-0.21212142146080984,-33.25497158365177,-45.336728601482015,-21.68930689783332,-0.03090839494626057,-0.04277085479960341,-0.01986160884678828,-3.1603675814172365,-4.373298036769265,-2.0308393503873496,0.8868929909001791,0.8600022868868277,0.9423269089817908,-0.1275317431306109,-0.1627876056236527,-0.06120284846850716,-0.4564601182394573,-0.5826474874948627,-0.219056516932535,-121.07695444017436,-154.54840517105112,-58.1051769051817,0.8763111648465967,-0.14114716337667088,-0.5051922705870615,0.847129033935609,-0.18045771062075397,-0.6458921199156714,0.9367457950205684,-0.06752547523102846,-0.24168638843557505,-134.00325479762904,-171.32416973890489,-64.10779534100134,-0.04873215234760419,-0.06324463242080869,-0.02262987150304002,-12.926300357454696,-16.775764567853763,-6.002618435819635,0.6718
06085503506,06085503506,Census Tract 5035.06; Santa Clara County; California,3979,2640,928,San Jose city,California,49062,0.43345431801090234,0.20366262200493063,06085,3979,2640,928,0.007389,0.009493868073,0.003212018401,0.8727355382779325,0.8135676427651432,0.9034201579444532,-0.14582248131339268,-0.22915409541266044,-0.1069046790756745,-4.287302129095716,-6.737320832185505,-3.143086402613142,-107.74823144246584,-169.3219611004148,-78.99186736901589,0.8609361168466818,0.7969535953555648,0.8942907823018881,-0.16152636697675343,-0.2547782026804774,-0.11820452563093442,-4.749009417527509,-7.490690879492464,-3.475311281510271,-119.3518325591231,-188.25561396060476,-107.74823144246584,-0.4617072884317928,-0.7533700473069587,-0.33222487889712893,-11.60360111665727,-18.93365286018996,-8.349456619681552,0.9188433585908912,0.8927617007432096,0.945407715159016,-0.08832478425220167,-0.12011973538685213,-0.05774469994863727,-0.7489701972256068,-1.0185827530185647,-0.4896593824194513,-28.37008322824268,-38.582680038582,-18.54770387952467,0.9110991231169058,0.8826918281325865,0.9401151606302026,-0.09757541701825027,-0.13289821898044463,-0.06369947201963407,-0.8274130522623728,-1.1269408255388336,-0.5401542333291701,-31.34140349478685,-42.68715248253157,-20.46038762610493,-0.07844285503676607,-0.10835807252026886,-0.05049485090971883,-2.97132026654417,-4.104472443949578,-1.912683746580259,0.8927617007432096,0.8671588617093382,0.945407715159016,-0.12011973538685213,-0.15319123652707206,-0.05774469994863727,-1.0582920544341397,-1.349662217481762,-0.5087486826749642,-114.04009207264436,-145.4377389527761,-54.82205632273322,0.8826918281325865,-0.13289821898044463,-1.1708744507511415,0.8548866463212762,-0.16974572512411024,-1.4955123868235745,0.9401151606302026,-0.06369947201963407,-0.5612120680496211,-126.1718158137006,-161.15435202840243,-60.47543836741607,-0.11258239631700206,-0.1458501693418124,-0.05246338537465689,-12.131723741056256,-15.716613075626336,-5.653382044682854,0.7801
06085501300,06085501300,Census Tract 5013; Santa Clara County; California,2938,1415,662,San Jose city,California,0,NA,NA,06085,2938,1415,662,0.007389,0.009493868073,0.003212018401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7105
06085503710,06085503710,Census Tract 5037.10; Santa Clara County; California,1696,977,372,San Jose city,California,37676,0.42641473493537513,0.20464938250518364,06085,1696,977,372,0.007389,0.009493868073,0.003212018401,0.8752471238796058,0.8171190856809945,0.905359350811685,-0.1425344599447716,-0.2238118256246468,-0.104533795452012,-1.7862053632061317,-2.8047525029007137,-1.3099907639529786,-105.31871245319172,-165.3745579540515,-77.24002145949166,0.8636619004132391,0.8007812394304137,0.8964025650910618,-0.15786050018129408,-0.24878050428764825,-0.11557021247302456,-1.9782673759839309,-3.1176535919237103,-1.4482963167375509,-116.6431235839582,-183.8239146181433,-105.31871245319172,-0.1920620127777992,-0.3129010890229966,-0.13830555278457224,-11.324411130766464,-18.44935666409178,-8.154808536826193,0.920486647167501,0.8949022024585248,0.9465288343462824,-0.08638186450305999,-0.11744053959499118,-0.05649185076400463,-0.2710785551156975,-0.36854508719582374,-0.17727944828483666,-27.74601382965174,-37.72211742024808,-18.145286416052883,0.9128916657032164,0.8850201008199466,0.941341560583602,-0.09542023174204628,-0.1299178392372418,-0.06231366155769383,-0.29944223475892484,-0.40770062497247234,-0.19554911712318795,-30.6491540183137,-41.72984902481805,-20.015262755699897,-0.02836367964322733,-0.0391555377766486,-0.01826966883835129,-2.9031401886619586,-4.007731604569969,-1.8699763396470108,0.8949022024585248,0.8697720970226166,0.9465288343462824,-0.11744053959499118,-0.14972646676431275,-0.05649185076400463,-0.4147669760332818,-0.5287917959688112,-0.1995133383473399,-111.4964989336779,-142.14833224968044,-53.63261783530643,0.8850201008199466,-0.1299178392372418,-0.45883329128970585,0.8577209504194083,-0.16588034781127833,-0.5858427633447906,0.941341560583602,-0.06231366155769383,-0.22007433769444587,-123.34228260475965,-157.48461380236304,-59.15976819743169,-0.04406631525642407,-0.05705096737597937,-0.02056099934710598,-11.84578367108174,-15.336281552682626,-5.527150362125263,0.9469
06085503327,06085503327,Census Tract 5033.27; Santa Clara County; California,2488,1948,642,San Jose city,California,24908,0.47036416422077504,0.18807956415514304,06085,2488,1948,642,0.007389,0.009493868073,0.003212018401,0.8596843097400373,0.7951978543950876,0.8933203844857706,-0.16321769360009983,-0.25754866474169097,-0.11941921103215206,-3.00056665857171,-4.73473138443557,-2.19538271318763,-120.60155380111377,-190.30270837763544,-88.23885503165715,0.8467845011749138,0.7771819749640249,0.883299467440162,-0.18093800561122655,-0.28669993928550547,-0.13211887571724792,-3.326333897571846,-5.270643518234932,-2.428851215214765,-133.69509234613528,-211.84258513805997,-120.60155380111377,-0.32576723900013604,-0.5359121337993624,-0.2334685020271352,-13.093538545021543,-21.539876760424537,-9.383782235817332,0.9102751847531572,0.8816221650815939,0.9395511759962216,-0.09856889075930785,-0.1342727526677489,-0.06433797918424572,-0.6167467170440885,-0.8401462039227328,-0.402563497848711,-31.66050908850557,-43.12865523217314,-20.665477302295223,0.9017579376038484,0.8705841386331864,0.9337110199608984,-0.1089450486648339,-0.14865405378278082,-0.0709951779747418,-0.6816704599660911,-0.9301301753481276,-0.44421766953634984,-34.9933501009287,-47.74795561335357,-22.803781803714056,-0.06492374292200265,-0.08998397142539483,-0.04165417168763885,-3.332841012423134,-4.619300381180432,-2.138304501418832,0.8816221650815939,0.8535851430319085,0.9395511759962216,-0.1342727526677489,-0.17152929401750178,-0.06433797918424572,-0.8184009273599991,-1.0454819053325874,-0.3921440559064526,-127.47677996261667,-162.84764880569898,-61.081628645864896,0.8705841386331864,-0.14865405378278082,-0.906055868033696,0.8401784387355281,-0.19022335482091637,-1.1594233893170254,0.9337110199608984,-0.0709951779747418,-0.4327201039542892,-141.13019751303676,-180.5955435073248,-67.40188535113538,-0.08765494067369684,-0.11394148398443792,-0.04057604804783654,-13.653417550420066,-17.747894701625846,-6.320256705270489,0.7279
06085503804,06085503804,Census Tract 5038.04; Santa Clara County; California,3567,2542,866,San Jose city,California,60592,0.4190299723873809,0.18661248944038808,06085,3567,2542,866,0.007389,0.009493868073,0.003212018401,0.8778896313634453,0.8208613334271339,0.9073981040118148,-0.13909535353197616,-0.21823255558274865,-0.10205211536013913,-3.6660754483728017,-5.751860099867716,-2.6897430077727744,-102.77755672477716,-161.25203532009294,-75.4063080396068,0.8665306158886363,0.8048163278680537,0.8986232569634296,-0.15402731497777422,-0.2425195232420109,-0.112813397885045,-4.059630630932549,-6.391981093058024,-2.973373428601255,-113.81078303707736,-179.19767572352183,-102.77755672477716,-0.3935551825597474,-0.6401209931903082,-0.28363042082848056,-11.03322631230018,-17.945640403428882,-7.951511657652944,0.9222136715807432,0.8971531776677188,0.9477063554796268,-0.08434740322806669,-0.11463685900288124,-0.05517916411345361,-0.6886923953850875,-0.9360043107983468,-0.4505351588108666,-27.092541124511705,-36.821570055009715,-17.72364904842119,0.9147758944605728,0.8874691388545617,0.9426298154254245,-0.0931639170374974,-0.12679974572488187,-0.06086183954268774,-0.7606787966492123,-1.0353136821695428,-0.4969339239628088,-29.92442158336791,-40.728311651044166,-19.54893485298225,-0.07198640126412481,-0.09930937137119587,-0.04639876515194219,-2.831880458856208,-3.9067415960344567,-1.8252858045610616,0.8971531776677188,0.8725219341735235,0.9477063554796268,-0.11463685900288124,-0.14610299275424768,-0.05517916411345361,-0.9425086887758116,-1.2012134781498758,-0.4536659680723576,-108.83472156764569,-138.7082538279302,-52.386370447154455,0.8874691388545617,-0.12679974572488187,-1.0425081698833096,0.8607043318987605,-0.16183916234503629,-1.3305913823978908,0.9426298154254245,-0.06086183954268774,-0.5003871624083902,-120.38200576019742,-153.64796563486036,-57.7814275298372,-0.099999481107498,-0.129377904248015,-0.04672119433603261,-11.547284192551734,-14.939711806930136,-5.395057082682749,0.8834
06085503121,06085503121,Census Tract 5031.21; Santa Clara County; California,2909,2207,758,San Jose city,California,0,NA,NA,06085,2909,2207,758,0.007389,0.009493868073,0.003212018401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9903
06085501601,06085501601,Census Tract 5016.01; Santa Clara County; California,2912,885,364,San Jose city,California,0,NA,NA,06085,2912,885,364,0.007389,0.009493868073,0.003212018401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5729
06085503304,06085503304,Census Tract 5033.04; Santa Clara County; California,4360,3372,1387,San Jose city,California,5427,0.4237550526056991,0.1908090573012312,06085,4360,3372,1387,0.007389,0.009493868073,0.003212018401,0.8761979267104926,0.8184649168244732,0.9060930960324408,-0.14129464304292205,-0.2217994680576621,-0.10363935491701068,-4.551953872056498,-7.1455005349243645,-3.3388496035806132,-104.4026117444151,-163.88762694780652,-76.5791193481792,0.8646939957158016,0.8022321730389579,0.8972017323146668,-0.15647848250893753,-0.24652193418256008,-0.11457653722995682,-5.041117051647232,-7.941960492502723,-3.6912023064617783,-115.62195072585396,-182.15505716749365,-104.4026117444151,-0.48916317959073385,-0.7964599575783584,-0.35235270288116505,-11.219338981438847,-18.26743021968712,-8.081484011035895,0.9211082760977596,0.8957122580126384,0.946952759492756,-0.08564869728069563,-0.11642995957066614,-0.05601888792811515,-0.9276547063694848,-1.2610442819015408,-0.6067364324502504,-27.51051916872731,-37.39751725686657,-17.993369882866265,0.9135698384198788,0.8859013621164873,0.9418053330621768,-0.09460706554149372,-0.12879383954317689,-0.06179054725524815,-1.02468213051448,-1.3949565515522797,-0.6692488477976701,-30.387963538389087,-41.36881825481257,-19.847237479171714,-0.0970274241449952,-0.13391226965073888,-0.06251241534741969,-2.8774443696617795,-3.9713009979459937,-1.8538675963054476,0.8957122580126384,0.8707614732630721,0.946952759492756,-0.11642995957066614,-0.14842012503449695,-0.05601888792811515,-1.5331491274852669,-1.954395466914026,-0.7376564371093624,-110.5370675908628,-140.90810864556786,-53.18359315856974,0.8859013621164873,-0.12879383954317689,-1.6959566373571775,0.8587942461470457,-0.16442326492808915,-2.165124733293218,0.9418053330621768,-0.06179054725524815,-0.81365761837032,-122.27517212380518,-156.10127853592058,-58.66313037997981,-0.16280750987191084,-0.21072926637919265,-0.07600118126095767,-11.738104532942382,-15.19316989035275,-5.47953722141007,0.9338
