geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06037402703,06037402703,Census Tract 4027.03; Los Angeles County; California,3034,1773,647,Pomona city,California,56943,0.4174153615612935,0.17446288416696878,06037,3034,1773,647,0.009245,0.009493868073,0.003212018401,0.8784684535013927,0.8216818222379034,0.9078444700293828,-0.13834480454500991,-0.217016091796257,-0.10151026195889548,-3.8804790764684824,-6.087155974103505,-2.847294836071505,-127.89977180186166,-200.6313768656396,-93.84623718099886,0.8671591026360003,0.805701268274946,0.8991095233792139,-0.15319091613083277,-0.24115480436199263,-0.11221155376221492,-4.2969025595560515,-6.764230688634971,-3.1474589012891077,-141.6250019629549,-222.9476166326622,-127.89977180186166,-0.41642348308756905,-0.6770747145314662,-0.3001640652176025,-13.725230161093243,-22.316239767022616,-9.893344272168838,0.9225917011456156,0.89764608662508,0.9479640048037956,-0.08390309468236444,-0.11402479763460507,-0.05489237453375078,-0.47782045756852354,-0.6493608035101135,-0.3126070571775056,-26.949828402059985,-36.62497481726529,-17.631531707699132,0.915188381689829,0.8880055008326869,0.9429117153599884,-0.0926712139347448,-0.12611915023307324,-0.06054467635733673,-0.5277540955236963,-0.7182370364365944,-0.3447963995835958,-29.7661644401408,-40.50970312671148,-19.447061454235524,-0.0499336379551728,-0.06887623292648093,-0.03218934240609023,-2.8163360380808125,-3.884728309446189,-1.815529746536392,0.89764608662508,0.8731243181828842,0.9479640048037956,-0.11402479763460507,-0.14531227589808182,-0.05489237453375078,-0.7004010416083706,-0.8925853981661568,-0.33717820243802615,-108.2536385793463,-137.95755767637664,-52.11409620371347,0.8880055008326869,-0.12611915023307324,-0.7746909972432069,0.8613580021847305,-0.1609574618957749,-0.988686463866407,0.9429117153599884,-0.06054467635733673,-0.37189765089879695,-119.73585737916645,-152.81089086034112,-57.480316985903706,-0.07428995563483631,-0.09610106570025025,-0.03471944846077079,-11.482218799820142,-14.853333183964487,-5.366220782190232,0.8825
06037401902,06037401902,Census Tract 4019.02; Los Angeles County; California,3649,2429,1247,Pomona city,California,85757,0.48818505132098217,0.2157917759561855,06037,3649,2429,1247,0.009245,0.009493868073,0.003212018401,0.853452936208537,0.7864775762653338,0.8884844879746858,-0.17171077346396865,-0.2714920681510063,-0.1255120528660163,-5.79266380136085,-9.158786276534538,-4.234149730995324,-158.746610067439,-250.99441700560536,-116.03589287463208,0.8400352964732448,0.7678121482042896,0.8780410791742252,-0.1904261692316283,-0.3024018991347515,-0.13889887810314516,-6.424027771159827,-10.201529579320338,-4.685754347303993,-176.04899345464037,-279.57055575007774,-158.746610067439,-0.6313639697989775,-1.0427433027857995,-0.45160461630866866,-17.302383387201356,-28.576138744472452,-12.376119931725642,0.906166928753246,0.8762936152472005,0.9367365107419884,-0.10354943252658168,-0.14117001721837513,-0.06753605579855164,-0.8078919162503381,-1.101407443236051,-0.526915814058907,-33.26026826884883,-45.344069297490776,-21.692705395591062,0.8972821516741105,0.8647978717096367,0.9306345947211035,-0.1144766427530548,-0.15633957102956253,-0.07453559718536379,-0.8931459306252548,-1.219760191272954,-0.581526184834368,-36.77010830075154,-50.21655789514014,-23.940970968891232,-0.08525401437491675,-0.1183527480369031,-0.05461037077546105,-3.5098400319027068,-4.872488597649365,-2.2482655733001664,0.8762936152472005,0.8471077170533401,0.9367365107419884,-0.14117001721837513,-0.18048741602602195,-0.06753605579855164,-1.6712911506099866,-2.136764074584885,-0.7995494696910032,-134.02495193343918,-171.35237165877183,-64.11784039222158,0.8647978717096367,-0.15633957102956253,-1.850881275644267,0.8331678476112376,-0.2002383467714029,-2.3705924499119457,0.9306345947211035,-0.07453559718536379,-0.882416014645882,-148.42672619440793,-190.10364474033244,-70.7631126420114,-0.1795901250342804,-0.2338283753270609,-0.08286654495487888,-14.40177426096876,-18.75127308156062,-6.645272249789806,0.5206
06037402304,06037402304,Census Tract 4023.04; Los Angeles County; California,2437,1555,628,Pomona city,California,44943,0.3605878664810139,0.20827630215701137,06037,2437,1555,628,0.009245,0.009493868073,0.003212018401,0.8990854809254296,0.8510879604873183,0.9236953228126882,-0.11224129542243189,-0.1749666854967814,-0.08260805841796526,-2.5288036815515924,-3.9420107970770424,-1.8611649256805545,-103.76707761803826,-161.7567007417744,-76.37115000740889,0.8895719553154148,0.8374750775558002,0.916392695934595,-0.12413615787317717,-0.19406538391391223,-0.0912352361998444,-2.796795705732943,-4.372305713830397,-2.055535801872847,-114.76387795375229,-179.41344742841187,-103.76707761803826,-0.2679920241813507,-0.43029491675335496,-0.19437087619229265,-10.99680033571402,-17.65674668663746,-7.975825859347257,0.9359959159866508,0.91516798797172,0.9570769307912206,-0.06838073000124306,-0.09269556315698116,-0.04484808673979289,-0.34154045352378753,-0.4629854738272422,-0.22400222817897056,-21.96401630378055,-29.77398545512812,-14.40528798578589,0.9298252791619762,0.907091092775754,0.952887287435142,-0.07547086792614432,-0.10242511249883296,-0.04944206223137883,-0.37695348468582635,-0.5115815431400109,-0.24694770525774556,-24.24138165182163,-32.89913460707466,-15.880881367057594,-0.03541303116203881,-0.04859606931276872,-0.022945477078775,-2.277365348041081,-3.1251491519465415,-1.4755933812717046,0.91516798797172,0.8945926971772054,0.9570769307912206,-0.09269556315698116,-0.11782714430309624,-0.04484808673979289,-0.5526647730707059,-0.7025030082352515,-0.2673909822277861,-88.00394475648184,-111.8635363431929,-42.578181883405435,0.907091092775754,-0.10242511249883296,-0.610673797407593,0.8846834103715677,-0.13034786034927368,-0.7771533847654064,0.952887287435142,-0.04944206223137883,-0.2947809492993494,-97.24105054261037,-123.7505389753832,-46.93964160817666,-0.05800902433688704,-0.07465037653015494,-0.02738996707156327,-9.23710578612851,-11.887002632190276,-4.361459724771222,0.9439
06037402200,06037402200,Census Tract 4022; Los Angeles County; California,4683,3159,1408,Pomona city,California,163770,0.4692027633414956,0.27023195247389703,06037,4683,3159,1408,0.009245,0.009493868073,0.003212018401,0.8600919887260048,0.7957695060323366,0.8936364556039107,-0.1626663346571003,-0.2566452878873751,-0.1190232825989735,-7.042530785866609,-11.11128706996746,-5.153033869639629,-150.3850263904892,-237.2685686518783,-110.03702476275102,0.8472262294579819,0.7777965674742947,0.8836432516334173,-0.1803222861026813,-0.2856832259459012,-0.1316784212989766,-7.806933462495328,-12.368465287982536,-5.700929683989028,-166.70795350192884,-264.1141423869856,-150.3850263904892,-0.7644026766287189,-1.257178218015076,-0.547895814349399,-16.32292711143965,-26.84557373510732,-11.699675728152874,0.9105435685067526,0.8819705532682013,0.9397349031623004,-0.09824508632788616,-0.13382470230375906,-0.06412989092445293,-0.9968699142687996,-1.3578879565270392,-0.6507110050732482,-31.55650250930039,-42.98474063080213,-20.59863897034657,0.9020504017145112,0.8709625750617658,0.9339118655745616,-0.108585504866821,-0.14815495938971124,-0.07076485144000148,-1.1017917228568548,-1.5032937237431874,-0.7180343976980696,-34.877863971410406,-47.58764557591603,-22.729800496931613,-0.10492180858805532,-0.14540576721614815,-0.06732339262482145,-3.321361462110014,-4.602904945113902,-2.1311615265850414,0.8819705532682013,0.854008996897933,0.9397349031623004,-0.13382470230375906,-0.17094785140713825,-0.06412989092445293,-1.7888838085611856,-2.2851225388600263,-0.8572477393534715,-127.05140685803876,-162.29563486221778,-60.8840723972636,0.8709625750617658,-0.14815495938971124,-1.98044160343968,0.8406373664649666,-0.1895735782067152,-2.534099450602511,0.9339118655745616,-0.07076485144000148,-0.9459396865977598,-140.6563638806591,-179.9786541621102,-67.1832163776818,-0.1915577948784943,-0.24897691174248493,-0.0886919472442883,-13.604957022620336,-17.683019299892393,-6.299143980418204,0.894
06037403318,06037403318,Census Tract 4033.18; Los Angeles County; California,3831,2834,1318,Pomona city,California,105772,0.5153318544383194,0.25003656197994006,06037,3831,2834,1318,0.009245,0.009493868073,0.003212018401,0.8440472969975528,0.7733772918441034,0.8811681652516011,-0.18476772990945245,-0.29302994870138876,-0.13485715829789272,-6.5440286270023735,-10.378416045976564,-4.776316215445654,-170.81776630128877,-270.9061875744339,-124.67544284640182,0.8298573822703527,0.7537556102325237,0.8700910040716041,-0.2050263350844277,-0.3266899594837021,-0.1493050673096087,-7.26153970035455,-11.57057267556017,-5.288026405419461,-189.54684678555336,-302.02486754268256,-170.81776630128877,-0.7175110733521768,-1.1921566295836072,-0.5117101899738072,-18.7290804842646,-31.118679968248685,-13.357091881331437,0.8999443723411542,0.8682383930003589,0.9324650894141951,-0.1111797914781741,-0.15175740679275243,-0.07242620807201731,-1.0120540931578732,-1.3814264505234335,-0.6592856431609554,-35.711153604723826,-48.74475831063633,-23.26343130419744,0.8905067834690304,0.8560573980531048,0.9259677035041162,-0.12295607238883816,-0.16814597043873206,-0.07995127283135825,-1.1192519313563212,-1.5306092534264957,-0.7277852552731451,-39.49371670276363,-54.00879511032095,-25.68049595176941,-0.10719783819844796,-0.14918280290306218,-0.06849961211218969,-3.7825630980398017,-5.264036799684622,-2.4170646475719724,0.8682383930003589,0.8373349084231978,0.9324650894141951,-0.15175740679275243,-0.19426526941665445,-0.07242620807201731,-1.898928005333719,-2.43082540981191,-0.9062632113627348,-144.07647991909857,-184.4328839007519,-68.760486446338,0.8560573980531048,-0.16814597043873206,-2.1039967603437777,0.8226007800736114,-0.21565651798982471,-2.6984923516971344,0.9259677035041162,-0.07995127283135825,-1.0004237305456758,-159.635566035188,-204.7414530877947,-75.90468365293442,-0.20506875501005872,-0.2676669418852242,-0.09416051918294088,-15.559086116089432,-20.30856918704281,-7.144197206596425,0.3655
06037402902,06037402902,Census Tract 4029.02; Los Angeles County; California,4131,2753,995,Pomona city,California,70134,0.44443960605660826,0.23749352773300647,06037,4131,2753,995,0.009245,0.009493868073,0.003212018401,0.8688305933258331,0.8080564194776922,0.9004023371544441,-0.1509723617950169,-0.2375373499864964,-0.1106146205265482,-5.765799811687861,-9.071811499382532,-4.224493480918352,-139.57394847949314,-219.60328006251592,-102.2632166767938,0.8566997011754846,0.7910170657881797,0.8910052745718492,-0.16727016319474836,-0.26419522820735486,-0.12232781167375868,-6.388230693236138,-10.089905059013768,-4.671833076774626,-154.64126587354485,-244.24848847769957,-139.57394847949314,-0.6224308815482766,-1.018093559631236,-0.447339595856274,-15.067317394051722,-24.645208415183635,-10.82884521559608,0.916284861432509,0.8894316661510537,0.9436608580613784,-0.09136366002665564,-0.12431346674154532,-0.05970274326558664,-0.8079002175394617,-1.099265033759347,-0.5279326513177963,-29.346175718832612,-39.92971426659451,-19.176630995924313,0.9083088850897952,0.8790707833984727,0.9382045515776162,-0.10094706373057244,-0.13756482286217844,-0.06586564552311445,-0.8926432536098642,-1.2164426237270534,-0.582429264884706,-32.42438262295184,-44.18607423636227,-21.156166541398697,-0.08474303607040246,-0.11717758996770632,-0.05449661356690971,-3.0782069041192317,-4.2563599697677565,-1.979535545474381,0.8894316661510537,0.8630965782366875,0.9436608580613784,-0.12431346674154532,-0.15861889064953447,-0.05970274326558664,-1.174314574676797,-1.498377287603732,-0.5639759183188704,-118.02156529415043,-150.59068217122936,-56.68099681596687,0.8790707833984727,-0.13756482286217844,-1.2994921683404408,0.8504824071226313,-0.1758032754413104,-1.6607078383218763,0.9382045515776162,-0.06586564552311445,-0.6221931503937346,-130.60222797391364,-166.9053103841082,-62.53197491394317,-0.1251775936636439,-0.1623305507181445,-0.05821723207486418,-12.580662679763206,-16.314628212878844,-5.8509780979762995,0.8924
06037401500,06037401500,Census Tract 4015; Los Angeles County; California,3815,2543,1126,Pomona city,California,141242,0.4607248740531196,0.27205756387037777,06037,3815,2543,1126,0.009245,0.009493868073,0.003212018401,0.8630737892915811,0.7999548646191229,0.895947073203947,-0.1586494832855592,-0.2500705280117563,-0.11613735889995724,-5.595515714399605,-8.81990625005304,-4.096126903759849,-146.67144729749947,-231.19020314686864,-107.36898830301048,0.8504577056825258,0.7822976616665337,0.88615683300539,-0.17583742650372092,-0.2782858098664051,-0.12846841863026914,-6.201728885622623,-9.815050071099902,-4.531039372853538,-162.56170080268998,-257.27523122149154,-146.67144729749947,-0.6062131712230183,-0.995143821046863,-0.43491246909368897,-15.89025350519052,-26.085028074622887,-11.400064720673369,0.9125050905428144,0.8845178598123697,0.941077146930097,-0.09588429737431751,-0.1305594216177016,-0.06261213893262221,-0.7831985503170902,-1.0664306100303158,-0.5114261436661124,-30.798212753326393,-41.935926465997476,-20.11113423775511,0.9041881801680096,0.8737300389504423,0.9353792895763317,-0.10596446838553822,-0.14451827843899925,-0.06908503442805283,-0.8655350281255098,-1.180448824961225,-0.5642978078196754,-34.035982230653154,-46.41953696269072,-22.19024018166242,-0.08233647780841957,-0.11401821493090925,-0.05287166415356303,-3.2377694773267622,-4.483610496693246,-2.0791059439073156,0.8845178598123697,0.8571093893787767,0.941077146930097,-0.1305594216177016,-0.1667122217909535,-0.06261213893262221,-1.395692679015874,-1.7821695636598716,-0.6693297415307897,-123.95139245256432,-158.2743839840028,-59.44313867946622,0.8737300389504423,-0.14451827843899925,-1.5449141908111936,0.8439950081264807,-0.1848411310154817,-1.975969333678053,0.9353792895763317,-0.06908503442805283,-0.7385256122160997,-137.20374696369393,-175.48573123250915,-65.58842026785965,-0.1492215117953195,-0.1937997700181815,-0.06919587068530997,-13.25235451112962,-17.21134724850635,-6.145281588393424,0.8432
06037402101,06037402101,Census Tract 4021.01; Los Angeles County; California,3237,1985,804,Pomona city,California,56397,0.4212480080053312,0.19585959991249996,06037,3237,1985,804,0.009245,0.009493868073,0.003212018401,0.8770951091289987,0.8197355408587468,0.906785276453206,-0.14012721036952572,-0.21990562828642268,-0.1027969090007652,-4.1934560057871,-6.580910125965324,-3.076306980555984,-129.5476059866265,-203.30275335079776,-95.03574237120742,0.8656679888356061,0.8036022452316295,0.8979556880721176,-0.15517728840254488,-0.24439672230104464,-0.11364069884892464,-4.643845619258304,-7.313832197368011,-3.400818940398344,-143.46140312815274,-225.94476976731573,-129.5476059866265,-0.450389613471204,-0.7329220714026867,-0.32451195984236003,-13.913797141526228,-22.642016416517972,-10.02508371462342,0.9216946144306064,0.8964764962446296,0.94735252963616845,-0.0849580591482225,-0.11547821296936832,-0.05557326202955393,-0.5416803958552141,-0.7362725177698327,-0.35432714538140586,-27.288684929733705,-37.091814497220795,-17.850234024252185,0.9142095524287024,0.886732851711983,0.9422426990819937,-0.09384111918693624,-0.1277353693046741,-0.06129769004766833,-0.5983175121737636,-0.8144223879803105,-0.3908252771182319,-30.141940159887337,-41.02883566651438,-19.68893083719053,-0.05663711631854951,-0.07814987021047781,-0.03649813173682603,-2.8532552301536276,-3.9370211692935926,-1.8386968129383392,0.8964764962446296,0.871695100113404,0.94735252963616845,-0.11547821296936832,-0.14719011254038716,-0.05557326202955393,-0.8814532750665323,-1.1235124221272006,-0.4241945953482556,-109.63349192369805,-139.74035101084584,-52.76052180948452,0.886732851711983,-0.1277353693046741,-0.9750130065253456,0.8598071756324223,-0.1630514705398456,-1.2445832769328078,0.9422426990819937,-0.06129769004766833,-0.4678895547237354,-121.27027444345096,-154.798915041394,-58.19521824922082,-0.09355973145881348,-0.1210708548056072,-0.04369495937547979,-11.636782519752918,-15.058564030548158,-5.4346964397362925,0.7693
06037403000,06037403000,Census Tract 4030; Los Angeles County; California,4679,2733,1103,Pomona city,California,86628,0.4641840294298145,0.23675915473606424,06037,4679,2733,1103,0.009245,0.009493868073,0.003212018401,0.8618559061440566,0.7982444991989763,0.8950035724507185,-0.16028676356584953,-0.2527490023463758,-0.11731397592277536,-6.933581433369018,-10.93325332039301,-5.074692302952946,-148.18511291662787,-233.6664526692244,-108.4567707406058,0.84913771020523,0.7804579842336531,0.885130377102008,-0.17766528088630967,-0.2812989554869113,-0.12977706546925308,-7.685330126473811,-12.16824877862652,-5.613812591861722,-164.25155217939326,-260.0608843476495,-148.18511291662787,-0.7517486931047932,-1.2349954582335094,-0.5391202889087756,-16.066439262765403,-26.39443167842508,-11.52212628571865,0.9117042388977202,0.8834776183787564,0.940529252141724,-0.0968469349325744,-0.13189058692292668,-0.06323115174020631,-0.8501656166502404,-1.1577944334506518,-0.5550712694020047,-31.107413708387863,-42.36349921151305,-20.309962290596587,0.9033153108587958,0.872599795637047,0.934780271769705,-0.10703315661646937,-0.14600072679359685,-0.06977011625076603,-0.9395848165996632,-1.281659538448772,-0.6124732181497312,-34.37924685692145,-46.89570210204069,-22.41028972373696,-0.08941919994942293,-0.12386510499812008,-0.05740194874772653,-3.271833148533587,-4.532202890527629,-2.100327433140378,0.8834776183787564,0.8558430076489626,0.940529252141724,-0.13189058692292668,-0.16843859336660685,-0.06323115174020631,-1.3811234710454356,-1.7638445635581568,-0.6621399586360754,-125.21518323168048,-159.9133783824258,-60.03082127253631,0.872599795637047,-0.14600072679359685,-1.528881137530799,0.84262340379561,-0.1867697900337028,-1.9558040245018784,0.934780271769705,-0.06977011625076603,-0.7306142718722786,-138.6111638740525,-177.31677466018846,-66.2388279122646,-0.14775766648536304,-0.19195946094372185,-0.06847431323620312,-13.395980642371988,-17.403396277762635,-6.208006639728298,0.8008
06037401303,06037401303,Census Tract 4013.03; Los Angeles County; California,1525,1222,600,Pomona city,California,155996,0.6376992178830849,0.23956501651414944,06037,1525,1222,600,0.009245,0.009493868073,0.003212018401,0.8029205228132769,0.7169827036794577,0.8489296821542293,-0.24545328159777893,-0.39473378488509697,-0.17795386475640398,-3.460553772266486,-5.565203607925651,-2.508904806501256,-226.92155883714665,-364.9313841262722,-164.51834796729548,0.7854884701235029,0.6935208893582586,0.835139240903385,-0.2730931618165819,-0.44191763412539486,-0.1974051164429565,-3.850238078516307,-6.2304310044211455,-2.783140709810578,-252.4746280994299,-408.5528527489276,-226.92155883714665,-0.389684306249821,-0.6652273964954949,-0.2742359033093211,-25.553069262283344,-43.6214686226554,-17.98268218421778,0.8724216453608794,0.832837871579107,0.9134516501504066,-0.1462347424751795,-0.2007138893719425,-0.09474869286769862,-0.5739840114762345,-0.7878193747307264,-0.3718968139432529,-46.97086836957729,-64.46967059989578,-30.433454496174544,0.8605955089940227,0.8177423917512124,0.905219959205701,-0.1619860777206839,-0.22287900210050143,-0.10470387868763434,-0.6358093645851658,-0.8748193591627473,-0.4109717792709205,-52.03022623446529,-71.58914559433285,-33.631078500075326,-0.06182535310893133,-0.08699998443202095,-0.03907496532766758,-5.059357864887998,-7.119474994437066,-3.1976240039007835,0.832837871579107,0.7946636235029038,0.9134516501504066,-0.2007138893719425,-0.2583940807457206,-0.09474869286769862,-1.1433307116695637,-1.4718955880663886,-0.539718954105076,-190.5551186115939,-245.3159313443981,-89.95315901751266,0.8177423917512124,-0.22287900210050143,-1.2695903053104305,0.7766076540768003,-0.28765148624341,-1.6385551568383854,0.905219959205701,-0.10470387868763434,-0.596426886595078,-211.5983842184051,-273.0925261397309,-99.40448109917966,-0.12625959364086703,-0.16665956877199672,-0.05670793249000205,-21.043265606811172,-27.776594795332787,-9.451322081667008,0.32
06037402002,06037402002,Census Tract 4020.02; Los Angeles County; California,2443,1792,686,Pomona city,California,62539,0.45450980725227097,0.21590733761800351,06037,2443,1792,686,0.009245,0.009493868073,0.003212018401,0.8652662862144472,0.8030370918906298,0.8976447612586939,-0.15571358312712583,-0.2452724912689285,-0.11402644248464366,-3.5168745816931097,-5.539610436091579,-2.5753482076624064,-143.95720760102782,-226.7544181781244,-105.41744607705306,0.8528344999297791,0.7856139131295002,0.8880040585874308,-0.1725604441217355,-0.272889880496758,-0.12612097921120294,-3.8973699503270014,-6.163363947105345,-2.8485097902088965,-159.53213059054443,-252.28669451925273,-143.95720760102782,-0.38049536863389166,-0.6237535110137653,-0.27316158254649014,-15.574922989516647,-25.53227634112834,-11.181399203704055,0.9139457490752116,0.8863899405226083,0.9420623518784164,-0.09415684794405316,-0.1281716480338305,-0.06150086351084873,-0.5419608824922124,-0.7377479280123168,-0.3539950942514302,-30.243352817645786,-41.16896919711589,-19.75419052742356,0.905758584685796,0.875764427214215,0.9364565098479338,-0.10404694684389428,-0.14185957881501912,-0.06785524953250062,-0.5988876684321794,-0.8165347949014166,-0.3905705397042869,-33.42007078304573,-45.56555775119512,-21.795231010283864,-0.05692678593996703,-0.07878686688909975,-0.03657544545285662,-3.1767179653999458,-4.396588554079226,-2.0410404828603026,0.8863899405226083,0.859389408033927,0.9420623518784164,-0.1281716480338305,-0.16361685477105847,-0.06150086351084873,-0.8347554759526729,-1.065602787928922,-0.4005424239996382,-121.68447171321762,-155.335683371563,-58.38810845475774,0.875764427214215,-0.14185957881501912,-0.92390214254654,0.8464649823719012,-0.18138377939495437,-1.181315099100273,0.9364565098479338,-0.06785524953250062,-0.44192722796573025,-134.6796126161137,-172.20336721578323,-64.42087871220558,-0.08914666659386716,-0.11571231117135096,-0.04138480396609212,-12.995140902896088,-16.867683844220256,-6.032770257447831,0.6919
06037401705,06037401705,Census Tract 4017.05; Los Angeles County; California,1762,1367,539,Pomona city,California,63186,0.4814790133620617,0.2333085906469005,06037,1762,1367,539,0.009245,0.009493868073,0.003212018401,0.855792497293198,0.7897477568623529,0.8903011664824562,-0.16850755663658964,-0.26622708492769104,-0.1232154215308506,-2.744935860267488,-4.33675668307576,-2.0071410199568818,-155.7852361105271,-246.1269400156504,-113.9126572052714,0.8425687007833557,0.7713247039490285,0.8800161383802071,-0.18684683999094295,-0.2964708570595491,-0.13634279689533876,-3.0436771009320633,-4.829418355534367,-2.220981895158031,-172.73990357162674,-274.0873073515532,-155.7852361105271,-0.2987412406645755,-0.49266167245860704,-0.2138408752011491,-16.954667461099632,-27.960367335902784,-12.136258524469303,0.9077106939406056,0.8782949700929864,0.9377946844432844,-0.1016725997341099,-0.138569653762367,-0.06633148661281148,-0.4464270150924817,-0.6084356756226279,-0.2912502252587707,-32.65742612234687,-44.50882777049217,-21.305795556603563,0.8989637866143001,0.866970729503558,0.9317910688308862,-0.1123918614855722,-0.1534414784367827,-0.07320195851919375,-0.49349346210194966,-0.6737353169787126,-0.3214172936081994,-36.100472721430116,-49.28568522155908,-23.51260377528891,-0.04706644700946794,-0.06529964135608468,-0.03016706834942867,-3.4430465990832437,-4.7768574510669115,-2.206808218685345,0.8782949700929864,0.8495393979582005,0.9377946844432844,-0.138569653762367,-0.17710844535688325,-0.06633148661281148,-0.7090879243285069,-0.9062984317946522,-0.3394311444305308,-131.55620117412002,-168.1444214832379,-62.974238298799776,0.866970729503558,-0.1534414784367827,-0.7851899495774353,0.8357990569927503,-0.1964598328192108,-1.005323252857351,0.9317910688308862,-0.07320195851919375,-0.37458868817101326,-145.67531532048892,-186.51637344292223,-69.49697368664438,-0.0761020252489284,-0.09902482106269885,-0.03515754374048246,-14.119114146368906,-18.371951959684385,-6.522735387844613,0.6558
06037403403,06037403403,Census Tract 4034.03; Los Angeles County; California,3452,2776,1581,Pomona city,California,129681,0.5199986991476903,0.2572975431191184,06037,3452,2776,1581,0.009245,0.009493868073,0.003212018401,0.8424408339803283,0.7711472864082509,0.8799164887098312,-0.18702698120085529,-0.2967691355793643,-0.136471486591006,-5.968730451028983,-9.47101303290458,-4.355315540478852,-172.9064441201907,-274.3630658431223,-126.16788935338504,0.8281201465899165,0.7513651854863546,0.8687315647785181,-0.2075542469505914,-0.3309107466201079,-0.15110356356735882,-6.623832273076967,-10.560599530840005,-4.822279840762162,-191.88390130582175,-305.92698525028976,-172.9064441201907,-0.6551018220479845,-1.0895864979354215,-0.46696430028331015,-18.977457185631067,-31.56391940716749,-13.527355164638186,0.898878956455636,0.8668610864388118,0.931732747893124,-0.11249684155817127,-0.15358736900757855,-0.07326913458955382,-1.003085184186496,-1.36947146422793,-0.6533088604709312,-36.13419251392277,-49.33254554135195,-23.53418085269925,0.8893471848156942,0.8545637346650079,0.9251677724768104,-0.12442026811749247,-0.1701877337352768,-0.0808850348546541,-1.109401169246453,-1.5174896634929804,-0.7212165156046428,-39.964019065073956,-54.66461323821976,-25.98042203186754,-0.10631598505995687,-0.14801819926505044,-0.06790765513371166,-3.829826551151184,-5.332067696867812,-2.446241179168287,0.8668610864388118,0.8356662448031841,0.931732747893124,-0.15358736900757855,-0.1966499858272004,-0.07326913458955382,-2.305316524297686,-2.951678023783202,-1.099755453731062,-145.81382190371195,-186.696902200076,-69.5607497616105,0.8545637346650079,-0.1701877337352768,-2.554484768818125,0.8207977287013061,-0.21832695807069769,-3.27704515932682,0.9251677724768104,-0.0808850348546541,-1.2140686348343366,-161.57398917255694,-207.2767336702606,-76.79118499900926,-0.24916824452043904,-0.32536713554361807,-0.11431318110327472,-15.760167268844976,-20.57983147018457,-7.23043523739878,0.2174
