geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06065041810,06065041810,Census Tract 418.10; Riverside County; California,3816,2637,1120,Corona city,California,105262,0.466328370210896,0.21458869193729707,06065,3816,2637,1120,0.010586,0.009493868073,0.003212018401,0.8611017997580453,0.7971860751435113,0.8944191924409387,-0.16130287996260445,-0.25441227735943295,-0.1180439870380276,-6.516019528276242,-10.277283132772467,-4.768525676129881,-170.75522872841304,-269.3208368126957,-124.961364678456,0.848320469924009,0.7793197355006918,0.8844946710703874,-0.178799799667192,-0.283170378532153,-0.13058906142400128,-7.222828176120629,-11.439000449171472,-5.275298708958766,-189.27746792768943,-299.76416271413717,-170.75522872841304,-0.7068086478443867,-1.161717316399006,-0.5067730328288844,-18.522239199276378,-30.443325901441455,-13.280215744991729,0.9112081415029074,0.8828333839381995,0.9401897706920124,-0.0974441013560778,-0.1327165671274642,-0.06361506067436269,-0.8253605543491518,-1.1241216029625594,-0.5388254497959105,-31.299224662463093,-42.62880557309668,-20.433274546678444,0.9027746396906812,0.8718998886315269,0.9344091314605112,-0.10769615808285377,-0.14692066490515338,-0.07019502092939546,-0.9121964233804688,-1.2444316253515324,-0.5945583219565762,-34.59220414791312,-47.191187916250755,-22.54676988837983,-0.08683586903131713,-0.12031002238897304,-0.05573287216066569,-3.2929794854500236,-4.562382343154078,-2.1134953417013915,0.8828333839381995,0.8550589134512674,0.9401897706920124,-0.1327165671274642,-0.16951005862708113,-0.06361506067436269,-1.4111928089387449,-1.802422869690244,-0.6764273527180845,-125.99935794095936,-160.93061336520034,-60.395299349828974,0.8718998886315269,-0.14692066490515338,-1.562226858983803,0.8417742615739817,-0.187966947492742,-1.9986774097702835,0.9344091314605112,-0.07019502092939546,-0.7463929402553727,-139.4845409806967,-178.45334015806102,-66.64222680851542,-0.1510340500450582,-0.1962545400800395,-0.06996558753728821,-13.485183039737342,-17.52272679286067,-6.246927458686447,0.1646
06065041805,06065041805,Census Tract 418.05; Riverside County; California,4069,2299,1162,Corona city,California,65009,0.46038874797802737,0.20198725153120348,06065,4069,2299,1162,0.010586,0.009493868073,0.003212018401,0.8631922226781398,0.8001212560270571,0.8960388061604279,-0.15849051199442052,-0.2498105661702153,-0.11602309311250834,-6.8268890985298745,-10.76044874500157,-4.997629066750595,-167.77805599729354,-264.4494653477899,-122.82204636890133,0.8505860789529832,0.7824766540892912,0.886256637140301,-0.1756599652217865,-0.2779934005365052,-0.12834133826824315,-7.5664535783881375,-11.974408383845256,-5.528230504707113,-185.95363918378317,-294.2838138079444,-167.77805599729354,-0.739564479858263,-1.2139596388436864,-0.530601437956518,-18.17558318648963,-29.834348460154494,-13.040094321860852,0.9125829467745856,0.8846190053237758,0.941130402869002,-0.09579080294495904,-0.13043015578666442,-0.0625520086818322,-0.7073605081015731,-0.9631523949333124,-0.461910948479875,-30.768182170577344,-41.894406043206274,-20.09182029055568,0.9042730418132928,0.8738399426833012,0.935437516585404,-0.10586067897672909,-0.14437433121825372,-0.0690184884291003,-0.7817208058270819,-1.0661221865532242,-0.5096622174851507,-34.00264488156076,-46.37330085050997,-22.168865484347577,-0.07436029772550878,-0.10296979161991192,-0.04775126900527571,-3.234462710983418,-4.4788948073036945,-2.077045193791897,0.8846190053237758,0.8572325435151796,0.941130402869002,-0.13043015578666442,-0.16654460632045787,-0.0625520086818322,-1.438889135847697,-1.8372992290256849,-0.6900659220629528,-123.82866917794294,-158.11525206761488,-59.38605181264654,0.8738399426833012,-0.14437433121825372,-1.5927195320153262,0.844128405854693,-0.18465389040839664,-2.0370785820054875,0.935437516585404,-0.0690184884291003,-0.7614033163902435,-137.06708537137058,-175.30796747035177,-65.52524237437552,-0.15383039616762928,-0.19977935297980265,-0.07133739432729069,-13.23841619342765,-17.19271540273689,-6.139190561728976,0.4827
06065041905,06065041905,Census Tract 419.05; Riverside County; California,1781,1231,305,Corona city,California,50958,0.4964787565801007,0.2412291245573549,06065,1781,1231,305,0.010586,0.009493868073,0.003212018401,0.8505683241416111,0.782451897508154,0.8862428338436208,-0.17568450601448687,-0.27803383592609776,-0.12835891226676127,-3.3122969977721266,-5.241957079249448,-2.42003606000082,-185.9796180669358,-294.3266187113671,-135.88074452559349,0.8369126373102623,0.7634901050308394,0.8756045509637984,-0.1948678457214854,-0.3097746695218891,-0.1420680704540384,-3.673973277372415,-5.840388154426077,-2.678503949604909,-206.28710148076448,-327.92746515587186,-185.9796180669358,-0.3616762796002883,-0.5984310751766291,-0.2584678896040886,-20.307483413828656,-33.60084644450472,-14.51251485705158,0.9042613052154558,0.8738247424871037,0.9354294637403072,-0.10587503217527686,-0.1443942376291301,-0.069027691303958,-0.4186293109623047,-0.5709340433119161,-0.2729351222302856,-34.00725515534563,-46.37969482631325,-22.171821464686076,0.8952067368319324,0.8621181165076689,0.9292063082504431,-0.11706040499530072,-0.1599338661979093,-0.07618726984629583,-0.4628562152691778,-0.6323776515612014,-0.30124405749462146,-37.600017487341816,-51.371052117075664,-24.471491266825467,-0.04422690430687309,-0.0614436082492853,-0.02830893526433586,-3.59276233199619,-4.991357290762413,-2.299669802139388,0.8738247424871037,0.8441099560734688,0.9354294637403072,-0.1443942376291301,-0.1846797834865994,-0.069027691303958,-0.4181122519784738,-0.5347642775524535,-0.1998786373601817,-137.0859842552373,-175.33255001719786,-65.53397946235465,0.8621181165076689,-0.1599338661979093,-0.4631092629567744,0.8299251487555886,-0.20492794018764943,-0.5933954427270195,0.9292063082504431,-0.07618726984629583,-0.22061012607264896,-151.8391026087785,-194.55588286131788,-72.33118887627835,-0.04499701097830061,-0.05863116517456601,-0.02073148871246727,-14.753118353541185,-19.22333284412,-6.797209413923695,0.86
06065041500,06065041500,Census Tract 415; Riverside County; California,2532,1379,459,Corona city,California,306695,0.5120338511897085,0.3177481085829974,06065,2532,1379,459,0.010586,0.009493868073,0.003212018401,0.8451844121928099,0.7749570977687584,0.8820537836485722,-0.18317373767640233,-0.29039401391274533,-0.13371771488077408,-4.909743437591344,-7.783649131201775,-3.584136467670978,-193.9077187042395,-307.4111031280322,-141.55357297278744,0.8310872632020982,0.7554494795174825,0.8710529862177757,-0.20324308201655916,-0.32371525444522875,-0.1480357863671748,-5.447677166087511,-8.676783398766808,-3.967914504910734,-215.15312662272953,-342.68496835571915,-193.9077187042395,-0.5379337284961672,-0.8931342675650331,-0.3837780372397561,-21.245407918490013,-35.27386522768693,-15.157110475503796,0.9006980504293184,0.869213038507457,0.9329829734937672,-0.11024998835442051,-0.1504659452843918,-0.0718309212603015,-0.488338363008815,-0.6664698518837321,-0.31816597013059245,-35.412499130443436,-48.32993849773256,-23.07222408488705,0.8913271696218358,0.8571145261989505,0.9265334222393322,-0.12192249275232006,-0.16670522950381483,-0.07929188089416885,-0.5400402432081965,-0.738399705033961,-0.35121334608463756,-39.16172902162411,-53.54602647091813,-25.46869804819707,-0.05170188019938154,-0.07192985315022893,-0.03304737595404511,-3.749229891180678,-5.216087973185564,-2.3964739633100156,0.869213038507457,0.8385161419760125,0.9329829734937672,-0.1504659452843918,-0.19258288533771248,-0.0718309212603015,-0.6556832598102467,-0.839215636489893,-0.3130165601133751,-142.8503834009252,-182.8356506513928,-68.19532900073531,0.8571145261989505,-0.16670522950381483,-0.7264489522986779,0.8238773629024935,-0.2137728805620197,-0.9315549702692196,0.9265334222393322,-0.07929188089416885,-0.3455290753193941,-158.2677455988405,-202.9531525641001,-75.27866564692681,-0.07076569248843123,-0.09233933377932656,-0.032512515206019,-15.4173621979153,-20.117501912707315,-7.083336646191503,0.9773
06065041813,06065041813,Census Tract 418.13; Riverside County; California,4697,2928,1043,Corona city,California,62888,0.425881082690727,0.2187053329302106,06065,4697,2928,1043,0.010586,0.009493868073,0.003212018401,0.8754378150387727,0.8173889425297036,0.9055065255350572,-0.14228558878931966,-0.22340779030499347,-0.10435427222250822,-7.074786936012797,-11.1083808957882,-5.188749248035876,-150.6235242923738,-236.49948681686607,-110.4694325747472,0.8638688864475111,0.8010721515641521,0.8965628569783113,-0.15758307271870964,-0.24832700531085328,-0.11537076538091624,-7.8354151934378224,-12.347425118602594,-5.736516190148216,-166.81744078002603,-262.8789678220693,-150.6235242923738,-0.7606282574250258,-1.2390442228143943,-0.5477669421123403,-16.193916487652242,-26.3794810052032,-11.662059657490746,0.9206113403187768,0.8950646773714431,0.9466138776306988,-0.08623471839238217,-0.1172376983266984,-0.05639693610125664,-0.8110194066798945,-1.1025959185579572,-0.5304013338025302,-27.698750228138476,-37.656964431624225,-18.114799651725757,0.913027697356563,0.8851968512576399,0.9414345959442484,-0.0952570254935781,-0.12969222448007353,-0.06220868056905341,-0.8958723091825843,-1.2197281200621002,-0.5850595693475316,-30.5967318709899,-41.657381149661894,-19.981542668973074,-0.08485290250268984,-0.11713220150414294,-0.05465823554500138,-2.897981642851429,-4.000416718037669,-1.866743017247315,0.8950646773714431,0.8699705203336459,0.9466138776306988,-0.1172376983266984,-0.14946423657721877,-0.05639693610125664,-1.1608999284629686,-1.480010474674694,-0.5584483491226113,-111.30392410958471,-141.89937436957757,-53.542507106674144,0.8851968512576399,-0.12969222448007353,-1.2842259466879509,0.8579361943321004,-0.16558784511766125,-1.6396681297491282,0.9414345959442484,-0.06220868056905341,-0.6159968495896652,-123.12808693077189,-157.20691560394326,-59.06010063179915,-0.12332601822498224,-0.1596576550744342,-0.05754850046705384,-11.824162821187176,-15.307541234365694,-5.517593525125009,0.8689
06065041808,06065041808,Census Tract 418.08; Riverside County; California,4518,3475,1384,Corona city,California,97924,0.4819410154773916,0.20121980452186344,06065,4518,3475,1384,0.010586,0.009493868073,0.003212018401,0.8556311113496007,0.7895220273532071,0.8901758901736619,-0.16872795616639508,-0.26658910752927195,-0.12337349397871555,-8.069844422490156,-12.750303336633417,-5.90065170519473,-178.61541439774584,-282.2112292304873,-130.6031807258683,0.8423939210215164,0.7710821972973635,0.8798799273516609,-0.18709308679170536,-0.2968785993309033,-0.13651871001295252,-8.948203588998455,-14.198975459671546,-6.529355156042567,-198.0567416776993,-314.27568525169426,-178.61541439774584,-0.8783591665082984,-1.448672123038131,-0.6287034508478371,-19.441327279953484,-32.06445602120697,-13.91552569384323,0.9076042543231624,0.8781569433608061,0.9377217448785892,-0.10180179878700632,-0.13874861157834356,-0.06641442993248935,-1.136287647081704,-1.5486792499223732,-0.7413021893469064,-32.698925095876376,-44.56630935028412,-21.3324371035081,0.8988478319590718,0.8668208588786813,0.9317113492622654,-0.1125353641010218,-0.15364090487346957,-0.07329378438054443,-1.256093169388616,-1.714903512259565,-0.8180879197795919,-36.14656602557168,-49.34974135998748,-23.542098410923508,-0.11980552230691188,-0.1662242623371919,-0.07678573043268555,-3.447640929695306,-4.783432009703364,-2.209661307415411,0.8781569433608061,0.8493716474077332,0.9377217448785892,-0.13874861157834356,-0.17734092378993557,-0.06641442993248935,-1.823089242873212,-2.3301734468173434,-0.8726532929168176,-131.7261013636714,-168.3651334405595,-63.052983592255615,0.8668208588786813,-0.15364090487346957,-2.0187667303753267,0.8356175176731153,-0.19671976574238045,-2.5848020005805203,0.9317113492622654,-0.07329378438054443,-0.9630446629600388,-145.86464814850626,-186.76315033096245,-69.58415194797969,-0.19567748750211456,-0.25462855376317695,-0.09039137004322118,-14.138546784834864,-18.398016890402957,-6.531168355724073,0.5347
06065041410,06065041410,Census Tract 414.10; Riverside County; California,1797,1053,289,Corona city,California,82983,0.34889298551075937,0.23672951934722375,06065,1797,1053,289,0.010586,0.009493868073,0.003212018401,0.90338805248313,0.8572689866075378,0.9269915481574426,-0.10694401730387532,-0.16649501570946856,-0.07875848705166134,-2.034400532820347,-3.1672416766318805,-1.49822600704021,-113.21093671788245,-176.25162363004344,-83.37373439288871,0.8942558232371186,0.8441678805416799,0.9199905194307086,-0.11824823950276088,-0.1845984940321667,-0.08696772290523312,-2.249441226487079,-3.5116249051106565,-1.6543906454706117,-125.17758633762266,-195.41596578245168,-113.21093671788245,-0.21504069366673173,-0.344383228478776,-0.15616463843040165,-11.96664961974022,-19.16434215240824,-8.690297074591076,0.938778522954062,0.9188161472051588,0.9589631779214906,-0.06521397278379563,-0.08835701575531203,-0.04279290698883237,-0.2205703100548096,-0.2988459915680752,-0.14473653972847286,-20.94684805838648,-28.380436046350916,-13.745160468041108,0.9328664193603192,0.9110694429151496,0.9549532798891068,-0.07196483788720275,-0.09761117308500576,-0.04717164814191151,-0.2434034598451671,-0.3301459149491228,-0.15954656053469504,-23.11523835186772,-31.35288840922344,-15.151620183731724,-0.02283314979035747,-0.03129992338104764,-0.01481002080622218,-2.1683902934812416,-2.972452362872521,-1.4064597156906151,0.9188161472051588,0.8990758800342409,0.9589631779214906,-0.08835701575531203,-0.1122531726264478,-0.04279290698883237,-0.2424276069115204,-0.307992158578754,-0.11741209167610678,-83.88498509049148,-106.57168116911905,-40.62702134121342,0.9110694429151496,-0.09761117308500576,-0.26781849631902593,0.889561506089968,-0.12414936252745468,-0.3406320663938016,0.9549532798891068,-0.04717164814191151,-0.1294261658268869,-92.67075997198128,-117.86576691827044,-44.78414042452834,-0.02539088940750555,-0.03263990781504761,-0.01201407415078012,-8.785774881489813,-11.294085749151424,-4.157119083314922,0.8348
06065040813,06065040813,Census Tract 408.13; Riverside County; California,3427,2704,957,Corona city,California,298952,0.5372573858310928,0.229272930204006,06065,3427,2704,957,0.010586,0.009493868073,0.003212018401,0.8365264107896513,0.7629561096321201,0.8753030284130289,-0.19541951945789188,-0.31069138496338533,-0.14246148766679512,-7.089472710026721,-11.271331037189157,-5.168249476026255,-206.87110329812432,-328.8979001222397,-150.8097308440693,0.8217271242332621,0.7425907080469124,0.8637225816143542,-0.2169489974340094,-0.3466368339432898,-0.1577791541943182,-7.870523891588423,-12.575368015171804,-5.723947182833707,-229.66220868364235,-366.9497524123666,-206.87110329812432,-0.7810511815617023,-1.3040369779826475,-0.555697706807452,-22.791105385518012,-38.05185229012687,-16.215281786035952,0.8949498355045123,0.8617865549311841,0.9290294329809684,-0.11738106464511217,-0.16038013621580885,-0.07639216207748012,-1.0194894973947677,-1.3929492372308947,-0.6634886738907497,-37.70301395690708,-51.51439486800646,-24.53730302850406,0.8850719187132996,0.8490625499121734,0.9222155070612272,-0.12985168646383066,-0.1777695295870009,-0.0843452450573557,-1.127800561096599,-1.5439812964611968,-0.7325635676515626,-41.70860063227068,-57.09990001705609,-27.091847916108087,-0.10831106370183163,-0.15103205923030205,-0.06907489376081288,-4.005586675363596,-5.585505149049633,-2.554544887604026,0.8617865549311841,0.8295241146595185,0.9290294329809684,-0.16038013621580885,-0.2055104635631407,-0.07639216207748012,-1.4571548570078643,-1.8671923918558813,-0.694071052906112,-152.26278547626586,-195.1089228689531,-72.52571085748296,0.8490625499121734,-0.1777695295870009,-1.6151484814624315,0.814164041336039,-0.2282537046944558,-2.0738291054823295,0.9222155070612272,-0.0843452450573557,-0.7663298361055365,-168.77204612982564,-216.7010559542664,-80.07626291593903,-0.15799362445456722,-0.2066367136264482,-0.07225878319942447,-16.509260653559792,-21.592133085313293,-7.550552058456057,0.1465
06065041704,06065041704,Census Tract 417.04; Riverside County; California,1954,1304,438,Corona city,California,46436,0.37270365999327754,0.2135265656178602,06065,1954,1304,438,0.010586,0.009493868073,0.003212018401,0.8946496649583572,0.8447314687644567,0.920292823088294,-0.1177559654555356,-0.18380815321423533,-0.08661066881324449,-2.4357873267102343,-3.802079736795199,-1.79154549527139,-124.65646503123,-194.5793109925895,-91.68605400570064,0.8847453810009829,0.8305973488562446,0.9126802206198324,-0.13026868687194543,-0.20395279539120553,-0.09567401309613768,-2.6946135197684145,-4.218772546590084,-1.979021170550184,-137.90243192264148,-215.9044292011302,-124.65646503123,-0.2588261930581801,-0.4166928097948843,-0.18747567527879405,-13.245966891411468,-21.32511820854065,-9.59445625787073,0.9331218578706724,0.9114038028577264,0.9551267081985606,-0.07167139164646687,-0.09720850062779891,-0.04698150665902091,-0.30019361674702294,-0.4071550825461437,-0.19678072491970489,-23.020982879372927,-31.22354927501102,-15.090546389547924,0.926685140090848,0.9029878774759036,0.9507516512233544,-0.0791151781088931,-0.10743457907239204,-0.05179938284963981,-0.3313717078809407,-0.4499867257290133,-0.21696026441902688,-25.4119407884157,-34.50818448842127,-16.638057087348688,-0.03117809113391778,-0.04283164318286964,-0.02017953949932199,-2.3909579090427746,-3.2846352134102488,-1.5475106978007669,0.9114038028577264,0.8899717343315541,0.9551267081985606,-0.09720850062779891,-0.1236311912210186,-0.04698150665902091,-0.40422349007409375,-0.5140973399921616,-0.19536386702808375,-92.28846805344608,-117.37382191601864,-44.60362260915155,0.9029878774759036,-0.10743457907239204,-0.44674673744391047,0.8796579559115945,-0.13680549727273758,-0.5688802441326168,0.9507516512233544,-0.05179938284963981,-0.215398110082337,-101.99697201915764,-129.88133427685315,-49.1776507037299,-0.04252324736981672,-0.05478290414045528,-0.02003424305425322,-9.70850396571158,-12.50751236083454,-4.574028094578361,0.876
06065040902,06065040902,Census Tract 409.02; Riverside County; California,3740,2591,1310,Corona city,California,213285,0.5776914107742146,0.23744218457689537,06065,3740,2591,1310,0.010586,0.009493868073,0.003212018401,0.8228320566436911,0.7441047292435891,0.8645890099700082,-0.21531482873792257,-0.3438968477146198,-0.1566189119552758,-8.524667186053483,-13.61544019185205,-6.2007995793249755,-227.9322777019648,-364.0492029906966,-165.79678019585498,0.8069420054385448,0.7224328259096309,0.8521002287117164,-0.23924643067321172,-0.3842117414043005,-0.17357086209434783,-9.472158554498757,-15.211572949452158,-6.871955086529065,-253.2662715106619,-406.7265494505925,-227.9322777019648,-0.947491368445272,-1.596132757600108,-0.6711555072040891,-25.333993808697112,-42.67734645989593,-17.945334417221634,0.8858117273663771,0.8500138507688879,0.9227267215309528,-0.12890806150548273,-0.17645141793329688,-0.08374448974539093,-1.0728166749510752,-1.4684886365275982,-0.696950089737433,-41.40550655928504,-56.67652012842911,-26.89888420445515,0.8751360376441589,0.8363125283073234,0.915335713376388,-0.14267948865638225,-0.19572524164378616,-0.09249533847129351,-1.1874271695377976,-1.628891944320733,-0.7697776252963582,-45.82891430095707,-62.86730777000127,-29.7096729176518,-0.11461049458672234,-0.16040330779313483,-0.07282753555892518,-4.423407741672031,-6.190787641572167,-2.81078871319665,0.8500138507688879,0.8153103956735748,0.9227267215309528,-0.17645141793329688,-0.2265267379227301,-0.08374448974539093,-2.194520492929784,-2.817305603947533,-1.04152747010331,-167.52064831525067,-215.0614964845445,-79.50591374834428,0.8363125283073234,-0.19572524164378616,-2.434228405766018,0.7988316764941169,-0.2518281753532399,-3.13197875076704,0.915335713376388,-0.09249533847129351,-1.150361488466264,-185.81896227221512,-239.08234738679695,-87.8138540813942,-0.23970791283623427,-0.3146731468195072,-0.10883401836295392,-18.29831395696445,-24.02085090225246,-8.307940333049917,0.7872
06065041909,06065041909,Census Tract 419.09; Riverside County; California,3502,2451,1031,Corona city,California,207374,0.49781079916756926,0.2697255205792178,06065,3502,2451,1031,0.010586,0.009493868073,0.003212018401,0.8501059394328279,0.7818072610826816,0.8858833318146458,-0.1763239775352919,-0.27908763422733546,-0.1288168137802043,-6.536712822912477,-10.346384779148869,-4.775519076951704,-186.65656261886,-295.4421695930574,-136.36547906772427,0.8364121935686751,0.7627982176702094,0.8752138535873331,-0.1955827613336835,-0.3109626855897338,-0.14257789213595343,-7.250677768397264,-11.528062165764531,-5.285672140661514,-207.04391114783735,-329.1850989652922,-186.65656261886,-0.7139649454847872,-1.1816773866156645,-0.5101530637098106,-20.38734852897736,-33.74292937223485,-14.567477547396075,0.9039556189027986,0.8734288684429835,0.9352197104484804,-0.10624900060223966,-0.14491292437201933,-0.06926745536666927,-0.8364619490495443,-1.140849763062462,-0.5453189243502886,-34.12737450222539,-46.54629796256475,-22.248834122818792,0.8948738545103335,0.8616884986672819,0.9289771171734262,-0.11747593804401683,-0.16051218224060732,-0.07645277963645992,-0.9248477778213612,-1.263657371289607,-0.601886518484773,-37.7334874672118,-51.55680829414961,-24.556773499990737,-0.088385828771817,-0.12280760822714498,-0.05656759413448442,-3.6061129649864134,-5.010510331584863,-2.3079393771719467,0.8734288684429835,0.8436294788028065,0.9352197104484804,-0.14491292437201933,-0.1853545011479432,-0.06926745536666927,-1.4184334958284557,-1.814282847234994,-0.6780021815766846,-137.5784186060578,-175.97311806352997,-65.76160830035738,0.8616884986672819,-0.16051218224060732,-1.5711218082530107,0.8294055201239987,-0.2056828363651316,-2.013260210444267,0.9289771171734262,-0.07645277963645992,-0.7483334143968547,-152.38814823016594,-195.2725713331006,-72.58326036826914,-0.15268831242455505,-0.19897736320927303,-0.07033123282017018,-14.809729624108153,-19.299453269570616,-6.821652067911754,0.4502
06065041904,06065041904,Census Tract 419.04; Riverside County; California,3205,2179,1046,Corona city,California,162658,0.5653577883351258,0.28310124500981537,06065,3205,2179,1046,0.010586,0.009493868073,0.003212018401,0.8269853234478189,0.7498050719750738,0.867843140558065,-0.20921130236127816,-0.33367996213453666,-0.1522819657904443,-7.098148263982753,-11.321137133695638,-5.166642331993748,-221.4710846796491,-353.2336079156205,-161.20568898576434,0.8114235019495784,0.7285229058967058,0.8556287298611663,-0.23240206574906397,-0.3726404371172728,-0.1687312091101233,-7.884967499002791,-12.642993193771655,-5.724734397745448,-246.02082680195917,-394.477166732345,-221.4710846796491,-0.7868192350200376,-1.3218560600760192,-0.5580920657517003,-24.549742122310064,-41.243558816724466,-17.413168978212177,0.8885891975636514,0.8535877395038718,0.9246446969816936,-0.1253794247576007,-0.17152573042019906,-0.08149649618311518,-0.8775291013340661,-1.2005065453307713,-0.5703930066333219,-40.27210194282084,-55.09438023546449,-26.176824535719224,0.8781549065396208,0.8401812499959173,0.9174288045420784,-0.1387512528290836,-0.19021937231384223,-0.09000283733094247,-0.9711183668251784,-1.3313431224111354,-0.6299287870656002,-44.56715772488199,-61.09881240987312,-28.909076964919695,-0.09358926549111236,-0.1308365770803641,-0.05953578043227825,-4.295055782061145,-6.004432174408633,-2.73225242920047,0.8535877395038718,0.819620008602695,0.9246446969816936,-0.17152573042019906,-0.2200775841292851,-0.08149649618311518,-1.7033510178981115,-2.1854993768271984,-0.8093079644002587,-162.84426557343323,-208.93875495479907,-77.37169831742435,0.8401812499959173,-0.19021937231384223,-1.888989836457605,0.803477661809782,-0.24458967253372552,-2.4289187788739204,0.9174288045420784,-0.09000283733094247,-0.8937809167511669,-180.59176256764863,-232.21020830534613,-85.44750638156472,-0.18563881855949327,-0.24341940204672197,-0.08447295235090824,-17.747496994215417,-23.27145335054703,-8.075808064140368,0.2722
06065040809,06065040809,Census Tract 408.09; Riverside County; California,2226,1418,547,Corona city,California,79589,0.42047349577432686,0.24553588659580533,06065,2226,1418,547,0.010586,0.009493868073,0.003212018401,0.8773724653091245,0.8201284789753839,0.9069992216633628,-0.13976679180109688,-0.21932114983903023,-0.10253677854991042,-3.2935256203222725,-5.168179198828239,-2.4162213557855368,-147.95712580064117,-232.1733692195974,-108.54543377293516,0.8659691105452041,0.8040259805150481,0.8981887389922457,-0.15477560091076645,-0.2437409041924411,-0.11335174511538076,-3.6471997420232976,-5.74361693742491,-2.6710699432597025,-163.84545112413736,-258.02412117811815,-147.95712580064117,-0.3536741217010251,-0.5754377385966718,-0.2548485874741657,-15.888325323496185,-25.85075195852075,-11.448723606206904,0.9218758299439566,0.8967127275101977,0.947476066491094,-0.08474478613979154,-0.1151843498157861,-0.05543563090033963,-0.3859821700822051,-0.5246234880818158,-0.252489457929522,-27.220181246982023,-36.997425111552595,-17.80602665229351,0.9144072726249696,0.8869898851789074,0.9423778575371538,-0.0936046004198122,-0.1274085721939188,-0.061145475779151,-0.4263354531347652,-0.5803004458747819,-0.27849575775687563,-30.06596989666891,-40.92386783320041,-19.640039334053288,-0.04035328305256008,-0.05567695779296611,-0.02600629982735364,-2.845788649686889,-3.9264427216478217,-1.834012681759777,0.8967127275101977,0.8719837318771825,0.947476066491094,-0.1151843498157861,-0.14681038583968492,-0.05543563090033963,-0.5981691266102691,-0.7624077438947832,-0.2878853157723066,-109.35450212253548,-139.37984349081958,-52.62985663113466,0.8869898851789074,-0.1274085721939188,-0.6616512961507636,0.8601203458530163,-0.16262800295493454,-0.8445509363511926,0.9423778575371538,-0.061145475779151,-0.3175373729285178,-120.96001757783613,-154.39688050296027,-58.05070803080765,-0.06348216954049446,-0.08214319245640944,-0.02965205715621122,-11.605515455300631,-15.017037012140666,-5.4208513996729835,0.758
