geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
32003002905,32003002905,Census Tract 29.05; Clark County; Nevada,3719,2177,1113,Spring Valley CDP,Nevada,85813,0.24180905417795096,0.1519899386787057,32003,3719,2177,1113,0.01109,0.007296424454,0.004052580321,0.9437544300608114,0.9159944944229096,0.9577256556042736,-0.05959767514475603,-0.09170961844046374,-0.04414034869834783,-2.458029230344526,-3.782444907169139,-1.8205117410135352,-66.09382173553445,-101.7059668504743,-48.951646706467734,0.938306886141232,0.907992266707067,0.9535977850019204,-0.06574939901856605,-0.10133096576539036,-0.04866015392221815,-2.711749145796023,-4.179264966047688,-2.0069252769233277,-72.91608351158975,-112.37604103381793,-66.09382173553445,-0.2537199154514971,-0.3968200588785491,-0.18641353590979248,-6.8222617760553135,-10.670074183343615,-5.012463993272183,0.964645185794048,0.9529040425501192,0.9764083485735784,-0.03665058896950753,-0.04942360966781579,-0.02416166500510399,-0.32334862486489857,-0.4360381830492171,-0.213165500842201,-14.852945561088587,-20.02931479325756,-9.791708812227885,0.9611791940060452,0.9483182016493888,0.9740800136735386,-0.04038872900708095,-0.05449837223489135,-0.02660970963638769,-0.3563282433290771,-0.4808101101509877,-0.23476329469462867,-16.367856836429816,-22.085903084565352,-10.783798561994884,-0.03297961846417852,-0.04477192710177052,-0.02159779385242766,-1.5149112753412273,-2.0565882913077873,-0.9920897497670031,0.9529040425501192,0.9411851063549316,0.9764083485735784,-0.04942360966781579,-0.06249025111845378,-0.02416166500510399,-0.4013652008481298,-0.5074783561901804,-0.19621495865596028,-36.0615634185202,-45.595539639728706,-17.629376339259682,0.9483182016493888,-0.05449837223489135,-0.4425769437920537,0.9354973266029588,-0.06895014187936568,-0.5599386149640105,0.9740800136735386,-0.02660970963638769,-0.21609533428461863,-39.76432558778559,-50.30895013153734,-19.415573610477868,-0.04121174294392382,-0.05246025877383009,-0.01988037562865838,-3.702762169265393,-4.7134104918086335,-1.7861972712181835,0.8893
32003002942,32003002942,Census Tract 29.42; Clark County; Nevada,3142,2298,1059,Spring Valley CDP,Nevada,57014,0.2644765239870046,0.16154319876800133,32003,3142,2298,1059,0.01109,0.007296424454,0.004052580321,0.935061854244756,0.9032368087767574,0.951135974886028,-0.06944796802527486,-0.10712937103868456,-0.0513743843195789,-2.419899167287737,-3.7328993653813343,-1.7901291192511766,-77.01779654002982,-118.80647248190115,-56.97419221041301,0.9288046358645684,0.8940911383314383,0.9463828665698444,-0.07665267956932621,-0.11845421247123632,-0.05665480148059979,-2.6709457560036665,-4.127510973633486,-1.974124093535174,-85.00782164238277,-131.3657216306011,-77.01779654002982,-0.25104658871592944,-0.39461160825215114,-0.18399497428399747,-7.990025102352943,-12.559249148699909,-5.855982631572166,0.9591109301201676,0.9455843671448032,0.9726892778094516,-0.04263226348041869,-0.05754709441686857,-0.02807754008767683,-0.39702700430295224,-0.5359262829936913,-0.26148134579639504,-17.277067202043177,-23.321422236453056,-11.378648642140776,0.9551151289471288,0.9403083917988148,0.9699995692876116,-0.0469941996441309,-0.0634808842735039,-0.03092829281813114,-0.43764897242422734,-0.5911866566781717,-0.2880299201431592,-19.04477686789501,-25.726138236648023,-12.533939083688391,-0.04062196812127511,-0.05526037368448044,-0.02654857434676416,-1.7677096658518323,-2.4047160001949717,-1.1552904415476135,0.9455843671448032,0.9321099277342076,0.9726892778094516,-0.05754709441686857,-0.07283483443934675,-0.02807754008767683,-0.4446614205505201,-0.5627884652655623,-0.2169527234600201,-41.98880269598868,-53.14338671062911,-20.486565010389057,0.9403083917988148,-0.0634808842735039,-0.4905113014808475,0.9255797552756184,-0.0804039244594549,-0.6212741691003242,0.9699995692876116,-0.03092829281813114,-0.23898024320896705,-46.31834763747379,-58.66611606235356,-22.566595203868463,-0.04584988093032738,-0.05848570383476192,-0.02202751974894692,-4.329544941485116,-5.52272935172445,-2.080030193479407,0.8
32003002979,32003002979,Census Tract 29.79; Clark County; Nevada,3858,2683,955,Spring Valley CDP,Nevada,174878,0.1772799407949757,0.1196044451374694,32003,3858,2683,955,0.01109,0.007296424454,0.004052580321,0.968945208373192,0.9533079640183544,0.9767360204009814,-0.03205010082969218,-0.04897896350811,-0.02381808299592349,-1.3712706150205622,-2.095575729066458,-1.0190619209588458,-35.54356182012862,-54.31767053049399,-26.41425404247915,0.9658932728010038,0.948760386380124,0.9744395992168746,-0.03531107230935543,-0.05400690664939569,-0.02623087239441771,-1.51079199719168,-2.3106973825138573,-1.1222936461870887,-39.159979191075166,-59.89365947417981,-35.54356182012862,-0.13952138217111765,-0.2151216534473992,-0.10323172522824288,-3.616417370946543,-5.575988943685827,-2.67578344293009,0.980575421738346,0.9740532120563812,0.9870737375799254,-0.01980936685851096,-0.02663795737487576,-0.01309553879101953,-0.21538869196099344,-0.28963645514102354,-0.14238874926536493,-8.027905030227112,-10.795246184905835,-5.307072279737791,0.9786538382552464,0.9714958530650284,0.9857903370498324,-0.02181175908205674,-0.02934047206176137,-0.01441448796576026,-0.237160848784728,-0.3190210946184621,-0.1567297799272501,-8.83939056223362,-11.890461968634444,-5.841587026733138,-0.02177215682373459,-0.02938463947743858,-0.01434103066188516,-0.8114855320065075,-1.095215783728609,-0.5345147469953471,0.9740532120563812,0.9675067703946636,0.9870737375799254,-0.02663795737487576,-0.03358449842380091,-0.01309553879101953,-0.1856155606328938,-0.23401965157388188,-0.09125083204681102,-19.43618435946532,-24.504675557474545,-9.555060947310055,0.9714958530650284,-0.02934047206176137,-0.2044469136403892,0.9643160919475856,-0.03700436853682005,-0.2578495984195223,0.9857903370498324,-0.01441448796576026,-0.10044138247342514,-21.408053784333948,-26.9999579496882,-10.517422248526191,-0.01883135300749539,-0.02382994684564043,-0.00919055042661412,-1.971869424868627,-2.4952823922136584,-0.9623613012161388,0.5261
32003002964,32003002964,Census Tract 29.64; Clark County; Nevada,2816,1776,784,Spring Valley CDP,Nevada,37093,0.2580968742179255,0.15811575661147495,32003,2816,1776,784,0.01109,0.007296424454,0.004052580321,0.9375002098196812,0.9068093230044888,0.9529860104277356,-0.0666664279385495,-0.10276766529786743,-0.04933334703534925,-2.081955211321255,-3.209376637359833,-1.5406528012396172,-73.93306858385138,-113.969340815335,-54.710681862202314,0.9314692254973196,0.8979818817514406,0.94840793278416,-0.07357277366419833,-0.11360821451049928,-0.05439860363080848,-2.297636520779662,-3.547920918562766,-1.6988379281721155,-81.59220599359595,-125.99150989214368,-73.93306858385138,-0.2156813094584069,-0.3385442812029327,-0.1581851269324983,-7.659137409744563,-12.022169076808687,-5.617369564364287,0.9606653012113084,0.9476387502939724,0.9737345575674412,-0.04094526859572653,-0.05525444130454178,-0.02697392449352351,-0.29469876579440274,-0.39768735718605686,-0.19414165615468565,-16.593398974910063,-22.39230614786356,-10.931399558259328,0.9568179517325768,0.942555848336776,0.9711462591299276,-0.04513089265228614,-0.06094509069631179,-0.02971101479186386,-0.3248243037589093,-0.4386451383861617,-0.2138415423797066,-18.28965674318183,-24.698487521743335,-12.04062738624474,-0.03012553796450656,-0.04095778120010479,-0.01969988622502094,-1.6962577682717663,-2.3061813738797743,-1.1092278279854135,0.9476387502939724,0.934655207945404,0.9737345575674412,-0.05525444130454178,-0.06991325945557973,-0.02697392449352351,-0.316077327673628,-0.3999315837052224,-0.1543015505991973,-40.31598567265663,-51.01168159505387,-19.681320229489454,0.942555848336776,-0.06094509069631179,-0.34863010008452877,0.9283603278995672,-0.07716795940916484,-0.44143134590107486,0.9711462591299276,-0.02971101479186386,-0.1699587931063208,-44.46812501078173,-56.30501860983098,-21.67841748805112,-0.03255277241090076,-0.04149976219585249,-0.01565724250712349,-4.152139338125098,-5.293337014777104,-1.9970972585616704,0.9017
32003002970,32003002970,Census Tract 29.70; Clark County; Nevada,2692,1535,395,Spring Valley CDP,Nevada,37436,0.24512137585822116,0.16084914537060696,32003,2692,1535,395,0.01109,0.007296424454,0.004052580321,0.9424791894144976,0.9141190748414963,0.9567598868176076,-0.06103138534150185,-0.09394938528483814,-0.04519432072577632,-1.822048066773092,-2.8047912541214375,-1.3492439053571297,-67.68380634372556,-104.18986828088548,-50.12050168488594,0.9369123127404856,0.905947536894848,0.9525400714760596,-0.06733574359267613,-0.10381667731833412,-0.04982460050252423,-2.010260143223959,-3.099372153331196,-1.487477574290499,-74.67533964427783,-115.13269514603256,-67.68380634372556,-0.18821207645086704,-0.2945808992097585,-0.13823366893336964,-6.991533300552266,-10.942826865147046,-5.134980272413434,0.9638344956247062,0.951830918339972,0.9758640073425554,-0.03752252543301347,-0.05060676295747633,-0.0247329468817802,-0.23341677893182045,-0.3148100365149548,-0.1538565096036316,-15.20630481640524,-20.50879716709803,-10.023225381344078,0.9602906762771364,0.9471435120279892,0.9734826828075932,-0.04135135819167701,-0.05580620814140027,-0.02723963934923717,-0.25723484019721604,-0.34715428128682446,-0.16944991849000865,-16.75797004542124,-22.615914090346873,-11.03908263778558,-0.02381806126539559,-0.03234424477186964,-0.01559340888637705,-1.5516652290159998,-2.107116923248837,-1.0158572564415025,0.951830918339972,0.9398534888590756,0.9758640073425554,-0.05060676295747633,-0.06399562469458772,-0.0247329468817802,-0.14585312699838113,-0.1844410001833855,-0.07128252098684314,-36.924842278071175,-46.69392409705962,-18.046207844770414,0.9471435120279892,-0.05580620814140027,-0.1608383837983311,0.9340415023651564,-0.07061623864445538,-0.2035221899454871,0.9734826828075932,-0.02723963934923717,-0.07850702841303632,-40.71857817679268,-51.5246050494904,-19.875197066591475,-0.01498525679994997,-0.0190811897621016,-0.00722450742619318,-3.793735898721511,-4.830680952430785,-1.8289892218210588,0.8114
32003002940,32003002940,Census Tract 29.40; Clark County; Nevada,2732,1802,424,Spring Valley CDP,Nevada,51904,0.2477928169804728,0.18838042187897489,32003,2732,1802,424,0.01109,0.007296424454,0.004052580321,0.9414519425810848,0.9126093161565804,0.955981688147536,-0.06218910893996337,-0.0957591406270782,-0.04604514123880453,-1.8841981599699371,-2.90129895162234,-1.395070163836351,-68.96772181441938,-106.19688695542972,-51.06406163383423,0.9357890767847916,0.9043017840458556,0.951687863099733,-0.06861687618306687,-0.10582553041750022,-0.05076468742903798,-2.0789458805694183,-3.206289221525771,-1.5380624079625012,-76.09611568702117,-117.36051323300774,-68.96772181441938,-0.19474772059948095,-0.3049902699034317,-0.1429922441261502,-7.128393872601793,-11.163626277578029,-5.233976724968894,0.9631811572163026,0.9509663067263138,0.97542520839796,-0.03822629056626048,-0.05156196694547878,-0.02519392711041546,-0.27915703343436665,-0.37654414062465025,-0.18398494461591333,-15.49151128936552,-20.89590125552998,-10.21004132163781,0.9595746707096524,0.9461971659208496,0.973001192638768,-0.04212838304751309,-0.05686218054435717,-0.02774796944288577,-0.3076530382812106,-0.41525027409754617,-0.2026364765913307,-17.072865609390156,-23.043855388321095,-11.245087491194822,-0.02849600484684394,-0.03870613347289592,-0.01865153197541735,-1.5813543200246365,-2.1479541327911167,-1.035046169557012,0.9509663067263138,0.9387808903798038,0.97542520839796,-0.05156196694547878,-0.06521128651801665,-0.02519392711041546,-0.1595164305233484,-0.20174311166578743,-0.07794204840494906,-37.62179965173311,-47.58092256268572,-18.382558586072893,0.9461971659208496,-0.05686218054435717,-0.17591361636380295,0.9328690071288072,-0.07196186426839202,-0.22262726583020953,0.973001192638768,-0.02774796944288577,-0.0858434482237726,-41.489060463161074,-52.506430620332445,-20.24609627919165,-0.01639718584045454,-0.02088415416442207,-0.00790139981882354,-3.8672608114279594,-4.925508057646716,-1.8635376931187593,0.5841
32003002978,32003002978,Census Tract 29.78; Clark County; Nevada,5335,3192,1136,Spring Valley CDP,Nevada,167107,0.19425839329052255,0.11033004357775314,32003,5335,3192,1136,0.01109,0.007296424454,0.004052580321,0.9622527238202424,0.9433454228182484,0.9716978666861332,-0.03922802736260065,-0.06005708599560056,-0.02912647468331697,-2.3209321231123723,-3.5532865014926065,-1.7232722436096513,-43.503882345124126,-66.60330836912102,-32.301260423798524,0.9585572670421602,0.9378595848294832,0.9689120881189472,-0.04323448831150228,-0.06625769590211618,-0.03208537932621644,-2.5579749861232792,-3.9201465167030887,-1.8983362806424944,-47.94704753745603,-73.47978475544684,-43.503882345124126,-0.2370428630109069,-0.36686001521048217,-0.17506403703284334,-4.443165192331901,-6.876476386325813,-3.281425248975508,0.9763586413627564,0.9684435051834616,0.984256292388818,-0.02421380590665555,-0.03258475548406977,-0.01599553666349607,-0.3132258314577322,-0.4215110655751669,-0.2069156451633676,-9.812839331382587,-13.2052338839338,-6.482319710631818,0.9740254662650056,0.9653431518008552,0.9826956190397748,-0.02666720186957351,-0.03590106599346793,-0.01760909545636719,-0.3449625602207555,-0.46441031572537705,-0.2277883777049327,-10.8070977512768,-14.549195354805043,-7.1362273717084195,-0.0317367287630233,-0.04289925015021018,-0.02087273254156513,-0.9942584198942136,-1.3439614708712462,-0.6539076610766019,0.9684435051834616,0.9605106623877842,0.984256292388818,-0.03258475548406977,-0.04111285710670532,-0.01599553666349607,-0.2700865068584318,-0.3407737083787078,-0.13258281544821482,-23.77522067415773,-29.997685596717233,-11.671022486638629,0.9653431518008552,-0.03590106599346793,-0.29757453639356657,0.9566485316313242,-0.04531598276197706,-0.3756123164718202,0.9826956190397748,-0.01760909545636719,-0.1459571818199473,-26.19494158394072,-33.06446447815319,-12.848343470065783,-0.02748802953513479,-0.0348386080931124,-0.01337436637173247,-2.4197209097829924,-3.0667788814359502,-1.1773209834271543,0.5066
32003005825,32003005825,Census Tract 58.25; Clark County; Nevada,3686,2161,1055,Spring Valley CDP,Nevada,57105,0.2877789630454724,0.1870299141850565,32003,3686,2161,1055,0.01109,0.007296424454,0.004052580321,0.9262092314173768,0.890306946967213,0.94440896221354,-0.07966965355085179,-0.12320812884415984,-0.05886331029320574,-3.256715383741796,-5.036469856778067,-2.4061990937049877,-88.35364578789462,-136.63781488817327,-65.27941111516516,0.919136506286014,0.8800224234597825,0.939022740423866,-0.08797767596103206,-0.13633468118747374,-0.0649369359773005,-3.5963285637393185,-5.573053650564442,-2.654475185276736,-97.56724264078454,-151.19516143690836,-88.35364578789462,-0.3396131799975226,-0.5365837937863756,-0.24827609157174813,-9.213596852889925,-14.557346548735094,-6.7356508836610995,0.953454742213984,0.9381182563976368,0.968880793040926,-0.04881747997596093,-0.06596369186970988,-0.03211871592727468,-0.4275252354888755,-0.5776853478344307,-0.28128370405785397,-19.78367586713908,-26.7323159571694,-13.016367610266265,0.948921073436504,0.932144725478112,0.965822639351743,-0.05382842471662529,-0.07279478461575152,-0.03538678765202355,-0.4714092158034924,-0.6375095037788981,-0.3099042542051743,-21.814401471702563,-29.50067116052282,-14.340779926199644,-0.04388398031461688,-0.05982415594446744,-0.02862055014732034,-2.0307256045634836,-2.768355203353422,-1.32441231593338,0.9381182563976368,0.9228717404193816,0.968880793040926,-0.06596369186970988,-0.08357419151828083,-0.03211871592727468,-0.5077705446281571,-0.6433313773267131,-0.2472411324606028,-48.12990944342721,-60.97927747172636,-23.435178432284623,0.932144725478112,-0.07279478461575152,-0.5603544371567042,0.9154939576413608,-0.0923064992983207,-0.710550305674288,0.965822639351743,-0.03538678765202355,-0.27239785902523,-53.11416465940324,-67.35073987434009,-25.819702277272988,-0.05258389252854711,-0.06721892834757492,-0.02515672656462719,-4.98425521597603,-6.371462402613737,-2.38452384498836,0.7084
32003005813,32003005813,Census Tract 58.13; Clark County; Nevada,2959,2051,569,Spring Valley CDP,Nevada,57068,0.23815328282371476,0.1526687436760991,32003,2959,2051,569,0.01109,0.007296424454,0.004052580321,0.9451639017295902,0.9180688405228132,0.9587926952755028,-0.05801755459562433,-0.08924293676117959,-0.04297832568765716,-1.9038640394973367,-2.928534635128504,-1.4103470807214329,-64.34146804654738,-98.97041686814816,-47.66296318761179,0.9398484706973412,0.9102543694652964,0.9547665347978151,-0.064001305719025,-0.098594012339015,-0.04737646697238258,-2.100222687574578,-3.235393079048602,-1.5546734504034958,-70.97744804239872,-109.34075968396762,-64.34146804654738,-0.19635864807724143,-0.3068584439200981,-0.14432636968206314,-6.63597999585135,-10.37034281581947,-4.8775386847604985,0.96554072683496,0.9540898420100588,0.9770094842318529,-0.03568909338293512,-0.04811932374546453,-0.02353151749209776,-0.29664211382944705,-0.3999602275894007,-0.1955902610237842,-14.463291751801416,-19.50074244706976,-9.536336471174268,0.9621607952314204,0.9496163844810154,0.9747397063914114,-0.03932731925486369,-0.05305680940469481,-0.0259149118918166,-0.3268824733044772,-0.4409998294431421,-0.21540065926606417,-15.937712008994495,-21.50169816885139,-10.502226195322484,-0.03024035947503012,-0.04103960185374133,-0.01981039824227995,-1.4744202571930825,-2.000955721781635,-0.9658897241482182,0.9540898420100588,0.9426569876473184,0.9770094842318529,-0.04811932374546453,-0.06083126004910681,-0.02353151749209776,-0.19977533696673333,-0.25255104453887367,-0.09769498967170132,-35.10990104863503,-44.38506933899362,-17.169593966907087,0.9496163844810154,-0.05305680940469481,-0.22027412590563888,0.9371067374229898,-0.06711429986082958,-0.2786361242503404,0.9747397063914114,-0.0259149118918166,-0.10759004600805176,-38.71250015916324,-48.969441871764566,-18.908619685070608,-0.02049878893890552,-0.02608507971146673,-0.00989505633635043,-3.602599110528212,-4.584372532770955,-1.739025718163521,0.8377
32003005847,32003005847,Census Tract 58.47; Clark County; Nevada,2926,1873,438,Spring Valley CDP,Nevada,56777,0.25726254865631343,0.15853257447652463,32003,2926,1873,438,0.01109,0.007296424454,0.004052580321,0.9378195658366256,0.9072775771996512,0.9532282225409078,-0.06630319565566277,-0.1021985168932979,-0.04906671493046883,-2.151494938917124,-3.316274422166367,-1.5921825154618594,-73.53024398213002,-113.33815523466735,-54.41498685788993,0.9318182631841484,0.8984919604306877,0.9486730895510612,-0.07317063799851425,-0.11297601318620028,-0.05410389628868676,-2.3743389104307084,-3.665997063723496,-1.7556357259963349,-81.1462375403523,-125.29039862349612,-73.53024398213002,-0.22284397151358437,-0.34972264155712907,-0.16345321053447548,-7.615993558222296,-11.952243388828744,-5.586234126263687,0.9608687668116346,0.9479077507199898,0.9738713414605858,-0.04072484665956113,-0.05495497767630151,-0.02682968214284558,-0.3091212538537285,-0.417134820587807,-0.20365024462397305,-16.504071214828006,-22.270946107197386,-10.872944187078112,0.957040869912528,0.9428501658447078,0.9712963225202804,-0.04488745615576311,-0.06061390900227623,-0.02955192644531016,-0.3407174702256641,-0.4600888422832272,-0.22431339356369911,-18.19100214765959,-24.56427348015094,-11.976155555990344,-0.0315962163719356,-0.04295402169542017,-0.02066314893972612,-1.6869309328315858,-2.2933273729535597,-1.103211368912233,0.9479077507199898,0.9349885911906388,0.9738713414605858,-0.05495497767630151,-0.06953176693479633,-0.02682968214284558,-0.17562698122803902,-0.2222119786516799,-0.08574320800948626,-40.097484298639046,-50.73332845928766,-19.576074888010563,0.9428501658447078,-0.06061390900227623,-0.1937119858587717,0.928724586104064,-0.07674547972820599,-0.2452658066200054,0.9712963225202804,-0.02955192644531016,-0.0944430486649262,-44.2264807896739,-55.996759502284334,-21.562339877837033,-0.01808500463073267,-0.02305382796832547,-0.00869984065543995,-4.128996491034857,-5.263431042996684,-1.986264989826473,0.5561
32003002998,32003002998,Census Tract 29.98; Clark County; Nevada,3212,2370,1110,Spring Valley CDP,Nevada,56516,0.27851435971040783,0.1793036329109921,32003,3212,2370,1110,0.01109,0.007296424454,0.004052580321,0.929718783273498,0.8954252975650006,0.9470777770667664,-0.07559405918319181,-0.11678774624681428,-0.05587948974702086,-2.69274202968921,-4.160105652077471,-1.9904877746378096,-83.83381163415972,-129.51761058771703,-61.97035412944613,0.9229682586925972,0.8855891680673287,0.9419421057716222,-0.08346087807669557,-0.12919176979361272,-0.06163637220656765,-2.9729666148402187,-4.601950367159862,-2.1955541452799228,-92.55811378705538,-143.2736727011165,-83.83381163415972,-0.28022458515100857,-0.4418447150823912,-0.20506637064211297,-8.724302152895659,-13.756062113399478,-6.38438264763739,0.9556995285515634,0.9410795532577068,0.9703931845899344,-0.04635397436637582,-0.06260942184784496,-0.03051012298955577,-0.44521209423203206,-0.6013394148087405,-0.29303799592446933,-18.78532043173131,-25.372971088976396,-12.364472401876345,0.9513788861670052,0.9353819205107196,0.967481148382146,-0.05110594163896548,-0.0690820274289659,-0.03361187106563591,-0.490852912092223,-0.6635063017973802,-0.3228290931412274,-20.7110933372246,-27.99604648934094,-13.62148072325854,-0.04564081786019092,-0.0621668869886397,-0.02979109721675804,-1.9257729054932875,-2.623075400364544,-1.257008321382196,0.9410795532577068,0.9265336509812724,0.9703931845899344,-0.06260942184784496,-0.07929161443939024,-0.03051012298955577,-0.5070756574497738,-0.6421852547979041,-0.247102436297852,-45.68249166214178,-57.85452745927064,-22.26148074755423,0.9353819205107196,-0.0690820274289659,-0.5594974916337121,0.9194906489394152,-0.08755864037709152,-0.7091401553351065,0.967481148382146,-0.03361187106563591,-0.272223590566681,-50.40517942646055,-63.88650048064023,-24.524647798800093,-0.05242183418393831,-0.06695490053720243,-0.02512115426882899,-4.722687764318767,-6.031973021369589,-2.2631670512458553,0.6466
32003002946,32003002946,Census Tract 29.46; Clark County; Nevada,1141,815,269,Spring Valley CDP,Nevada,45822,0.24318136428720025,0.13988366749922992,32003,1141,815,269,0.01109,0.007296424454,0.004052580321,0.9432258827776568,0.9152170330874052,0.9573254149312816,-0.06019143267692371,-0.09263700723159272,-0.04457688514597891,-0.7616437297496628,-1.1721999720363323,-0.5640620858028219,-66.75229883870838,-102.73444101983632,-49.435765626890614,0.9377288562906668,0.9071445664091332,0.9531594269972236,-0.06640634261342511,-0.10236012762379045,-0.04914243270964667,-0.8402852734640711,-1.295233323311881,-0.621833109353729,-73.64463395828845,-113.51738153478358,-66.75229883870838,-0.07864154371440835,-0.12303335127554817,-0.05777102355090713,-6.892335119580047,-10.782940514947253,-5.063192248107549,0.9643092304292744,0.952459295539527,0.9761827886676236,-0.03701174731557584,-0.0499136337721847,-0.02439831106311985,-0.1222443592357957,-0.1648573931294267,-0.08058403395322941,-14.999307881692722,-20.227900997475672,-9.887611528003609,0.9608109773221628,0.947831345675514,0.973832492291233,-0.04078744269456538,-0.05504001799740633,-0.02687064553288837,-0.1347149259004474,-0.1817890864500764,-0.08874979117880723,-16.52943876079109,-22.305409380377473,-10.889544929914996,-0.01247056666465169,-0.0169316933206497,-0.00816575722557781,-1.5301308790983676,-2.0775083829018035,-1.0019334019113886,0.952459295539527,0.9406331823458518,0.9761827886676236,-0.0499136337721847,-0.06311367573286418,-0.02439831106311985,-0.09796739461366616,-0.123875620922757,-0.04788749660537928,-36.419105804336866,-46.05041669990966,-17.80204334772464,0.947831345675514,-0.05504001799740633,-0.10802914464825154,0.9348938968218692,-0.06964009862451348,-0.13668528029879254,0.973832492291233,-0.02687064553288837,-0.05274004185829086,-40.15953332648756,-50.812371858287186,-19.605963516093254,-0.01006175003458537,-0.01280965937603555,-0.00485254525291158,-3.740427522150695,-4.761955158377528,-1.8039201683686172,0.8996
32003005863,32003005863,Census Tract 58.63; Clark County; Nevada,1880,1203,318,Spring Valley CDP,Nevada,39056,0.23929841101112548,0.12872396660022278,32003,1880,1203,318,0.01109,0.007296424454,0.004052580321,0.9447221747284316,0.9174185707795208,0.9584583296042432,-0.05851225550777245,-0.09001499626316765,-0.04334217681942385,-1.2199337175326492,-1.876740660090035,-0.9036497129435318,-64.89009135811963,-99.82663085585293,-48.06647409274105,0.9393653149003144,0.9095451863733456,0.9544002834209298,-0.06454856714197507,-0.09945059902667122,-0.04777839798582593,-1.3457859860564667,-2.0734654292268737,-0.996141375286082,-71.58436096045035,-110.29071432057836,-64.89009135811963,-0.12585226852381748,-0.1967247691368388,-0.09249166234255024,-6.694269602330717,-10.464083464725467,-4.919769273539906,0.9652601195511056,0.953718245382967,0.9768211456275409,-0.03599017481945717,-0.0485277018040569,-0.02372886221414496,-0.1754612482898863,-0.23658487845343604,-0.1156842334186635,-14.585307422268189,-19.66624093544772,-9.616312004876434,0.9618532121995252,0.949209552657568,0.9745330172198052,-0.03965967708653008,-0.05350815022903037,-0.02613249867392713,-0.193351004358398,-0.26086583018743004,-0.12740257198701238,-16.072402689808648,-21.684607663128016,-10.590404986451569,-0.0178897560685117,-0.024280951733994,-0.01171833856834887,-1.4870952675404574,-2.018366727680299,-0.9740929815751352,0.953718245382967,0.94219569040458,0.9768211456275409,-0.0485277018040569,-0.06135064104421747,-0.02372886221414496,-0.11259702982437396,-0.14234962099158624,-0.05505720046691307,-35.40787101395407,-44.76403175836045,-17.31358505248839,0.949209552657568,-0.05350815022903037,-0.12415297991057014,0.936602310468926,-0.06768901680301527,-0.15705631959505853,0.9745330172198052,-0.02613249867392713,-0.06063426915320352,-39.04181758194029,-49.38877974687376,-19.067380236856454,-0.01155595008619619,-0.01470669860347229,-0.00557706868629044,-3.633946567986226,-4.624747988513299,-1.7537951843680648,0.3523
