geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06037910404,06037910404,Census Tract 9104.04; Los Angeles County; California,2747,1668,500,Palmdale city,California,79879,0.403463717752782,0.21577205693688797,06037,2747,1668,500,0.009245,0.009493868073,0.003212018401,0.8834859038614554,0.8288058074049284,0.9117106185954056,-0.1318799718584031,-0.2065552522262088,-0.09683925974298103,-3.349225743515583,-5.245680283865583,-2.4593312930216427,-121.92303398309366,-190.96033068313005,-89.52789563238598,0.8726087974556835,0.8133885677122821,0.9033222639565276,-0.14598890466811523,-0.229424705110593,-0.10702463550497082,-3.707536412785024,-5.826473252359197,-2.717999248653771,-134.96674236567253,-212.10313987474325,-121.92303398309366,-0.3583106692694411,-0.580792968493614,-0.2586679556321285,-13.043708382578853,-21.142809191613175,-9.416379891959538,0.9258646670976776,0.901916545161954,0.9501932390048016,-0.08007145702483252,-0.10875003387418004,-0.05241750725080314,-0.42899457692221615,-0.5826442593352836,-0.2808344843706499,-25.719099335864275,-34.930710991323956,-16.836599782413064,0.9187603868121724,0.8926536585428921,0.9453510904950478,-0.08842306912001842,-0.12025530890931745,-0.05780805676791932,-0.47373956384410526,-0.6442854580778243,-0.30971514416376855,-28.4016525086394,-38.62622650346668,-18.568054206460943,-0.04474498692188911,-0.0616411987425407,-0.02888065979311865,-2.6825531727751266,-3.695515512142728,-1.7314544240478813,0.901916545161954,0.8783467938241016,0.9501932390048016,-0.10875003387418004,-0.1385024765061768,-0.05241750725080314,-0.5162292372678732,-0.6574621198667123,-0.24882244927732297,-103.24584745357464,-131.49242397334243,-49.76448985546459,0.8926536585428921,-0.12025530890931745,-0.5708440189314606,0.8670270007691997,-0.15336661847074054,-0.7280212212816678,0.9453510904950478,-0.05780805676791932,-0.2744110322555604,-114.16880378629212,-145.60424425633357,-54.88220645111208,-0.05461478166358746,-0.07055910141495547,-0.02558858297823743,-10.922956332717492,-14.111820282991092,-5.117716595647487,0.817
06037910721,06037910721,Census Tract 9107.21; Los Angeles County; California,2173,1374,453,Palmdale city,California,78001,0.3782486482610364,0.16342669206192945,06037,2173,1374,453,0.009245,0.009493868073,0.003212018401,0.8926268487774103,0.8418381749753103,0.9187397976666848,-0.12028895542370674,-0.18787675556448635,-0.08844746090208663,-2.4165311367546827,-3.774328475085859,-1.7768550943344656,-111.20713928921688,-173.69206051936763,-81.76967760397909,0.8825451652414809,0.8274685140867584,0.9109861668572008,-0.13308648597761147,-0.20850519744990811,-0.09771150911093056,-2.673625655101338,-4.188741186072222,-1.9629641254604917,-123.03845628630178,-192.76305504244004,-111.20713928921688,-0.2570945183466553,-0.4144127109863631,-0.1861090311260261,-11.83131699708492,-19.070994523072393,-8.56461256907621,0.9318094441686228,0.9096862310662908,0.9542354834272484,-0.0731807949126532,-0.0992801318184708,-0.04795935318647248,-0.3229697742466085,-0.43815432448986685,-0.21165965046070048,-23.50580598592493,-31.88896102546338,-15.404632493500763,0.925251544283708,0.9011161710972132,0.949775840098328,-0.08078717207022784,-0.10973482895372322,-0.05288001418995084,-0.3565390995914427,-0.48429417822634657,-0.2333760690283637,-25.94898832543251,-35.24702898299466,-16.98515786232632,-0.0335693253448342,-0.04613985373647972,-0.02171641856766318,-2.4431823395075836,-3.3580679575312753,-1.5805253688255592,0.9096862310662908,0.8878648455168417,0.9542354834272484,-0.0992801318184708,-0.12629754973335203,-0.04795935318647248,-0.42697627061083887,-0.5431706806255551,-0.2062598567245082,-94.25524737546112,-119.90522751116004,-45.53197720187819,0.9011161710972132,-0.10973482895372322,-0.4719390190622405,0.8773675076938493,-0.13977323211853243,-0.6011258475191793,0.949775840098328,-0.05288001418995084,-0.22742225292324583,-104.18079890998688,-132.6988625870153,-50.20358784177613,-0.04496274845140163,-0.05795516689362423,-0.02116239619873763,-9.925551534525749,-12.79363507585524,-4.671610639897933,0.8022
06037900705,06037900705,Census Tract 9007.05; Los Angeles County; California,2492,1761,411,Palmdale city,California,133874,0.3762130524131707,0.21681635967777968,06037,2492,1761,411,0.009245,0.009493868073,0.003212018401,0.893368903917162,0.8428991660992117,0.9193096171951493,-0.11935841466530994,-0.18638152725648455,-0.08777280395590822,-2.74984361060333,-4.29395827095961,-2.02215725485035,-110.34685435807904,-172.30972194862,-81.14595725723716,0.8833522402588964,0.8286157550721805,0.9116076977677694,-0.13205124119786696,-0.2068319892286989,-0.09696309327869278,-3.042267802386706,-4.765107057124949,-2.2338881030248947,-122.081372487428,-191.2161740419321,-110.34685435807904,-0.29242419178337586,-0.4711487861653385,-0.21173084817454457,-11.73451812934895,-18.90645209331214,-8.49642247891431,0.9322910239217505,0.9103163848228112,0.9545625603203556,-0.07262643781919811,-0.09851917055699864,-0.04760027427054692,-0.4108015976815245,-0.5572603294660735,-0.26924449701222236,-23.32774546743467,-31.644538868033703,-15.289295684964358,0.9257775674080562,0.9018028337319572,0.9501339493551266,-0.08017307310626237,-0.1088898399904894,-0.05248317953349459,-0.4534881168904601,-0.6159206148969913,-0.29686398853045,-25.7517386082033,-34.97561697313977,-16.857693840457127,-0.04268651920893557,-0.05866028543091783,-0.02761949151822762,-2.42399314076863,-3.3310781051060663,-1.5683981554927668,0.9103163848228112,0.8886377159947224,0.9545625603203556,-0.09851917055699864,-0.12531798054578516,-0.04760027427054692,-0.3844198112590372,-0.48898822590982705,-0.18573530763107057,-93.53280079295308,-118.97523744764648,-45.191072416318875,0.9018028337319572,-0.1088898399904894,-0.424885953672872,0.8782076502554019,-0.1386828612904684,-0.5411377203110026,0.9501339493551266,-0.05248317953349459,-0.2047883052249968,-103.3785775359786,-131.66367890778653,-49.826838254257126,-0.04046614241383484,-0.05214949440117555,-0.01905299759392623,-9.845776743025509,-12.688441460140035,-4.635765837938256,0.9259
06037980004,06037980004,Census Tract 9800.04; Los Angeles County; California,0,0,0,Palmdale city,California,606980,0.42018895334989986,0.2337639518222998,06037,0,0,0,0.009245,0.009493868073,0.003212018401,0.8774743832103127,0.8202728849620022,0.907077834118768,-0.13963440886036718,-0.2191064928914764,-0.10244122652551273,-0,-0,-0,NA,NA,NA,0.866079763771009,0.8041817096588314,0.8982743730690325,-0.15462806294640477,-0.2435000547628013,-0.11324560733421916,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.921942414344304,0.8967995304341975,0.9475214558453716,-0.08466644384856868,-0.1150764090117628,-0.0553850721066864,-0,-0,-0,NA,NA,NA,0.9144799223524042,0.8870843335506751,0.942427517290098,-0.09351772035366764,-0.12728853636425377,-0.06108956036794091,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.8967995304341975,0.872089794208344,0.9475214558453716,-0.1150764090117628,-0.14667091237751376,-0.0553850721066864,-0,-0,-0,NA,NA,NA,0.8870843335506751,-0.12728853636425377,-0,0.8602354278350023,-0.16247246700446905,-0,0.942427517290098,-0.06108956036794091,-0,NA,NA,NA,0,0,0,NA,NA,NA,-999
06037910601,06037910601,Census Tract 9106.01; Los Angeles County; California,4182,2784,1022,Palmdale city,California,92655,0.43273260810500264,0.19583698244192568,06037,4182,2784,1022,0.009245,0.009493868073,0.003212018401,0.8729926983413031,0.8139310314100544,0.9036187760238442,-0.14548495296697478,-0.22860532577016957,-0.10666137815358158,-5.62482508773143,-8.8384739820685,-4.123805132386882,-134.5008390179682,-211.34562367452176,-98.60844410298618,0.8612151725308498,0.7973451686834457,0.8945070567510192,-0.16115000280511055,-0.2541619856444008,-0.11793416547449798,-6.230476486952839,-9.826560644555354,-4.559640286732671,-148.9831775933247,-234.97275572824853,-134.5008390179682,-0.6056513992214096,-0.9880866624868538,-0.43583515434578946,-14.482338575356518,-23.627132053726775,-10.421691878187218,0.9190116962485084,0.8929809128343078,0.9455225930672408,-0.0881254330952408,-0.11984476445976348,-0.05761618742079597,-0.788040467351254,-1.0716829509638268,-0.515218883667915,-28.306051269800793,-38.494358870827114,-18.506425419106144,0.911282735552295,0.8829302445054776,0.9402408196758134,-0.097354268863589,-0.1325923041180815,-0.06355731326873366,-0.870567109168006,-1.1856747551126123,-0.5683459711086265,-31.27037030057493,-42.58889206582659,-20.4147259737294,-0.08252664181675196,-0.11399180414878551,-0.05312708744071148,-2.9643190307741363,-4.09453319499948,-1.9083005546232576,0.8929809128343078,0.8674264133815244,0.9455225930672408,-0.11984476445976348,-0.15283554267347996,-0.05761618742079597,-1.16282177144721,-1.4829224895455426,-0.5590344928516092,-113.77903830207534,-145.10004790073802,-54.700048224227906,0.8829302445054776,-0.1325923041180815,-1.286507747333588,0.8551767925436979,-0.16934885127732446,-1.6431467166925182,0.9402408196758134,-0.06355731326873366,-0.6166796516871389,-125.88138427921604,-160.7775652341016,-60.340474724768974,-0.12368597588637796,-0.1602242271469756,-0.05764515883552967,-12.102345977140702,-15.67751733336356,-5.640426500541064,0.8923
06037910718,06037910718,Census Tract 9107.18; Los Angeles County; California,3778,2374,920,Palmdale city,California,71672,0.3284416626415074,0.15410310803866978,06037,3778,2374,920,0.009245,0.009493868073,0.003212018401,0.9109616829767352,0.8681860872906034,0.9327840897209388,-0.0977410122589522,-0.15182679685729078,-0.0720594519350885,-3.413859957185902,-5.302947148180678,-2.5168644340025166,-90.36156583340131,-140.3638736945653,-66.61896331398933,0.902506048096088,0.8560006691514485,0.9263161647393764,-0.10802581557163356,-0.16822338584302482,-0.0795450172040935,-3.773083556217944,-5.875640813604693,-2.7783173383478683,-99.86986649597524,-155.52252021187647,-90.36156583340131,-0.3592235990320418,-0.5726936654240147,-0.26145290434535173,-9.508300662573896,-15.158646517311134,-6.920405091195123,0.9436644797535666,0.9252308215038488,0.9622706755162932,-0.0596986762298663,-0.08081137891042482,-0.03920863998423704,-0.45522220734690505,-0.6162135680312907,-0.2989788847573326,-19.175324656567188,-25.95676360704679,-12.593887310755374,0.938208512404846,0.9180685302846916,0.9585769380898624,-0.06586114576680632,-0.08924330484337777,-0.04321307999823217,-0.5022130815584583,-0.6805098000047588,-0.3295140680726229,-21.154721211392516,-28.665113732298177,-13.880120811820678,-0.04699087421155329,-0.06429623197346812,-0.03053518331529031,-1.979396554825328,-2.708350125251395,-1.286233501065304,0.9252308215038488,0.906969873072788,0.9622706755162932,-0.08081137891042482,-0.1025724554797268,-0.03920863998423704,-0.7058355645589647,-0.8959046114283368,-0.3424623229055313,-76.72125701727876,-97.3809360248192,-37.22416553320992,0.9180685302846916,-0.08924330484337777,-0.7794830295750264,0.8981567691919318,-0.11339137475932648,-0.9904009323746558,0.9585769380898624,-0.04321307999823217,-0.3774385380887144,-84.72641625815504,-107.65227525811474,-41.02592805312113,-0.07364746501606168,-0.094496320946319,-0.03497621518318306,-8.005159240876269,-10.271339233295542,-3.8017625199112017,0.5159
06037910815,06037910815,Census Tract 9108.15; Los Angeles County; California,3631,2724,1429,Palmdale city,California,2831375,0.4871652589322616,0.15911842603836723,06037,3631,2724,1429,0.009245,0.009493868073,0.003212018401,0.8538083022828045,0.7869740007387637,0.888760512497392,-0.1712230922635991,-0.27069000889643163,-0.12516249983927416,-5.747718638844392,-9.08668327919071,-4.20152926629216,-158.2957487976974,-250.25291322475107,-115.71273110140896,0.8404200615514396,0.7683452721712305,0.8783411419228347,-0.1898811627056728,-0.30149821469473925,-0.13850980247928932,-6.374043848995835,-10.12087146231075,-4.649579462957259,-175.54513492139452,-278.7350994852864,-158.2957487976974,-0.6263252101514425,-1.0341881831200403,-0.4480501966650996,-17.24938612369712,-28.4821862605354,-12.339581290694014,0.9064015209367914,0.8765976685475217,0.9368973510226724,-0.1032638150987125,-0.14077419536941013,-0.06735278833742865,-0.9035106870693296,-1.2317091893056893,-0.5893057893378569,-33.16852742545262,-45.21693059125144,-21.633839549847902,0.8975376762432864,0.865127948437469,0.9308103680511386,-0.11415935672536624,-0.15589838682951704,-0.07433268292200645,-0.9988416439168954,-1.36403887908547,-0.650376643109383,-36.66819544481995,-50.07484871826248,-23.87579453411832,-0.09533095684756598,-0.13232968977978077,-0.0610708537715261,-3.499668019367327,-4.857918127011041,-2.241954984270415,0.8765976685475217,0.8474770554081777,0.9368973510226724,-0.14077419536941013,-0.17997294866981536,-0.06735278833742865,-1.9098465520165473,-2.4416457474420596,-0.9137575976718396,-133.64916389199072,-170.86394313800278,-63.943848682424054,0.865127948437469,-0.15589838682951704,-2.115032487097373,0.833567442961048,-0.19966297681653727,-2.7087751902099284,0.9308103680511386,-0.07433268292200645,-1.0084519951131734,-148.0078717352955,-189.55739609586624,-70.57046851736692,-0.2051859350808256,-0.26712944276786876,-0.09469439744133368,-14.3587078433048,-18.693452957863453,-6.6266198349428755,0.4953
06037910804,06037910804,Census Tract 9108.04; Los Angeles County; California,2110,1666,917,Palmdale city,California,865509,0.5154026863469626,0.14638580504662865,06037,2110,1666,917,0.009245,0.009493868073,0.003212018401,0.8440228917246031,0.7733433973708422,0.8811491543962471,-0.18480198796111655,-0.29308662025140286,-0.13488164292138272,-3.604923139058103,-5.717226046913103,-2.6311294643852667,-170.84943787005227,-270.95858042242196,-124.69807888081831,0.8298309878332321,0.7537192723376478,0.8700703550369078,-0.20506466336126525,-0.3267539211230683,-0.14933234331099662,-4.000186134955033,-6.373972401651637,-2.9130185543504457,-189.58228127748973,-302.08400007827663,-170.84943787005227,-0.3952629958969301,-0.6567463547385337,-0.2818890899651789,-18.732843407437443,-31.12541965585468,-13.359672510198054,0.8999281923582221,0.8682174723263438,0.9324539698629072,-0.11119976959444304,-0.15178515967958087,-0.07243899679790487,-0.5950547264031029,-0.8122361853319687,-0.38763720084764103,-35.71757061243114,-48.753672588953705,-23.267539066485053,0.8904891721485392,0.8560347081974575,0.9259555572336736,-0.1229782812375328,-0.16817693304245634,-0.07996543914865284,-0.6580841647623419,-0.8999522143244871,-0.4279128696745382,-39.500850225830845,-54.01874035561148,-25.685046198951873,-0.06302943835923902,-0.0877160289925184,-0.04027566882689715,-3.783279613399701,-5.265067766657767,-2.417507132466816,0.8682174723263438,0.837309557083515,0.9324539698629072,-0.15178515967958087,-0.19430142835483957,-0.07243899679790487,-1.3214229340778938,-1.6915643406390146,-0.6306449977877766,-144.10282814371797,-184.4672127196308,-68.77262789397783,0.8560347081974575,-0.16817693304245634,-1.4641276971630075,0.8225733843445884,-0.2156970053155585,-1.8778316024939032,0.9259555572336736,-0.07996543914865284,-0.6961692793136435,-159.6649615226835,-204.7798912207092,-75.91813296768196,-0.14270476308511393,-0.18626726185488865,-0.06552428152586687,-15.562133378965534,-20.312678501078366,-7.145505073704129,0.2475
06037910714,06037910714,Census Tract 9107.14; Los Angeles County; California,2641,1751,608,Palmdale city,California,47190,0.3490674834558711,0.17563903799711558,06037,2641,1751,608,0.009245,0.009493868073,0.003212018401,0.9033237032446594,0.8571764311504877,0.9269422792253108,-0.10702287165507542,-0.16662097050174016,-0.07881582533461196,-2.613075250359546,-4.068225113714161,-1.9243707380820256,-98.94264484511724,-154.0410872288588,-72.86523052184876,0.8941857548720085,0.8440676259940624,0.9199367330578913,-0.1183358653964886,-0.18473919530120037,-0.08703127515734324,-2.889293814634608,-4.510600505737897,-2.1249595306490745,-109.4015075590537,-170.79138605595975,-98.94264484511724,-0.2762185642750623,-0.4423753920237363,-0.20058879256704887,-10.458862713936476,-16.75029882710096,-7.595183361115065,0.9387369432687812,0.9187616067171074,0.9589350061475111,-0.0652611545444182,-0.08842162394352907,-0.04282354235608308,-0.3670446712468253,-0.49730480740075866,-0.24085006058259187,-20.96200292671761,-28.40118831529176,-13.75500060437418,0.9328209698471436,0.9110099543795944,0.9549224205631484,-0.0720170668588902,-0.09768284659524776,-0.04720548859902968,-0.4050415720333414,-0.549392185371219,-0.26549519641249664,-23.132014393680265,-31.3759100725996,-15.162489800827906,-0.03799690078651607,-0.05208737797046037,-0.02464513582990477,-2.1700114669626545,-2.974721757307845,-1.4074891964537275,0.9187616067171074,0.8990088221549892,0.9589350061475111,-0.08842162394352907,-0.11233613659421895,-0.04282354235608308,-0.510393645372332,-0.6484347120788615,-0.2471891254206857,-83.9463232520283,-106.65044606560222,-40.656106154718046,0.9110099543795944,-0.09768284659524776,-0.5638519396107907,0.8894885232910567,-0.12424159931828822,-0.7171562786886639,0.9549224205631484,-0.04720548859902968,-0.2724829100970616,-92.73880585703796,-117.95333531063552,-44.816268108069345,-0.05345829423845871,-0.06872156660980244,-0.02529378467637591,-8.792482605009656,-11.302889245033295,-4.1601619533513015,0.7246
06037901216,06037901216,Census Tract 9012.16; Los Angeles County; California,1796,1468,650,Palmdale city,California,691677,0.588902721126759,0.17809084253826596,06037,1796,1468,650,0.009245,0.009493868073,0.003212018401,0.819074821607525,0.7389607051247508,0.8616415808832502,-0.22088968384767255,-0.3532519294529752,-0.1605753740144732,-3.667656728400432,-5.865402101675788,-2.666196721643793,-204.2125127171733,-326.5814087792755,-148.45193327638046,0.8028897868244693,0.7169411027677959,0.8489054343264582,-0.2455009596710982,-0.3948147150992426,-0.1779875114045228,-4.076302844398107,-6.555511425802125,-2.955308199110924,-226.96563721593023,-365.0062041092497,-204.2125127171733,-0.4086461159976751,-0.690109324126337,-0.2891114774671313,-22.753124498756964,-38.42479532997422,-16.097521017100853,0.8832945294830551,0.8467781568202533,0.9209867265327988,-0.1321252046984219,-0.18094685360698476,-0.08579197852792014,-0.623002448251563,-0.8532083871345943,-0.40453002729673854,-42.43885887272228,-58.12046233886882,-27.55654136898764,0.8724008796243309,0.8328113038009858,0.9134372290239312,-0.14626202627238896,-0.20075219372738817,-0.09476597649579808,-0.6896609973995455,-0.9465953787508398,-0.44684460851047186,-46.97963197544587,-64.48197402934876,-30.439006029323696,-0.06665854914798242,-0.09338699161624542,-0.04231458121373333,-4.540773102723598,-6.361511690479934,-2.8824646603360575,0.8467781568202533,0.8114126050856485,0.9209867265327988,-0.18094685360698476,-0.2324186162900997,-0.08579197852792014,-1.1166256116399522,-1.4342585924988196,-0.5294235218127197,-171.78855563691573,-220.6551680767415,-81.44977258657225,0.8328113038009858,-0.20075219372738817,-1.2388446476985548,0.7946317710634061,-0.2584445228785182,-1.5948648328587534,0.9134372290239312,-0.09476597649579808,-0.5848021911290817,-190.59148426131617,-245.3638204398082,-89.96956786601258,-0.12221903605860264,-0.16060624035993376,-0.05537866931636204,-18.802928624400405,-24.708652363066737,-8.519795279440315,0.2724
06037910720,06037910720,Census Tract 9107.20; Los Angeles County; California,3039,2006,769,Palmdale city,California,64833,0.37363051772745653,0.18466883380754823,06037,3039,2006,769,0.009245,0.009493868073,0.003212018401,0.8943112277186162,0.8442471567199695,0.9200330486523058,-0.11817896164738469,-0.18448725831088883,-0.08691747700241022,-3.320303516806987,-5.183271912672784,-2.4419947555824515,-109.25645004300712,-170.5584703084167,-80.35520748872825,0.884377228365008,0.8300735345323754,0.9123968364612262,-0.13073920033959893,-0.20471254461010277,-0.09601432188053918,-3.673190393797221,-5.751512556283096,-2.697575661182392,-120.8683907139592,-189.25674749204,-109.25645004300712,-0.3528868769902336,-0.568240643610312,-0.2555809055999405,-11.611940670952077,-18.698277183623297,-8.410033089830225,0.9329023562612954,0.911116481160222,0.9549776799799796,-0.0719235440755081,-0.09755450667141176,-0.0471448924554594,-0.4634256125535472,-0.628573822281278,-0.30376910573268395,-23.10197470356666,-31.33468705290518,-15.143026208010166,0.9264453566865124,0.9026747469942114,0.9505884723591608,-0.07939447565106304,-0.10781873906395298,-0.05197993566891287,-0.5115631325582957,-0.6947094423351452,-0.3349227827617969,-25.501651672896095,-34.631577384603446,-16.69605098513444,-0.04813752000474847,-0.0661356200538672,-0.03115367702911292,-2.3996769693294353,-3.296890331698265,-1.5530247771242731,0.911116481160222,0.8896192152642116,0.9549776799799796,-0.09755450667141176,-0.12407643949440315,-0.0471448924554594,-0.7122244349077708,-0.905855352248594,-0.3441947023623986,-92.61696162649814,-117.79653475274304,-44.75873892879045,0.9026747469942114,-0.10781873906395298,-0.787161384157723,0.8792746863617514,-0.13730102266196678,-1.002405184693895,0.9505884723591608,-0.05197993566891287,-0.3794943111447543,-102.3616884470381,-130.3517795440696,-49.34906516836857,-0.0749369492499522,-0.09654983244530112,-0.03529960878235577,-9.744726820539949,-12.555244791326544,-4.590326239578124,0.9243
06037910814,06037910814,Census Tract 9108.14; Los Angeles County; California,2106,1649,1045,Palmdale city,California,1119997,0.5957263940397772,0.16873817421261375,06037,2106,1649,1045,0.009245,0.009493868073,0.003212018401,0.81679641484503,0.7358472609674095,0.8598525732209595,-0.22429528561254652,-0.35897767518399415,-0.16299006497597146,-4.367022482017712,-6.989284566502111,-3.173411675380215,-207.36099154879923,-331.8748607076026,-150.6843150702856,0.8004334051678771,0.7136190671487685,0.846966815462258,-0.24932317110161992,-0.40130784901173255,-0.18068380217968685,-4.854314661653407,-7.813451781022963,-3.517908207924437,-230.49927168344763,-371.0091064113467,-207.36099154879923,-0.4872921796356948,-0.8241672145208518,-0.34449653254422197,-23.138280134648376,-39.13424570374415,-16.35786004483485,0.8817659604970224,0.8448148107591845,0.919929299369964,-0.1340877792972786,-0.183691369119535,-0.08704005914897422,-0.7102117914314895,-0.9729430751750522,-0.4610179738859349,-43.06924144520858,-59.002005771682974,-27.95742716106336,0.8707403344924454,0.8306874915611071,0.9122836601120458,-0.1484480049760186,-0.20382214750905264,-0.0961502915410992,-0.786272426174699,-1.079568125256852,-0.5092713978853252,-47.68177235747113,-65.46804883304135,-30.883650569152525,-0.07606063474320945,-0.10662505008179968,-0.04825342399939031,-4.61253091226255,-6.46604306135838,-2.926223408089164,0.8448148107591845,0.8090493745452426,0.919929299369964,-0.183691369119535,-0.2360185069818372,-0.08704005914897422,-1.822418997675244,-2.3415613536352313,-0.8635324463646694,-174.3941624569611,-224.07285680719917,-82.63468386264779,0.8306874915611071,-0.20382214750905264,-2.0221383048527835,0.7920863499226808,-0.26248861642119525,-2.6041737482406497,0.9122836601120458,-0.0961502915410992,-0.9539159013099092,-193.5060578806491,-249.20322949671288,-91.28381830716836,-0.1997193071775396,-0.2626123946054184,-0.0903834549452398,-19.111895423688,-25.13037268951372,-8.649134444520556,0.3917
06037910218,06037910218,Census Tract 9102.18; Los Angeles County; California,2750,1894,831,Palmdale city,California,325950,0.3856680742792088,0.1855300086011781,06037,2750,1894,831,0.009245,0.009493868073,0.003212018401,0.8899273884207481,0.8379823219447046,0.9166658834004092,-0.12368718281003248,-0.1933425966305604,-0.09091002306146638,-3.144592013966563,-4.91549384108621,-2.311273698808956,-114.348800507875,-178.7452305849531,-84.04631632032567,0.8796097408413696,0.823300430584708,0.9087243695456144,-0.13686781031264392,-0.21462343860284383,-0.10044369174343344,-3.4796929924360804,-5.45653264717905,-2.5536553079621154,-126.5342906340393,-198.4193689883291,-114.348800507875,-0.3351009784695176,-0.5410388060928399,-0.24238160915315943,-12.185490126164275,-19.674138403376,-8.813876696478525,0.930056266655181,0.9073931101941788,0.9530442880884492,-0.07520376546288102,-0.1020581804792453,-0.04926918139946174,-0.4575068338624505,-0.6208773554546069,-0.2997321616852846,-24.15558784912621,-32.7812753671915,-15.825351725727804,0.923336801652332,0.898617816886626,0.9484717304480575,-0.08302842279272023,-0.11282013466484037,-0.05432768093952617,-0.5051086285199305,-0.6863483801475733,-0.33050586157152007,-26.66888218162252,-36.23803485467651,-17.450151086141503,-0.0476017946574801,-0.0654710246929664,-0.03077369988623546,-2.5132943324963093,-3.456759487485026,-1.6247993604136992,0.9073931101941788,0.8850535400320497,0.9530442880884492,-0.1020581804792453,-0.1298751485291927,-0.04926918139946174,-0.8051782549307547,-1.024637564186969,-0.3887044949733632,-96.89269012403788,-123.30175260974356,-46.77551082711952,0.898617816886626,-0.11282013466484037,-0.8900836632979394,0.8743121181821141,-0.143756307620691,-1.1341516413655417,0.9484717304480575,-0.05432768093952617,-0.4286130433436273,-107.10994744860882,-136.48034192124447,-51.57798355518981,-0.08490540836718474,-0.10951407717857276,-0.03990854837026408,-10.217257324570967,-13.178589311500934,-4.8024727280702875,0.8072
