geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06001406201,06001406201,Census Tract 4062.01; Alameda County; California,3530,1939,581,Oakland city,California,32916,0.3591322610191035,0.1902088582690316,06001,3530,1939,581,0.008356,0.009493868073,0.003212018401,0.8996198827323072,0.8518548481657666,0.924104948609888,-0.11158058997409034,-0.17390891435697398,-0.08212817332520428,-3.291256956676951,-5.129735595935068,-2.4225084475580867,-93.2367409823499,-145.3182888366875,-68.6263016305407,0.8901535944316135,0.8383051986514235,0.9168397319233428,-0.1234016311966098,-0.1928829758048667,-0.09070316782869324,-3.6399384268844166,-5.689407414763896,-2.67544231642926,-103.11440302788716,-161.17301458254664,-93.2367409823499,-0.3486814702074654,-0.5596718188288285,-0.2529338688711733,-9.877662045537264,-15.854725745859165,-7.165265407115391,0.9363418037641252,0.915621266347232,0.9573115005741512,-0.06798606660512933,-0.09215462413775882,-0.04459206789038483,-0.42342427158078955,-0.5739485536789093,-0.27772402210635866,-21.8372496947287,-29.600234846772008,-14.323054260255734,0.9302032543744064,0.9075853107331032,0.9531441878215924,-0.0750338652303836,-0.10182479616406384,-0.04915920673607242,-0.4673186921313856,-0.6341753876577146,-0.30616863635615105,-24.101015581814625,-32.70631189570473,-15.790027661482776,-0.04389442055059606,-0.06022683397880535,-0.02844461424979238,-2.2637658870859236,-3.1060770489327156,-1.466973401227044,0.915621266347232,0.8951494769969651,0.9573115005741512,-0.09215462413775882,-0.11713185975909404,-0.04459206789038483,-0.5083191332947352,-0.6460920001685241,-0.2459670528087259,-87.49038438807835,-111.2034423697976,-42.335120965357305,0.9075853107331032,-0.10182479616406384,-0.56165919635955,0.885289102902543,-0.1295745047819536,-0.7147248505880456,0.9531441878215924,-0.04915920673607242,-0.2711591045521762,-96.67111813417384,-123.01632540241748,-46.67110233256045,-0.05334006306481476,-0.0686328504195215,-0.02519205174345026,-9.180733746095484,-11.81288303261988,-4.335981367203144,0.9638
06001403302,06001403302,Census Tract 4033.02; Alameda County; California,2461,1102,232,Oakland city,California,46477,0.27912028038936343,0.20233036824254155,06001,2461,1102,232,0.008356,0.009493868073,0.003212018401,0.9294888467876742,0.8950896513373232,0.9469030018119288,-0.07586013910335052,-0.11720652619090588,-0.05607437941000129,-1.5599967002974362,-2.410248600546827,-1.153120042815278,-63.38873223475971,-97.93777328512095,-46.85575143499708,0.9227171681446488,0.8852240197942789,0.9417508972752476,-0.08375571033402086,-0.12965755293489936,-0.06185192166345,-1.722362142971204,-2.6662929588294113,-1.2719300919100989,-69.98627155510785,-108.34185123240192,-63.38873223475971,-0.1623654426737677,-0.2560443582825842,-0.11881004909482074,-6.59753932034814,-10.404077947280951,-4.827714306981744,0.9555525543522724,0.9408855940829756,0.97029419952163,-0.04651491479488193,-0.06282847382166552,-0.03061525101666632,-0.16464625199080293,-0.222390447852174,-0.10836709807767632,-14.940676224210794,-20.180621402193648,-9.833674961676618,0.9512179466900436,0.935169859332154,0.9673725921075425,-0.05128378147164213,-0.06932445482593295,-0.03372786055616354,-0.18152634363527467,-0.24538390984328928,-0.11938462862350084,-16.472444975977737,-22.26714245401899,-10.83345087327594,-0.01688009164447174,-0.02299346199111529,-0.01101753054582452,-1.5317687517669456,-2.0865210518253443,-0.9997759115993214,0.9408855940829756,0.9262937124039768,0.97029419952163,-0.06282847382166552,-0.07957118418167373,-0.03061525101666632,-0.13838457607227178,-0.1752616914077012,-0.06743245976837013,-59.64852416908266,-75.54383250331948,-29.065715417400916,0.935169859332154,-0.06932445482593295,-0.15269247697721292,0.9192287261661336,-0.08786852666228401,-0.1935372303769409,0.9673725921075425,-0.03372786055616354,-0.07428822317310364,-65.81572283500557,-83.42121999006073,-32.020785850475704,-0.01430790090494113,-0.01827553896923969,-0.00685576340473351,-6.1671986659229026,-7.877387486741248,-2.9550704330747894,0.1334
06001423700,06001423700,Census Tract 4237; Alameda County; California,2241,1105,518,Oakland city,California,43306,0.6259401096092576,0.21148456667236437,06001,2241,1105,518,0.008356,0.009493868073,0.003212018401,0.8067840498649258,0.7222184914474761,0.8519757719537211,-0.23948905555014752,-0.3846225371435617,-0.17374229751491044,-4.484623198464731,-7.202363167552759,-3.25346281983552,-200.1170548177033,-321.39059203716016,-145.17906380345917,0.7896470804080575,0.6990938218810124,0.8384360999848446,-0.26638852319094325,-0.4304231688235439,-0.1926967362427212,-4.988337142014873,-8.060016453063245,-3.608399772747004,-222.59424997835225,-359.6615998689534,-200.1170548177033,-0.5037139435501423,-0.8576532855104855,-0.35493695291148386,-22.47719516064892,-38.27100783179319,-15.838329000958671,0.8750295185632837,0.836176105471433,0.91526181547200125,-0.14281858929959995,-0.19592032522407915,-0.09258354614553577,-0.5069032102028703,-0.6953761571733595,-0.32860495950346935,-45.87359368351768,-62.929968974964666,-29.738005384929355,0.8634257058718177,0.8213486134233892,0.907193392659359,-0.15817723887462978,-0.21750981697283217,-0.10230079726284866,-0.5614153630825751,-0.7720033156389412,-0.36309420778599055,-50.80682018846833,-69.8645534514879,-32.859204324524036,-0.05451215287970479,-0.07662715846558166,-0.0344892482825212,-4.933226504950659,-6.934584476523227,-3.121198939594678,0.836176105471433,0.7986679454487009,0.91526181547200125,-0.19592032522407915,-0.2520848065815242,-0.09258354614553577,-0.9635016112172706,-1.2397086265904251,-0.4553095539291641,-186.00417204966615,-239.32598968927124,-87.89759728362242,0.8213486134233892,-0.21750981697283217,-1.069674924585826,0.7809134084152146,-0.28055170934943946,-1.3797038346010373,0.907193392659359,-0.10230079726284866,-0.503097281401674,-206.5009506922444,-266.3520916218219,-97.12302729762044,-0.10617331336855552,-0.13999520801061216,-0.04778772747250987,-20.496778642578285,-27.02610193255061,-9.225430013998045,0.3931
06001424002,06001424002,Census Tract 4240.02; Alameda County; California,1765,1160,354,Oakland city,California,30495,0.4051176625295983,0.19152403723880465,06001,1765,1160,354,0.008356,0.009493868073,0.003212018401,0.8828895991429575,0.8279580538302836,0.9112514340870908,-0.13264444498012484,-0.20779065482100115,-0.09739196295676536,-1.9562853736781745,-3.0645672261227643,-1.436369782953781,-110.83769822539232,-173.62987116842856,-81.38072424667314,0.8719609597311001,0.8124734322712647,0.9028218208910744,-0.14684033595768467,-0.23080947669206353,-0.1076382702104076,-2.1656512004181594,-3.404056637476629,-1.587485806074963,-122.69978472624132,-192.86439872388829,-110.83769822539232,-0.20936582673998497,-0.33948941135386423,-0.1511160231211821,-11.862086500849005,-19.23452755545973,-8.561814341143462,0.9254760564369388,0.9014092296264842,0.9499286932459686,-0.08052498283961723,-0.10937404137116365,-0.05271059513207716,-0.30003136288042936,-0.407521262832059,-0.19639658573059576,-25.86477266210598,-35.13114334759129,-16.930740149189287,0.9183362040350068,0.8921013582596368,0.9450615771175408,-0.08892581562849944,-0.12094885938841991,-0.05813210928543157,-0.3313323731023014,-0.4506483558452571,-0.21659682946794903,-28.563135612267363,-38.84899619355664,-18.67214047137492,-0.03130101022187204,-0.04312709301319811,-0.02020024373735332,-2.6983629501613824,-3.717852845965355,-1.7414003221856311,0.9014092296264842,0.8777260493458192,0.9499286932459686,-0.10937404137116365,-0.13930764701049167,-0.05271059513207716,-0.3675874826635897,-0.4681892214862919,-0.1771513124265728,-103.83827193886717,-132.25684222776607,-50.042743623325656,0.8921013582596368,-0.12094885938841991,-0.40648847017317413,0.8663530055709243,-0.1542639011692499,-0.5184546386490178,0.9450615771175408,-0.05813210928543157,-0.1953720960318314,-114.82725146134862,-146.45611261271688,-55.18985763611057,-0.03890098750958443,-0.05026541716272587,-0.01822078360525858,-10.988979522481475,-14.19927038495081,-5.14711401278491,0.6706
06001409400,06001409400,Census Tract 4094; Alameda County; California,3219,2105,676,Oakland city,California,57282,0.30762167203679913,0.19292566070276476,06001,3219,2105,676,0.008356,0.009493868073,0.003212018401,0.9187370648934632,0.879442805358726,0.9387182332702416,-0.08845069847700135,-0.137083610107082,-0.06528238672457558,-2.379143703409237,-3.687270009650328,-1.755963287951712,-73.90940364738232,-114.54706460547774,-54.54996234705536,0.9109831861764226,0.8682171502099454,0.9328005185717492,-0.09771510075526052,-0.15178558700227002,-0.07204057040099295,-2.628337262371371,-4.082723254905927,-1.937744669185374,-81.65073819109571,-126.83203649909684,-73.90940364738232,-0.2491935589621339,-0.3954532452555988,-0.18178138123366192,-7.741334543713387,-12.284971893619096,-5.64713828001435,0.9486646356775676,0.9318071344608628,0.9656495142676302,-0.05411328976732336,-0.07318345504898201,-0.03557241548288037,-0.36587611760206057,-0.49481520198011225,-0.24051572777345617,-17.38128824712877,-23.506660426608654,-11.425925309902906,0.943678330136495,0.9252490214863032,0.962280043180689,-0.05968312301434166,-0.08079011896021054,-0.03919852343048977,-0.40353542408430126,-0.5462461290538639,-0.26503292684935575,-19.1703289351212,-25.949934871917527,-12.590637855076285,-0.03765930648224069,-0.05143092707375169,-0.02451719907589958,-1.789040687992432,-2.443274445308869,-1.1647125451733769,0.9318071344608628,0.9150773672814712,0.9656495142676302,-0.07318345504898201,-0.0928037734894684,-0.03557241548288037,-0.4696807895362799,-0.5956011447574573,-0.22829859807150835,-69.47940673613608,-88.10667821855877,-33.77198196324088,0.9252490214863032,-0.08079011896021054,-0.5184992541629052,0.9069922902645914,-0.102545204334952,-0.6581202336370066,0.962280043180689,-0.03919852343048977,-0.25157043243129723,-76.70107310102149,-97.35506414748616,-37.21456101054693,-0.04881846462662526,-0.06251908887954927,-0.02327183435978888,-7.221666364885393,-9.248385928927409,-3.442579047306048,0.8494
06001403702,06001403702,Census Tract 4037.02; Alameda County; California,1840,925,291,Oakland city,California,26217,0.4491317150375098,0.22852757917032135,06001,1840,925,291,0.008356,0.009493868073,0.003212018401,0.8671680171400172,0.8057138227171531,0.8991164199755646,-0.1531790613058727,-0.24113546498140612,-0.11220302263768818,-2.355134194740245,-3.707467419507718,-1.725125961175361,-127.99642362718724,-201.49279453846296,-93.75684571605224,0.8548965747737165,0.788494913066194,0.8896056282143645,-0.16973214013015678,-0.2682389999338527,-0.1240936076441214,-2.609638443786766,-4.124185353542982,-1.9079441812726723,-141.82817629275905,-224.14050834472732,-127.99642362718724,-0.254504249046521,-0.416717934035264,-0.18281822009731097,-13.831752665571797,-22.64771380626435,-9.935772831375596,0.915194231626771,0.8880131081658345,0.9429157129865664,-0.09266422956194278,-0.12610950311924027,-0.06054018002587574,-0.2753162696823898,-0.3746860912179692,-0.17987195932474315,-29.763921046744848,-40.50660445599667,-19.44561722429656,0.9071197060600932,0.877528669732511,0.937389663500616,-0.10239033869445424,-0.1395639077009539,-0.06679221986038328,-0.30421367807336863,-0.41466070167710983,-0.1984475012925496,-32.887965197120934,-44.828183965092954,-21.453783923518877,-0.02889740839097881,-0.03997461045914063,-0.01857554196780647,-3.1240441503760885,-4.321579509096285,-2.0081666992223215,0.8880131081658345,0.8613672740544926,0.9429157129865664,-0.12610950311924027,-0.16094496519812876,-0.06054018002587574,-0.34840469274140384,-0.44464516758194167,-0.16725530034386818,-119.72669853656488,-152.79902666046104,-57.476048228133394,0.877528669732511,-0.1395639077009539,-0.3855753862923746,0.8486081616072703,-0.1784001677593961,-0.49286892816045336,0.937389663500616,-0.06679221986038328,-0.18452790838427116,-132.50013274652048,-169.37076569087745,-63.41165236572892,-0.03717069355097074,-0.04822376057851169,-0.01727260804040298,-12.773434209955584,-16.571739030416385,-5.935604137595526,0.3742
06001402500,06001402500,Census Tract 4025; Alameda County; California,1246,650,281,Oakland city,California,31003,0.3595198131620802,0.2206212783890322,06001,1246,650,281,0.008356,0.009493868073,0.003212018401,0.8994775682640579,0.8516505983295469,0.9239958687918252,-0.11175646317666917,-0.17419045082740509,-0.0822559210221949,-1.1635609098550923,-1.813597117263791,-0.8564137731725798,-93.38370063042476,-145.5535407113797,-68.73304760614606,0.8899986970028179,0.838084100172347,0.9167206881576524,-0.1235971506111473,-0.19319767526237036,-0.0908448046587836,-1.2868411269714066,-2.011492279017489,-0.9458375879100795,-103.27777905067468,-161.43597744923667,-93.38370063042476,-0.1232802171163141,-0.19789516175369817,-0.08942381473749972,-9.894078420249928,-15.882436737856994,-7.176871166733525,0.936249699327951,0.9155005599299542,0.9572490412073704,-0.0680911307291309,-0.0922986219435092,-0.04466022628626324,-0.14216147715046226,-0.1927021668451711,-0.09324215460579596,-21.8709964846865,-29.6464872069494,-14.344946862430143,0.9301026041983838,0.9074536998603172,0.953075781825226,-0.07515019900611704,-0.10198459729011894,-0.04923450901764588,-0.15689948433019893,-0.21292466202438393,-0.10279239680377136,-24.13838220464599,-32.75764031144368,-15.814214892887902,-0.01473800717973666,-0.02022249517921281,-0.00955024219797541,-2.267385719959487,-3.1111531044942797,-1.469268030457756,0.9155005599299542,0.895001201605052,0.9572490412073704,-0.0922986219435092,-0.11731693567187192,-0.04466022628626324,-0.24623213415443757,-0.3129754143092637,-0.1191435213086629,-87.62709400513792,-111.37915099973796,-42.399829647211,0.9074536998603172,-0.10198459729011894,-0.2720721557142687,0.8851277979413923,-0.12978035750970035,-0.34622504353854744,0.953075781825226,-0.04923450901764588,-0.1313466872439409,-96.82283121504224,-123.21175926638698,-46.74259332524588,-0.02584002155983111,-0.03324962922928376,-0.01220316593527801,-9.195737209904312,-11.832608266649023,-4.342763678034879,0.866
06001407600,06001407600,Census Tract 4076; Alameda County; California,4632,2670,789,Oakland city,California,53279,0.40610482293713407,0.18477117201870755,06001,4632,2670,789,0.008356,0.009493868073,0.003212018401,0.8825338852344148,0.8274524836150061,0.910977479067541,-0.133100968394414,-0.2085286101640081,-0.09772197774151424,-5.151671916898047,-8.071098188169051,-3.7823283667094874,-111.21916919037234,-174.24650665304517,-81.6564846008093,0.8715745256497,0.8119277224915279,0.9025232625279642,-0.14734881593122232,-0.23163672368686064,-0.10800468145164904,-5.703134741827433,-8.9654975372061525,-4.180320331548624,-123.12467059212938,-193.5556463127408,-111.21916919037234,-0.551462824929386,-0.8943993490371014,-0.3979919648391368,-11.905501401757038,-19.309139659695624,-8.592227220188617,0.9252441910827852,0.901106573280954,0.9497708336552072,-0.08079576141918865,-0.10974664889966584,-0.05288556414338918,-0.6929116513113104,-0.941197042755881,-0.4535513118194711,-25.951747240123986,-35.25082557138131,-16.98694051758319,0.9180831229875004,0.8917718795341724,0.944888822704784,-0.08922599159206514,-0.12136301104533806,-0.05832556801493089,-0.7652100566659626,-1.040819999891307,-0.5002052698930026,-28.659552684118452,-38.982022467839215,-18.734279771273503,-0.07229840535465226,-0.09962295713542602,-0.04665395807353151,-2.7078054439944665,-3.731196896457903,-1.7473392536903187,0.901106573280954,0.8773557657777006,0.9497708336552072,-0.10974664889966584,-0.13978848604657637,-0.05288556414338918,-0.8220750426186424,-1.0471082878293214,-0.3961478808964342,-104.19202061072782,-132.71334446505975,-50.20885689435161,0.8917718795341724,-0.12136301104533806,-0.9090892840713136,0.8659509798291158,-0.15479977884814794,-1.159552807031861,0.944888822704784,-0.05832556801493089,-0.43689711068505194,-115.22044158064811,-146.96486781138924,-55.37352480165424,-0.08701424145267134,-0.11244451920253962,-0.04074922978861767,-11.02842096992032,-14.251523346329485,-5.164667907302619,0.7538
06001404800,06001404800,Census Tract 4048; Alameda County; California,1743,1306,593,Oakland city,California,40903,0.5681716515873328,0.20970915802986145,06001,1743,1306,593,0.008356,0.009493868073,0.003212018401,0.8260359313724492,0.7485007302438077,0.8670996478338661,-0.2106010913332928,-0.336004040602969,-0.15326998747852943,-3.067301279532474,-4.893733537394268,-2.232301958790942,-175.9782719180995,-280.76497632784094,-128.0724015370592,0.810398881240053,0.7271289754116226,0.8548224330855032,-0.23396024247938732,-0.3752718345929029,-0.16983359501981565,-3.407515823272977,-5.465649637103012,-2.4735427533348653,-195.49717861577605,-313.5771449858297,-175.9782719180995,-0.34021454374050286,-0.5719160997087442,-0.24124079454392344,-19.518906697676584,-32.81216865798877,-13.840550461498763,0.8879547638025697,0.8527710512915947,0.9242067683583364,-0.1261834957871151,-0.17264768601773534,-0.08200895539457569,-0.52932664574416,-0.7242390929590214,-0.34401904154905993,-40.53037103707197,-55.45475443790363,-26.341427377416533,0.8774652488763369,0.8392970449138464,0.9169508537129308,-0.13964627235161556,-0.19147327642819204,-0.09057098965640888,-0.5858015937303275,-0.8032104874663688,-0.3799358850973549,-44.85463964244468,-61.50156871871125,-29.091568537316608,-0.05647494798616748,-0.07897139450734736,-0.03591684354829494,-4.324268605372701,-6.046814280807608,-2.750141159900072,0.8527710512915947,0.8186347874332388,0.9242067683583364,-0.17264768601773534,-0.2215459388617197,-0.08200895539457569,-0.9719829520175358,-1.2472734539876196,-0.4616992465691414,-163.9094354161106,-210.33279156620904,-77.85822033206432,0.8392970449138464,-0.19147327642819204,-1.0779684613671892,0.8024153266314848,-0.2462374119870935,-1.3862830838971518,0.9169508537129308,-0.09057098965640888,-0.5099023330341231,-181.78220259143157,-233.77455040424147,-85.98690270389935,-0.10598550934965334,-0.13900962990953225,-0.04820308646498172,-17.872767175320966,-23.44175883803242,-8.12868237183503,0.5552
06001400900,06001400900,Census Tract 4009; Alameda County; California,2119,1294,307,Oakland city,California,32767,0.4023353743051435,0.19616029307501004,06001,2119,1294,307,0.008356,0.009493868073,0.003212018401,0.8838929420721795,0.8293846543641682,0.9120240132291932,-0.13135873407431178,-0.20571316908031145,-0.09646235789265165,-2.3258855600989676,-3.64243225132954,-1.7079976211455627,-109.76335819249492,-171.89392408350824,-80.6039462550997,0.8730510372618906,0.8140134768602415,0.9036638321366076,-0.14540840949717387,-0.22848088935472335,-0.1066062007102983,-2.5746542272180175,-4.045565793958457,-1.8876081944336005,-121.50326697583849,-190.91863114480685,-109.76335819249492,-0.24876866711904988,-0.4031335426289173,-0.17961057328803776,-11.739908783343552,-19.0247070612986,-8.476195058425565,0.926129876165232,0.9022628064916342,0.9503737579652662,-0.07976216482793673,-0.10832452895671044,-0.05221760556707992,-0.3315196182234205,-0.4502348520934629,-0.21703473945928128,-25.619754113092775,-34.794038028861124,-16.772390993762073,0.9190498824501696,0.8930306414408142,0.9455486513185652,-0.0880802218634955,-0.11978240565922976,-0.05758704071493582,-0.3660923896462848,-0.4978578186749793,-0.23935200095955,-28.291529338971,-38.47432910934925,-18.497063443551003,-0.03457277142286424,-0.04762296658151638,-0.02231726150026872,-2.671775225878226,-3.680291080488128,-1.7246724497889274,0.9022628064916342,0.8787705259714064,0.9503737579652662,-0.10832452895671044,-0.13795350486361013,-0.05221760556707992,-0.3157245676043573,-0.40208169924260506,-0.15219434691093478,-102.84187869848772,-130.97123753830783,-49.57470583418071,0.8930306414408142,-0.11978240565922976,-0.34911989553615586,0.8674871102424085,-0.15275488038152218,-0.4452220473276637,0.9455486513185652,-0.05758704071493582,-0.16784419654945862,-113.71983567952958,-145.02346818490673,-54.67237672620802,-0.03339532793179856,-0.04314034808505862,-0.01564984963852384,-10.877956981041876,-14.0522306465989,-5.097670892027309,0.3015
06001400800,06001400800,Census Tract 4008; Alameda County; California,3488,2001,753,Oakland city,California,42729,0.37320904002057975,0.19672256554305673,06001,3488,2001,753,0.008356,0.009493868073,0.003212018401,0.8944651122171821,0.8444673575197834,0.920151168944658,-0.11798658923791916,-0.18417839493171043,-0.08677794883086704,-3.43880503757612,-5.368013402156212,-2.529206493022369,-98.58959396720527,-153.89946680493728,-72.51165404307251,0.8845446224714595,0.8303116919986017,0.9125256911804428,-0.13052521556906052,-0.2043669981244635,-0.09585955734177806,-3.804252430117203,-5.956424939512123,-2.793896584483867,-109.066870129507,-170.7690636328017,-98.58959396720527,-0.3654473925410837,-0.5884115373559116,-0.2646900914614978,-10.477276162301711,-16.869596827864438,-7.588592071717253,0.9330021656470504,0.9112471261081396,0.9550454459351804,-0.07180887335506399,-0.0973971509473138,-0.04707059151598816,-0.46153349656565984,-0.6259957235365408,-0.3025344037967122,-23.065142257154413,-31.28414410477465,-15.119160609530844,0.9265543876902376,0.9028171259518184,0.9506626725654136,-0.07926745940176437,-0.10764403028545112,-0.05189782754533426,-0.5094716849361742,-0.6918549666753753,-0.3335602508721242,-25.46085381989876,-34.57546060346703,-16.669677704753834,-0.04793818837051439,-0.06585924313883451,-0.031025847075412,-2.3957115627443475,-3.2913164986923795,-1.550517095222989,0.9112471261081396,0.8897795018698184,0.9550454459351804,-0.0973971509473138,-0.1238739461839252,-0.04707059151598816,-0.6962808034402377,-0.8855603057723219,-0.33650213543606106,-92.46757017798642,-117.60429027520874,-44.68819859708646,0.9028171259518184,-0.10764403028545112,-0.7695345414491953,0.879448952996557,-0.13707566151814493,-0.9799378195937706,0.9506626725654136,-0.05189782754533426,-0.3710114793770038,-102.19582223760897,-130.13782464724707,-49.27111279907089,-0.07325373800895763,-0.09437751382144866,-0.03450934394094274,-9.728252059622529,-12.533534372038334,-4.582914201984427,0.4058
06001409300,06001409300,Census Tract 4093; Alameda County; California,3542,2295,701,Oakland city,California,51538,0.38100784851016795,0.18941720220023175,06001,3542,2295,701,0.008356,0.009493868073,0.003212018401,0.8916219951072201,0.8404021592140156,0.917967985065566,-0.12155151565069588,-0.18990650968251668,-0.08936260988293045,-3.597554374240895,-5.620653851560982,-2.6448608752998184,-101.56844647772148,-158.68587949071093,-74.67139681817669,0.881452371877645,0.8259159923421033,0.9101443733805324,-0.13449124638445087,-0.21077689410545908,-0.09872678362633662,-3.980530963660766,-6.238353617548356,-2.922011876103071,-112.38088547884716,-176.12517271452165,-101.56844647772148,-0.38297658941987134,-0.617699765987374,-0.2771510008032525,-10.812439001125671,-17.439293223810672,-7.824703579990189,0.931157071722751,0.9088327694180636,0.9537923176232836,-0.07393266975879961,-0.10031243772197156,-0.04844627234140396,-0.5450007546322359,-0.7394613833888595,-0.3571256803159256,-23.747309570032066,-32.22053958121392,-15.561031822044688,0.924539009944354,0.9001862513321085,0.949290647243536,-0.08162012553714494,-0.11088121877021082,-0.05341815270561156,-0.6016694670440649,-0.8173700219599386,-0.39377630525987106,-26.21653451172396,-35.61525150152237,-17.15800894378523,-0.05666871241182902,-0.0779086385710791,-0.03665062494394544,-2.4692249416918965,-3.3947119203084575,-1.596977121740542,0.9088327694180636,0.88681831150021,0.9537923176232836,-0.10031243772197156,-0.1276266931253632,-0.04844627234140396,-0.667599487919212,-0.8493813619749434,-0.3224197052847805,-95.23530498134264,-121.16709871254542,-45.99425182379179,0.9001862513321085,-0.11088121877021082,-0.7379368556072607,0.8762299979766025,-0.14125287003321982,-0.9400663152326308,0.949290647243536,-0.05341815270561156,-0.35550857103780137,-105.26916627778328,-134.1036113028004,-50.714489449044414,-0.07033736768804877,-0.09068495325768744,-0.03308886575302089,-10.033861296440625,-12.936512590254983,-4.720237625252623,0.8358
06001408600,06001408600,Census Tract 4086; Alameda County; California,4096,2662,940,Oakland city,California,55912,0.4066660632026559,0.20154170109042868,06001,4096,2662,940,0.008356,0.009493868073,0.003212018401,0.8823317115241665,0.8271651843437569,0.9108217613818028,-0.1333606022983916,-0.20894836838830935,-0.09790964862642856,-4.564423445730756,-7.1515036313711136,-3.351072865986302,-111.43611928053603,-174.5972566252713,-81.8133023922437,0.8713548987502743,0.8116176280542992,0.9023535641552124,-0.14763800769839333,-0.2321072946595704,-0.10821305497496927,-5.053084435774565,-7.944145117902318,-3.703719065070975,-123.36631923277749,-193.94885541753703,-111.43611928053603,-0.48866099004380903,-0.7926414865312044,-0.35264619908467276,-11.93019995224143,-19.351598792265733,-8.609526344840644,0.9251123922367316,0.9009345463287188,0.9496810958468612,-0.08094974015233511,-0.1099585470165064,-0.0529850540072801,-0.6921520902115983,-0.9401887888816128,-0.4530430340122029,-26.00120549254689,-35.318887636424215,-17.018896844936247,0.9179392673664164,0.8915846119317374,0.9447906189767484,-0.08939669055559349,-0.12159854108895632,-0.05843557282887277,-0.7643768356712702,-1.039715312526228,-0.4996471119005765,-28.71438150530692,-39.05767515124823,-18.7696135199315,-0.07222474545967195,-0.09952652364461524,-0.04660407788837356,-2.713176012760028,-3.738787514824013,-1.7507166749952503,0.9009345463287188,0.8771453143818019,0.9496810958468612,-0.1099585470165064,-0.14006195279602462,-0.0529850540072801,-0.9812960225410706,-1.2499459197786786,-0.4728511258307434,-104.39319388734792,-132.97297018922112,-50.30331125858972,0.8915846119317374,-0.12159854108895632,-1.085174076549752,0.8657224952677712,-0.15510455771476311,-1.3841896759570769,0.9447906189767484,-0.05843557282887277,-0.5214928420550514,-115.44405069678211,-147.25422084649753,-55.47796192075015,-0.10387805400868132,-0.13424375617839823,-0.04864171622430802,-11.050856809434183,-14.281250657276408,-5.174650662160428,0.8224
