geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
12086002404,12086002404,Census Tract 24.04; Miami-Dade County; Florida,3083,2326,744,Miami city,Florida,41024,0.49425357111958335,0.24164100504087435,12086,3083,2326,744,0.0101,0.008241179256,0.003436880739,0.8513413017309406,0.7835299525104711,0.8868437096727289,-0.17461704015394025,-0.27627539546630925,-0.12759439920820898,-5.437277781425437,-8.602746146648576,-3.973072680864973,-176.36321055547964,-279.0381494209723,-128.87034320029105,0.8377492996802782,0.764647307293179,0.8762576024356644,-0.19367452814540548,-0.3077924821836621,-0.14121691751418597,-6.030695559750079,-9.584134647979525,-4.397254742631977,-195.6112734268595,-310.8704070054987,-176.36321055547964,-0.5934177783246417,-0.9813885013309492,-0.4241820617670036,-19.24806287137988,-31.83225758452641,-13.75874348903677,0.904772186704401,0.8744864528099217,0.9357799628632554,-0.10525059754816604,-0.1435282922757409,-0.06862728385447278,-0.8413927059460444,-1.1473916636191552,-0.5486191756547257,-36.17337514815324,-49.32896232240564,-23.58637900493232,0.8957630950567442,0.8628362736239543,0.9295892995080416,-0.11636659906897888,-0.15896842839018735,-0.0757438801513971,-0.9302560741052311,-1.2708229619503988,-0.6055105601682865,-39.993812300310886,-54.63555296433357,-26.03226827894611,-0.08886336815918672,-0.12343129833124356,-0.05689138451356079,-3.82043715215764,-5.306590641927926,-2.445889274013792,0.8744864528099217,0.8449132068197537,0.9357799628632554,-0.1435282922757409,-0.18355351996921876,-0.06862728385447278,-0.8800347344042442,-1.125446911085264,-0.420783892584246,-118.28423849519412,-151.26974611361075,-56.55697480971049,0.8628362736239543,-0.15896842839018735,-0.9747049619196514,0.8307939178889097,-0.20366793553454476,-1.248777190287089,0.9295892995080416,-0.0757438801513971,-0.46441885704124714,-131.00873144081336,-167.84639654396358,-62.42188938726441,-0.0946702275154072,-0.12333027920182492,-0.0436349644570011,-12.72449294561925,-16.576650430352814,-5.864914577553911,0.9954
12086007401,12086007401,Census Tract 74.01; Miami-Dade County; Florida,833,665,314,Miami city,Florida,43773,0.7056036289160749,0.21821865195159537,12086,833,665,314,0.0101,0.008241179256,0.003436880739,0.7809692674204701,0.6874819596304617,0.8315514834861211,-0.2804601175959012,-0.45458362360159155,-0.2025713619169924,-2.3595951073695955,-3.82454840044727,-1.7042936392162318,-283.2647187718602,-459.12945983760744,-204.5970755361623,0.7618988855479922,0.6621973475721254,0.8163531200604325,-0.3125101230207925,-0.5101238379561489,-0.22496010050892268,-2.6292414180108334,-4.291824885876467,-1.892656813611719,-315.6352242510004,-515.2250763357104,-283.2647187718602,-0.2696463106412379,-0.4672764854291973,-0.1883631743954872,-32.3705054791402,-56.09561649810292,-22.612625977849607,0.8575134729057258,0.81381986502373,0.9030684364662496,-0.1661624354559139,-0.22877315113319477,-0.10733578942593563,-0.3797685151859011,-0.5228669144254586,-0.24531870434343311,-57.10804739637611,-78.6266036730013,-36.89003072833581,0.8444327092812617,0.7972253782963813,0.8939078058269099,-0.18422698340421856,-0.25435043492586107,-0.11868359743760094,-0.4210555036259108,-0.5813244536507215,-0.2712544110955661,-63.31661708660313,-87.41721107529646,-40.79013700685204,-0.04128698844000972,-0.05845753922526287,-0.02593570675213297,-6.2085696902270255,-8.790607402295167,-3.900106278516236,0.81381986502373,0.7719297657004284,0.9030684364662496,-0.22877315113319477,-0.2954546442351874,-0.10733578942593563,-0.5920032118988723,-0.7645569311402044,-0.2777560731104292,-188.53605474486375,-243.48946851598868,-88.45734812434051,0.7972253782963813,-0.25435043492586107,-0.6581903238125935,0.7522038751646741,-0.32942681235333676,-0.8524677394736684,0.8939078058269099,-0.11868359743760094,-0.30712113958628645,-209.61475280655844,-271.48654123365236,-97.80928012302115,-0.06618711191372117,-0.08791080833346399,-0.02936506647585723,-21.07869806169464,-27.997072717663688,-9.351931998680648,0.0945
12086006901,12086006901,Census Tract 69.01; Miami-Dade County; Florida,1846,1455,447,Miami city,Florida,38806,0.5526888533467648,0.23536010897116427,12086,1846,1455,447,0.0101,0.008241179256,0.003436880739,0.8312733319397637,0.755705857725735,0.8711984930538601,-0.2029737531294492,-0.3232661752939934,-0.14784404240030866,-3.7843644375973287,-6.027168531886389,-2.756493032936795,-205.00349066074372,-326.4988370469333,-149.32248282431175,0.8160527505727344,0.7348320118820137,0.8592683730589025,-0.2254109790061549,-0.3608552483156684,-0.1637807597178378,-4.202697539178156,-6.728001762746311,-3.053626752635199,-227.66508879621645,-364.4638007988251,-205.00349066074372,-0.41833310158082737,-0.7008332308599226,-0.2971337196984041,-22.661598135472772,-37.964963751891794,-16.096084490704445,0.8914512458769714,0.8572744364452022,0.9266189670002624,-0.1217663384566174,-0.16648760010461475,-0.07919224148550909,-0.6089122377016503,-0.8325481279491425,-0.39601359113488416,-41.84963833001033,-57.21980260818848,-27.217428943978295,0.8812666917789437,0.8441737837498784,0.9195837836108028,-0.13473028009418891,-0.18459021027392103,-0.08744849335363224,-0.6737405212159787,-0.9230731532241708,-0.4373003117817271,-46.30519046157929,-63.441453829839915,-30.055004246166813,-0.06482828351432846,-0.09052502527502836,-0.04128672064684297,-4.455552131568966,-6.221651221651435,-2.83757530218852,0.8572744364452022,0.8240705049233961,0.9266189670002624,-0.16648760010461475,-0.21348840181212164,-0.07919224148550909,-0.6133082078944285,-0.7864500962195604,-0.2917289436216345,-137.20541563633748,-175.93961884106497,-65.263745776652,0.8441737837498784,-0.18459021027392103,-0.679994732261242,0.8082780912333724,-0.23719795308824249,-0.8737915101987488,0.9195837836108028,-0.08744849335363224,-0.3221433830993003,-152.12410117701162,-195.4790850556485,-72.06787093944078,-0.06668652436681344,-0.08734141397918838,-0.03041443947766581,-14.918685540674147,-19.539466214583527,-6.804125162788773,0.7821
12086002707,12086002707,Census Tract 27.07; Miami-Dade County; Florida,2032,1239,194,Miami city,Florida,3587,0.3731776909887892,0.2769011439767454,12086,2032,1239,194,0.0101,0.008241179256,0.003436880739,0.8944765590288422,0.8444837380990904,0.9201599552033748,-0.11797228211964277,-0.18415542524356057,-0.08676757160006898,-2.421168740397852,-3.779458623358642,-1.7807482254625355,-119.15200494083918,-185.99697949599616,-87.63524731606968,0.8845570743203273,0.8303294086096102,0.9125352759747654,-0.13050930124364937,-0.2043413007308796,-0.09584804700487363,-2.6784684912836645,-4.193737383159988,-1.9671086382904224,-131.81439425608585,-206.38471373818837,-119.15200494083918,-0.25729975088581236,-0.41427875980134576,-0.18636041282788685,-12.662389315246672,-20.387734242192213,-9.1712801588527,0.9330095897821314,0.911256844079027,0.9550504864818764,-0.07180034476763694,-0.09738544790921425,-0.04706506530738959,-0.30574706603997354,-0.414695988850624,-0.2004169433626483,-24.67692219854508,-33.47021701780662,-16.17570164347444,0.9265624978047866,0.9028277168337768,0.9506681917236546,-0.07925801267502369,-0.10763103674642066,-0.05189172069268671,-0.3375040177588422,-0.4583247309822318,-0.22097026699384345,-27.24003371742068,-36.991503711237435,-17.83456553622627,-0.03175695171886866,-0.04362874213160783,-0.02055332363119516,-2.563111518875598,-3.5212866934308176,-1.658863892751829,0.911256844079027,0.8897914249588167,0.9550504864818764,-0.09738544790921425,-0.12385888641968452,-0.04706506530738959,-0.15569876103026287,-0.19802419737403384,-0.0752470981393476,-80.2570933145685,-102.07432854331644,-38.78716398935443,0.9028277168337768,-0.10763103674642066,-0.17207929346325687,0.8794619161302922,-0.13705890119732037,-0.21912823283911695,0.9506681917236546,-0.05189172069268671,-0.08296390059335884,-88.70066673363756,-112.95269733975104,-42.76489721307157,-0.016380532432994,-0.02110403546508313,-0.00771680245401124,-8.443573419069075,-10.878368796434604,-3.9777332237171343,0.4526
12086006714,12086006714,Census Tract 67.14; Miami-Dade County; Florida,1670,1236,497,Miami city,Florida,1330,0.6110418371786188,0.3026635640009112,12086,1670,1236,497,0.0101,0.008241179256,0.003436880739,0.8117056774114623,0.7289069469394646,0.855850734593968,-0.2319736424525331,-0.3719172305858811,-0.1684280442598664,-3.912699427246876,-6.273127928292057,-2.8408758225311668,-234.29337887705847,-375.63640289174,-170.1123247024651,0.7949474891871621,0.7062188385409082,0.8426317721509515,-0.2579447241509061,-0.4159916805194009,-0.1867580039705138,-4.350753662253333,-7.016531675320735,-3.150047252970656,-260.52417139241516,-420.15159732459495,-234.29337887705847,-0.4380542350064571,-0.7434037470286778,-0.30917143043948947,-26.23079251535671,-44.51519443285496,-18.51325930775386,0.8783447769858606,0.8404247230017247,0.9175603675441628,-0.13850509071348166,-0.18987456298087493,-0.0898465489267869,-0.5883674914588934,-0.806584218222074,-0.38166675561150937,-47.60254785266128,-65.25762283350113,-30.879187347209495,0.8670248108388385,0.8259403847115453,0.9096998254029236,-0.15336953164294018,-0.21074113641899708,-0.09926370443907784,-0.651511407516797,-0.8952251007043501,-0.42167068714141087,-52.7112789253072,-72.42921526734224,-34.11575138684554,-0.06314391605790359,-0.08864088248227608,-0.0400039315299015,-5.108731072645922,-7.171592433841107,-3.2365640396360442,0.8404247230017247,0.8037702347472198,0.9175603675441628,-0.18987456298087493,-0.24413664100723156,-0.0898465489267869,-0.777700783910986,-0.9999509892846632,-0.3679994330735968,-156.47903096800522,-201.1973821498316,-74.04415152386252,0.8259403847115453,-0.21074113641899708,-0.8631674744755262,0.7864029088941848,-0.2716127937600952,-1.1124896316351518,0.9096998254029236,-0.09926370443907784,-0.40657084100283064,-173.6755481842105,-223.8409721599903,-81.80499818970435,-0.08546669056454026,-0.11253864235048872,-0.03857140792923386,-17.196517216205283,-22.643590010158693,-7.7608466658418225,0.2231
12086003004,12086003004,Census Tract 30.04; Miami-Dade County; Florida,4120,2460,794,Miami city,Florida,43009,0.4088138545903491,0.277206960573154,12086,4120,2460,794,0.0101,0.008241179256,0.003436880739,0.8815584474551835,0.8260666494867006,0.9102260964346766,-0.13435473607759602,-0.21055607392136905,-0.0986281363684964,-5.590769277660925,-8.761659348016009,-4.104114010565873,-135.698283438372,-212.6616346605827,-99.61441773218137,0.8705149270226964,0.8104320315763042,0.9017044458373596,-0.14874537926668732,-0.2339097679233913,-0.10901083455495118,-6.1895927220453935,-9.73345326282816,-4.536158847500629,-150.23283305935422,-236.2488656026252,-135.698283438372,-0.5988234443844682,-0.9717939148121512,-0.4320448369347565,-14.534549620982238,-23.587230942042503,-10.486525168319332,0.9246081890662244,0.9002765254656445,0.9493377595653976,-0.0815391987928584,-0.11076982650722356,-0.05336587523685485,-0.689391634439481,-0.9365286006352188,-0.4511938858547019,-28.024050180466713,-38.07026831850483,-18.341214872142352,0.917388959310763,0.8908683270101371,0.9444149007082396,-0.09005017975287481,-0.12250034004028648,-0.05885665214523378,-0.7613496517069124,-1.035706885645311,-0.49761690353514354,-30.949172833614323,-42.10190592054111,-20.228329411997706,-0.07195801726743134,-0.0991782850100924,-0.04642301768044166,-2.9251226531476155,-4.031637602036277,-1.887114539855352,0.9002765254656445,0.876340411184831,0.9493377595653976,-0.11076982650722356,-0.14110907957328891,-0.05336587523685485,-0.7248219531432276,-0.9233467442136376,-0.34919940872032035,-91.28739964020498,-116.2905219412642,-43.979774398025235,0.8908683270101371,-0.12250034004028648,-0.8015805253872065,0.8648486720898746,-0.15627164875392277,-1.022562959989327,0.9444149007082396,-0.05885665214523378,-0.3851282872651054,-100.95472611929551,-128.78626700117468,-48.50482207369085,-0.07675857224397886,-0.09921621577568918,-0.03592887854478505,-9.667326479090535,-12.495745059910474,-4.525047675665623,0.9291
12086006504,12086006504,Census Tract 65.04; Miami-Dade County; Florida,1341,968,452,Miami city,Florida,33143,0.5725160230671518,0.22058452149720048,12086,1341,968,452,0.0101,0.008241179256,0.003436880739,0.8245722886822424,0.7464913892449013,0.8659530073998387,-0.21274994773121764,-0.33960018080252785,-0.15479707496213754,-2.881506567066385,-4.599578808807517,-2.0965870629946872,-214.87744720852984,-342.99618261055315,-156.34504571175893,0.8088194920946359,0.7249820981813333,0.8535790695950505,-0.23636980781738512,-0.3793444038253741,-0.1715376297528167,-3.201416314059446,-5.13787853985125,-2.3233228111351245,-238.733505895559,-383.1378478636278,-214.87744720852984,-0.3199097469930612,-0.5382997310437325,-0.2267357481404373,-23.856058687029172,-40.141665253074756,-16.907960338585927,0.8869761401262849,0.8515116866420049,0.9235310501640596,-0.12742604311500771,-0.17438200283964272,-0.08280062681417825,-0.423933773605627,-0.5801515820906014,-0.2754694513315833,-43.79481132289535,-59.933014678781134,-28.457587947477613,0.8764015381286463,0.8379337326388492,0.916213426207616,-0.1410294899017062,-0.1934117950482388,-0.09144875134518889,-0.4691910882749955,-0.6434618083576128,-0.3042409016365558,-48.4701537474169,-66.47332730967074,-31.429845210387995,-0.04525731466936855,-0.06331022626701144,-0.02877145030497252,-4.675342424521545,-6.540312630889612,-2.972257262910385,0.8515116866420049,0.8171160128448943,0.9235310501640596,-0.17438200283964272,-0.2238164278758552,-0.08280062681417825,-0.6495752316786522,-0.8337191087582582,-0.30843341325433105,-143.7113344421797,-184.45113025625184,-68.23748080848031,0.8379337326388492,-0.1934117950482388,-0.7204614554942056,0.8007779268949591,-0.24878567005153424,-0.9267298610548816,0.916213426207616,-0.09144875134518889,-0.3406477897630289,-159.3941273217269,-205.02873032187648,-75.36455525730727,-0.07088622381555343,-0.09301075229662348,-0.03221437650869785,-15.682792879547218,-20.577600065624665,-7.127074448826957,0.6436
12086001901,12086001901,Census Tract 19.01; Miami-Dade County; Florida,2635,1934,926,Miami city,Florida,49092,0.4982650988068391,0.2406213868764088,12086,2635,1934,926,0.0101,0.008241179256,0.003436880739,0.8499482983561965,0.7815875261532381,0.8857607552419801,-0.17654215195677686,-0.279447235963103,-0.1289730258220924,-4.698404561101681,-7.437069014304042,-3.4324236227162555,-178.3075734763446,-282.24170832273404,-130.26275608031332,0.8362415832258965,0.7625623895169904,0.8750806442071815,-0.19582668460755911,-0.31136811065833364,-0.14275182135469908,-5.2116334708032745,-8.286595213005562,-3.799125597623284,-197.7849514536347,-314.481791764917,-178.3075734763446,-0.5132289097015938,-0.8495261987015201,-0.3667019749070284,-19.47737797729009,-32.24008344218293,-13.916583487932764,0.9038513867244704,0.8732938946820116,0.9351481838188772,-0.1063765732815536,-0.1450898787791541,-0.06934924036989162,-0.7070773542621024,-0.9644018833530444,-0.4609593624626804,-36.56035957921936,-49.86566097999195,-23.834506849156178,0.8947603516761222,0.8615420243666766,0.9288989633641566,-0.11761769296855426,-0.1607094856865566,-0.07654334802822864,-0.7817962601455499,-1.0682242756900175,-0.5087780734101569,-40.42379835292399,-55.23393359307226,-26.30703585367926,-0.07471890588344754,-0.1038223923369731,-0.04781871094747647,-3.8634387737046296,-5.368272613080306,-2.4725290045230857,0.8732938946820116,0.8434656722317967,0.9351481838188772,-0.1450898787791541,-0.18558470477407335,-0.06934924036989162,-1.107229033505796,-1.4162584945930692,-0.5292270765901862,-119.57116992503197,-152.94368192149776,-57.15195211557086,0.8615420243666766,-0.1607094856865566,-1.2264274393859758,0.829228372650598,-0.20594040554055904,-1.5715996050527148,0.9288989633641566,-0.07654334802822864,-0.5841277005103545,-132.44356796824792,-169.7191798113083,-63.08074519550264,-0.11919840588017984,-0.1553411104596456,-0.05490062392016826,-12.872398043215965,-16.775497889810538,-5.928793079931777,0.9793
12086005102,12086005102,Census Tract 51.02; Miami-Dade County; Florida,3361,2316,854,Miami city,Florida,52068,0.4635003715855295,0.2715042009918942,12086,3361,2316,854,0.0101,0.008241179256,0.003436880739,0.8620964688426194,0.7985822408649577,0.8951899645021414,-0.1599629927060468,-0.25221918147952227,-0.11708133430220988,-5.430119746698735,-8.56185755642201,-3.9744546823562463,-161.56262263310725,-254.7413732943175,-118.252147645232,0.8493984278947643,0.780821229619426,0.8853331486759326,-0.1773038036796254,-0.28070288315214253,-0.1295183078771628,-6.018772650088931,-9.528768141770946,-4.396641431028956,-179.07684171642163,-283.509911983664,-161.56262263310725,-0.5886529033901962,-0.966910585348936,-0.4221867486727096,-17.514219083314376,-28.7685386893465,-12.561343310702457,0.9118624612404932,0.8836831117559936,0.9406375112456818,-0.0966566149017747,-0.13162737490011506,-0.06310878318652707,-0.7693688496504002,-1.0477296573267856,-0.5023342889919825,-33.21972580528498,-45.23875895193375,-21.689736139550195,0.9034877554835552,0.872823057796195,0.9348986295586492,-0.1068218622008779,-0.14570758765804853,-0.06963468378607433,-0.8502823456265486,-1.1598055571854022,-0.5542792556381747,-36.71340007023094,-50.07796015481012,-23.93261034707145,-0.08091349597614839,-0.11207589985861666,-0.05194496664619219,-3.493674264945958,-4.8392012028763665,-2.242874207521252,0.8836831117559936,0.8560931433679111,0.9406375112456818,-0.13162737490011506,-0.16809719566956524,-0.06310878318652707,-0.9263891319824732,-1.1830625301400002,-0.44415753881745007,-108.47647915485632,-138.5319121943794,-52.00907948682085,0.872823057796195,-0.14570758765804853,-1.0254852059173118,0.8428943070076619,-0.18638836647274928,-1.311795188192045,0.9348986295586492,-0.06963468378607433,-0.4900866124345918,-120.08023488493112,-153.60599393349474,-57.38719115159154,-0.09909607393483875,-0.12873265805204492,-0.04592907361714166,-11.603755730074798,-15.07408173911533,-5.378111664770686,0.9395
12086005104,12086005104,Census Tract 51.04; Miami-Dade County; Florida,2969,2091,655,Miami city,Florida,35828,0.44299730937408083,0.26123462931335095,12086,2969,2091,655,0.0101,0.008241179256,0.003436880739,0.869342289048381,0.8087778726334316,0.900797981730578,-0.15029489833589313,-0.2364334310283949,-0.110126821197844,-4.506878086908594,-7.089905652905375,-3.3023619745776283,-151.79784731925207,-238.7977653386789,-111.22808940982245,0.857254723904628,0.7917939644490974,0.8914359510006391,-0.16651442344370543,-0.2629548151402809,-0.1217855852431097,-4.99325136436405,-7.885199746130089,-3.651972166126606,-168.1795676781425,-265.5843632916837,-151.79784731925207,-0.48637327745545633,-0.7952940932247143,-0.34961019154897777,-16.381720358890412,-26.78659795300486,-11.775351685718348,0.9166203687276724,0.889868168628193,0.9438900248087044,-0.0909641920657555,-0.1237619630125489,-0.05944545838660306,-0.6537157695470871,-0.8894175285250974,-0.42720583443632887,-31.263307964949167,-42.535510689865966,-20.430695094994206,0.9086747372756796,0.8795453545250091,0.9384551804804456,-0.10050379852985122,-0.13695103368494435,-0.06558098969419739,-0.7222723195392503,-0.984201017372922,-0.4712989383186225,-34.54195693635822,-47.06843698579254,-22.53940403245445,-0.06855654999216321,-0.09478348884782462,-0.04409310388229365,-3.2786489714090488,-4.532926295926572,-2.1087089374602415,0.889868168628193,0.8636288423979358,0.9438900248087044,-0.1237619630125489,-0.15790482080637624,-0.05944545838660306,-0.6680636620808614,-0.8523658665419978,-0.32088494443000026,-101.99445222608573,-130.1321933651905,-48.990067851908435,0.8795453545250091,-0.13695103368494435,-0.7392579017193389,0.8510593585315038,-0.1750061731598746,-0.944678494765702,0.9384551804804456,-0.06558098969419739,-0.35400437316552885,-112.86380178921203,-144.22572439171023,-54.046469185576925,-0.07119423963847749,-0.09231262822370434,-0.03311942873552859,-10.869349563126333,-14.093531026519749,-5.056401333668487,0.927
12086006403,12086006403,Census Tract 64.03; Miami-Dade County; Florida,1781,1365,577,Miami city,Florida,35788,0.5142785377688148,0.2325042681974114,12086,1781,1365,577,0.0101,0.008241179256,0.003436880739,0.844410302605315,0.77388150009819,0.881450917472487,-0.18425840721582123,-0.2921874988265259,-0.1344931183093507,-3.314458654838914,-5.25589794764143,-2.419275661460432,-186.10099128797944,-295.1093738147911,-135.83804949244424,0.830249983843372,0.7542961852011526,0.8703981265169145,-0.20445651244800456,-0.32573917198497315,-0.1488995317599261,-3.677784191565951,-5.859428799582895,-2.6784196672507266,-206.50107757248463,-328.99656370482285,-186.10099128797944,-0.3633255367270371,-0.603530851941465,-0.2591440057902945,-20.400086284505175,-33.88718989003173,-14.550477585081106,0.9001850135684009,0.8685495565579058,0.9326304600409246,-0.11088274624338064,-0.1513447821711374,-0.07223604937385288,-0.5201889076720237,-0.7100101646712611,-0.33888402741982143,-38.109077485129944,-52.01539667921327,-24.826668675444793,0.8907687163932343,0.8563948819795535,0.9261483452684752,-0.12262586415141348,-0.16768563316084262,-0.0797406323822955,-0.5752798923761301,-0.7866706886459143,-0.37409059444628384,-42.14504706052235,-57.631552281751965,-27.40590435503911,-0.05509098470410634,-0.07666052397465317,-0.03520656702646241,-4.035969575392405,-5.616155602538694,-2.5792356795943157,0.8685495565579058,0.837711989963496,0.9326304600409246,-0.1513447821711374,-0.19372769159431008,-0.07223604937385288,-0.7196687195749195,-0.9212062534024412,-0.3434940036535036,-124.7259479332616,-159.6544633279794,-59.53102316351882,0.8563948819795535,-0.16768563316084262,-0.7973720876053269,0.8230082801127411,-0.21505460414446065,-1.0226191440701722,0.9261483452684752,-0.0797406323822955,-0.3791794998242436,-138.1927361534362,-177.23035425826208,-65.71568454492956,-0.07770336803040734,-0.10141289066773108,-0.03568549617074001,-13.46678822017458,-17.575890930282682,-6.1846613814107485,0.8844
12086001402,12086001402,Census Tract 14.02; Miami-Dade County; Florida,3177,2421,1009,Miami city,Florida,47779,0.5232030429101294,0.27237445717135933,12086,3177,2421,1009,0.0101,0.008241179256,0.003436880739,0.8413395768935366,0.769619846918325,0.8790580936015793,-0.1885807199184455,-0.29934279112493295,-0.13758124437818547,-6.051121566527103,-9.605221678779513,-4.414665695233902,-190.4665271176299,-302.3362190361823,-138.9570568219673,0.8269294340037616,0.749728265715081,0.8677993781383272,-0.20929302898105703,-0.33381659159697424,-0.15234007443665168,-6.715731926035463,-10.71140664618623,-4.888242606500948,-211.3859592708676,-337.15475751294395,-190.4665271176299,-0.6646103595083606,-1.106184967406719,-0.47357691126704626,-20.91943215323766,-34.818538476761695,-14.906418359050871,0.8981481522073345,0.8659166670380458,0.931230241434524,-0.11340205682364238,-0.15484553891380745,-0.07384828746491194,-0.9435831639064474,-1.2884214591655272,-0.6144685792038205,-38.974934486016,-53.21856502129398,-25.3807756796291,0.8885518569285421,0.8535396664894086,0.9246189248940312,-0.125426717869569,-0.17159171302838191,-0.08152664095060361,-1.043636620011421,-1.4277611536732913,-0.6783577649783641,-43.10766708019088,-58.97402534792611,-28.019734199849815,-0.10005345610497374,-0.13933969450776407,-0.06388918577454361,-4.132732594174875,-5.7554603266321385,-2.638958520220719,0.8659166670380458,0.8345224347209312,0.931230241434524,-0.15484553891380745,-0.1982901338469173,-0.07384828746491194,-1.2875948317692365,-1.6488518385682365,-0.6140743475196798,-127.61098431806109,-163.41445377286783,-60.859697474695714,0.8535396664894086,-0.17159171302838191,-1.4268451285042052,0.8195620084715892,-0.220163928614641,-1.8307400950312105,0.9246189248940312,-0.08152664095060361,-0.6779225431733958,-141.4118065911006,-181.44104014184444,-67.18756622134745,-0.13925029673496891,-0.181888256462974,-0.06384819565371602,-13.800822273039536,-18.026586368976613,-6.3278687466517365,0.9239
12086006304,12086006304,Census Tract 63.04; Miami-Dade County; Florida,2111,1590,723,Miami city,Florida,34789,0.5051532673037433,0.24689175870717783,12086,2111,1590,723,0.0101,0.008241179256,0.003436880739,0.8475616961353255,0.7782634248031496,0.8839043051303874,-0.1798551120936163,-0.2849119824087011,-0.13134418985829802,-3.8347088304592014,-6.074636868134156,-2.8004026063877574,-181.6536632145524,-287.76110223278806,-132.65763175688096,0.833659020092249,0.7589956431879322,0.8730633833156096,-0.199531194287737,-0.31753061954321854,-0.14539221219234572,-4.254224546528269,-6.770102092342916,-3.099921895374222,-201.52650623061433,-320.7059257386507,-181.6536632145524,-0.4195157160690672,-0.6954652242087604,-0.2995192889864646,-19.872843016061925,-32.944823505862644,-14.188502557388189,0.9022724724942662,0.8712499533238826,0.9340643549129036,-0.10831265552807257,-0.14777624513485088,-0.07059004525790358,-0.5918897105232553,-0.8075440356312812,-0.3857492113901231,-37.22576795743745,-50.788933058571146,-24.260956691202708,0.8930411652540553,0.8593242043588747,0.9277147872914792,-0.1197692098723318,-0.16370514751889345,-0.07791749544012538,-0.6544956599513907,-0.8945897587287133,-0.4257910915017667,-41.163249053546586,-56.26350683828386,-26.779313930928726,-0.06260594942813535,-0.08704572309743208,-0.04004188011164367,-3.9374810961091415,-5.47457377971271,-2.5183572397260168,0.8712499533238826,0.8409859026398957,0.9340643549129036,-0.14777624513485088,-0.18908057419387328,-0.07059004525790358,-0.8805059302509357,-1.126612512863842,-0.4206017916448447,-121.7850525934904,-155.82469057591177,-58.17452166595362,0.8593242043588747,-0.16370514751889345,-0.9754162657973492,0.8265470637200647,-0.2098524619992848,-1.2503791600572518,0.9277147872914792,-0.07791749544012538,-0.4642614700537598,-134.91234658331248,-172.94317566490344,-64.2132047100636,-0.09491033554641348,-0.1237666471934098,-0.0436596784089151,-13.127293989822055,-17.118485088991672,-6.038683044109973,0.8189
