geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
55079000700,55079000700,Census Tract 7; Milwaukee County; Wisconsin,2291,1552,811,Milwaukee city,Wisconsin,120582,0.6669223112786378,0.2464198756442159,55079,2291,1552,811,0.012681,0.007731232826,0.0031699323,0.7933990289247241,0.7041347964858257,0.841406785713272,-0.2603998285141305,-0.42018261984888305,-0.18848577998130403,-7.565180346363195,-12.207217323077744,-5.4759211110852215,-330.2130225387689,-532.8335802303686,-239.01881759429165,0.7752483151299829,0.6798629700448414,0.8270020977560023,-0.2899092851718534,-0.4708846400827559,-0.20918677559998017,-8.422494127300448,-13.680221084957678,-6.07732997566925,-367.6339645264272,-597.1288120889427,-330.2130225387689,-0.8573137809372531,-1.4730037618799336,-0.6014088645840285,-37.42094198765836,-64.29523185857414,-26.250932544043152,0.8659743100827177,0.8245994747347332,0.9089686146657776,-0.15476866733434638,-0.21270996482467047,-0.1001479961634254,-0.7614208186924264,-1.0464766438219186,-0.4927015948546507,-49.06061976110995,-67.42761880295868,-31.746236781871826,0.8536021677321162,0.8088488254960718,0.9003342605550616,-0.17150592840788978,-0.236324970103893,-0.11069859696719068,-0.8437637066217722,-1.162656210156798,-0.5446077541572005,-54.36621821016574,-74.91341560288647,-35.090705809097976,-0.08234288792934585,-0.11617956633487948,-0.05190615930254982,-5.30559844905579,-7.4857967999278,-3.344469027226148,0.8245994747347332,0.7847990286826283,0.9089686146657776,-0.21270996482467047,-0.2742115668499364,-0.1001479961634254,-1.333697822863006,-1.719314701655188,-0.627930922546802,-164.45102624697978,-211.9993466899122,-77.42674753967967,0.8088488254960718,-0.236324970103893,-1.4817646102077269,0.7660097589083634,-0.30546639696222,-1.9152834185371863,0.9003342605550616,-0.11069859696719068,-0.6940835042252247,-182.70833664706865,-236.1631835434262,-85.58366266648886,-0.14806678734472078,-0.19596871688199857,-0.06615258167842264,-18.257310400088876,-24.163836853514,-8.156915126809205,0.8709
55079002900,55079002900,Census Tract 29; Milwaukee County; Wisconsin,1603,1094,507,Milwaukee city,Wisconsin,0,NA,NA,55079,1603,1094,507,0.012681,0.007731232826,0.0031699323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.921
55079050104,55079050104,Census Tract 501.04; Milwaukee County; Wisconsin,1897,1485,679,Milwaukee city,Wisconsin,111183,0.7615995714997894,0.175774168684508,55079,1897,1485,679,0.012681,0.007731232826,0.0031699323,0.763319845564921,0.6640702042100565,0.8174888739086142,-0.31006681643383144,-0.505864882448006,-0.22325823863357971,-7.458922996577499,-12.16901327349104,-5.370668262641269,-393.19572991974167,-641.4872574323163,-283.1137724112424,0.7429801468284886,0.6374342487726683,0.8011798824164598,-0.34593098384746285,-0.5687892546179073,-0.24815914870936803,-8.321666279303876,-13.682712972224968,-5.969680994594292,-438.6750806169676,-721.2816537809682,-393.19572991974167,-0.8627432827263775,-1.5136996987339266,-0.5990127319530227,-45.47935069722601,-79.7943963486519,-31.576844067107153,0.8454116122252243,0.7984642231897587,0.8945949906536144,-0.1828557658060558,-0.25240426678747424,-0.11782427852560856,-0.86076599143073,-1.1881550903519362,-0.5546400545404465,-57.964039826985186,-80.01044379474318,-37.34949862225229,0.8313330180302383,0.7806942983872248,0.884685905250944,-0.20288738485258473,-0.2809111095928607,-0.1303446726851003,-0.9550618226425076,-1.322346761594965,-0.6135779252949793,-64.31392745067392,-89.0469199727249,-41.31837880774272,-0.09429583121177754,-0.13419167124302844,-0.05893787075453283,-6.349887623688723,-9.036476177981712,-3.968880185490426,0.7984642231897587,0.7536728835445474,0.8945949906536144,-0.25240426678747424,-0.32683558322672873,-0.11782427852560856,-1.3249979877578424,-1.715725711038444,-0.6185193853592902,-195.13961528097823,-252.684198974734,-91.09269298369516,0.7806942983872248,-0.2809111095928607,-1.4746448611455651,0.7326578025283459,-0.3648936741669531,-1.915511929217402,0.884685905250944,-0.1303446726851003,-0.6842452832547884,-217.1789191672408,-282.10779517192964,-100.77250121572732,-0.14964687338772276,-0.19978621817895803,-0.06572589789549821,-22.039303886262555,-29.423596197195582,-9.679808232032135,0.634
55079002800,55079002800,Census Tract 28; Milwaukee County; Wisconsin,1387,846,235,Milwaukee city,Wisconsin,0,NA,NA,55079,1387,846,235,0.012681,0.007731232826,0.0031699323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8889
55079060102,55079060102,Census Tract 601.02; Milwaukee County; Wisconsin,1732,1457,523,Milwaukee city,Wisconsin,7812,0.7588523159016265,0.21655102029126105,55079,1732,1457,523,0.012681,0.007731232826,0.0031699323,0.7641763771666619,0.665200000860279,0.8181732285809802,-0.30859842031194656,-0.5033072740630432,-0.2222350537359622,-6.7778989357340755,-11.054385287425456,-4.881057824849376,-391.3336567975794,-638.243954239345,-281.8162716425736,0.7438972772279613,0.6386272785695704,0.8019176851845781,-0.3442716227250797,-0.5658585744095531,-0.24701078237204505,-7.561407031549306,-12.428230272175623,-5.425219342542152,-436.5708447776736,-717.5652582087542,-391.3336567975794,-0.7835080958152307,-1.3738449847501677,-0.5441615176927765,-45.23718798009416,-79.32130396940921,-31.418101483416656,0.8460013460807038,0.7992107930580334,0.8950088514538764,-0.1820312161827289,-0.2512343535473082,-0.11730738570414484,-0.8407278025120782,-1.1603488149051409,-0.541794878206389,-57.70266317859151,-79.63958921792319,-37.1856470972127,0.8319709446289002,0.7814972862598966,0.8851361199485569,-0.20196505233250545,-0.2795949743930879,-0.1297697353691982,-0.932794045947019,-1.2913349333388917,-0.5993533787084119,-64.02155428599993,-88.62971402463222,-41.13612757092738,-0.09206624343494074,-0.13098611843375063,-0.05755850050202282,-6.318891107408423,-8.990124806709034,-3.950480473714676,0.7992107930580334,0.7545584401457567,0.8950088514538764,-0.2512343535473082,-0.32527839700107497,-0.11730738570414484,-1.0158497200486878,-1.3152419797128028,-0.4743247618990909,-194.2351281163839,-251.48030204833705,-90.6930711088128,0.7814972862598966,-0.2795949743930879,-1.130524040418522,0.7336048086878209,-0.36313174090103506,-1.4682995065228863,0.8851361199485569,-0.1297697353691982,-0.5247154598257158,-216.16138440124703,-280.7456035416609,-100.32800379076784,-0.11467432036983416,-0.15305752681008378,-0.05039069792662493,-21.92625628486313,-29.26530149332386,-9.634932681955052,0.2299
55079000101,55079000101,Census Tract 1.01; Milwaukee County; Wisconsin,2232,1059,455,Milwaukee city,Wisconsin,122042,0.6955671830516745,0.2397988658015239,55079,2232,1059,455,0.012681,0.007731232826,0.0031699323,0.7841755225938608,0.691764569369568,0.8340974441030046,-0.2752247056784489,-0.4455785165628517,-0.19890068848659337,-7.789957867725172,-12.61165076816682,-5.62968349571903,-349.01244927084105,-565.0381168533522,-252.22596306984903,0.7653403492511741,0.6667363698369336,0.819102911139309,-0.30660823119860603,-0.4998431842627304,-0.2208478158246039,-8.678236922979494,-14.147557488626845,-6.250874812317061,-388.80989798295224,-633.8511419635682,-349.01244927084105,-0.8882790552543218,-1.5359067204600247,-0.621191316598031,-39.7974487121112,-68.81302511021616,-27.831152177331138,0.859700789036993,0.8166031828994631,0.9045956364123128,-0.16319539629615243,-0.22458498930822313,-0.10546630974925698,-0.547840141048372,-0.7539224451937854,-0.35404600448429713,-51.7318357930474,-71.19192117032911,-33.43210618359746,0.8468023564144659,0.8002251106419972,0.8955708253728851,-0.1809131049589945,-0.249648363568258,-0.11660627129477352,-0.6073177503020725,-0.838059147584877,-0.39144239091969746,-57.34822949028069,-79.13684113171644,-36.96339857598654,-0.05947760925370049,-0.08413670239109161,-0.03739638643540033,-5.616393697233286,-7.94491996138731,-3.5312923923890773,0.8166031828994631,0.7752484732264513,0.9045956364123128,-0.22458498930822313,-0.2899090221205743,-0.10546630974925698,-0.7900250729128002,-1.0198161375093255,-0.3709999911665955,-173.6318841566594,-224.1354148372144,-81.53845959705396,0.8002251106419972,-0.249648363568258,-0.878190778636125,0.7557619302760683,-0.32316799767185317,-1.136811599520562,0.8955708253728851,-0.11660627129477352,-0.4101871557199846,-193.00896233760992,-249.84870319133228,-90.15102323516145,-0.08816570572332483,-0.11699546201123634,-0.03918716455338911,-19.377078180950512,-25.71328835411788,-8.612563638107495,0.903
55079003000,55079003000,Census Tract 30; Milwaukee County; Wisconsin,2215,1465,747,Milwaukee city,Wisconsin,5754,0.6394657391703891,0.18674102014930163,55079,2215,1465,747,0.012681,0.007731232826,0.0031699323,0.8023417220805916,0.7161994394916152,0.8484730227998839,-0.24635173826789292,-0.3962591212160636,-0.17858785503879762,-6.919629860439957,-11.130290644252096,-5.016249786289588,-312.398639297515,-502.49619161409015,-226.46725897469923,0.7848656346266071,0.6926875381051405,0.8346450889318718,-0.2741034336096792,-0.4436523612587551,-0.1981140406394044,-7.699130996153617,-12.461491638765835,-5.564709390806456,-347.59056416043416,-562.5955593122274,-312.398639297515,-0.7795011357136596,-1.331200994513738,-0.5484596045168679,-35.191924862919166,-60.09936769813715,-24.76115596012948,0.872030547628795,0.8323375354909852,0.9131800261212416,-0.14674881828300235,-0.20143566445085628,-0.09507432422446738,-0.6814942949260053,-0.9354573190030808,-0.4415204858956239,-46.51838190621197,-63.8537419114731,-30.13791712598116,0.8601711426922213,0.8172020139342245,0.9049238697299784,-0.162559344725438,-0.2236876353078697,-0.10506533582586498,-0.7549176021550807,-1.0387943772999986,-0.4879182524095684,-51.53021175120005,-70.90746602730366,-33.30500016447566,-0.07342330722907542,-0.10333705829691764,-0.04639776651394445,-5.011829844988084,-7.053724115830556,-3.1670830384945017,0.8323375354909852,0.794063808118823,0.9131800261212416,-0.20143566445085628,-0.2593446392791155,-0.09507432422446738,-1.1633374779331973,-1.4977751799660446,-0.549076177056415,-155.73460213295814,-200.50537884418267,-73.50417363539692,0.8172020139342245,-0.2236876353078697,-1.2918477480803017,0.7759628730872111,-0.2887214513517184,-1.667433053408793,0.9049238697299784,-0.10506533582586498,-0.606776576189096,-172.9381188862519,-223.21727622607676,-81.22845732116411,-0.12851027014710437,-0.16965787344274874,-0.05770039913268099,-17.20351675329376,-22.711897381894076,-7.7242836857672,0.7914
55079002600,55079002600,Census Tract 26; Milwaukee County; Wisconsin,1148,777,299,Milwaukee city,Wisconsin,0,NA,NA,55079,1148,777,299,0.012681,0.007731232826,0.0031699323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.851
55079003100,55079003100,Census Tract 31; Milwaukee County; Wisconsin,2085,1305,556,Milwaukee city,Wisconsin,0,NA,NA,55079,2085,1305,556,0.012681,0.007731232826,0.0031699323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8952
55133200400,55133200400,Census Tract 2004; Waukesha County; Wisconsin,4009,3068,1281,Milwaukee city,Wisconsin,402001,0.76101115757465,0.19221357200742337,55133,4009,3068,1281,0.011745,0.007731232826,0.0031699323,0.7635032187701238,0.664312025227597,0.8176354024784979,-0.30975217316153947,-0.505316721697751,-0.22303901833103165,-14.584899448593166,-23.79319408942741,-10.50194942062455,-363.80392737822814,-593.4944896340087,-261.9593270297967,0.7431764848601731,0.6376895871154509,0.8013378496720566,-0.34557540553526483,-0.5681610931165392,-0.247913099835787,-16.271661600288848,-26.752265622962895,-11.673163084503416,-405.8783138011686,-667.3052038653752,-363.80392737822814,-1.6867621516956817,-2.95907153353549,-1.1712136638788664,-42.07438642294043,-73.81071423136666,-29.21460872733515,0.8455378882601371,0.7986240666396259,0.8946836162644481,-0.18267911336025347,-0.25215359988799796,-0.11771354903678344,-1.7766187346224571,-2.452282591716268,-1.144805734442276,-57.9080421976029,-79.93098408462411,-37.31439812393337,0.8314696095338641,0.7808662148323746,0.884782314061327,-0.2026897778748846,-0.2806291026621839,-0.1302215065870845,-1.971229496712315,-2.7292168880123415,-1.2664500281273705,-64.25128737654221,-88.95752568488727,-41.279335988506205,-0.19461076208985784,-0.2769342962960737,-0.12164429368509432,-6.343245178939303,-9.026541600263158,-3.964937864572827,0.7986240666396259,0.7538624667211384,0.8946836162644481,-0.25215359988799796,-0.32650190736967727,-0.11771354903678344,-2.497255939658293,-3.2335799601943256,-1.1658007644583983,-194.945818864816,-252.42622640080603,-91.0070854378141,0.7808662148323746,-0.2806291026621839,-2.779269039884417,0.7328605316934546,-0.3645161074362321,-3.6100615450288447,0.884782314061327,-0.1302215065870845,-1.2896759393492487,-216.96089304328,-281.81588954167404,-100.67727863772434,-0.2820131002261239,-0.3764815848345191,-0.1238751748908502,-22.015074178464005,-29.389663140868,-9.670193199910242,0.0194
55079002300,55079002300,Census Tract 23; Milwaukee County; Wisconsin,2410,1445,660,Milwaukee city,Wisconsin,0,NA,NA,55079,2410,1445,660,0.012681,0.007731232826,0.0031699323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.815
55079000201,55079000201,Census Tract 2.01; Milwaukee County; Wisconsin,2812,1505,334,Milwaukee city,Wisconsin,208803,0.7217553400250883,0.24038057769645643,55079,2812,1505,334,0.012681,0.007731232826,0.0031699323,0.7758369236380844,0.6806455269492241,0.8274705602793333,-0.2889306625299057,-0.4691935235102186,-0.20850220902411937,-10.302970405095357,-16.730958717432227,-7.434974433529218,-366.3929731541734,-594.9843071633082,-264.40165126348575,0.7563929793395404,0.6549574616790945,0.8119472337714402,-0.322064095403384,-0.5268167148387476,-0.23160712717138943,-11.484474560194595,-18.785742483566885,-8.258872062805015,-408.4094793810312,-668.0562760870158,-366.3929731541734,-1.1815041550992422,-2.0547837661346584,-0.8238976292757965,-42.016506226857835,-73.07196892370763,-29.299346702553215,0.8540050906855338,0.8093605595829072,0.9006161162020401,-0.17095320731316957,-0.23554327939495373,-0.11035099418059335,-0.8155746909441717,-1.1237176553499924,-0.5264567970892132,-54.19100936506124,-74.66562494019882,-34.980518079017486,0.8406331369098897,0.7924214829626979,0.8912379800674108,-0.18957956341803517,-0.2619546813158189,-0.12203476777814462,-0.9044363441555856,-1.249719801186027,-0.5821971379149244,-60.0954381498728,-83.03786054392208,-38.684195210293986,-0.08886165321141404,-0.12600214583603497,-0.05574034082571122,-5.904428784811564,-8.372235603723254,-3.7036771312764927,0.8093605595829072,0.7666187527432621,0.9006161162020401,-0.23554327939495373,-0.3044293482537551,-0.11035099418059335,-0.6082273378230533,-0.7861071329193506,-0.28495184234930665,-182.1039933601956,-235.36141704172175,-85.31492285907385,0.7924214829626979,-0.2619546813158189,-0.6764276987918182,0.7465130127164371,-0.339561377987459,-0.876826176027438,0.8912379800674108,-0.12203476777814462,-0.31512205365493273,-202.5232631113228,-262.5228071938437,-94.34792025596788,-0.06820036096876492,-0.09071904310808732,-0.03017021130562608,-20.41926975112722,-27.161390152121953,-9.032997396894036,0.9401
55079000600,55079000600,Census Tract 6; Milwaukee County; Wisconsin,3490,2380,856,Milwaukee city,Wisconsin,131839,0.653430117308928,0.2329792237155717,55079,3490,2380,856,0.012681,0.007731232826,0.0031699323,0.7977809546267944,0.7100377655950767,0.84487175893698,-0.25347690265156125,-0.4083757913382373,-0.183611582967577,-11.218048702810323,-18.073360800761055,-8.126040907805336,-321.4340602524448,-517.8613409960187,-232.83784836118448,0.7799594612719315,0.6861350317638769,0.8307490872239426,-0.2821179172174331,-0.4574390662276154,-0.20373289044665896,-12.4856052057376,-20.244738947925043,-9.016543375301747,-357.75373082342696,-580.0784798832391,-321.4340602524448,-1.2675565029272775,-2.1713781471639884,-0.890502467496411,-36.31967057098216,-62.217138887220294,-25.515830014223813,0.8689450785792449,0.828392935981357,0.911035674896478,-0.15082071888252646,-0.2071565999236201,-0.09765185662310208,-1.1378576945419585,-1.562880305469425,-0.7367284632256058,-47.809146829494054,-65.6672397256061,-30.954977446454023,0.8568238774444132,0.8129428683943909,0.9025866840550648,-0.16710099511071966,-0.23009874233235816,-0.1079268259390719,-1.2606832433973971,-1.7359658965107525,-0.8142473411621656,-52.969884176361234,-72.93974355087195,-34.21207315807418,-0.12282554885543884,-0.17308559104132737,-0.07751887793655976,-5.160737346867179,-7.272503825265856,-3.2570957116201584,0.828392935981357,0.7893381658276722,0.911035674896478,-0.2071565999236201,-0.26688413571315805,-0.09765185662310208,-1.370948975066947,-1.766221942494161,-0.6462536689643829,-160.15759054520407,-206.33433907642063,-75.49692394443726,0.8129428683943909,-0.23009874233235816,-1.5227785891497043,0.7708846755530228,-0.29721089510906784,-1.9669224740063305,0.9025866840550648,-0.1079268259390719,-0.7142527510972567,-177.89469499412434,-229.7806628512068,-83.4407419506141,-0.1518296140827573,-0.2007005315121695,-0.06799908213287387,-17.737104448920245,-23.446323774786155,-7.943818006176854,0.9261
55133200202,55133200202,Census Tract 2002.02; Waukesha County; Wisconsin,2934,1976,1048,Milwaukee city,Wisconsin,275095,0.7260934657451414,0.2205614081130517,55133,2934,1976,1048,0.011745,0.007731232826,0.0031699323,0.7744642025443514,0.678820965767517,0.8263778969030329,-0.2912152643268657,-0.47314247854636904,-0.2101001294294539,-10.035228502108856,-16.304409376486525,-7.24001474311698,-342.03232795190377,-555.7058410527104,-246.76260201489364,0.7549209597351059,0.653026449755467,0.8107679301268583,-0.3246419868258657,-0.5313315415852775,-0.23339856306789675,-11.187107676881572,-18.309594596666596,-8.042874805564002,-381.2920135269793,-624.0488955919085,-342.03232795190377,-1.1518791747727164,-2.0051852201800706,-0.8028600624470226,-39.259685575075544,-68.34305453919805,-27.36401030835114,0.8530652356758394,0.8081670202717519,0.8999585922306766,-0.17224329181314232,-0.23736798819598315,-0.1111622341660813,-1.0788951585733677,-1.486822334670488,-0.6962964710874919,-54.59995741768054,-75.24404527684656,-35.23767566232247,0.8396155402199807,0.7911361620336963,0.8905222613255742,-0.19102130927447847,-0.2640049184825503,-0.1229365546813667,-1.1965166456767389,-1.6536703716704455,-0.7700482977375167,-60.55246182574589,-83.68777184567031,-38.97005555351805,-0.11762148710337116,-0.16684803699995743,-0.07375182665002478,-5.952504408065343,-8.443726568823758,-3.7323798911955857,0.8081670202717519,0.765198523913645,0.8999585922306766,-0.23736798819598315,-0.30685040384742446,-0.1111622341660813,-1.9232342469271189,-2.4862038468115997,-0.9006733272585291,-183.51471821823657,-237.23319148965643,-85.94211137963065,0.7911361620336963,-0.2640049184825503,-2.139055499613639,0.7449918744191049,-0.34229651938114564,-2.773400043034581,0.8905222613255742,-0.1229365546813667,-0.9960727811671868,-204.10834919977472,-264.6374086865058,-95.04511270679262,-0.21582125268651997,-0.2871961962229812,-0.09539945390865756,-20.59363098153817,-27.404217196849356,-9.10300132716198,0.2435
55089660201,55089660201,Census Tract 6602.01; Ozaukee County; Wisconsin,2939,2534,966,Milwaukee city,Wisconsin,824202,0.8562413942241285,0.12421700185019656,55089,2939,2534,966,0.01159599999999999,0.007731232826,0.0031699323,0.7343916419629106,0.6262989814436872,0.7942594281851204,-0.36167127028728296,-0.5966815045665431,-0.25903447225674864,-12.325989807688668,-20.33528993851673,-8.828061632710126,-419.39400502513325,-691.9118726953634,-300.3763740289257,0.7120664077831772,0.5976678241746142,0.7761731526068234,-0.4043633979493918,-0.673170211866451,-0.28837231311266165,-13.780965012143552,-22.94207434202509,-9.827914142649153,-468.8997962621147,-780.6081776803366,-419.39400502513325,-1.4549752044548845,-2.6067844035083603,-0.9998525099390267,-49.50579123698143,-88.69630498497312,-34.02016025651673,0.8253446028299998,0.7731666355080913,0.8804539112620913,-0.211615120000942,-0.29338224656169204,-0.13577779280524152,-1.6998214006864236,-2.3566247122833426,-1.0906498455653322,-67.08056040593621,-93.00018596224714,-43.04064110360427,0.8096528467802919,0.7535297704548417,0.8693152329053326,-0.2350972444259939,-0.32708758062257476,-0.150330699552919,-1.8884441117247788,-2.6273664634101923,-1.207547647252593,-74.5242348746953,-103.68454867443538,-47.653814019439345,-0.18862271103835515,-0.27074175112684973,-0.11689780168726084,-7.443674468759083,-10.684362712188229,-4.613172915835076,0.7731666355080913,0.7237922052003725,0.8804539112620913,-0.29338224656169204,-0.3816120052345175,-0.13577779280524152,-2.1910874357071446,-2.8500199987681833,-1.0140389179992677,-226.82064551833793,-295.0331261664786,-104.972972877771,0.7535297704548417,-0.32708758062257476,-2.442811372116442,0.7007696619443289,-0.427002415066654,-3.189012415147676,0.8693152329053326,-0.150330699552919,-1.1227254234083426,-252.8790240286172,-330.12550881445924,-116.22416391390708,-0.25172393640929736,-0.33899241637949284,-0.10868650540907487,-26.05837851027923,-35.09238264798063,-11.251191036136117,0.0622
55079040100,55079040100,Census Tract 401; Milwaukee County; Wisconsin,919,778,342,Milwaukee city,Wisconsin,103027,0.8024536489880493,0.17788059344587676,55079,919,778,342,0.012681,0.007731232826,0.0031699323,0.7506951837539237,0.6474938191011127,0.8073792146702372,-0.33209859559695515,-0.544416287074765,-0.2385753581833737,-3.870223565213024,-6.344539758547092,-2.7803188136363692,-421.13422907649885,-690.3742936395095,-302.5374117123361,0.7294742942679646,0.6199536050123626,0.7902878791821186,-0.37085022441196624,-0.6130239293955856,-0.2653616819163616,-4.321828808410924,-7.144082176323521,-3.0924823178224896,-470.27516957681433,-777.3756448665421,-421.13422907649885,-0.45160524319789985,-0.7995424177764292,-0.3121635041861204,-49.140940500315544,-87.00135122703256,-33.967737125802,0.8366901133236138,0.7874440237605561,0.8884630561374176,-0.1951856297520531,-0.26993153776741,-0.12553920288761122,-0.4813682306880681,-0.6657071368781995,-0.30960570228846046,-61.87252322468742,-85.56647003575829,-39.79507741496921,0.8219040130195077,0.7688500738849283,0.8780177812864285,-0.2166870877369293,-0.3006436937010261,-0.13892909837753986,-0.5343952839631558,-0.7414496809433592,-0.34262796068562246,-68.68833984102261,-95.30201554541893,-44.03958363568412,-0.05302705327508772,-0.07574254406515968,-0.03302225839716199,-6.815816616335183,-9.735545509660628,-4.24450622071491,0.7874440237605561,0.7406258686788547,0.8884630561374176,-0.26993153776741,-0.35020938680392405,-0.12553920288761122,-0.7137210194215402,-0.9259822050732854,-0.33193589975958426,-208.6903565560059,-270.75503072318287,-97.0572806314574,0.7688500738849283,-0.3006436937010261,-0.7949264666355718,0.7187184022416082,-0.3913655151740983,-1.0348023679144094,0.8780177812864285,-0.13892909837753986,-0.36733987640515264,-232.43463936712624,-302.573791787839,-107.40932058630194,-0.08120544721403156,-0.10882016284112396,-0.03540397664556838,-23.744282811120335,-31.81876106465613,-10.352039954844557,0.0286
