geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
44007014100,44007014100,Census Tract 141; Providence County; Rhode Island,2806,1866,697,Providence city,Rhode Island,84294,0.5751204947098292,0.2300108475738508,44007,2806,1866,697,0.011552,0.007725629737,0.002953224727,0.8236960715533317,0.7452893667655354,0.8652663180599233,-0.21404002584860352,-0.3417607235426927,-0.15571354059195663,-6.938088602360209,-11.078143778692713,-5.047440715496703,-247.25903786030685,-394.80198783651866,-179.88028209182832,0.8078741168739593,0.7236980752761399,0.8528345344565059,-0.2378166091884032,-0.3817917086741347,-0.17256039665100997,-7.708804458980481,-12.375744639001717,-5.5935300721275825,-274.7257469344434,-441.0457818603605,-247.25903786030685,-0.7707158566202716,-1.297600860309002,-0.5460893566308798,-27.466709074136553,-46.24379402384184,-19.46148811941838,0.8863899677083718,0.8507575833401742,0.9231261907427932,-0.12817161343257297,-0.17542296370005026,-0.0832755153391869,-0.7063175327132527,-0.9667063679981538,-0.4589078264255596,-37.85195780885599,-51.80634340826119,-24.59313110533546,0.8757644567600794,0.8371174823413423,0.9157716192360918,-0.1418595402918431,-0.19457545815802332,-0.09197531239739536,-0.7817478286132508,-1.0722503513231063,-0.5068499489337733,-41.89431021507239,-57.46250542996283,-27.162376684553767,-0.07543029589999806,-0.10554398332495274,-0.04794212250821372,-4.042352406216401,-5.656162021701648,-2.569245579218313,0.8507575833401742,0.8162068514601022,0.9231261907427932,-0.17542296370005026,-0.2251796198612062,-0.0832755153391869,-0.9446112468449046,-1.2125390940541652,-0.4484189909748902,-135.52528649137798,-173.96543673660906,-64.3355797668422,0.8371174823413423,-0.19457545815802332,-1.047742908108309,0.7997979002821466,-0.25031586060331945,-1.347891816454867,0.9157716192360918,-0.09197531239739536,-0.4952653443434462,-150.32179456360245,-193.38476563197517,-71.05672085271826,-0.10313166126340434,-0.13535272240070184,-0.04684635336855608,-14.79650807222444,-19.419328895366117,-6.721141085876052,0.8567
44007014000,44007014000,Census Tract 140; Providence County; Rhode Island,4832,3420,1491,Providence city,Rhode Island,92996,0.6381878183117192,0.21921222884761185,44007,4832,3420,1491,0.011552,0.007725629737,0.002953224727,0.8027603911142108,0.7167659757304248,0.8488033505982439,-0.24570172005126667,-0.3951555094128789,-0.17812918539399197,-13.714889176795747,-22.05728970097197,-9.94304002561218,-283.83462700322326,-456.4836444737577,-205.7748349671395,0.7853161512202789,0.6932902932838837,0.835002534621789,-0.27337251175355354,-0.44239723199258313,-0.19760115513056012,-15.259452403914707,-24.694287885463243,-11.02995104493769,-315.79992557770504,-511.057282397832,-283.83462700322326,-1.5445632271189602,-2.636998184491272,-1.086911019325509,-31.965298574481793,-54.57363792407434,-22.494019439683544,0.8723134544695476,0.832699454018597,0.9133765138387572,-0.14637690714984836,-0.20091348105731627,-0.09483874924392328,-1.4784109436659665,-2.029231898041705,-0.9578740765595812,-43.22839016567153,-59.33426602461125,-28.008013934490673,0.8604781129846828,0.8175928934308069,0.9051380544106958,-0.16214460880517573,-0.2231026077095303,-0.10480384194106776,-1.637665180810299,-2.2533427110912028,-1.0585217974669667,-47.88494680731869,-65.88721377459657,-30.9509297504961,-0.15925423714433307,-0.224110813049498,-0.1006477209073856,-4.656556641647166,-6.552947749985321,-2.942915816005427,0.832699454018597,0.7944976758273067,0.9133765138387572,-0.20091348105731627,-0.258656923015797,-0.09483874924392328,-2.314305097256498,-2.9794468356524564,-1.0924393905157013,-155.2183163820589,-199.82876161317617,-73.268906137874,0.8175928934308069,-0.2231026077095303,-2.5698997375197825,0.7764292611391423,-0.28794733796205035,-3.3168406046227616,0.9051380544106958,-0.10480384194106776,-1.2072264356769755,-172.3608140522993,-222.45745168496052,-80.96756778517612,-0.2555946402632845,-0.33739376897030526,-0.11478704516127448,-17.14249767024041,-22.62869007178439,-7.698661647302111,0.5657
44007001400,44007001400,Census Tract 14; Providence County; Rhode Island,3625,2158,942,Providence city,Rhode Island,49466,0.5345720188839143,0.23115104685325097,44007,3625,2158,942,0.011552,0.007725629737,0.002953224727,0.8374439308730307,0.7642248772845297,0.8760192679575247,-0.19410979426109817,-0.30851537253437056,-0.14152740308046136,-8.128541744477745,-12.9193897402493,-5.9266015313974,-224.2356343304206,-356.3969583517049,-163.49245603854897,0.8227185952855527,0.7439492117594575,0.8645000533104485,-0.21548243315555027,-0.34417778014036243,-0.15673792751160467,-9.023542370821822,-14.412788721157815,-6.563557452475957,-248.92530678129165,-397.5941716181467,-224.2356343304206,-0.8950006263440766,-1.4933989809085162,-0.6369559210785569,-24.689672450871083,-41.19721326644183,-17.571197822856742,0.8955600572849975,0.8625741712578215,0.9294495396867702,-0.11661969721117892,-0.15932059331405854,-0.07590563801559971,-0.7432242063251835,-1.0153595348706486,-0.4837511065355687,-34.440417345930655,-47.05095156953886,-22.41664071063803,0.8857357765128393,0.8499161750712224,0.9226742454282592,-0.12900486411085413,-0.17658662034076555,-0.08380612654453141,-0.8221556052169796,-1.1253969431317583,-0.5341013857500959,-38.09803545954493,-52.14999736477101,-24.749832518540124,-0.07893139889179612,-0.11003740826110976,-0.05035027921452723,-3.6576181136142782,-5.099045795232147,-2.333191807902096,0.8625741712578215,0.8304768258731158,0.9294495396867702,-0.15932059331405854,-0.20412751908959925,-0.07590563801559971,-1.159462502445007,-1.485546840984762,-0.5524065607122369,-123.08519134235742,-157.70136316186435,-58.64188542592749,0.8499161750712224,-0.17658662034076555,-1.285116760235813,0.815192677511858,-0.2267038549122073,-1.64984710050815,0.9226742454282592,-0.08380612654453141,-0.6099027073794544,-136.42428452609477,-175.14300430022823,-64.74551033752171,-0.12565425779080577,-0.16430025952338778,-0.05749614666721747,-13.33909318373734,-17.441641138363885,-6.103624911594211,0.9845
44007003602,44007003602,Census Tract 36.02; Providence County; Rhode Island,2969,806,431,Providence city,Rhode Island,49151,0.6271877586210988,0.23558486243569116,44007,2969,806,431,0.011552,0.007725629737,0.002953224727,0.8063732470990681,0.721661162690797,0.8516520622245689,-0.2401205069705687,-0.3856918616368164,-0.1741884325248235,-8.235626254579785,-13.228416272931026,-5.974295349631953,-277.387209652401,-445.5512385628503,-201.22247725267607,0.7892048071141852,0.6985004127340382,0.8380856848057343,-0.267098212004829,-0.4316383809793984,-0.193195419191293,-9.160904560341882,-14.804284847332738,-6.6261948495360175,-308.5518545079785,-498.62865770740103,-277.387209652401,-0.925278305762097,-1.5758685744017118,-0.6518994999040642,-31.16464485557754,-53.077419144550746,-21.95687099710556,0.8747524522548602,0.8358212831004416,0.9150695857728104,-0.14318056202333318,-0.19642801663358564,-0.09281306640244504,-0.3408125672116102,-0.4675574370930852,-0.22092286120684532,-42.28443761930647,-58.00960757978725,-27.409784268839367,0.8631249793041853,0.8209652380266855,0.9069838062367104,-0.15858076637540663,-0.21807837126411303,-0.10255551766600536,-0.3774696602320876,-0.5190917573834983,-0.2441128094731951,-46.83246404864611,-64.40344384410649,-30.286949066153245,-0.03665709302047743,-0.0515343202904131,-0.02318994826634982,-4.548026429339631,-6.393836264319243,-2.877164797313873,0.8358212831004416,0.7982421292007044,0.9150695857728104,-0.19642801663358564,-0.252752721785456,-0.09281306640244504,-0.6540554845147591,-0.8416024696628982,-0.30904397527156147,-151.753012648436,-195.26739435334065,-71.7039385780885,0.8209652380266855,-0.21807837126411303,-0.7261456752648946,0.7804554353251653,-0.2813031401124969,-0.9366681227811356,0.9069838062367104,-0.10255551766600536,-0.34148386745575954,-168.47927500345585,-217.32439043645837,-79.230595697392,-0.07209019075013545,-0.09506565311823734,-0.03243989218419807,-16.726262355019827,-22.056996083117713,-7.526657119303496,0.1125
44007013701,44007013701,Census Tract 137.01; Providence County; Rhode Island,2988,2115,950,Providence city,Rhode Island,66428,0.599552639448552,0.220882605955809,44007,2988,2115,950,0.011552,0.007725629737,0.002953224727,0.8155216157823468,0.734107199663977,0.8588510468993927,-0.2262090674821405,-0.3621988729408051,-0.16434625492997937,-7.808143436890417,-12.502154684073997,-5.672801475609951,-261.31671475536865,-418.412138021218,-189.85279369511215,0.7990593255587304,0.7117630387648479,0.845881709498886,-0.2514715341076394,-0.4049619684317153,-0.18219839579273583,-8.680137496090213,-13.978224530057648,-6.289010534174681,-290.49991620114497,-467.8120659323175,-261.31671475536865,-0.8719940591997961,-1.476069845983652,-0.6162090585647295,-29.183201445776305,-49.39992791109946,-20.622793124656276,0.8809100021585293,0.8437158942422138,0.9193368984472384,-0.13518974418460417,-0.1852330942492831,-0.08774052438121617,-0.8444046456922744,-1.156978928123915,-0.5480334832338016,-39.924569536277744,-54.70349541957044,-25.91174861625539,0.8698105986811147,0.8294989748840308,0.9116374557725048,-0.1496755747932829,-0.20554699918683603,-0.09692728580641584,-0.9348841619932798,-1.2838610063827358,-0.6054146409029246,-44.20256085074609,-60.702648055921316,-28.62480571645034,-0.09047951630100548,-0.12688207825882114,-0.05738115766912299,-4.277991314468344,-5.999152636350881,-2.713057100194941,0.8437158942422138,0.8077272508223705,0.9193368984472384,-0.1852330942492831,-0.23804167679358476,-0.08774052438121617,-1.3594901861483462,-1.7470707640377685,-0.6439582640845224,-143.10423012087853,-183.90218568818617,-67.78508042994973,0.8294989748840308,-0.20554699918683603,-1.5085810088054887,0.7906626227258423,-0.2647619493538956,-1.9431801496968168,0.9116374557725048,-0.09692728580641584,-0.7113831054751071,-158.79800092689356,-204.5452789154544,-74.88243215527443,-0.14909082265714255,-0.1961093856590483,-0.06742484139058469,-15.693770806015008,-20.643093227268245,-7.097351725324704,0.6315
44007001602,44007001602,Census Tract 16.02; Providence County; Rhode Island,3005,1708,517,Providence city,Rhode Island,44943,0.5390823602076605,0.20840332720442067,44007,3005,1708,517,0.011552,0.007725629737,0.002953224727,0.8359034382757959,0.7620950580083724,0.8748166065342377,-0.1963104279875715,-0.3121722670835296,-0.1430967273949012,-6.8146730826578406,-10.836673158193546,-4.9674254515720255,-226.7778064112426,-360.6214029348934,-165.30533948658987,0.8210540028900734,0.7416688855239195,0.8631946112330385,-0.21794668375045337,-0.3483105729770419,-0.1584873063231251,-7.565748872509138,-12.091169635787518,-5.501690314747448,-251.77200906852377,-402.3683739030788,-226.7778064112426,-0.7510757898512974,-1.254496477593971,-0.5342648631754221,-24.99420265728111,-41.746970968185394,-17.779196777884263,0.8945353663336557,0.8612517016606829,0.9287440369988004,-0.11789878593464875,-0.1611007537886774,-0.07672292920604942,-0.5946941897185677,-0.8126095742030204,-0.3869987282338721,-34.81816099054846,-47.57667296270611,-22.65800516591757,0.884621045194421,0.848482915938232,0.9219038788147792,-0.1304275490984065,-0.1785741129439525,-0.08471178284402366,-0.6578906221396505,-0.9007470819994768,-0.4272953674515884,-38.518186307942074,-52.73694859481714,-25.017293176322507,-0.06319643242108286,-0.08813750779645635,-0.04029663921771637,-3.7000253173936097,-5.160275632111028,-2.3592880104049394,0.8612517016606829,0.8288772763194718,0.9287440369988004,-0.1611007537886774,-0.20645121849687773,-0.07672292920604942,-0.6434606682215506,-0.8245972528682907,-0.30644293172952863,-124.4604774122922,-159.4965672859363,-59.27329433840012,0.848482915938232,-0.1785741129439525,-0.7132518957218075,0.8134657214592338,-0.22930809943183847,-0.9158910769751768,0.9219038788147792,-0.08471178284402366,-0.3383516160734771,-137.95974772181964,-177.1549471905564,-65.44518686140755,-0.0697912275002569,-0.09129382410688602,-0.03190868434394844,-13.499270309527448,-17.65837990462012,-6.171892523007437,0.6977
44007001200,44007001200,Census Tract 12; Providence County; Rhode Island,2130,1365,474,Providence city,Rhode Island,38437,0.5327592027297603,0.21592091382236112,44007,2130,1365,474,0.011552,0.007725629737,0.002953224727,0.8380638919542754,0.7650825795814248,0.8765031125904471,-0.19322644681434353,-0.30704845030859035,-0.14089726052947604,-4.754483575966502,-7.5551604766651,-3.4668841772457606,-223.21519135992963,-354.7023697964836,-162.76451536365073,0.8233885859598247,0.744867704519294,0.8650252983630122,-0.2144933960121627,-0.34252028102810234,-0.15603555398023164,-5.277773023860232,-8.427971830110039,-3.839373392704625,-247.78277107325033,-395.6794286436638,-223.21519135992963,-0.5232894478937302,-0.8728113534449387,-0.37248921545886393,-24.567579713320665,-40.97705884718022,-17.48775659431286,0.8959722361827073,0.8631062759707379,0.929733249383798,-0.1161060126823833,-0.1586058725795933,-0.07557732356326174,-0.46804095648354127,-0.6393643411830213,-0.3046636603203434,-34.288714760698994,-46.839878474946616,-22.319682074750432,0.8861842098620163,0.85049291873019,0.9229840558867458,-0.12843355689637648,-0.17578874318322174,-0.08344233426574421,-0.5177351579440136,-0.7086311001273273,-0.3363687119959464,-37.92931560029404,-51.91436630969432,-24.642396483219517,-0.04969420146047232,-0.069266758944306,-0.031705051675603,-3.6406008395950415,-5.074487834747693,-2.3227144084690843,0.8631062759707379,0.8311205931556234,0.929733249383798,-0.1586058725795933,-0.2031948290478164,-0.07557732356326174,-0.5808065364446122,-0.7440889984921134,-0.2767602663041595,-122.53302456637388,-156.98080136964418,-58.388241836320574,0.85049291873019,-0.17578874318322174,-0.643729323597157,0.8158878157306527,-0.225658700521798,-0.8263505388357266,0.9229840558867458,-0.08344233426574421,-0.30556153041193246,-135.8078741766154,-174.33555671639803,-64.46445789281276,-0.06292278715254473,-0.08226154034361322,-0.02880126410777295,-13.274849610241509,-17.354755346753844,-6.076216056492184,0.986
44007012102,44007012102,Census Tract 121.02; Providence County; Rhode Island,2705,1700,709,Providence city,Rhode Island,73112,0.7054632559417863,0.19698882694945977,44007,2705,1700,709,0.011552,0.007725629737,0.002953224727,0.7810140206220229,0.6875416743936862,0.8315870384734732,-0.2803867454307289,-0.45445728927174855,-0.2025199452791845,-8.761569883098685,-14.20095408832988,-6.3283756532752005,-323.90276832157804,-524.9890605667239,-233.9510407865139,0.7619469121027571,0.6622606182396602,0.8163915158016891,-0.3124273937147195,-0.5099795646283137,-0.22490248936260565,-9.762781187180549,-15.935923032235888,-7.027788972000999,-360.9161252192439,-589.1283930586279,-323.90276832157804,-1.001211304081863,-1.734968943906006,-0.6994133187257985,-37.01335689766593,-64.13933249190411,-25.85631492516815,0.857544027009165,0.813858727917194,0.9030897785894808,-0.16612088534704764,-0.22871447549524207,-0.10730962049186456,-0.8340069206726561,-1.1482569155741535,-0.5387460219586526,-49.059230627803295,-67.54452444553844,-31.690942468156035,0.8444658061645643,0.7972672558865895,0.89393104404846,-0.1841805703677315,-0.2542845483952109,-0.11865451665172284,-0.9246752448930118,-1.2766310072251006,-0.5957028693283719,-54.39266146429481,-75.0959416014765,-35.041345254610114,-0.09066832422035564,-0.12837409165094704,-0.05695684736971929,-5.333430836491509,-7.551417155938061,-3.3504027864540755,0.813858727917194,0.7719760841129264,0.9030897785894808,-0.22871447549524207,-0.2953769172125257,-0.10730962049186456,-1.2527770173963957,-1.6179186409254973,-0.5877853861529367,-176.69633531684002,-228.19726952404756,-82.90343951381337,0.7972672558865895,-0.2542845483952109,-1.392836362537835,0.7522535235847663,-0.3293390707359271,-1.8039453683692983,0.89393104404846,-0.11865451665172284,-0.6499267313522034,-196.45082687416573,-254.43517184334257,-91.66808622739116,-0.14005934514143936,-0.1860267274438012,-0.06214134519926662,-19.75449155732572,-26.237902319294953,-8.764646713577802,0.6131
44007010200,44007010200,Census Tract 102; Providence County; Rhode Island,4083,3045,1596,Providence city,Rhode Island,104713,0.6717097577188484,0.24745954177322785,44007,4083,3045,1596,0.011552,0.007725629737,0.002953224727,0.7918499786807454,0.7020520582291523,0.8401807251365555,-0.26286547568775737,-0.42439579555166895,-0.1902201158417064,-12.398527524516924,-20.017398399959188,-8.972077203404451,-303.6621975144973,-490.262023021288,-219.74227782033924,0.7735835041449439,0.6776512575619799,0.8256766166007886,-0.2926852688066538,-0.4756853010171493,-0.2111279160561429,-13.80503221971398,-22.43656106698049,-9.958231569083535,-338.1100225254465,-549.5116597350108,-303.6621975144973,-1.4065046951970557,-2.419162667021304,-0.986154365679086,-34.447825010949195,-59.24963671372285,-24.152690807717025,0.8649226329198254,0.8232576173637663,0.9082362858307996,-0.15617277423320206,-0.21468660466476788,-0.1010350671964844,-1.404394494083778,-1.9305841688803231,-0.9085648428595372,-46.121329854968074,-63.40177894516661,-29.83792587387643,0.8524619199199445,0.807401094102714,0.8995363830719915,-0.173072927520224,-0.238541794535622,-0.11168377268400968,-1.556370293591728,-2.145103616808707,-1.0043240648444716,-51.11232491270044,-70.44675260455526,-32.98272790950645,-0.15197579950795004,-0.2145194479283843,-0.09575922198493436,-4.990995057732349,-7.0449736593886465,-3.1448020356300286,0.8232576173637663,0.7831946848638184,0.9082362858307996,-0.21468660466476788,-0.27682173963409834,-0.1010350671964844,-2.6471083905453754,-3.4132411326501577,-1.245772993302273,-165.8589217133694,-213.86222635652615,-78.0559519612953,0.807401094102714,-0.238541794535622,-2.941245387885266,0.7642874083274434,-0.3084083148620583,-3.802706923704457,0.8995363830719915,-0.11168377268400968,-1.3770726507191418,-184.28855813817455,-238.2648448436377,-86.28274753879334,-0.2941369973398906,-0.38946579105429935,-0.13129965741686878,-18.429636424805174,-24.40261848711149,-8.226795577498043,0.6992
44007000400,44007000400,Census Tract 4; Providence County; Rhode Island,3141,1786,466,Providence city,Rhode Island,42908,0.5157697098077015,0.21273474452471344,44007,3141,1786,466,0.011552,0.007725629737,0.002953224727,0.8438964443729325,0.7731677931538564,0.8810506540904403,-0.1849795157545214,-0.29338031001118686,-0.1350085211983164,-6.711950652594163,-10.645255260863834,-4.89876151024935,-213.6883365996231,-338.9129341249231,-155.96184368829512,0.8296942355480649,0.7535310115232352,0.869963367600963,-0.20526328514195055,-0.3270853949043674,-0.14947368733195038,-7.447943817143773,-11.868238603758629,-5.423627633260348,-237.12014699598132,-377.8490481935252,-213.6883365996231,-0.7359931645496101,-1.2229833428947927,-0.5248661230109981,-23.43181039635817,-38.93611406860212,-16.71015991757396,0.8998443586248314,0.8681090775858972,0.9323963547872214,-0.11130329419215278,-0.15192897507865602,-0.07250526545463189,-0.5870647021202104,-0.801343205026796,-0.3824260762020756,-32.87036406048211,-44.868040595005375,-21.412434277831775,0.8903979226986103,0.8559171478026392,0.9258926225258424,-0.12309336590679444,-0.168337382382464,-0.08003884648307502,-0.649250956259129,-0.8878886825527996,-0.42216164319011223,-36.352237192560416,-49.71381201303469,-23.637270055437416,-0.06218625413891854,-0.08654547752600361,-0.03973556698803665,-3.481873132078306,-4.845771418029317,-2.224835777605636,0.8681090775858972,0.8371782085720824,0.9323963547872214,-0.15192897507865602,-0.19448880747341912,-0.07250526545463189,-0.5469661056252922,-0.7001876077711267,-0.2610293570565885,-117.3747007779597,-150.25485145303148,-56.014883488538295,0.8559171478026392,-0.168337382382464,-0.60603872582714,0.82243144492051,-0.2159068165209228,-0.7772955129149306,0.9258926225258424,-0.08003884648307502,-0.2881513295072472,-130.05122871827038,-166.80161221350443,-61.83504925048224,-0.05907262020184778,-0.07710790514380395,-0.02712197245065872,-12.676527940310685,-16.54676076047295,-5.820165761943932,0.9495
44007002000,44007002000,Census Tract 20; Providence County; Rhode Island,3820,2314,573,Providence city,Rhode Island,88063,0.6859345973178793,0.21702274426471105,44007,3820,2314,573,0.011552,0.007725629737,0.002953224727,0.7872651387990097,0.6958999370328445,0.8365482873803873,-0.27022009576789086,-0.4369882030220717,-0.1953882580184991,-11.924445326906778,-19.28369509540791,-8.62221809832546,-312.15825463106745,-504.8087721310971,-225.71251566297013,0.7686579490298554,0.6711220019997639,0.82175076278477,-0.30096878756295675,-0.490042044546696,-0.2169139905768684,-13.281343277602195,-21.624888968665108,-9.572119401130015,-347.67914339272767,-566.0965698603432,-312.15825463106745,-1.3568979506954175,-2.341193873257197,-0.9499013028045572,-35.520888761660146,-61.287797729245995,-24.8665262514282,0.8618053358790366,0.8192834537152746,0.9060638116449672,-0.16035484855754065,-0.2205787819407492,-0.1036750250343747,-1.095826873519242,-1.5073829020647171,-0.7084904483239307,-47.356390385446936,-65.14187130789617,-30.617564750385945,0.849082903952781,0.8031147501477529,0.8971698356399094,-0.177741296338257,-0.24515207797643507,-0.11461616326717748,-1.2146417199958754,-1.6753109591772888,-0.7832595832159875,-52.49099913551752,-72.39891785554403,-33.84872874744977,-0.11881484647663344,-0.16792805711257164,-0.07476913489205683,-5.134608750070589,-7.257046547647867,-3.2311639970638213,0.8192834537152746,0.7784470555800549,0.9060638116449672,-0.2205787819407492,-0.28460887973281157,-0.1036750250343747,-0.9764550283455716,-1.2599025585405317,-0.4589471327113466,-170.41099971126906,-219.87828246780657,-80.09548563897846,0.8031147501477529,-0.24515207797643507,-1.0852357472612972,0.7591926385230254,-0.3171887466472993,-1.404126652043897,0.8971698356399094,-0.11461616326717748,-0.5073812085061526,-189.39541837020897,-245.04828133401344,-88.54820392777533,-0.1087807189157255,-0.1442240935033654,-0.04843407579480607,-18.984418658939877,-25.169998866206875,-8.452718288796872,0.898
44007012401,44007012401,Census Tract 124.01; Providence County; Rhode Island,4683,3514,1444,Providence city,Rhode Island,144034,0.7346705899561952,0.2157736488073793,44007,4683,3514,1444,0.011552,0.007725629737,0.002953224727,0.7717572715756479,0.6752279173186988,0.8242217824417908,-0.2957441890484082,-0.4809814202750343,-0.21326567836809537,-15.999173871047812,-26.020140569741532,-11.537250080608077,-341.6436871887212,-555.6297367017197,-246.36451165082377,0.7520189823990566,0.6492252897830575,0.8084413090258697,-0.3297536676665337,-0.5402973601569895,-0.2369481727807163,-17.839019189482823,-29.22901523453058,-12.818426042261956,-380.9314368883797,-624.1515104533541,-341.6436871887212,-1.8398453184350103,-3.2088746647890467,-1.2811759616538794,-39.287749699658555,-68.52177375163457,-27.358017545459735,0.8512100446693572,0.8058123919672151,0.8986599813772231,-0.1747981667538222,-0.2409836457822623,-0.1127679219313519,-1.813990994776883,-2.500839519405128,-1.1702639603267002,-51.62182682916571,-71.16788615267865,-33.302901546007405,0.8376072231360795,0.7886010227145691,0.8891088693612426,-0.19387700150902093,-0.26806835293941267,-0.12472165609867814,-2.011984114953642,-2.7819146347319044,-1.2943154108434851,-57.256235485305695,-79.16660884268367,-36.833107878300666,-0.19799312017675907,-0.28107511532677654,-0.12405145051678512,-5.634408656139985,-7.998722690005024,-3.5302063322932593,0.8058123919672151,0.7623982578373911,0.8986599813772231,-0.2409836457822623,-0.31165042642750374,-0.1127679219313519,-2.688367606459958,-3.4767127380259852,-1.2580174367598775,-186.17504199861207,-240.76958019570537,-87.12032110525467,0.7886010227145691,-0.26806835293941267,-2.990519435541036,0.7419934725746551,-0.3477207508714112,-3.8791064003623825,0.8891088693612426,-0.12472165609867814,-1.391371016034338,-207.0996839017338,-268.6361773104143,-96.35533352038352,-0.30215182908107785,-0.4023936623363973,-0.13335357927446043,-20.924641903121735,-27.866597114708956,-9.23501241512884,0.3057
44007002101,44007002101,Census Tract 21.01; Providence County; Rhode Island,1948,1358,557,Providence city,Rhode Island,35522,0.6617457909020518,0.1964769461699453,44007,1948,1358,557,0.011552,0.007725629737,0.002953224727,0.7950773798022275,0.7063937510030005,0.8427345010265583,-0.25773921558269747,-0.4156410621981173,-0.18661333881770853,-5.799981859065253,-9.353293852398645,-4.199415200963185,-297.74034184113214,-480.1485550512651,-215.5757290022169,0.7770524562921407,0.6822625506531823,0.8284376946104067,-0.2869144057168258,-0.4657114025130402,-0.20709137996222476,-6.456519798509823,-10.480041541326088,-4.6602386223384125,-331.44352148407717,-537.989812183064,-297.74034184113214,-0.6565379394445694,-1.1267476889274448,-0.4608234213752276,-33.70317964294504,-57.84125713179901,-23.656233130145154,0.867112895557488,0.8260528454352098,0.9097611240235608,-0.15325236785583218,-0.21057630335156735,-0.0991896373603476,-0.614615430459029,-0.8445118802382623,-0.397797975432619,-45.25886822231436,-62.187914597810185,-29.29292897147415,0.8548367992613174,0.8104171345219702,0.9011977775714356,-0.1698139350857628,-0.2339324496018418,-0.1096343387517206,-0.68103525101068,-0.9381812184828796,-0.4396862328963711,-50.14987120844477,-69.08550946118406,-32.377484012987566,-0.06641982055165097,-0.0936693382446172,-0.04188825746375208,-4.8910029861304105,-6.8975948633738735,-3.084555041513408,0.8260528454352098,0.7865374550334581,0.9097611240235608,-0.21057630335156735,-0.27139526999062186,-0.0991896373603476,-0.906146844951784,-1.1678615481546255,-0.42683044348029464,-162.6834551080402,-209.66993683206923,-76.63024119933476,0.8104171345219702,-0.2339324496018418,-1.0066524474249363,0.7678764518846312,-0.30229283310571425,-1.3008191929029809,0.9011977775714356,-0.1096343387517206,-0.47177582936473966,-180.7275489093243,-233.54025007234847,-84.69943076566241,-0.10050560247315243,-0.13295764474835536,-0.04494538588444502,-18.0440938012841,-23.87031324027924,-8.069189566327651,0.5404
