geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
42091210300,42091210300,Census Tract 2103; Montgomery County; Pennsylvania,2680,1942,951,Philadelphia city,Pennsylvania,181051,0.8114186493036133,0.1552774765821389,42091,2680,1942,951,0.011842,0.007970327637,0.003463550263,0.7479528916751843,0.6439120301318952,0.8051775374397339,-0.33698259760759497,-0.5530071705527317,-0.2419621182922633,-10.694668427929294,-17.550545248677004,-7.679045284909512,-399.0547920869139,-654.871091368545,-286.53154048169824,0.7265435809425107,0.6161822631224931,0.7879176255253141,-0.3763799257612973,-0.6228964380320151,-0.2691682069344344,-11.945004096718955,-19.76859017938933,-8.542472949467093,-445.7091080865282,-737.6339619175124,-399.0547920869139,-1.2503356687896634,-2.2180449307123276,-0.8634276645575811,-46.654315999614305,-82.76287054896744,-32.217450170058996,0.8347883421401745,0.7850461799023057,0.8871231008472937,-0.19790843920540013,-0.27381041472546747,-0.1272392738334705,-1.3311746353732992,-1.841707612100861,-0.8558386627194006,-68.54658266597833,-94.83561339345322,-44.069962034984584,0.8198492676143729,0.7662751205386265,0.8765612689594554,-0.21973640704691508,-0.30501431300168635,-0.14082156651419897,-1.4779942315917909,-2.0515917285985967,-0.9471960781959448,-76.10680904180178,-105.64324040157553,-48.774257373632594,-0.1468195962184915,-0.20988411649773545,-0.0913574154765443,-7.560226375823456,-10.80762700812232,-4.7042953386480075,0.7850461799023057,0.7377931941142778,0.8871231008472937,-0.27381041472546747,-0.3553933649394828,-0.1272392738334705,-2.075423138711369,-2.693804082212991,-0.9644459044101316,-218.23587157848252,-283.2601558583587,-101.41387007467208,0.7662751205386265,-0.30501431300168635,-2.311941872176612,0.7156952076639981,-0.39724283366932406,-3.0110139145408623,0.8765612689594554,-0.14082156651419897,-1.06739671632354,-243.10640085979097,-316.6155535794808,-112.2394023473754,-0.236518733465243,-0.31720983232787114,-0.10295081191340848,-24.87052928130841,-33.355397721122095,-10.825532272703311,0.1794
42101034900,42101034900,Census Tract 349; Philadelphia County; Pennsylvania,3459,2536,735,Philadelphia city,Pennsylvania,77800,0.5823896761051353,0.25620772090069793,42101,3459,2536,735,0.012048,0.007970327637,0.003463550263,0.8212554383662227,0.7419447054233101,0.8633526209567464,-0.21764794883960287,-0.34780933496851174,-0.15827528141609662,-9.070267584675973,-14.494617355376477,-6.5959691425434155,-262.22224876195355,-419.0406867700629,-190.6900590501132,0.8052413797726774,0.7201263361116013,0.8507599419553257,-0.2418636512225734,-0.38864522772435506,-0.17541970500123885,-10.07943354068636,-16.196413656832057,-7.310446399652188,-291.3973269929564,-468.2397703623029,-262.22224876195355,-1.0091659560103885,-1.7017963014555804,-0.7144772571087721,-29.175078231002846,-49.199083592239965,-20.65560153537936,0.884755986370138,0.8486563830768057,0.921997151114451,-0.1302551385977847,-0.17833320993179558,-0.08460204979078746,-1.1441042767723553,-1.5664010677040547,-0.7431074737729686,-45.11452195474587,-61.76660361609049,-29.302345180322103,0.8739887869645868,0.834843500247822,0.9145396456145494,-0.14417943904412933,-0.19782929339828556,-0.09344630907501364,-1.266409253475954,-1.737646154189275,-0.8207915865142903,-49.93727340204866,-68.51917011787361,-32.36559883731429,-0.12230497670359886,-0.1712450864852202,-0.0776841127413217,-4.822751447302794,-6.7525665017831304,-3.06325365699218,0.8486563830768057,0.8136746949172653,0.921997151114451,-0.17833320993179558,-0.22899238018171417,-0.08460204979078746,-1.0447099721100204,-1.341481057872175,-0.49561495086185714,-142.13741117143132,-182.5144296424728,-67.43060555943634,0.834843500247822,-0.19782929339828556,-1.1589217491666948,0.7970689487321698,-0.2545966087257764,-1.4914755143079454,0.9145396456145494,-0.09344630907501364,-0.5474263093502256,-157.67642845805372,-202.9218386813531,-74.47976997962253,-0.1142117770566744,-0.14999445643577047,-0.05181135848836848,-15.539017286622368,-20.40740903888034,-7.049164420186188,0.7576
42101035900,42101035900,Census Tract 359; Philadelphia County; Pennsylvania,2931,2542,850,Philadelphia city,Pennsylvania,83987,0.6492549509558055,0.2578291822005055,42101,2931,2542,850,0.012048,0.007970327637,0.003463550263,0.7991418408688459,0.7118744493187725,0.8459468849180888,-0.25134231354070563,-0.4047420875365718,-0.18210731409789144,-8.875572699261113,-14.29253105764765,-6.430698765256842,-302.8172193538421,-487.6332670640617,-219.4028920251396,0.7814231202345919,0.688087622977017,0.8319120310642834,-0.27971642264665636,-0.4533032808721242,-0.20205017196430977,-9.87753876139751,-16.00735732681369,-7.134934682922017,-337.00234600469156,-546.1397927947353,-302.8172193538421,-1.0019660621363968,-1.7148262691660392,-0.7042359176651747,-34.18512665084943,-58.50652573067346,-24.02715515746075,0.8698664476114579,0.8295703565011134,0.9116762796227272,-0.14960176098971534,-0.20544326609946537,-0.09688057301855356,-1.3171454817350694,-1.8087933451158316,-0.8529699662296409,-51.81532186211917,-71.15630783303823,-33.555073415800194,0.8578232986178894,0.8142139656285223,0.9032848386930262,-0.1657412448591491,-0.22817839316728303,-0.10707050219830117,-1.459243062107951,-2.008961242177601,-0.942685615895206,-57.40531322218533,-79.03073336654606,-37.08440660484681,-0.14209758037288167,-0.2001678970617693,-0.089715649665565,-5.589991360066155,-7.87442553350784,-3.529333189046617,0.8295703565011134,0.7907481161877757,0.9116762796227272,-0.20544326609946537,-0.26462520684972973,-0.09688057301855356,-1.3918326203838969,-1.7927771596610562,-0.656344422325448,-163.74501416281137,-210.91495996012424,-77.21699086181742,0.8142139656285223,-0.22817839316728303,-1.5458580702433309,0.7723994974819883,-0.2946668184792794,-1.9963024239774232,0.9032848386930262,-0.10707050219830117,-0.7253789353618006,-181.8656553227448,-234.8591087032263,-85.3386982778589,-0.15402544985943423,-0.2035252643163672,-0.06903451303635266,-18.12064115993344,-23.944148743102023,-8.12170741604149,0.6765
42101012201,42101012201,Census Tract 122.01; Philadelphia County; Pennsylvania,1932,961,343,Philadelphia city,Pennsylvania,35651,0.6274447289529377,0.2726074929688783,42101,1932,961,343,0.012048,0.007970327637,0.003463550263,0.8062886626475279,0.721546426655604,0.8515854050669303,-0.2402506029495714,-0.3859122061417992,-0.1742803411730678,-5.592249858697995,-8.982776541540238,-4.056677491475429,-289.45392643364363,-464.9470259596397,-209.97295504531203,0.7891137456653217,0.698378254596046,0.838013530210207,-0.2672444314816425,-0.43188879868319674,-0.1932981556385616,-6.220578079068281,-10.052961548305918,-4.49935013808571,-321.97609104908287,-520.3396246535154,-289.45392643364363,-0.6283282203702862,-1.07018500676568,-0.4426726466102808,-32.522164615439245,-55.392598693875776,-22.91266286802696,0.8746953975656954,0.8357482212945098,0.9150299984586104,-0.1432551294805383,-0.19653260936777928,-0.09286034521766884,-0.4768206590742693,-0.6541532486001582,-0.3090830406499916,-49.61713413884176,-68.07005708638482,-32.16264731009278,0.8630630535749761,0.8208862988609327,0.9069406450680036,-0.1586638958275461,-0.21819550574495725,-0.10260798811703796,-0.52810830337534,-0.7262575883573386,-0.34152779518374976,-54.95403781221019,-75.57311013083647,-35.53879242286678,-0.05128764430107069,-0.07210433975718034,-0.03244475453375817,-5.336903673368438,-7.503053044451648,-3.3761451127740028,0.8357482212945098,0.7981544547353608,0.9150299984586104,-0.19653260936777928,-0.25289033227480245,-0.09286034521766884,-0.5372852457893976,-0.6913572499297702,-0.2538636899233232,-156.64292880157365,-201.56188044599716,-74.0127375869747,0.8208862988609327,-0.21819550574495725,-0.5965077567099213,0.7803611428815608,-0.28145796228064485,-0.7694560761687608,0.9069406450680036,-0.10260798811703796,-0.28051201422890504,-173.90896697082255,-224.3312175419127,-81.78192834661954,-0.05922251092052366,-0.07809882623899056,-0.02664832430558184,-17.26603816924888,-22.769337095915613,-7.769190759644852,0.7958
42101000401,42101000401,Census Tract 4.01; Philadelphia County; Pennsylvania,2250,989,374,Philadelphia city,Pennsylvania,26782,0.40014155994140693,0.2790823005892311,42101,2250,989,374,0.012048,0.007970327637,0.003463550263,0.8846848747146431,0.8305112516813127,0.9126336481808774,-0.13034598938130604,-0.20407760638470468,-0.0957299262341105,-3.533419080148444,-5.532135753876575,-2.5950468403542675,-157.0408480065975,-245.8727001722922,-115.33541512685632,0.8739115164009726,0.8152298490456753,0.9043283056626272,-0.14428060648324811,-0.22664792165132375,-0.10579309940682576,-3.91115868054789,-6.1439718601240845,-2.8678393387202332,-173.82927469101733,-273.06541600551486,-157.0408480065975,-0.37773960039944576,-0.6118361062475097,-0.27279249836596575,-16.78842668441981,-27.192715833222653,-12.124111038487367,0.9266457340191588,0.9029364156319726,0.9507248353395732,-0.07916106801968469,-0.10749769605879923,-0.05182904961436836,-0.2711623762413915,-0.3682281130483284,-0.17753788072023385,-27.417833795893984,-37.23236734563482,-17.95125184228856,0.9196130038277796,0.893764057085907,0.945932882840511,-0.08741394025271396,-0.11886352116292564,-0.05715745603126999,-0.29943218741888006,-0.4071611924051227,-0.19579007692895145,-30.27625757521537,-41.16897799849572,-19.796772186951618,-0.02826981117748855,-0.0389330793567943,-0.01825219620871759,-2.858423779321391,-3.936610652860899,-1.8455203446630533,0.9029364156319726,0.8795949646281824,0.9507248353395732,-0.10749769605879923,-0.1368869084223493,-0.05182904961436836,-0.32044015482141636,-0.4080465324939599,-0.15449734544627575,-85.67918578112737,-109.10335093421386,-41.30945065408443,0.893764057085907,-0.11886352116292564,-0.35432057170074427,0.8683823903736212,-0.15156641945462573,-0.4518047241608064,0.945932882840511,-0.05715745603126999,-0.1703808056485247,-94.73812077560008,-120.8034021820338,-45.556365146664355,-0.03388041687932791,-0.04375819166684652,-0.01588346020224892,-9.058934994472704,-11.700051247819928,-4.246914492579927,0.548
42101016200,42101016200,Census Tract 162; Philadelphia County; Pennsylvania,1146,685,238,Philadelphia city,Pennsylvania,33993,0.3787451029836244,0.21576444192973385,42101,1146,685,238,0.012048,0.007970327637,0.003463550263,0.8924459649224301,0.8415796160074197,0.918600879853136,-0.12051601923811522,-0.18824170759286024,-0.08861206420777426,-1.663965641748811,-2.599054762668282,-1.223467479413253,-145.19769997808123,-226.79360930787803,-106.75981495752644,0.8823484422661805,0.8271889583027785,0.9108346480321918,-0.1333391119631254,-0.20891362241076597,-0.09789411520570172,-1.841014185587768,-2.884472055934425,-1.3516248317980453,-160.64696209317347,-251.69913228049083,-145.19769997808123,-0.1770485438389573,-0.28541729326614274,-0.1281573523847923,-15.44926211509226,-24.9055229726128,-11.183015042302994,0.9316920310173784,0.9095326111340728,0.954155730729062,-0.07331603867860881,-0.09946580008068744,-0.0480469464202753,-0.1739446427574784,-0.23598578664984476,-0.11399291452854964,-25.39337850474137,-34.45047980289705,-16.641301391029145,0.9251232995902324,0.9009487825464692,0.94968852249407,-0.08093699557986803,-0.10994100815983064,-0.05297681957217113,-0.192025606344051,-0.2608385522926296,-0.12568919599303635,-28.032935232708173,-38.07862077264665,-18.348787736209687,-0.0180809635865726,-0.02485276564278482,-0.01169628146448671,-2.639556727966803,-3.6281409697496096,-1.7074863451805429,0.9095326111340728,0.8876764546801785,0.954155730729062,-0.09946580008068744,-0.12653658292681716,-0.0480469464202753,-0.188680453646022,-0.24003204971037048,-0.09114207737262088,-79.27750153194201,-100.85380239931531,-38.29499049269785,0.9009487825464692,-0.10994100815983064,-0.2085512736746739,0.8771627300516412,-0.14003931738085468,-0.2656458994977633,0.94968852249407,-0.05297681957217113,-0.10049374097923228,-87.62658557759407,-111.61592415872408,-42.22426091564382,-0.01987082002865192,-0.02561384978739281,-0.00935166360661139,-8.34908404565207,-10.762121759408744,-3.9292704229459647,0.9482
42101020702,42101020702,Census Tract 207.02; Philadelphia County; Pennsylvania,1233,731,188,Philadelphia city,Pennsylvania,52400,0.6729785571784094,0.248016658729395,42101,1233,731,188,0.012048,0.007970327637,0.003463550263,0.7914399467784813,0.7015011111540165,0.8398560863690335,-0.26351974533311406,-0.4255144918515279,-0.19068018465320627,-3.9146343045565506,-6.321096071120947,-2.8325892281773553,-317.4885891773358,-512.6598597827208,-229.73148647018292,0.7731428849851263,0.677066302567626,0.8253256854294124,-0.29342197855088326,-0.4769602270969896,-0.2116428915934023,-4.358837481017424,-7.0853319342075665,-3.1439940969120443,-353.5147997581042,-574.6416816064531,-317.4885891773358,-0.4442031764608738,-0.7642358630866193,-0.3114048687346891,-36.02621058076836,-61.981821823732304,-25.255869321548182,0.8646441249237984,0.822902355987301,0.908042298317488,-0.1565451856717706,-0.21521100617122543,-0.1012702842729908,-0.3963497489925416,-0.5448831141651599,-0.2564017001210233,-54.22021190048449,-74.53941370248425,-35.07547197278021,0.8521599796167848,0.8070178417026952,0.8993250430697594,-0.17348857482100796,-0.23912997746138964,-0.11194501666115778,-0.4392479576315708,-0.6054424870154611,-0.28342857727765175,-60.088639894879734,-82.82386963275802,-38.772719189829246,-0.04289820863902921,-0.06055937285030122,-0.02702687715662843,-5.86842799439524,-8.284455930273765,-3.697247217049034,0.822902355987301,0.7827700415394913,0.908042298317488,-0.21521100617122543,-0.27751440005710715,-0.1012702842729908,-0.32247681929134203,-0.4158335701788395,-0.15174558096299864,-171.53022302730955,-221.1880692440635,-80.71573455478651,0.8070178417026952,-0.23912997746138964,-0.3583175224207918,0.7638315895796431,-0.30918911137247757,-0.4632956416531275,0.8993250430697594,-0.11194501666115778,-0.16774083050234406,-190.5944268195701,-246.4338519431529,-89.22384601188514,-0.03584070312944976,-0.04746207147428799,-0.01599524953934542,-19.06420379226051,-25.245782699089357,-8.508111457098627,0.2577
42101012502,42101012502,Census Tract 125.02; Philadelphia County; Pennsylvania,2947,1257,604,Philadelphia city,Pennsylvania,40724,0.42290273606743345,0.2722047215592432,42101,2947,1257,604,0.012048,0.007970327637,0.003463550263,0.87650283758363,0.8188966680234823,0.9063283563672206,-0.14089761849126553,-0.22115529229546765,-0.10335287754676192,-5.002634193846415,-7.852219499763866,-3.669591046209943,-169.75345075827673,-266.4478961575794,-124.51954686833876,0.865024999816856,0.8026976923453955,0.8974579825751746,-0.1560359529628867,-0.24579902189342123,-0.11425829333044688,-5.540127662341844,-8.727206356679904,-4.056792806479275,-187.9921161296859,-296.1386615771939,-169.75345075827673,-0.5374934684954287,-0.8749868569160384,-0.3872017602693316,-18.238665371409184,-29.69076541961447,-13.13884493618363,0.9213075708815116,0.8959720019199157,0.947088649873336,-0.08541385266507168,-0.11610630450189297,-0.05586736799531958,-0.371864811030474,-0.5054900070173163,-0.2432287924514268,-29.583517186195227,-40.21400214934895,-19.349943711330692,0.9137872708818596,0.8861839549880666,0.94195400101031,-0.09434660764637268,-0.1284338814433467,-0.06162296558794982,-0.4107551916825272,-0.5591603652409763,-0.2682868380069124,-32.677421772675196,-44.48372038512143,-21.34342386689836,-0.03889038065205319,-0.05367035822366006,-0.02505804555548557,-3.0939045864799675,-4.26971823577248,-1.993480155567667,0.8959720019199157,0.871078764867755,0.947088649873336,-0.11610630450189297,-0.14800181146858454,-0.05586736799531958,-0.5589447937112305,-0.7124922486775703,-0.26894986119228514,-92.5405287601375,-117.96229282741233,-44.528122713954495,0.8861839549880666,-0.1284338814433467,-0.6182907093362329,0.8591384764494584,-0.16395671642210316,-0.7893004038951998,0.94195400101031,-0.06162296558794982,-0.29665775632252,-102.36601147950876,-130.67887481708607,-49.11552256995364,-0.05934591562500235,-0.07680815521762951,-0.02770789513023486,-9.82548271937125,-12.71658198967376,-4.5873998559991485,0.361
42101013701,42101013701,Census Tract 137.01; Philadelphia County; Pennsylvania,1718,713,139,Philadelphia city,Pennsylvania,29084,0.5336451830384424,0.29314260987087015,42101,1718,713,139,0.012048,0.007970327637,0.003463550263,0.8377608401424688,0.7646632732761145,0.8762666091118262,-0.1936580848418995,-0.30776517579510726,-0.1412051875554046,-4.008424897409002,-6.370266411648698,-2.9227304912287897,-233.3192606175205,-370.7954837979452,-170.12400996675143,0.8230610722912346,0.7444186666104712,0.8647685547167934,-0.21497666900489343,-0.3433300975017944,-0.15637877273127043,-4.449686844237702,-7.10640566325738,-3.2368003977423823,-259.00389081709557,-413.64410147016184,-233.3192606175205,-0.4412619468286998,-0.736139251608682,-0.31406990651359257,-25.684630199575075,-42.84861767221665,-18.281135419883153,0.8957707676874694,0.8628461786535829,0.9295945807077826,-0.11635703694775593,-0.1589551240296816,-0.07573776865029869,-0.2873450219426004,-0.39254148094803754,-0.1870352783603037,-40.30084459223007,-55.05490616382013,-26.23215685277752,0.8859650180131247,0.8502109970722235,0.9228326287705884,-0.128712736584805,-0.17617862324009942,-0.08362011574321453,-0.31785756227927253,-0.4350751075199139,-0.2065008238725193,-44.58030326497511,-61.02035168582243,-28.962247387450113,-0.03051254033667211,-0.04253362657187637,-0.0194655455122156,-4.2794586727450366,-5.965445522002296,-2.730090534672595,0.8628461786535829,0.8308059014999774,0.9295945807077826,-0.1589551240296816,-0.20365057373154355,-0.07573776865029869,-0.17610249411541826,-0.2256194896583765,-0.08390802145870811,-126.69244180965342,-162.3161796103428,-60.36548306381878,0.8502109970722235,-0.17617862324009942,-0.19518398763042533,0.8155480057786935,-0.2261693890664228,-0.25056753439241264,0.9228326287705884,-0.08362011574321453,-0.09264068101290215,-140.42013498591749,-180.26441323195152,-66.64797195172817,-0.01908149351500707,-0.02494804473403614,-0.00873265955419404,-13.72769317626408,-17.948233621608736,-6.282488887909381,0.1324
42101980902,42101980902,Census Tract 9809.02; Philadelphia County; Pennsylvania,0,0,0,Philadelphia city,Pennsylvania,26996,0.4369291053682782,0.27663876071209587,42101,0,0,0,0.012048,0.007970327637,0.003463550263,0.8714984601405836,0.8118203199224546,0.9024644904774732,-0.14744895801501182,-0.23179966731495508,-0.10807683909083554,-0,-0,-0,NA,NA,NA,0.8595938239596312,0.7950709932657831,0.8932502262335205,-0.16334014057197624,-0.2577493185765255,-0.11950713319894776,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.9180333016304272,0.8917070222238394,0.9448548125035432,-0.08928510351857616,-0.12144457212648996,-0.05836366261430246,-0,-0,-0,NA,NA,NA,0.9102156095108762,0.8815448353683556,0.939510390165473,-0.0986407940612789,-0.1343722518459854,-0.0643841840044719,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.8917070222238394,0.865871846253295,0.9448548125035432,-0.12144457212648996,-0.15490531806420255,-0.05836366261430246,-0,-0,-0,NA,NA,NA,0.8815448353683556,-0.1343722518459854,-0,0.8534910684636117,-0.1716584237959541,-0,0.939510390165473,-0.0643841840044719,-0,NA,NA,NA,0,0,0,NA,NA,NA,-999
42091202202,42091202202,Census Tract 2022.02; Montgomery County; Pennsylvania,1798,1217,543,Philadelphia city,Pennsylvania,77182,0.7131214798668123,0.2065227607420744,42091,1798,1217,543,0.011842,0.007970327637,0.003463550263,0.7785761961420264,0.6842914258252061,0.8296495106621143,-0.2843958047461058,-0.46136567295735464,-0.2053282586786978,-6.055331585406487,-9.823359153891468,-4.371832036213105,-336.7815119803385,-546.3492299160994,-243.14972392731391,0.7593311806552455,0.6588176235532397,0.8142994238459101,-0.31694842181651944,-0.5178707494293207,-0.2280494996263561,-6.748439173649899,-11.026460495706145,-4.855610789886406,-375.33032111512233,-613.2625414742015,-336.7815119803385,-0.6931075882434126,-1.2031013418146763,-0.4837787536733007,-38.54880913478379,-66.91331155810214,-26.90649353021695,0.8558786989308104,0.8117412227876835,0.9019261687783292,-0.16838986792080507,-0.2319196954982745,-0.10873820343245276,-0.7097869807008695,-0.977574140685259,-0.4583468236785856,-58.32267713236397,-80.32655223379287,-37.662023309661926,0.8426620578583528,0.7949857819418608,0.8926641358061094,-0.1867153512779792,-0.2578841316600206,-0.12024216039211914,-0.7870314708984035,-1.0870178915260973,-0.5068376205260218,-64.66980040249824,-89.3194652034591,-41.64647662498125,-0.07724449019753399,-0.10944375084083824,-0.04849079684743618,-6.347123270134264,-8.992912969666248,-3.9844533153193247,0.8117412227876835,0.7694531806982878,0.9019261687783292,-0.2319196954982745,-0.2996242332671732,-0.10873820343245276,-1.0037224455168252,-1.296740095768487,-0.4706067556523657,-184.84759585945216,-238.8103307124285,-86.66791080154064,0.7949857819418608,-0.2578841316600206,-1.1160936147904896,0.7495496732244082,-0.3341343952538943,-1.4460962084956668,0.8926641358061094,-0.12024216039211914,-0.5203945918595004,-205.54210217136088,-266.31606049643955,-95.8369414105894,-0.11237116927366442,-0.14935611272717986,-0.04978783620713473,-20.694506311908732,-27.505729784011027,-9.169030609048752,0.3667
42091204300,42091204300,Census Tract 2043; Montgomery County; Pennsylvania,1693,1061,485,Philadelphia city,Pennsylvania,95952,0.6420865465857539,0.2543702890551718,42091,1693,1061,485,0.011842,0.007970327637,0.003463550263,0.8014837830861496,0.7150389664788004,0.8477959764290456,-0.24768588099119693,-0.39852518097648065,-0.1795290704398534,-4.965731871167297,-7.989834481958059,-3.5992896458878234,-293.3096202697754,-471.9335193123484,-212.5983252148744,0.783942506884272,0.691453024374313,0.833912504691793,-0.2756037480024323,-0.44622984461581783,-0.19916657248063635,-5.525443395449252,-8.94624171715929,-3.9929922233774726,-326.36995838448036,-528.4253819940513,-293.3096202697754,-0.5597115242819548,-0.9564072352012324,-0.3937025774896492,-33.060338114704955,-56.49186268170303,-23.25472991669517,0.8714506388065547,0.8315957915988196,0.9127771940581096,-0.14751192490889983,-0.20250728791857855,-0.0955576087019737,-0.5420807792590016,-0.744179214719928,-0.35115766417720584,-51.09149663138563,-70.13941703298096,-33.09685807513721,0.8595419391959409,0.8164009683048785,0.904484770398672,-0.16341036358906544,-0.2248883071223378,-0.10560181080686146,-0.6005047882607691,-0.8264255845512289,-0.38806836754857754,-56.59800077858333,-77.89119552791978,-36.57571795933813,-0.05842400900176758,-0.08224636983130096,-0.0369107033713717,-5.506504147197699,-7.751778494938827,-3.478859884200914,0.8315957915988196,0.7931747572269497,0.9127771940581096,-0.20250728791857855,-0.260756209005113,-0.0955576087019737,-0.7828139752918111,-1.007981523289108,-0.3693883430380418,-161.40494335913633,-207.83124191528003,-76.16254495629728,0.8164009683048785,-0.2248883071223378,-0.8693302424052267,0.7750072634383113,-0.2903104876249945,-1.1222268058717937,0.904484770398672,-0.10560181080686146,-0.408215300127719,-179.24334894953128,-231.386970282844,-84.16810311911732,-0.08651626711341565,-0.1142452825826854,-0.0388269570896772,-17.838405590394977,-23.555728367564,-8.005558162820043,0.3918
42045400302,42045400302,Census Tract 4003.02; Delaware County; Pennsylvania,2232,1397,630,Philadelphia city,Pennsylvania,72612,0.5684435995728034,0.2527801582223912,42045,2232,1397,630,0.01258099999999999,0.007970327637,0.003463550263,0.8259442344207203,0.7483747914349569,0.8670278261689747,-0.21073549317933613,-0.33622886746702035,-0.15336552047997412,-5.917619550986355,-9.441572891736964,-4.306625280569893,-265.12632396892275,-423.0095381602583,-192.94916131585543,0.8102999245712444,0.7269943993434758,0.8547445481874603,-0.23411093803215136,-0.3755264152008137,-0.16994019104370198,-6.574020555805731,-10.545079155759684,-4.772055157138458,-294.5349711382496,-472.4497829641437,-265.12632396892275,-0.6564010048193758,-1.1035062640227211,-0.4654298765685647,-29.408647169326873,-49.44024480388536,-20.85259303622602,0.8878934724716947,0.8526921632489562,0.9241644554014992,-0.1262612362902343,-0.17275617520602804,-0.08205849527674641,-0.6109250570091654,-0.8358945254093884,-0.39704657088733153,-43.73121381597462,-59.83496960697125,-28.42137228971593,0.8773986250882524,0.8392116395589416,0.9169046749834018,-0.1397328094734772,-0.19159453094044637,-0.09062591486743422,-0.6761083377752224,-0.9270454113753182,-0.4385007135493833,-48.397160900159086,-66.35972880281447,-31.388741127371745,-0.06518328076605695,-0.0911508859659298,-0.04145414266205172,-4.665947084184463,-6.52475919584322,-2.9673688376558136,0.8526921632489562,0.8185396327544799,0.9241644554014992,-0.17275617520602804,-0.22168794275102485,-0.08205849527674641,-0.8674616901554223,-1.1131630882458454,-0.41204084843557814,-137.69233177070194,-176.69255368981675,-65.4033092754886,0.8392116395589416,-0.19159453094044637,-0.9620548465831956,0.8023127308915448,-0.2463967745953395,-1.2372337040016832,0.9169046749834018,-0.09062591486743422,-0.45506048735468174,-152.70711850526916,-196.3863022224894,-72.23182338963201,-0.09459315642777331,-0.12407061575583778,-0.0430196389191036,-15.014786734567195,-19.69374853267266,-6.828514114143429,0.86
