geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
34031183200,34031183200,Census Tract 1832; Passaic County; New Jersey,2008,1275,652,Paterson city,New Jersey,49020,0.45472769250113687,0.24659106043641033,34031,2008,1275,652,0.009872,0.007584416469,0.003080367673,0.8651893284368867,0.8029288358335267,0.8975851900355006,-0.15581638276407314,-0.24544038695769615,-0.11410037855064067,-3.088744415939036,-4.865358900093125,-2.2618090656002647,-153.821933064693,-242.2987500046377,-112.63989370519246,0.8527510630126127,0.7854974159197906,0.8879392342313033,-0.17267517259630713,-0.2730786629374639,-0.12620319212013276,-3.422935802172454,-5.413231781521437,-2.5017228485207808,-170.4649303870744,-269.58325605186434,-153.821933064693,-0.33419138623341826,-0.5478728814283116,-0.239913782920516,-16.642997322381387,-27.28450604722667,-11.94789755580259,0.9138952046118372,0.8863242429192911,0.9420277955305084,-0.0942173620713269,-0.12825527225374586,-0.06153980248198974,-0.3700357483588109,-0.5037185780413721,-0.2416956531646161,-29.022411635985172,-39.50733945422526,-18.956521816832637,0.9057034839858178,0.8756930264131796,0.936418724128876,-0.1041141142564698,-0.1419526818615642,-0.06789833888709541,-0.408904933619789,-0.5575147266850702,-0.2666686064017146,-32.070975185865805,-43.726645230201584,-20.91518481582075,-0.0388691852609781,-0.05379614864369808,-0.02497295323709847,-3.0485635498806354,-4.21930577597632,-1.9586629989881152,0.8863242429192911,0.8593093735868123,0.9420277955305084,-0.12825527225374586,-0.1637252318404675,-0.06153980248198974,-0.6342273922245376,-0.8096277447846186,-0.30431675642110334,-97.2741399117389,-124.17603447616852,-46.674349144341,0.8756930264131796,-0.1419526818615642,-0.7019616243004765,0.8463782688927245,-0.18150481499040771,-0.8975484864264622,0.936418724128876,-0.06789833888709541,-0.3357599703468153,-107.66282581295653,-137.66081080160464,-51.496927967302966,-0.06773423207593887,-0.0879207416418436,-0.03144321392571198,-10.388685901217618,-13.484776325436137,-4.82257882296196,0.9991
34031182900,34031182900,Census Tract 1829; Passaic County; New Jersey,1124,734,298,Paterson city,New Jersey,40690,0.5175006524803203,0.28409885561755965,34031,1124,734,298,0.009872,0.007584416469,0.003080367673,0.8433003532786792,0.7723401522712829,0.8805862589355251,-0.1858171244825002,-0.2947662983197486,-0.13560709113133929,-2.061850597849756,-3.2707645762421156,-1.5047136409010056,-183.4386652891242,-290.99328970125583,-133.87132036485815,0.8290495931101984,0.7526437763651332,0.8694589746536928,-0.20620045930965025,-0.32864979609539186,-0.15014052318949486,-2.288026690158671,-3.646740204648368,-1.6659784632976034,-203.56109343048675,-324.44307870537085,-183.4386652891242,-0.2261760923089149,-0.3759756284062528,-0.16126482239659778,-20.122428141362533,-33.44978900411502,-14.347404127811192,0.8994490902810927,0.8675980526434426,0.9321246806481888,-0.1117916631473645,-0.15260747410986955,-0.0728178544790933,-0.2527598181482145,-0.34504395335117033,-0.16464043147668905,-34.4359425270047,-47.00871299062266,-22.43057649546172,0.8899677013878586,0.8553629313327233,0.9255958698022462,-0.12363628302527348,-0.1690943848150172,-0.08038511474089689,-0.2795403837296434,-0.3823206914757808,-0.18174993028727884,-38.08452094409311,-52.087287667000105,-24.761570883825456,-0.02678056558142888,-0.03727673812461046,-0.01710949881058979,-3.648578417088404,-5.078574676377448,-2.330994388363732,0.8675980526434426,0.8365590251875178,0.9321246806481888,-0.15260747410986955,-0.1953729143927965,-0.0728178544790933,-0.34491671469955293,-0.44157328575614135,-0.16457971855504722,-115.74386399313856,-148.1789549517253,-55.22809347484806,0.8553629313327233,-0.1690943848150172,-0.3821797066279191,0.8217623654473968,-0.2168968086723761,-0.4902206468749568,0.9255958698022462,-0.08038511474089689,-0.1816829080547873,-128.248223700644,-164.5035727768311,-60.9674188103313,-0.03726299192836618,-0.0486473611188154,-0.01710318949974007,-12.504359707505431,-16.32461782510584,-5.739325335483246,0.9799
34031181500,34031181500,Census Tract 1815; Passaic County; New Jersey,2177,1074,296,Paterson city,New Jersey,32783,0.4438034639428829,0.22386029127227633,34031,2177,1074,296,0.009872,0.007584416469,0.003080367673,0.86905624567747,0.8083745456157349,0.9005768194781613,-0.15067350930831094,-0.23705033195757663,-0.11039944441324775,-3.2381762202321127,-5.094530229414474,-2.372632437293986,-148.74488838916457,-234.0160877085197,-108.9863315247582,0.8569444562466099,0.7913596321811128,0.8911952038819176,-0.16693677485232705,-0.2636479791669954,-0.12208862395594632,-3.58769565460191,-5.666149415182732,-2.6238486159238836,-164.79998413421728,-260.2732850336578,-148.74488838916457,-0.3495194343697974,-0.5716191857682578,-0.2512161786298974,-16.055095745052704,-26.25719732513816,-11.53955804455202,0.9164328257773072,0.8896241643637914,0.9437619279230652,-0.09118745190277544,-0.12407018610509876,-0.05958925700753541,-0.3016768040723686,-0.4104632429553718,-0.19714002569396427,-28.089087902455177,-38.218179046124,-18.35568209441008,0.908470230389478,0.8792800670696186,0.9383150861858518,-0.10075153433622316,-0.13729406300850808,-0.06574008531067174,-0.33331780030816077,-0.4542119916968147,-0.2174889024984883,-31.035176937445137,-42.29161933862334,-20.25036336112554,-0.03164099623579219,-0.04374874874144297,-0.02034887680452402,-2.946089034989962,-4.073440292499345,-1.894681266715458,0.8896241643637914,0.863331299231154,0.9437619279230652,-0.12407018610509876,-0.15830388738431847,-0.05958925700753541,-0.27853598899099213,-0.3553902127329665,-0.13377712369813388,-94.09999628074058,-120.06426105843464,-45.19497422234253,0.8792800670696186,-0.13729406300850808,-0.3082234243629851,0.8507368301793186,-0.17545163736383637,-0.3938866932288478,0.9383150861858518,-0.06574008531067174,-0.14758565496830223,-104.12953525776524,-133.06982879352964,-49.860018570372375,-0.02968743537199297,-0.03849648049588122,-0.01380853127016834,-10.029538977024654,-13.005567735095008,-4.665044348029846,0.9604
34031182501,34031182501,Census Tract 1825.01; Passaic County; New Jersey,3118,2199,1120,Paterson city,New Jersey,39230,0.5468315819069922,0.22243481469052268,34031,3118,2199,1120,0.009872,0.007584416469,0.003080367673,0.8332633303680078,0.7584496637788766,0.8727541668297878,-0.2001008127386975,-0.3184790603210639,-0.14579802423908542,-6.159282306425324,-9.803070833920394,-4.487793821108768,-197.53952233564223,-314.40252834895426,-143.9318095288251,0.8182019254051618,0.7377673634381023,0.8609563312306053,-0.22219218624401849,-0.355440819908129,-0.16149909551237404,-6.839274576789763,-10.940786911746848,-4.971086863060452,-219.34812626009503,-350.89117741330494,-197.53952233564223,-0.6799922703644388,-1.137716077826454,-0.48329304195168454,-21.808603924452814,-36.48864906435067,-15.500097560990524,0.8927775807237663,0.8589842979933244,0.9275331623549868,-0.12009981163428124,-0.16416563415198945,-0.07812856788971449,-0.8135235184642927,-1.1120134368980732,-0.5292217079887119,-36.995157729162926,-50.569051245933295,-24.066471486526236,0.8827090990971398,0.8460260734042082,0.9205818127710657,-0.1328760528500598,-0.18199666823061048,-0.08626955923653962,-0.900066307875645,-1.2327960208514015,-0.5843665731981932,-40.930709771516376,-56.06166534112786,-26.57419614361952,-0.0865427894113523,-0.12078258395332853,-0.05514486520948125,-3.9355520423534465,-5.492614095194567,-2.507724657093281,0.8589842979933244,0.8261362790967163,0.9275331623549868,-0.16416563415198945,-0.21045404408747603,-0.07812856788971449,-1.394512604022919,-1.7877116520980705,-0.6636667486423915,-124.51005393061776,-159.61711179447056,-59.25595970021352,0.8460260734042082,-0.18199666823061048,-1.5459791511711358,0.8105071748284542,-0.23379537042550225,-1.985985632770871,0.9205818127710657,-0.08626955923653962,-0.7328207777486201,-138.03385278313712,-177.32014578311347,-65.43042658469822,-0.15146654714821683,-0.19827398067280064,-0.06915402910622859,-13.52379885251936,-17.703033988642918,-6.174466884484695,0.9449
34031183102,34031183102,Census Tract 1831.02; Passaic County; New Jersey,3601,2514,1113,Paterson city,New Jersey,52818,0.4181341613388291,0.21224345083337065,34031,3601,2514,1113,0.009872,0.007584416469,0.003080367673,0.8782107237180076,0.821316452070584,0.9076457276686168,-0.13867887625692307,-0.2175574925827249,-0.10175145380632696,-4.929905356936449,-7.733966967962752,-3.617169757465791,-136.90378664083445,-214.77275667766597,-100.44903519760597,0.8668792537776473,0.8053071863824831,0.8988930126011887,-0.15356319307705787,-0.24176217089542645,-0.11247944525259022,-5.459029007246232,-8.594420820037818,-3.998539897804388,-151.59758420567155,-238.66761510796496,-136.90378664083445,-0.5291236503097831,-0.8604538520750662,-0.3813701403385972,-14.693797564837077,-23.894858430298974,-10.590673155751102,0.9224233890943232,0.897426617742035,0.9478492946585908,-0.08410087149009186,-0.11429723637576532,-0.05502003919324912,-0.6512808770043447,-0.8851228652815001,-0.426077622546567,-25.90616058092063,-35.20775120451472,-16.94819500980776,0.9150047257872872,0.8877666807506556,0.9427862074574964,-0.09289053030800608,-0.12642209004109614,-0.06068586079212763,-0.7193483845351623,-0.9790182695596392,-0.46995399617371175,-28.613698668860867,-38.94265193156878,-18.69347637922481,-0.06806750753081758,-0.09389540427813904,-0.04387637362714475,-2.7075380879402378,-3.7349007270540584,-1.7452813694170544,0.897426617742035,0.8728560947914916,0.9478492946585908,-0.11429723637576532,-0.14566422342377136,-0.05502003919324912,-0.9648350380675784,-1.2296180643433134,-0.4644492141085045,-86.68778419295404,-110.47781350793473,-41.72948913823041,0.8877666807506556,-0.12642209004109614,-1.0671864510911897,0.8610669369930193,-0.1613498986410473,-1.362027994147924,0.9427862074574964,-0.06068586079212763,-0.512276995176334,-95.88377817530905,-122.37448285246398,-46.02668420272542,-0.10235141302361116,-0.13240992980461064,-0.04782778106782948,-9.195993982355002,-11.896669344529258,-4.297195064495011,0.819
34031181400,34031181400,Census Tract 1814; Passaic County; New Jersey,2274,1181,453,Paterson city,New Jersey,31650,0.4264717022231876,0.20702070838031603,34031,2274,1181,453,0.009872,0.007584416469,0.003080367673,0.8752267700841407,0.8170902837709674,0.9053436413477252,-0.14256103010179189,-0.22385496420895237,-0.10455296125056564,-3.2003423003609592,-5.025303973969349,-2.347101899300738,-140.73624891648896,-220.9896206670778,-103.21468334655845,0.8636398076186126,0.8007501908502722,0.896385455651903,-0.15789011944387435,-0.2488289249586759,-0.11559150552341636,-3.5444639233069357,-5.585942620714719,-2.594905384906776,-155.86912591499276,-245.64391471920487,-140.73624891648896,-0.3441216229459765,-0.5606386467453701,-0.24780348560603735,-15.132876998503802,-24.654294052127092,-10.897250906158195,0.920473337192199,0.8948848600310818,0.9465197564412444,-0.08639757350320233,-0.1174621950417926,-0.05650198339211898,-0.31430696137743375,-0.4273173898679097,-0.20554936894283157,-26.61362924449058,-36.18267484063587,-17.404688310146618,0.912877145544283,0.8850012348252414,0.941331629617554,-0.09543765541832236,-0.1299419262363708,-0.06232486887355722,-0.3471940039428034,-0.4727175814650691,-0.2267325268477442,-29.39830685375135,-40.026890894586714,-19.19835113020696,-0.03288704256536967,-0.04540019159715941,-0.02118315790491262,-2.784677609260768,-3.844216053950839,-1.793662820060341,0.8948848600310818,0.8697509180409728,0.9465197564412444,-0.1174621950417926,-0.14975446332658118,-0.05650198339211898,-0.40356963957161746,-0.5145174987360517,-0.19412616173676933,-89.08822065598619,-113.58002179603793,-42.853457337035174,0.8850012348252414,-0.1299419262363708,-0.4464467594684034,0.8576979763580069,-0.16591157676067034,-0.5700291503171678,0.941331629617554,-0.06232486887355722,-0.21413208614653145,-98.5533685360714,-125.8342495181386,-47.26977619128729,-0.04287711989678594,-0.05551165158111615,-0.02000592440976209,-9.465147880085196,-12.254227722100696,-4.4163188542521175,0.9807
34031143402,34031143402,Census Tract 1434.02; Passaic County; New Jersey,2232,1502,804,Paterson city,New Jersey,84975,0.694498312829189,0.23624062061942963,34031,2232,1502,804,0.009872,0.007584416469,0.003080367673,0.7845177598084456,0.6922222314817869,0.8343690449164871,-0.27466840297429124,-0.4446227736132903,-0.19851042664231516,-6.052127090330038,-9.796953359118415,-4.374039087806472,-271.15264741622036,-438.93160211104015,-195.96949318129356,0.7657077759590522,0.6672216000564489,0.8193963059989634,-0.3059812521134396,-0.4987524383434185,-0.2204106763464773,-6.742083927368171,-10.98966284720014,-4.856595847463891,-302.0646920863876,-492.3684071326228,-271.15264741622036,-0.6899568370381326,-1.1927094880817233,-0.4825567596574185,-30.91204467016723,-53.436805021582586,-21.619926507948858,0.8599340642377921,0.8169001634310965,0.904758433589128,-0.16287985508093142,-0.22413979671623305,-0.10526739831874662,-0.7535982199416873,-1.0370303420242886,-0.48704196078442624,-50.17298401742259,-69.04329840374758,-32.426229080188165,0.8470551126516147,0.8005452430700697,0.8957481172796712,-0.18056072747097623,-0.24914863795208703,-0.11638526580098768,-0.8354025287282674,-1.152739053999624,-0.5384811344010861,-55.61934279149583,-76.74694101195898,-35.850941038687495,-0.08180430878658007,-0.1157087119753355,-0.05143917361665989,-5.44635877407324,-7.703642608211418,-3.4247119584993273,0.8169001634310965,0.7756027514509677,0.904758433589128,-0.22413979671623305,-0.28931982013890306,-0.10526739831874662,-1.3667755307206195,-1.76423489497037,-0.6419069987238178,-169.99695655729101,-219.43220086696144,-79.83917894574849,0.8005452430700697,-0.24914863795208703,-1.519276214461833,0.7561418494029627,-0.32250317951530355,-1.9665827345206683,0.8957481172796712,-0.11638526580098768,-0.7097023186587226,-188.96470329127277,-244.5998426020732,-88.27143266899535,-0.1525006837412135,-0.20234783955029845,-0.06779531993490473,-18.96774673398178,-25.167641735111747,-8.432253723246857,0.416
34031180101,34031180101,Census Tract 1801.01; Passaic County; New Jersey,3210,2091,432,Paterson city,New Jersey,54548,0.5751904088430406,0.2201160559674744,34031,3210,2091,432,0.009872,0.007584416469,0.003080367673,0.8236725633198723,0.7452571265041115,0.8652478921581708,-0.2140746754625736,-0.3418187689004047,-0.15573815211004988,-6.783838079694551,-10.831935985937193,-4.935204990793624,-211.33451961665267,-337.4434886584795,-153.74470376304123,0.8078487545666837,0.7236636384757725,0.8528145571950416,-0.23785547028092277,-0.3818574636501913,-0.17258786398893114,-7.537430540388596,-12.100726988506551,-5.469157532488918,-234.81092026132697,-376.9696881154689,-211.33451961665267,-0.753592460694045,-1.2687910025693585,-0.5339525416952942,-23.476400644674296,-39.52619945698935,-16.634035566831592,0.8863742379044353,0.8507373494859813,0.9231153251901396,-0.12819163422912494,-0.17545091984524214,-0.08328826606147394,-0.8256885723654612,-1.1300879374725312,-0.5364637865227295,-39.487736602843675,-54.0453341689398,-25.655848231598732,0.875747361406312,0.8370955819756023,0.9157597623579202,-0.14188183038788474,-0.19460671102806712,-0.0919894508415351,-0.9138677939636932,-1.2534713233649948,-0.5925085423458399,-43.704820371290914,-59.94602215997106,-28.336133062928734,-0.08817922159823188,-0.12338338589246356,-0.05604475582311041,-4.217083768447244,-5.900687991031256,-2.680284831330005,0.8507373494859813,0.8161824599846641,0.9231153251901396,-0.17545091984524214,-0.22521623414792544,-0.08328826606147394,-0.574859309461396,-0.7379137650345203,-0.27289133141375377,-133.06928459754536,-170.8133715357686,-63.16928967910967,0.8370955819756023,-0.19460671102806712,-0.6376226446508528,0.799771609098948,-0.25035696269168234,-0.8202865554580093,0.9157597623579202,-0.0919894508415351,-0.30140048416469967,-147.59783440991964,-189.88114709676145,-69.76863059368047,-0.06276333518945687,-0.082372790423489,-0.0285091527509459,-14.528549812374276,-19.067775560992825,-6.599340914570809,0.7007
34031182800,34031182800,Census Tract 1828; Passaic County; New Jersey,1938,1252,735,Paterson city,New Jersey,40861,0.3886794222113142,0.2162295575852697,34031,1938,1252,735,0.009872,0.007584416469,0.003080367673,0.8888340796811152,0.8364223769128157,0.9158254729485816,-0.1250693721811022,-0.19556820525407193,-0.09191110046372794,-2.3928192241290276,-3.741598386555768,-1.7584372917616131,-123.4684842171841,-193.0649322268198,-90.73463837779222,0.8784211174457637,0.8216147122181635,0.9078079690347876,-0.1384061472790617,-0.217115498455765,-0.10155455130365736,-2.6479775517495825,-4.153839821063794,-1.942935176050289,-136.63454859388972,-214.3364200755312,-123.4684842171841,-0.2551583276205549,-0.4122414345080267,-0.18449788428867575,-13.16606437670562,-21.27148784871139,-9.520014669178314,0.9293456399153917,0.9064640433545592,0.9525612378936454,-0.07602592302584095,-0.1031877186206872,-0.04980127284126498,-0.2932031200896811,-0.3979558530876108,-0.19206460112997584,-23.418779559878683,-31.7856112689785,-15.340623093448553,0.9225607894378646,0.8976057785793673,0.9479429379963926,-0.08393941239289039,-0.11407482423151412,-0.05491581815424156,-0.3237224440369453,-0.4399432858841233,-0.21178946054529765,-25.85642524256751,-35.139240086591315,-16.916091097867223,-0.0305193239472642,-0.04198743279651246,-0.01972485941532176,-2.4376456826888337,-3.353628817612816,-1.5754680044186709,0.9064640433545592,0.8839150470724088,0.9525612378936454,-0.1031877186206872,-0.13133044098759614,-0.04980127284126498,-0.5752246948913794,-0.7321075982379073,-0.2776194915271226,-78.26186325052781,-99.60647595073569,-37.77135939144526,0.8976057785793673,-0.11407482423151412,-0.6359153670658353,0.8730750545362131,-0.14537690065055262,-0.8104102352370777,0.9479429379963926,-0.05491581815424156,-0.30613076017896457,-86.5190975599776,-110.25989595062282,-41.650443561763886,-0.06069067217445589,-0.0783026369991704,-0.02851126865184194,-8.257234309449782,-10.653419999887127,-3.879084170318632,0.9991
34031180203,34031180203,Census Tract 1802.03; Passaic County; New Jersey,2267,1438,490,Paterson city,New Jersey,28310,0.5224676258246181,0.2340391364855622,34031,2267,1438,490,0.009872,0.007584416469,0.003080367673,0.8415921949828474,0.7699701361885849,0.8792550266183908,-0.18822394737201795,-0.2987516697077133,-0.13732645219668924,-4.212418814771025,-6.686009787764755,-3.073341830706319,-185.81468084565617,-294.9276483354546,-135.56867360857163,0.8272025585812011,0.7501036335259231,0.8680132323664238,-0.20889374630946156,-0.3331491214079562,-0.15205617001223226,-4.6750052771064,-7.455818702864693,-3.4029903229878364,-206.21990635670048,-328.88481265393443,-185.81468084565617,-0.4625864623353744,-0.7698089150999383,-0.3296484922815175,-20.405225511044303,-33.957164318479855,-14.54117742750408,0.8983158238366455,0.8661333262277832,0.9313455458658544,-0.11319423911411054,-0.1545566597180114,-0.07371534060467186,-0.5014016601593172,-0.6846193443923174,-0.3265271664676486,-34.867987493693825,-47.60913382422235,-22.707035220281544,0.888734326781188,0.8537745880311938,0.9247448600774696,-0.12519565168793834,-0.17126934207072428,-0.0813793546429943,-0.5545627418174387,-0.7586493192651373,-0.3604754432737264,-38.56486382596931,-52.75725446906379,-25.06783332918821,-0.0531610816581215,-0.07402997487281993,-0.03394827680607781,-3.6968763322754863,-5.148120644841441,-2.360798108906663,0.8661333262277832,0.8347848078416303,0.9313455458658544,-0.1545566597180114,-0.19791351089095663,-0.07371534060467186,-0.5743888169258681,-0.7355186608051014,-0.27395304321700864,-117.22220753589146,-150.10584914389824,-55.90878433000176,0.8537745880311938,-0.17126934207072428,-0.6364992291316379,0.8198454494601838,-0.21974208755862043,-0.8166415988279,0.9247448600774696,-0.0813793546429943,-0.3024353096195496,-129.8978018635996,-166.66155078120408,-61.721491759091755,-0.06211041220576985,-0.08112293802279857,-0.02848226640254098,-12.675594327708133,-16.55570163730583,-5.812707429089996,0.8797
34031183002,34031183002,Census Tract 1830.02; Passaic County; New Jersey,2000,1171,471,Paterson city,New Jersey,33847,0.4453167867513214,0.2288934884104068,34031,2000,1171,471,0.009872,0.007584416469,0.003080367673,0.8685195358555843,0.8076179585058894,0.9001617977334133,-0.15138457883378922,-0.23820921695453823,-0.1109113967266518,-2.9889371244943344,-4.703202779550403,-2.189834616971013,-149.4468562247167,-235.16013897752012,-109.49173084855065,0.8563623213912543,0.7905449418609909,0.8907434461389995,-0.1677300308768729,-0.264950222369318,-0.12265771287409638,-3.311661729632979,-5.231177190459814,-2.421753882986159,-165.58308648164896,-261.5588595229907,-149.4468562247167,-0.32272460513864454,-0.5279744109094109,-0.2319192660151463,-16.136230256932226,-26.398720545470542,-11.595963300757315,0.9160808715714084,0.8891662973691964,0.9435215098929116,-0.09160668127983092,-0.12464901442928132,-0.05985925017596974,-0.33043542604453563,-0.4496227743820637,-0.21591893253050187,-28.218225964520546,-38.39647945192688,-18.438849917207676,0.908086451954279,0.8787822824167104,0.9380521560094256,-0.1012167375120676,-0.13793828119740045,-0.06603880561834354,-0.3650999612186771,-0.4975586286777673,-0.23820927213061344,-31.17847661986995,-42.490062226965605,-20.34238019902762,-0.03466453517414153,-0.04793585429570357,-0.02229033960011156,-2.960250655349405,-4.093582775038734,-1.9035302818199455,0.8891662973691964,0.8627730245213966,0.9435215098929116,-0.12464901442928132,-0.159053391307322,-0.05985925017596974,-0.4452787078424502,-0.5681800925868121,-0.21383281442546617,-94.539003788206,-120.63271604815544,-45.39974828566161,0.8787822824167104,-0.13793828119740045,-0.49275142603260413,0.8501317062274657,-0.17628832412049192,-0.6297477563821302,0.9380521560094256,-0.06603880561834354,-0.23590779411960644,-104.61813716191168,-133.7044068751869,-50.08658049248544,-0.04747271819015392,-0.06156766379531808,-0.02207497969414026,-10.079133373705714,-13.07169082703144,-4.686832206823836,0.8199
34031182701,34031182701,Census Tract 1827.01; Passaic County; New Jersey,2098,1195,590,Paterson city,New Jersey,30686,0.3944217512998464,0.204049001340519,34031,2098,1195,590,0.009872,0.007584416469,0.003080367673,0.886752974294258,0.8334557669458721,0.914225032030922,-0.12770977824559554,-0.19982372149684097,-0.09382259833613574,-2.6450554529034096,-4.138640215538076,-1.943202617244549,-126.07509308405194,-197.26597786168145,-92.6216690774332,0.8761589854264418,0.818409781877258,0.9060630485771878,-0.14134536840169784,-0.2218817787175181,-0.10367595452692133,-2.9274683784555555,-4.595494697109613,-2.147279970442332,-139.5361476861561,-219.0416919499339,-126.07509308405194,-0.2824129255521459,-0.4568544815715372,-0.2040773531977833,-13.46105460210419,-21.775714088252485,-9.727233231543533,0.9279920527399268,0.904695044638792,0.9516407895982164,-0.07759543527066572,-0.10534484070182952,-0.05081666415560096,-0.28563185210424663,-0.38777850596922414,-0.18705814136996016,-23.90224703801227,-32.450084181525035,-15.653400951461103,0.92108282154245,0.8956790840824214,0.9469354024338498,-0.08567869969108205,-0.11647130961470448,-0.05603824445655064,-0.3153866666677357,-0.4287354760780862,-0.2062789840273779,-26.392189679308427,-35.87744569691098,-17.261839667563002,-0.02975481456348905,-0.04095697010886207,-0.01922084265741772,-2.489942641296155,-3.427361515385947,-1.6084387161019011,0.904695044638792,0.8817481161460462,0.9516407895982164,-0.10534484070182952,-0.13411073036459703,-0.05081666415560096,-0.4713976953984512,-0.6001194629076523,-0.22739469926761535,-79.89791447431377,-101.71516320468682,-38.54147445213819,0.8956790840824214,-0.11647130961470448,-0.5211864820965801,0.8707209511648697,-0.14847357085203697,-0.6643903836290423,0.9469354024338498,-0.05603824445655064,-0.25076025664856527,-88.3366918807763,-112.60853959814276,-42.50173841501106,-0.04978878669812897,-0.06427092072139007,-0.02336555738094992,-8.438777406462538,-10.893376393455943,-3.960263962872867,0.9124
34031181101,34031181101,Census Tract 1811.01; Passaic County; New Jersey,1128,894,318,Paterson city,New Jersey,38638,0.4908247987353454,0.2224749538460052,34031,1128,894,318,0.009872,0.007584416469,0.003080367673,0.8525337527637016,0.785194028209183,0.8877703925711897,-0.17297408666607,-0.2735705622732916,-0.1264173804036956,-1.926173007064076,-3.046376730379462,-1.407735403901479,-170.76001835674433,-270.06885907619346,-124.7992379345283,0.8390401444247745,0.7664338664872347,0.8772648384017327,-0.19183808622837192,-0.3047440147487996,-0.1399066236621035,-2.136235262414038,-3.393512326540969,-1.5579464369576983,-189.3825587246488,-300.843291360015,-170.76001835674433,-0.21006225534996223,-0.3471355961615066,-0.15021103305621897,-18.622540367904456,-30.774432283821504,-13.31658094470026,0.905559965434432,0.8755070585895673,0.9363203015697852,-0.10428910085513944,-0.14219524581673787,-0.0680105924473203,-0.2871964047788449,-0.391584192790542,-0.18729088157429524,-32.12487749204082,-43.801363846816784,-20.94976303963034,0.8966210604321531,0.8639440480901953,0.9301797570501223,-0.11529836196131776,-0.15748236498713689,-0.0750610217226168,-0.31751424416033347,-0.4336826060395234,-0.20670669706612943,-35.5161346935496,-48.51035861739635,-23.12155448166996,-0.03031783938148857,-0.04209841324898139,-0.01941581549183418,-3.3912572015087896,-4.708994770579574,-2.1717914420396185,0.8755070585895673,0.8461524267608183,0.9363203015697852,-0.14219524581673787,-0.18182016427953804,-0.0680105924473203,-0.3429528126111385,-0.4385219517778484,-0.1640309690608012,-107.84679641859702,-137.8999848358014,-51.58206574239031,0.8639440480901953,-0.15748236498713689,-0.3798229659421922,0.8321343787001519,-0.20172898223729813,-0.48653892361934487,0.9301797570501223,-0.0750610217226168,-0.18103550768788815,-119.441184258551,-152.99966151551726,-56.929404933298166,-0.0368701533310537,-0.04801697184149645,-0.01700453862708698,-11.594387839953994,-15.099676679715865,-5.347339190907855,0.6754
