geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06001436800,06001436800,Census Tract 4368; Alameda County; California,3151,2277,804,Hayward city,California,50456,0.4235101641353678,0.2112169581108243,06001,3151,2277,804,0.008356,0.009493868073,0.003212018401,0.8762855231568193,0.8185889447146806,0.9061606850223916,-0.1411805553942044,-0.2216143480273244,-0.10355703632771228,-3.717249575473886,-5.835051709658533,-2.7266314985918005,-117.9704720873972,-185.18094921163228,-86.53225955543638,0.8647890871868408,0.8023658988801752,0.8972753509128352,-0.1563513171205714,-0.2463141833366218,-0.11448508975829864,-4.116692030063268,-6.485392346592519,-3.014364478974102,-130.64716058594948,-205.8201315960812,-117.9704720873972,-0.39944245458938177,-0.6503406369339864,-0.28773298038230166,-12.67668849855226,-20.639182384448947,-9.131481446597958,0.9211655332671228,0.8957868801905519,0.946991801661228,-0.08558121628071855,-0.11633695705308825,-0.05597535083807915,-0.6259209812354527,-0.8508612692972624,-0.4093906121484145,-27.488844147362876,-37.36764467708662,-17.979385689434103,0.9136323060423994,0.8859825477653568,0.941848046088464,-0.09453222416326472,-0.1286904042548246,-0.06174239480884804,-0.6913865574491883,-0.94121149017737,-0.4515694216803016,-30.36392434998631,-41.335594649862536,-19.83177082478268,-0.06546557621373561,-0.09035022088010758,-0.04217880953188713,-2.8750802026234346,-3.967949972775915,-1.8523851353485783,0.8957868801905519,0.8708526259807313,0.946991801661228,-0.11633695705308825,-0.1482999191439841,-0.05597535083807915,-0.8880081287101345,-1.1319836535419998,-0.4272637673420771,-110.44877222762868,-140.7939867589552,-53.14225961966134,0.8859825477653568,-0.1286904042548246,-0.9823028550860996,0.8588931366305196,-0.16428919658509514,-1.2540309263912364,0.941848046088464,-0.06174239480884804,-0.47128401726433183,-122.17697202563429,-155.97399581980554,-58.61741508262834,-0.09429472637596514,-0.12204727284923655,-0.04402024992225467,-11.728199798005614,-15.18000906085032,-5.475155462966999,0.7504
06001437702,06001437702,Census Tract 4377.02; Alameda County; California,2915,1699,511,Hayward city,California,32257,0.4661355553073676,0.2089768189827421,06001,2915,1699,511,0.008356,0.009493868073,0.003212018401,0.8611695805140342,0.7972811891018683,0.8944717231256362,-0.16121147637739078,-0.25426262862979754,-0.1179783263640873,-3.926747226616627,-6.193262999881165,-2.8736853992115843,-134.70830966094775,-212.46185248305883,-98.58268950983135,0.8483939223683002,0.7794220166271394,0.8845518138198578,-0.17869774126680427,-0.28300199207534177,-0.13051602447299218,-4.35267312036409,-6.893288942453236,-3.179075389946781,-149.31983260254165,-236.47646457815563,-134.70830966094775,-0.4259258937474626,-0.7000259425720712,-0.3053899907351969,-14.611522941593917,-24.01461209509678,-10.476500539800924,0.9112527385569812,0.8828912930047097,0.940220291181616,-0.09739039202620668,-0.13264227195710446,-0.0635805346673133,-0.5314807234256564,-0.7238579616520553,-0.34697291855731205,-31.28197312687796,-42.604941827666586,-20.422184729682876,0.9028232425342282,0.8719627999154317,0.934442497636676,-0.10763652605242673,-0.1468379156736803,-0.07015680743237523,-0.5873961234078878,-0.8013267019970823,-0.3828610809715166,-34.573050230011056,-47.16460871083474,-22.53449564282028,-0.05591539998223138,-0.07746874034502704,-0.03588816241420456,-3.2910771031331008,-4.55966688316816,-2.1123109131374083,0.8828912930047097,0.8551293882561286,0.940220291181616,-0.13264227195710446,-0.16941367439061714,-0.0635805346673133,-0.6434962859713697,-0.8218878390320424,-0.3084524813607027,-125.92882308637373,-160.83910744266976,-60.36252081422753,0.8719627999154317,-0.1468379156736803,-0.7123645575548322,0.8418505797462092,-0.1878592520557124,-0.911374098163097,0.934442497636676,-0.07015680743237523,-0.34035639130896234,-139.40597995202197,-178.35109553093875,-66.60594741858363,-0.06886827158346254,-0.08948625913105457,-0.03190390994825964,-13.477156865648247,-17.511988088268996,-6.243426604356095,0.7709
06001436601,06001436601,Census Tract 4366.01; Alameda County; California,4546,3036,1106,Hayward city,California,55530,0.42395956645282473,0.20262284466004724,06001,4546,3036,1106,0.008356,0.009493868073,0.003212018401,0.8761247789505658,0.8183613517423532,0.9060366542640622,-0.1413899298657134,-0.2219540889497339,-0.1037081063925173,-5.370891038492618,-8.431231477582037,-3.939495123674166,-118.14542539579011,-185.46483672639764,-86.65849370158746,0.8646145899341371,0.8021205115799848,0.8971402558015484,-0.15658469292795074,-0.246695459800972,-0.11465291355870738,-5.948085021405678,-9.371066493492608,-4.355248683936557,-130.84216941059566,-206.13872620969215,-118.14542539579011,-0.5771939829130597,-0.9398350159105712,-0.41575356026239074,-12.696744014805535,-20.67388948329457,-9.145480868068429,0.9210604616126208,0.8956499435143541,0.946920155417884,-0.08570505594081151,-0.11650763475314564,-0.05605524845829428,-0.8357689540245252,-1.1361460880529,-0.5466332861847485,-27.528621674062094,-37.422466668409086,-18.005048952066815,0.9135176730717428,0.8858335672001826,0.9417696635926436,-0.09466957178557545,-0.12888022877780364,-0.06183076250855281,-0.9231881144074184,-1.2567997630671237,-0.6029542964653096,-30.40804065900588,-41.39656663593951,-19.860154692533253,-0.08741916038289321,-0.12065367501422351,-0.05632101028056113,-2.8794189849437815,-3.974099967530419,-1.8551057404664408,0.8956499435143541,0.8706853561534686,0.946920155417884,-0.11650763475314564,-0.1485205222904175,-0.05605524845829428,-1.2233555739110595,-1.559497874702657,-0.5885923338304845,-110.61081138436344,-141.00342447582796,-53.21811336622826,0.8858335672001826,-0.12888022877780364,-1.3532705094933852,0.8587116684064633,-0.16453524132929234,-1.727655917240707,0.9417696635926436,-0.06183076250855281,-0.6492364909327695,-122.35718892345255,-156.20758745395182,-58.70131021091949,-0.1299149355823257,-0.16815804253805022,-0.06064415710228499,-11.746377539089124,-15.204162978123891,-5.4831968446912285,0.8118
06001437701,06001437701,Census Tract 4377.01; Alameda County; California,2401,1616,503,Hayward city,California,41094,0.4582483702173201,0.20118503231607449,06001,2401,1616,503,0.008356,0.009493868073,0.003212018401,0.8639467620631455,0.8011816125147956,0.896623162046572,-0.15747872891143547,-0.24815645339281023,-0.1152957477893689,-3.1594573133402752,-4.978702374245324,-2.3131504557356477,-131.58922587839547,-207.3595324550322,-96.34112685279663,0.851403986709557,0.7836174000216012,0.8868924319062945,-0.1745305584775635,-0.27613296995757625,-0.1275324537955421,-3.501564009279088,-5.539988399814183,-2.5586525025812348,-145.83773466385205,-230.73670969655072,-131.58922587839547,-0.3421066959388126,-0.561286025568859,-0.24550204684558707,-14.248508785456586,-23.377177241518492,-10.224991538758312,0.9130788741820068,0.885263349323287,0.9414695958132164,-0.0951956378312471,-0.12960736572277615,-0.06216919213012562,-0.4941245469007782,-0.6727428096684172,-0.3226967599811849,-30.577014040889743,-41.63012436066938,-19.968858909726787,0.9048136091853366,0.8745401101270478,0.9358083785549548,-0.1051999990366701,-0.14345813121679024,-0.06859483513512439,-0.5460534016286022,-0.7446368941021069,-0.3560498422308107,-33.79043326909667,-46.07901572414028,-22.03278726675809,-0.05192885472782393,-0.07189408443368972,-0.0333530822496258,-3.2134192282069267,-4.448891363470898,-2.0639283570312994,0.885263349323287,0.8580171774884165,0.9414695958132164,-0.12960736572277615,-0.16547783218885528,-0.06216919213012562,-0.6189290414249329,-0.7902254280269334,-0.2968837324690664,-123.04752314610992,-157.10247078070248,-59.02261082884024,0.8745401101270478,-0.14345813121679024,-0.6850722036009786,0.8449783483201648,-0.18346227685954505,-0.8761086263969908,0.9358083785549548,-0.06859483513512439,-0.3275688485768142,-136.19725717713294,-174.17666528767214,-65.1230315262056,-0.06614316217604577,-0.08588319837005742,-0.03068511610774776,-13.149734031023014,-17.07419450696967,-6.100420697365362,0.8869
06001435400,06001435400,Census Tract 4354; Alameda County; California,3465,2158,764,Hayward city,California,60652,0.4762915686130795,0.23259563828361943,06001,3465,2158,764,0.008356,0.009493868073,0.003212018401,0.8576066594152247,0.7922867241537422,0.8917090028358872,-0.1660357216464117,-0.26216932521256187,-0.12144208123918993,-4.807321908118247,-7.590730044314919,-3.516178156842135,-138.73944900774163,-219.0686881476167,-101.47700308346708,0.8445336513461881,0.7740528547291805,0.8815469892129695,-0.18408543982350295,-0.29190144302209453,-0.13436948028463394,-5.329925145347386,-8.451580106597936,-3.89047212220036,-153.82179351651908,-243.91284578926224,-138.73944900774163,-0.5226032372291387,-0.8608500622830171,-0.3742939653582256,-15.082344508777451,-24.844157641645516,-10.802134642373032,0.9089066748327874,0.8798462497806839,0.9386140528860196,-0.10022296863863513,-0.13656221214702724,-0.0654006265144156,-0.6946990860165663,-0.946585850046042,-0.45332677809905736,-32.19180194701419,-43.86403382975172,-21.006801580123145,0.9002667741764253,0.8686552843754684,0.932686643213756,-0.11078185787186452,-0.15120464698371544,-0.07217146002466861,-0.7678884037878515,-1.048080409988494,-0.5002590523574939,-35.58333659813955,-48.56721084284031,-23.18160576262715,-0.07318931777128523,-0.10149455994245182,-0.04693227425843654,-3.3915346511253586,-4.703177013088593,-2.1748041825040105,0.8798462497806839,0.8514252079584752,0.9386140528860196,-0.13656221214702724,-0.17450128402678317,-0.0654006265144156,-0.9905287701730188,-1.2657128172072074,-0.4743713588948273,-129.65036258809147,-165.66921691193815,-62.090492001940746,0.8686552843754684,-0.15120464698371544,-1.0967349654527798,0.8378401234222429,-0.1935451311586734,-1.403843843223432,0.932686643213756,-0.07217146002466861,-0.5234823485640377,-143.5516970487932,-183.74919413919267,-68.51863201099971,-0.10620619527976104,-0.1381310260162245,-0.04911098966921046,-13.901334460701708,-18.079977227254517,-6.428140009058961,0.7902
06001440331,06001440331,Census Tract 4403.31; Alameda County; California,2382,1754,644,Hayward city,California,72896,0.4569253526612913,0.2124520504094669,06001,2382,1754,644,0.008356,0.009493868073,0.003212018401,0.8644134903159906,0.8018377462988577,0.8969845566550102,-0.156853764087422,-0.2471351026012737,-0.11484639571627613,-3.122016065565935,-4.9189751050949315,-2.2859017415655947,-131.06700527144983,-206.50609173362432,-95.96564826052034,0.851909947897193,0.7843233533029117,0.8872856596042972,-0.17383298841426167,-0.2749843489790777,-0.12703275340432085,-3.4599704107335576,-5.473286282204771,-2.528458907497575,-145.2548451189571,-229.77692200691737,-131.06700527144983,-0.3379543451676228,-0.5543111771098399,-0.2425571659319803,-14.187839847507252,-23.270830273293026,-10.182920484130154,0.9133855532811748,0.8856618681108939,0.9416793200392564,-0.0948279140256578,-0.12909907946357452,-0.06193263324324916,-0.5342491143821184,-0.7273287573561912,-0.3489210408298749,-30.458900477885887,-41.466861878916255,-19.892875759970064,0.905147908115025,0.8749731805338483,0.9360376905392104,-0.1047918147239659,-0.1428921734376692,-0.06833304909329437,-0.5903845379919024,-0.8050373974329473,-0.3849802174415077,-33.65932371675613,-45.89722904406769,-21.948701108409782,-0.05613542360978396,-0.07770864007675615,-0.03605917661163277,-3.200423238870237,-4.430367165151434,-2.0558253484397246,0.8856618681108939,0.8585025372212088,0.9416793200392564,-0.12909907946357452,-0.16481892206957072,-0.06193263324324916,-0.7893183609297605,-1.0077113017282966,-0.37865928062963666,-122.56496287729202,-156.47691020625723,-58.798024942490166,0.8749731805338483,-0.1428921734376692,-0.8736500414732642,0.8455041455667037,-0.18272631215751708,-1.1171979987014984,0.9360376905392104,-0.06833304909329437,-0.4177917498077144,-135.65994432814662,-173.47795010892833,-64.87449531175689,-0.0843316805435037,-0.1094866969732018,-0.03913246917807772,-13.094981450854611,-17.001039902671085,-6.076470369266727,0.5001
06001436100,06001436100,Census Tract 4361; Alameda County; California,3695,2669,1005,Hayward city,California,62076,0.46773260372252384,0.2211217354658671,06001,3695,2669,1005,0.008356,0.009493868073,0.003212018401,0.8606083265491029,0.796493720797636,0.8940367146982383,-0.16196877156631131,-0.2555026786633871,-0.11852229730579596,-5.00085384899392,-7.888752514857116,-3.659425708681319,-135.34110552080972,-213.49803829112628,-99.03723162872312,0.847785721802191,0.778575246623587,0.8840786228423997,-0.17954333776020381,-0.284397371142553,-0.1311211176952811,-5.543475961548152,-8.780888280922204,-4.048419579711236,-150.02641303242632,-237.64244332671728,-135.34110552080972,-0.5426221125542323,-0.8921357660650875,-0.3889938710299172,-14.685307511616571,-24.144405035591,-10.527574317453782,0.9108834156382508,0.8824117579926077,0.939967525770388,-0.09783533527098616,-0.1332577914361578,-0.0638665406875732,-0.8387303065158014,-1.142402670234553,-0.5475200049002933,-31.42488971584119,-42.80264781695592,-20.514050389670036,0.9024207535237272,0.8714418548436093,0.934166168008203,-0.10813054342472762,-0.1475234916039947,-0.07047336356888804,-0.9269898608630568,-1.2647007646938944,-0.6041594855643324,-34.731729519035476,-47.38481696118001,-22.63617405636315,-0.08825955434725541,-0.12229809445934103,-0.05663948066403912,-3.306839803194283,-4.582169144224093,-2.1221236666931103,0.8824117579926077,0.8545458342774072,0.939967525770388,-0.1332577914361578,-0.17021224595353274,-0.0638665406875732,-1.2714575510522024,-1.624052470529327,-0.6093722141245402,-126.51318915942312,-161.59726074918677,-60.634051156670665,0.8714418548436093,-0.1475234916039947,-1.407571409791432,0.8412186597749453,-0.1887515670034402,-1.8009423880811946,0.934166168008203,-0.07047336356888804,-0.6724101404655054,-140.0568566956649,-179.1982475702681,-66.90648163835876,-0.13611385873922963,-0.17688991755186745,-0.06303792634096517,-13.543667536241756,-17.60098682108134,-6.272430481688077,0.7526
06001435700,06001435700,Census Tract 4357; Alameda County; California,3230,2367,792,Hayward city,California,72429,0.43460193266195024,0.20397400600435964,06001,3230,2367,792,0.008356,0.009493868073,0.003212018401,0.872326775595788,0.8129901406065267,0.903104418705747,-0.14635940105932535,-0.23002721687861505,-0.107291670029824,-3.950222671463064,-6.208406980287795,-2.895789299104546,-122.29791552517226,-192.2107424237707,-89.65291947692093,0.860492567422924,0.7963313377030168,0.893946984868377,-0.1621250872565752,-0.2557586932148829,-0.11863456885783676,-4.3757366500444945,-6.902896438826505,-3.2019327773247515,-135.47172291159427,-213.7119640503562,-122.29791552517226,-0.42551397858143014,-0.69448945853871,-0.30614347822020527,-13.173807386421986,-21.50122162658545,-9.47812626068747,0.9185757428433324,0.8924132352026618,0.9452250727619336,-0.088641854295683,-0.12055711474618132,-0.05794908410333931,-0.6739305052174029,-0.916577365105992,-0.4405780523992402,-28.471926709649463,-38.72316709362028,-18.613352446102247,0.9108072311294676,0.8823128469898551,0.9399153806331166,-0.0979271637533298,-0.1333848344287999,-0.06392556245479357,-0.7445252975264419,-1.0141045623333564,-0.4860163062221027,-31.454385193343555,-42.84345425996436,-20.53300828990717,-0.07059479230903898,-0.09752719722736436,-0.04543825382286248,-2.982458483694084,-4.120287166344079,-1.9196558438049212,0.8924132352026618,0.8667335889329488,0.9452250727619336,-0.12055711474618132,-0.15375706303377237,-0.05794908410333931,-0.9064862473881204,-1.1561214232137873,-0.4357274798672016,-114.45533426617683,-145.97492717345798,-55.01609594282848,0.8823128469898551,-0.1333848344287999,-1.0029397126367317,0.8544254779826995,-0.17037708468268323,-1.2810897511946768,0.9399153806331166,-0.06392556245479357,-0.48066547829900064,-126.63380210059744,-161.75375646397436,-60.69008564381322,-0.0964534652486112,-0.12496832798088953,-0.04493799843179902,-12.178467834420609,-15.778829290516354,-5.673989700984724,0.6296
06001441501,06001441501,Census Tract 4415.01; Alameda County; California,3576,2861,1313,Hayward city,California,104935,0.5709503235963276,0.2019427313096061,06001,3576,2861,1313,0.008356,0.009493868073,0.003212018401,0.8250994823161042,0.7472149277336048,0.8663660785752558,-0.21197506656159748,-0.33830302752800134,-0.1542464839395674,-6.334038834530822,-10.10885171053375,-4.609047824401314,-177.12636561887086,-282.68600980239796,-128.8883619799025,0.8093883444969603,0.7257550952450752,0.8540269657814946,-0.2355008653126899,-0.3778752730110933,-0.17092321445017816,-7.0370145444569445,-11.291312193859769,-5.107366142685783,-196.7845230552837,-315.7525781280696,-177.12636561887086,-0.7029757099261227,-1.1824604833260182,-0.49831831828446926,-19.658157436412825,-33.06656832567165,-13.935076014666366,0.887328709022591,0.8519653436820226,0.9237745201734516,-0.1269780745644064,-0.1737566644180636,-0.08251524388466121,-1.1668757643018757,-1.5967515753480055,-0.7582808182024493,-40.78559120244234,-55.81096034072022,-26.50404817205345,0.8767847478390272,0.8384248111925712,0.9164791246643932,-0.1405307887308214,-0.1927127950538643,-0.09113232706330485,-1.2914195783071738,-1.7709505423723213,-0.8374682334678497,-45.13874793104417,-61.89970438211539,-29.271871145328547,-0.12454381400529836,-0.1741989670243158,-0.07918741526540041,-4.35315672860183,-6.08874404139517,-2.7678229732750927,0.8519653436820226,0.8176630499774088,0.9237745201734516,-0.1737566644180636,-0.2229976639248025,-0.08251524388466121,-2.1659548004607827,-2.779765957680606,-1.0285895462009926,-164.9622848789629,-211.7110401889266,-78.33888394523935,0.8384248111925712,-0.1927127950538643,-2.4022514759654827,0.8013676557777946,-0.2478666848981022,-3.0897694648282643,0.9164791246643932,-0.09113232706330485,-1.1360053551960732,-182.95898522204743,-235.32136061144436,-86.51982903245036,-0.2362966755047,-0.3100035071476581,-0.10741580899508052,-17.99670034308454,-23.610320422517756,-8.180945087211006,0.2908
06001435900,06001435900,Census Tract 4359; Alameda County; California,3562,2578,1234,Hayward city,California,86318,0.4375554988943447,0.19298899407252343,06001,3562,2578,1234,0.008356,0.009493868073,0.003212018401,0.8712756409563204,0.8115057327110686,0.9022923216377942,-0.14774240549453507,-0.2322771851028236,-0.10828827423118478,-4.3974155945925375,-6.913514861357769,-3.2230999909727287,-123.45355403123352,-194.0908158719194,-90.48568194757802,0.859352074019515,0.7947320934561384,0.8930627759476473,-0.16366740737893545,-0.2582856641049824,-0.11974211324492776,-4.871408497279965,-7.687633102988512,-3.564012880054184,-136.76048560583845,-215.8235009261233,-123.45355403123352,-0.4739929026874279,-0.7741182416307426,-0.34091288908145545,-13.306931574604938,-21.73268505420389,-9.570827879883646,0.9178873501433488,0.8915170298580977,0.9447551761634088,-0.08945830862995074,-0.1216835646529035,-0.05847528040114793,-0.7407669888128029,-1.0076109101146211,-0.4842094384091701,-28.734173344173893,-39.084984876439925,-18.782367665212185,0.9100564313067652,0.8813382277043751,0.9394014107009294,-0.0988329576047096,-0.1346381769967061,-0.0645076626549403,-0.8183945518481736,-1.1148826585315474,-0.5341610829902691,-31.745327845158013,-43.24603019905149,-20.719979945316876,-0.07762756303537066,-0.1072717484169261,-0.04995164458109902,-3.011154500984122,-4.161045322611564,-1.9376122801046944,0.8915170298580977,0.8656400416335461,0.9447551761634088,-0.1216835646529035,-0.1552145833190707,-0.05847528040114793,-1.425575673482317,-1.8184060828635635,-0.6850632415126632,-115.52477094670316,-147.35867770369234,-55.51565976601809,0.8813382277043751,-0.1346381769967061,-1.5773445690550034,0.8532397326828357,-0.17200355503336326,-2.0150961595140022,0.9394014107009294,-0.0645076626549403,-0.7557352128563927,-127.8237089995951,-163.29790595737458,-61.242723894359216,-0.15176889557268636,-0.1966900766504387,-0.07067197134372949,-12.298938052891923,-15.939228253682227,-5.727064128341126,0.3897
06001437600,06001437600,Census Tract 4376; Alameda County; California,2242,1456,672,Hayward city,California,45300,0.4491889381720366,0.19205805820832653,06001,2242,1456,672,0.008356,0.009493868073,0.003212018401,0.8671477606570558,0.8056852952762045,0.8991007487707365,-0.15320599945075025,-0.24117941069928636,-0.11222240818641778,-2.870184481022272,-4.5182917393108575,-2.1023916527703954,-128.01893314104692,-201.5295155803237,-93.77304428057072,0.8548746079863516,0.7884642035614338,0.8895885722497392,-0.16976219747067903,-0.2682883959513633,-0.12411515974292932,-3.1803508112697174,-5.026155589589025,-2.325192268128319,-141.85329220649945,-224.1817836569592,-128.01893314104692,-0.31016633024744555,-0.5078638502781674,-0.2228006153579236,-13.834359065452524,-22.652268076635476,-9.937583200621036,0.9151809387457692,0.8879958219565344,0.942906629119906,-0.09268010036405808,-0.12613142457887375,-0.06055039716221326,-0.4334369134016833,-0.5898786809430953,-0.2831759692549238,-29.769018777588137,-40.51364566916863,-19.44889898728872,0.90710521290919,0.877509879421554,0.9373797298126498,-0.10240795198705334,-0.13958830943212888,-0.06680352497046829,-0.4789311453342997,-0.6528124780784587,-0.3124199645211112,-32.893622619113984,-44.836021846047984,-21.457415145680717,-0.04549423193261637,-0.0629337971353634,-0.02924399526618742,-3.1246038415258495,-4.322376176879354,-2.008516158391994,0.8879958219565344,0.8613462055336127,0.942906629119906,-0.12613142457887375,-0.16097336190212833,-0.06055039716221326,-0.8047032704332454,-1.0269906267036129,-0.3863042281901418,-119.74751048113772,-152.82598611660907,-57.48574824258063,0.877509879421554,-0.13958830943212888,-0.8905565721573246,0.8485853295503892,-0.1784318738220889,-1.1383738262971832,0.9373797298126498,-0.06680352497046829,-0.42619842913602335,-132.52329942817332,-169.4008670085094,-63.42238528809872,-0.08585330172407923,-0.11138319959357036,-0.03989420094588153,-12.7757889470356,-16.57488089190035,-5.936637045518085,0.7444
06001438201,06001438201,Census Tract 4382.01; Alameda County; California,2955,2120,817,Hayward city,California,50675,0.42552961963037056,0.20910213572597977,06001,2955,2120,817,0.008356,0.009493868073,0.003212018401,0.8755634268170945,0.8175667187686462,0.9056034677897674,-0.14212171199894158,-0.22314176573395783,-0.10423605426403514,-3.5092664702436256,-5.509812016667572,-2.5737945671664706,-118.7569025463156,-186.45725944729517,-87.09964694302776,0.864005234423372,0.8012638038473309,0.8966684407774236,-0.15740039545870288,-0.24802842109979475,-0.11523942911717354,-3.8865274166583825,-6.124312813227711,-2.8454896789726667,-131.52377044529212,-207.25254867098852,-118.7569025463156,-0.37726094641475694,-0.6145007965601383,-0.2716951118061961,-12.766867898976546,-20.795289223693345,-9.19442002728244,0.9206934723818312,0.8951716993662695,0.9466698912619892,-0.08613781893446355,-0.11710412729529202,-0.05633443001648387,-0.5865536700117467,-0.7974180968157116,-0.383608118744321,-27.66762594395032,-37.61406117055243,-18.094722582279292,0.9131172987959372,0.8853132782731845,0.9414958740010811,-0.09514955123359164,-0.1295436593366288,-0.06213954581690663,-0.6479188719474799,-0.8821248291469097,-0.4231379329386158,-30.56221094091886,-41.60966175221272,-19.95933645936867,-0.06136520193573314,-0.08470673233119808,-0.0395298141942948,-2.894584996968544,-3.995600581660286,-1.8646138770893776,0.8951716993662695,0.8701012265347993,0.9466698912619892,-0.11710412729529202,-0.14929156459476098,-0.05633443001648387,-0.9083170175771106,-1.1579785600569998,-0.43695745522656976,-111.17711353453006,-141.73544186744184,-53.4831646544149,0.8853132782731845,-0.1295436593366288,-1.0048041261428922,0.8580779833497463,-0.16539524309459802,-1.282886584776814,0.9414958740010811,-0.06213954581690663,-0.48198477913321186,-122.98704114356086,-157.02406178418775,-58.99446501018505,-0.09648710856578158,-0.1249080247198142,-0.0450273239066421,-11.809927609030794,-15.288619916745928,-5.511300355770148,0.7859
06001431200,06001431200,Census Tract 4312; Alameda County; California,3715,2488,1211,Hayward city,California,75654,0.47119444594329674,0.2311978853413287,06001,3715,2488,1211,0.008356,0.009493868073,0.003212018401,0.8593929798124671,0.7947894342358337,0.8930944947973778,-0.16361201858806845,-0.25819488398391977,-0.11970234485307914,-5.078932631500859,-8.01502501386619,-3.715864828195504,-136.71420273219,-215.7476450569634,-100.02327935923294,0.8464688522412117,0.7767429024806952,0.8830537792254434,-0.18137837836830137,-0.2874272771676256,-0.13243386023117884,-5.6304455656331305,-8.922472748567106,-4.111083403580778,-151.55977296455262,-240.174232801268,-136.71420273219,-0.5515129341322718,-0.9074477347009164,-0.3952185753852748,-14.84557023236263,-24.426587744304612,-10.638454249940104,0.910083366570569,0.8813731878574447,0.9394198520601252,-0.09880043601748298,-0.13459317094831152,-0.06448676574912053,-0.7895638604652666,-1.0756015654364692,-0.5153461033793935,-31.734881851497853,-43.23157417349153,-20.71326782071517,0.9015489140866616,0.8703136964564114,0.933567462560596,-0.10920215683813096,-0.14901098772962232,-0.07115986803695201,-0.8726892309360961,-1.1908215739323655,-0.568674212201985,-35.075933719296465,-47.86260345387321,-22.85668055474216,-0.08312537047082946,-0.11522000849589632,-0.05332810882259153,-3.341051867798612,-4.631029280381685,-2.143412734026991,0.8813731878574447,0.8532822602335471,0.9394198520601252,-0.13459317094831152,-0.17194514242719117,-0.06448676574912053,-1.547427678105617,-1.976866067074304,-0.741409133083169,-127.7809808510006,-163.24244979969478,-61.22288464766053,0.8703136964564114,-0.14901098772962232,-1.7131903879672044,0.8398505063766691,-0.190688095568647,-2.1923551907510443,0.933567462560596,-0.07115986803695201,-0.8181302854734783,-141.4690658932456,-181.03676224203505,-67.55823992349119,-0.16576270986158723,-0.21548912367674045,-0.0767211523903093,-13.688085042245024,-17.79431244234025,-6.33535527583066,0.6163
