geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
17201000507,17201000507,Census Tract 5.07; Winnebago County; Illinois,1963,1407,560,Rockford city,Illinois,130068,0.7201337485469388,0.215517081453888,17201,1963,1407,560,0.01470799999999999,0.007676560355,0.00345826479,0.7763506713139191,0.6813288064478309,0.827879368728086,-0.2880777166168609,-0.4677201235826063,-0.20790544827364385,-8.31732337092955,-13.503923734932783,-6.002605353088783,-423.70470560007897,-687.9227577652972,-305.78733332087535,0.756943956981284,0.6556807391979984,0.8123884978037926,-0.32110176820491576,-0.5251324924126316,-0.2309381566866043,-9.27078731566576,-15.161522394968983,-6.667601195976928,-472.2764806757901,-772.3648698404985,-423.70470560007897,-0.9534639447362084,-1.6575986600362,-0.6649958428881453,-48.57177507571108,-84.44211207520122,-33.87650753378223,0.8543566743170664,0.8098071570513201,0.900862022004854,-0.1704713383310948,-0.2348618943319943,-0.11004790475517665,-0.8294757830658258,-1.1427859698912186,-0.535468735478938,-58.95350270546026,-81.22146196810367,-38.0574794228101,0.8410138311598924,0.7929024719419209,0.8915056634195943,-0.18904108701855749,-0.2611891567835202,-0.12169786579285254,-0.9198320680851422,-1.270888599058973,-0.5921548661154213,-65.37541350996035,-90.3261264434238,-42.08634442895674,-0.09035628501931636,-0.12810262916775406,-0.05668613063648331,-6.421910804500097,-9.10466447532012,-4.0288650061466456,0.8098071570513201,0.76715031086866,0.900862022004854,-0.2348618943319943,-0.3035255097109711,-0.11004790475517665,-1.0096416438803448,-1.3048178609639087,-0.4730820543648668,-180.29315069291872,-233.00318945784085,-84.47893827944051,0.7929024719419209,-0.2611891567835202,-1.1228192226273406,0.7470824113798252,-0.3385404137048926,-1.4553425143108754,0.8915056634195943,-0.12169786579285254,-0.5231637666267727,-200.5034326120251,-259.88259184122774,-93.42210118335224,-0.11317757874699574,-0.15052465334696663,-0.05008171226190583,-20.210281919106382,-26.8794023833869,-8.943162903911755,0.8959
17201003500,17201003500,Census Tract 35; Winnebago County; Illinois,1892,1308,782,Rockford city,Illinois,11025,0.7048039753123476,0.209265615169074,17201,1892,1308,782,0.01470799999999999,0.007676560355,0.00345826479,0.7812242443864559,0.6878222022372387,0.8317540476109313,-0.28004219938842573,-0.4538640898001825,-0.20227848950338853,-7.792884385000595,-12.62991929802181,-5.628911948681166,-411.8860668604966,-667.5433032781083,-297.5112023615838,0.7621725158044366,0.6625578583541686,0.8165718707449143,-0.3120389141092918,-0.5093021498289325,-0.2246319470786498,-8.683274115777225,-14.172623909242011,-6.250953594081222,-458.9468348719463,-749.0816019683939,-411.8860668604966,-0.8903897307766302,-1.542704611220204,-0.6220416454000564,-47.060768011449795,-81.53829869028561,-32.87746540169431,0.8576875430463279,0.8140412775723752,0.9031900215007276,-0.16592575945338772,-0.22843893491763564,-0.10718672283205072,-0.7505502968665319,-1.0333230414803154,-0.4848495309394457,-57.38152116716604,-79.0002325290761,-37.06800695255701,0.8446212675005633,0.7974639690737532,0.8940401935757044,-0.18396260960754585,-0.2539751497004818,-0.11851794492651438,-0.8321383714508374,-1.148833819609355,-0.5361052981866612,-63.61914154822915,-87.83133177441552,-40.986643592252385,-0.0815880745843055,-0.11551077812903963,-0.05125576724721548,-6.237620381063112,-8.831099245339423,-3.918636639695374,0.8140412775723752,0.7721936619743243,0.9031900215007276,-0.22843893491763564,-0.29501192413730326,-0.10718672283205072,-1.371334962177829,-1.7709772897282277,-0.643449421412567,-175.36252713271472,-226.467684108469,-82.28253470748939,0.7974639690737532,-0.2539751497004818,-1.5246306521005006,0.7524867479356981,-0.3289270578429542,-1.974572218124579,0.8940401935757044,-0.11851794492651438,-0.7114715430703419,-194.9655565345909,-252.50284119240143,-90.98101573789538,-0.15329568992267162,-0.2035949283963514,-0.06802212165777488,-19.603029401876164,-26.035157083932404,-8.698481030405995,0.2355
17201000402,17201000402,Census Tract 4.02; Winnebago County; Illinois,1675,1304,750,Rockford city,Illinois,99699,0.7829452574802802,0.15694240409696797,17201,1675,1304,750,0.01470799999999999,0.007676560355,0.00345826479,0.7566973740260635,0.6553570120709183,0.812191025846328,-0.3215322721148444,-0.5258858630962305,-0.2312374406722474,-7.921236902594096,-12.955671534652426,-5.69674246465742,-472.9096658265132,-773.4729274419359,-340.1040277407415,0.735892623306306,0.628240233172649,0.7954703657293215,-0.35889390425885903,-0.5917477856359867,-0.2571178551487043,-8.841674335930826,-14.578239272149606,-6.334329767657963,-527.8611543839299,-870.3426431134094,-472.9096658265132,-0.9204374333367298,-1.62256773749718,-0.6375873030005437,-54.9514885574167,-96.8697156714734,-38.06491361197275,0.8408434693067871,0.7926872187283952,0.8913858793374738,-0.18928199659376033,-0.2615316311068692,-0.12184859910867564,-0.8535817925182362,-1.1793971032519135,-0.5494856748908994,-65.45872642011014,-90.44456313281547,-42.13847200083585,0.8263930783304424,0.774483270855995,0.881195610317801,-0.21007789903116655,-0.29118347371758385,-0.1348218128768849,-0.9473625217951628,-1.3131143791819837,-0.6079893850285141,-72.65050013766584,-100.69895545874108,-46.624952839609975,-0.09378072927692647,-0.13371727593007,-0.05850371013761468,-7.191773717555712,-10.254392325925611,-4.486480838774132,0.7926872187283952,0.7468275819195885,0.8913858793374738,-0.2615316311068692,-0.3389971450032368,-0.12184859910867564,-1.505747513200108,-1.9517490328425255,-0.701533593922461,-200.76633509334775,-260.23320437900344,-93.53781252299478,0.774483270855995,-0.29118347371758385,-1.6764656327786915,0.725341262504042,-0.3786613993911969,-2.1801128149014626,0.881195610317801,-0.1348218128768849,-0.7762258377899425,-223.52875103715888,-290.68170865352835,-103.49677837199232,-0.17071811957858363,-0.22836378205893704,-0.07469224386748152,-22.76241594381115,-30.44850427452494,-9.958965848997536,0.51
17201001800,17201001800,Census Tract 18; Winnebago County; Illinois,3233,2191,886,Rockford city,Illinois,15934,0.7257057633734908,0.18236589274167775,17201,3233,2191,886,0.01470799999999999,0.007676560355,0.00345826479,0.7745867850217264,0.6789838292974621,0.8264754905152943,-0.29101092264561546,-0.4727891252354126,-0.20995723584799336,-13.837849906328444,-22.481578673660593,-9.98366896334744,-428.0188650271712,-695.3782453962448,-308.8051024852286,0.7550523988575868,0.6531987941897778,0.810873255865081,-0.3244113938489899,-0.5309275046050743,-0.23323835478227603,-15.42607451010314,-25.24611465808572,-11.090708611671234,-477.1442780730943,-780.8881737731432,-428.0188650271712,-1.5882246037746963,-2.7645359844251267,-1.1070396483237932,-49.125413045923175,-85.50992837689844,-34.24186972854294,0.853149189295255,0.8082736163422292,0.9000173362266128,-0.17212793793551084,-0.23720480265756,-0.11108970877446832,-1.3042233958186622,-1.7973145843555385,-0.8417331837939404,-59.526398713768245,-82.03170170495382,-38.41776283860978,0.8397064336454267,0.7912509474878445,0.8905862023868749,-0.1908923880202859,-0.26382155139897934,-0.12285593165477228,-1.4464027253555336,-1.998991237463368,-0.9308865388214008,-66.01564241695726,-91.23647820462656,-42.486834268434535,-0.1421793295368714,-0.20167665310782956,-0.08915335502746036,-6.489243703189018,-9.204776499672732,-4.069071429824754,0.8082736163422292,0.7653253439620941,0.9000173362266128,-0.23720480265756,-0.3066338491065692,-0.11108970877446832,-1.6133324479096087,-2.0855494191035517,-0.7555691528447491,-182.09169840966237,-235.38932495525415,-85.27868542265792,0.7912509474878445,-0.26382155139897934,-1.7943644671659038,0.7451276937576188,-0.3420518501427329,-2.326442561533853,0.8905862023868749,-0.12285593165477228,-0.8355963232454063,-202.5242062264,-262.57816721601046,-94.31109743176144,-0.18103201925629508,-0.24089314243030113,-0.08002717040065721,-20.43250781673759,-27.188842260756335,-9.032412009103522,0.94
17201003707,17201003707,Census Tract 37.07; Winnebago County; Illinois,2862,1348,508,Rockford city,Illinois,116846,0.7699211673367311,0.22474134747847613,17201,2862,1348,508,0.01470799999999999,0.007676560355,0.00345826479,0.760731215781368,0.660659680733526,0.8154194151121745,-0.3145247352218515,-0.5136386087458928,-0.226362754512576,-13.239697303750242,-21.621255633577803,-9.52858079182771,-462.6029805642992,-755.4596657434593,-332.9343393370968,0.7402089998414233,0.63383407536952,0.7989491748603299,-0.3509697939558048,-0.577699967325058,-0.25164407382336584,-14.77382639383466,-24.31787342377132,-10.592780130166611,-516.2063729501978,-849.6811119416953,-462.6029805642992,-1.5341290900844164,-2.6966177901935175,-1.064199338338902,-53.60339238589855,-94.22144619823612,-37.183764442309645,0.8436277816887383,0.7962070728610481,0.8933425498109945,-0.18535688570881628,-0.25595468074235167,-0.11939143636623058,-0.8640857820487906,-1.19319441321291,-0.5565719464261363,-64.10131914308535,-88.51590602469659,-41.28872006128608,0.829403684774195,0.7782670329336258,0.8833235758217177,-0.205685504366007,-0.28490602541722293,-0.13208797701311578,-0.9588525358340524,-1.3281580818626382,-0.6157599297169898,-71.13149375623533,-98.52804761592272,-45.679520008678764,-0.09476675378526168,-0.1349636686497282,-0.05918798329085351,-7.030174613149976,-10.012141591226127,-4.3907999473926935,0.7962070728610481,0.7509968183545968,0.8933425498109945,-0.25595468074235167,-0.33156356399879167,-0.11939143636623058,-0.9981445898706168,-1.2929959969622598,-0.4655899081048396,-196.48515548634188,-254.52677105556293,-91.6515567135511,0.7782670329336258,-0.28490602541722293,-1.111045936206186,0.7297967194326409,-0.3702445809532012,-1.443840074873858,0.8833235758217177,-0.13208797701311578,-0.5151025144772063,-218.70982996184765,-284.2204871798933,-101.39813277110362,-0.11290134633556914,-0.15084407791159826,-0.04951260637236676,-22.224674475505736,-29.693716124330365,-9.746576057552511,0.4564
17201000512,17201000512,Census Tract 5.12; Winnebago County; Illinois,2791,2024,971,Rockford city,Illinois,360991,0.7737551445554781,0.20648694729554776,17201,2791,2024,971,0.01470799999999999,0.007676560355,0.00345826479,0.7595415220551018,0.6590942626638573,0.8144677248723221,-0.3165837165745546,-0.5172336593529218,-0.2277957363586904,-12.995770429729529,-21.2324561989799,-9.35102135580486,-465.6313303378548,-760.7472661762773,-335.0419690363618,0.7389357401111503,0.6321822302830135,0.7979235204494521,-0.35329764919691203,-0.5818223798418424,-0.25325294263380377,-14.502878391867416,-23.883824983534264,-10.396040386200038,-519.6301824388182,-855.7443562713818,-465.6313303378548,-1.5071079621378871,-2.6513687845543643,-1.0450190303951796,-53.99885210096335,-94.99709009510444,-37.44245898943675,0.8428071912522119,0.7951692927371,0.8927661076748411,-0.18651099608468785,-0.25759383458815405,-0.1201142061770731,-1.3054889272719878,-1.80303524107325,-0.8407427415219682,-64.50044107075038,-89.08276882772974,-41.53867300009724,0.828516297706461,0.7771512689927333,0.8826966210799593,-0.2069768606462523,-0.2867507779998882,-0.13289206746540244,-1.448740317983766,-2.007120080981731,-0.9301817385586736,-71.5780789517671,-99.166011906212,-45.95759577859059,-0.14325139071177828,-0.2040848399084811,-0.08943899703670533,-7.077637881016714,-10.08324307848227,-4.418922778493346,0.7951692927371,0.7497670844202023,0.8927661076748411,-0.25759383458815405,-0.33374753410694696,-0.1201142061770731,-1.9200890143613876,-2.487734129326172,-0.8953240985680903,-197.74346182918515,-256.2033088904399,-92.20639532112156,0.7771512689927333,-0.2867507779998882,-2.137423124188727,0.7284823057350496,-0.37271693784104337,-2.778209730676194,0.8826966210799593,-0.13289206746540244,-0.990569511277526,-220.1259654159348,-286.1184068667553,-102.01539765988936,-0.21733410982733936,-0.29047560135002204,-0.09524541270943564,-22.38250358674968,-29.91509797631535,-9.809002338767831,0.4142
17201003810,17201003810,Census Tract 38.10; Winnebago County; Illinois,3878,2542,1103,Rockford city,Illinois,242779,0.7638106909438076,0.208945768589446,17201,3878,2542,1103,0.01470799999999999,0.007676560355,0.00345826479,0.7626311663271136,0.6631622850315131,0.8169384891290109,-0.3112498467851396,-0.5079265250322258,-0.2240823676531172,-17.7529517309884,-28.97092215441468,-12.78112583122826,-457.7862746515833,-747.0583330173976,-329.5803463442047,0.7422428188165537,0.636475661688622,0.8005865573962841,-0.34726800266578434,-0.5711519861528062,-0.24908417554781367,-19.807341763282004,-32.57715223303696,-14.207169549246188,-510.7617783208355,-840.0503412335473,-457.7862746515833,-2.054390032293604,-3.606230078622282,-1.4260437180179295,-52.9755036692523,-92.9920082161496,-36.77265905151958,0.8449372655078823,0.7978638554962356,0.8942620351790491,-0.1835198195441306,-0.25334666197912264,-0.11824047165300944,-1.6133060509598098,-2.227147475279109,-1.039441237791054,-63.46601301966207,-87.61398407864316,-40.890685987059555,0.8308199402354323,0.7800486155922217,0.884323717791869,-0.2036302351104219,-0.281971379746362,-0.13080762155398404,-1.79009488608948,-2.4787847670747185,-1.1499179101685892,-70.42072722617938,-97.51316943645628,-45.236739188378806,-0.17678883512967003,-0.25163729179560956,-0.11047667237753522,-6.954714206517311,-9.899185357813122,-4.346053201319245,0.7978638554962356,0.7529609011994932,0.8942620351790491,-0.25334666197912264,-0.32809020814621953,-0.11824047165300944,-2.1451485283868323,-2.7780205260450206,-1.0011711691039369,-194.4830941420519,-251.86042847189668,-90.76801170479936,0.7800486155922217,-0.281971379746362,-2.3875210574511465,0.7318964957809262,-0.3663134142116777,-3.1016658174453906,0.884323717791869,-0.13080762155398404,-1.1075803197337326,-216.4570315005573,-281.20270330420584,-100.41526017531574,-0.24237252906431417,-0.32364529140037,-0.10640915062979572,-21.973937358505363,-29.34227483230916,-9.647248470516384,0.2996
17201000515,17201000515,Census Tract 5.15; Winnebago County; Illinois,1849,999,580,Rockford city,Illinois,88807,0.7222478089795541,0.18772304760388608,17201,1849,999,580,0.01470799999999999,0.007676560355,0.00345826479,0.7756809684349556,0.6804381541781562,0.8273464472328201,-0.2891898095909705,-0.46964128019513474,-0.20868350053915705,-7.864543477288925,-12.771937821904467,-5.675166996044425,-425.3403719463994,-690.7483949110042,-306.93169259299214,0.7562257296835959,0.6547379640168225,0.8118132716183131,-0.3223564879475854,-0.5273285725864928,-0.2318103620140937,-8.766514346531476,-14.340749045718349,-6.304104121526583,-474.1219224733086,-775.5948645602135,-425.3403719463994,-0.9019708692425512,-1.5688112238138814,-0.6289371254821585,-48.7815505269092,-84.84646964920938,-34.01498785733686,0.8538983451975951,0.8092249790018942,0.9005414491690554,-0.1710995877016209,-0.2357502869392509,-0.1104430572548511,-0.5911159720523006,-0.8144716296378539,-0.3815593948682012,-59.17076797320326,-81.52869165544084,-38.19413362044056,0.8405175561505034,0.7922754668636066,0.8911567019285294,-0.18974314418834057,-0.2621872591343965,-0.12213710320073412,-0.6555258526557409,-0.9058062536844383,-0.4219600611081435,-65.61820346904314,-90.67129666510894,-42.23824435516951,-0.06440988060344033,-0.09133462404658443,-0.04040066623994226,-6.447435495839873,-9.142605009668111,-4.044110734728956,0.8092249790018942,0.7664573942113444,0.9005414491690554,-0.2357502869392509,-0.3047039633937671,-0.1104430572548511,-1.0496557577106822,-1.356665451931979,-0.49173722098839934,-180.9751306397728,-233.9078365399964,-84.7822794807585,0.7922754668636066,-0.2621872591343965,-1.1673638650531877,0.7463401752099829,-0.3398715936987446,-1.5132459851475013,0.8911567019285294,-0.12213710320073412,-0.5438038496970735,-201.269631905722,-260.9044801978451,-93.75928443052992,-0.11770810734250524,-0.15658053321552234,-0.05206662870867418,-20.29450126594918,-26.99664365784868,-8.97700494977141,0.5122
17201000501,17201000501,Census Tract 5.01; Winnebago County; Illinois,3173,2314,1023,Rockford city,Illinois,118938,0.6991370101756486,0.20521183090872136,17201,3173,2314,1023,0.01470799999999999,0.007676560355,0.00345826479,0.7830335957496182,0.6902382550138361,0.8331909886143246,-0.2770844130163717,-0.4487751044455725,-0.2002050114141231,-12.931109495503934,-20.94365378141653,-9.343264371899824,-407.53575466447944,-660.058423618548,-294.4615307878923,0.7641144898570874,0.6651183473252341,0.818123788166482,-0.30870440657005516,-0.5034918282159688,-0.22230891518400336,-14.406766658744116,-23.497200329227688,-10.374820051322018,-454.04244118323714,-740.535780940047,-407.53575466447944,-1.4756571632401805,-2.5535465478111625,-1.0315556794221958,-46.506686518757654,-80.47735732149897,-32.510421664739866,0.85892215189274,0.8156121055482056,0.9040521364725042,-0.16424986571411354,-0.2260730231901841,-0.106130896279801,-1.3143971863141573,-1.809132350220119,-0.8493045083761271,-56.80195273613471,-78.18203760674672,-36.70287417355778,0.8459587441939797,0.7991568555323345,0.8949789577474871,-0.1820907424425161,-0.25131880315771027,-0.11734470553009796,-1.4571674593444328,-2.011159804010429,-0.939042172771596,-62.97180031739122,-86.91269680252502,-40.58090634276561,-0.14277027303027556,-0.20202745379030995,-0.08973766439546893,-6.169847581256507,-8.730659195778303,-3.8780321692078186,0.8156121055482056,0.7740664224065141,0.9040521364725042,-0.2260730231901841,-0.2918787988388327,-0.106130896279801,-1.7753788609213683,-2.292159595590721,-0.8334587961310467,-173.5463207156763,-224.06252156312036,-81.47202308221375,0.7991568555323345,-0.25131880315771027,-1.9736370318846177,0.7544944541143451,-0.32539078921903913,-2.5553333191462615,0.8949789577474871,-0.11734470553009796,-0.9215221997713536,-192.92639607865277,-249.78820324010377,-90.08037143414992,-0.19825817096324916,-0.2631737235555405,-0.08806340364030707,-19.380075362976456,-25.72568167698343,-8.608348351936176,0.5063
17201003801,17201003801,Census Tract 38.01; Winnebago County; Illinois,3953,2965,1482,Rockford city,Illinois,0,NA,NA,17201,3953,2965,1482,0.01470799999999999,0.007676560355,0.00345826479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.107
17201000300,17201000300,Census Tract 3; Winnebago County; Illinois,2656,1587,845,Rockford city,Illinois,74957,0.6624506325343121,0.23648296262035456,17201,2656,1587,845,0.01470799999999999,0.007676560355,0.00345826479,0.7948486447683601,0.7060857431830087,0.8425535944716473,-0.25810115747435963,-0.41625859133203374,-0.18686811920502805,-10.082579244896932,-16.260912095643484,-7.299899925542619,-379.6151824132881,-612.2331361311552,-274.84562972675525,0.7768065554222712,0.6819353232669682,0.8282420754439359,-0.2873217830356763,-0.4664147256799513,-0.2073764780230493,-11.22406685266446,-18.22023379775872,-8.101047642154551,-422.5928784888727,-686.0027785300723,-379.6151824132881,-1.141487607767527,-1.9593217021152365,-0.8011477166119318,-42.97769607558459,-73.76964239891703,-30.163694149545627,0.8669577763069449,0.8258548020741479,0.9096531743131632,-0.1534587119799381,-0.21086660450297515,-0.09932007960622302,-0.8422222653896871,-1.1572920627845775,-0.5450950380423685,-53.070086035897106,-72.92325537394943,-34.34751342421982,0.8546685852905574,0.810203412856351,0.9010801513008996,-0.17004417526360227,-0.234257945760221,-0.10977918951636956,-0.9332477033011644,-1.285669970887679,-0.6024974176715873,-58.80577840587047,-81.0126005600302,-37.9645505779198,-0.0910254379114772,-0.1283779081031018,-0.05740237962921879,-5.73569236997336,-8.089345186080768,-3.617037153699987,0.8258548020741479,0.7863005223989797,0.9096531743131632,-0.21086660450297515,-0.2717783741883185,-0.09932007960622302,-1.367827032791248,-1.7629430132811392,-0.6442589147986865,-161.87302163210038,-208.63230926404017,-76.24365855605757,0.810203412856351,-0.234257945760221,-1.519559494080322,0.7676220133020435,-0.30272449548228436,-1.9636810171281456,0.9010801513008996,-0.10977918951636956,-0.7121039550683582,-179.82952592666533,-232.38828605066809,-84.27265740453943,-0.1517324612890738,-0.20073800384700613,-0.06784504026967175,-17.956504294564947,-23.755976786627944,-8.028998848481864,0.4637
17201000700,17201000700,Census Tract 7; Winnebago County; Illinois,1828,1416,690,Rockford city,Illinois,46717,0.7512825674986389,0.14958056759887392,17201,1828,1416,690,0.01470799999999999,0.007676560355,0.00345826479,0.7665414278802575,0.6683229808795664,0.8200618550785468,-0.3045609325582484,-0.4962825289711273,-0.21942021056962643,-8.18849345440996,-13.343163241204216,-5.899380931502144,-447.9482196066717,-729.9323436107339,-322.72324570580656,0.7464301865429074,0.6419261007498708,0.8039541334318834,-0.33971001980975823,-0.5578117151364348,-0.24385205376237673,-9.133519687649596,-14.997450722982377,-6.556260940315303,-499.6454971361924,-820.4294706226682,-447.9482196066717,-0.9450262332396376,-1.6542874817781588,-0.6568800088131592,-51.69727752952066,-90.49712701193428,-35.934354967897114,0.8476284194869202,0.8012714944078262,0.8961501883734836,-0.1797622366240529,-0.24801644259046385,-0.11588438296822128,-0.8802782254998728,-1.2145124475443472,-0.5674745759631036,-62.166541348861074,-85.77065307516577,-40.075888132987544,0.8337312121431826,0.7837141031288916,0.8863778207567327,-0.1994273279387109,-0.27597550689417355,-0.12818707393452602,-0.9765762690259058,-1.3514252718066442,-0.6277196595583918,-68.96725063742272,-95.43963783945227,-44.33048443208982,-0.096298043526033,-0.136912824262297,-0.06024508359528824,-6.800709288561651,-9.668984764286511,-4.2545962991022765,0.8012714944078262,0.7570038771190084,0.8961501883734836,-0.24801644259046385,-0.3209971972743149,-0.11588438296822128,-1.313700101498881,-1.7002665074768628,-0.6138194874396644,-190.39131905780883,-246.415435866212,-88.95934600574847,0.7837141031288916,-0.27597550689417355,-1.461794418270641,0.7362205136022214,-0.35828869411304964,-1.8977931015623415,0.8863778207567327,-0.12818707393452602,-0.6789847087545732,-211.8542635174842,-275.0424784872959,-98.40358097892364,-0.1480943167717601,-0.1975265940854789,-0.06516522131490876,-21.462944459675377,-28.627042621083906,-9.444234973175185,0.2043
17201003809,17201003809,Census Tract 38.09; Winnebago County; Illinois,3086,1990,1106,Rockford city,Illinois,130602,0.698827683222227,0.2251056408077874,17201,3086,1990,1106,0.01470799999999999,0.007676560355,0.00345826479,0.7831324783320958,0.6903703773965877,0.8332694943498936,-0.2769231613657316,-0.44849783933522336,-0.20009193517901125,-12.569234355835116,-20.35681819782845,-9.0819504355434,-407.29858573671794,-659.6506220942464,-294.2952182612897,0.7642206333235837,0.6652583941095844,0.8182085832309434,-0.3085226391376211,-0.5031753208292106,-0.22218224117278065,-14.0034995132819,-22.838568281481106,-10.08460486018033,-453.7750976436131,-740.0702618756028,-407.29858573671794,-1.4342651574467844,-2.4817500836526563,-1.0026544246369298,-46.476511906895155,-80.41963978135634,-32.490422055636095,0.8589895931985297,0.8156979351804009,0.9040992180358932,-0.16415845770191995,-0.22594401293763064,-0.106073293783448,-1.1297297943599958,-1.55493470666249,-0.729990778730742,-56.77034142512542,-78.13742244535126,-36.68295370506241,0.8460318102626873,0.7992493638084428,0.895030227832702,-0.18198865322747929,-0.2511739705803149,-0.11728070058759936,-1.252436253755862,-1.728565936258574,-0.8071195576033682,-62.93649516361115,-86.86260986223989,-40.55877173886272,-0.12270645939586622,-0.1736312295960838,-0.07712877887262615,-6.1661537384857406,-8.725187416888632,-3.875818033800309,0.8156979351804009,0.774168776225566,0.9040992180358932,-0.22594401293763064,-0.29170799793226815,-0.106073293783448,-1.9183269744962848,-2.476681341692579,-0.9005915142112072,-173.44728521666227,-223.9314052163272,-81.4278041782285,0.7992493638084428,-0.2511739705803149,-2.132536272109849,0.754604197266692,-0.325198035767856,-2.761020997882732,0.895030227832702,-0.11728070058759936,-0.995745488450354,-192.8152144764782,-249.6402348899396,-90.03123765373907,-0.2142092976135641,-0.284339656190153,-0.09515397423914684,-19.367929259815924,-25.70882967361239,-8.603433475510565,0.8843
17201003000,17201003000,Census Tract 30; Winnebago County; Illinois,1103,855,220,Rockford city,Illinois,4373,0.7094080229420807,0.2040145351418682,17201,1103,855,220,0.01470799999999999,0.007676560355,0.00345826479,0.7797573404161038,0.6858655412434612,0.8305884494652515,-0.2824502549297806,-0.4580117236784034,-0.2039656952174316,-4.5821690195064555,-7.430289384343739,-3.308919972119556,-415.4278349507212,-673.6436431861957,-299.99274452579834,0.760598420070714,0.6604848833658584,0.8153132045127014,-0.31475424299070787,-0.5140391933028935,-0.2265225124100409,-5.106234162715786,-8.339218765974149,-3.67485750311715,-462.94054059073306,-756.0488455098956,-415.4278349507212,-0.5240651432093308,-0.9089293816304096,-0.3659375309975941,-47.51270564001186,-82.40520232369987,-33.17656672688976,0.8566858087950687,0.81276730771337,0.9024902134074791,-0.16728909214278118,-0.23036444811416965,-0.10804525649575608,-0.4946431304277212,-0.6811453771127677,-0.3194699858572522,-57.85299771084458,-79.66612597810148,-37.3649106265792,0.84353621001471,0.7960912474331912,0.8932782325990214,-0.18548556437495609,-0.25613741292127584,-0.11947203402736932,-0.5484467578631667,-0.7573513020137751,-0.3532568690098859,-64.1458196331189,-88.57909965073394,-41.31659286665332,-0.05380362743544548,-0.07620592490100742,-0.03378688315263367,-6.2928219222743245,-8.912973672632445,-3.9516822400741143,0.81276730771337,0.7706754999705259,0.9024902134074791,-0.23036444811416965,-0.2975629821348214,-0.10804525649575608,-0.38904944971083166,-0.5025372421897836,-0.18247150516344804,-176.84065895946895,-228.42601917717437,-82.94159325611274,0.7960912474331912,-0.25613741292127584,-0.4325759480820209,0.750859548792287,-0.3318069958735167,-0.5603700146075432,0.8932782325990214,-0.11947203402736932,-0.2017695415880572,-196.62543094637311,-254.71364300342876,-91.71342799457145,-0.04352649837118921,-0.05783277241775964,-0.01929803642460914,-19.78477198690419,-26.287623826254386,-8.7718347384587,0.1022
