geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
45019001000,45019001000,Census Tract 10; Charleston County; South Carolina,2003,656,365,Charleston city,South Carolina,34180,0.4490839853334568,0.21022171764236788,45019,2003,656,365,0.010634,0.00754640164899999,0.003902330009,0.8671849133945934,0.8057376181722113,0.8991294915056468,-0.15315659273349477,-0.2410988111346549,-0.1121868534480383,-3.2622204158773505,-5.135381049484659,-2.389568984131578,-162.86672071279833,-256.38447576059207,-119.29949995664391,0.8549148976596455,0.7885205287186612,0.8896198548110738,-0.16970706995225987,-0.2681978002842755,-0.12407563139692672,-3.61474395869028,-5.712586862670641,-2.6427987893426628,-180.46649818723316,-285.20154082229857,-162.86672071279833,-0.35252354281292986,-0.5772058131859819,-0.2532298052110846,-17.59977747443484,-28.817065061706536,-12.64252647084796,0.9152053193403776,0.8880275268164343,0.9429232898888352,-0.0926509919334134,-0.12609121879924762,-0.06053165800782548,-0.2371799134976067,-0.3227845028265479,-0.1549567156332314,-36.1554746185376,-49.20495469916889,-23.621450553846252,0.9071317949459036,0.8775443430017223,0.937397949250749,-0.102375647696964,-0.1395435546646072,-0.06678279038191627,-0.2620743368023304,-0.35722152061022994,-0.17095916746682313,-39.95035621986744,-54.45450009302286,-26.060848699210844,-0.02489442330472369,-0.03443701778368202,-0.01600245183359172,-3.7948816013298305,-5.249545393853967,-2.439398145364592,0.8880275268164343,0.8613848476605388,0.9429232898888352,-0.12609121879924762,-0.1609212800944088,-0.06053165800782548,-0.3473102682369376,-0.4432474639142276,-0.16673061438953973,-95.1534981471062,-121.43766134636373,-45.679620380695816,0.8775443430017223,-0.1395435546646072,-0.3843638745253343,0.8486272062509429,-0.17837372244732805,-0.4913191099233964,0.937397949250749,-0.06678279038191627,-0.1839489622039637,-105.30517110283132,-134.60797532147845,-50.39697594629143,-0.03705360628839671,-0.0480716460091688,-0.01721834781442396,-10.151672955725129,-13.17031397511474,-4.717355565595608,0.3475
45019001100,45019001100,Census Tract 11; Charleston County; South Carolina,2141,890,428,Charleston city,South Carolina,34567,0.49503549011146813,0.225093340252407,45019,2141,890,428,0.010634,0.00754640164899999,0.003902330009,0.8510696012704254,0.7831509602374608,0.8866325185131069,-0.1749920318000552,-0.2768930267247428,-0.12786298620877534,-3.9841125348523865,-6.30413263529475,-2.911106985031755,-186.08652661617873,-294.44804461909155,-135.96949953441174,0.8374552054535104,0.76424047249196,0.8760280679428338,-0.19409371807351308,-0.30848867077046904,-0.14151593606845037,-4.419008152304594,-7.023483111967553,-3.221949073749221,-206.39925979937385,-328.0468524973168,-186.08652661617873,-0.4348956174522072,-0.7193504766728029,-0.3108420887174659,-20.312733183195103,-33.598807878225266,-14.518546880778416,0.904592632631984,0.8742538740434781,0.9356567842687212,-0.10546998054850486,-0.14383250642623785,-0.06876796792700778,-0.3663050164273383,-0.499540896426146,-0.23883622136056565,-41.15786701430768,-56.12819060967932,-26.835530489951196,0.8955675541794139,0.862583848672874,0.929454700318359,-0.1166103498649802,-0.15930758677958934,-0.0758996642412779,-0.4049963401979102,-0.5532869911307132,-0.26360512832316907,-45.505206763810136,-62.16707765513632,-29.6185537441763,-0.03869132377057188,-0.0537460947045672,-0.02476890696260342,-4.347339749502459,-6.038887045456989,-2.7830232542251037,0.8742538740434781,0.8446308614740089,0.9356567842687212,-0.14383250642623785,-0.18394916124050736,-0.06876796792700778,-0.4645588456527991,-0.5941300205911034,-0.2221109024088572,-108.54178636747643,-138.81542537175312,-51.895070656275045,0.862583848672874,-0.15930758677958934,-0.514541187224689,0.8304885331916371,-0.2041105446175351,-0.6592484644054635,0.929454700318359,-0.0758996642412779,-0.24514528239446023,-120.21990355717033,-154.03001504800548,-57.27693513889259,-0.04998234157188991,-0.06511844381436005,-0.02303437998560303,-11.678117189693904,-15.214589676252348,-5.381864482617533,0.5983
45019002900,45019002900,Census Tract 29; Charleston County; South Carolina,1925,1051,450,Charleston city,South Carolina,77043,0.5815416884969778,0.26209778238073417,45019,1925,1051,450,0.010634,0.00754640164899999,0.003902330009,0.8215397778400745,0.7423341028100968,0.8635756453698292,-0.21722651413072,-0.3471023306278292,-0.1579761487735641,-4.446724496187198,-7.105340904000447,-3.233842854661806,-230.99867512660768,-369.1086183896337,-167.99183660580812,0.8055480595814645,0.7205420880344551,0.851001693646255,-0.24139086191774353,-0.3878439810891126,-0.17508579297338123,-4.941379569344074,-7.939340822685627,-3.5840849707719524,-256.69504256332846,-412.4332894901625,-230.99867512660768,-0.494655073156876,-0.8339999186851799,-0.35024211611014655,-25.69636743672083,-43.324671100528825,-18.194395642085535,0.8849464434445607,0.8489012313267192,0.9221287882466036,-0.13001188649067327,-0.17799334374522413,-0.08444721902833764,-0.533224099774398,-0.7300127938009018,-0.3463475037574126,-50.73492861792559,-69.45887666992405,-32.95409169908778,0.874195742391469,0.8351084534312406,0.9146832762743148,-0.1439085681936383,-0.1974492605017509,-0.09327460765785184,-0.5902192391491847,-0.8098082954108939,-0.3825517038685242,-56.15787242142576,-77.0512174510841,-36.39883005409365,-0.05699513937478673,-0.07979550160999216,-0.03620420011111164,-5.422943803500165,-7.592340781160052,-3.444738355005865,0.8489012313267192,0.8139696788585113,0.9221287882466036,-0.17799334374522413,-0.2285469913355648,-0.08444721902833764,-0.6044441682374924,-0.7761183265299126,-0.2867726848180101,-134.3209262749983,-172.4707392288695,-63.72726329289114,0.8351084534312406,-0.1974492605017509,-0.6705141412699096,0.7973868146842812,-0.25409648314280425,-0.8628813537272814,0.9146832762743148,-0.09327460765785184,-0.31674944386756854,-149.00314250442435,-191.7514119393959,-70.38876530390412,-0.06606997303241724,-0.08676302719736873,-0.02997675904955843,-14.682216229426054,-19.280672710526385,-6.661502011012986,0.2612
45019000500,45019000500,Census Tract 5; Charleston County; South Carolina,987,476,292,Charleston city,South Carolina,8899,0.4549577746853016,0.2242089719062308,45019,987,476,292,0.010634,0.00754640164899999,0.003902330009,0.8651080700923273,0.8028145355839823,0.8975222883835682,-0.1559249469182233,-0.24561770580372128,-0.11417845878902184,-1.6365505090165178,-2.577944000631054,-1.1983894722625463,-165.81058855283868,-261.1898683516772,-121.41737307624584,0.8526629642656484,0.7853744160992165,0.8878707862282437,-0.17279633560869495,-0.2732780435690558,-0.12629001371707643,-1.813628521835645,-2.868260212014266,-1.3255094217911148,-183.75162328628625,-290.60387153133394,-165.81058855283868,-0.17707801281912716,-0.29031621138321206,-0.12711994952856842,-17.941034733447534,-29.414003179656746,-12.879427510493256,0.913841833768954,0.8862548729347296,0.9419913061388032,-0.0942812673345278,-0.12834358437840424,-0.06158092275710361,-0.17512831055169373,-0.2383993738924559,-0.11438712343991124,-36.791661880607926,-50.08390207824704,-24.03090828569564,0.9056453024583896,0.8756176350065619,0.9363788248690352,-0.10418504605001867,-0.1420510049372247,-0.06794384221563642,-0.19352466948445657,-0.2638610321025662,-0.12620630413670336,-40.656443169003474,-55.4329899375139,-26.5139294404839,-0.01839635893276281,-0.02546165821011026,-0.0118191806967921,-3.864781288395549,-5.349087859266861,-2.483021154788258,0.8862548729347296,0.8592248670056293,0.9419913061388032,-0.12834358437840424,-0.1638396866759309,-0.06158092275710361,-0.282811413143194,-0.36102882385724344,-0.1356965980960153,-96.85322367917604,-123.64000817028884,-46.471437704114834,0.8756176350065619,-0.1420510049372247,-0.3130163898669108,0.8462867109476777,-0.1816326394635136,-0.40023647218822694,0.9363788248690352,-0.06794384221563642,-0.14971760469715853,-107.19739379003796,-137.06728499596812,-51.27315229354744,-0.0302049767237168,-0.0392076483309835,-0.01402100660114322,-10.34417011086192,-13.427276825679282,-4.80171458943261,0.0223
45019002006,45019002006,Census Tract 20.06; Charleston County; South Carolina,3211,2685,829,Charleston city,South Carolina,72361,0.645173282935094,0.21052158460829967,45019,3211,2685,829,0.010634,0.00754640164899999,0.003902330009,0.8004744955634989,0.7136745950344766,0.846999257121769,-0.2492590401597291,-0.40119881940268787,-0.18063857977650477,-8.511142852751036,-13.699244216390996,-6.168044120729503,-265.062063305856,-426.6348245528183,-192.0910657343352,0.7828566572049476,0.6900018592997352,0.8330505057170029,-0.27737305520313854,-0.44927145705791827,-0.2004074100396883,-9.471117656655894,-15.340721637350384,-6.843066131140528,-294.95850690301756,-477.75526743539024,-265.062063305856,-0.959974803904858,-1.6414774209593863,-0.6750220104110252,-29.89644359716157,-51.120442882571986,-21.02217410186936,0.87076812795768,0.830723027654667,0.912302974127298,-0.14841134843258844,-0.2037706512400927,-0.096127085365026,-1.5550179075145716,-2.1350591787674387,-1.0071961525751787,-57.91500586646449,-79.51803272876867,-37.511960989764574,0.8588014657098976,0.815458519187121,0.9039678809314065,-0.1644134761383828,-0.22630394614901655,-0.10623399469641184,-1.7226842982835229,-2.3711575463703674,-1.1130938832131414,-64.15956418188166,-88.31126802124273,-41.456010547975474,-0.16766639076895107,-0.23609836760292868,-0.1058977306379627,-6.244558315417172,-8.793235292474066,-3.9440495582109016,0.830723027654667,0.7921289267502496,0.912302974127298,-0.2037706512400927,-0.2624207578210183,-0.096127085365026,-1.2747824630063762,-1.641695592388908,-0.6013678706796104,-153.7735178536039,-198.0332439552362,-72.5413595512196,0.815458519187121,-0.22630394614901655,-1.4157500116147468,0.7738832740186277,-0.2921845368322686,-1.8278968106970024,0.9039678809314065,-0.10623399469641184,-0.6645963615954364,-170.77804723941455,-220.4941870563333,-80.16843927568594,-0.14096754860837055,-0.18620121830809455,-0.06322849091582605,-17.004529385810685,-22.46094310109705,-7.627079724466352,0.238
45019004607,45019004607,Census Tract 46.07; Charleston County; South Carolina,3973,2250,949,Charleston city,South Carolina,0,NA,NA,45019,3973,2250,949,0.010634,0.00754640164899999,0.003902330009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2954
45019002002,45019002002,Census Tract 20.02; Charleston County; South Carolina,4360,2942,981,Charleston city,South Carolina,89120,0.6295309521763485,0.2225616502313071,45019,4360,2942,981,0.010634,0.00754640164899999,0.003902330009,0.8056022889523571,0.7206156128305456,0.8510444395204465,-0.24130729730230385,-0.3877023786260265,-0.1750267712970291,-11.188029445875369,-17.975526131187966,-8.114983230840568,-256.60617995126995,-412.2827094309166,-186.1234685972607,0.7883748487028023,0.6973872996401791,0.8374279703272072,-0.2684321444873683,-0.4339234461481528,-0.194132552808418,-12.44565237072702,-20.11853079884003,-9.000808270222166,-285.45074244786747,-461.43419263394566,-256.60617995126995,-1.2576229248516526,-2.1430046676520647,-0.8858250393815972,-28.844562496597536,-49.151483203029,-20.317088059210946,0.8742323346656947,0.8351553026451215,0.9147086707567454,-0.1438606882258578,-0.1973820878976388,-0.0932442557614463,-1.6516149132522824,-2.266075631925257,-1.0705051205436529,-56.13918807791579,-77.02500448420315,-36.386985742476305,0.8625604716576211,0.8202457091881727,0.9065903155270628,-0.1593390062012177,-0.21914688342562216,-0.10303406386889528,-1.8293161401505584,-2.5159497380567934,-1.1828985288301188,-62.179338550324886,-85.51834595706299,-40.20729193848126,-0.17770122689827583,-0.2498741061315366,-0.11239340828646592,-6.040150472409104,-8.493341472859843,-3.8203061960049607,0.8351553026451215,0.7974430226640211,0.9147086707567454,-0.1973820878976388,-0.25400808782462725,-0.0932442557614463,-1.4612235478355218,-1.880426958815541,-0.690289091934635,-148.9524513593804,-191.68470528191037,-70.3658605437956,0.8202457091881727,-0.21914688342562216,-1.6223487648096553,0.779596047716181,-0.28271558447415207,-2.0929491311691386,0.9065903155270628,-0.10303406386889528,-0.7627632373232178,-165.37704024563254,-213.348535287374,-77.75364294834026,-0.1611252169741335,-0.2125221723535979,-0.07247414538858288,-16.424588886252142,-21.6638300054636,-7.3877824045446365,0.1124
45019002802,45019002802,Census Tract 28.02; Charleston County; South Carolina,1583,1139,453,Charleston city,South Carolina,106573,0.5396058845925433,0.28590770196460796,45019,1583,1139,453,0.010634,0.00754640164899999,0.003902330009,0.8357248138521574,0.7618482303819547,0.87467711819391325,-0.19656612251422692,-0.31259739160731165,-0.1432790217090177,-3.308919804410186,-5.262146328503457,-2.4119048919793986,-209.0284146816289,-332.4160662352152,-152.36291168536945,0.8208610085839658,0.7414046566141183,0.8630432136885591,-0.2182330376796184,-0.348791096844262,-0.15869053152750198,-3.6736524642104538,-5.8714174812417,-2.6713364227130514,-232.06901226850624,-370.90445238418823,-209.0284146816289,-0.3647326598002678,-0.6092711527382431,-0.25943153073365277,-23.040597586877308,-38.48838614897303,-16.38859954097617,0.8944165043623331,0.8610983313454849,0.928662182577812,-0.11804734720648048,-0.16130755756718082,-0.07681783404183233,-0.524691404549341,-0.7169723924105385,-0.34143636592991156,-46.0659705486691,-62.94753225729047,-29.9768539007824,0.8844917469941249,0.8483167113007433,0.9218145024851148,-0.1305927990831127,-0.1788050225565842,-0.08481695319839866,-0.5804528504575042,-0.7947443178167451,-0.3769904818396499,-50.96161988213382,-69.77562052824804,-33.098374173805965,-0.05576144590816312,-0.0777719254062067,-0.03555411590973834,-4.895649333464717,-6.8280882709575685,-3.121520273023559,0.8610983313454849,0.8286918130531494,0.928662182577812,-0.16130755756718082,-0.2067212252474171,-0.07681783404183233,-0.5514331031447745,-0.7066806319759551,-0.26260329795710896,-121.72916184211356,-156.00013950904085,-57.969822948589176,0.8483167113007433,-0.1788050225565842,-0.6112485362329315,0.8132655073157232,-0.22961073721251937,-0.7849288852056837,0.9218145024851148,-0.08481695319839866,-0.28994844635223677,-134.9334517070489,-173.27348459286617,-64.00627954795513,-0.05981543308815706,-0.07824825322972861,-0.0273451483951278,-13.204289864935337,-17.2733450838253,-6.036456599365962,0.0248
45019002701,45019002701,Census Tract 27.01; Charleston County; South Carolina,2406,1287,324,Charleston city,South Carolina,74254,0.6269213346787573,0.2454179300198196,45019,2406,1287,324,0.010634,0.00754640164899999,0.003902330009,0.8064609526737022,0.7217801389820956,0.8517211771229442,-0.23998563933523087,-0.3854634479278819,-0.17409315027005853,-6.140129536590174,-9.862238042467824,-4.454243583292158,-255.20072886908457,-409.90183052650974,-185.1306559971803,0.78929922969275,0.6986270874751529,0.8381605004364259,-0.26694663111386707,-0.4313787969687986,-0.1930889125403847,-6.82993740348726,-11.03700079748069,-4.940257835266411,-283.8710475264863,-458.7282126966206,-255.20072886908457,-0.6898078668970857,-1.174762755012866,-0.48601425197425296,-28.670318657401733,-48.8263821701108,-20.20009359826488,0.8748116098426689,0.8358970395008695,0.915110631262122,-0.14310325645980587,-0.19631958571969535,-0.09276405041956344,-0.7187073019724471,-0.9859756043817304,-0.46588877183103433,-55.84361320687235,-76.61038107084151,-36.199593770865135,0.8631891878933701,0.8210470892786835,0.9070285574184938,-0.1584945849941881,-0.217956939447325,-0.1025011195304738,-0.7960071515941389,-1.0946448583464436,-0.5147912415787248,-61.84981752868213,-85.05399054750923,-39.99931946998639,-0.07729984962169179,-0.1086692539647134,-0.04890246974769047,-6.006204321809774,-8.443609476667707,-3.799725699121249,0.8358970395008695,0.7983330392664337,0.915110631262122,-0.19631958571969535,-0.25261006474049036,-0.09276405041956344,-0.4800080883115783,-0.6176402309521691,-0.22681126970953247,-148.1506445406106,-190.6297009111633,-70.00347830541125,0.8210470892786835,-0.217956939447325,-0.5329121567510368,0.7805532086973954,-0.2811426419844232,-0.6874033562524515,0.9070285574184938,-0.1025011195304738,-0.2506187360535128,-164.4790607256286,-212.1615297075468,-77.35146174491136,-0.05290406843945844,-0.06976312530028239,-0.02380746634398034,-16.328416185018035,-21.531828796383454,-7.347983439500106,0.6345
45019004613,45019004613,Census Tract 46.13; Charleston County; South Carolina,1381,1126,543,Charleston city,South Carolina,0,NA,NA,45019,1381,1126,543,0.010634,0.00754640164899999,0.003902330009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0024
45015020407,45015020407,Census Tract 204.07; Berkeley County; South Carolina,6245,4330,1859,Charleston city,South Carolina,182201,0.5318285216771149,0.2821462812228424,45015,6245,4330,1859,0.01044799999999999,0.00754640164899999,0.003902330009,0.8383823518317329,0.7655232889516469,0.8767516172247911,-0.19277319926303085,-0.3062959865916809,-0.1405738870095624,-12.578019439946411,-19.985127022097213,-9.172131241867044,-201.40943859001464,-320.01804679098825,-146.87159714759076,0.82373276417033,0.7453396896390803,0.8652950776979129,-0.21398594725949463,-0.3416701322912714,-0.15567512837408573,-13.962103730160162,-22.29321079090913,-10.157453414121536,-223.57251769671996,-356.97695421792037,-201.40943859001464,-1.3840842902137496,-2.3080837688119153,-0.9853221722544916,-22.163079106705357,-36.95890742693219,-15.777776977653987,0.8961839182537641,0.8633795805271027,0.9298789366471322,-0.11584238417101264,-0.15823911354202863,-0.07540880924317267,-1.957399068239931,-2.67378037514343,-1.2741893565637117,-45.205521206464915,-61.75012413726166,-29.42700592525893,0.8864145190935433,0.8507891649790843,0.923143149779812,-0.12814036600236467,-0.17537933152285018,-0.08325561451495343,-2.1651991610141237,-2.9634001627987043,-1.40677752312777,-50.00459956152711,-68.43880283599779,-32.48908829394388,-0.20780009277419276,-0.2896197876552744,-0.13258816656405825,-4.799078355062188,-6.688678698736129,-3.062082368684948,0.8633795805271027,0.8314512904561654,0.9298789366471322,-0.15823911354202863,-0.2027162763213254,-0.07540880924317267,-2.219898651800575,-2.843858123511414,-1.0578921369421348,-119.4135907369863,-152.97784419103894,-56.906516242180466,0.8507891649790843,-0.17537933152285018,-2.460354667607866,0.8162449227430001,-0.2251224750525724,-3.1581893229355056,0.923143149779812,-0.08325561451495343,-1.16797309008866,-132.3482876604554,-169.88646169636934,-62.82803066641528,-0.24045601580729103,-0.3143311994240916,-0.11008095314652522,-12.934696923469126,-16.90861750533037,-5.9215144242348154,0.1176
45019005602,45019005602,Census Tract 56.02; Charleston County; South Carolina,4678,3117,1725,Charleston city,South Carolina,215552,0.6924492563259282,0.20471711217524768,45019,4678,3117,1725,0.010634,0.00754640164899999,0.003902330009,0.7851742565620717,0.6931004303332556,0.834889959182495,-0.2736026323361065,-0.4427923519239215,-0.19776263805972344,-13.61059605500237,-22.02708280553932,-9.83787092404857,-290.9490392262157,-470.8653870358982,-210.30078931270992,0.7664126373332284,0.6681527886373794,0.8199590466764624,-0.3047801553475823,-0.4966636628717584,-0.2195731043560006,-15.16154850045784,-24.70695706699639,-10.922851152474164,-324.103217196619,-528.1521390978279,-290.9490392262157,-1.5509524454554686,-2.6798742614570727,-1.084980228425593,-33.154177970403346,-57.286752061929725,-23.19324985946116,0.860381436841062,0.817469786099119,0.9050706026170728,-0.16227519235137755,-0.22328680154883304,-0.10488617916484348,-1.97384446676808,-2.7159629968897403,-1.2757896101376232,-63.325135282902785,-87.13387862976388,-40.930048448431926,0.847539864953626,0.8011593047342903,0.8960880893598836,-0.17988550314941945,-0.248191207529764,-0.1159617138917061,-2.1880485852356437,-3.018889299002296,-1.410507570537748,-70.19725971240435,-96.85239971133448,-45.25208760146769,-0.21420411846756385,-0.30292630211255567,-0.13471796040012474,-6.872124429501566,-9.718521081570602,-4.322039153035763,0.817469786099119,0.776282366248515,0.9050706026170728,-0.22328680154883304,-0.2881910545419567,-0.10488617916484348,-2.9066455057788847,-3.751539399908762,-1.3653603310768752,-168.5011887408049,-217.48054492224705,-79.15132354068842,0.8011593047342903,-0.248191207529764,-3.230839677653098,0.7568706999222768,-0.3212296368490551,-4.181620560613781,0.8960880893598836,-0.1159617138917061,-1.5095365789098338,-187.2950537769912,-242.41278612253805,-87.5093668933237,-0.3241941718742134,-0.430081160705019,-0.14417624783295868,-18.793865036186286,-24.932241200290957,-8.358043352635287,0.368
45019002108,45019002108,Census Tract 21.08; Charleston County; South Carolina,1329,1182,717,Charleston city,South Carolina,27038,0.6026458289662043,0.2468364175223219,45019,1329,1182,717,0.010634,0.00754640164899999,0.003902330009,0.8144925051546688,0.7327035183395137,0.8580422519943057,-0.22775838165644524,-0.36480851390784336,-0.1654437735155219,-3.218814915980535,-5.155687696334793,-2.338148357372636,-242.19826305346388,-387.9373736896007,-175.932908756406,0.7979502251052211,0.7102661290432585,0.8450055111680589,-0.25321100055850704,-0.407922972966511,-0.1834242342605444,-3.5785262415391492,-5.765006496824892,-2.5922587651712905,-269.2645779939164,-433.78528945258785,-242.19826305346388,-0.3597113255586142,-0.6093188004900991,-0.2541104077986547,-27.066314940452536,-45.84791576298714,-19.120421956256937,0.8802186410496092,0.8428285599598285,0.918858272244,-0.13608137042810012,-0.18648091380252071,-0.08830712005001475,-0.6276826791061307,-0.860153298056111,-0.40732136605301406,-53.103441548742026,-72.77100660373189,-34.46035245795382,0.8690597131460958,0.8285394047464385,0.9111153898830384,-0.150668918226442,-0.20694319940767852,-0.09755582125374042,-0.6949685320839989,-0.9545366968187388,-0.4499815004383735,-58.79598410186116,-80.7560657207055,-38.069500883111125,-0.06728585297786815,-0.09438339876262793,-0.04266013438535943,-5.692542553119133,-7.985059116973597,-3.609148425157312,0.8428285599598285,0.8066600072716308,0.918858272244,-0.18648091380252071,-0.2396796555990222,-0.08830712005001475,-1.0090053306807067,-1.2968514858911009,-0.4778095143928963,-140.72598754263694,-180.8718948244213,-66.6400996363872,0.8285394047464385,-0.20694319940767852,-1.119722051403019,0.7895135328614742,-0.2666027349469856,-1.4425260754590306,0.9111153898830384,-0.09755582125374042,-0.5278521092415822,-156.16765012594408,-201.18913186318417,-73.61954103787757,-0.11071672072231233,-0.1456745895679299,-0.05004259484868589,-15.441662583307156,-20.317237038762887,-6.979441401490362,0.1676
45019002008,45019002008,Census Tract 20.08; Charleston County; South Carolina,2589,1610,550,Charleston city,South Carolina,229671,0.5394270942359375,0.2817687955633217,45019,2589,1610,550,0.010634,0.00754640164899999,0.003902330009,0.835785812113541,0.7619325162224467,0.8747247527673793,-0.19647879337792665,-0.3124521905927549,-0.14321676257163826,-5.409341360453678,-8.602254363842329,-3.942961700700629,-208.9355488780872,-332.26165947633564,-152.29670531868013,0.8209269135372276,0.7414948836220407,0.8630949149244767,-0.21813523653546507,-0.3486269724683981,-0.15862112348037985,-6.005574122668654,-9.59819769411774,-4.367065723136941,-231.9650105318136,-370.7299225228946,-208.9355488780872,-0.5962327622149761,-0.995943330275411,-0.42410402243631173,-23.029461653726383,-38.46826304655894,-16.380997390355805,0.894457095488713,0.8611507062229079,0.9286901361113168,-0.1179966093886488,-0.16123692725759797,-0.07678542187093455,-0.7413433527418962,-1.013011516672002,-0.4824237101932832,-46.046170977757534,-62.91996997962745,-29.964205602067285,0.8845359018787156,0.8483734686755959,0.921845024684716,-0.13053636135745733,-0.17872615884736437,-0.0847810350140082,-0.8201274959073066,-1.122892009432027,-0.5326581591780827,-50.93959601908737,-69.74484530633708,-33.084357712924394,-0.07878414316541038,-0.10988049276002498,-0.05023444898479945,-4.893425041329838,-6.824875326709627,-3.1201521108571093,0.8611507062229079,0.828755146493657,0.9286901361113168,-0.16123692725759797,-0.20662900765184403,-0.07678542187093455,-0.6692172375550366,-0.8576180162413102,-0.3186994988242896,-121.67586137364304,-155.93054840751094,-57.94536342259811,0.8483734686755959,-0.17872615884736437,-0.7418066589148525,0.8133338774968867,-0.22950737411503905,-0.9525751545636648,0.921845024684716,-0.0847810350140082,-0.351885458338501,-134.87393798451865,-173.19548264793906,-63.979174243363815,-0.07258942135981594,-0.09495713832235464,-0.03318595951421138,-13.198076610875626,-17.264934240428115,-6.033810820765706,0.5478
