geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
01089003100,01089003100,Census Tract 31; Madison County; Alabama,3854,2251,760,Huntsville city,Alabama,72700,0.512326851081426,0.23569058526417935,01089,3854,2251,760,0.01223799999999999,0.007489313545,0.004155210934,0.8450833270832159,0.7748166147604539,0.8819750678787465,-0.18331526365746104,-0.29062797692995374,-0.13381889853770737,-8.646110605850591,-13.707541770151453,-6.311602071893399,-224.3412196640008,-355.67051816687734,-163.76756803044628,0.8309779248756796,0.7552988395153377,0.8709674791524968,-0.2034014022088582,-0.3239792618265941,-0.1481484945603933,-9.593478392334152,-15.280563526825288,-6.98746107936158,-248.92263602320065,-396.4858206233858,-224.3412196640008,-0.9473677864835608,-1.5730217566738354,-0.6758590074681807,-24.581416359199817,-40.81530245650844,-17.53655961256307,0.9006310669216092,0.8691264051745846,0.9329369522032758,-0.11033256205344716,-0.15058062215832269,-0.07188379411743141,-1.0319823585648342,-1.408437751439407,-0.6723564287391449,-45.84550682207171,-62.569424764078505,-29.86923272941559,0.8912542546220433,0.8570205564283818,0.926483148894801,-0.122014279106104,-0.16683315528332543,-0.07935044603120633,-1.1412458950197206,-1.5604538666717227,-0.742194860015919,-50.6995066645811,-69.32269509869936,-32.97178409666455,-0.1092635364548864,-0.15201611523231562,-0.06983843127677403,-4.853999842509391,-6.753270334620863,-3.102551367248957,0.8691264051745846,0.8384111318840115,0.9329369522032758,-0.15058062215832269,-0.1927322550606869,-0.07188379411743141,-0.8570865747900885,-1.0970085391721418,-0.4091538074417495,-112.77454931448534,-144.3432288384397,-53.836027294967046,0.8570205564283818,-0.16683315528332543,-0.9495940153100582,0.8237638690998657,-0.2139401077310045,-1.217721055452914,0.926483148894801,-0.07935044603120633,-0.4516530814001119,-124.94658096184976,-160.22645466485713,-59.428037026330514,-0.09250744051996962,-0.12071251628077229,-0.04249927395836239,-12.172031647364424,-15.883225826417409,-5.592009731363473,0.5475
01089002502,01089002502,Census Tract 25.02; Madison County; Alabama,2460,1428,454,Huntsville city,Alabama,780,0.7401618179220419,0.13479030281213397,01089,2460,1428,454,0.01223799999999999,0.007489313545,0.004155210934,0.7700292158184078,0.6729375754483365,0.8228443541015584,-0.2986520244393235,-0.4860219379691527,-0.21529666578544257,-8.991062548717563,-14.631923733091568,-6.481609465870324,-365.490347508844,-594.793647686649,-263.48005958822455,0.7501669445742621,0.6468033446515766,0.8069552714226704,-0.3330366090277733,-0.5460649798258004,-0.23922605801556973,-10.026226972353449,-16.439548328846033,-7.202015305066573,-407.570202128189,-668.2743223108143,-365.490347508844,-1.0351644236358857,-1.8076245957544668,-0.7204058391962489,-42.079854619344935,-73.48067462416532,-29.28479021122963,0.8500244371702619,0.8043085201650265,0.8978295715708979,-0.17643676613463957,-0.24330399955830617,-0.11379712995010668,-1.0469124671576204,-1.4436786392498635,-0.675231340278645,-73.31319798022552,-101.09794392506048,-47.28510786265021,0.8363239856502412,0.7869822482488023,0.8882051686524083,-0.19570886063072887,-0.2706766921683509,-0.1258659995383811,-1.161266161334939,-1.60609837625219,-0.7468436822710283,-81.32115975734868,-112.47187508768836,-52.29997775007201,-0.11435369417731868,-0.16241973700232615,-0.07161234199238331,-8.007961777123155,-11.373931162627882,-5.014869887421801,0.8043085201650265,0.7606108604073958,0.8978295715708979,-0.24330399955830617,-0.3147327392411718,-0.11379712995010668,-0.8272696925078922,-1.0701380038424528,-0.3869271235697264,-182.21799394446964,-235.7132167053861,-85.2262386717459,0.7869822482488023,-0.2706766921683509,-0.9203409081053904,0.7400801814535122,-0.3512049438156919,-1.1941489100265807,0.8882051686524083,-0.1258659995383811,-0.42796307057978367,-202.71826169722257,-263.02839427898255,-94.26499351977614,-0.09307121559749831,-0.12401090618412793,-0.04103594701005725,-20.500267752752933,-27.315177573596458,-9.038754848030232,0.7924
01089010629,01089010629,Census Tract 106.29; Madison County; Alabama,3371,2519,970,Huntsville city,Alabama,183580,0.7788244080457153,0.1713115302531533,01089,3371,2519,970,0.01223799999999999,0.007489313545,0.004155210934,0.7579713714000179,0.6570301684785108,0.8132111102781439,-0.3193110422534045,-0.522000127202236,-0.2296929879105666,-13.17295289181254,-21.534748803638948,-9.475822971772912,-390.77285350971647,-638.8237556700964,-281.0982786049514,0.7372556048661675,0.6300047768544051,0.7965694269518485,-0.35638168553703703,-0.587289551982399,-0.2553833553800811,-14.702276256887217,-24.228218189768377,-10.53566104708977,-436.1399067602259,-718.7249537160599,-390.77285350971647,-1.5293233650746745,-2.693469386129429,-1.0598380753168577,-45.36705325050947,-79.90119804596348,-31.439871709191863,0.841723436350356,0.7937992218813911,0.892004510056462,-0.18803867970686225,-0.259764399403026,-0.12107056491979187,-1.9681964120129192,-2.718947823239096,-1.2672427388183551,-78.13403779328779,-107.93758726633966,-50.3073735140276,0.8273444568144561,0.7756784674242962,0.8818683480838329,-0.20868640837979816,-0.2891939663100121,-0.13395610827041185,-2.184315699563978,-3.02698640383178,-1.4021154162327223,-86.71360458769266,-120.16619308581896,-55.661588576130306,-0.2161192875510587,-0.30803858059268396,-0.13487267741436737,-8.57956679440487,-12.228605819479316,-5.354215062102714,0.7937992218813911,0.7481442278142216,0.892004510056462,-0.259764399403026,-0.33664066743066406,-0.12107056491979187,-1.8870933239091363,-2.4455712850747235,-0.8795333591019612,-194.54570349578725,-252.12075103863128,-90.67354217545991,0.7756784674242962,-0.2891939663100121,-2.100888360347312,0.7267480288501563,-0.3759927241662788,-2.731449579862362,0.8818683480838329,-0.13395610827041185,-0.9731421172219296,-216.58642890178473,-281.5927401919961,-100.3239296105082,-0.21379503643817557,-0.2858782947876386,-0.09360875811996838,-22.04072540599748,-29.47198915336481,-9.650387435048286,0.0533
01089010628,01089010628,Census Tract 106.28; Madison County; Alabama,2543,1871,735,Huntsville city,Alabama,112875,0.7383885707933113,0.19628826068284516,01089,2543,1871,735,0.01223799999999999,0.007489313545,0.004155210934,0.7705868223925468,0.6736763303348486,0.8232889063881155,-0.29771230306685303,-0.48439236317380074,-0.21464044060443013,-9.26517424842245,-15.074888082144836,-6.679875377913571,-364.34031649321474,-592.7993740520973,-262.6769712117016,0.7507645121323527,0.6475844585398537,0.8074348491800598,-0.33197558467402544,-0.5442001221813725,-0.23849001689175017,-10.331489852927158,-16.936179345235082,-7.422103622352108,-406.27172052407224,-665.9921095255636,-364.34031649321474,-1.066315604504707,-1.861291263090248,-0.7422282444385377,-41.931404030857536,-73.19273547346629,-29.187111460422244,0.8504071171752657,0.804793848787424,0.8980976465772463,-0.17590737401354994,-0.24255422864711432,-0.11346467036308944,-1.3675742282851298,-1.8857135121226984,-0.8821196944107416,-73.09322438723302,-100.78639829624257,-47.1469638915415,0.8367381582573454,0.7875046251408108,0.8884968944820678,-0.19511700300925217,-0.2698338118600811,-0.12549633680253974,-1.516917561370288,-2.097795894510712,-0.9756586778569266,-81.07523043133556,-112.1216405403908,-52.14637508588598,-0.14934333308515835,-0.2120823823880136,-0.09353898344618504,-7.982006044102531,-11.33524224414824,-4.9994111943444715,0.804793848787424,0.7611875946462369,0.8980976465772463,-0.24255422864711432,-0.3137365966463912,-0.11346467036308944,-1.3351750324528375,-1.727008730977124,-0.6245827820824957,-181.65646700038607,-234.96717428260192,-84.97724926292459,0.7875046251408108,-0.2698338118600811,-1.485339466216075,0.7406974883563778,-0.35007883207356283,-1.9270598520667412,0.8884968944820678,-0.12549633680253974,-0.69081284007141,-202.08700220626872,-262.18501388663145,-93.98814150631428,-0.15016443376323751,-0.2000511210896172,-0.06623005798891424,-20.430535205882652,-27.217839604029553,-9.010892243389693,0.0076
01089011013,01089011013,Census Tract 110.13; Madison County; Alabama,3051,2414,1009,Huntsville city,Alabama,129479,0.7673386223819068,0.19400656001421457,01089,3051,2414,1009,0.01223799999999999,0.007489313545,0.004155210934,0.7615336367968969,0.6617162324932107,0.8160610949023317,-0.313139632552702,-0.5112218061089505,-0.2253984490213721,-11.692050813522078,-19.088070345105233,-8.415958394545955,-383.2202823179967,-625.6332463161335,-275.8426219123551,0.7410678966720852,0.6349491808547166,0.7996407927762865,-0.34940402153527583,-0.5749291914258111,-0.2505615134116444,-13.046095573839098,-21.46678548968535,-9.355500365252828,-427.6006415548704,-703.5983444669076,-383.2202823179967,-1.35404476031702,-2.3787151445801165,-0.9395419707068732,-44.380359236873815,-77.96509815077405,-30.79455820081525,0.8441809769718461,0.7969068788929574,0.8937310476900797,-0.18458011644267425,-0.2548517605835883,-0.11890484568549006,-1.851463933752406,-2.5563362526123488,-1.1926963617636055,-76.69693180415932,-105.89628221260764,-49.40747148979312,0.8300019592527266,0.7790195078891273,0.88374613990581,-0.20481643308448008,-0.283664901678333,-0.1315466680358914,-2.054447934068244,-2.8453516275246686,-1.3195024261965664,-85.1055482215511,-117.86875010458444,-54.66041533540043,-0.20298400031583763,-0.2890153749123199,-0.12680606443296072,-8.408616417391782,-11.972467891976798,-5.25294384560732,0.7969068788929574,0.7518262967212552,0.8937310476900797,-0.2548517605835883,-0.3300944704395687,-0.11890484568549006,-1.925842725188317,-2.4944306174899977,-0.8985303124007018,-190.86647425057652,-247.2180988592664,-89.05156713584756,0.7790195078891273,-0.283664901678333,-2.1435754888940584,0.7306834374520748,-0.36858172601673295,-2.785267930114466,0.88374613990581,-0.1315466680358914,-0.9940609909053074,-212.4455390380633,-276.04241130965966,-98.519424272082,-0.21773276370574135,-0.2908373126244683,-0.09553067850460562,-21.57906478748675,-28.824312450393293,-9.467857136234452,0.0518
01089000701,01089000701,Census Tract 7.01; Madison County; Alabama,1978,1272,617,Huntsville city,Alabama,88755,0.7222984267442262,0.22286679347744087,01089,1978,1272,617,0.01223799999999999,0.007489313545,0.004155210934,0.775664940564207,0.6804168432254757,0.8273336914939476,-0.2892164486287276,-0.4696873100018502,-0.2087021358869869,-7.000994316873731,-11.369609867009626,-5.052003349712222,-353.94308983183674,-574.8033299802642,-255.40967389849453,0.7562085412467963,0.6547154074117636,0.8117995037497573,-0.32238654478995094,-0.5273811929265932,-0.23183125313692823,-7.80393500650577,-12.76619207521251,-5.61188443250988,-394.5366535139418,-645.4091039035648,-353.94308983183674,-0.802940689632039,-1.3965822082028847,-0.5598810827976584,-40.593563682105106,-70.60577392330053,-28.305413690478176,0.8538873742611898,0.8092110448199393,0.900533774968498,-0.17111463425165582,-0.2357715658991207,-0.11045252026775068,-0.9044141317949816,-1.2461537086360173,-0.5837888773184149,-71.10173992098912,-97.9680588550328,-45.895351990441426,0.8405056772369739,0.7922604603185482,0.8911483482835236,-0.18975995889443345,-0.26221116676443107,-0.12214762213961332,-1.0029626584746634,-1.385898323503019,-0.6456024998174629,-78.84926560335404,-108.95427071564616,-50.75491350766218,-0.09854852667968184,-0.13974461486700163,-0.06181362249904798,-7.747525682364925,-10.986211860613334,-4.859561517220753,0.8092110448199393,0.7664408111147829,0.900533774968498,-0.2357715658991207,-0.30473219262098905,-0.11045252026775068,-1.0894783513027275,-1.40813895661885,-0.5103907641264424,-176.5767182014145,-228.2234937793922,-82.72135561206521,0.7922604603185482,-0.26221116676443107,-1.2116532736687493,0.7463224126054503,-0.3399034828780608,-1.5706621988780949,0.8911483482835236,-0.12214762213961332,-0.5644327358845045,-196.37816428991076,-254.56437583113367,-91.4801840979748,-0.1221749223660218,-0.16252324225924464,-0.05404197175806213,-19.801446088496242,-26.340882051741435,-8.758828485909584,0.9606
01089000602,01089000602,Census Tract 6.02; Madison County; Alabama,1440,1074,529,Huntsville city,Alabama,62173,0.7773108920291714,0.15012571741234634,01089,1440,1074,529,0.01223799999999999,0.007489313545,0.004155210934,0.758439826762384,0.6576457615894382,0.8135860910802264,-0.3184961610847683,-0.5205754501985069,-0.2291262239651435,-5.612768667871768,-9.173955397722231,-4.037827289595013,-389.7756019355394,-637.0802359529328,-280.40467288854256,0.7377568377988963,0.630654106612146,0.7969734741137938,-0.3554601580969528,-0.585655257795701,-0.25474690498572045,-6.264174837298332,-10.320838624661455,-4.489333377429955,-435.0121414790508,-716.7249044903789,-389.7756019355394,-0.651406169426564,-1.1468832269392235,-0.45150608783494217,-45.23653954351139,-79.6446685374461,-31.354589432982095,0.8420468640547323,0.7942080327864068,0.8922318300996014,-0.1875823575717288,-0.2591159478601478,-0.12078494205745638,-0.8371231386849036,-1.1563558447817073,-0.539026543380277,-77.94442632075453,-107.668141972226,-50.18869118996993,0.8276941564567509,0.7761179052178967,0.8821155618513846,-0.20817574003526565,-0.28846402495925916,-0.13363831593810618,-0.9290251554159952,-1.2873274069990135,-0.5963872505648303,-86.50141111880774,-119.86288705763629,-55.52953915873653,-0.09190201673109157,-0.1309715622173062,-0.05736070718455333,-8.556984798053216,-12.19474508541026,-5.340847968766604,0.7942080327864068,0.7486283914720431,0.8922318300996014,-0.2591159478601478,-0.33577621606586394,-0.12078494205745638,-1.0265777057802603,-1.3302939490645174,-0.4785314440663796,-194.06005780345183,-251.47333630709213,-90.45963025829482,0.7761179052178967,-0.28846402495925916,-1.142850293038104,0.727265394338803,-0.375013863967988,-1.4857475014074888,0.8821155618513846,-0.13363831593810618,-0.5294545430840252,-216.03975293725975,-280.85964109782395,-100.0859249686248,-0.11627258725784384,-0.15545355234297142,-0.05092309901764558,-21.97969513380791,-29.386304790731835,-9.626294710329976,0.7563
01089002701,01089002701,Census Tract 27.01; Madison County; Alabama,1835,1210,622,Huntsville city,Alabama,0,NA,NA,01089,1835,1210,622,0.01223799999999999,0.007489313545,0.004155210934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2581
01089011023,01089011023,Census Tract 110.23; Madison County; Alabama,4122,3435,1321,Huntsville city,Alabama,144644,0.6522726367035679,0.2119854961072229,01089,4122,3435,1321,0.01223799999999999,0.007489313545,0.004155210934,0.7981580005198251,0.7105464738044763,0.8451696789477611,-0.2528847663604437,-0.4073674796325478,-0.1831943631070665,-12.75678114290417,-20.54966717529314,-9.24124624193304,-309.480377071911,-498.536321574312,-224.19326157042792,0.7803649562942614,0.6866757924746224,0.8310713269619093,-0.28145170017465293,-0.45629132548306217,-0.20326615485054897,-14.197841147571571,-23.017632340480787,-10.253768499017516,-344.4405906737402,-558.4093241261714,-309.480377071911,-1.441060004667401,-2.467965165187646,-1.012522257084477,-34.96021360182923,-59.87300255185944,-24.563858735673872,0.8692004117292902,0.8287191845307703,0.9112132245169922,-0.1504826579758305,-0.2066813688719065,-0.09743797949165098,-2.1478614832180303,-2.949994088820825,-1.3907468539419283,-62.528718579855315,-85.88046837906332,-40.487535777057595,0.8571008300792304,0.8132950555102986,0.9027801792584348,-0.1667238729748517,-0.22956606366253413,-0.1076893611260094,-2.3796747739074027,-3.276630760163273,-1.5370663571882337,-69.27728599439308,-95.3895417805902,-44.74720108262689,-0.2318132906893724,-0.326636671342448,-0.14631950324630538,-6.74856741453777,-9.509073401526871,-4.259665305569298,0.8287191845307703,0.7897287940451778,0.9112132245169922,-0.2066813688719065,-0.26625748933094273,-0.09743797949165098,-2.0447779810921856,-2.634187369942482,-0.9639912686572194,-154.79015753915107,-199.40858213039223,-72.9743579604254,0.8132950555102986,-0.22956606366253413,-2.271185035909457,0.7713043314708264,-0.29650510077269504,-2.933438580607045,0.9027801792584348,-0.1076893611260094,-1.0654121154230465,-171.92922300601492,-222.0619667378535,-80.65193909334188,-0.22640705481727164,-0.29925121066456306,-0.10142084676582686,-17.139065466863862,-22.653384607461245,-7.677581132916491,0.1605
01089002501,01089002501,Census Tract 25.01; Madison County; Alabama,2119,1160,243,Huntsville city,Alabama,42660,0.5745427517714639,0.23545545597458972,01089,2119,1160,243,0.01223799999999999,0.007489313545,0.004155210934,0.8238903600442529,0.7455558410132606,0.8654185974949339,-0.21375373289510016,-0.34128115560188316,-0.1555101807317631,-5.543130630137729,-8.850212819600138,-4.032740081014276,-261.5918183170236,-417.65987822558463,-190.3133591795317,0.8080837314993097,0.7239827101999526,0.852999636611987,-0.2374955230748316,-0.38124845512376354,-0.17233344198349365,-6.158810377934963,-9.886657700271986,-4.469006308884276,-290.6470211389789,-466.57185938046183,-261.5918183170236,-0.615679747797234,-1.0364448806718478,-0.43626622787,-29.055202821955355,-48.9119811548772,-20.588307119867864,0.8865199633151243,0.8509248063851762,0.9232159842978276,-0.12800618303114045,-0.1751919705433338,-0.08317015412224726,-0.616995521966696,-0.8444331261987731,-0.4008838591978233,-53.18926913506,-72.79595915506664,-34.558953379122705,0.875905738823211,0.8372984802943745,0.9158696056967074,-0.1416753603458644,-0.19431722800741677,-0.0918584848541776,-0.6828815674095299,-0.9366177217579474,-0.44276200155023254,-58.86910063875257,-80.74290704809891,-38.169138064675224,-0.06588604544283383,-0.09218459555917435,-0.04187814235240922,-5.679831503692571,-7.946947893032272,-3.610184685552519,0.8509248063851762,0.8164084409357761,0.9232159842978276,-0.1751919705433338,-0.2248770956529911,-0.08317015412224726,-0.31883242630559966,-0.4092545440595123,-0.15136162891921862,-131.20675979654308,-168.41750784342068,-62.28873618074841,0.8372984802943745,-0.19431722800741677,-0.3536385434015003,0.8000151933776319,-0.2499762607982984,-0.45493259480981113,0.9158696056967074,-0.0918584848541776,-0.16717354974650142,-145.53026477427997,-187.21505959251485,-68.79569948415697,-0.03480611709590064,-0.04567805075029885,-0.0158119208272828,-14.32350497773689,-18.797551749094175,-6.506963303408561,0.9899
01089002600,01089002600,Census Tract 26; Madison County; Alabama,2667,1406,775,Huntsville city,Alabama,0,NA,NA,01089,2667,1406,775,0.01223799999999999,0.007489313545,0.004155210934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3002
01083020805,01083020805,Census Tract 208.05; Limestone County; Alabama,4485,3298,1054,Huntsville city,Alabama,1522,0.6666538145750487,0.2430406810768963,01083,4485,3298,1054,0.012339,0.007489313545,0.004155210934,0.7934859947541948,0.7042517865249334,0.8414756004299895,-0.2602616890670879,-0.4199466996518524,-0.18838858724959512,-14.40298988157361,-23.24002463661387,-10.425502599656305,-321.1368981398798,-518.17223270042075,-232.45267780727545,0.7753417895706906,0.6799872241538811,0.8270764983475335,-0.2897537749818741,-0.4706158652382269,-0.20907800185105113,-16.035094155313534,-26.04407728786755,-11.57046338980794,-357.52718295013455,-580.6929161174482,-321.1368981398798,-1.6321042737399232,-2.8040526512536808,-1.144960790151636,-36.3902848102547,-62.52068341702744,-25.528668676736583,0.8660333296632914,0.8246747955166637,0.9090097037051446,-0.15468997063749737,-0.2125992032695677,-0.100098267294592,-2.1198536704163784,-2.9134351730838364,-1.3717352098024391,-64.2769457373068,-88.3394533985396,-41.59294147369434,0.8536661619572379,0.8089300961574196,0.9003790292612414,-0.17141810764439358,-0.23620076042441837,-0.11064337073742976,-2.3490941472692524,-3.2368682137397013,-1.516244101659461,-71.22783951695732,-98.14639823346576,-45.97465438627838,-0.22924047685287396,-0.323433040655865,-0.14450889185702187,-6.950893779650514,-9.806944834926169,-4.381712912584047,0.8246747955166637,0.7848891031460608,0.9090097037051446,-0.2125992032695677,-0.2740653373727741,-0.100098267294592,-1.6782020857089424,-2.163399550544561,-0.7901493437707611,-159.22220927029812,-205.2561243400912,-74.96673090804184,0.8089300961574196,-0.23620076042441837,-1.864506558322735,0.7661064692030815,-0.3053015999724151,-2.4099703760146935,0.9003790292612414,-0.11064337073742976,-0.873389611465217,-176.89815543858967,-228.649940798358,-82.86428951282895,-0.18630447261379257,-0.24657082547013243,-0.08324026769445592,-17.675946168291514,-23.393816458266834,-7.897558604787089,0.6291
01089011024,01089011024,Census Tract 110.24; Madison County; Alabama,3324,2825,976,Huntsville city,Alabama,122578,0.6881893715270078,0.22321628520856096,01089,3324,2825,976,0.01223799999999999,0.007489313545,0.004155210934,0.7865408388696502,0.694929728737692,0.8359739546760988,-0.2713898002259046,-0.43899441720021704,-0.1962095163448647,-11.039896079047198,-17.857903064662352,-7.98162889085858,-332.12683751646205,-537.2413677696255,-240.12120610284535,0.7678800857936566,0.6700928439852761,0.8211301932916453,-0.30228667014646116,-0.4923305165484992,-0.21783367384327149,-12.296753310994948,-20.02756822369425,-8.861280415641911,-369.9384269252391,-602.5140861520532,-332.12683751646205,-1.25685723194775,-2.169665159031897,-0.8796515247833305,-37.811589408777074,-65.27271838242771,-26.463643946550256,0.861312246874443,0.8186552743486846,0.905719930992457,-0.16101913519612837,-0.22151536957432028,-0.1040940646014427,-1.8901184309992496,-2.6002517171145527,-1.221905146994878,-66.90684711501768,-92.04430857042664,-43.2532795396417,0.8485485285065224,0.8024374157722695,0.8967952871388821,-0.17848298171000063,-0.24620310611712368,-0.11508168513059444,-2.0951172849044446,-2.8900479938264425,-1.3508830107107603,-74.16344371343168,-102.30258385226344,-47.81886763577913,-0.20499885390519523,-0.2897962767118898,-0.12897786371588227,-7.25659659841399,-10.258275281836807,-4.565588096137425,0.8186552743486846,0.7776971575401166,0.905719930992457,-0.22151536957432028,-0.28584756971857156,-0.1040940646014427,-1.6191821043919503,-2.089422825881863,-0.7608828538623212,-165.89980577786378,-214.08020756986295,-77.95930879736898,0.8024374157722695,-0.24620310611712368,-1.7996388432849095,0.7583881925412037,-0.3185859297851204,-2.3287261611256542,0.8967952871388821,-0.11508168513059444,-0.8411976354724664,-184.38922574640463,-238.59899191861211,-86.1882823229986,-0.1804567388929592,-0.23930333524379144,-0.08031478161014516,-18.489419968540904,-24.51878434874912,-8.228973525629627,0.0309
01089001700,01089001700,Census Tract 17; Madison County; Alabama,1174,894,375,Huntsville city,Alabama,1708,0.6788561892820046,0.1811679347532314,01089,1174,894,375,0.01223799999999999,0.007489313545,0.004155210934,0.789543268483801,0.6989545194250473,0.8383538537921705,-0.2665550324054431,-0.43070825383973427,-0.1928137450274092,-3.829705971242352,-6.188162934716043,-2.770234514071739,-326.2100486577812,-527.1007610490667,-235.96546116454337,0.7711050168603748,0.6743631166041713,0.8237019641399519,-0.2968402203782725,-0.48288062525662534,-0.2140313408674767,-4.264825744345436,-6.937744889879541,-3.075076455155475,-363.2730616989298,-590.949309189058,-326.2100486577812,-0.4351197731030845,-0.7495819551634977,-0.30484194108373597,-37.063013041148594,-63.84854813999128,-25.966093789074613,0.8633551240096533,0.8212586294331367,0.90714420400219,-0.15827192332597873,-0.21764321756988697,-0.10236056802010483,-0.5879419843562889,-0.8084920087574577,-0.3802447977941458,-65.76532263493164,-90.43534773573352,-42.532975144759035,0.8507626551540154,0.8052448215003717,0.8983466716518149,-0.1754159564267285,-0.24185834332563716,-0.11315601377057732,-0.6516279283273144,-0.8984453548032372,-0.4203472724666176,-72.88903001424099,-100.49724326658134,-47.01871056673575,-0.06368594397102556,-0.08995334604577943,-0.0401024746724718,-7.123707379309347,-10.06189553084781,-4.485735421976711,0.8212586294331367,0.7808059102950805,0.90714420400219,-0.21764321756988697,-0.28072801039900186,-0.10236056802010483,-0.6112493614963262,-0.7884225340283046,-0.2874788957050744,-162.99982973235365,-210.24600907421456,-76.66103885468651,0.8052448215003717,-0.24185834332563716,-0.679257362489983,0.7617235824384915,-0.31281218417673073,-0.8785306979984341,0.8983466716518149,-0.11315601377057732,-0.31779782498632175,-181.13529666399543,-234.2748527995824,-84.74608666301913,-0.06800800099365678,-0.09010816397012944,-0.03031892928124735,-18.13546693164181,-24.02884372536785,-8.085047808332627,0.0111
