geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
51810046016,51810046016,Census Tract 460.16; Virginia Beach city; Virginia,2503,1964,857,Chesapeake city,Virginia,178226,0.8144418744403638,0.13768979889983823,51810,2503,1964,857,0.010756,0.00741752448699999,0.003469242894,0.7470303818659315,0.6427086331024978,0.8044364306451365,-0.3386336409801718,-0.5559149955288093,-0.2431063063591324,-9.116785636283968,-14.966492494845404,-6.544973132290667,-364.2343442382728,-597.9421691907872,-261.4851431198828,0.7255579273497405,0.6149156509214799,0.7871199199041309,-0.37824970592316376,-0.6262393037182468,-0.2704544437419362,-10.183339953784602,-16.859782366836036,-7.28124701621133,-406.8453836909549,-673.5829950793462,-364.2343442382728,-1.0665543175006338,-1.893289871990632,-0.7362738839206626,-42.61103945268213,-75.64082588855901,-29.415656568943778,0.8341479918718716,0.7842392136690522,0.8866716897971245,-0.198828037403708,-0.27512113978783836,-0.12781315960229386,-1.3547333325694924,-1.874563484265145,-0.8708668551743337,-68.97827558907802,-95.4462059198139,-44.34148957099459,0.819157514285999,0.7654087269305401,0.8760706410960571,-0.22076643693078787,-0.3064915055387771,-0.14146046344949317,-1.50421265897966,-2.088308390127705,-0.9638540297344544,-76.58923925558351,-106.32934776617644,-49.0760707604101,-0.1494793264101677,-0.2137449058625598,-0.09298717456012062,-7.610963666505484,-10.883141846362514,-4.73458118941551,0.7842392136690522,0.7368403893912536,0.8866716897971245,-0.27512113978783836,-0.35714601750612196,-0.12781315960229386,-1.7488951471163685,-2.270312406055265,-0.8124850556320018,-204.07177912676408,-264.91393302861906,-94.8057241110854,0.7654087269305401,-0.3064915055387771,-1.9483108680144083,0.7146785798295225,-0.39923040681943656,-2.537835229987188,0.8760706410960571,-0.14146046344949317,-0.8992384890031894,-227.3408247391375,-296.1301318538142,-104.9286451578984,-0.19941572089804005,-0.2675228239319227,-0.08675343337118757,-23.269045612373404,-31.216198825195185,-10.12292104681302,0.0493
51550021403,51550021403,Census Tract 214.03; Chesapeake city; Virginia,3132,1897,882,Chesapeake city,Virginia,194702,0.6221662591451343,0.2580321638148083,51550,3132,1897,882,0.010717,0.00741752448699999,0.003469242894,0.8080279078050322,0.7239069036915682,0.852955668355592,-0.23758101711666185,-0.3813930975108722,-0.17239387356190958,-7.974559841695779,-12.801704935107225,-5.78651138776007,-254.61557604392655,-408.7389826024018,-184.75451429629857,0.7909863643454993,0.7008918180618896,0.8394969171497441,-0.2642442968374667,-0.42675370753393327,-0.19118960364404344,-8.869529996676734,-14.324263022764123,-6.4174021724170665,-283.1906129207131,-457.3519483641164,-254.61557604392655,-0.894970154980955,-1.5225580876569005,-0.6308907846569962,-28.575036876786555,-48.61296576171458,-20.143383929022868,0.8758681145266702,0.8372502784376782,0.91584351180971,-0.14172440281196003,-0.19438598678762495,-0.0918895936970678,-0.932710087855308,-1.2792840697666086,-0.6047395459756912,-49.167637736178605,-67.43722033561458,-31.878731996609975,0.8643359723032753,0.8225093256584862,0.9078276380900228,-0.15695751657218238,-0.2157916862516032,-0.1015306849479692,-1.0329615519059852,-1.4201582694917008,-0.6681890500076845,-54.4523749027931,-74.86337741126519,-35.2234607278695,-0.10025146405067709,-0.1408741997250922,-0.06344950403199323,-5.284737166614501,-7.426157075650616,-3.344728731259527,0.8372502784376782,0.7999573245258065,0.91584351180971,-0.19438598678762495,-0.25006668398564075,-0.0918895936970678,-1.271723004529496,-1.6360004131285075,-0.6011653006093605,-144.18628169268663,-185.48757518463808,-68.15933113484813,0.8225093256584862,-0.2157916862516032,-1.4117645830725378,0.7823003078376994,-0.27828148599868097,-1.820588887746436,0.9078276380900228,-0.1015306849479692,-0.6642397934529974,-160.06401168622878,-206.41597366739632,-75.31063417834439,-0.14004157854304178,-0.18458847461792804,-0.06307449284363698,-15.877729993542152,-20.928398482758283,-7.151303043496255,0.9105
51550021604,51550021604,Census Tract 216.04; Chesapeake city; Virginia,983,710,339,Chesapeake city,Virginia,79044,0.6627506270007886,0.238687013587762,51550,983,710,339,0.010717,0.00741752448699999,0.003469242894,0.79475131060285,0.7059546897429402,0.8424766088648605,-0.25825523866259603,-0.41652150559992845,-0.18697657534656537,-2.720670129070342,-4.387975338930689,-1.9697628827033256,-276.77213927470416,-446.3860975514434,-200.38279579891412,0.7767019187837011,0.6817960964724854,0.828158830092383,-0.2874952099590265,-0.4667141762381094,-0.20749784179497033,-3.0287077003236624,-4.916745637689174,-2.1859505462179136,-308.10861651308875,-500.17758267438194,-276.77213927470416,-0.3080375712533203,-0.5287702987584852,-0.21618766351458785,-31.336477238384568,-53.791485122938475,-21.992641252755632,0.8668917629210431,0.8257705253286599,0.9096072326786646,-0.15354654729956232,-0.21099018350406257,-0.09937560308875457,-0.3782100903632415,-0.5197030983259099,-0.24477825444536463,-53.26902681172416,-73.19761948252251,-34.47581048526262,0.8545970001577358,0.8101124658108628,0.9010300919038076,-0.17014218376079804,-0.23439650937734152,-0.10984084658823824,-0.4190878390070715,-0.5773566814203801,-0.2705558493130047,-59.02645619817909,-81.31784245357467,-38.10645764971897,-0.04087774864383003,-0.05765358309447022,-0.02577759486764005,-5.757429386454935,-8.120222971052144,-3.630647164456346,0.8257705253286599,0.786199700862718,0.9096072326786646,-0.21099018350406257,-0.27194146589304635,-0.09937560308875457,-0.5305434250510646,-0.6838079114971054,-0.24988400859989685,-156.50248526580074,-201.71324822923464,-73.71209693212296,0.8101124658108628,-0.23439650937734152,-0.5893995864631032,0.7675137448150274,-0.3029082628885067,-0.7616751860213545,0.9010300919038076,-0.10984084658823824,-0.27619929037272184,-173.86418479737557,-224.6829457290131,-81.47471692410673,-0.05885616141203864,-0.07786727452424913,-0.02631528177282499,-17.36169953157482,-22.969697499778505,-7.762619991983774,0.0533
51550021015,51550021015,Census Tract 210.15; Chesapeake city; Virginia,1315,1100,466,Chesapeake city,Virginia,70124,0.7969277067356758,0.11782622272811567,51550,1315,1100,466,0.010717,0.00741752448699999,0.003469242894,0.7523905132750445,0.64971151858776,0.8087393059322404,-0.32909703452685507,-0.5391446378750397,-0.2364923933643757,-4.6379167885169625,-7.598087205600445,-3.3328530082871093,-352.69329190243064,-577.8013084106801,-253.44889796860147,0.731286644701641,0.6222897147258225,0.7917524320452051,-0.3674528411605163,-0.6069685491115575,-0.26302106507821255,-5.178459609813189,-8.55391975218956,-3.7067177320928137,-393.79920987172545,-650.4881940828562,-352.69329190243064,-0.5405428212962269,-0.9558325465891144,-0.37386472380570446,-41.10591796929482,-72.686885672176,-28.43077747571897,0.8378645049494555,0.788925679378224,0.8892900000891858,-0.1935103994652755,-0.267546520716793,-0.12449257261378316,-0.7384680360860094,-1.021002252392274,-0.47508447018576094,-67.13345782600085,-92.8183865811158,-43.18949728961463,0.8231731034224107,0.7704415596547509,0.8789167672330995,-0.2148113147069757,-0.29795697995331205,-0.13776416297993746,-0.8197558898077705,-1.1370536489628011,-0.5257310778126065,-74.52326270979731,-103.36851354207283,-47.793734346600594,-0.08128785372176106,-0.1160513965705272,-0.05064660762684558,-7.38980488379646,-10.55012696095702,-4.604237056985963,0.788925679378224,0.7423773180021239,0.8892900000891858,-0.267546520716793,-0.34702391324560783,-0.12449257261378316,-0.9247923168740646,-1.1995112023184185,-0.4303168449085608,-198.45328688284647,-257.40583740738595,-92.3426705812362,0.7704415596547509,-0.29795697995331205,-1.029908088812337,0.7205882293887813,-0.3877551134136924,-1.3403013006967748,0.8789167672330995,-0.13776416297993746,-0.4761909783879911,-221.010319487626,-287.61830487055255,-102.18690523347448,-0.10511577193827248,-0.14079009837835632,-0.04587413347943037,-22.557032604779504,-30.212467463166593,-9.844234652238276,0.0236
51550020910,51550020910,Census Tract 209.10; Chesapeake city; Virginia,817,428,246,Chesapeake city,Virginia,109719,0.6163778309284935,0.2472891556442898,51550,817,428,246,0.010717,0.00741752448699999,0.003469242894,0.8099394964506618,0.7265043069765436,0.8544608489877749,-0.23466012508616552,-0.3764543312367269,-0.17032863610384966,-2.0546345419680723,-3.29615469244489,-1.4913615983830897,-251.4852560548436,-403.4461067864002,-182.54119931249568,0.7930450076094016,0.7036586205970772,0.8411266343523391,-0.26096248057150623,-0.42114367781278306,-0.1888816251431535,-2.284932416800708,-3.68744518161271,-1.6538076557305468,-279.6734904284832,-451.3396795119596,-251.4852560548436,-0.23029787483263583,-0.39129048916782017,-0.1624460573474571,-28.18823437363964,-47.89357272555939,-19.883238353421923,0.8771559364256701,0.8389005544504619,0.9167364509948764,-0.14004814705456836,-0.19203640371303543,-0.09082604811313326,-0.20794852468640537,-0.28514255759948676,-0.1348617822188204,-48.58610389869283,-66.62209289707634,-31.50976220065897,0.8657340273622983,0.8242928439843379,0.9088013216989106,-0.15508917103187067,-0.21316108382835927,-0.10035051239868673,-0.23028197794254993,-0.316509242249318,-0.14900404927671643,-53.804200453866805,-73.95075753488739,-34.814030204840286,-0.02233345325614458,-0.03136668464983122,-0.01414226705789603,-5.218096555173967,-7.328664637811032,-3.3042680041813166,0.8389005544504619,0.8019390532355408,0.9167364509948764,-0.19203640371303543,-0.246977555171248,-0.09082604811313326,-0.35041094282646706,-0.4506626675526429,-0.1657312912404051,-142.4434726936858,-183.19620632221253,-67.37044359366061,0.8242928439843379,-0.21316108382835927,-0.3889573795071894,0.7844323575103646,-0.2748071779876663,-0.501443687094013,0.9088013216989106,-0.10035051239868673,-0.18311068621806295,-158.11275589723147,-203.83889719268825,-74.43523830002559,-0.03854643668072233,-0.05078101954137015,-0.01737939497765786,-15.669283203545662,-20.642690870475672,-7.064794706364985,0.4205
51550021303,51550021303,Census Tract 213.03; Chesapeake city; Virginia,1298,1010,381,Chesapeake city,Virginia,84110,0.7545469309438843,0.16156190851125468,51550,1298,1010,381,0.010717,0.00741752448699999,0.003469242894,0.7655206317293495,0.6669744390625513,0.8192468734384725,-0.306300520916007,-0.4993078316547246,-0.2206332821300691,-4.260844242088588,-6.945704477333101,-3.0691558961951606,-328.2622682656847,-535.1082031843683,-236.4526884587951,0.7453368437606859,0.6405014385613362,0.8030753060413706,-0.34167525511603697,-0.5612767431813304,-0.24521323526848032,-4.752930354383982,-7.807733307963264,-3.4110794145992505,-366.1733709078569,-601.5202856674318,-328.2622682656847,-0.4920861122953939,-0.8620288306301633,-0.34192351840408985,-37.911102642172104,-66.41208248306343,-26.34233577843527,0.846926380135143,0.8003821907943217,0.8956578220970238,-0.18074017229269823,-0.2494031120402267,-0.1164978134826953,-0.633301873970647,-0.8738923739289127,-0.4082008037072919,-62.70315583867792,-86.52399741870423,-40.41592115913781,0.8329716615577502,0.7827573572453917,0.8858421386601842,-0.20052103348856812,-0.27753510170649653,-0.12886930566712132,-0.7026127322330286,-0.9724650462251389,-0.4515497121697783,-69.5656170527751,-96.28366794308305,-44.707892294037464,-0.06931085826238159,-0.09857267229622602,-0.04334890846248646,-6.862461214097188,-9.759670524378814,-4.291971134899649,0.8003821907943217,0.7559483412417681,0.8956578220970238,-0.2494031120402267,-0.3228417147623306,-0.1164978134826953,-0.7048323561537989,-0.912375489701044,-0.32923177137633325,-184.99536906923856,-239.4686324674656,-86.41253841898511,0.7827573572453917,-0.27753510170649653,-0.7843355203186998,0.7350913803349644,-0.3603750863522884,-1.0184476814862014,0.8858421386601842,-0.12886930566712132,-0.3641945587856614,-205.8623412909973,-267.3091027522838,-95.589123040856,-0.07950316416490089,-0.10607219178515737,-0.03496278740932818,-20.866972221758765,-27.84047028481821,-9.176584621870914,0.0543
51800075205,51800075205,Census Tract 752.05; Suffolk city; Virginia,2258,1401,597,Chesapeake city,Virginia,125997,0.7485091988999478,0.20489946735536876,51800,2258,1401,597,0.012136,0.00741752448699999,0.003469242894,0.7674097548908873,0.6694708297724163,0.8207548918077548,-0.30308481697914197,-0.49371706059238696,-0.21839054507180403,-8.30545991114332,-13.529372058514513,-5.984575324970612,-367.8237338858866,-599.1750247349207,-265.0387654991414,0.7473603390221709,0.6431389681377172,0.8047015314539163,-0.3380426385863304,-0.5548739067943821,-0.24269677751603488,-9.263412172933403,-15.205258496790249,-6.650641151588324,-410.2485461883704,-673.394973285662,-367.8237338858866,-0.9579522617900852,-1.6758864382757377,-0.6660658266177126,-42.42481230248385,-74.21994855074126,-29.49804369431854,0.8482253218902126,0.8020278136420895,0.896568710201227,-0.178932029253227,-0.24683955218323256,-0.1153634837151062,-0.8696828980650568,-1.1997412536801204,-0.5607137484941095,-62.07586709957579,-85.63463623698219,-40.0223946105717,0.8343770624223795,0.7845278630378593,0.8868331850973404,-0.19849891018909455,-0.27465198766527765,-0.12760778103972076,-0.9647859480300052,-1.3349210735995671,-0.6202260450152141,-68.86409336402606,-95.28344565307404,-44.27023875911592,-0.09510304996494834,-0.13517981991944672,-0.05951229652110457,-6.788226264450274,-9.648809416091844,-4.247844148544224,0.8020278136420895,0.7579018071356859,0.896568710201227,-0.24683955218323256,-0.3194321356473183,-0.1153634837151062,-1.0930702383395072,-1.4145292257949171,-0.5108597448213683,-183.09384226792417,-236.9395688098689,-85.5711465362426,0.7845278630378593,-0.27465198766527765,-1.21623099281452,0.7371811758687207,-0.3565186316939852,-1.5787579513551355,0.8868331850973404,-0.12760778103972076,-0.5650807028345362,-203.72378439104185,-264.4485680661869,-94.6533840593863,-0.12316075447501262,-0.1642287255602186,-0.05422095801316784,-20.629942123117697,-27.508999256318024,-9.082237523143691,0.8282
51550020814,51550020814,Census Tract 208.14; Chesapeake city; Virginia,2848,1786,535,Chesapeake city,Virginia,122171,0.6656896856102229,0.2230168338160571,51550,2848,1786,535,0.010717,0.00741752448699999,0.003469242894,0.7937983537968168,0.7046720393879595,0.8417227495267252,-0.2597657770602573,-0.4190998707264539,-0.18803964911518575,-7.928575203685606,-12.791772959910755,-5.7393491789280855,-278.3909832754777,-449.14933145754065,-201.5220919567446,0.7756775343295006,0.6804335881090631,0.8273437142146381,-0.2891955171351003,-0.4696511422650631,-0.2086874932618024,-8.826830201125805,-14.334699678632532,-6.369563008336625,-309.930835713687,-503.3251291654681,-278.3909832754777,-0.8982549974401994,-1.542926718721775,-0.6302138294085395,-31.539852438209248,-54.175797707927494,-22.128294571929057,0.8662452927482197,0.8249453171792308,0.9091572632214312,-0.15440742751678888,-0.21220155951589711,-0.09991971736186148,-0.9567188910584836,-1.3148152518689924,-0.6191093441986338,-53.567687069344,-73.61787524462443,-34.664576942812644,0.8538959945898648,0.8092219934908259,0.900539804915199,-0.17110281150845605,-0.235754846066646,-0.11044508476131916,-1.060164622362871,-1.4607530124547974,-0.6843252343169856,-59.359721296913264,-81.78908244427757,-38.31608254854343,-0.10344573130438715,-0.145937760585805,-0.06521589011835172,-5.79203422756927,-8.171207199653134,-3.651505605730779,0.8249453171792308,0.7852126314410828,0.9091572632214312,-0.21220155951589711,-0.27354038888131854,-0.09991971736186148,-0.8420954911804838,-1.0855110050002152,-0.3965189683921637,-157.4010263888755,-202.89925327106823,-74.11569502657265,0.8092219934908259,-0.235754846066646,-0.9355637788411204,0.7664538411427536,-0.30471001164145506,-1.209203775439733,0.900539804915199,-0.11044508476131916,-0.4382875795669433,-174.87173436282623,-226.01939727845476,-81.92291206858754,-0.09346828766063651,-0.12369277043951764,-0.04176861117477959,-17.470707973950752,-23.12014400738648,-7.807217042014877,0.4366
51550020911,51550020911,Census Tract 209.11; Chesapeake city; Virginia,2074,1121,442,Chesapeake city,Virginia,114019,0.6291813826485553,0.23898543926496116,51550,2074,1121,442,0.010717,0.00741752448699999,0.003469242894,0.805717257611688,0.7207714970849308,0.8511350602442946,-0.24113017383319563,-0.3874022544514781,-0.17490166568038898,-5.359614359340523,-8.610812379023763,-3.887549467374616,-258.4192072970358,-415.1789960956491,-187.4421151096729,0.7884986107031284,0.6975532468668908,0.8375260587492389,-0.2682330525709732,-0.4335823171801865,-0.1939926997536048,-5.962031617012071,-9.637259311738404,-4.3118869889999605,-287.46536244031205,-464.670169322006,-258.4192072970358,-0.6024172576715481,-1.0264469327146415,-0.42433752162534466,-29.046155143276188,-49.49117322635687,-20.459861216265413,0.8743099088207957,0.8352546233076125,0.9147625048583052,-0.14375919786695054,-0.19723970642628116,-0.09317991794481974,-0.5590825803003522,-0.7670694163760388,-0.36237868414499086,-49.87355756470582,-68.42724499340221,-32.3263768193569,0.8626446643412174,0.8203530121227648,0.906649007635628,-0.15922585664362482,-0.21898741788291412,-0.10296265873363052,-0.6192327454778951,-0.8516467291129591,-0.4004239712902331,-55.23931717019582,-75.97205433657084,-35.72024721589947,-0.0601501651775429,-0.08457731273692037,-0.03804528714524224,-5.36575960549,-7.544809343168632,-3.393870396542573,0.8352546233076125,0.7975621866507133,0.9147625048583052,-0.19723970642628116,-0.2538207261297142,-0.09317991794481974,-0.6466594156837292,-0.8321628815078719,-0.3054946307891392,-146.30303522256315,-188.27214513752756,-69.11643230523511,0.8203530121227648,-0.21898741788291412,-0.7179602842452064,0.7797241954470486,-0.2825047700702144,-0.926204833963033,0.906649007635628,-0.10296265873363052,-0.3375677947422713,-162.43445344914173,-209.548604969012,-76.37280424033287,-0.07130086856147722,-0.09404195245516112,-0.03207316395313209,-16.131418226578553,-21.276459831484413,-7.256371935097758,0.6995
51550020813,51550020813,Census Tract 208.13; Chesapeake city; Virginia,1777,672,111,Chesapeake city,Virginia,54675,0.5818893435146365,0.26137534324245815,51550,1777,672,111,0.010717,0.00741752448699999,0.003469242894,0.821423193424204,0.7421744343085276,0.8634842036274325,-0.21739927482614232,-0.3473921409482186,-0.15809877679183343,-4.140175486310011,-6.615773797961238,-3.0108503379903464,-232.98680283117676,-372.3001574542059,-169.4344590878079,0.8054223139331939,0.7203716104806298,0.8509025728191826,-0.2415846726627262,-0.3881724174732579,-0.17522267759378457,-4.600764838918279,-7.39239782915423,-3.3369597713678916,-258.9062936926437,-416.0043798060906,-232.98680283117676,-0.4605893526082676,-0.7766240311929913,-0.32610943337754517,-25.919490861466944,-43.70422235188471,-18.35168448945105,0.8848683555557323,0.8488008407478493,0.9220748178388698,-0.13011160781307465,-0.1781326690474697,-0.08451069333372406,-0.303333253999389,-0.41528625350163034,-0.1970224181957038,-45.138877083242406,-61.7985496282188,-29.31881223150354,0.8741108895970564,0.8349998186755776,0.914624388346638,-0.14401961112848666,-0.1976050504850827,-0.09334499794794998,-0.3357574164027859,-0.4606828243677304,-0.2176181083919607,-49.963901250414565,-68.55399172138844,-32.38364708213701,-0.0324241624033969,-0.04539657086610005,-0.0205956901962569,-4.825024167172158,-6.75544209316965,-3.0648348506334675,0.8488008407478493,0.8138487294335355,0.9220748178388698,-0.1781326690474697,-0.22872957078403464,-0.08451069333372406,-0.14666468123996432,-0.188323398333265,-0.06958147523100329,-132.1303434594273,-169.66071921915767,-62.68601372162459,0.8349998186755776,-0.1976050504850827,-0.1626971733808049,0.7972564817751799,-0.25430149877664104,-0.2093779229624754,0.914624388346638,-0.09334499794794998,-0.07685515768998509,-146.5740300727972,-188.62875942565353,-69.23888080178837,-0.01603249214084057,-0.02105452462921039,-0.0072736824589818,-14.443686613369884,-18.968040206495857,-6.552867080163784,0.548
51550020908,51550020908,Census Tract 209.08; Chesapeake city; Virginia,2460,1138,479,Chesapeake city,Virginia,74456,0.7216182302958175,0.19110798691699324,51550,2460,1138,479,0.010717,0.00741752448699999,0.003469242894,0.7758803491645293,0.6807032734584091,0.8275051182707671,-0.28885852190586286,-0.4690688865345965,-0.2084517399598621,-7.615414076992225,-12.366447692198529,-5.495584150988612,-309.56967792651324,-502.7011256991271,-223.39772971498425,0.7564395503903314,0.6550185857629488,0.8119845345021693,-0.3219827010419916,-0.5266742375488869,-0.23155054992901264,-8.48869397338488,-13.885144797376094,-6.104557019229502,-345.0688607067024,-564.4367803811421,-309.56967792651324,-0.8732798963926545,-1.5186971051775675,-0.6089728682408904,-35.49918278018921,-61.73565468201494,-24.75499464393863,0.854034812385328,0.809398311013414,0.9006369055719161,-0.17091245637515615,-0.2354856519875135,-0.1103253639878182,-0.6747621065946277,-0.9296969804185744,-0.43556436197859466,-59.29368247755954,-81.69569247966383,-38.27454850427018,0.8406653189172688,0.7924621405229828,0.8912606102721932,-0.18953402441764292,-0.2618899362688207,-0.12200627793322714,-0.7482800276808642,-1.0339410528673982,-0.4816805917018041,-65.75395673821303,-90.8559800410719,-42.32694127432373,-0.07351792108623656,-0.10424407244882385,-0.04611622972320939,-6.460274260653477,-9.160287561408069,-4.052392770053549,0.809398311013414,0.7666636830915747,0.9006369055719161,-0.2354856519875135,-0.3043529021323868,-0.1103253639878182,-0.8366791625882254,-1.0813641049388605,-0.39198538159116125,-174.67205899545417,-225.75451042564933,-81.83410889168293,0.7924621405229828,-0.2618899362688207,-0.9304934322677936,0.7465611400373957,-0.33947502270197105,-1.2061527966424237,0.8912606102721932,-0.12200627793322714,-0.4334876014318338,-194.25750151728468,-251.8064293616751,-90.498455413744,-0.0938142696795682,-0.12478869170356344,-0.04150221984067254,-19.58544252183052,-26.051918936025768,-8.664346522061072,0.1017
51550020003,51550020003,Census Tract 200.03; Chesapeake city; Virginia,4009,2399,922,Chesapeake city,Virginia,87734,0.6621121732598605,0.20418968441358648,51550,4009,2399,922,0.010717,0.00741752448699999,0.003469242894,0.7949584732753816,0.7062336292924426,0.8426404594949405,-0.2579273428960483,-0.4159620252038612,-0.18674576888863997,-11.081707201272152,-17.87158088165611,-8.023429810364835,-276.420733381695,-445.7865024109782,-200.13544051795543,0.776924625326029,0.682092435630092,0.8283360044264423,-0.287126147636728,-0.4660769534502118,-0.20723956782781833,-12.336217875209265,-20.024741360894815,-8.903934671678615,-307.7130924222815,-499.4946710125921,-276.420733381695,-1.2545106739371104,-2.1531604792387036,-0.8805048613137796,-31.29235904058644,-53.70816860161395,-21.963204323117477,0.8670322598580469,0.8259498949745155,0.9097050092958756,-0.1533596225862726,-0.21072719554114688,-0.0992574403586214,-1.2763682323405916,-1.75382211786311,-0.826091258968222,-53.20417808839481,-73.10638257036723,-34.43481696407762,0.8547493561528556,0.8103060332435534,0.9011366325723388,-0.1699336101297619,-0.23410163441227927,-0.10970963098620325,-1.4143087855772687,-1.9483608805489472,-0.9130818491276924,-58.954096939444305,-81.21554316585858,-38.06093577022478,-0.1379405532366771,-0.19453876268583725,-0.08699059015947042,-5.7499188510494825,-8.10916059549134,-3.626118806147162,0.8259498949745155,0.7864142866327373,0.9097050092958756,-0.21072719554114688,-0.27159439623330395,-0.0992574403586214,-1.441154350629037,-1.8574225539942963,-0.6788174238156091,-156.3074133003294,-201.45580845925124,-73.62444943770164,0.8103060332435534,-0.23410163441227927,-1.6010111464552184,0.767744182136128,-0.3025171968319662,-2.0689022754510105,0.9011366325723388,-0.10970963098620325,-0.7502995121045044,-173.6454605699803,-224.39287152397077,-81.37738742998962,-0.1598567958261814,-0.21147972145671412,-0.07148208828889535,-17.33804726965091,-22.937063064719535,-7.752937992287999,0.6549
51740212400,51740212400,Census Tract 2124; Portsmouth city; Virginia,2636,1300,470,Chesapeake city,Virginia,81381,0.6493304057008525,0.20139701630835088,51740,2636,1300,470,0.01635099999999999,0.00741752448699999,0.003469242894,0.7991172259755636,0.7118412141514973,0.8459274428141684,-0.25138085814530975,-0.40480767356521097,-0.18213448268479676,-10.834825692803516,-17.447711072945115,-7.850221321935337,-411.03284115339585,-661.9010270464763,-297.8080926379111,0.7813966442353178,0.6880522859603897,0.8318909995881365,-0.27975978317466343,-0.4533779196797389,-0.20208056163018123,-12.057992437919996,-19.541148713305468,-8.709921977834984,-457.43522146889217,-741.318236468341,-411.03284115339585,-1.2231667451164796,-2.093437640360353,-0.8597006558996467,-46.40238031549619,-79.41720942186468,-32.61383368359813,0.8698497877137708,0.8295490629947905,0.9116646984436004,-0.149623778869112,-0.2054742083486386,-0.0968945070563838,-0.6748056010996224,-0.926691918377927,-0.43699575409489005,-51.90812316150942,-71.283993721379,-33.61505800729924,0.8578052264664499,0.8141909763876193,0.9032722166616984,-0.1657658045746491,-0.2282130716269704,-0.10708597204039644,-0.7476063914654323,-1.029244550177714,-0.4829594218126965,-57.50818395887941,-79.172657705978,-37.15072475482281,-0.07280079036580989,-0.10255263179978712,-0.04596366771780647,-5.600060797369991,-7.888663984599011,-3.5356667475235746,0.8295490629947905,0.7907226128474962,0.9116646984436004,-0.2054742083486386,-0.26466599506857197,-0.0968945070563838,-0.7163316867802944,-0.9226882546697562,-0.3377971680108649,-152.41099718729666,-196.31664992973535,-71.8717378746521,0.8141909763876193,-0.2282130716269704,-0.7956047421118727,0.7723720948128568,-0.29471275142623665,-1.0274383536575695,0.9032722166616984,-0.10708597204039644,-0.37332702531720385,-169.27760470465375,-218.60390503352545,-79.4312819823838,-0.07927305533157836,-0.10475009898781328,-0.03552985730633895,-16.866607517357096,-22.287255103790063,-7.559544107731692,0.5973
