geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
51810046010,51810046010,Census Tract 460.10; Virginia Beach city; Virginia,1796,1109,595,Norfolk city,Virginia,57937,0.653466258617188,0.20868259532686856,51810,1796,1109,595,0.010756,0.00741752448699999,0.003469242894,0.7977691845702323,0.7100218874959985,0.8448624583390159,-0.2534953960884211,-0.4084072866072538,-0.1836246126570492,-4.896967278667394,-7.889520479446727,-3.5472191353956406,-272.65964803270566,-439.2828774747621,-197.50663337392209,0.7799468034412763,0.686118153846676,0.8307390275849166,-0.2821387248307274,-0.45747491797668705,-0.20374746676721153,-5.450292687205629,-8.837397991092013,-3.935947923576436,-303.46841242793033,-492.0600217757245,-272.65964803270566,-0.5533254085382353,-0.9478775116452862,-0.3887287881807957,-30.808764395224685,-52.77714430096249,-21.64414188089063,0.8689371072351156,0.8283827512269629,0.9110301316236036,-0.15083127613448966,-0.20717144160576184,-0.09765853541840357,-0.5803067992110859,-0.7970694092582525,-0.375730508662967,-52.327033292253006,-71.87280516305252,-33.880118003874394,0.8568152312842325,0.8129318741188464,0.9025806430061925,-0.16711277237818917,-0.2301153784675015,-0.10793424138738056,-0.6429480710592665,-0.8853436909772867,-0.41526516084726794,-57.97547980696722,-79.83261415485002,-37.44500999524508,-0.06264127184818069,-0.08827428171903418,-0.03953465218430097,-5.6484465147142195,-7.959808991797491,-3.564891991370691,0.8283827512269629,0.7893259719182689,0.9110301316236036,-0.20717144160576184,-0.26690370718416623,-0.09765853541840357,-0.9143360484651082,-1.1779600463072302,-0.4310088238091862,-153.6699241117829,-197.97647837096304,-72.4384577830565,0.8129318741188464,-0.2301153784675015,-1.015597440497689,0.7708715758447555,-0.29723293909774184,-1.3118158994397853,0.9025806430061925,-0.10793424138738056,-0.4763599026936152,-170.68864546179648,-220.4732604100479,-80.06048784766641,-0.10126139203258087,-0.1338558531325551,-0.04535107888442896,-17.018721350013596,-22.49678203908489,-7.622030064609909,0.3646
51710006603,51710006603,Census Tract 66.03; Norfolk city; Virginia,1504,1126,524,Norfolk city,Virginia,67197,0.6217708713841511,0.2245218972955464,51710,1504,1126,524,0.01193599999999999,0.00741752448699999,0.003469242894,0.808158338212743,0.7240840275692741,0.8530583976801175,-0.2373812812616874,-0.38105518410199785,-0.17225268834992835,-4.261407991601809,-6.840605114871934,-3.092236164569696,-283.3382973139501,-454.82746774414454,-205.60080881447448,0.7911268130307313,0.7010804622289284,0.83960813701865,-0.2640198556399517,-0.4263698018637174,-0.19103181104328343,-4.739616859365368,-7.654081532388177,-3.429354167705397,-315.13409969184625,-508.91499550453307,-283.3382973139501,-0.4782088677635592,-0.8134764175162426,-0.3371180031357013,-31.795802377896223,-54.08752776038847,-22.41476084678865,0.8759560210460167,0.8373628997812248,0.9159044777498938,-0.14160982512096565,-0.19422534753004567,-0.09181691354616368,-0.5531800183412009,-0.7587155850042061,-0.3586706069025398,-49.12788795214928,-67.38149067532913,-31.853517486904067,0.8644313967873716,0.8226310288143758,0.9078941138840612,-0.1568298001628172,-0.2156118174161979,-0.10145003112962228,-0.6126348341748626,-0.8422589958781999,-0.39630110434117855,-54.40806697822936,-74.80097654335701,-35.19547995925209,-0.05945481583366174,-0.08354341087399375,-0.03763049743863872,-5.280179026080084,-7.419485868027865,-3.3419624723480217,0.8373628997812248,0.8000925336774657,0.9159044777498938,-0.19422534753004567,-0.2498554328506223,-0.09181691354616368,-0.7549117461613041,-0.971133806682845,-0.3568724031839018,-144.06712713001986,-185.3308791379475,-68.1054204549431,0.8226310288143758,-0.2156118174161979,-0.8380363101345196,0.7824457562969294,-0.2780438668779887,-1.080696128098488,0.9078941138840612,-0.10145003112962228,-0.394314239218104,-159.93059353712206,-206.23971910276492,-75.25080901108855,-0.08312456397321555,-0.10956232141564316,-0.0374418360342022,-15.863466407102203,-20.908839964817396,-7.145388556145458,0.4037
51710007001,51710007001,Census Tract 70.01; Norfolk city; Virginia,1777,964,526,Norfolk city,Virginia,68521,0.5302202766205687,0.27358093567541275,51710,1777,964,526,0.01193599999999999,0.00741752448699999,0.003469242894,0.8389329454099435,0.7662854465454033,0.8771812068415468,-0.19199037953069223,-0.3049967274052213,-0.14001530379416702,-4.0721681712292135,-6.469063547374597,-2.969762677636914,-229.1597170078342,-364.0440938308721,-167.12226660871772,0.8243278536839559,0.7461559992678515,0.8657614628939599,-0.21310956014764987,-0.3402023182568084,-0.15505256685522145,-4.520111736532013,-7.215783705257471,-3.288707117297431,-254.36757099223485,-406.06548707132646,-229.1597170078342,-0.44794356530279966,-0.7467201578828737,-0.318944439660517,-25.207853984400657,-42.021393240454344,-17.948477189674566,0.8965498291738977,0.8638520630825366,0.9301307424632748,-0.11538697288183496,-0.1576056164427487,-0.0751176736204738,-0.3858944400441795,-0.5270883669621498,-0.25121980302646096,-40.03054357304767,-54.67721648984956,-26.060145542164,0.8868126415136075,0.8513013307168553,0.9234181334872508,-0.12763390279733142,-0.1746721917583871,-0.082933032973417,-0.42685246194185616,-0.584164970675851,-0.2773571012493425,-44.27930103131288,-60.59802600371899,-28.77148353208947,-0.04095802189767661,-0.05707660371370127,-0.02613729822288152,-4.248757458265209,-5.9208095138694254,-2.711337989925469,0.8638520630825366,0.8320230555880007,0.9301307424632748,-0.1576056164427487,-0.2018897713036185,-0.0751176736204738,-0.6149168911269823,-0.7876967415400148,-0.2930804585138139,-116.9043519252818,-149.75223223194195,-55.71871834863382,0.8513013307168553,-0.1746721917583871,-0.6815041465316086,0.8168623829336382,-0.22419641409933777,-0.8747287379181801,0.9234181334872508,-0.082933032973417,-0.32357300430514846,-129.56352595657958,-166.29823914794298,-61.51578028614989,-0.06658725540462629,-0.08703199637816528,-0.03049254579133453,-12.659174031297772,-16.546006916001,-5.797061937516071,0.7369
51710000600,51710000600,Census Tract 6; Norfolk city; Virginia,2703,1626,614,Norfolk city,Virginia,55707,0.7087934843258685,0.15960118452459413,51710,2703,1626,614,0.01193599999999999,0.00741752448699999,0.003469242894,0.7799529802773832,0.6861263900056064,0.8307439365467116,-0.2821285709355954,-0.45745742266498296,-0.20374035368450905,-9.102316341123682,-14.758952487099728,-6.573276660846145,-336.7486622687267,-546.0211796929236,-243.18448615783,0.7608083389148101,0.6607612041936112,0.8154810963765542,-0.3143914818630462,-0.5134060438981034,-0.2262699950290974,-10.143214894479314,-16.56402330153286,-7.300150659783729,-375.25767275173195,-612.8014539967762,-336.7486622687267,-1.040898553355632,-1.805070814433133,-0.7268739989375845,-38.50901048300525,-66.78027430385251,-26.89137990890065,0.8568194504904904,0.8129372391681212,0.9025835909568256,-0.16710702520530463,-0.23010726021519215,-0.10793062273589928,-0.9426488819225768,-1.298032511186327,-0.608835449749681,-57.97348597309821,-79.82979773593644,-37.443754597151354,0.8436809605592983,0.796274338697188,0.8933798999841756,-0.1852821703325789,-0.25584858308523994,-0.119344637166913,-1.0451746746710064,-1.4432390289425192,-0.6732217789804503,-64.2788852811197,-88.76008788084374,-41.40355344283213,-0.10252579274842956,-0.14520651775619253,-0.06438632923076937,-6.305399308021497,-8.93029014490729,-3.959798845680773,0.8129372391681212,0.7708779683094193,0.9025835909568256,-0.23010726021519215,-0.2972221818624013,-0.10793062273589928,-1.0479913096915587,-1.3536568265949722,-0.4915549147429849,-170.6826237282669,-220.46528120439288,-80.0578037040692,0.796274338697188,-0.25584858308523994,-1.165226561819399,0.7510765402635929,-0.33142222715283653,-1.509416146061536,0.8933798999841756,-0.119344637166913,-0.5435384459067123,-189.77631299990213,-245.83324854422412,-88.52417685777073,-0.11723525212784036,-0.15575931946656385,-0.05198353116372745,-19.09368927163524,-25.36796733983125,-8.466373153701538,0.749
51710000202,51710000202,Census Tract 2.02; Norfolk city; Virginia,3054,2064,614,Norfolk city,Virginia,56428,0.6547130951830612,0.22603934999976288,51710,3054,2064,614,0.01193599999999999,0.00741752448699999,0.003469242894,0.7973632364941329,0.7094743273917501,0.8445416603203251,-0.25413356702627227,-0.4094942711687868,-0.18407421088109657,-9.263815033902135,-14.92710793752813,-6.70997327140845,-303.33382560255853,-488.7723620670638,-219.71097810767685,0.7795102475564978,0.685536137870591,0.830392055354733,-0.28285677210102544,-0.4587123052421352,-0.2042504423682288,-10.310848930710602,-16.721230490180364,-7.445448237447324,-337.61784317978396,-547.5190075370125,-303.33382560255853,-1.0470338968084647,-1.7941225526522349,-0.7354749660388737,-34.28401757722543,-58.74664546994875,-24.082349903041052,0.8686621491425871,0.828031464734094,0.9108389152769032,-0.1511955493710068,-0.2076835755524464,-0.0978889716146911,-1.0826383519762095,-1.4871218425675674,-0.7009356779776847,-52.45340852597915,-72.0504768685837,-33.96006191752349,0.85651700140411835,0.8125526743783166,0.9023722580237348,-0.16751914831890663,-0.23068944516747697,-0.10819009683440116,-1.199523765183113,-1.6518557707117012,-0.7746970636650472,-58.116461491429895,-80.03177183680724,-37.533772464391824,-0.11688541320690328,-0.1647339281441338,-0.07376138568736246,-5.66305296545074,-7.981294968223536,-3.573710546868336,0.828031464734094,0.7889054103859825,0.9108389152769032,-0.2076835755524464,-0.26757908722002127,-0.0978889716146911,-0.9458657764257032,-1.2186515010414605,-0.44582162019096055,-154.04980072079857,-198.4774431663616,-72.60938439592192,0.8125526743783166,-0.23068944516747697,-1.0506427895712334,0.7704197861724355,-0.2979936626084781,-1.3571704276726904,0.9023722580237348,-0.10819009683440116,-0.4927366532073241,-171.11446084222044,-221.03752893692027,-80.25026925200719,-0.10477701314553012,-0.1385189266312299,-0.04691503301636357,-17.06466012142184,-22.560085770558615,-7.640884856085272,0.5096
51710002600,51710002600,Census Tract 26; Norfolk city; Virginia,2607,521,218,Norfolk city,Virginia,51556,0.5147370874874104,0.2795674393514614,51710,2607,521,218,0.01193599999999999,0.00741752448699999,0.003469242894,0.844252252959171,0.7736619582418559,0.8813278132821946,-0.18448010827915576,-0.2925541825431051,-0.1346515847217538,-5.740495570298948,-9.103452966429549,-4.189973828827691,-220.1954572420003,-349.19267228345024,-160.72013152388533,0.8300790462832683,0.7540608042557249,0.8702644108478599,-0.20470454528103504,-0.32615300298896016,-0.14907605956877462,-6.369822450600849,-10.148952569263926,-4.638822405162614,-244.3353452474434,-389.2962243676228,-220.1954572420003,-0.6293268803019014,-1.0454996028343793,-0.4488485763349228,-24.139888005443098,-40.103552084172584,-17.21705317740402,0.9000802451738424,0.8684140812534696,0.932558464170055,-0.11101205182751116,-0.15152439554710942,-0.07231882870739445,-0.20065156918644644,-0.2738766398426359,-0.13071451453227187,-38.51277719509528,-52.567493251945464,-25.089158259553145,0.890654677334355,0.8562479457491914,0.926069700550798,-0.12276960470572634,-0.16788601358340177,-0.079832327313193,-0.22190305851548017,-0.30344986436525234,-0.14429497954048678,-42.59175787245301,-58.24373596262041,-27.695773424277693,-0.02125148932903373,-0.02957322452261646,-0.01358046500821491,-4.0789806773577215,-5.676242710674944,-2.606615164724552,0.8684140812534696,0.8375478108339759,0.932558464170055,-0.15152439554710942,-0.19396169038310151,-0.07231882870739445,-0.2450180293279856,-0.31363999817453175,-0.1169410168522,-112.39359143485578,-143.87155879565677,-53.642668280825674,0.8562479457491914,-0.16788601358340177,-0.27147509845797396,0.8228308546890613,-0.2153166040156443,-0.34817132783813176,0.926069700550798,-0.079832327313193,-0.12909049690855812,-124.52986167796972,-159.71161827437237,-59.21582426998079,-0.02645706912998838,-0.03453132966360001,-0.01214948005635813,-12.136270243113936,-15.8400594787156,-5.573155989155105,0.5929
51710004001,51710004001,Census Tract 40.01; Norfolk city; Virginia,885,561,315,Norfolk city,Virginia,28594,0.5560126936183942,0.2440594888704699,51710,885,561,315,0.01193599999999999,0.00741752448699999,0.003469242894,0.8301461770250783,0.7541532402771186,0.8703169246108929,-0.2046071254385726,-0.3259904573671836,-0.14900672585114513,-2.1613387245728,-3.443554557734212,-1.5740116875869523,-244.21906492348023,-389.1022099134703,-177.85442797592682,0.8148356646978104,0.7331714778402724,0.8583119755156193,-0.22724132401698388,-0.3639374010371125,-0.1650775341905995,-2.4004319124680467,-3.844401784619392,-1.7437734215676115,-271.23524434667195,-434.3956818778974,-244.21906492348023,-0.23909318789524647,-0.40084722688518015,-0.1697617339806592,-27.016179423191694,-45.293471964427134,-19.182116833972792,0.890699463908125,0.8563056512699858,0.9261005871048584,-0.12271314907083992,-0.16780731099567223,-0.07979631362308394,-0.2388298851524639,-0.32659418421170405,-0.15530319743640073,-42.57217204143741,-58.2164321232984,-27.68327940042794,0.880449213856819,0.8431244645761079,0.9190179108313036,-0.13578385244900987,-0.18606450413316303,-0.08811807497358082,-0.264268679693285,-0.36212715988097094,-0.1714993860490656,-47.106716522867195,-64.55029587896095,-30.570300543505457,-0.02543879454082109,-0.03553297566926688,-0.01619618861266486,-4.534544481429785,-6.333863755662546,-2.8870211430775155,0.8563056512699858,0.8229005331449324,0.9261005871048584,-0.16780731099567223,-0.21521369803739837,-0.07979631362308394,-0.3920851740985273,-0.5028511556660212,-0.18644569973554037,-124.47148384080232,-159.63528751302263,-59.18911102715568,0.8431244645761079,-0.18606450413316303,-0.43474347490431353,0.8070158752813398,-0.23913299679685063,-0.5587390807079545,0.9190179108313036,-0.08811807497358082,-0.2058896633421088,-138.01380155692493,-177.37748593903316,-65.36179788638375,-0.04265830080578625,-0.05588792504193329,-0.01944396360656844,-13.54231771612262,-17.742198426010567,-6.172686859228077,0.0869
51710004100,51710004100,Census Tract 41; Norfolk city; Virginia,1012,592,260,Norfolk city,Virginia,31639,0.5256102263377361,0.25459905296615654,51710,1012,592,260,0.01193599999999999,0.00741752448699999,0.003469242894,0.8405132319781781,0.7684743864690526,0.8784137965315086,-0.18974926503710607,-0.3012795450408563,-0.13841563503281118,-2.2920253942126925,-3.639225521402953,-1.6719545679886538,-226.48472274828976,-359.6072649607661,-165.21290197516342,0.8260360671362643,0.7485009167104572,0.8670997541694144,-0.21060089236398716,-0.33600370777746197,-0.15326984604890043,-2.5438970382716293,-4.058666739104167,-1.851382029028952,-251.37322512565507,-401.0540256031785,-226.48472274828976,-0.2518716440589368,-0.41944121770121434,-0.17942746104029794,-24.8885023773653,-41.446760642412485,-17.729986268804147,0.8975995445729084,0.8652078723540887,0.9308529242517416,-0.1140825617016276,-0.15579161026258817,-0.07428356719601174,-0.23430182897551136,-0.31996353061419447,-0.15256298068035526,-39.57801165126881,-54.04789368483014,-25.770773763573523,0.8879548545468072,0.8527711680898329,0.924206831003612,-0.1261833806971844,-0.17264752540819683,-0.08200888205303894,-0.25915439172016547,-0.35458207080793025,-0.16842916893397458,-43.776079682460384,-59.895620068907135,-28.450873130738948,-0.02485256274465411,-0.03461854019373578,-0.01586618825361932,-4.198068031191573,-5.84772638407699,-2.6800993671654263,0.8652078723540887,0.8336642058170578,0.9308529242517416,-0.15579161026258817,-0.19952373272392063,-0.07428356719601174,-0.30045290183789614,-0.38479276503650434,-0.143260046451113,-115.55880839919082,-147.99721732173242,-55.100017865812696,0.8527711680898329,-0.17264752540819683,-0.3329604843071662,0.8186349283168318,-0.2215457286388536,-0.4272634254639279,0.924206831003612,-0.08200888205303894,-0.1581587516027769,-128.06172473352544,-164.33208671689536,-60.83028907799111,-0.03250758246927005,-0.04247066042742359,-0.01489870515166388,-12.502916334334634,-16.33486939516292,-5.730271212178418,0.8599
51710980200,51710980200,Census Tract 9802; Norfolk city; Virginia,0,0,0,Norfolk city,Virginia,76613,0.5151533388261117,0.2537855170707452,51710,0,0,0,0.01193599999999999,0.00741752448699999,0.003469242894,0.8441088080321136,0.773462721695509,0.8812160795804082,-0.18468139472601688,-0.2928871320493614,-0.13479545275223634,-0,-0,-0,NA,NA,NA,0.8299239071316119,0.7538471993504229,0.870143047410883,-0.20492974284378207,-0.3265287724908745,-0.14923632726309463,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.8999851515749762,0.8682911210066967,0.9324931142861598,-0.11112944280247024,-0.1516874649605999,-0.0723939776922835,-0,-0,-0,NA,NA,NA,0.8905511703161586,0.8561145853084331,0.92599831610526,-0.1229001020177038,-0.16806793992387034,-0.07991557069562547,-0,-0,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.8682911210066967,0.8373988040768996,0.9324931142861598,-0.1516874649605999,-0.1941741439460767,-0.0723939776922835,-0,-0,-0,NA,NA,NA,0.8561145853084331,-0.16806793992387034,-0,0.8226698287852372,-0.21555448493426624,-0,0.92599831610526,-0.07991557069562547,-0,NA,NA,NA,0,0,0,NA,NA,NA,-999
51710003600,51710003600,Census Tract 36; Norfolk city; Virginia,1594,613,177,Norfolk city,Virginia,45681,0.517841568950347,0.25320630438400976,51710,1594,613,177,0.01193599999999999,0.00741752448699999,0.003469242894,0.8431830002599908,0.7721772493632905,0.8804948232052162,-0.18598216483450863,-0.29503944958824413,-0.13572501921107924,-3.538493692426724,-5.613415847234739,-2.582302043909686,-221.98831194646948,-352.1590870285282,-162.00138293034416,0.8289226871098145,0.7524691548295078,0.8693596668084532,-0.20638512559799368,-0.3289581288240007,-0.15027190491956752,-3.9266800974654177,-6.2587520956753755,-2.8590708586492126,-246.3412859137652,-392.6444225643272,-221.98831194646948,-0.3881864050386934,-0.6453362484406364,-0.27676881473952664,-24.352973967295696,-40.485335535799024,-17.363162781651607,0.8993712609796174,0.8674974395869904,0.9320711826104008,-0.1118878747701759,-0.15274115445930667,-0.07287943094577264,-0.23794588947084233,-0.32482634897906465,-0.15498874257948728,-38.816621447119466,-52.989616472930614,-25.283644792738546,0.8898829919894528,0.8552538183655298,0.9255374343118878,-0.1237432437767643,-0.16924353744610424,-0.08045332682137603,-0.26315806129081926,-0.35992107399951623,-0.1710957371450894,-42.929536915304936,-58.71469396403201,-27.911213237371847,-0.02521217181997692,-0.03509472502045158,-0.01610699456560213,-4.112915468185469,-5.725077491101399,-2.627568444633301,0.8674974395869904,0.8364371283955699,0.9320711826104008,-0.15274115445930667,-0.19554712010234615,-0.07287943094577264,-0.20053414184729648,-0.25673417265470244,-0.09568353856408424,-113.29612533745563,-145.04755517214826,-54.05849636388941,0.8552538183655298,-0.16924353744610424,-0.2222001507393174,0.8216306515939,-0.21709188679862076,-0.28502033636763086,0.9255374343118878,-0.08045332682137603,-0.1056273203511962,-125.53680832729796,-161.02843862578013,-59.67645217581706,-0.02166600889202091,-0.02828616371292841,-0.00994378178711194,-12.240682989842329,-15.98088345363187,-5.6179558119276525,0.4148
51710005601,51710005601,Census Tract 56.01; Norfolk city; Virginia,3000,1871,1016,Norfolk city,Virginia,82351,0.7270502644871264,0.16300202443814668,51710,3000,1871,1016,0.01193599999999999,0.00741752448699999,0.003469242894,0.7741617680296099,0.6784192070225865,0.826137097944019,-0.29171969128001723,-0.47401487111302726,-0.21045284431442193,-10.445898705354857,-16.973524504815277,-7.535895449210819,-348.1966235118285,-565.7841501605092,-251.19651497369395,0.754596683074648,0.6526013207916225,0.8105080585202011,-0.3252112319463716,-0.5323291083551193,-0.2337940252263093,-11.645163793535673,-19.061640711980107,-8.371696455303681,-388.17212645118906,-635.3880237326703,-348.1966235118285,-1.199265088180816,-2.0881162071648305,-0.8358010060928622,-39.97550293936053,-69.60387357216102,-27.860033536428737,0.8528580844740757,0.807904015264622,0.8998136361389298,-0.17252801867576942,-0.2377708008697774,-0.11134123760445162,-1.119871338851546,-1.5433592013262856,-0.7227107908762941,-59.854160280681235,-82.48846613181644,-38.626979736840944,0.8393912692335488,0.7908529577965051,0.8903644827934393,-0.19133952979175448,-0.26445755831302165,-0.1231355465377382,-1.2419759819174876,-1.716581701746559,-0.7992671011923029,-66.380330407134565,-91.74675049420412,-42.71871198248546,-0.1221046430659416,-0.17322250042027343,-0.07655631031600885,-6.5261701264533185,-9.258284362387675,-4.091732245644513,0.807904015264622,0.7648856385406282,0.8998136361389298,-0.2377708008697774,-0.3073849862156659,-0.11134123760445162,-1.7918894695490974,-2.316516232785913,-0.8390903780454075,-176.36707377451745,-228.0035662190859,-82.58763563439051,0.7908529577965051,-0.26445755831302165,-1.9930063411920136,0.7446567959842231,-0.3429005219488883,-2.5841685864515354,0.8903644827934393,-0.1231355465377382,-0.9279747065704218,-196.16204145590683,-254.347301816096,-91.3360931663801,-0.20111687164291617,-0.26765235366562257,-0.08888432852501427,-19.794967681389384,-26.343735597010095,-8.748457531989594,0.3389
51710006902,51710006902,Census Tract 69.02; Norfolk city; Virginia,1871,1268,694,Norfolk city,Virginia,93289,0.6063494155834479,0.2363936350756419,51710,1871,1268,694,0.01193599999999999,0.00741752448699999,0.003469242894,0.8132620223195807,0.7310263706543861,0.8570748547580251,-0.22961600634910564,-0.3679397079818601,-0.16675923281208196,-5.127843435485852,-8.216923751216141,-3.7241098775230137,-274.0696651782925,-439.1728354471481,-199.043820284501,0.7966242843096952,0.7084779661508501,0.8439576013636113,-0.25529690683047335,-0.4114765000145094,-0.18489364677119516,-5.701355879346279,-9.189198536308028,-4.1290922524679035,-304.722387992853,-491.1383504173183,-274.0696651782925,-0.5735124438604267,-0.9722747850918854,-0.40498237494488976,-30.652722814560484,-51.96551497017025,-21.645236501597527,0.8793915633643898,0.8417673503623073,0.9182855237274922,-0.13714986777242272,-0.1879767011272026,-0.08898591359778114,-0.6033222669034317,-0.8269095063021028,-0.3914490329904739,-47.58062041825171,-65.21368346231094,-30.871374841520023,0.8681615036650537,0.8273919371605244,0.9104906949649038,-0.1518594129990484,-0.20861704723862623,-0.09830886304504904,-0.6680295562022611,-0.9177063886314308,-0.43246068751197214,-52.68371894339599,-72.37432086998665,-34.10573245362556,-0.0647072892988294,-0.09079688232932792,-0.04101165452149824,-5.103098525144275,-7.160637407675703,-3.2343576121055393,0.8417673503623073,0.8053840131786623,0.9182855237274922,-0.1879767011272026,-0.24164371732837603,-0.08898591359778114,-0.9676593178159748,-1.243924344146577,-0.4580783040180678,-139.43217835965055,-179.23981904129352,-66.00551931096078,0.8273919371605244,-0.20861704723862623,-1.0739109070709132,0.7881398830366723,-0.26881029817579966,-1.383771436539275,0.9104906949649038,-0.09830886304504904,-0.5060706288544917,-154.74220562981458,-199.39069690767653,-72.92083989257806,-0.10625158925493829,-0.139847092392698,-0.0479923248364239,-15.310027270164015,-20.150877866382995,-6.915320581617277,0.5558
51710003000,51710003000,Census Tract 30; Norfolk city; Virginia,1324,942,315,Norfolk city,Virginia,57190,0.6402766546593546,0.22887125259890467,51710,1324,942,315,0.01193599999999999,0.00741752448699999,0.003469242894,0.8020761653510579,0.7158401713830825,0.8482634771740295,-0.24676438871901096,-0.3969598801194535,-0.17887900034488963,-3.899682780725152,-6.273261782936075,-2.8268720665063816,-294.53797437501146,-473.81131291057966,-213.5099748116602,0.7845798895564767,0.6923053265120291,0.8344183481053792,-0.2745674638248762,-0.4444493805041157,-0.19843961038319524,-4.339062116634968,-7.023750894742992,-3.135993550942775,-327.7237248213722,-530.4947805697125,-294.53797437501146,-0.4393793359098157,-0.7504891118069175,-0.30912148443639387,-33.1857504463607,-56.68346765913274,-23.34754414172159,0.8718510742856775,0.8321079586111104,0.913055365099996,-0.14698488020940623,-0.20176713808761287,-0.0952238366076324,-0.4803505286227923,-0.659380415870084,-0.31119405061799993,-50.99262511919239,-69.99792100531678,-33.03546184904458,0.8599764088924079,0.8169540749643741,0.9047879833148706,-0.16282259566623825,-0.22405901463140163,-0.10523130107928844,-0.5321086072838638,-0.7322308659745275,-0.3438987127729456,-56.48711329977323,-77.73151443466321,-36.50729434956959,-0.05175807866107146,-0.07285045010444346,-0.03270466215494566,-5.494488180580834,-7.73359342934644,-3.471832500525017,0.8321079586111104,0.7937886165782843,0.913055365099996,-0.20176713808761287,-0.2597812303111794,-0.0952238366076324,-0.4714329965425853,-0.6069840956852902,-0.22249241903170805,-149.66126874367785,-192.6933637096159,-70.63251397832002,0.8169540749643741,-0.22405901463140163,-0.5235184166818765,0.7756670679047549,-0.28921291283026496,-0.6757518168056522,0.9047879833148706,-0.10523130107928844,-0.2458750620546648,-166.19632275615126,-214.52438628750863,-78.05557525544913,-0.05208542013929124,-0.068767721120362,-0.02338264302295673,-16.53505401247341,-21.8310225778927,-7.42306127712912,0.23
