geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
47065002600,47065002600,Census Tract 26; Hamilton County; Tennessee,1560,1041,187,Chattanooga city,Tennessee,101641,0.575557102142768,0.27357530550232295,47065,1560,1041,187,0.013668,0.007511132516,0.003803074181,0.8235492757507221,0.7450880520906282,0.8651512563973044,-0.21425642574748285,-0.34212325267345145,-0.1558672458781807,-4.568392650301889,-7.294779363363546,-3.3234138859942393,-292.84568271165955,-467.6140617540734,-213.03935166629745,0.8077157446000748,0.7234830474097045,0.8527097859305948,-0.23805931317474952,-0.3822023937952833,-0.17273193822756683,-5.075919720257064,-8.149350016694534,-3.683004205443238,-325.3794692472477,-522.3942318393931,-292.84568271165955,-0.5075270699551746,-0.8545706533309883,-0.35959031944899866,-32.53378653558811,-54.78017008531976,-23.05066150314094,0.8862917410780825,0.8506312326332184,0.9230583384445212,-0.12829664731344909,-0.17559755818557815,-0.08335514490355607,-0.5079264552498136,-0.6951907719132885,-0.3300030372131132,-48.79216669066413,-66.78105397822175,-31.700579943622785,0.8756577032883668,0.8369807259226648,0.9156975766193356,-0.1419987470500051,-0.1947706428933918,-0.09206360869917384,-0.5621730711544736,-0.7710970185360194,-0.3644798473169092,-54.00317686402243,-74.07272032046296,-35.01247332535151,-0.05424661590465995,-0.07590624662273093,-0.03447681010379599,-5.211010173358305,-7.291666342241204,-3.311893381728722,0.8506312326332184,0.8160545408409299,0.9230583384445212,-0.17559755818557815,-0.22540829068792087,-0.08335514490355607,-0.24664113092634693,-0.3166043782720982,-0.11707911784180544,-131.8936529017898,-169.30715415620224,-62.60915392609917,0.8369807259226648,-0.1947706428933918,-0.2735712963827718,0.7996337283762535,-0.2505725615534163,-0.3519496546491387,0.9156975766193356,-0.09206360869917384,-0.1293108674252044,-146.29481089987794,-188.20837147012764,-69.15019648406653,-0.02693016545642485,-0.03534527637704049,-0.01223174958339895,-14.401157998088154,-18.901217313925397,-6.541042557967355,0.9537
47065010904,47065010904,Census Tract 109.04; Hamilton County; Tennessee,1711,916,293,Chattanooga city,Tennessee,103903,0.7651542990124957,0.22240000739530716,47065,1711,916,293,0.013668,0.007511132516,0.003803074181,0.7622129872732247,0.6626111856134097,0.8166042235208235,-0.31196924835595535,-0.5091806804834632,-0.22458342878568255,-7.295696619651457,-11.907672916390885,-5.252096387243675,-426.39956865291975,-695.9481540847975,-306.9606304642709,0.7417951317925866,0.6358938712637162,0.8002262323674021,-0.3480811037185535,-0.5725894605851338,-0.2496466118607284,-8.140206591344699,-13.390547350591987,-5.838222683351178,-475.7572525625189,-782.615274727761,-426.39956865291975,-0.8445099716932418,-1.4828744342011042,-0.5861262961075031,-49.357683909599174,-86.66712064296343,-34.25635862697271,0.8446491541583443,0.7974992567925794,0.8940597721046291,-0.1839235202886765,-0.253919663852538,-0.11849345111008204,-0.6407189088202617,-0.8845585909635402,-0.4127856762334543,-69.94747912884952,-96.56753176457862,-45.06393845343388,0.830508318247924,0.7796565210835144,0.8841037035182187,-0.2040818592999079,-0.282616091776244,-0.13108902951156237,-0.7109428201211824,-0.984525924980734,-0.4566638340497573,-77.61384499139545,-107.480996176936,-49.854130354777,-0.07022391130092065,-0.09996733401719372,-0.04387815781630294,-7.666365862545922,-10.913464412357392,-4.790191901343116,0.7974992567925794,0.752528586830912,0.8940597721046291,-0.253919663852538,-0.3288531724904335,-0.11849345111008204,-0.5588167033790743,-0.723727508766617,-0.26077586397483604,-190.7224243614588,-247.0059756882652,-89.00200135659934,0.7796565210835144,-0.282616091776244,-0.6219707065302182,0.7314342668463147,-0.36717685419859464,-0.808068804547241,0.8841037035182187,-0.13108902951156237,-0.2884957321121676,-212.27669164853867,-275.7914008693655,-98.46270720551796,-0.06315400315114394,-0.08434129578062399,-0.02771986813733157,-21.55426728707985,-28.78542518110034,-9.460705848918623,0.4956
47065011600,47065011600,Census Tract 116; Hamilton County; Tennessee,4642,3167,1642,Chattanooga city,Tennessee,149126,0.6540694281303174,0.24269892479141672,47065,4642,3167,1642,0.013668,0.007511132516,0.003803074181,0.7975727773753793,0.7097569471343717,0.8447072539136276,-0.25380407702825575,-0.4089330214201896,-0.1838420889212008,-16.10307072742465,-25.94551452369168,-11.664202542522622,-346.89941248222,-558.9296536771151,-251.27536713749728,0.7797355846965385,0.6858365361903492,0.8305711582393451,-0.2824860370957485,-0.4580733851753515,-0.2039907599486264,-17.92285091762461,-29.063316106653065,-12.942572371791067,-386.101915502469,-626.0947028576704,-346.89941248222,-1.8197801901999604,-3.1178015829613805,-1.2783698292684456,-39.20250302024904,-67.16504918055537,-27.53920356028534,0.8688040826741238,0.8282127943084423,0.9109376238137592,-0.1510074825178808,-0.20741916434048815,-0.09777000516607236,-1.8187848475742447,-2.4982260938912195,-1.1775747862179748,-57.42926579015614,-78.88304685479063,-37.18265823233264,0.8566709466677432,0.8127484104041103,0.9024798287028764,-0.16730934309115356,-0.23039305546323433,-0.10805800661194624,-2.0151299326227665,-2.7749313562210083,-1.3014869316930289,-63.62898429500368,-87.62018807139275,-41.095261499622005,-0.19634508504852177,-0.27670526232978876,-0.12391214547505404,-6.199718504847546,-8.737141216602108,-3.91260326728936,0.8282127943084423,0.7891224931320118,0.9109376238137592,-0.20741916434048815,-0.26723038400669524,-0.09777000516607236,-2.5581585463992353,-3.295827041237554,-1.2058248093532784,-155.7952829719388,-200.7202826575855,-73.43634648923742,0.8127484104041103,-0.23039305546323433,-2.8415019689155057,0.7706529850522533,-0.29760089092783576,-3.6703949944246417,0.9024798287028764,-0.10805800661194624,-1.3327096076206513,-173.05127703504905,-223.53197286386367,-81.16380070771324,-0.2833434225162703,-0.37456795318708735,-0.12688479826737287,-17.25599406311025,-22.81169020627816,-7.727454218475814,0.9432
47065011321,47065011321,Census Tract 113.21; Hamilton County; Tennessee,4245,2938,1094,Chattanooga city,Tennessee,216742,0.677936215732125,0.23255876609970996,47065,4245,2938,1094,0.013668,0.007511132516,0.003803074181,0.7898398383689004,0.6993525037051301,0.8385888074199973,-0.2660794650028058,-0.4298940730204816,-0.192479545579198,-15.438106171909697,-24.942737846736534,-11.16779027100515,-363.677412765835,-587.5792190043942,-263.0810428976478,0.771423631321251,0.6747855087724974,0.823955899781918,-0.2963045976271899,-0.4819523937600562,-0.21365718755661173,-17.191788315363993,-27.963195974538344,-12.3965310357784,-404.9891240368432,-658.7325317912449,-363.677412765835,-1.7536821434542968,-3.0204581278018097,-1.2287407647732491,-41.31171127100817,-71.15331278685065,-28.94560105472908,0.8635567529525233,0.8215156904500446,0.9072847160716652,-0.15800148233567002,-0.2172622040270195,-0.10218984436304696,-1.765418809893651,-2.4275644506511136,-1.141811271335771,-60.08913580305143,-82.62642786423123,-38.86355586575123,0.8509812145975619,0.8055220792520703,0.8984997371508178,-0.17511407166950288,-0.24143090022871008,-0.11296638012498927,-1.9566251621970536,-2.6976117328305484,-1.2622221602615231,-66.597180469607,-91.81796231553945,-42.96195235743782,-0.19120635230340263,-0.27004728217943486,-0.12041088892575225,-6.508044666555571,-9.1915344513082,-4.098396491686597,0.8215156904500446,0.7811130126689485,0.9072847160716652,-0.2172622040270195,-0.28022447940426287,-0.10218984436304696,-1.785282414450699,-2.302654699741589,-0.8397122403034858,-163.18852051651723,-210.4803199032531,-76.75614628002613,0.8055220792520703,-0.24143090022871008,-1.9838809166720677,0.7620531456357349,-0.31224443561053794,-2.5657684105802914,0.8984997371508178,-0.11296638012498927,-0.9282649633629556,-181.3419485075016,-234.53093332543796,-84.85054509716231,-0.198598502221369,-0.2631137108387023,-0.08855272305946982,-18.15342799098437,-24.050613422184853,-8.094398817136181,0.7066
47065012000,47065012000,Census Tract 120; Hamilton County; Tennessee,1122,937,424,Chattanooga city,Tennessee,110457,0.8646781440409337,0.10235849173255572,47065,1122,937,424,0.013668,0.007511132516,0.003803074181,0.7318667112494486,0.6230380486598412,0.7922209866942973,-0.36636901860557664,-0.6050384116202956,-0.2622740583693734,-5.618450619349746,-9.278564141249396,-4.022102773027292,-500.7531746301021,-826.9665010026199,-358.47618297925953,0.7093738800741046,0.5942456709613265,0.7739822080036446,-0.4096938555103483,-0.6828056961395684,-0.29201936382921495,-6.282858482403524,-10.471164021925569,-4.47826178592547,-559.9695617115441,-933.258825483562,-500.7531746301021,-0.6644078630537784,-1.1925998806761715,-0.45615901289817806,-59.21638708144193,-106.2923244809422,-40.655883502511415,0.8235790410952301,0.7709507966357362,0.8792042228880717,-0.21421254075402152,-0.29709963899614006,-0.13739217120128236,-0.7633422134597837,-1.058708772376851,-0.4895943239721996,-81.46661829880296,-112.9891966250641,-52.25126189671287,0.8077478570427818,0.7511545939877747,0.867958062933693,-0.23801009347281457,-0.33128387685301874,-0.15212939738125827,-0.8481443287017146,-1.1805236376468973,-0.542110142200592,-90.51700413038576,-125.98971586412992,-57.85593833517523,-0.08480211524193093,-0.1218148652700466,-0.05251581822839235,-9.05038583158281,-13.000519239065806,-5.604676438462365,0.7709507966357362,0.721186738241614,0.8792042228880717,-0.29709963899614006,-0.38660342318299434,-0.13739217120128236,-0.946179217797246,-1.2312237260906795,-0.43755562113080726,-223.1554758955769,-290.3829542666697,-103.19708045537908,0.7511545939877747,-0.33128387685301874,-1.0550464501698735,0.6979953110666903,-0.4326743806799792,-1.3779468344557948,0.867958062933693,-0.15212939738125827,-0.4844895628433782,-248.83170994572487,-324.98746095655537,-114.26640633098542,-0.1088672323726274,-0.14672310836511526,-0.04693394171257092,-25.676234050147972,-34.604506689885675,-11.069325875606353,0.0133
47065011448,47065011448,Census Tract 114.48; Hamilton County; Tennessee,3109,2305,680,Chattanooga city,Tennessee,153409,0.6847662926228952,0.2555926636469959,47065,3109,2305,680,0.013668,0.007511132516,0.003803074181,0.7876406949936398,0.6964031802713438,0.8368460313753562,-0.2696144401325976,-0.4359497893308929,-0.19496294719412163,-11.456945331479858,-18.525168389266565,-8.284718825032932,-368.5090167732344,-595.8561720574643,-266.47535622492546,0.7690613064719621,0.6716558787556157,0.8220724935008701,-0.30028645516891217,-0.48885766004566367,-0.2164377325671238,-12.760316172094182,-20.77342550074034,-9.197264317413635,-410.4315269248691,-668.1706497504131,-368.5090167732344,-1.303370840614324,-2.2482571114737766,-0.912545492380703,-41.92251015163474,-72.31447769294876,-29.35173664781933,0.8620609395282255,0.819609132587347,0.9062420437533606,-0.16001079987136818,-0.22009377426431792,-0.10345796345789074,-1.4026684305538644,-1.929360950449498,-0.906921403732983,-60.85329416719585,-83.70329503034698,-39.34583096455458,0.8493599213807456,0.8034659338231038,0.8973639683777884,-0.17735717783147725,-0.24460783949076095,-0.11437503091165124,-1.5547282713187385,-2.14425335412045,-1.0026213557607648,-67.45025038259169,-93.02617588375054,-43.497672701117786,-0.1520598407648739,-0.21489240367095183,-0.0956999520277818,-6.5969562153958305,-9.32288085340355,-4.1518417365632025,0.819609132587347,0.7788358974240068,0.9062420437533606,-0.22009377426431792,-0.2839675255178807,-0.10345796345789074,-1.1241443830232,-1.4503840457956811,-0.528418801890038,-165.31535044458826,-213.29177144054137,-77.7086473367703,0.8034659338231038,-0.24460783949076095,-1.2493516898699433,0.7596097954236567,-0.31646538265382773,-1.6163691295708926,0.8973639683777884,-0.11437503091165124,-0.584178489315326,-183.72818968675637,-237.7013425839548,-85.90860136990088,-0.1252073068467432,-0.16598508377521148,-0.05575968742528803,-18.41283924216812,-24.40957114341345,-8.199954033130593,0.5544
47065011900,47065011900,Census Tract 119; Hamilton County; Tennessee,1096,696,279,Chattanooga city,Tennessee,58561,0.7495740421342945,0.18264562269150683,47065,1096,696,279,0.013668,0.007511132516,0.003803074181,0.7670762418478418,0.6690298767590026,0.8204887290260383,-0.3036513783702366,-0.4947015592851008,-0.21878578537824725,-4.548736515362575,-7.410692679890397,-3.2774390695466717,-415.0307039564393,-676.1580912308757,-299.0364114549883,0.7470030671701836,0.6426730132623193,0.8044144835913757,-0.33868258906650267,-0.5560012313630958,-0.24314022235827537,-5.07350853558761,-8.328969613976788,-3.642271652875426,-462.91136273609584,-759.9424830270792,-415.0307039564393,-0.5247720202250354,-0.918276934086391,-0.36483258332875446,-47.88065877965652,-83.78439179620356,-33.28764446430241,0.8479960897169189,0.8017373381995899,0.8964079943724771,-0.1792507207596012,-0.24729129149159476,-0.11556345579006312,-0.47446583648035007,-0.654565119597049,-0.3058894909076975,-68.170378804648,-94.0467125857829,-43.9496394982324,0.834129027112044,0.7842153175851857,0.8866583189255945,-0.19885529396122492,-0.27515999442509564,-0.12783016710625,-0.5263579582164934,-0.7283318938277609,-0.3383587352199876,-75.62614342190997,-104.64538704421852,-48.61476080746949,-0.05189212173614338,-0.07376677423071187,-0.03246924431229009,-7.4557646172619805,-10.598674458435614,-4.665121309237082,0.8017373381995899,0.7575569183029872,0.8964079943724771,-0.24729129149159476,-0.32003282636519587,-0.11556345579006312,-0.5182251072644762,-0.6706627021554223,-0.24217546809445395,-185.74376604461511,-240.38089682990048,-86.80124304460715,0.7842153175851857,-0.27515999442509564,-0.5766269275628113,0.736812178534295,-0.35719797953021326,-0.7485462190769895,0.8866583189255945,-0.12783016710625,-0.2678816615850136,-206.67631812287144,-268.2961358698887,-96.0149324677468,-0.05840182029833507,-0.07788351692156714,-0.02570619349055963,-20.9325520782563,-27.915239039988226,-9.213689423139655,0.5247
47065000600,47065000600,Census Tract 6; Hamilton County; Tennessee,2144,1575,491,Chattanooga city,Tennessee,98793,0.5702202751204087,0.2889106765722783,47065,2144,1575,491,0.013668,0.007511132516,0.003803074181,0.8253454153963584,0.74755253623748,0.8665587512049611,-0.21161392714560195,-0.33769862521384497,-0.1539898461696765,-6.201175150948732,-9.895985351402556,-4.512548018206665,-289.2339156226087,-461.56648094228336,-210.47332174471384,0.8096537236096372,0.7261158071086599,0.8542358894691634,-0.23509590685478715,-0.3771907872133056,-0.17063683735111723,-6.889295592886799,-11.053271249129851,-5.000374644009911,-321.3290854891231,-515.5443679631461,-289.2339156226087,-0.6881204419380671,-1.1572858977272968,-0.48782662580324576,-32.095169866514325,-53.97788702086272,-22.753107546793174,0.887493151429279,0.8521769557986664,0.9238880663966968,-0.12676925831994576,-0.17346519780365666,-0.08238220231607853,-0.7593278068862407,-1.0390290987339028,-0.49345636189845976,-48.21128932611052,-65.97010150691446,-31.330562660219663,0.8769634867002796,0.8386538878314787,0.9166030398824389,-0.14029833073514347,-0.1923870079297154,-0.09098481729698106,-0.8403648108285511,-1.1523677486223152,-0.5449846650021126,-53.35649592562229,-73.16620626173429,-34.60220095251509,-0.08103700394231039,-0.11333864988841236,-0.05152830310365286,-5.145206599511771,-7.1961047548198325,-3.2716382922954197,0.8521769557986664,0.8179182455772706,0.9238880663966968,-0.17346519780365666,-0.22261608101702113,-0.08238220231607853,-0.639733763020152,-0.8210005523933159,-0.30382276653099005,-130.29200876174173,-167.20988847114376,-61.878363855598785,0.8386538878314787,-0.1923870079297154,-0.7095167566601661,0.801642780793834,-0.2474384151626002,-0.9125444783851392,0.9166030398824389,-0.09098481729698106,-0.33554891865388176,-144.50443109168353,-185.85427258353135,-68.33990196616736,-0.06978299364001417,-0.09154392599182316,-0.0317261521228917,-14.212422329941786,-18.64438411238761,-6.461538110568575,0.1897
47065001600,47065001600,Census Tract 16; Hamilton County; Tennessee,1890,1372,1023,Chattanooga city,Tennessee,113744,0.44870387234990433,0.32772992147377555,47065,1890,1372,1023,0.013668,0.007511132516,0.003803074181,0.8673194846590125,0.8059271470815129,0.899233598207386,-0.1529776716513534,-0.24080694343313663,-0.11205809257293198,-3.951798762487019,-6.220650182375371,-2.8947429175521164,-209.08988161306985,-329.13493028441115,-153.16100092868342,0.8550608326921266,0.7887245580564419,0.8897331616467558,-0.16950743358403858,-0.26786973955036786,-0.12393248122747018,-4.378804168208348,-6.919750404329668,-3.201488299958248,-231.68276022266392,-366.1243600174428,-209.08988161306985,-0.4270054057213288,-0.6991002219542972,-0.3067453824061315,-22.59287860959412,-36.9894297330316,-16.22991441302283,0.915293625204383,0.8881423633793364,0.9429836334990228,-0.09254557495328596,-0.1259456155148945,-0.06046379223933412,-0.482885946112121,-0.65716127148469194,-0.3154890499708425,-35.195768667064215,-47.89805185748484,-22.994828715075982,0.9072280749672708,0.877669172815135,0.9374639384715564,-0.1022586575443844,-0.13938147877803125,-0.06670769825066811,-0.5335670411189354,-0.7272671576594529,-0.34806861375052717,-38.88972602907692,-53.00781032503302,-25.36943248910548,-0.05068109500681439,-0.07010588617476099,-0.03257956377968468,-3.69395736201271,-5.109758467548177,-2.3746037740294956,0.8881423633793364,0.8615248143082471,0.9429836334990228,-0.1259456155148945,-0.16073267234088917,-0.06046379223933412,-0.967752074724214,-1.2350519428401008,-0.4645970417159102,-94.5994207941558,-120.72844016032266,-45.4151555929531,0.877669172815135,-0.13938147877803125,-1.0709917507975246,0.8487788905039985,-0.17816313669889644,-1.3689856885835014,0.9374639384715564,-0.06670769825066811,-0.512574519710266,-104.69127573778344,-133.82069292116338,-50.10503613981096,-0.10323967607331064,-0.13393374574340067,-0.04797747799435581,-10.091854943627627,-13.09225276084073,-4.68988054685785,0.9129
47065001300,47065001300,Census Tract 13; Hamilton County; Tennessee,1359,736,259,Chattanooga city,Tennessee,62229,0.6360707796409549,0.23178383042676068,47065,1359,736,259,0.013668,0.007511132516,0.003803074181,0.8034544504863061,0.7177055014991708,0.8493508636883875,-0.24462562799263965,-0.3933291550798505,-0.17736973346610158,-4.5438750503452185,-7.306015109727067,-3.294609453622945,-334.35430834033986,-537.6022891631395,-242.42895170146764,0.7860630584630737,0.6942899884006098,0.8355950258220519,-0.2721625691903397,-0.4403203513039763,-0.1967519780484664,-5.055368556147552,-8.178867745245313,-3.65463100287839,-371.99179956935626,-601.8298561622746,-334.35430834033986,-0.5114935058023331,-0.872852635518246,-0.3600215492554453,-37.63749122901642,-64.2275669991351,-26.49165189517625,0.8727823276664731,0.8332993644861163,0.9137021138073962,-0.14576105438988918,-0.2000489171339829,-0.0944486007950672,-0.40799431547350584,-0.5599494415632945,-0.2643675458448579,-55.43401025455242,-76.08008716892589,-35.919503511529605,0.8609868894562102,0.8182408465627836,0.905492990176028,-0.16145787148000476,-0.22213405038472372,-0.10437078017092082,-0.45193068908578926,-0.6217671119999746,-0.2921403470186778,-61.40362623448224,-84.47922717390959,-39.692981931885576,-0.04393637361228342,-0.06181767043668007,-0.02777280117381991,-5.969615979929812,-8.399140004983705,-3.773478420355967,0.8332993644861163,0.7952169546670179,0.9137021138073962,-0.2000489171339829,-0.25751845975005794,-0.0944486007950672,-0.3891718269053929,-0.5009721166132144,-0.1837387327393359,-150.25939262756484,-193.42552764988977,-70.94159565225327,0.8182408465627836,-0.22213405038472372,-0.4321358767876695,0.7772025092817263,-0.2866659436344053,-0.557675145629711,0.905492990176028,-0.10437078017092082,-0.20304117501148167,-166.8478288755481,-215.31858904622047,-78.39427606620914,-0.04296404988227659,-0.0567030290164966,-0.01930244227214572,-16.58843624798324,-21.893061396330733,-7.452680413955878,0.8681
47065011326,47065011326,Census Tract 113.26; Hamilton County; Tennessee,3971,2111,1037,Chattanooga city,Tennessee,162536,0.7557471804645586,0.1783803517052965,47065,3971,2111,1037,0.013668,0.007511132516,0.003803074181,0.7651456446784543,0.666479288221775,0.8189474225889921,-0.3069407203124592,-0.5004217200328721,-0.221079610750388,-16.65940035373108,-27.160703119624312,-11.99923471147286,-419.52657652306925,-683.9764069409295,-302.1716119736303,0.7449352434801931,0.639978410487518,0.802752418137425,-0.3423985624954375,-0.5625527105488252,-0.24571409242246303,-18.58389700573711,-30.53290164813971,-13.336286674679224,-467.99035521876385,-768.8970447781343,-419.52657652306925,-1.9244966520060345,-3.3721985285153977,-1.337051963206363,-48.46377869569465,-84.92063783720467,-33.670409549392176,0.8466683987313891,0.8000554575895142,0.8954768556280978,-0.18109994597454712,-0.24991335352288996,-0.11672344596621484,-1.4539228121200989,-2.0063767760120292,-0.9370896268704528,-68.8736528716295,-95.0439022270028,-44.39079236714603,0.8326925620711525,0.7824058722145716,0.8856452591037969,-0.200923420659246,-0.27810901670450927,-0.12912025409803593,-1.6130714076896402,-2.2327397253879098,-1.036614792619888,-76.41266734673805,-105.76692209322168,-49.105390460439985,-0.1591485955695413,-0.22636294937588053,-0.09952516574943536,-7.539014475108541,-10.72301986621888,-4.714598093293954,0.8000554575895142,0.755560609276572,0.8954768556280978,-0.24991335352288996,-0.3235205590686786,-0.11672344596621484,-1.946586211514032,-2.5199160050754146,-0.9091641053803324,-187.71323158283815,-243.00057908152505,-87.67252703764055,0.7824058722145716,-0.27810901670450927,-2.1662034844614215,0.7346766532837213,-0.3611430219408574,-2.812959039542455,0.8856452591037969,-0.12912025409803593,-1.0057233945740476,-208.89136783620268,-271.2593095026475,-96.98393390299398,-0.21961727294738953,-0.2930430344670403,-0.09655928919371516,-21.178136253364467,-28.258730421122493,-9.311406865353437,0.5371
47065011445,47065011445,Census Tract 114.45; Hamilton County; Tennessee,3099,2413,1113,Chattanooga city,Tennessee,182898,0.5739892254975767,0.28174108847960533,47065,3099,2413,1113,0.013668,0.007511132516,0.003803074181,0.8240765477280132,0.7458112350996424,0.8655645191257324,-0.2134795035206492,-0.34082185000390514,-0.15531537846543755,-9.042379509918602,-14.43623608909961,-6.578713987290496,-291.7837854120233,-465.8353045853375,-212.28505928656008,0.8082846109366958,0.724255519378282,0.8531578483288408,-0.2371879737276344,-0.3807281729222078,-0.17211604154939503,-10.046602311993944,-16.126553476584782,-7.29034189122521,-324.1885224909307,-520.3792667500736,-291.7837854120233,-1.0042228020753416,-1.6903173874851714,-0.7116279039347138,-32.40473707890744,-54.54396216473609,-22.96314630315307,0.886644527910785,0.8510850509426724,0.9233020222603574,-0.12784770956215835,-0.1749707022728076,-0.08306921883684006,-1.1732351622093609,-1.605674289871553,-0.7623111025642656,-48.62143233358312,-66.54265602451525,-31.59184013942253,0.8760411202886316,0.8374719282481997,0.9159634947927168,-0.14149892834999273,-0.1940698741888244,-0.09174656597673785,-1.2985099124864743,-1.7809439144717338,-0.8419415379791073,-53.813092104702626,-73.80621278374363,-34.89189962615447,-0.12527475027711343,-0.1752696246001808,-0.07963043541484172,-5.191659771119496,-7.26355675922838,-3.30005948673194,0.8510850509426724,0.8166016272923302,0.9233020222603574,-0.1749707022728076,-0.22458732211418447,-0.08306921883684006,-1.4627359100129569,-1.8775254183861103,-0.6944495725914134,-131.422813118864,-168.6905137813217,-62.394391068410904,0.8374719282481997,-0.1940698741888244,-1.622402895686423,0.8002234337940772,-0.24965098217472545,-2.0870548717785393,0.9159634947927168,-0.09174656597673785,-0.7669912444273461,-145.7684542395708,-187.51616098639167,-68.91206149392148,-0.15966698567346627,-0.2095294533924288,-0.07254167183593274,-14.34564112070676,-18.825647205069973,-6.517670425510579,0.8511
47115050201,47115050201,Census Tract 502.01; Marion County; Tennessee,2463,1778,1017,Chattanooga city,Tennessee,1855752,0.8141840550134012,0.2227814885548708,47115,2463,1778,1017,0.019997,0.007511132516,0.003803074181,0.7471090087342456,0.6428111705398474,0.8044996053208135,-0.3384927611757796,-0.5556668051679583,-0.24300868935942607,-16.671652292506575,-27.36804100055024,-11.968812446639651,-676.8839745232065,-1111.1669102943663,-485.9444761120443,0.7256419313128031,0.6150235654759073,0.7871879164081652,-0.37809015279869373,-0.625953957107638,-0.2703447031591495,-18.621927218724625,-30.82986675333318,-13.315182500608062,-756.0668785515479,-1251.7201280281438,-676.8839745232065,-1.95027492621805,-3.4618257527829392,-1.3463700539684105,-79.18290402834145,-140.55321773377747,-54.66382679530696,0.834202581522035,0.7843079990603563,0.8867101769896677,-0.19874958691144448,-0.27500930909547583,-0.12776420746059894,-1.3439180531469128,-1.8595760676551505,-0.8639244368785113,-75.585942246733,-104.58808029556526,-48.58967586493314,0.8192164839601807,0.7654825744067087,0.8761124709303815,-0.2206785624794711,-0.3063654659612013,-0.14140596462239266,-1.4921988451267203,-2.0716021953267063,-0.9561681693625916,-83.92569432658719,-116.5130593547079,-53.77773730948209,-0.14828079197980748,-0.21202612767155585,-0.09224373248408035,-8.33975207985419,-11.924979059142622,-5.188061444548952,0.7843079990603563,0.736921596180535,0.8867101769896677,-0.27500930909547583,-0.3569964636441658,-0.12776420746059894,-2.1007470969334685,-2.7270323578596756,-0.9759680092199252,-206.56313637497232,-268.1447746174706,-95.96538930382744,0.7654825744067087,-0.3063654659612013,-2.3402711905844016,0.7147652210897172,-0.3990607971599673,-3.0483543044090657,0.8761124709303815,-0.14140596462239266,-1.0801749607917364,-230.11516131606703,-299.7398529409111,-106.21189388315992,-0.23952409365093308,-0.32132194654939017,-0.10420695157181126,-23.552024941094697,-31.59507832344053,-10.246504579332472,0.5954
