geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
36119010200,36119010200,Census Tract 102; Westchester County; New York,3070,2457,1269,Yonkers city,New York,100992,0.8392468475888947,0.13941534343150713,36119,3070,2457,1269,0.009461,0.00825263846,0.002817342485,0.739504207188224,0.6329195415841157,0.7983814955807661,-0.3522573506407013,-0.5799796566513485,-0.25253403984841943,-10.231409858843843,-16.845665721945714,-7.334919371588102,-333.27067944116754,-548.7187531578409,-238.92245510058964,0.7175211615202367,0.6046211783456834,0.7806053237033054,-0.39368711841371434,-0.6539281715802956,-0.28105710995648137,-11.434748649848306,-18.993520304156014,-8.16337964410569,-372.4673827312152,-618.6814431321177,-333.27067944116754,-1.2033387910044624,-2.1478545822103,-0.8284602725175887,-39.19670329004764,-69.96268997427687,-26.985676629237418,0.8289125571912327,0.7776494591290496,0.8829766133787997,-0.20639986850783937,-0.28592643929821304,-0.13253282685868473,-1.4287433340207147,-1.9792429962332287,-0.9174201237733608,-58.149911844554936,-80.55527050196291,-37.33903637661216,0.8135038089130338,0.7583370271479424,0.872055491062764,-0.2292505444272644,-0.3186748954629537,-0.1467160177861061,-1.5869205224742344,-2.2059347028854823,-1.0155991567310618,-64.5877298524312,-89.78163218907132,-41.33492701388123,-0.1581771884535197,-0.2266917066522536,-0.09817903295770114,-6.43781800787626,-9.226361687108408,-3.9958906372690737,0.7776494591290496,0.7290691334874789,0.8829766133787997,-0.28592643929821304,-0.3716120379648113,-0.13253282685868473,-2.9943927151680927,-3.891743562021667,-1.3879630447619116,-235.9647529683288,-306.6779796707381,-109.37455041465024,0.7583370271479424,-0.3186748954629537,-3.3373541384397103,0.7063916925893874,-0.4156451873525666,-4.352885043292956,0.872055491062764,-0.1467160177861061,-1.5364979046200926,-262.99086985340506,-343.0169458859697,-121.07942510796632,-0.3429614232716176,-0.4611414812712886,-0.14853485985818105,-27.026116885076252,-36.33896621523157,-11.70487469331608,0.0595
36119000801,36119000801,Census Tract 8.01; Westchester County; New York,3295,2379,1218,Yonkers city,New York,59004,0.6338097711417803,0.2389500941156592,36119,3295,2379,1218,0.009461,0.00825263846,0.002817342485,0.8041963722578643,0.7187102800184932,0.8499360005817331,-0.24347738251093667,-0.39138123914725254,-0.17655917541503896,-7.5901627050090275,-12.200916792270256,-5.504054851592548,-230.35395159359717,-370.28579035721566,-167.04263586016836,0.7868615438499029,0.6953592600229246,0.8362282738360617,-0.2708716137114386,-0.4381055340616763,-0.1958457173573695,-8.444150331482318,-13.657499728311029,-6.10529341367005,-256.27163373239205,-414.491645775752,-230.35395159359717,-0.8539876264732902,-1.4565829360407712,-0.6012385620775023,-25.917682138794845,-44.2058554185363,-18.246997331638916,0.8732833650373193,0.8339405493337035,0.9140499844754376,-0.14510368574038454,-0.19912624562862852,-0.09403207372066004,-0.9725513262096416,-1.3346352525859435,-0.6302460033089188,-40.8806778566474,-56.100683168808054,-26.492055624586747,0.8615305976309704,0.8189334310265364,0.9058722171544068,-0.16072488052054287,-0.22110047302195973,-0.10390845536832366,-1.0772517245689497,-1.4819165837580066,-0.6964420342407129,-45.281703428707424,-62.29157560983634,-29.274570585990457,-0.104700398359308,-0.14728133117206288,-0.06619603093179416,-4.401025572060026,-6.190892441028284,-2.7825149614037055,0.8339405493337035,0.7959858674002078,0.9140499844754376,-0.19912624562862852,-0.25630371210751335,-0.09403207372066004,-2.001560000119536,-2.5762915200707046,-0.9451834784179012,-164.33169130702265,-211.51818719792325,-77.60127080606742,0.8189334310265364,-0.22110047302195973,-2.2224386414315944,0.7780291928225957,-0.2852988155523073,-2.86774199698405,0.9058722171544068,-0.10390845536832366,-1.0444580385818385,-182.4662267185217,-235.44679778194177,-85.75189150918213,-0.22087864131205848,-0.29145047691334547,-0.0992745601639371,-18.134535411499055,-23.92861058401851,-8.150620703114704,0.4121
36119002106,36119002106,Census Tract 21.06; Westchester County; New York,1577,1162,300,Yonkers city,New York,31985,0.72269015649515,0.1777474907092449,36119,1577,1162,300,0.009461,0.00825263846,0.002817342485,0.7755409124288225,0.6802519408067764,0.8272349817655639,-0.2894226261619407,-0.4700435824027249,-0.2088463641439637,-4.318184714068277,-7.013048839317909,-3.115987126488846,-273.82274661181214,-444.70823331121807,-197.58954511660409,0.7560755335283996,0.6545408686247934,0.8116929624177411,-0.32261917712542687,-0.5277884818728351,-0.23199294105170012,-4.813477154853838,-7.874602566177255,-3.461333984512543,-305.23000347836637,-499.3406826998893,-273.82274661181214,-0.495292440785561,-0.8615537268593458,-0.3453468580236967,-31.40725686655428,-54.63244938867126,-21.89897641240943,0.8538024751955556,0.8091032166100047,0.9004743867130907,-0.17123108570393775,-0.2359362556854218,-0.11052575704035011,-0.5605681037324135,-0.7723967812712481,-0.36183391457801,-48.241661250638,-66.47132368943616,-31.13889109965663,0.8404137522671726,0.792144334612587,0.8910837022592011,-0.1898900955658017,-0.2623962026933749,-0.1222290313072262,-0.6216530739805985,-0.8590200848503325,-0.400147531736207,-53.49854337182432,-73.92599697507166,-34.43610428022435,-0.06108497024818504,-0.08662330357908443,-0.03831361715819692,-5.256882121186321,-7.454673285635494,-3.2972131805677214,0.8091032166100047,0.766312487032767,0.9004743867130907,-0.2359362556854218,-0.30495067863515146,-0.11052575704035011,-0.5841289853333715,-0.7549943096722653,-0.27363873401154276,-194.70966177779053,-251.6647698907551,-91.21291133718093,0.792144334612587,-0.2623962026933749,-0.6496382982315902,0.7461849624999148,-0.3401502981911326,-0.8421412299097828,0.8910837022592011,-0.1222290313072262,-0.3026136014083677,-216.54609941053008,-280.7137433032609,-100.87120046945589,-0.06550931289821871,-0.08714692023751747,-0.02897486739682492,-21.83643763273957,-29.048973412505823,-9.658289132274977,0.7407
36119002401,36119002401,Census Tract 24.01; Westchester County; New York,1355,926,363,Yonkers city,New York,33201,0.6359672602488798,0.2564360913944326,36119,1355,926,363,0.009461,0.00825263846,0.002817342485,0.803488404128687,0.7177514741919687,0.8493776451510291,-0.24457303286711723,-0.3932399109674856,-0.1773326101868251,-3.135341903660104,-5.041199990833881,-2.2733428828445836,-231.39054639557963,-372.0442797663381,-167.77438249775523,0.7860995990988112,0.694338908648202,0.8356240083574515,-0.27210343466197584,-0.4402188722894486,-0.19671047025761615,-3.488272156681572,-5.643454067239792,-2.5217603635904005,-257.4370595336954,-416.49107507304734,-231.39054639557963,-0.35293025302146797,-0.6022540764059103,-0.2484174807458168,-26.046513138115717,-44.446795306709255,-18.33339341297541,0.8728052611863363,0.8333287101125371,0.913718038037816,-0.14573094878092027,-0.2000066574748814,-0.0944295268018044,-0.38019151786973704,-0.521789196636201,-0.24635333418757915,-41.05739933798456,-56.34872533868262,-26.604031769716972,0.8610117754257948,0.8182725434737131,0.9055103494668768,-0.1614243016658763,-0.22208670934359023,-0.10434960858123211,-0.42113326499831955,-0.5793929417900651,-0.2722334302183979,-45.478754319472955,-62.56943215875432,-29.398858554902585,-0.0409417471285825,-0.05760374515386402,-0.02588009603081875,-4.421354981488391,-6.220706820071708,-2.794826785185611,0.8333287101125371,0.7952521428060749,0.913718038037816,-0.2000066574748814,-0.25746281735433635,-0.0944295268018044,-0.5991614960451707,-0.7712833601121616,-0.2828832663058343,-165.05826337332525,-212.47475485183517,-77.92927446441718,0.8182725434737131,-0.22208670934359023,-0.6653068787911027,0.7772403394705198,-0.2866033184551781,-0.8585797854187995,0.9055103494668768,-0.10434960858123211,-0.3126009322820223,-183.2801318983754,-236.52335686468305,-86.11595930634223,-0.06614538274593207,-0.08729642530663795,-0.02971766597618796,-18.22186852505016,-24.04860201284792,-8.18668484192506,0.6435
36119000401,36119000401,Census Tract 4.01; Westchester County; New York,4538,2263,914,Yonkers city,New York,14829,0.4733455410640808,0.26202337912100326,36119,4538,2263,914,0.009461,0.00825263846,0.002817342485,0.8586386609468741,0.7937322741557489,0.8925095251149261,-0.16463425825391784,-0.2598706548296114,-0.12043622153078158,-7.068410207290357,-11.157291372126323,-5.170810903054564,-155.76047173403165,-245.86362653429535,-113.94470919027246,0.8456516157138035,0.7756065063317648,0.8824175676615806,-0.18252006076510952,-0.2893135782595552,-0.1332503302829912,-7.836319574250307,-12.421394376640151,-5.72097207887589,-172.6822294898701,-273.7195763913652,-155.76047173403165,-0.767909366959949,-1.2641030045138295,-0.5501611758213265,-16.921757755838453,-27.855949857069852,-12.123428290465547,0.909586591736282,0.88072846430973,0.9390797031862912,-0.0994005508492938,-0.13542373219849207,-0.06487233895803174,-0.6337427287494876,-0.8634137823947677,-0.4136030712139339,-28.004539494011823,-38.15350342000741,-18.276759664778343,0.9010076009898323,0.8696134251796619,0.9331956364939404,-0.109868550388938,-0.1499362487342008,-0.07158666510384339,-0.7004829885983556,-0.9559404510276855,-0.4564112381406158,-30.953733477611827,-42.24217636003914,-20.168415295652487,-0.066740259848868,-0.09252666863291792,-0.04280816692668188,-2.9491939836,-4.088672940031724,-1.891655630874144,0.88072846430973,0.8524980508523134,0.9390797031862912,-0.13542373219849207,-0.17302320984806538,-0.06487233895803174,-1.0214892340745467,-1.3050987684032227,-0.489326314960341,-111.7603100738016,-142.7897996064795,-53.53679594752091,0.8696134251796619,-0.1499362487342008,-1.1309558627067204,0.839001493988386,-0.1918929908530564,-1.4474318575377825,0.9331956364939404,-0.07158666510384339,-0.5399718832124336,-123.73696528519918,-158.36234765183616,-59.077886565911776,-0.10946662863217373,-0.14233308913455978,-0.05064556825209254,-11.976655211397562,-15.57254804535665,-5.54109061839087,0.9257
36119000501,36119000501,Census Tract 5.01; Westchester County; New York,1834,1003,406,Yonkers city,New York,29120,0.5770565246804975,0.26036195030236986,36119,1834,1003,406,0.009461,0.00825263846,0.002817342485,0.8230453402707187,0.7443970995288447,0.8647562214602764,-0.21499989255886773,-0.3433690171992011,-0.156395265143445,-3.730565045737986,-5.957958574337491,-2.7136883768595923,-203.41139834994473,-324.86142717216416,-147.96556035221332,0.8071720897205102,0.7227450726073767,0.8522815062409069,-0.2388931836657756,-0.38361372204503275,-0.17332124735478982,-4.14514886515393,-6.6562635241076125,-3.0073791171242044,-226.0168410661903,-362.93694242680544,-203.41139834994473,-0.414583819415943,-0.6983049497701215,-0.29369074026461206,-22.60544271624553,-38.0755152546413,-16.013671770153326,0.885954488368363,0.8501974545796468,0.9228253541235104,-0.1287261514320802,-0.1761973581706597,-0.08362865793797908,-0.36375365232622353,-0.49789752782771834,-0.23631740268511756,-36.266565536014305,-49.640830291896144,-23.561057097220093,0.8752911834053843,0.8365112391963447,0.9154433407555018,-0.14247694819617282,-0.19544120048013056,-0.0923668953391641,-0.4026105783640804,-0.5522766718243705,-0.2610098659819152,-40.140635928622174,-55.062479743207426,-26.02291784465755,-0.0388569260378569,-0.05437914399665211,-0.02469246329679766,-3.874070392607866,-5.421649451311278,-2.4618607474374543,0.8501974545796468,0.8155316832701685,0.9228253541235104,-0.1761973581706597,-0.2261939303083104,-0.08362865793797908,-0.59036179640337,-0.7578788718444543,-0.28020377401600305,-145.40930945895815,-186.6696728680922,-69.01570788571503,0.8365112391963447,-0.19544120048013056,-0.6548396605068637,0.799070176255171,-0.25145454018379626,-0.8425163441605394,0.9154433407555018,-0.0923668953391641,-0.3094818607201528,-161.29055677508958,-207.5163409262412,-76.22705929067803,-0.06447786410349365,-0.0846374723160851,-0.02927808670414977,-15.88124731613144,-20.846668058149035,-7.211351404962999,0.8863
36119001702,36119001702,Census Tract 17.02; Westchester County; New York,1608,1332,563,Yonkers city,New York,69144,0.6969175500505169,0.22561409104018693,36119,1608,1332,563,0.009461,0.00825263846,0.002817342485,0.7837433675146456,0.691186810325635,0.8337544411227552,-0.27592786293188415,-0.4467868672564448,-0.19939391105776208,-4.197770046007278,-6.797097286190065,-3.0334369943681194,-261.0553511198556,-422.7050551113225,-188.6465792517487,0.7648764094136393,0.6661238542736649,0.8187323982447597,-0.307400761342095,-0.5012223231224626,-0.22140030386467055,-4.6765763137165575,-7.625239553691083,-3.368226585980746,-290.83186030575604,-474.20643990616185,-261.0553511198556,-0.47880626770927925,-0.8281422675010175,-0.33478959161262667,-29.77650918590045,-51.50138479483939,-20.820248234616088,0.8594061691440902,0.8162281441770046,0.9043900069856664,-0.16359416060037324,-0.22514765894073752,-0.10571765751039422,-0.613919837571183,-0.8449116624894638,-0.3967266734277256,-46.09007789573446,-63.431806493202984,-29.784284791871293,0.8464831423319539,0.799820851427065,0.8953468921853069,-0.18135843467021284,-0.25027998234325743,-0.1168855431655794,-0.6805838322486374,-0.9392257372977444,-0.43863640004806065,-51.09488230094875,-70.5124427400709,-32.93066066426882,-0.06666399467745443,-0.09431407480828048,-0.04190972662033504,-5.004804405214297,-7.080636246867902,-3.1463758723975257,0.8162281441770046,0.7748011239391182,0.9043900069856664,-0.22514765894073752,-0.29065378082566823,-0.10571765751039422,-1.0460890351259042,-1.3504459010148984,-0.491189128330791,-185.80622293532937,-239.86605701863203,-87.24496062713872,0.799820851427065,-0.25027998234325743,-1.1628597271344512,0.7552822288668244,-0.3240083796229841,-1.5054192204669117,0.8953468921853069,-0.1168855431655794,-0.5430777545967391,-206.54702080540872,-267.3924015038919,-96.46141289462506,-0.11677069200854696,-0.1549733194520131,-0.05188862626594814,-20.740797870079387,-27.526344485259877,-9.21645226748635,0.2755
36119001505,36119001505,Census Tract 15.05; Westchester County; New York,1422,831,433,Yonkers city,New York,31844,0.5335542516163558,0.23780169230695927,36119,1422,831,433,0.009461,0.00825263846,0.002817342485,0.8377919384189093,0.764706297641974,0.876290879395899,-0.1936137770521063,-0.307691597523874,-0.14117358004385952,-2.6047910813491484,-4.139541830334535,-1.899284688410426,-183.17799446899775,-291.1070204173372,-133.5643240794955,0.8230946802253091,0.7444647405563709,0.864794901753255,-0.2149270600634497,-0.34324696056478976,-0.1563435422348523,-2.8915302295001433,-4.617887400330743,-2.1033744118853597,-203.34249152602976,-324.7459493903476,-183.17799446899775,-0.2867391481509949,-0.4783455699962085,-0.2040897234749337,-20.16449705703199,-33.638928973010444,-14.35230122889829,0.8957914430547896,0.8628728697893461,0.9296088118322384,-0.11633127080321598,-0.1589192742195393,-0.07572130047801744,-0.2723561212329585,-0.3720636490665249,-0.1772795874274767,-32.77450315679404,-44.77300229440733,-21.333283685616937,0.8859875119829868,0.8502399274263138,0.9228481691491024,-0.12868408016478067,-0.17613860246132132,-0.08360186803213157,-0.3012766618650387,-0.41237774017709183,-0.195729663639431,-36.25471261913823,-49.62427679628061,-23.55350946322876,-0.02892054063208021,-0.04031409111056694,-0.01845007621195429,-3.48020946234419,-4.851274501873278,-2.220225777611829,0.8628728697893461,0.8308381939758066,0.9296088118322384,-0.1589192742195393,-0.2036037910278343,-0.07572130047801744,-0.5678809351609446,-0.7275562502977009,-0.2705819236731226,-131.15033144594565,-168.02684764381084,-62.4900516566103,0.8502399274263138,-0.17613860246132132,-0.6294123527489578,0.815582875207207,-0.22611696542296825,-0.8080046577783977,0.9228481691491024,-0.08360186803213157,-0.2987422842977692,-145.3608204962951,-186.60615653080777,-68.99359914498135,-0.06153141758801317,-0.08044840748069682,-0.0281603606246466,-14.21048905034946,-18.579308886996955,-6.503547488371042,0.3696
36119000601,36119000601,Census Tract 6.01; Westchester County; New York,1645,925,249,Yonkers city,New York,27672,0.5645880854028124,0.2546268571518932,36119,1645,925,249,0.009461,0.00825263846,0.002817342485,0.827245209752859,0.7501622567859718,0.8680466262539313,-0.2088314180734293,-0.33304493921680894,-0.1520118502338009,-3.250115406316016,-5.183293289535228,-2.3658128692769744,-197.57540463927148,-315.0938169930229,-143.81841150619906,0.8117040018317947,0.7289046662708722,0.8558494163705611,-0.2319761855839968,-0.37192152317541144,-0.1684298439329955,-3.61032540802777,-5.788342978104424,-2.621331769425366,-219.47266918101943,-351.87495307625676,-197.57540463927148,-0.3602100017117533,-0.6050496885691965,-0.25551890014839174,-21.897264541747923,-36.78113608323383,-15.533063838808008,0.8887628192414021,0.853811272244423,0.92476452392737,-0.12515957953050252,-0.1712190181927314,-0.08135636059341181,-0.3261710957548195,-0.4462039181297923,-0.21201807629043895,-35.26174008160211,-48.23826141943701,-22.920873112479885,0.8783436495941845,0.8404232772818665,0.9175595863922256,-0.13850655203350484,-0.1898766098367045,-0.08984747675289839,-0.3609538639827421,-0.49482638181566274,-0.2341462799190412,-39.02203934948563,-53.49474398007165,-25.313111342599047,-0.03478276822792259,-0.04862246368587042,-0.02212820362860224,-3.760299267883523,-5.25648256063464,-2.392238230119161,0.853811272244423,0.8198897120419215,0.92476452392737,-0.1712190181927314,-0.21967623853886012,-0.08135636059341181,-0.35183915500057295,-0.4514142351535688,-0.16717975296930584,-141.30086546207747,-181.2908574913931,-67.14046303988187,0.8404232772818665,-0.1898766098367045,-0.3901787702352077,0.803768497412402,-0.24413933019188047,-0.5016836128590978,0.9175595863922256,-0.08984747675289839,-0.18462820680404635,-156.6983012992802,-201.47936259401516,-74.14787421849252,-0.03833961523463475,-0.05026937770552897,-0.0174484538347405,-15.397435837202709,-20.188505102622077,-7.007411178610643,0.7826
36119001101,36119001101,Census Tract 11.01; Westchester County; New York,2358,1602,319,Yonkers city,New York,23760,0.5342713534261291,0.26097426179771277,36119,2358,1602,319,0.009461,0.00825263846,0.002817342485,0.8375467230700826,0.7643670653519274,0.8760994977522538,-0.1939632410409705,-0.3082719616387229,-0.14142286642741936,-4.327133314986171,-6.877250906532812,-3.1550081011982227,-183.50862234886225,-291.65610290639574,-133.80017392698144,0.8228296791738408,0.7441014704160188,0.8645871460036727,-0.21531834024757893,-0.3439027333744028,-0.15662140551387757,-4.803545034680168,-7.672139147153421,-3.4940728872225044,-203.7126817082344,-325.36637604552254,-183.50862234886225,-0.47641171969399654,-0.794888240620609,-0.3390647860242817,-20.2040593593722,-33.71027313912676,-14.37933782969812,0.8956284062869776,0.862662401032592,0.9294965884997878,-0.11653448347592898,-0.15920202248645277,-0.07585117833945479,-0.5259647171253529,-0.7185396478817119,-0.34234539313143847,-32.83175512642652,-44.85266216490087,-21.36987472730577,0.885810135932454,0.8500118040948706,0.9227256219900556,-0.12891008968569018,-0.1764542506146056,-0.08374578116004358,-0.5818205636114816,-0.7964055551784158,-0.3779767566171288,-36.31838724166552,-49.71320569153657,-23.594054720170337,-0.05585584648612873,-0.07786590729670395,-0.03563136348569029,-3.4866321152389976,-4.860543526635702,-2.224179992864563,0.862662401032592,0.8305835636884217,0.9294965884997878,-0.15920202248645277,-0.20397277735576744,-0.07585117833945479,-0.4191139180443937,-0.5369770343165523,-0.1996851801605606,-131.3836733681485,-168.33135871992235,-62.59723516005035,0.8500118040948706,-0.1764542506146056,-0.4645319900817707,0.8153079289988002,-0.22653044872015657,-0.596362172016618,0.9227256219900556,-0.08374578116004358,-0.22046844577405397,-145.62131350525726,-186.9473893469022,-69.1123654464119,-0.04541807203737702,-0.0593851377000657,-0.02078326561349336,-14.237640137108784,-18.616030626979843,-6.515130286361556,0.9372
36119000104,36119000104,Census Tract 1.04; Westchester County; New York,961,419,152,Yonkers city,New York,4363,0.31729758072088626,0.24027205526226647,36119,961,419,152,0.009461,0.00825263846,0.002817342485,0.9151153038634676,0.8741933047133769,0.935955710963226,-0.09275847073932982,-0.14391175796967648,-0.06842662348933558,-0.8433619638898723,-1.308448725607216,-0.6221362977241324,-87.75878916647994,-136.15491421511092,-64.73842848326039,0.9070336518870472,0.8625181120017794,0.9297813452913036,-0.10249492719431084,-0.1593959432099867,-0.07552168589346858,-0.9318860304441452,-1.4492312629800066,-0.6866447540988202,-96.9704506185375,-150.80450187096844,-87.75878916647994,-0.08852406655427303,-0.14078253737279067,-0.06450845637468783,-9.211661452057546,-14.64958765585751,-6.712638540550243,0.9463375701100388,0.9287450567766302,0.964077755362874,-0.05670537827608533,-0.07672174694600511,-0.03726073383324259,-0.06693879949364351,-0.09056745218445326,-0.04398504810083125,-15.975847134521125,-21.61514371943992,-10.497624845067124,0.9411323250444398,0.9219049923087732,0.9605572814961024,-0.06254983851795816,-0.08471047270896039,-0.04106232836261896,-0.0738379890268573,-0.0999978753350152,-0.04847270309396227,-17.622431748653295,-23.86584136873871,-11.56866422290269,-0.00689918953321379,-0.00943042315056194,-0.00448765499313101,-1.64658461413217,-2.2506976492987936,-1.0710393778355645,0.9287450567766302,0.9113005051640136,0.964077755362874,-0.07672174694600511,-0.09733287135621892,-0.03726073383324259,-0.09623983961387836,-0.12209445563163784,-0.04673990349216623,-63.31568395649893,-80.32529975765647,-30.749936508004097,0.9219049923087732,-0.08471047270896039,-0.10626090556649752,0.9028752998896372,-0.10757266271680588,-0.13493926062436068,0.9605572814961024,-0.04106232836261896,-0.05150862764597971,-69.90849050427468,-88.77582935813203,-33.887255030249804,-0.01002106595261914,-0.01284480499272285,-0.00476872415381347,-6.592806547775754,-8.45052960047556,-3.137318522245709,0.3875
36119000701,36119000701,Census Tract 7.01; Westchester County; New York,2574,1806,478,Yonkers city,New York,52526,0.7087985477927107,0.2182995690332995,36119,2574,1806,478,0.009461,0.00825263846,0.002817342485,0.7799513681098773,0.6861242403471711,0.8307426552980791,-0.2821312211085485,-0.4574619889453422,-0.20374221020490343,-6.870632725005135,-11.140395236458186,-4.961655400626875,-266.9243482907978,-432.80478774118825,-192.76050507485917,0.7608066090600302,0.6607589269867234,0.8154797128968749,-0.3143944704101495,-0.5134112596258467,-0.2262720754237321,-7.656327181632793,-12.50290622892203,-5.510316511773035,-297.4486084550425,-485.7383927320135,-266.9243482907978,-0.7856944566276587,-1.362510992463843,-0.5486611111461599,-30.5242601642447,-52.933604990825295,-21.31550548353379,0.8568183492698033,0.8129358388794069,0.9025828215366944,-0.1671085252226669,-0.2301093790851343,-0.10793156720781352,-0.8502683175742173,-1.1708242553876955,-0.5491688227195737,-47.08019477155135,-64.82969298935191,-30.408018976720577,0.8436797677913779,0.7962728299518603,0.8933790622524649,-0.18528384604723205,-0.2558509626159871,-0.11934568678911409,-0.9427465405630372,-1.3018005349719377,-0.6072452388692086,-52.2008051253066,-72.0819786806167,-33.623767379247425,-0.09247822298881991,-0.13097627958424218,-0.05807641614963488,-5.120610353755255,-7.252285691264794,-3.2157484025268483,0.8129358388794069,0.7708762998621664,0.9025828215366944,-0.2301093790851343,-0.2972249895071377,-0.10793156720781352,-0.907726546661766,-1.172481601486897,-0.4257642568367182,-189.90095118446987,-245.2890379679701,-89.07202025872766,0.7962728299518603,-0.2558509626159871,-1.0092709461858789,0.7510747521146811,-0.33142539698539975,-1.3073940413800245,0.8933790622524649,-0.11934568678911409,-0.4707902327091973,-211.14454941127173,-273.5133977782478,-98.49168048309566,-0.10154439952411289,-0.1349124398931274,-0.04502597587247908,-21.243598226801858,-28.2243598102777,-9.419660224368007,0.6975
36119000103,36119000103,Census Tract 1.03; Westchester County; New York,3374,2284,531,Yonkers city,New York,10846,0.4265755158382798,0.2223717846116687,36119,3374,2284,531,0.009461,0.00825263846,0.002817342485,0.875189679820094,0.8170377995859114,0.9053150141061216,-0.14260945147977783,-0.2239335811719078,-0.1045878886559364,-4.552295340998902,-7.148276553091074,-3.3385932931720497,-134.92280204501785,-211.863561146742,-98.95060145738144,0.8635995485475937,0.8006936129594775,0.896354277322048,-0.15794409768023307,-0.24891716858319593,-0.11563030968916044,-5.041798930907159,-7.945787990051992,-3.6910829865359025,-149.4309108152685,-235.50053319656172,-134.92280204501785,-0.4895035899082574,-0.7975114369609173,-0.35248969336385283,-14.508108770250663,-23.636972049819722,-10.447234539533278,0.9204490824222922,0.8948532571424533,0.946503213659922,-0.08642620118470683,-0.11750165965011194,-0.05652044870848086,-0.5561362040194759,-0.756100882232978,-0.3636983618779503,-24.349220841483184,-33.104241779027056,-15.923746141766651,0.9128506855105626,0.8849668556530645,0.9413135323168428,-0.09546940794670522,-0.12998582219448923,-0.06234529268766908,-0.6143275234554965,-0.8364340991581789,-0.4011801275368192,-26.897001902604924,-36.62145793161904,-17.564804182872994,-0.05819131943602052,-0.0803332169252009,-0.0374817656588689,-2.547781061121739,-3.517216152591983,-1.6410580411063442,0.8948532571424533,0.8697123241183421,0.946503213659922,-0.11750165965011194,-0.14980548426025247,-0.05652044870848086,-0.5149100179529846,-0.6564702559912197,-0.2476811420864633,-96.9698715542344,-123.6290500925084,-46.64428287880665,0.8849668556530645,-0.12998582219448923,-0.5696175036088875,0.8576561114507892,-0.16596848859203658,-0.7272989819465402,0.9413135323168428,-0.06234529268766908,-0.2732064880843679,-107.27259954969634,-136.96779321027122,-51.451316023421455,-0.05470748565590289,-0.07082872595532053,-0.02552534599790462,-10.302727995461938,-13.33874311776281,-4.807033144614807,0.9801
