geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
34017004800,34017004800,Census Tract 48; Hudson County; New Jersey,3644,1993,606,Jersey City city,New Jersey,61952,0.3409115165384856,0.2634925495266277,34017,3644,1993,606,0.006521,0.007584416469,0.003080367673,0.906336267082682,0.8615131375897337,0.9292478916528628,-0.103343247224127,-0.16074840460090112,-0.07613911097639357,-2.455696392401251,-3.819787822290623,-1.8092574519152156,-67.39013151485321,-104.82403464024762,-49.65031426770625,0.8974665992002264,0.848766236149958,0.9224540519015606,-0.1142475952766886,-0.17818070206944744,-0.08406483546642245,-2.7148112247045995,-4.234023209262094,-1.9975926703269145,-74.50085687992863,-116.19163581948668,-67.39013151485321,-0.2591148323033483,-0.41423538697147144,-0.18833521841169887,-7.11072536507542,-11.367601179239063,-5.168364939947828,0.9406823317253488,0.92131427209222,0.9602526291095876,-0.0630581294812394,-0.08540595787047997,-0.04139261865626846,-0.3871247515826992,-0.524321931149712,-0.25411643742830503,-19.424222357385812,-26.30817517058264,-12.750448440958603,0.9349476314055668,0.9137945820467864,0.9563658401053816,-0.06957862281188511,-0.09433785190553892,-0.04562496699987761,-0.42715518670009134,-0.5791563718147166,-0.2800995551422328,-21.432774044159125,-29.059526935008357,-14.054167342811478,-0.04003043511739213,-0.05483444066500453,-0.02598311771392775,-2.0085516867733126,-2.751351764425717,-1.3037189018528728,0.92131427209222,0.9021484342913134,0.9602526291095876,-0.08540595787047997,-0.10846503966451408,-0.04139261865626846,-0.39253913817469466,-0.498522284084221,-0.19024694833077335,-64.77543534235885,-82.26440331422788,-31.39388586316392,0.9137945820467864,-0.09433785190553892,-0.4335915199313262,0.8929061201212738,-0.1199385662897918,-0.5512564066865465,0.9563658401053816,-0.04562496699987761,-0.20969948317354073,-71.54975576424526,-90.96640374365454,-34.603875111145335,-0.04105238175663156,-0.05273412260232552,-0.01945253484276737,-6.774320421886396,-8.702000429426652,-3.209989247981415,0.7811
34017005300,34017005300,Census Tract 53; Hudson County; New Jersey,2385,1482,409,Jersey City city,New Jersey,32297,0.4780771840659831,0.2685964197740214,34017,2385,1482,409,0.006521,0.007584416469,0.003080367673,0.856981757254541,0.791411844200031,0.891224148159474,-0.16688598273507907,-0.26356461219103,-0.12205218189516764,-2.59550843179585,-4.09911103409303,-1.898226933360056,-108.82634934154508,-171.87048360977067,-79.59022781383882,0.8438567619673621,0.7731126868669987,0.8810197414086286,-0.18503523947429956,-0.29347250017646326,-0.13504834568308133,-2.8777762899193995,-4.56425600415696,-2.1003508753455056,-120.66147966119075,-191.3734173650717,-108.82634934154508,-0.2822678581235496,-0.4651449700639301,-0.2021239419854497,-11.835130319645684,-19.50293375530105,-8.47479840609852,0.908494818103463,0.8793119613127336,0.938331930182445,-0.10072174334198132,-0.13725281128564432,-0.0657209542102703,-0.45980532319940426,-0.6265734801565745,-0.3000230495318603,-31.02600021588423,-42.27891229126684,-20.24447027880299,0.8998180484806665,0.8680750599923508,0.9323782726605516,-0.111335788039026,-0.15197411616549805,-0.07252606514144647,-0.5082595505632725,-0.6937777810711794,-0.331089094730197,-34.29551623233957,-46.813615456894695,-22.34069465116039,-0.04845422736386828,-0.06720430091460483,-0.03106604519833666,-3.26951601645535,-4.534703165627856,-2.0962243723574,0.8793119613127336,0.8507756049020156,0.938331930182445,-0.13725281128564432,-0.1753980652926345,-0.0657209542102703,-0.4257618352735385,-0.5440894177898036,-0.20386813077554453,-104.098248233139,-133.02919750361946,-49.8455087470769,0.8680750599923508,-0.15197411616549805,-0.471427710708495,0.8371369882485779,-0.1945476236716731,-0.603491852200923,0.9323782726605516,-0.07252606514144647,-0.22497776410223636,-115.26349895073228,-147.5530200980252,-55.00678828905534,-0.04566587543495654,-0.05940243441111947,-0.02110963332669183,-11.165250717593285,-14.52382259440574,-5.161279541978442,0.9096
34017006101,34017006101,Census Tract 61.01; Hudson County; New Jersey,2668,1875,674,Jersey City city,New Jersey,31255,0.3899744282106528,0.2605425629475,34017,2668,1875,674,0.006521,0.007584416469,0.003080367673,0.8883643241426543,0.8357524283147437,0.9154642981427727,-0.1256642942804839,-0.19652658624809977,-0.09234188818583872,-2.186310910492099,-3.419175050288854,-1.6065667562300914,-81.94568630030355,-128.15498689238584,-60.216145285985434,0.8779104535127311,0.8208908442905912,0.9074141625709544,-0.13906833663816076,-0.21818876036337548,-0.10203261228227307,-2.4195148147441468,-3.7960541620872967,-1.775166245400131,-90.68646232174464,-142.28089063295715,-81.94568630030355,-0.23320390425204796,-0.3768791117984427,-0.16859948917003953,-8.740776021441077,-14.125903740571315,-6.31932118328484,0.9290402075725516,0.9060647981782952,0.9523535813268716,-0.07637967856402703,-0.10367382334085584,-0.05003017745441231,-0.4411452988551749,-0.5987878011665347,-0.2889587649469221,-23.52774927227599,-31.93534939554852,-15.41113413050251,0.9222272721904412,0.8971709101743723,0.947715625709619,-0.0843314117406612,-0.11461482830026444,-0.055168842711897,-0.48707203977072266,-0.6619796473923377,-0.3186380993372797,-25.97717545443854,-35.30558119425801,-16.99403196465492,-0.04592674091554782,-0.06319184622580298,-0.02967933439035763,-2.4494261821625507,-3.3702317987094923,-1.5828978341524074,0.9060647981782952,0.8834258977460024,0.9523535813268716,-0.10367382334085584,-0.13195685405128826,-0.05003017745441231,-0.5299698754234934,-0.6745498067811496,-0.25574909903492793,-78.63054531505836,-100.08157370640204,-37.94497018322373,0.8971709101743723,-0.11461482830026444,-0.5858991625713377,0.8725436035971148,-0.14607452954492858,-0.7467179055502569,0.947715625709619,-0.055168842711897,-0.2820174250076133,-86.92865913521331,-110.78900675819834,-41.84234792397823,-0.05592928714784429,-0.07216809876910724,-0.02626832597268535,-8.298113820154938,-10.707433051796324,-3.897377740754505,0.6283
34017004104,34017004104,Census Tract 41.04; Hudson County; New Jersey,2658,1815,724,Jersey City city,New Jersey,26178,0.4916919888633247,0.2516834181831508,34017,2658,1815,724,0.006521,0.007584416469,0.003080367673,0.8522320055568228,0.7847728238592422,0.8875359285410133,-0.173389398050863,-0.27425411481802436,-0.1267149507331632,-3.005326879545163,-4.7535966578919195,-2.196327178936884,-113.06722646896776,-178.84110827283368,-82.63081937309572,0.8387134818239643,0.7659816237708091,0.8770099833531773,-0.19230228399963617,-0.30551434782097586,-0.1402378752595042,-3.3331404895500056,-5.295424587169671,-2.430717568579689,-125.40031939616274,-199.22590621405837,-113.06722646896776,-0.32781361000484255,-0.5418279292777513,-0.234390389642805,-12.333092927194976,-20.38479794122465,-8.818299083626975,0.9053606591026816,0.8752488189579719,0.9361836119961172,-0.1045321993459679,-0.14253224721919727,-0.06816652971292061,-0.584425657890034,-0.7968788839497178,-0.38111002373251845,-32.19976076529113,-43.90517266940594,-20.997797450827463,0.8964039899739416,0.863663740318993,0.9300303856857438,-0.115568439213518,-0.15785803353357342,-0.07523368633022151,-0.6461278107728813,-0.8825633219076077,-0.42062155875540896,-35.59932841723864,-48.62607834201695,-23.174741529223635,-0.0617021528828473,-0.08568443795788983,-0.03951153502289051,-3.39956765194751,-4.72090567261101,-2.1769440783961715,0.8752488189579719,0.8458388370619544,0.9361836119961172,-0.14253224721919727,-0.18225831704953255,-0.06816652971292061,-0.7826613203771502,-1.0008018385645137,-0.3743104258266192,-108.10239231728592,-138.23229814426983,-51.7003350589253,0.863663740318993,-0.15785803353357342,-0.8668170141702957,0.8317951510179158,-0.20221907855106175,-1.110408725829083,0.9300303856857438,-0.07523368633022151,-0.4131170133695948,-119.72610692959884,-153.3713709708678,-57.06036096265122,-0.08415569379314547,-0.10960688726456902,-0.03880658754297567,-11.623714612312911,-15.139072826597932,-5.360025903725921,0.8017
34017001000,34017001000,Census Tract 10; Hudson County; New Jersey,1459,901,490,Jersey City city,New Jersey,22765,0.47346402248942454,0.2641028570153391,34017,1459,901,490,0.006521,0.007584416469,0.003080367673,0.8585971326207243,0.7936740870928104,0.8924773163632804,-0.16469058887684265,-0.25996302041679525,-0.1204766571265468,-1.566889154566135,-2.473324311105228,-1.146231662157307,-107.3947330065891,-169.5218856137922,-78.56282811222118,0.8456066255985731,0.7755439624354046,0.8823825387147507,-0.18258297620614977,-0.28941755520827805,-0.13329531821489465,-1.7371198146590014,-2.7535588492917316,-1.2681901855457396,-119.06235878403024,-188.72918775131816,-107.3947330065891,-0.17023066009286647,-0.28023453818650346,-0.1219585233884326,-11.667625777441156,-19.20730213752594,-8.359048895711624,0.909559237465436,0.8806929669113522,0.939060971506772,-0.09943361444669067,-0.13546949682937212,-0.06489358022775481,-0.2759691744875697,-0.37598356869840727,-0.18010637413364589,-30.629209155113173,-41.72958587107738,-19.989608671880784,0.9009777951351432,0.8695748709049299,0.9331751607723292,-0.10990526669972368,-0.14998723336995945,-0.07161017784953072,-0.30503231620147925,-0.4162762583570124,-0.19874769489183303,-33.854863063427224,-46.20158250355299,-22.05856769054751,-0.02906314171390955,-0.04029268965860516,-0.01864132075818717,-3.2256539083140465,-4.471996632475601,-2.0689590186667224,0.8806929669113522,0.8524548778735014,0.939060971506772,-0.13546949682937212,-0.17308261816104398,-0.06489358022775481,-0.5034539705719183,-0.6432380232423476,-0.24116816991976064,-102.74570827998332,-131.27306596782603,-49.21799386117563,0.8695748709049299,-0.14998723336995945,-0.5574071650263247,0.8389547556853924,-0.191959391401316,-0.7133909850664454,0.9331751607723292,-0.07161017784953072,-0.2661294919926999,-113.75656429108668,-145.58999695233578,-54.31214122299998,-0.05395319445440638,-0.0701529618240978,-0.0249613220729393,-11.010856011103344,-14.316930984509757,-5.094147361824347,0.6965
34017005901,34017005901,Census Tract 59.01; Hudson County; New Jersey,2076,1711,579,Jersey City city,New Jersey,29657,0.38053252868878895,0.22911968588548684,34017,2076,1711,579,0.006521,0.007584416469,0.003080367673,0.891795017794759,0.8406493629308318,0.9181008968529092,-0.12133391647871224,-0.1895566024264976,-0.08920490485068322,-1.6425695423865492,-2.5661407027825445,-1.2076199630869895,-79.12184693576826,-123.60986044231907,-58.170518453130526,0.8816405278593555,0.8261832331550132,0.910289331344638,-0.1342491280749356,-0.21038525095845695,-0.09855181815966732,-1.817410459230736,-2.8481105318342035,-1.3341546993110398,-87.54385641766551,-137.1922221500098,-79.12184693576826,-0.1748409168441869,-0.281969829051659,-0.1265347362240501,-8.42200948189725,-13.582361707690705,-6.09512216878854,0.93126942155368,0.9089797357954916,0.9538686458984094,-0.07380310880567058,-0.10013453613996376,-0.04836237599375271,-0.3889799557200626,-0.5277599827987112,-0.25489434221667295,-22.73407105318893,-30.84511880763946,-14.897389960062709,0.9246617171377453,0.9003463776007631,0.9493742124043204,-0.08147658918491997,-0.11068364895829672,-0.05332542946102155,-0.4294231037993459,-0.5833591777833784,-0.2810521606226397,-25.09778514315289,-34.09463341808173,-16.42619290605726,-0.04044314807928334,-0.05559919498466725,-0.02615781840596676,-2.3637140899639593,-3.249514610442271,-1.528802945994551,0.9089797357954916,0.8869985070426892,0.9538686458984094,-0.10013453613996376,-0.12739761347971723,-0.04836237599375271,-0.4397285124840422,-0.5594509669585941,-0.21237743215988625,-75.9462025015617,-96.62365577868636,-36.68004009669883,0.9003463776007631,-0.11068364895829672,-0.4860536453148175,0.8764258484411176,-0.1409978400097184,-0.6191746907807554,0.9493742124043204,-0.05332542946102155,-0.2341720716785677,-83.94708900083204,-106.93863398631352,-40.44422654206696,-0.04632513283077527,-0.05972372382216129,-0.02179463951868149,-8.000886499270342,-10.314978207627169,-3.7641864453681335,0.6389
34017007702,34017007702,Census Tract 77.02; Hudson County; New Jersey,767,222,0,Jersey City city,New Jersey,24807,0.3173241776551209,0.2288800877575607,34017,767,222,0,0.006521,0.007584416469,0.003080367673,0.915105368145388,0.8741789182671281,0.9359481286151357,-0.09277033531850556,-0.14393058343512233,-0.06843527907859386,-0.46400075852138456,-0.7198842136231919,-0.3422863708864486,-60.495535661197465,-93.85713345804326,-44.62664548715105,0.9070228191228088,0.8625024982740175,0.9297730597333902,-0.1025080945230357,-0.15941693154644,-0.07553127027228256,-0.512705203123077,-0.797340840741195,-0.3777777301127403,-66.84552843847158,-103.95578106143353,-60.495535661197465,-0.04870444460169243,-0.07745662711800316,-0.03549135922629176,-6.349992777274112,-10.098647603390242,-4.627295857404402,0.9463311813945368,0.9287366536849084,0.9640734384727442,-0.05671251213172057,-0.07673148898812482,-0.03726537843856541,-0.03878237636358826,-0.05247218599599888,-0.02548361688826751,-17.469538902517236,-23.636119818017516,-11.479106706426808,0.94112533611436,0.921895816988256,0.9605525502581646,-0.06255772916359559,-0.08472126846925374,-0.04106745615451574,-0.04277957906782607,-0.05793592976703003,-0.02808363588585877,-19.270080661182917,-26.09726566082434,-12.650286435071518,-0.00399720270423781,-0.00546374377103114,-0.00260001899759125,-1.8005417586656811,-2.4611458428068236,-1.1711797286447094,0.9287366536849084,0.9112901449179852,0.9640734384727442,-0.07673148898812482,-0.0973453466787996,-0.03726537843856541,-0,-0,-0,NA,NA,NA,0.921895816988256,-0.08472126846925374,-0,0.9028640089868484,-0.1075865136347089,-0,0.9605525502581646,-0.04106745615451574,-0,NA,NA,NA,0,0,0,NA,NA,NA,0.1387
34017010100,34017010100,Census Tract 101; Hudson County; New Jersey,4354,3133,1041,Jersey City city,New Jersey,47574,0.39500117974587673,0.27947831414799806,34017,4354,3133,1041,0.006521,0.007584416469,0.003080367673,0.8865432516501612,0.8331570068681389,0.9140636953209768,-0.1279765517797996,-0.20025396384653685,-0.09401566337108094,-3.633565799955542,-5.685697451751183,-2.669333517229633,-83.45350941560731,-130.58560982432667,-61.30761408428188,0.8759310493129207,0.8180870842889033,0.905887164161607,-0.14164237103411154,-0.22236375467193548,-0.10389024103845636,-4.021571671189523,-6.313448228515119,-2.949696811928463,-92.36499015134412,-145.0034044215691,-83.45350941560731,-0.3880058712339806,-0.6277507767639356,-0.2803632946988306,-8.91148073573681,-14.417794597242436,-6.439212096895512,0.927855578876507,0.9045167360773252,0.9515479613821408,-0.07775393365727126,-0.10556273876895106,-0.05091917652525019,-0.7503870346496324,-1.0187640263126323,-0.49141037735793697,-23.95107036864451,-32.517204797722066,-15.684978530416116,0.920933819094534,0.8954849012540538,0.9468337967796904,-0.08585435702991569,-0.11671341258750575,-0.05615156894603368,-0.8285625350789511,-1.1263768590978205,-0.5419071078521344,-26.44629859811526,-35.9520223140064,-17.296747776959286,-0.07817550042931865,-0.10761283278518818,-0.05049673049419739,-2.4952282294707513,-3.434817516284334,-1.611769246543166,0.9045167360773252,0.8815297577379732,0.9515479613821408,-0.10556273876895106,-0.1343916540787283,-0.05091917652525019,-0.8334576771836884,-1.0610728477449831,-0.40202612290809286,-80.06317744319773,-101.9282274490858,-38.61922410260258,0.8954849012540538,-0.11671341258750575,-0.9214964568537272,0.8704837637286827,-0.14878650431863263,-1.1747256250816631,0.9468337967796904,-0.05615156894603368,-0.4433378365297408,-88.52031285818707,-112.8458813719177,-42.58768842744868,-0.08803877967003892,-0.11365277733668022,-0.04131171362164793,-8.457135414989331,-10.917653922831914,-3.968464324846103,0.6145
34017000300,34017000300,Census Tract 3; Hudson County; New Jersey,3024,1825,573,Jersey City city,New Jersey,30859,0.3853783549314106,0.2272051733937563,34017,3024,1825,573,0.006521,0.007584416469,0.003080367673,0.8900326456597477,0.8381325563246211,0.9167467792664435,-0.1235542930661129,-0.19312869122421392,-0.09081375862609886,-2.436429376334386,-3.808401999110652,-1.790802276482391,-80.56975450841223,-125.9392195473099,-59.21965200007907,0.879724182115544,0.8234627944540087,0.9088125844640612,-0.13671991782153692,-0.21438394877699732,-0.10033687593544184,-2.696048966361469,-4.227545135443794,-1.9785934263564495,-89.15505841142424,-139.79977299747995,-80.56975450841223,-0.259619590027083,-0.41914313633314215,-0.18779114987405857,-8.585303903012004,-13.860553450170045,-6.210024797422571,0.9301246641262244,0.90748254516136,0.953090774872136,-0.07512469948253425,-0.10194956953380228,-0.04921800353608219,-0.42232634470695496,-0.5731269388394471,-0.2766874233154188,-23.14116957298383,-31.404215826819016,-15.160954702214728,0.923411495571719,0.8987152444239537,0.9485226206942646,-0.0829408176046825,-0.11269949653626544,-0.05427111402789409,-0.4662659893120172,-0.6335594917559798,-0.30509434804332974,-25.548821332165325,-34.71558858936876,-16.717498522922178,-0.04393964460506222,-0.06043255291653271,-0.02840692472791095,-2.407651759181491,-3.3113727625497376,-1.5565438207074496,0.90748254516136,0.8851631508152786,0.953090774872136,-0.10194956953380228,-0.1297352347744605,-0.04921800353608219,-0.4430596406649284,-0.5638125473565089,-0.21389507636627747,-77.32279941796307,-98.39660512329998,-37.32898365903621,0.8987152444239537,-0.11269949653626544,-0.4897774327719993,0.8744312274649463,-0.14360051264304538,-0.6240692513157914,0.9485226206942646,-0.05427111402789409,-0.2358552408768305,-85.47599175776602,-108.91260930467564,-41.161473102413694,-0.04671779210707094,-0.06025670395928251,-0.02196016451055299,-8.153192339802956,-10.516004181375656,-3.8324894433774856,0.5681
34017004102,34017004102,Census Tract 41.02; Hudson County; New Jersey,3145,2058,829,Jersey City city,New Jersey,27916,0.4261327106899299,0.2261689648631993,34017,3145,2058,829,0.006521,0.007584416469,0.003080367673,0.8753478950629104,0.8172616883781118,0.9054371266481,-0.14240292989809605,-0.22359828463822853,-0.10443891747842156,-2.9204768959469476,-4.585675482425918,-2.141890238857495,-92.8609505865484,-145.8084414125888,-68.1046180876787,0.8637712820990964,0.8009349673499215,0.8964872724887616,-0.15771387718499624,-0.24854081887413548,-0.11546480434002598,-3.2344821473729684,-5.097210568217056,-2.368015135723618,-102.84521931233604,-162.07346798782373,-92.8609505865484,-0.31400525142602076,-0.511535085791138,-0.2261248968661227,-9.984268725787622,-16.265026575234913,-7.189980822452231,0.9205525428312252,0.8949880634363585,0.9465737770225932,-0.08630409832384858,-0.1173333375647962,-0.05644168925263976,-0.5471159136107967,-0.7438225695595776,-0.35780625695572,-26.584835452419664,-36.14298199997947,-17.386115498334302,0.912963553111353,0.8851135053965943,0.9413907267143664,-0.09533397756353944,-0.1297986008607205,-0.0622581799697465,-0.604359900002732,-0.8228448182013225,-0.3946792988448466,-29.366370262523414,-39.98274140919934,-19.177808495862323,-0.05724398639193528,-0.0790222486417449,-0.0368730418891266,-2.7815348101037554,-3.8397594092198686,-1.7916929975280176,0.8949880634363585,0.8698769540257946,0.9465737770225932,-0.1173333375647962,-0.1495878760461412,-0.05644168925263976,-0.7377311602672275,-0.9405309662864326,-0.3548760630523922,-88.99048977891768,-113.4536750647084,-42.80772775059013,0.8851135053965943,-0.1297986008607205,-0.8161062695515799,0.8578346956751245,-0.16572575700378964,-1.041997590267581,0.9413907267143664,-0.0622581799697465,-0.3914471393932919,-98.44466460212062,-125.69331607570342,-47.21919654925114,-0.07837510928435243,-0.1014666239811487,-0.03657107634089968,-9.454174823202946,-12.23964101099502,-4.411468798660999,0.7996
34017005600,34017005600,Census Tract 56; Hudson County; New Jersey,2726,2021,905,Jersey City city,New Jersey,29750,0.3896698359675518,0.2182946536612491,34017,2726,2021,905,0.006521,0.007584416469,0.003080367673,0.8884747907889147,0.8359099554799801,0.9155492355494342,-0.1255243371756866,-0.19630110090721345,-0.0922405493571142,-2.2313514966219503,-3.489496659797449,-1.639690696547204,-81.85442027226524,-128.0079479015939,-60.15006223577418,0.8780305376563698,0.8210610444648133,0.9075067725610676,-0.1389125515716,-0.21793623840943915,-0.10192015116086448,-2.4693436892244485,-3.874088186280839,-1.8117576793927128,-90.58487487984036,-142.11622106679528,-81.85442027226524,-0.23799219260249815,-0.3845915264833901,-0.1720669828455088,-8.730454607575133,-14.108273165201398,-6.312068336225562,0.9291120378412516,0.9061586869313956,0.9524024191749882,-0.0762964629362173,-0.10355946968448485,-0.04997633339302394,-0.4749777603037851,-0.6447015113938525,-0.31112381871566047,-23.50211579929664,-31.900124264911057,-15.394548179894135,0.9223057063606052,0.8972731745644296,0.9477690858556242,-0.08423919867738273,-0.11448779295718713,-0.0551093245431432,-0.5244246506029782,-0.7127349471808198,-0.34307886022500245,-25.94877044052341,-35.26644963784363,-16.975698180356382,-0.04944689029919308,-0.0680334357869673,-0.03195504150934197,-2.446654641226773,-3.366325372932573,-1.5811500004622452,0.9061586869313956,0.8835409238962499,0.9524024191749882,-0.10355946968448485,-0.1318094872054,-0.04997633339302394,-0.7108215233933013,-0.904726731205628,-0.34303240007188834,-78.5438147395913,-99.96980455310806,-37.90413260462854,0.8972731745644296,-0.11448779295718713,-0.7858324076755768,0.8726685745582387,-0.14591040534056005,-1.0015139795433854,0.9477690858556242,-0.0551093245431432,-0.37826472213773554,-86.83231024039523,-110.66452812634094,-41.79720686604813,-0.07501088428227554,-0.09678724833775744,-0.0352323220658472,-8.288495500803927,-10.694723573232864,-3.89307426141958,0.8178
34017000101,34017000101,Census Tract 1.01; Hudson County; New Jersey,2171,1492,621,Jersey City city,New Jersey,30215,0.35530354917461204,0.23383589005813843,34017,2171,1492,621,0.006521,0.007584416469,0.003080367673,0.9010270488942784,0.8538753109571894,0.9251832640845308,-0.10984459481785716,-0.17113117942127368,-0.08086693611940823,-1.555079924694532,-2.4227196800042985,-1.144840573533649,-71.62966028072465,-111.59464210061256,-52.73332904346611,0.8916853092759675,0.8404926155668917,0.9180166222175214,-0.12147187981820869,-0.18977844835141647,-0.08930489470271577,-1.7196884565274435,-2.6867107631498026,-1.264297521051765,-79.21181282945388,-123.75452616995868,-71.62966028072465,-0.16460853183291158,-0.2639910831455041,-0.11945694751811596,-7.58215254872923,-12.159884069346113,-5.502392792174849,0.9372522105695422,0.9168146068581048,0.9579287692829592,-0.06694867051028633,-0.09073305826460254,-0.04391895521473123,-0.3076899684221999,-0.4170008398896551,-0.20184750257408612,-20.622652039021443,-27.94911795507072,-13.528652987539283,0.9311981848377772,0.9088865493561484,0.953820249428316,-0.07388525480664324,-0.10024733087798028,-0.04841556949473686,-0.33956987562328556,-0.46072756691286926,-0.2225135306710768,-22.75937504177517,-30.87986373410652,-14.91377551414724,-0.03187990720108563,-0.04372672702321417,-0.02066602809699067,-2.1367230027537287,-2.9307457790358025,-1.3851225266079537,0.9168146068581048,0.8966156425584884,0.9579287692829592,-0.09073305826460254,-0.1153051012432762,-0.04391895521473123,-0.4273456841599534,-0.5430781053829433,-0.20685488093099808,-68.81573013847881,-87.45219088292163,-33.309964723188095,0.9088865493561484,-0.10024733087798028,-0.4721571720235167,0.8868842502397762,-0.1275428554849655,-0.6007169809925882,0.953820249428316,-0.04841556949473686,-0.2280335862744076,-76.03175072842458,-96.73381336434592,-36.72038426318963,-0.04481148786356331,-0.05763887560964487,-0.02117870534340951,-7.216020589945783,-9.281622481424296,-3.4104195400015325,0.2599
34017000200,34017000200,Census Tract 2; Hudson County; New Jersey,2883,1474,722,Jersey City city,New Jersey,30445,0.3553695943658674,0.2013232641080505,34017,2883,1474,722,0.006521,0.007584416469,0.003080367673,0.9010027566636026,0.8538404174333459,0.9251646525063396,-0.10987451770179084,-0.17117903952826624,-0.08088867996731826,-2.065645657397929,-3.218173303830105,-1.5207106615988215,-71.6491729933378,-111.6258516763824,-52.74750820668823,0.8916588649026773,0.8404548343385286,0.9179963080875698,-0.12150513987111863,-0.1898319328331781,-0.08932899968112688,-2.2843018542980444,-3.568848500036859,-1.6793890351521716,-79.23350170995646,-123.7894034005154,-71.6491729933378,-0.2186561969001155,-0.35067519620675425,-0.1586783735533499,-7.584328716618645,-12.163551724132995,-5.503932485374606,0.9372364985725056,0.9167940085845548,0.9579181180390418,-0.06696655702492267,-0.090757564552486,-0.04393056271563606,-0.30405910409430054,-0.41208126852541305,-0.19946504845252205,-20.628161743168285,-27.95666679276886,-13.53222852459444,0.9311810132933824,0.9088640872140116,0.9538085833175484,-0.07390505790406954,-0.1002745229656416,-0.04842839275128767,-0.3355631033261223,-0.4552926560800975,-0.21988727458697435,-22.765475123888898,-30.888239896885857,-14.917725548641409,-0.03150399923182179,-0.04321138755468445,-0.02042222613445229,-2.13731338072061,-2.9315731041169912,-1.3854970240469673,0.9167940085845548,0.8965903308925257,0.9579181180390418,-0.090757564552486,-0.115336587451856,-0.04393056271563606,-0.4969837667748644,-0.6315772350373392,-0.2405615073807992,-68.83431672782055,-87.47607133481152,-33.31876833529075,0.9088640872140116,-0.1002745229656416,-0.5490981427360497,0.8868567096374811,-0.12757787039663748,-0.6986098723502999,0.9538085833175484,-0.04842839275128767,-0.26519139387514795,-76.05237434017309,-96.76037013162048,-36.73010995500664,-0.05211437596118534,-0.06703263731296072,-0.02462988649434874,-7.218057612352541,-9.284298796808963,-3.411341619715893,0.8953
