geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
51810046016,51810046016,Census Tract 460.16; Virginia Beach city; Virginia,2503,1964,857,Virginia Beach city,Virginia,178226,0.8144418744403638,0.13768979889983823,51810,2503,1964,857,0.010756,0.00741752448699999,0.003469242894,0.7470303818659315,0.6427086331024978,0.8044364306451365,-0.3386336409801718,-0.5559149955288093,-0.2431063063591324,-9.116785636283968,-14.966492494845404,-6.544973132290667,-364.2343442382728,-597.9421691907872,-261.4851431198828,0.7255579273497405,0.6149156509214799,0.7871199199041309,-0.37824970592316376,-0.6262393037182468,-0.2704544437419362,-10.183339953784602,-16.859782366836036,-7.28124701621133,-406.8453836909549,-673.5829950793462,-364.2343442382728,-1.0665543175006338,-1.893289871990632,-0.7362738839206626,-42.61103945268213,-75.64082588855901,-29.415656568943778,0.8341479918718716,0.7842392136690522,0.8866716897971245,-0.198828037403708,-0.27512113978783836,-0.12781315960229386,-1.3547333325694924,-1.874563484265145,-0.8708668551743337,-68.97827558907802,-95.4462059198139,-44.34148957099459,0.819157514285999,0.7654087269305401,0.8760706410960571,-0.22076643693078787,-0.3064915055387771,-0.14146046344949317,-1.50421265897966,-2.088308390127705,-0.9638540297344544,-76.58923925558351,-106.32934776617644,-49.0760707604101,-0.1494793264101677,-0.2137449058625598,-0.09298717456012062,-7.610963666505484,-10.883141846362514,-4.73458118941551,0.7842392136690522,0.7368403893912536,0.8866716897971245,-0.27512113978783836,-0.35714601750612196,-0.12781315960229386,-1.7488951471163685,-2.270312406055265,-0.8124850556320018,-204.07177912676408,-264.91393302861906,-94.8057241110854,0.7654087269305401,-0.3064915055387771,-1.9483108680144083,0.7146785798295225,-0.39923040681943656,-2.537835229987188,0.8760706410960571,-0.14146046344949317,-0.8992384890031894,-227.3408247391375,-296.1301318538142,-104.9286451578984,-0.19941572089804005,-0.2675228239319227,-0.08675343337118757,-23.269045612373404,-31.216198825195185,-10.12292104681302,0.0493
51810043004,51810043004,Census Tract 430.04; Virginia Beach city; Virginia,2345,1684,871,Virginia Beach city,Virginia,98969,0.5547159908493666,0.30837274461190367,51810,2345,1684,871,0.010756,0.00741752448699999,0.003469242894,0.8305857228713888,0.7547585704511015,0.870660737564367,-0.20396964751926516,-0.3249269887751304,-0.14855299757452434,-5.144689704841872,-8.195574951017134,-3.746925518282664,-219.3897528717216,-349.49146912653026,-159.7836041911584,0.8153102604188149,0.7338188416145419,0.8586849604072383,-0.22652694139567456,-0.3627341562936822,-0.164571462304105,-5.713648267973648,-9.149178332047413,-4.150956370833225,-243.6523781651875,-390.15685850948455,-219.3897528717216,-0.5689585631317762,-0.9536033810302786,-0.40403085255056137,-24.262625293465938,-40.66538938295432,-17.229460663136948,0.890992675040877,0.8566834652408202,0.926302783928844,-0.12234368251582088,-0.16729228539375682,-0.07956061165937002,-0.7147568778103653,-0.9773558317924556,-0.4648094059043921,-42.44399511938037,-58.03775723233109,-27.601508664156302,0.8807680396197051,0.8435336716747073,0.919238628739412,-0.13537271451377425,-0.18548913170786976,-0.08785680750964457,-0.790875154130389,-1.0836655389225192,-0.5132774830597348,-46.9640827868402,-64.35068520917572,-30.47966051423603,-0.07611827632002366,-0.1063097071300636,-0.04846807715534262,-4.520087667459838,-6.312927976844632,-2.8781518500797283,0.8566834652408202,0.8233567669823608,0.926302783928844,-0.16729228539375682,-0.2145403306333954,-0.07956061165937002,-1.080819216976508,-1.3860729538083114,-0.5140143658953291,-124.08946233943836,-159.13581559222862,-59.01427851840747,0.8435336716747073,-0.18548913170786976,-1.1983829237449932,0.8075080586663954,-0.23837773415104516,-1.5400784044724505,0.919238628739412,-0.08785680750964457,-0.5676132983366701,-137.58701765154916,-176.81726802209536,-65.1680021052434,-0.11756370676848515,-0.1540054506641391,-0.05359893244134095,-13.497555312110809,-17.681452429866713,-6.1537235868359295,0.1247
51810040404,51810040404,Census Tract 404.04; Virginia Beach city; Virginia,5693,3991,1964,Virginia Beach city,Virginia,135554,0.6716601388862822,0.21528851314962377,51810,5693,3991,1964,0.010756,0.00741752448699999,0.003469242894,0.7918660180789577,0.7020736128591035,0.840193423306559,-0.2628398961051123,-0.4243520646326957,-0.19020212758215416,-16.094714016830007,-25.984735285328544,-11.646819581769892,-282.71059225065886,-456.4330807189275,-204.58140842736503,0.773600740502147,0.6776741436126346,0.825690343467664,-0.2926564668887163,-0.4756354649582295,-0.2111077813993623,-17.9204991690687,-29.12501830278945,-12.92695446429266,-314.7812957855033,-511.5935061090717,-282.71059225065886,-1.8257851522386943,-3.1402830174609058,-1.28013488252277,-32.07070353484445,-55.160425390144134,-22.486121245789036,0.8649335263308812,0.8232715136560177,0.908243872925954,-0.15615821280749964,-0.2146661015381903,-0.10102586960311548,-2.1621273235575327,-2.9722128297501005,-1.3987787714010391,-54.1750770122158,-74.47288473440493,-35.0483280230779,0.8524737300471826,0.8074160856191973,0.8995446489365019,-0.17305667582818313,-0.23851879818955116,-0.1116735574851818,-2.396099190718858,-3.3024712660067412,-1.5462039787508917,-60.037564287618586,-82.74796457045204,-38.742269575316755,-0.23397186716132537,-0.33025843625664075,-0.14742520734985254,-5.86248727540279,-8.275079836047125,-3.6939415522388512,0.8232715136560177,0.7832112960339421,0.908243872925954,-0.2146661015381903,-0.2767946594537662,-0.10102586960311548,-3.1272596510479285,-4.032349606820984,-1.471746696185499,-159.22910646883545,-205.3131164369136,-74.93618616015779,0.8074160856191973,-0.23851879818955116,-3.4747461674191045,0.7643052395181539,-0.3083777897825701,-4.492453220867774,0.8995446489365019,-0.1116735574851818,-1.6268624058943937,-176.92190261808068,-228.73998069591516,-82.83413471967381,-0.347486516371176,-0.46010361404679045,-0.15511570970889443,-17.692796149245215,-23.42686425900155,-7.89794855951601,0.3729
51810044806,51810044806,Census Tract 448.06; Virginia Beach city; Virginia,1882,1400,666,Virginia Beach city,Virginia,107468,0.7136654107638236,0.24520498420202289,51810,1882,1400,666,0.010756,0.00741752448699999,0.003469242894,0.7784033375961396,0.6840611598384476,0.8295120681723872,-0.2846810280749745,-0.461857592143028,-0.20552797044078977,-5.762738837667869,-9.34928717137215,-4.160459955815056,-306.2029137974426,-496.77402610904096,-221.06588500611352,0.7591457383440953,0.6585737642778692,0.8141510355773312,-0.3172701228373801,-0.5184327925612208,-0.22827332558863547,-6.422433104411535,-10.49452718579594,-4.6208894490390255,-341.255744123886,-557.6263116788491,-306.2029137974426,-0.6596942667436663,-1.1452400144237895,-0.4604294932239696,-35.05283032644348,-60.85228556980816,-24.46490399702283,0.8557605408794792,0.8115910351712795,0.9018435795976202,-0.16855119186996348,-0.2321476663292102,-0.1088397396432924,-0.818643034538142,-1.127527298479814,-0.5286280906792232,-58.47450246701015,-80.53766417712956,-37.75914933423023,0.8425340919661694,0.794823987144594,0.8925742210535684,-0.1868955921609798,-0.2581401872287486,-0.12035500960315584,-0.907740687034162,-1.253771414278832,-0.5845570665522704,-64.83862050244015,-89.55510101991658,-41.75407618230503,-0.08909765249601997,-0.12624411579901818,-0.05592897587304712,-6.364118035429999,-9.017436842787014,-3.994926848074795,0.8115910351712795,0.7692743035801475,0.9018435795976202,-0.2321476663292102,-0.2999264311131565,-0.1088397396432924,-1.1468260257314833,-1.4816579569555175,-0.5376760750192421,-172.1960999596822,-222.47116470803567,-80.7321433962826,0.794823987144594,-0.2581401872287486,-1.2752309324587727,0.7493580003542974,-0.33447564385407064,-1.6523335315427117,0.8925742210535684,-0.12035500960315584,-0.594562329755776,-191.4761159848007,-248.098127859266,-89.27362308645287,-0.12840490672728944,-0.17067557458719396,-0.05688625473653397,-19.280016025118535,-25.62696315123032,-8.541479690170267,0.679
51810040600,51810040600,Census Tract 406; Virginia Beach city; Virginia,4784,2518,1065,Virginia Beach city,Virginia,110692,0.5514531262409841,0.23743401016559632,51810,4784,2518,1065,0.010756,0.00741752448699999,0.003469242894,0.8316927722688745,0.7562838998002985,0.8715264675118897,-0.20236706791617295,-0.3222547779531684,-0.14741208359958116,-10.41314231311041,-16.582168721721914,-7.585339951806903,-217.66601825063563,-346.61723916642796,-158.5564371197095,0.8165056984308996,0.7354503186788611,0.859624211279293,-0.22473119528954447,-0.35971115193255643,-0.16329901703419883,-11.563926595580284,-18.509550270492586,-8.402829183019728,-241.720873653434,-386.9053150186577,-217.66601825063563,-1.1507842824698749,-1.927381548770672,-0.817489231212825,-24.05485540279839,-40.28807585222977,-17.08798560227477,0.8917309028385959,0.8576348878369514,0.9268117626637664,-0.12141453976391003,-0.16599734243800285,-0.07896774758866036,-1.0606232207880395,-1.450078683501982,-0.6898269922920527,-42.121652930422535,-57.58851006759261,-27.39582971771456,0.881570804712877,0.8445642293275387,0.9197942508880076,-0.1343388354673279,-0.18404256926228427,-0.08719966344055567,-1.173524098739155,-1.6077137297776267,-0.7617373345053546,-46.60540503332626,-63.84883756066826,-30.251681275033945,-0.1129008779511156,-0.15763504627564484,-0.07191034221330195,-4.483752102903717,-6.260327493075649,-2.8558515573193786,0.8576348878369514,0.824505897473355,0.9268117626637664,-0.16599734243800285,-0.212847601289979,-0.07896774758866036,-1.311323160211013,-1.681424443714528,-0.6238186395145614,-123.12893523108104,-157.8802294567632,-58.574520142212336,0.8445642293275387,-0.18404256926228427,-1.453874381323357,0.8087478572395178,-0.2364793192939999,-1.8681070657319376,0.9197942508880076,-0.08719966344055567,-0.6888480053523315,-136.5140264153387,-175.40911415323356,-64.68056388284802,-0.14255122111234408,-0.18668262201740937,-0.06502936583777008,-13.38509118425766,-17.528884696470364,-6.1060437406356884,0.8996
51810045425,51810045425,Census Tract 454.25; Virginia Beach city; Virginia,2348,1625,872,Virginia Beach city,Virginia,57616,0.6754489688655856,0.2055992037789862,51810,2348,1625,872,0.010756,0.00741752448699999,0.003469242894,0.7906422046054921,0.7004296316744513,0.8392243593962472,-0.2647946114879758,-0.4276951670496778,-0.19157647034866537,-6.68741121505464,-10.801479081014314,-4.838280617384934,-284.81308411646677,-460.0289216786335,-206.05965150702448,0.772285698847851,0.6759288162122916,0.8246428339488509,-0.2948575915517649,-0.4794457286252553,-0.2126462012789719,-7.446654422107879,-12.10844406765494,-5.370398526166149,-317.1488254730783,-515.6918257093245,-284.81308411646677,-0.7592432070532391,-1.306964986640626,-0.5321179087812142,-32.33574135661155,-55.662904030691045,-22.662602588637743,0.864102114143026,0.8222110853073357,0.9076647144518768,-0.1572706322929795,-0.2162326899621018,-0.10172840706260464,-0.8866162882156224,-1.2190160500399811,-0.5734958991448059,-54.561002351730615,-75.01637231015269,-35.29205533198806,0.8515723945705519,0.8062721532698908,0.8989136966792913,-0.17429828206714024,-0.24027599855015824,-0.11245384700904562,-0.9826099993089802,-1.3545606759244475,-0.6339607781635289,-60.4683076497834,-83.35758005688909,-39.012970963909474,-0.09599371109335776,-0.1355446258844666,-0.06046487901872299,-5.907305298052784,-8.341207746736405,-3.7209156319214154,0.8222110853073357,0.7819439016410482,0.9076647144518768,-0.2162326899621018,-0.2788641204328371,-0.10172840706260464,-1.3986106297802463,-1.8037158172986816,-0.6579876127578457,-160.3911272683769,-206.8481441856286,-75.45729504103734,0.8062721532698908,-0.24027599855015824,-1.5541247057150007,0.76294486902457,-0.31071069562143655,-2.0097020564222734,0.8989136966792913,-0.11245384700904562,-0.7273606308745382,-178.22531028841752,-230.4704193144809,-83.41291638469475,-0.1555140759347542,-0.20598623912359204,-0.0693730181166925,-17.83418302004062,-23.622275128852294,-7.955621343657397,0.0837
51810046019,51810046019,Census Tract 460.19; Virginia Beach city; Virginia,2160,1724,786,Virginia Beach city,Virginia,81013,0.638931633791479,0.20810997923493557,51810,2160,1724,786,0.010756,0.00741752448699999,0.003469242894,0.8025166776991559,0.716436168096602,0.848611067238961,-0.24608002274424484,-0.3957977619370594,-0.17839613293472323,-5.71716732521613,-9.195553571173225,-4.144670220627107,-264.68367246370974,-425.72007273950106,-191.88288058458832,0.7850538960125507,0.692939395089163,0.8347944642826496,-0.27379789474226485,-0.44312764880589073,-0.1978996540894815,-6.361135536631249,-10.295166939601309,-4.597794747474761,-294.49701558478,-476.6280990556161,-264.68367246370974,-0.6439682114151184,-1.0996133684280842,-0.45312452684765336,-29.813343121070297,-50.908026316115006,-20.977987354058023,0.8721487770171206,0.8324887797368822,0.9132621427681572,-0.14659336382967797,-0.20121739096118713,-0.09497585979961302,-0.8767712074738018,-1.2034761344500329,-0.5680482192503635,-50.856798577366696,-69.80720037413182,-32.94943267113477,0.860299427208721,0.8173653587816571,0.9050133817762976,-0.16238598838144483,-0.22344308974700525,-0.10495603726573544,-0.9712264961423998,-1.3364074776725807,-0.6277394086683354,-56.335643627749405,-77.51783513182022,-36.41179864665519,-0.09445528866859798,-0.13293134322254807,-0.05969118941797191,-5.478845050382713,-7.710634757688403,-3.4623659755204126,0.8324887797368822,0.794245113743172,0.9132621427681572,-0.20121739096118713,-0.25905716345818297,-0.09497585979961302,-1.1731324507865784,-1.5103484028382932,-0.5537258118696816,-149.2534924664858,-192.15628534838336,-70.44857657375084,0.8173653587816571,-0.22344308974700525,-1.302712147464389,0.7761577652879681,-0.28839785507909277,-1.681409747509294,0.9050133817762976,-0.10495603726573544,-0.6119119855109827,-165.73945896493498,-213.91981520474476,-77.85139764770773,-0.12957969667781066,-0.17106134467100076,-0.05818617364130107,-16.485966498449194,-21.76352985636142,-7.40282107395688,0.2662
51810046018,51810046018,Census Tract 460.18; Virginia Beach city; Virginia,2747,1799,795,Virginia Beach city,Virginia,60878,0.6453343382101988,0.19134237503647977,51810,2747,1799,795,0.010756,0.00741752448699999,0.003469242894,0.8004218693168639,0.7136034783342302,0.8469577076094833,-0.24934117661411487,-0.4013384608694835,-0.18069649879269023,-7.367216921981919,-11.858239944603117,-5.338991023165942,-268.19136956614193,-431.6796485112165,-194.3571541014176,0.7828000426100401,0.6899262261577342,0.8330055540446887,-0.2774654388951794,-0.4494303333982483,-0.20047218790374657,-8.19819696229824,-13.279197613588693,-5.923298009445641,-298.4418260756549,-483.4072666031558,-268.19136956614193,-0.8309800403163212,-1.420957668985574,-0.5843069862796986,-30.25045650951297,-51.72761809193935,-21.27073120785215,0.8707325315678072,0.8306775149882194,0.9122782377279895,-0.1484582966016428,-0.20383660561003855,-0.0961568068207784,-0.926553165082528,-1.2721784932939229,-0.6001307824721165,-51.503789054059375,-70.7158695549707,-33.35913187727162,0.8587628478676008,0.8154093753117865,0.9039409195283832,-0.16446583883211296,-0.2263778542129614,-0.10626698979589728,-1.0264589248706288,-1.4128622119950245,-0.6632301325899207,-57.05719426740572,-78.53597620872843,-36.866599921618715,-0.0999057597881008,-0.14068371870110163,-0.06309935011780421,-5.553405213346347,-7.820106653757733,-3.507468044347094,0.8306775149882194,0.7920743967844436,0.9122782377279895,-0.20383660561003855,-0.2625076685468747,-0.0961568068207784,-1.202010595700241,-1.5479898622800192,-0.5670301480019576,-151.19630134594226,-194.71570594717224,-71.32454691848524,0.8154093753117865,-0.2263778542129614,-1.33493480516663,0.7738246728869562,-0.2922823929472775,-1.7235693864102823,0.9039409195283832,-0.10626698979589728,-0.6266492091818234,-167.91632769391572,-216.80118068053864,-78.82379989708471,-0.13292420946638894,-0.17557952413026312,-0.05961906117986582,-16.72002634797345,-22.085474733366432,-7.499252978599474,0.2776
51810046206,51810046206,Census Tract 462.06; Virginia Beach city; Virginia,3543,2485,1050,Virginia Beach city,Virginia,95793,0.6506706261896424,0.20296796024184177,51810,3543,2485,1050,0.010756,0.00741752448699999,0.003469242894,0.7986801447333282,0.7112511525316536,0.8455821883319216,-0.2520656818555201,-0.4059731171479485,-0.1826171527722198,-9.605847053516545,-15.471029782617531,-6.95926722735736,-271.1218474037974,-436.6646848043334,-196.42300952179963,0.7809265293267215,0.6874249352984687,0.8315175289546614,-0.28053019387387634,-0.45470428646266126,-0.20262046821447727,-10.690587137484169,-17.32810193829662,-7.721563733915152,-301.73827653074136,-489.0799305192385,-271.1218474037974,-1.084740083967624,-1.857072155679088,-0.7622965065577922,-30.616429126943945,-52.41524571490511,-21.515566089692133,0.8695539292484447,0.8291709406816695,0.9114590190787444,-0.15001492876272765,-0.20602393419370227,-0.0971420316963326,-1.2932889906259628,-1.7761464681931318,-0.8374681183804934,-52.04382256040091,-71.47470696954252,-33.70093031712247,0.857484293947429,0.8137827516679778,0.9030480546465536,-0.16620211828778805,-0.2288291905306917,-0.1073607820254846,-1.4328398618265756,-1.9727521473231104,-0.9255646658884455,-57.659551783765615,-79.38640431883745,-37.24606301361954,-0.13955087120061282,-0.19660567912997864,-0.08809654750795226,-5.615729223364702,-7.911697349294914,-3.5451326964970726,0.8291709406816695,0.7902697618091948,0.9114590190787444,-0.20602393419370227,-0.26539069103525065,-0.0971420316963326,-1.6045969556293562,-2.0669690468446142,-0.7565810687657011,-152.81875767898632,-196.8541949375823,-72.05533988244773,0.8137827516679778,-0.2288291905306917,-1.7822134303068835,0.7718855329893569,-0.29552887994571136,-2.301697338793647,0.9030480546465536,-0.1073607820254846,-0.8361687910983765,-169.7346124101794,-219.2092703612997,-79.63512296175014,-0.1776164746775275,-0.23472829194903255,-0.07958772233267541,-16.915854731193093,-22.355075423717388,-7.57978307930242,0.354
51550020003,51550020003,Census Tract 200.03; Chesapeake city; Virginia,4009,2399,922,Virginia Beach city,Virginia,87734,0.6621121732598605,0.20418968441358648,51550,4009,2399,922,0.010717,0.00741752448699999,0.003469242894,0.7949584732753816,0.7062336292924426,0.8426404594949405,-0.2579273428960483,-0.4159620252038612,-0.18674576888863997,-11.081707201272152,-17.87158088165611,-8.023429810364835,-276.420733381695,-445.7865024109782,-200.13544051795543,0.776924625326029,0.682092435630092,0.8283360044264423,-0.287126147636728,-0.4660769534502118,-0.20723956782781833,-12.336217875209265,-20.024741360894815,-8.903934671678615,-307.7130924222815,-499.4946710125921,-276.420733381695,-1.2545106739371104,-2.1531604792387036,-0.8805048613137796,-31.29235904058644,-53.70816860161395,-21.963204323117477,0.8670322598580469,0.8259498949745155,0.9097050092958756,-0.1533596225862726,-0.21072719554114688,-0.0992574403586214,-1.2763682323405916,-1.75382211786311,-0.826091258968222,-53.20417808839481,-73.10638257036723,-34.43481696407762,0.8547493561528556,0.8103060332435534,0.9011366325723388,-0.1699336101297619,-0.23410163441227927,-0.10970963098620325,-1.4143087855772687,-1.9483608805489472,-0.9130818491276924,-58.954096939444305,-81.21554316585858,-38.06093577022478,-0.1379405532366771,-0.19453876268583725,-0.08699059015947042,-5.7499188510494825,-8.10916059549134,-3.626118806147162,0.8259498949745155,0.7864142866327373,0.9097050092958756,-0.21072719554114688,-0.27159439623330395,-0.0992574403586214,-1.441154350629037,-1.8574225539942963,-0.6788174238156091,-156.3074133003294,-201.45580845925124,-73.62444943770164,0.8103060332435534,-0.23410163441227927,-1.6010111464552184,0.767744182136128,-0.3025171968319662,-2.0689022754510105,0.9011366325723388,-0.10970963098620325,-0.7502995121045044,-173.6454605699803,-224.39287152397077,-81.37738742998962,-0.1598567958261814,-0.21147972145671412,-0.07148208828889535,-17.33804726965091,-22.937063064719535,-7.752937992287999,0.6549
51810041804,51810041804,Census Tract 418.04; Virginia Beach city; Virginia,2200,1425,737,Virginia Beach city,Virginia,78836,0.6921835244963715,0.2183302046054768,51810,2200,1425,737,0.010756,0.00741752448699999,0.003469242894,0.7852594345555777,0.6932144011068531,0.8349575377514536,-0.27346448319459676,-0.4425551436947984,-0.19766569530350828,-6.471044758730382,-10.472270876278753,-4.677402881105977,-294.1383981241082,-476.0123125581251,-212.60922186845357,0.7665040947754501,0.6682736449580817,0.8200320539882479,-0.30462447208837584,-0.4963929934162318,-0.21946452597367777,-7.208389807921655,-11.746246681806976,-5.193232971020332,-327.65408217825706,-533.920303718499,-294.1383981241082,-0.7373450491912736,-1.2739758055282238,-0.5158300899143544,-33.5156840541488,-57.90799116037381,-23.446822268834293,0.8604394713894492,0.8175436866866852,0.9051110941368272,-0.16219679971815631,-0.2231762244446751,-0.10483675040318104,-0.801847635163751,-1.1033098563393249,-0.5182784156969596,-56.27000948517551,-77.42525307644384,-36.37041513662874,0.8476027503586199,0.8012389737974988,0.8961321880794683,-0.17979796499822706,-0.24806709696168017,-0.11590679734776006,-0.8888620077067081,-1.226362144051563,-0.573005087117646,-62.376281242576006,-86.06050133695179,-40.21088330650147,-0.08701437254295707,-0.12305228771223842,-0.05472667142068632,-6.1062717574004965,-8.635248260507959,-3.8404681698727248,0.8175436866866852,0.7763705456833052,0.9051110941368272,-0.2231762244446751,-0.2880447430162002,-0.10483675040318104,-1.2200409358743896,-1.5746586748549496,-0.5731126933175364,-165.54151097345854,-213.65789346742872,-77.76291632531024,0.8012389737974988,-0.24806709696168017,-1.35611225563948,0.7569652723275302,-0.321064567368041,-1.7551686619956923,0.8961321880794683,-0.11590679734776006,-0.6336294910545898,-184.00437661322655,-238.15042903605053,-85.97415075367567,-0.13607131976509046,-0.18050998714074273,-0.06051679773705332,-18.46286563976804,-24.49253556862181,-8.211234428365444,0.1509
51810043600,51810043600,Census Tract 436; Virginia Beach city; Virginia,1375,1196,764,Virginia Beach city,Virginia,56166,0.6348880186509005,0.28943976507522806,51810,1375,1196,764,0.010756,0.00741752448699999,0.003469242894,0.8038424733545675,0.7182309380005287,0.8496569056351598,-0.24402483465054384,-0.39230983669943753,-0.17694565108307028,-3.609005292064218,-5.8020663298663315,-2.616937706693068,-262.47311215012496,-421.9684603539151,-190.3227423049504,0.7864806547401371,0.6948491321131789,0.8359262257073969,-0.2714870912246562,-0.439161328386199,-0.19627781644696785,-4.015158335667053,-6.49497646616769,-2.9028507663424308,-292.0115153212402,-472.3619248121957,-262.47311215012496,-0.4061530436028349,-0.6929101363013581,-0.28591305964936264,-29.538403171115263,-50.39346445828059,-20.793677065408193,0.8730443905299556,0.8336347145474493,0.913884072659324,-0.14541712981281482,-0.19956616795026885,-0.0942306906499488,-0.6033668637457043,-0.82804283801296,-0.3909833481051204,-50.448734426898355,-69.23435100442809,-32.690915393404715,0.8612712669884072,0.8186030728112682,0.9056913486051068,-0.16107437729425628,-0.22159326444472496,-0.10412890830871,-0.6683321420449541,-0.9194379862076176,-0.4320531763511239,-55.88061388335737,-76.8760858033125,-36.12484752099698,-0.0649652782992498,-0.09139514819465766,-0.04106982824600347,-5.431879456459014,-7.6417347988844195,-3.433932127592263,0.8336347145474493,0.7956190895586813,0.913884072659324,-0.19956616795026885,-0.25688286407844474,-0.0942306906499488,-1.1309392202865756,-1.4557522900287132,-0.5340042598667086,-148.02869375478735,-190.54349345925564,-69.8958455322917,0.8186030728112682,-0.22159326444472496,-1.2557665273921823,0.7776348478541409,-0.28595060105584097,-1.6204788272487085,0.9056913486051068,-0.10412890830871,-0.5900973475689077,-164.36734651730137,-212.10455854040683,-77.23787271844341,-0.12482730710560697,-0.16472653721999508,-0.05609308770219912,-16.338652762514002,-21.561065081151188,-7.342027186151717,0.0079
51810044805,51810044805,Census Tract 448.05; Virginia Beach city; Virginia,2671,754,320,Virginia Beach city,Virginia,78667,0.6409430275744762,0.2562589947517704,51810,2671,754,320,0.010756,0.00741752448699999,0.003469242894,0.8018580088802408,0.7155450763379257,0.8480913209888951,-0.2471035880734741,-0.3975359946823764,-0.17911830395101289,-7.099107182353145,-11.420921311164523,-5.145939190860539,-265.7846193318287,-427.589715880364,-192.65964772970943,0.7843451553189972,0.6919914005336287,0.8342320690679559,-0.2749489089319292,-0.44510466348115113,-0.19870721478886325,-7.899083090604258,-12.78753472603711,-5.708714416860533,-295.735046447183,-478.7545760403262,-265.7846193318287,-0.7999759082511133,-1.366613414872587,-0.5627752259999941,-29.9504271153543,-51.164860159962075,-21.06983249719184,0.8717036190259181,0.8319193503276069,0.912952937165628,-0.14717890137641762,-0.2020395962736094,-0.09534671426176695,-0.3849919157411352,-0.5284970229938517,-0.2494088068328382,-51.05993577468637,-70.09244336788484,-33.07809109188835,0.8598164186444054,0.816750386472292,0.9046763334055008,-0.16303896775617446,-0.22436428138001824,-0.10536770232030876,-0.4264788223712354,-0.5868941383891638,-0.27562179900900624,-56.56217803332034,-77.83741888450449,-36.554615253183854,-0.04148690663010018,-0.05839711539531211,-0.02621299217616804,-5.502242258633976,-7.744975516619644,-3.476524161295496,0.8319193503276069,0.7935625482617266,0.912952937165628,-0.2020395962736094,-0.2601401139588405,-0.09534671426176695,-0.4795627688649893,-0.6174706129090143,-0.22631570809332752,-149.86336527030917,-192.95956653406697,-70.72365877916485,0.816750386472292,-0.22436428138001824,-0.5325528163662219,0.7754240732685208,-0.289616913471438,-0.6874369752076004,0.9046763334055008,-0.10536770232030876,-0.2501016038719414,-166.42275511444433,-214.82405475237513,-78.15675120998169,-0.05299004750123259,-0.0699663622985861,-0.02378589577861389,-16.559389844135186,-21.864488218308157,-7.433092430816843,0.2591
