geoid,GEOID,NAME,over20,over35,over55,city,state,totalCells,meanNDVI,standardDevNDVI,countyGEOID,popOver20_2023,popOver35_2023,popOver55_2023,mortalityRate,DementiaRate,StrokeRate,rr_Mortality,rr_Mortality_low,rr_Mortality_high,paf_Mortality,paf_Mortality_low,paf_Mortality_high,ls_Mortality,ls_Mortality_low,ls_Mortality_high,ls_Mortality_Rate,ls_Mortality_low_Rate,ls_Mortality_high_Rate,rr_Mortality10,rr_Mortality_low10,rr_Mortality_high10,paf_Mortality10,paf_Mortality_low10,paf_Mortality_high10,ls_Mortality10,ls_Mortality_low10,ls_Mortality_high10,ls_Mortality10_Rate,ls_Mortality_low10_Rate,ls_Mortality_high10_Rate,ls_Mortality_Change,ls_Mortality_Change_low,ls_Mortality_Change_high,ls_Mortality_Change_Rate,ls_Mortality_Change_low_Rate,ls_Mortality_Change_high_Rate,rr_Stroke,rr_Stroke_low,rr_Stroke_high,paf_Stroke,paf_Stroke_low,paf_Stroke_high,ls_Stroke,ls_Stroke_low,ls_Stroke_high,ls_Stroke_Rate,ls_Stroke_low_Rate,ls_Stroke_high_Rate,rr_Stroke10,rr_Stroke_low10,rr_Stroke_high10,paf_Stroke10,paf_Stroke_low10,paf_Stroke_high10,ls_Stroke10,ls_Stroke_low10,ls_Stroke_high10,ls_Stroke10_Rate,ls_Stroke_low10_Rate,ls_Stroke_high10_Rate,ls_Stroke_Change,ls_Stroke_Change_low,ls_Stroke_Change_high,ls_Stroke_Change_Rate,ls_Stroke_Change_low_Rate,ls_Stroke_Change_high_Rate,rr_Dementia,rr_Dementia_low,rr_Dementia_high,paf_Dementia,paf_Dementia_low,paf_Dementia_high,ls_Dementia,ls_Dementia_low,ls_Dementia_high,ls_Dementia_Rate,ls_Dementia_low_Rate,ls_Dementia_high_Rate,rr_Dementia10,paf_Dementia10,ls_Dementia10,rr_Dementia_low10,paf_Dementia_low10,ls_Dementia_low10,rr_Dementia_high10,paf_Dementia_high10,ls_Dementia_high10,ls_Dementia_10_Rate,ls_Dementia_low10_Rate,ls_Dementia_high10_Rate,ls_Dementia_Change,ls_Dementia_Change_low,ls_Dementia_Change_high,ls_Dementia_Change_Rate,ls_Dementia_Change_low_Rate,ls_Dementia_Change_high_Rate,RPL_THEMES
06073020705,06073020705,Census Tract 207.05; San Diego County; California,3250,2024,762,Escondido city,California,104531,0.5817211562876909,0.2103539828325583,06073,3250,2024,762,0.009244,0.009493868073,0.003212018401,0.8214795921250733,0.7422516738423061,0.8635284397579307,-0.21731569425007255,-0.34725192982515724,-0.15803945065240213,-6.5288154023549305,-10.4324897277372,-4.747979215950117,-200.8866277647671,-320.9996839303754,-146.09166818308054,0.8054831442351699,0.7204540784284911,0.8509505236755618,-0.24149090785696037,-0.3880135180597154,-0.17515645407989155,-7.255111344746661,-11.65709012306803,-5.262225349922183,-223.23419522297417,-358.6796960944009,-200.8866277647671,-0.7262959423917303,-1.22460039533083,-0.5142461339720654,-22.347567458207088,-37.680012164025534,-15.822957968371243,0.88490613175822,0.8488494058391071,0.9221009270437496,-0.13006336391081394,-0.1780652647232251,-0.08447998551090746,-0.8455582183912472,-1.1576245875047488,-0.5492149663859502,-41.77659181774937,-57.19489068699352,-27.135126797724816,0.8741519383318906,0.8350523718212651,0.914652876451702,-0.14396588985235245,-0.19752968046660468,-0.09331094423426844,-0.9359402807399207,-1.2841651920464263,-0.606626135067794,-46.24210873220952,-63.44689684023845,-29.971646989515513,-0.09038206234867352,-0.12654060454167748,-0.0574111686818437,-4.465516914460154,-6.252006153244935,-2.836520191790697,0.8488494058391071,0.813907239643677,0.9221009270437496,-0.1780652647232251,-0.22864123980245368,-0.08447998551090746,-1.2881824363295833,-1.6540656022495184,-0.6111558799841242,-169.05281316661197,-217.0689766731651,-80.2041837249507,0.8350523718212651,-0.19752968046660468,-1.428994393861064,0.79731953107575,-0.2542023129055823,-1.8389827756037225,0.914652876451702,-0.09331094423426844,-0.6750419272773298,-187.532072685179,-241.3363222577063,-88.58817943272045,-0.14081195753148057,-0.1849171733542041,-0.06388604729320557,-18.479259518567005,-24.26734558454122,-8.38399570776976,0.3897
06073020404,06073020404,Census Tract 204.04; San Diego County; California,3814,2336,1081,Escondido city,California,380,0.5868903079707372,0.18867850018779167,06073,3814,2336,1081,0.009244,0.009493868073,0.003212018401,0.8197479739230868,0.7398814238076901,0.8621698990036131,-0.21988712605689875,-0.35156792402443116,-0.15986419980061184,-7.752475966731674,-12.395095295246543,-5.6362707045174485,-203.2636593269972,-324.9893889681842,-147.77846629568558,0.8036156524465755,0.7179237753079876,0.8494780116818488,-0.2443759612639951,-0.39290553453394467,-0.177193507363585,-8.61586942591555,-13.852519555338027,-6.247243446811089,-225.90113859243704,-363.2018761231785,-203.2636593269972,-0.8633934591838761,-1.4574242600914822,-0.6109727422936402,-22.637479265439858,-38.21248715499429,-16.01921191121238,0.8837458353363782,0.8473580505777288,0.9212988111890308,-0.13154705800607508,-0.1801386666689481,-0.08542417276040684,-0.9870337496525988,-1.351629951400815,-0.6409610585649271,-42.25315709129275,-57.86087120722667,-27.438401479662975,0.8728912060485137,0.8334386870961233,0.9137777138770908,-0.14561814011953955,-0.1998483097589476,-0.09435805318240312,-1.092612948082723,-1.4995168233560832,-0.7079944200519146,-46.772814558335746,-64.19164483544876,-30.307980310441547,-0.1055791984301242,-0.14788687195526817,-0.06703336148698746,-4.519657467042988,-6.330773628222096,-2.869578830778573,0.8473580505777288,0.812110877760272,0.9212988111890308,-0.1801386666689481,-0.23135895280446075,-0.08542417276040684,-1.848739967833406,-2.3744071768430555,-0.8766972983734923,-171.02127362011157,-219.6491375432984,-81.10058264324628,0.8334386870961233,-0.1998483097589476,-2.0510174999480295,0.7953840182792915,-0.257254328749738,-2.6401680896851967,0.9137777138770908,-0.09435805318240312,-0.9683845641305002,-189.7333487463487,-244.2338658358184,-89.58229085388531,-0.20227753211462352,-0.2657609128421412,-0.09168726575700792,-18.712075126237146,-24.58472829252,-8.481708210639031,0.6097
06073020206,06073020206,Census Tract 202.06; San Diego County; California,3609,2108,825,Escondido city,California,41721,0.39671858480552735,0.17584880546939904,06073,3609,2108,825,0.009244,0.009493868073,0.003212018401,0.8859219326167336,0.8322721217253604,0.9135856663577164,-0.12876762972366634,-0.20153009321870305,-0.0945881013948042,-4.295893640718548,-6.723365551804711,-3.1556100251404944,-119.03279691655716,-186.2944181713691,-87.437240929357,0.8752558031669785,0.8171313675275298,0.9053660496300132,-0.14252313024564228,-0.22379343119062092,-0.10452562298824866,-4.754799091910498,-7.466106038835294,-3.4871416057822646,-131.7483815990717,-206.87464779261,-119.03279691655716,-0.45890545119195014,-0.7427404870305834,-0.33153158064177024,-12.715584682514551,-20.58022962124088,-9.186244960980057,0.9274511931495286,0.9039884423420228,0.9512728750809296,-0.07822385413522745,-0.10620883316741717,-0.05122307825178428,-0.529648615317966,-0.7191330834250742,-0.3468281225504522,-25.125645887949055,-34.1144726482483,-16.452946990059402,0.9204923227858944,0.8949095976146616,0.9465327053185962,-0.08637516603449062,-0.1174313055368406,-0.05648753009903345,-0.5848406166351874,-0.7951197120132513,-0.3824733827096284,-27.74386226922141,-37.71915142377853,-18.14389861051368,-0.05519200131722135,-0.07598662858817706,-0.03564526015917618,-2.61821638127236,-3.604678775530221,-1.6909516204542785,0.9039884423420228,0.8808828688879006,0.9512728750809296,-0.10620883316741717,-0.13522471070697828,-0.05122307825178428,-0.8318744364799482,-1.059139590020855,-0.4012017464527013,-100.8332650278725,-128.38055636616423,-48.63051472153955,0.8949095976146616,-0.1174313055368406,-0.9197737909857082,0.8697811281938218,-0.14971452884542266,-1.1726302380125817,0.9465327053185962,-0.05648753009903345,-0.4424352557871181,-111.48773224069193,-142.13699854697956,-53.628515852984016,-0.08789935450576003,-0.1134906479917266,-0.04123350933441688,-10.654467212819398,-13.756442180815345,-4.998001131444471,0.889
06073020105,06073020105,Census Tract 201.05; San Diego County; California,2798,1858,532,Escondido city,California,96008,0.5725746045223021,0.22181300528222145,06073,2798,1858,532,0.009244,0.009493868073,0.003212018401,0.8245525699986705,0.7464643312797976,0.865937555951125,-0.21277894992385063,-0.3396487388560425,-0.15481768070634613,-5.503466259442819,-8.78491681167475,-4.0043147239776,-196.6928613096075,-313.97129419852575,-143.11346404494637,0.8087982159488591,0.7249531920806762,0.8535623158873191,-0.23640233160854385,-0.37939940250475546,-0.17156062467501493,-6.114478223183483,-9.813056278757578,-4.437366147759355,-218.53031533893792,-350.7168076753959,-196.6928613096075,-0.6110119637406646,-1.0281394670828288,-0.4330514237817553,-21.8374540293304,-36.74551347687022,-15.47717740463743,0.8869629512979064,0.8514947175183369,0.9235219418532652,-0.12744280754532622,-0.17440540666473953,-0.08281130602404908,-0.7605697785280611,-1.0408392915694364,-0.4942120932162431,-40.93486429106895,-56.01933754410314,-26.59914387600878,0.8763872033902057,0.8379153642642178,0.9162034864575932,-0.14104815329526954,-0.1934379564433819,-0.091460592304006,-0.8417655321617198,-1.1544242199681454,-0.5458304299202031,-45.30492638114746,-62.13262755479793,-29.377310544682626,-0.08119575363365872,-0.11358492839870891,-0.05161833670395999,-4.370062090078511,-6.113290010694776,-2.778166668673842,0.8514947175183369,0.8170955522721621,0.9235219418532652,-0.17440540666473953,-0.223847072988246,-0.08281130602404908,-0.8808759825534503,-1.1305928762820885,-0.4182581948316209,-165.57819220929517,-212.51745794776096,-78.61996143451522,0.8379153642642178,-0.1934379564433819,-0.977004401433188,0.8007558703085392,-0.24882006748784743,-1.2567249239509166,0.9162034864575932,-0.091460592304006,-0.46194347211714143,-183.6474438784188,-236.226489464458,-86.83147972126719,-0.09612841887973766,-0.12613204766882835,-0.04368527728552052,-18.069251669123624,-23.70903151669706,-8.211518286751977,0.6077
06073020024,06073020024,Census Tract 200.24; San Diego County; California,2426,1742,825,Escondido city,California,30008,0.5319061713281773,0.22077005469287905,06073,2426,1742,825,0.009244,0.009493868073,0.003212018401,0.8383557770948586,0.765486509476412,0.8767308810069065,-0.19281100854971692,-0.30635875044224337,-0.14060086357574347,-4.323968880319473,-6.870384181327726,-3.153107092901263,-178.23449630335833,-283.1980289088098,-129.97143828941728,0.8237040427982822,0.7453002990014368,0.8652725659417168,-0.21402827719869655,-0.341741042288341,-0.15570519552027293,-4.799786158874446,-7.663865476859968,-3.4918359952466917,-197.84773944247513,-315.90541949134246,-178.23449630335833,-0.475817278554973,-0.7934812955322421,-0.33872890234542874,-19.61324313911678,-32.70739058253265,-13.962444449523032,0.896166255039866,0.8633567745586288,0.9298667806271266,-0.1158643771467549,-0.15826970896386014,-0.07542286791401855,-0.6483001268862899,-0.8855722089073559,-0.422016292176267,-37.215851141578064,-50.83652175128335,-24.22596395960201,0.8863953013806887,0.8507644442765635,0.9231298750268292,-0.12816482492896297,-0.17541348457543618,-0.08327119190128755,-0.71712526584909,-0.9814973946977852,-0.4659303023499601,-41.16677760327727,-56.34313402398307,-26.74686006601378,-0.06882513896280007,-0.0959251857904293,-0.04391401017369306,-3.9509264616992006,-5.506612272699731,-2.5208961064117714,0.8633567745586288,0.8314236943085115,0.9298667806271266,-0.15826970896386014,-0.20275619620353988,-0.07542286791401855,-1.2396381829053698,-1.5880759766352617,-0.5907451750719723,-150.25917368549938,-192.49405777397112,-71.60547576629968,0.8507644442765635,-0.17541348457543618,-1.3739157966471394,0.816215122204934,-0.2251672050605816,-1.763608884849322,0.9231298750268292,-0.08327119190128755,-0.6522167109086393,-166.53524807844113,-213.77077392112992,-79.05657101922901,-0.1342776137417696,-0.1755329082140602,-0.06147153583666698,-16.27607439294177,-21.27671614715881,-7.45109525292933,0.8707
06073020710,06073020710,Census Tract 207.10; San Diego County; California,1068,794,484,Escondido city,California,42638,0.7428782192846984,0.1746221338063521,06073,1068,794,484,0.009244,0.009493868073,0.003212018401,0.7691758119780402,0.6718074625341615,0.8221638189251275,-0.3000928843931845,-0.4885217205355915,-0.21630261145202215,-2.962694609717078,-4.822975629985917,-2.1354674314003423,-277.40586233305976,-451.5894784631009,-199.9501340262493,0.749252465180576,0.645608598847909,0.8062211683041207,-0.3346636100276184,-0.5489260858428835,-0.2403544328952456,-3.303997279049786,-5.419323283683766,-2.3729212513661384,-309.3630411095305,-507.4272737531616,-277.40586233305976,-0.3413026693327077,-0.5963476536978485,-0.2374538199657961,-31.95717877647076,-55.83779529006071,-22.233503742115737,0.8494385513451682,0.8035656225942885,0.8974190680666437,-0.17724819342894568,-0.2444534358893163,-0.11430661057197244,-0.452043620317198,-0.6234400138057413,-0.29152101959141463,-56.93244588377809,-78.51889342641579,-36.71549365131167,0.8356899205543713,0.7861827015628118,0.8877584655026984,-0.1966160837941307,-0.2719689685516508,-0.12643251386371646,-0.5014383763889688,-0.693614049202181,-0.32244622744586626,-63.153447907930584,-87.3569331488893,-40.61035610149449,-0.04939475607177079,-0.07017403539643963,-0.03092520785445163,-6.221002024152493,-8.838039722473503,-3.8948624501828246,0.8035656225942885,0.7597282202114389,0.8974190680666437,-0.2444534358893163,-0.3162601748842387,-0.11430661057197244,-1.1232713964371706,-1.453225670513917,-0.5252425502307732,-232.0808670324733,-300.253237709487,-108.52118806420933,0.7861827015628118,-0.2719689685516508,-1.2497061535715612,0.7391355390620978,-0.35293183340760165,-1.6217331203247514,0.8877584655026984,-0.12643251386371646,-0.5809614656717759,-258.2037507379259,-335.0688265133784,-120.03336067598674,-0.12643475713439067,-0.16850744981083432,-0.05571891544100271,-26.12288370545262,-34.81558880389139,-11.51217261177742,0.4563
06073020110,06073020110,Census Tract 201.10; San Diego County; California,6119,4446,1768,Escondido city,California,787691,0.665216162429204,0.1771574850178663,06073,6119,4446,1768,0.009244,0.009493868073,0.003212018401,0.7939518111255421,0.7048785345847,0.8418441611396724,-0.25952228584547793,-0.41868414334560433,-0.18786830884022435,-14.679627919365904,-23.682464956829925,-10.626589784497568,-239.9024010355598,-387.03162210867663,-173.6654646919034,0.7758424855511102,0.6806529229912756,0.8274749864716916,-0.28892142235503154,-0.4691775591079299,-0.20849574470395257,-16.34256173526121,-26.538576343773077,-11.79336080928118,-267.0789628249912,-433.70773563937047,-239.9024010355598,-1.6629338158953058,-2.8561113869431516,-1.1667710247836125,-27.17656178943137,-46.67611353069377,-19.068001712430338,0.8663494154875109,0.8250782139290116,0.9092297445081258,-0.154268684347506,-0.21200630815109417,-0.0998320347966388,-2.2030545896477234,-3.027584452295151,-1.425664731522435,-49.55138528222499,-68.09681629093907,-32.066233277607616,0.8540088974565365,0.8093653947811003,0.9006187789291145,-0.17094798775312933,-0.2355358981841057,-0.11034771136912702,-2.441245613803427,-3.363601911275921,-1.575835257927431,-54.90880822769742,-75.654563906341,-35.443887942587295,-0.2381910241557037,-0.33601745898076985,-0.1501705264049964,-5.357422945472418,-7.557747615401931,-3.3776546649796764,0.8250782139290116,0.7853715782529324,0.9092297445081258,-0.21200630815109417,-0.2732826444070091,-0.0998320347966388,-3.5585595389671214,-4.587092570828785,-1.6756965527029917,-201.27599202302724,-259.45093726407157,-94.77921678184342,0.8093653947811003,-0.2355358981841057,-3.9535074430657327,0.7666245073862756,-0.30441955659543574,-5.109730584991739,0.9006187789291145,-0.11034771136912702,-1.8522038533680825,-223.61467438154597,-289.0119109158224,-104.7626613895974,-0.3949479040986113,-0.5226380141629541,-0.17650730066509057,-22.338682358518735,-29.560973651750796,-9.983444607753992,0.3292
06073020313,06073020313,Census Tract 203.13; San Diego County; California,1766,1466,939,Escondido city,California,55162,0.3509831018525739,0.21572120319397395,06073,1766,1466,939,0.009244,0.009493868073,0.003212018401,0.9026175859822196,0.8561610247245478,0.9264015826803182,-0.10788889506491268,-0.16800458222415512,-0.07944547882435886,-1.7612758546007732,-2.7426586763694387,-1.296939815041691,-99.73249459800527,-155.303435808009,-73.43940062523734,0.8934169132679005,0.8429678255727558,0.9193464791380038,-0.11929826394515482,-0.18628489684116756,-0.08772918882293257,-1.9475327062713137,-3.0410830575819636,-1.4321705855322473,-110.27931519090112,-172.20175863997528,-99.73249459800527,-0.1862568516705405,-0.2984243812125249,-0.13523077049055598,-10.54682059289584,-16.898322831966304,-7.6574615226815395,0.9382806073210236,0.91816308031463,0.958625794055642,-0.06577924791091798,-0.08913113741986531,-0.04315991307652672,-0.30974257078112455,-0.4197023912231819,-0.20323221769147615,-21.12841546938094,-28.629085349466703,-13.863043498736436,0.9323221758707912,0.9103571513925676,0.9545837159836852,-0.07259059784349492,-0.09846997793152552,-0.04757705715680901,-0.3418159845949064,-0.4636773006370736,-0.22403174955584357,-23.31623360128966,-31.628738106212392,-15.281838305309927,-0.03207341381378187,-0.0439749094138917,-0.02079953186436739,-2.187818131908722,-2.9996527567456823,-1.418794806573492,0.91816308031463,0.8982729972085185,0.958625794055642,-0.08913113741986531,-0.11324731246248,-0.04315991307652672,-0.794581105009136,-1.0095705864480171,-0.38475949502246,-84.61992598606348,-107.51550441405936,-40.97545207906922,0.9103571513925676,-0.09846997793152552,-0.8778344598755039,0.8886877200722161,-0.12525466191739268,-1.1166130103898546,0.9545837159836852,-0.04757705715680901,-0.4241371954074773,-93.48609796331246,-118.91512357719432,-45.16903039483252,-0.08325335486636787,-0.10704242394183729,-0.03937770038501731,-8.866171977248975,-11.39961916313496,-4.1935783157632915,0.9322
06073020111,06073020111,Census Tract 201.11; San Diego County; California,2565,1925,861,Escondido city,California,288031,0.6559358006355888,0.1838777993600363,06073,2565,1925,861,0.009244,0.009493868073,0.003212018401,0.7969653456953218,0.70893777478864,0.8442271892802579,-0.25475970241533924,-0.4105610330866292,-0.18451527349237065,-6.04057163761177,-9.734755176972431,-4.375015817639311,-235.49986891273957,-379.52261898528,-170.56591881634742,0.7790823780219865,0.6849658656274584,0.8300519391193769,-0.2835613129113529,-0.4599267645022817,-0.20474388754627243,-6.723482591857281,-10.90525912336657,-4.854653653465409,-262.1240776552546,-425.1563011059091,-235.49986891273957,-0.6829109542455107,-1.1705039463941365,-0.47963783582609754,-26.624208742515037,-45.6336821206291,-18.699330831426803,0.8683925970490868,0.8276871216657498,0.9106514386834832,-0.1515528844881136,-0.20818600872690207,-0.09811499495974754,-0.9370720083733632,-1.2872422849084957,-0.606658300757608,-48.679065370044846,-66.86972908615562,-31.514716922473134,0.856224644236858,0.8121809854003663,0.9021679528208688,-0.1679177967264504,-0.2312526616306437,-0.1084410578686964,-1.0382584769109175,-1.4298665235428696,-0.6705057460989554,-53.93550529407363,-74.27878044378542,-34.831467329815865,-0.10118646853755432,-0.14262423863437412,-0.06384744534134745,-5.256439924028795,-7.409051357629824,-3.3167504073427247,0.8276871216657498,0.7884932059643944,0.9106514386834832,-0.20818600872690207,-0.26824174569381953,-0.09811499495974754,-1.7017583217894636,-2.1926671526932595,-0.8020135944107075,-197.64905014976347,-254.66517452883383,-93.1490818130903,0.8121809854003663,-0.2312526616306437,-1.89031022676529,0.7699769975258713,-0.29874009640969806,-2.4419673936123467,0.9021679528208688,-0.1084410578686964,-0.8864211086047893,-219.54822610514404,-283.6199063428974,-102.9525097101962,-0.1885519049758264,-0.2493002409190872,-0.08440751419408177,-21.899175955380535,-28.954731814063557,-9.803427897105896,0.2838
06073020304,06073020304,Census Tract 203.04; San Diego County; California,4051,3183,1347,Escondido city,California,126094,0.5929463966477141,0.20650491935729365,06073,4051,3183,1347,0.009244,0.009493868073,0.003212018401,0.8177238827383994,0.7371141065685595,0.8605809747835099,-0.2229066817165632,-0.3566420600132543,-0.1620057023123974,-8.347285480806827,-13.355333570390982,-6.066699465024173,-206.0549365787911,-329.67992027625235,-149.75807121758018,0.8014332384738105,0.7149706183541253,0.8477560831865182,-0.24776456976544312,-0.3986588739856432,-0.17958457607432587,-9.278149851475526,-14.928755858680432,-6.724983355807058,-229.03356829117564,-368.5202631123286,-206.0549365787911,-0.930864370668699,-1.57342228828945,-0.6582838907828856,-22.978631712384573,-38.840342836076275,-16.249910905526676,0.8823883873306971,0.8456141373409739,0.920359953682861,-0.13328780654637623,-0.18257247110897537,-0.08653141197469075,-1.362715150135494,-1.866594393173616,-0.8846845717991363,-42.81228872558888,-58.642613671806984,-27.79404875272184,0.8714164667406169,0.831552088377477,0.9127534537110374,-0.14755692389005184,-0.2025704871371297,-0.09558610371096264,-1.508600530704963,-2.071051200741654,-0.9772584232904288,-47.395555472980305,-65.06601321839943,-30.70243239995063,-0.1458853805694691,-0.20445680756803797,-0.09257385149129248,-4.583266747391426,-6.42339954659246,-2.9083836472287934,0.8456141373409739,0.8100113341213746,0.920359953682861,-0.18257247110897537,-0.23455062648562508,-0.08653141197469075,-2.334780631671381,-2.99948977268405,-1.106584489340096,-173.3318954470216,-222.6792704294024,-82.15178094581262,0.831552088377477,-0.2025704871371297,-2.5905200660493013,0.793122381085953,-0.26083946670473174,-3.3356777784652594,0.9127534537110374,-0.09558610371096264,-1.222378063054634,-192.31774803632527,-247.6375485126399,-90.74818582439748,-0.25573943437792046,-0.3361880057812092,-0.11579357371453812,-18.985852589303672,-24.95827808323751,-8.596404878584865,0.2929
06073020207,06073020207,Census Tract 202.07; San Diego County; California,3233,1920,808,Escondido city,California,42683,0.3866060369262292,0.1878280505448445,06073,3233,1920,808,0.009244,0.009493868073,0.003212018401,0.8895867048468261,0.8374961247745258,0.9164040330410456,-0.12411751946336186,-0.19403537570902088,-0.09122173620465757,-3.709357817289152,-5.798912521204193,-2.7262393073954376,-114.7342349919317,-179.36630130541892,-84.32537294758545,0.8792393408029326,0.8227749992167355,0.9084388336170032,-0.13734674234070005,-0.21539910783869104,-0.10078957767408578,-4.104724414276295,-6.4373858577991605,-3.012182401510232,-126.96332861974312,-199.114935286086,-114.7342349919317,-0.3953665969871434,-0.6384733365949673,-0.28594309411479424,-12.229093627811425,-19.748633980667098,-8.844512654339445,0.929834865224579,0.907103626097726,0.9528938032789276,-0.07545978044012609,-0.10240988044762364,-0.04943488619506089,-0.4653661503534814,-0.6315694472485963,-0.30486866709096283,-24.237820330910488,-32.894242044197725,-15.878576410987646,0.923095022494424,0.8983024689350929,0.9483069926611264,-0.08331209207234194,-0.1132107887730355,-0.05451083640521673,-0.5137919477033637,-0.6981794625229714,-0.33617243440791716,-26.75999727621686,-36.36351367307143,-17.508980958745685,-0.04842579734988228,-0.06661001527437505,-0.03130376731695433,-2.5221769453063687,-3.4692716288737,-1.6304045477580382,0.907103626097726,0.8846987696325624,0.9528938032789276,-0.10240988044762364,-0.1303282363728448,-0.04943488619506089,-0.7855908426278843,-0.9997538185069232,-0.37921725649365906,-97.22658943414407,-123.73190823105486,-46.93282877396771,0.8983024689350929,-0.1132107887730355,-0.8684451007855866,0.8739266146947711,-0.14426083744944823,-1.106631433947212,0.9483069926611264,-0.05451083640521673,-0.4181551010190507,-107.48082930514686,-136.95933588455594,-51.75186893800133,-0.08285425815770231,-0.10687761544028872,-0.03893784452539162,-10.254239871002762,-13.22742765350108,-4.819040164033616,0.9915
06073020202,06073020202,Census Tract 202.02; San Diego County; California,4289,2705,831,Escondido city,California,51485,0.3921644408084692,0.18310471651872565,06073,4289,2705,831,0.009244,0.009493868073,0.003212018401,0.8875704752818735,0.8346206846102792,0.9148538317192642,-0.1266710958162745,-0.198149073512291,-0.0930707893748694,-5.022194298113277,-7.856118562463734,-3.6900256108727647,-117.09476097256416,-183.1690035547618,-86.03463769812927,0.8770475341543107,0.8196681465237333,0.9067485766525164,-0.14018905596062783,-0.2200059307429061,-0.10284154367437096,-5.558147839223888,-8.72268865922426,-4.077411748294322,-129.59076333000436,-203.3734823787424,-117.09476097256416,-0.5359535411106107,-0.866570096760527,-0.3873861374215575,-12.496002357440211,-20.204478823980576,-9.032085274459256,0.9285239127459328,0.9053900261378788,0.9520025118287558,-0.07697818685432681,-0.10449637297828292,-0.05041739656657319,-0.6688257289228864,-0.9079177580430308,-0.4380520428838494,-24.7255352651714,-33.56442728440039,-16.19416055023473,0.9216635283109452,0.896435974185923,0.9473313370224284,-0.08499465291049926,-0.11552863650761694,-0.05559687610790471,-0.7384768726105316,-1.0037716875547706,-0.48305400150659294,-27.300438913513187,-37.1080106304906,-17.85781890967072,-0.069651143687645245,-0.09585392951174,-0.04500195862274347,-2.574903648341784,-3.543583346090202,-1.6636583594359882,0.9053900261378788,0.8825993026406571,0.9520025118287558,-0.10449637297828292,-0.1330169840471102,-0.05041739656657319,-0.8244141414843035,-1.0494247750476478,-0.39776322872893743,-99.20747791628202,-126.28456980116096,-47.865611158716895,0.896435974185923,-0.11552863650761694,-0.9114521295688728,0.8716455914668734,-0.14725527185552764,-1.1617563850856574,0.9473313370224284,-0.05559687610790471,-0.43862623724971894,-109.68136336568864,-139.8022124050129,-52.7829407039373,-0.0870379880845693,-0.11233161003800962,-0.04086300852078151,-10.473885449406655,-13.51764260385194,-4.917329545220398,0.9597
06073020107,06073020107,Census Tract 201.07; San Diego County; California,2814,1824,752,Escondido city,California,80170,0.5490898033640503,0.2126059924833772,06073,2814,1824,752,0.009244,0.009493868073,0.003212018401,0.8324955396494769,0.7573906345237659,0.8721540611922113,-0.2012076370055401,-0.3203226372462114,-0.14658641689178945,-5.233936997692504,-8.332429758792996,-3.813096173422033,-185.99633964792125,-296.10624587039786,-135.50448377477016,0.8173726596040071,0.7366342771482608,0.8603051608309317,-0.22343216187885523,-0.35752575059541,-0.1623782414999616,-5.8120550290045,-9.300180060350172,-4.223882842893765,-206.5406904408138,-330.496803850397,-185.99633964792125,-0.5781180313119965,-0.9677503015571762,-0.4107866694717326,-20.544350792892555,-34.39055797999915,-14.597962667794336,0.8922659899584241,0.8583246717512536,0.9271805952835248,-0.12074203349003122,-0.1650603005034027,-0.07853853401041863,-0.7073939552197087,-0.9670423418245307,-0.4601354027665489,-38.78256333441385,-53.0176722491519,-25.2267216429029,0.8821527117262228,0.8453114578686485,0.9201969028342508,-0.13359057531339458,-0.1829959131529817,-0.08672393584454784,-0.7826699842588027,-1.0721221024078391,-0.508091392997452,-42.909538610679974,-58.77862403551751,-27.85588777398311,-0.07527602903909403,-0.1050797605833086,-0.04795599023090313,-4.12697527626612,-5.760951786365602,-2.6291661310802157,0.8583246717512536,0.8253392246599798,0.9271805952835248,-0.1650603005034027,-0.21162301526620927,-0.07853853401041863,-1.1784296592359185,-1.5108589830871877,-0.560717129367387,-156.70607170690403,-200.91209881478557,-74.56344805417382,0.8453114578686485,-0.1829959131529817,-1.306478971144175,0.8096470432720885,-0.2351060975392729,-1.6785138374431865,0.9201969028342508,-0.08672393584454784,-0.6191558954709486,-173.73390573725734,-223.20662731957268,-82.33456056794529,-0.12804931190825664,-0.16765485435599903,-0.05843876610356158,-17.027834030353276,-22.294528504787102,-7.771112513771486,0.6509
